,Our Blue Haze,Shinning Hook,Please Thanks,Remo Rodman,Hot Fudge,Hooked On Red,Waterloo Boy
10-01-2023 18:11:16.253640,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.9, 2.926086956521739)","(3.4, 6.4, 4.962162162162162)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 16.6)","(5.0, 8.4, 7.323076923076924)"
10-01-2023 18:11:17.550281,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.9, 2.926086956521739)","(3.4, 6.4, 4.962162162162162)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 16.6)","(5.0, 8.4, 7.323076923076924)"
10-01-2023 18:11:18.780822,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.9, 2.926086956521739)","(3.4, 6.4, 4.962162162162162)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 16.6)","(5.0, 8.4, 7.323076923076924)"
10-01-2023 18:11:19.980664,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.9, 2.926086956521739)","(3.4, 6.4, 4.962162162162162)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 16.6)","(5.0, 8.4, 7.323076923076924)"
10-01-2023 18:11:21.115308,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.9, 2.926086956521739)","(3.4, 6.4, 4.962162162162162)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 16.6)","(5.0, 8.4, 7.323076923076924)"
10-01-2023 18:11:22.152569,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.9, 2.926086956521739)","(3.4, 6.4, 4.962162162162162)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 16.6)","(5.0, 8.4, 7.323076923076924)"
10-01-2023 18:11:23.198072,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.9, 2.926086956521739)","(3.4, 6.4, 4.962162162162162)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 16.6)","(5.0, 8.4, 7.323076923076924)"
10-01-2023 18:11:24.394373,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.9, 2.926086956521739)","(3.4, 6.4, 4.962162162162162)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 16.6)","(5.0, 8.4, 7.323076923076924)"
10-01-2023 18:11:25.603472,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.9, 2.926086956521739)","(3.4, 6.4, 4.962162162162162)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 16.6)","(5.0, 8.4, 7.323076923076924)"
10-01-2023 18:11:26.759041,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.9, 2.926086956521739)","(3.4, 6.4, 4.962162162162162)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 16.6)","(5.0, 8.4, 7.323076923076924)"
10-01-2023 18:11:28.020600,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.9, 2.926086956521739)","(3.4, 6.4, 3.981818181818182)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 16.6)","(5.0, 8.4, 7.323076923076924)"
10-01-2023 18:11:29.210762,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.9, 2.926086956521739)","(3.4, 6.4, 4.111363636363636)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 16.6)","(5.0, 8.4, 7.323076923076924)"
10-01-2023 18:11:30.392526,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.9, 2.926086956521739)","(3.4, 6.4, 4.111363636363636)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 16.6)","(5.0, 8.4, 7.323076923076924)"
10-01-2023 18:11:31.798590,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.9, 2.926086956521739)","(3.4, 6.4, 4.111363636363636)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 16.6)","(5.0, 8.4, 7.323076923076924)"
10-01-2023 18:11:33.032476,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.9, 2.8644736842105263)","(3.4, 6.4, 4.111363636363636)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 16.6)","(5.0, 8.4, 7.323076923076924)"
10-01-2023 18:11:34.443117,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.85, 2.8644736842105263)","(3.4, 6.4, 4.111363636363636)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 16.2)","(5.0, 8.4, 7.323076923076924)"
10-01-2023 18:11:35.600012,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.85, 2.8644736842105263)","(3.5, 6.4, 4.111363636363636)","(14.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(8.0, 18.0, 16.2)","(5.0, 8.4, 7.323076923076924)"
10-01-2023 18:11:36.613340,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.85, 2.8644736842105263)","(3.5, 6.4, 4.111363636363636)","(14.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(8.0, 18.0, 16.2)","(5.0, 8.4, 7.323076923076924)"
10-01-2023 18:11:37.812149,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.85, 2.8644736842105263)","(3.5, 6.4, 3.8954545454545455)","(14.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(8.0, 18.0, 16.2)","(5.0, 8.4, 7.323076923076924)"
10-01-2023 18:11:39.041881,"(5.5, 9.4, 9.2)","(2.5, 3.85, 2.8644736842105263)","(3.5, 6.4, 3.8954545454545455)","(14.0, 30.0, 20.0)","(18.0, 65.0, 30.818181818181817)","(8.0, 18.0, 17.88888888888889)","(5.0, 8.4, 6.892857142857142)"
10-01-2023 18:11:40.184337,"(5.5, 9.8, 9.2)","(2.5, 3.85, 3.071818181818182)","(3.5, 6.4, 3.8954545454545455)","(14.0, 30.0, 20.0)","(18.0, 65.0, 30.818181818181817)","(8.0, 19.0, 17.88888888888889)","(5.0, 8.0, 6.892857142857142)"
10-01-2023 18:11:41.309339,"(5.5, 9.8, 9.2)","(2.5, 3.8, 3.058181818181818)","(3.5, 6.4, 3.8954545454545455)","(14.0, 30.0, 20.0)","(18.0, 65.0, 30.818181818181817)","(8.0, 19.0, 17.88888888888889)","(5.0, 8.0, 6.892857142857142)"
10-01-2023 18:11:42.377808,"(5.5, 9.8, 9.2)","(2.5, 3.8, 3.058181818181818)","(3.5, 6.4, 3.8954545454545455)","(14.0, 30.0, 15.0)","(18.0, 65.0, 30.818181818181817)","(8.0, 19.0, 14.1)","(5.0, 8.0, 6.892857142857142)"
10-01-2023 18:11:43.413558,"(5.5, 9.8, 9.2)","(2.5, 3.8, 3.058181818181818)","(3.5, 6.4, 3.8954545454545455)","(14.0, 30.0, 15.416666666666666)","(18.0, 65.0, 30.818181818181817)","(8.0, 19.0, 14.1)","(5.0, 8.0, 6.892857142857142)"
10-01-2023 18:11:44.429468,"(5.5, 9.8, 6.866666666666667)","(2.5, 3.8, 3.058181818181818)","(3.5, 6.4, 3.8954545454545455)","(14.0, 30.0, 15.416666666666666)","(18.0, 65.0, 30.818181818181817)","(8.0, 19.0, 14.1)","(5.0, 8.0, 6.892857142857142)"
10-01-2023 18:11:45.513185,"(5.5, 9.8, 6.866666666666667)","(2.5, 3.8, 3.058181818181818)","(3.5, 6.4, 3.821428571428571)","(14.0, 30.0, 15.416666666666666)","(18.0, 65.0, 30.818181818181817)","(8.0, 19.0, 14.1)","(5.0, 8.0, 6.892857142857142)"
10-01-2023 18:11:46.622651,"(5.5, 9.8, 6.866666666666667)","(2.5, 4.0, 2.963)","(3.5, 6.4, 3.821428571428571)","(14.0, 30.0, 15.416666666666666)","(18.0, 65.0, 30.818181818181817)","(8.0, 19.0, 14.1)","(5.0, 8.0, 6.892857142857142)"
10-01-2023 18:11:47.897816,"(5.5, 9.8, 6.866666666666667)","(2.5, 3.95, 3.0307142857142857)","(3.5, 6.4, 3.981818181818182)","(14.0, 30.0, 15.416666666666666)","(18.0, 65.0, 30.818181818181817)","(8.0, 19.0, 14.1)","(5.0, 8.0, 5.329545454545455)"
10-01-2023 18:11:48.976874,"(5.5, 9.8, 6.866666666666667)","(2.5, 3.95, 3.0307142857142857)","(3.5, 6.4, 3.981818181818182)","(14.0, 30.0, 15.416666666666666)","(18.0, 65.0, 30.818181818181817)","(8.0, 19.0, 14.1)","(5.0, 7.0, 5.96875)"
10-01-2023 18:11:50.093584,"(5.5, 9.8, 6.866666666666667)","(2.5, 3.95, 3.0307142857142857)","(3.5, 6.4, 3.981818181818182)","(14.0, 30.0, 15.416666666666666)","(18.0, 65.0, 30.818181818181817)","(8.0, 19.0, 14.1)","(5.0, 6.8, 5.96875)"
10-01-2023 18:11:51.790561,"(5.5, 9.8, 8.366666666666667)","(2.5, 3.95, 3.0307142857142857)","(3.5, 6.4, 3.981818181818182)","(14.0, 30.0, 15.416666666666666)","(18.0, 65.0, 30.818181818181817)","(8.0, 19.0, 14.1)","(5.0, 6.8, 5.96875)"
10-01-2023 18:11:53.071917,"(5.5, 9.8, 7.0)","(2.5, 3.95, 3.0307142857142857)","(3.5, 6.4, 3.981818181818182)","(14.0, 30.0, 15.416666666666666)","(18.0, 65.0, 30.818181818181817)","(8.0, 19.0, 14.1)","(5.0, 6.8, 5.96875)"
10-01-2023 18:11:54.304885,"(5.5, 9.8, 7.0)","(2.5, 3.95, 3.0307142857142857)","(3.5, 6.4, 3.981818181818182)","(14.0, 30.0, 15.416666666666666)","(18.0, 65.0, 30.818181818181817)","(7.5, 19.0, 14.1)","(5.0, 6.8, 5.96875)"
10-01-2023 18:11:55.592250,"(5.5, 9.8, 8.366666666666667)","(2.5, 3.95, 3.0307142857142857)","(3.5, 6.4, 3.981818181818182)","(14.0, 30.0, 15.416666666666666)","(18.0, 65.0, 30.818181818181817)","(7.5, 19.0, 14.1)","(5.0, 6.8, 5.96875)"
10-01-2023 18:11:56.946695,"(5.5, 9.8, 7.0)","(2.5, 3.95, 3.0307142857142857)","(3.5, 6.4, 3.981818181818182)","(14.0, 30.0, 19.375)","(18.0, 65.0, 30.818181818181817)","(7.5, 19.0, 14.1)","(5.0, 6.8, 5.85625)"
10-01-2023 18:11:58.261355,"(5.5, 9.8, 7.0)","(2.5, 3.95, 3.0307142857142857)","(3.5, 6.4, 3.981818181818182)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 19.0, 14.1)","(5.0, 6.6, 5.85625)"
10-01-2023 18:11:59.537473,"(5.5, 9.8, 7.0)","(2.5, 3.95, 3.0307142857142857)","(3.5, 6.4, 3.981818181818182)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 19.0, 14.1)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:00.901917,"(5.5, 9.8, 7.0)","(2.5, 3.95, 3.0307142857142857)","(3.5, 6.4, 3.981818181818182)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 19.0, 14.1)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:02.181642,"(5.5, 9.8, 7.0)","(2.5, 3.95, 3.0307142857142857)","(3.5, 6.4, 3.981818181818182)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 19.0, 14.1)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:03.430607,"(5.5, 9.8, 7.0)","(2.5, 3.95, 3.0307142857142857)","(3.5, 6.4, 3.9119047619047618)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 19.0, 14.1)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:04.668555,"(5.5, 9.8, 7.0)","(2.5, 3.95, 3.0307142857142857)","(3.5, 6.4, 4.128260869565217)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 19.0, 14.1)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:05.870755,"(5.5, 9.8, 6.866666666666667)","(2.5, 3.95, 3.0307142857142857)","(3.5, 6.4, 4.5)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 19.0, 14.1)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:07.150577,"(5.5, 9.8, 7.0)","(2.5, 3.95, 3.0307142857142857)","(3.5, 6.4, 4.5)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 19.0, 12.299999999999999)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:08.411397,"(5.5, 9.8, 7.0)","(2.5, 3.95, 3.0307142857142857)","(3.5, 6.4, 4.5)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 18.5, 11.299999999999999)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:09.685399,"(5.5, 10.0, 7.359999999999999)","(2.5, 3.95, 3.0307142857142857)","(3.5, 6.4, 4.5)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.5, 11.299999999999999)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:10.876108,"(5.5, 9.8, 7.0)","(2.5, 3.95, 3.0307142857142857)","(3.5, 6.4, 4.5)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.5, 11.299999999999999)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:12.189563,"(5.5, 9.8, 7.0)","(2.5, 3.95, 3.0307142857142857)","(3.5, 6.4, 4.5)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.5, 11.166666666666666)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:13.726290,"(5.5, 9.8, 7.0)","(2.5, 3.95, 3.0307142857142857)","(3.5, 6.4, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.5, 11.166666666666666)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:15.087869,"(5.5, 9.8, 7.0)","(2.5, 3.95, 3.0307142857142857)","(3.5, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.5, 11.166666666666666)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:16.501511,"(5.5, 9.8, 7.0)","(2.5, 3.95, 2.9326086956521737)","(3.5, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(8.0, 15.5, 11.166666666666666)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:18.075857,"(5.5, 9.8, 8.366666666666667)","(2.5, 3.95, 2.9326086956521737)","(3.5, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(8.0, 15.5, 11.166666666666666)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:19.551328,"(5.5, 9.8, 8.366666666666667)","(2.5, 3.95, 2.9326086956521737)","(3.5, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.5, 11.166666666666666)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:20.818662,"(5.5, 9.8, 8.366666666666667)","(2.5, 3.95, 2.9326086956521737)","(3.5, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.5, 11.166666666666666)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:22.033005,"(5.5, 9.8, 8.366666666666667)","(2.5, 3.95, 2.9326086956521737)","(3.5, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.5, 11.166666666666666)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:23.211261,"(5.5, 9.8, 8.366666666666667)","(2.5, 3.95, 2.9326086956521737)","(3.5, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.5, 11.166666666666666)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:24.358633,"(5.5, 9.8, 8.366666666666667)","(2.5, 3.95, 2.9326086956521737)","(3.5, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.5, 11.166666666666666)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:25.784892,"(5.5, 9.8, 8.366666666666667)","(2.5, 3.95, 2.9326086956521737)","(3.5, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.5, 11.166666666666666)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:27.048820,"(5.5, 9.8, 8.366666666666667)","(2.5, 3.95, 2.9326086956521737)","(3.5, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.5, 11.166666666666666)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:28.341009,"(5.5, 9.8, 8.366666666666667)","(2.5, 3.95, 2.9326086956521737)","(3.5, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.5, 11.166666666666666)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:29.735179,"(5.5, 9.8, 8.366666666666667)","(2.5, 3.95, 2.9326086956521737)","(3.5, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.5, 11.166666666666666)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:31.152457,"(5.5, 9.8, 8.366666666666667)","(2.5, 3.95, 2.9326086956521737)","(3.5, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.5, 11.166666666666666)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:32.571187,"(5.5, 9.8, 8.366666666666667)","(2.5, 3.95, 2.9326086956521737)","(3.5, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.5, 11.166666666666666)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:33.788151,"(5.5, 9.8, 8.366666666666667)","(2.5, 3.95, 2.9326086956521737)","(3.5, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.5, 11.166666666666666)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:35.029982,"(5.5, 9.8, 8.366666666666667)","(2.5, 3.95, 2.9326086956521737)","(3.5, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.5, 11.166666666666666)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:36.248428,"(5.5, 9.8, 8.366666666666667)","(2.5, 3.95, 2.9326086956521737)","(3.5, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.5, 11.166666666666666)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:37.488157,"(5.5, 9.8, 8.366666666666667)","(2.5, 3.95, 2.9326086956521737)","(3.5, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.5, 11.166666666666666)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:38.674944,"(5.5, 9.8, 8.366666666666667)","(2.5, 3.95, 2.9326086956521737)","(3.5, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 43.40909090909091)","(7.5, 15.5, 11.166666666666666)","(5.0, 6.6, 5.85625)"
10-01-2023 18:12:39.845425,"(5.5, 9.8, 8.366666666666667)","(2.5, 3.95, 2.9326086956521737)","(3.5, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 43.40909090909091)","(7.5, 15.5, 11.166666666666666)","(5.0, 6.6, 6.335555555555556)"
10-01-2023 18:12:41.060320,"(5.5, 9.8, 8.366666666666667)","(2.5, 3.95, 2.9326086956521737)","(3.5, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.5, 11.166666666666666)","(5.0, 6.6, 6.335555555555556)"
10-01-2023 18:12:42.281347,"(5.5, 9.8, 8.366666666666667)","(2.5, 3.95, 2.9326086956521737)","(3.5, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.5, 10.733333333333333)","(5.0, 6.6, 6.335555555555556)"
10-01-2023 18:12:43.554499,"(5.5, 9.8, 7.65)","(2.5, 3.95, 2.9326086956521737)","(3.5, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.0, 10.9)","(5.0, 6.6, 5.8)"
10-01-2023 18:12:44.782362,"(5.5, 9.8, 5.8)","(2.5, 3.95, 2.9326086956521737)","(3.5, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.5, 10.9)","(5.0, 6.6, 5.8)"
10-01-2023 18:12:45.925414,"(5.5, 9.8, 6.8)","(2.5, 3.95, 2.9326086956521737)","(3.5, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.5, 10.733333333333333)","(5.0, 6.6, 5.8)"
10-01-2023 18:12:47.128169,"(5.5, 9.8, 6.4399999999999995)","(2.5, 3.95, 2.9326086956521737)","(3.6, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.0, 10.733333333333333)","(5.0, 6.6, 5.8)"
10-01-2023 18:12:48.347047,"(5.5, 9.8, 6.4399999999999995)","(2.5, 3.95, 2.9326086956521737)","(3.6, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.0, 10.733333333333333)","(5.0, 6.6, 5.8)"
10-01-2023 18:12:49.541539,"(5.5, 9.8, 6.4399999999999995)","(2.5, 3.95, 2.9326086956521737)","(3.6, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.0, 10.733333333333333)","(5.0, 6.6, 5.8)"
10-01-2023 18:12:50.726994,"(5.5, 9.8, 6.4399999999999995)","(2.5, 3.95, 2.9326086956521737)","(3.6, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.0, 10.733333333333333)","(5.0, 6.6, 5.8)"
10-01-2023 18:12:51.871140,"(5.5, 9.8, 6.4399999999999995)","(2.5, 3.95, 2.9326086956521737)","(3.6, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.0, 10.733333333333333)","(5.0, 6.6, 5.8)"
10-01-2023 18:12:52.938217,"(5.5, 9.8, 6.4399999999999995)","(2.5, 3.95, 2.9326086956521737)","(3.6, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.0, 10.733333333333333)","(5.0, 6.6, 5.8)"
10-01-2023 18:12:54.103025,"(5.5, 9.8, 6.4399999999999995)","(2.5, 3.95, 2.9326086956521737)","(3.6, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.0, 10.733333333333333)","(5.0, 6.6, 5.8)"
10-01-2023 18:12:55.250734,"(5.5, 9.8, 8.328000000000001)","(2.5, 3.95, 2.9326086956521737)","(3.6, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.0, 10.733333333333333)","(5.0, 6.6, 5.8)"
10-01-2023 18:12:56.453949,"(5.5, 9.8, 6.2)","(2.5, 3.95, 2.9326086956521737)","(3.6, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.0, 10.733333333333333)","(5.0, 6.6, 5.8)"
10-01-2023 18:12:57.619389,"(5.5, 9.8, 6.2)","(2.5, 3.95, 2.9326086956521737)","(3.6, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.0, 10.733333333333333)","(5.0, 6.6, 5.8)"
10-01-2023 18:12:58.712551,"(5.5, 9.8, 6.2)","(2.5, 3.95, 2.9326086956521737)","(3.6, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.0, 10.733333333333333)","(5.0, 6.6, 5.8)"
10-01-2023 18:12:59.859307,"(5.5, 9.8, 6.2)","(2.5, 3.95, 2.9326086956521737)","(3.6, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.0, 10.733333333333333)","(5.0, 6.6, 5.8)"
10-01-2023 18:13:01.044999,"(5.5, 9.8, 6.2)","(2.5, 3.95, 2.9326086956521737)","(3.6, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.0, 10.733333333333333)","(5.0, 6.6, 5.8)"
10-01-2023 18:13:02.286922,"(5.5, 9.8, 6.2)","(2.5, 3.95, 2.9326086956521737)","(3.6, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.0, 10.733333333333333)","(5.0, 6.6, 5.8)"
10-01-2023 18:13:03.539367,"(5.5, 9.8, 6.2)","(2.5, 3.95, 2.9326086956521737)","(3.6, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.0, 10.733333333333333)","(5.0, 6.6, 5.8)"
10-01-2023 18:13:04.716957,"(5.5, 9.8, 6.2)","(2.5, 3.95, 2.9326086956521737)","(3.6, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.0, 10.733333333333333)","(5.0, 6.6, 5.8)"
10-01-2023 18:13:05.798458,"(5.5, 9.8, 6.2)","(2.5, 3.95, 2.9326086956521737)","(3.6, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.0, 10.733333333333333)","(5.0, 6.6, 5.8)"
10-01-2023 18:13:06.945697,"(5.5, 9.8, 6.2)","(2.5, 3.95, 2.9326086956521737)","(3.6, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.0, 10.733333333333333)","(5.0, 6.6, 5.8)"
10-01-2023 18:13:08.059666,"(5.5, 9.8, 6.2)","(2.5, 3.95, 2.9326086956521737)","(3.6, 6.6, 4.559259259259259)","(14.0, 30.0, 16.25)","(18.0, 65.0, 30.818181818181817)","(7.5, 15.0, 10.733333333333333)","(5.0, 6.6, 5.8)"
