,Big Time Axel,Churn It Up,Thrilling Bandit,Go Norman,Redeem A Rapper,Big Time Express,Dangerous Woman,Big Time Maurice
11-01-2023 13:43:43.274440,"(2.5, 4.0, 3.125)","(17.0, 95.0, 47.3)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 85.0)","(15.0, 85.0, 21.1)","(4.6, 10.5, 9.05)","(4.6, 8.8, 6.800000000000001)","(7.5, 13.0, 12.538461538461538)"
11-01-2023 13:43:44.484919,"(2.5, 4.0, 3.125)","(17.0, 95.0, 47.3)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 85.0)","(15.0, 85.0, 21.1)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 12.538461538461538)"
11-01-2023 13:43:45.929348,"(2.5, 4.0, 3.125)","(17.0, 95.0, 47.3)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 85.0)","(15.0, 85.0, 21.1)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 12.538461538461538)"
11-01-2023 13:43:47.318009,"(2.5, 4.0, 3.125)","(17.0, 95.0, 47.3)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 85.0)","(15.0, 85.0, 21.1)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 12.538461538461538)"
11-01-2023 13:43:48.493473,"(2.5, 4.0, 3.125)","(17.0, 95.0, 47.3)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 85.0)","(15.0, 85.0, 21.1)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 12.538461538461538)"
11-01-2023 13:43:49.698667,"(2.5, 4.0, 3.125)","(17.0, 95.0, 47.3)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 85.0)","(15.0, 85.0, 21.1)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 12.538461538461538)"
11-01-2023 13:43:50.840163,"(2.5, 4.0, 3.125)","(17.0, 95.0, 47.3)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 85.0)","(15.0, 85.0, 21.1)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 12.538461538461538)"
11-01-2023 13:43:51.989435,"(2.5, 4.0, 3.125)","(17.0, 95.0, 47.3)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 85.0)","(15.0, 85.0, 21.1)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 12.538461538461538)"
11-01-2023 13:43:53.097925,"(2.5, 4.0, 3.125)","(17.0, 95.0, 47.3)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 85.0)","(15.0, 85.0, 21.1)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 12.538461538461538)"
11-01-2023 13:43:54.233085,"(2.5, 4.0, 3.125)","(17.0, 95.0, 47.3)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 85.0)","(15.0, 85.0, 21.1)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 12.538461538461538)"
11-01-2023 13:43:55.340995,"(2.5, 4.0, 3.125)","(17.0, 95.0, 47.3)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 85.0)","(15.0, 85.0, 21.1)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 12.538461538461538)"
11-01-2023 13:43:56.453980,"(2.5, 4.0, 3.125)","(17.0, 95.0, 47.3)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 85.0)","(15.0, 85.0, 21.1)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 12.538461538461538)"
11-01-2023 13:43:57.636430,"(2.5, 4.0, 3.125)","(17.0, 95.0, 47.3)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 85.0)","(15.0, 85.0, 21.1)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 12.538461538461538)"
11-01-2023 13:43:58.774135,"(2.5, 4.0, 3.125)","(17.0, 95.0, 47.3)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 85.0)","(15.0, 85.0, 21.1)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 12.538461538461538)"
11-01-2023 13:43:59.840940,"(2.5, 4.0, 3.125)","(17.0, 95.0, 47.3)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 85.0)","(15.0, 85.0, 21.1)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 12.538461538461538)"
11-01-2023 13:44:01.004864,"(2.5, 4.0, 3.125)","(17.0, 95.0, 47.3)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 85.0)","(15.0, 85.0, 21.1)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 12.538461538461538)"
11-01-2023 13:44:02.212811,"(2.5, 4.0, 3.125)","(17.0, 95.0, 47.3)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 21.1)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 12.538461538461538)"
11-01-2023 13:44:03.383092,"(2.5, 4.0, 3.125)","(17.0, 95.0, 47.3)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 21.1)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 12.538461538461538)"
11-01-2023 13:44:04.665498,"(2.5, 4.0, 3.125)","(17.0, 95.0, 47.3)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 21.1)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 12.538461538461538)"
11-01-2023 13:44:05.886927,"(2.5, 4.0, 3.125)","(17.0, 95.0, 47.3)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 21.1)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 12.538461538461538)"
11-01-2023 13:44:06.987228,"(2.5, 4.0, 3.125)","(17.0, 95.0, 47.3)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 21.1)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 12.538461538461538)"
11-01-2023 13:44:08.074322,"(2.5, 4.0, 3.125)","(17.0, 95.0, 43.892857142857146)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 21.1)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:09.173828,"(2.5, 4.0, 3.125)","(17.0, 95.0, 43.892857142857146)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 21.1)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:10.304923,"(2.5, 4.0, 3.125)","(17.0, 95.0, 47.3)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 21.1)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:11.404537,"(2.5, 4.0, 3.125)","(17.0, 95.0, 47.3)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 21.1)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:12.510040,"(2.5, 4.0, 3.125)","(17.0, 95.0, 47.3)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 21.1)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:13.666606,"(2.5, 4.0, 3.125)","(17.0, 95.0, 47.3)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:14.829946,"(2.5, 4.0, 3.125)","(17.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:16.169215,"(2.5, 4.0, 3.125)","(17.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:17.523568,"(2.5, 4.0, 3.125)","(17.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:18.776464,"(2.5, 4.0, 3.125)","(17.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:20.121833,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:21.391742,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:22.852368,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:24.088330,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:25.336482,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:26.558643,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:27.793212,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:29.264142,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:30.506300,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:31.699864,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:32.886010,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:33.953137,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:35.143427,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:36.543862,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:37.868111,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:39.197497,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:40.285401,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:41.361246,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:42.543839,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.633333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:43.643033,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.6)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:44.666279,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:45.807135,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:46.942925,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:48.033687,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:49.199222,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:50.284068,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:51.507278,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:52.697018,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:53.784079,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:54.884524,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:55.963589,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.6)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:57.065078,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 9.05)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:58.207973,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:44:59.318040,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:45:00.403698,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:45:01.595812,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:45:02.856325,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:45:03.903848,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:45:05.206481,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:45:06.526712,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:45:07.624904,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.0, 8.933333333333334)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:45:08.701800,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 12.0, 7.68)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:45:09.809192,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 12.0, 9.6)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:45:11.043310,"(2.5, 4.0, 3.125)","(18.0, 95.0, 44.214285714285715)","(4.8, 11.5, 9.266666666666666)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 42.4)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:45:12.258385,"(2.5, 4.0, 3.125)","(18.0, 80.0, 69.33333333333333)","(4.8, 11.5, 9.266666666666666)","(26.0, 150.0, 44.45454545454545)","(15.0, 85.0, 62.0)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:45:13.407416,"(2.5, 4.0, 3.125)","(18.0, 80.0, 69.33333333333333)","(4.8, 11.5, 9.266666666666666)","(26.0, 150.0, 44.45454545454545)","(15.0, 70.0, 62.0)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:45:14.559812,"(2.5, 4.0, 3.125)","(18.0, 80.0, 69.33333333333333)","(4.8, 11.5, 9.266666666666666)","(26.0, 150.0, 44.45454545454545)","(15.0, 70.0, 62.0)","(4.6, 10.5, 8.666666666666666)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:45:15.749504,"(2.5, 4.0, 3.125)","(18.0, 80.0, 69.33333333333333)","(4.8, 11.5, 9.266666666666666)","(26.0, 150.0, 44.45454545454545)","(15.0, 70.0, 38.0)","(4.6, 10.5, 8.533333333333333)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:45:16.909325,"(2.5, 4.0, 3.686060606060606)","(18.0, 80.0, 69.33333333333333)","(4.8, 11.5, 9.266666666666666)","(26.0, 150.0, 44.45454545454545)","(15.0, 70.0, 38.0)","(4.6, 10.5, 8.7)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:45:18.081526,"(2.5, 4.0, 2.705)","(18.0, 80.0, 69.33333333333333)","(4.8, 11.5, 9.266666666666666)","(26.0, 150.0, 44.45454545454545)","(15.0, 70.0, 38.0)","(4.6, 10.5, 8.7)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:45:19.095313,"(2.5, 4.0, 2.705)","(18.0, 80.0, 69.33333333333333)","(4.8, 11.5, 9.266666666666666)","(26.0, 150.0, 44.45454545454545)","(15.0, 70.0, 38.0)","(4.6, 10.5, 8.7)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
11-01-2023 13:45:20.188470,"(2.5, 2.74, 2.575)","(18.0, 80.0, 69.33333333333333)","(4.8, 11.5, 9.266666666666666)","(26.0, 150.0, 44.45454545454545)","(15.0, 70.0, 38.0)","(4.6, 10.5, 8.7)","(4.6, 8.8, 6.014285714285714)","(7.5, 13.0, 11.066666666666666)"
