,Cause Havoc,Sir Diamond,Chase Me Chopper,Double Buck,Off Beat
06-01-2023 11:13:29.787538,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:30.779351,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:31.724740,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:32.497881,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:33.324219,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:34.175165,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:35.084477,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:35.972986,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:36.804725,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:37.664157,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:38.498674,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:39.417184,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:40.332984,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:41.246632,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:42.144970,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:43.069462,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:43.904232,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:44.767779,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:45.675717,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:46.499452,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:47.330734,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:48.223907,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:49.158744,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:49.972353,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:50.804845,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:51.696953,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:52.587479,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:53.479059,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:54.360473,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:55.214960,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:55.993634,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:56.873668,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:57.784073,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:58.590110,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:13:59.398178,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:00.313356,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:01.178598,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:02.012733,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:02.933465,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:03.836963,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:04.659656,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:05.558095,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:06.454358,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:07.325484,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:08.130963,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:08.960682,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:09.758203,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:10.642781,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:11.576701,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:12.493533,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:13.406028,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:14.246434,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:15.116298,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:15.985516,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:16.852649,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:17.782011,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:18.619202,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:19.417814,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:20.326436,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:21.275562,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:22.178260,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:23.052527,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:23.968426,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:24.935978,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:25.848727,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:26.742886,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:27.565914,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:28.408960,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:29.338035,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:30.297325,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:31.251524,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:32.151167,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:33.028890,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:33.881357,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:34.758356,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:35.611836,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:36.473233,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:37.324686,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:38.189451,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:39.108134,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:40.052144,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 7.0)"
06-01-2023 11:14:40.908656,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.2975)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.274074074074074)"
06-01-2023 11:14:41.839177,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.400348837209302)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.274074074074074)"
06-01-2023 11:14:42.766379,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.400348837209302)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.274074074074074)"
06-01-2023 11:14:43.671099,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.400348837209302)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.274074074074074)"
06-01-2023 11:14:44.623932,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.400348837209302)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.274074074074074)"
06-01-2023 11:14:45.529278,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.400348837209302)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.274074074074074)"
06-01-2023 11:14:46.406072,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.400348837209302)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.274074074074074)"
06-01-2023 11:14:47.228575,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.400348837209302)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.274074074074074)"
06-01-2023 11:14:48.115030,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.400348837209302)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.274074074074074)"
06-01-2023 11:14:49.066939,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.400348837209302)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.274074074074074)"
06-01-2023 11:14:49.968904,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.400348837209302)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.274074074074074)"
06-01-2023 11:14:50.876053,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.400348837209302)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.867741935483871)"
06-01-2023 11:14:51.757156,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 2.9678260869565216)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.867741935483871)"
06-01-2023 11:14:52.652217,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 2.9678260869565216)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.867741935483871)"
06-01-2023 11:14:53.682885,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 2.9678260869565216)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.867741935483871)"
06-01-2023 11:14:54.817704,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 2.9678260869565216)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.867741935483871)"
06-01-2023 11:14:55.959153,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 2.9678260869565216)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.867741935483871)"
06-01-2023 11:14:57.156981,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.388255813953488)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.867741935483871)"
06-01-2023 11:14:58.289441,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.388255813953488)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.867741935483871)"
06-01-2023 11:14:59.142201,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.388255813953488)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.867741935483871)"
06-01-2023 11:15:00.061786,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.388255813953488)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.867741935483871)"
06-01-2023 11:15:01.022234,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.4573856209150327)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.867741935483871)"
06-01-2023 11:15:01.924912,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.4573856209150327)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.867741935483871)"
06-01-2023 11:15:02.901422,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.4573856209150327)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.867741935483871)"
06-01-2023 11:15:03.866594,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 3.4054545454545453)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.7)"
06-01-2023 11:15:04.804800,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 3.4054545454545453)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.2, 6.867741935483871)"
06-01-2023 11:15:05.739988,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 3.275151515151515)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.867741935483871)"
06-01-2023 11:15:06.624111,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 3.275151515151515)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.867741935483871)"
06-01-2023 11:15:07.558139,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 3.275151515151515)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.867741935483871)"
06-01-2023 11:15:08.348792,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 3.275151515151515)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.867741935483871)"
06-01-2023 11:15:09.279034,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 3.376610169491525)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.867741935483871)"
06-01-2023 11:15:10.210247,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 3.376610169491525)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.867741935483871)"
06-01-2023 11:15:11.116472,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 3.376610169491525)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.867741935483871)"
06-01-2023 11:15:12.002108,"(2.4, 4.0, 3.6608695652173915)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 3.376610169491525)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.867741935483871)"
06-01-2023 11:15:13.089810,"(2.45, 4.0, 3.6608695652173915)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 3.376610169491525)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 6.867741935483871)"
06-01-2023 11:15:14.188579,"(2.45, 4.0, 3.6608695652173915)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 3.376610169491525)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 6.867741935483871)"
06-01-2023 11:15:15.298950,"(2.45, 4.0, 3.6608695652173915)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 3.376610169491525)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 6.867741935483871)"
06-01-2023 11:15:16.350373,"(2.45, 4.0, 3.6608695652173915)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 3.376610169491525)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 6.867741935483871)"
06-01-2023 11:15:17.357396,"(2.45, 4.0, 3.6608695652173915)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 3.376610169491525)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 6.867741935483871)"
06-01-2023 11:15:18.228767,"(2.45, 4.0, 3.6608695652173915)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 3.376610169491525)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 6.867741935483871)"
06-01-2023 11:15:19.282094,"(2.45, 4.0, 3.6608695652173915)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 3.376610169491525)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 6.867741935483871)"
