,Heavenly Sign,Wotnow Swanee,Nor Westa,Standandeliver,Sport Cadet,Colby Nz,Im Boo Nz,Thundamental
05-01-2023 17:04:25.307779,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:04:26.651889,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:04:28.116101,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:04:29.785921,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:04:31.181108,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:04:32.546986,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:04:33.851042,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:04:35.165965,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:04:36.409288,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:04:37.769347,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:04:38.974040,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:04:40.166262,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:04:41.371979,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:04:42.581062,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:04:44.186696,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:04:45.675818,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:04:47.234114,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:04:48.471017,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:04:49.601790,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:04:51.095330,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:04:52.737359,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:04:53.924614,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:04:55.165437,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:04:56.383869,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:04:57.681791,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:04:58.997765,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:00.232359,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:01.412995,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:02.859159,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:04.056565,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:05.212471,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:06.442515,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:07.894911,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:09.080432,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:10.600742,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:11.819365,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:13.027015,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:14.309368,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:15.500410,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:16.874553,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:18.299329,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:19.885037,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:21.382496,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:22.639822,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:24.130084,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:25.553799,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:26.849824,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:28.124825,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:29.337863,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:30.623034,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:31.707505,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:32.873808,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:34.048961,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:35.160466,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:36.324715,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:37.519542,"(1.3, 2.0, 1.6714285714285715)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:38.742844,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:39.909398,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:41.112709,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:42.290831,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:43.460419,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:44.616381,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:45.743663,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:46.767767,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:47.786340,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:48.837277,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:49.891632,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:51.107580,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:53.138158,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:54.686565,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:55.913226,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:57.024512,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:58.258514,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:05:59.401509,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:06:00.528276,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:06:01.697289,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:06:02.915081,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:06:04.182463,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:06:05.302083,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:06:06.364585,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:06:07.354356,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:06:08.426788,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:06:09.451645,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:06:10.546266,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:06:11.608475,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:06:12.834752,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
05-01-2023 17:06:14.047814,"(1.3, 2.0, 1.476923076923077)","(21.0, 60.0, 25.0)","(41.0, 170.0, 81.28571428571429)","(11.0, 28.0, 15.166666666666666)","(6.5, 12.5, 9.32)","(21.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 32.0, 16.055555555555557)"
