,Arctic Rocket,Devilicious,Flying Dubawi,Gold Counter,Sunday Bell,Dastani,Dubai Bound,Hubie Dubie,Lanks,Pleasing Surprise,State Capital,Creedemption,Craigs My Boy,Elite Choice
12-01-2023 12:54:07.996508,"(41.0, 200.0, 146.42857142857144)","(1.85, 2.04, 2.025)","(31.0, 120.0, 99.375)","(10.0, 13.0, 12.25)","(101.0, 220.0, 212.0)","(10.0, 12.5, 11.272727272727273)","(21.0, 110.0, 91.66666666666666)","(4.0, 5.1, 4.88)","(18.0, 70.0, 61.0)","(61.0, 200.0, 149.375)","(14.0, 23.0, 22.214285714285715)","(41.0, 170.0, 118.18181818181819)","(91.0, 200.0, 125.0)","(101.0, 190.0, 150.0)"
12-01-2023 12:54:09.623135,"(41.0, 200.0, 146.42857142857144)","(1.85, 2.04, 2.025)","(31.0, 120.0, 99.375)","(10.0, 13.0, 12.25)","(101.0, 220.0, 212.0)","(10.0, 12.5, 11.272727272727273)","(21.0, 110.0, 91.66666666666666)","(4.0, 5.0, 4.88)","(18.0, 70.0, 61.0)","(61.0, 200.0, 149.375)","(14.0, 23.0, 22.175)","(41.0, 170.0, 118.18181818181819)","(91.0, 200.0, 125.0)","(101.0, 190.0, 150.0)"
12-01-2023 12:54:11.379194,"(41.0, 200.0, 146.42857142857144)","(1.85, 2.04, 2.025)","(31.0, 120.0, 99.375)","(10.0, 13.0, 12.25)","(101.0, 220.0, 212.0)","(10.0, 12.5, 11.272727272727273)","(21.0, 110.0, 91.66666666666666)","(4.0, 5.0, 4.88)","(18.0, 70.0, 61.0)","(61.0, 200.0, 149.375)","(14.0, 23.0, 19.25)","(41.0, 170.0, 118.18181818181819)","(91.0, 200.0, 125.0)","(101.0, 190.0, 150.0)"
12-01-2023 12:54:12.959305,"(41.0, 200.0, 146.42857142857144)","(1.85, 2.04, 2.025)","(31.0, 120.0, 99.375)","(10.0, 13.0, 12.25)","(101.0, 220.0, 212.0)","(10.0, 12.5, 11.272727272727273)","(21.0, 110.0, 91.66666666666666)","(4.0, 5.0, 4.88)","(18.0, 70.0, 49.5)","(61.0, 200.0, 149.375)","(14.0, 23.0, 19.25)","(41.0, 170.0, 127.77777777777777)","(91.0, 200.0, 125.0)","(101.0, 190.0, 150.0)"
12-01-2023 12:54:14.533058,"(41.0, 200.0, 146.42857142857144)","(1.85, 2.04, 2.025)","(31.0, 120.0, 99.375)","(10.0, 13.0, 12.25)","(101.0, 220.0, 212.0)","(10.0, 12.5, 11.272727272727273)","(21.0, 110.0, 91.66666666666666)","(4.0, 5.0, 4.88)","(18.0, 70.0, 59.75)","(61.0, 200.0, 149.375)","(14.0, 23.0, 19.25)","(41.0, 170.0, 127.77777777777777)","(91.0, 200.0, 125.0)","(101.0, 190.0, 150.0)"
12-01-2023 12:54:16.093924,"(41.0, 200.0, 146.42857142857144)","(1.85, 2.04, 2.025)","(31.0, 120.0, 99.375)","(10.0, 13.0, 12.25)","(101.0, 220.0, 212.0)","(10.0, 12.5, 11.272727272727273)","(21.0, 110.0, 91.66666666666666)","(4.0, 5.0, 4.88)","(18.0, 70.0, 59.75)","(61.0, 200.0, 149.375)","(14.0, 23.0, 19.25)","(41.0, 170.0, 127.77777777777777)","(91.0, 200.0, 125.0)","(101.0, 190.0, 150.0)"
12-01-2023 12:54:17.645952,"(41.0, 200.0, 146.42857142857144)","(1.85, 2.04, 2.025)","(31.0, 120.0, 99.375)","(10.0, 13.0, 12.25)","(101.0, 220.0, 212.0)","(10.0, 12.5, 11.5)","(21.0, 110.0, 91.66666666666666)","(4.0, 5.0, 4.88)","(18.0, 70.0, 59.75)","(61.0, 200.0, 102.5)","(14.0, 23.0, 19.25)","(41.0, 170.0, 127.77777777777777)","(91.0, 200.0, 125.0)","(101.0, 190.0, 150.0)"
12-01-2023 12:54:19.504478,"(41.0, 200.0, 158.33333333333331)","(1.85, 2.04, 2.025)","(31.0, 120.0, 104.28571428571428)","(10.0, 13.0, 12.25)","(101.0, 220.0, 212.0)","(10.0, 12.0, 13.153846153846153)","(21.0, 110.0, 96.25)","(4.0, 5.0, 4.88)","(18.0, 70.0, 62.54545454545455)","(61.0, 200.0, 113.33333333333334)","(14.0, 23.0, 19.666666666666668)","(41.0, 170.0, 134.375)","(91.0, 200.0, 125.0)","(101.0, 190.0, 150.0)"
12-01-2023 12:54:21.610325,"(41.0, 200.0, 158.33333333333331)","(1.85, 2.04, 2.025)","(31.0, 120.0, 104.28571428571428)","(10.0, 13.0, 12.25)","(101.0, 220.0, 212.0)","(10.0, 14.5, 12.948275862068966)","(21.0, 110.0, 96.25)","(4.0, 5.0, 4.88)","(18.0, 70.0, 62.54545454545455)","(61.0, 200.0, 113.33333333333334)","(14.0, 23.0, 20.0)","(41.0, 170.0, 134.375)","(91.0, 200.0, 125.0)","(101.0, 190.0, 150.0)"
12-01-2023 12:54:23.379516,"(41.0, 200.0, 158.33333333333331)","(1.85, 2.04, 2.025)","(31.0, 120.0, 104.28571428571428)","(10.0, 13.0, 12.25)","(101.0, 220.0, 212.0)","(10.0, 14.5, 12.357142857142858)","(21.0, 110.0, 96.25)","(4.0, 5.0, 4.88)","(18.0, 70.0, 62.54545454545455)","(61.0, 200.0, 113.33333333333334)","(14.0, 24.0, 20.0)","(41.0, 170.0, 134.375)","(91.0, 200.0, 125.0)","(101.0, 190.0, 150.0)"
12-01-2023 12:54:25.162596,"(41.0, 200.0, 158.33333333333331)","(1.85, 2.04, 2.025)","(31.0, 120.0, 104.28571428571428)","(10.0, 13.0, 12.25)","(101.0, 220.0, 212.0)","(10.0, 14.5, 12.357142857142858)","(21.0, 110.0, 96.25)","(4.0, 5.0, 4.88)","(18.0, 70.0, 62.54545454545455)","(61.0, 200.0, 113.33333333333334)","(14.0, 24.0, 20.0)","(41.0, 170.0, 134.375)","(91.0, 200.0, 125.0)","(101.0, 190.0, 150.0)"
12-01-2023 12:54:26.903180,"(41.0, 200.0, 158.33333333333331)","(1.85, 2.04, 2.025)","(31.0, 120.0, 104.28571428571428)","(10.0, 13.0, 12.25)","(101.0, 220.0, 212.0)","(10.0, 14.5, 12.925)","(21.0, 110.0, 96.25)","(4.0, 5.0, 4.85)","(18.0, 70.0, 62.54545454545455)","(61.0, 200.0, 113.33333333333334)","(14.0, 28.0, 26.333333333333336)","(41.0, 170.0, 134.375)","(91.0, 200.0, 125.0)","(101.0, 190.0, 150.0)"
12-01-2023 12:54:28.633675,"(41.0, 200.0, 158.33333333333331)","(1.85, 2.04, 2.025)","(31.0, 120.0, 104.28571428571428)","(10.0, 13.0, 11.166666666666666)","(101.0, 220.0, 212.0)","(10.0, 14.5, 12.925)","(21.0, 110.0, 96.25)","(4.0, 5.0, 4.85)","(18.0, 70.0, 62.54545454545455)","(61.0, 200.0, 113.33333333333334)","(14.0, 28.0, 26.333333333333336)","(41.0, 170.0, 134.375)","(91.0, 200.0, 125.0)","(101.0, 190.0, 150.0)"
12-01-2023 12:54:30.378397,"(41.0, 200.0, 158.33333333333331)","(1.85, 2.04, 2.025)","(31.0, 120.0, 104.28571428571428)","(10.0, 13.0, 12.01388888888889)","(101.0, 220.0, 212.0)","(10.0, 14.5, 13.869565217391305)","(21.0, 110.0, 96.25)","(4.0, 5.0, 4.85)","(18.0, 70.0, 62.54545454545455)","(61.0, 200.0, 113.33333333333334)","(14.0, 28.0, 21.333333333333332)","(41.0, 170.0, 134.375)","(91.0, 200.0, 125.0)","(101.0, 190.0, 150.0)"
12-01-2023 12:54:32.099218,"(41.0, 200.0, 158.33333333333331)","(1.85, 2.04, 2.025)","(31.0, 120.0, 104.28571428571428)","(10.0, 12.5, 12.051282051282051)","(101.0, 220.0, 212.0)","(10.0, 14.0, 13.571428571428571)","(21.0, 110.0, 96.25)","(4.0, 5.0, 4.85)","(18.0, 70.0, 62.54545454545455)","(61.0, 200.0, 113.33333333333334)","(14.0, 28.0, 21.333333333333332)","(41.0, 170.0, 134.375)","(91.0, 200.0, 125.0)","(101.0, 190.0, 150.0)"
12-01-2023 12:54:33.745546,"(41.0, 200.0, 150.0)","(1.85, 2.04, 2.025)","(31.0, 120.0, 98.0)","(10.0, 12.5, 12.295454545454545)","(101.0, 220.0, 212.0)","(10.0, 14.0, 13.88888888888889)","(21.0, 110.0, 73.33333333333333)","(4.0, 5.0, 4.85)","(18.0, 70.0, 62.54545454545455)","(61.0, 200.0, 137.5)","(14.0, 28.0, 21.333333333333332)","(41.0, 170.0, 122.5)","(91.0, 200.0, 143.75)","(101.0, 190.0, 160.0)"
12-01-2023 12:54:35.464237,"(41.0, 200.0, 156.66666666666669)","(1.85, 2.04, 1.9926315789473685)","(31.0, 120.0, 83.33333333333333)","(10.0, 12.5, 12.295454545454545)","(101.0, 220.0, 212.0)","(10.0, 14.0, 13.88888888888889)","(21.0, 110.0, 73.33333333333333)","(4.0, 5.0, 4.85)","(18.0, 70.0, 62.54545454545455)","(61.0, 200.0, 137.5)","(14.0, 28.0, 21.333333333333332)","(41.0, 160.0, 103.33333333333333)","(91.0, 200.0, 143.75)","(101.0, 190.0, 160.0)"
12-01-2023 12:54:37.084469,"(41.0, 200.0, 137.5)","(1.85, 2.04, 1.9776923076923076)","(31.0, 120.0, 83.33333333333333)","(10.0, 12.5, 12.295454545454545)","(101.0, 220.0, 212.0)","(10.0, 14.0, 13.321428571428571)","(21.0, 110.0, 73.33333333333333)","(4.0, 5.0, 4.7)","(18.0, 70.0, 62.54545454545455)","(61.0, 200.0, 164.28571428571428)","(14.0, 28.0, 21.333333333333332)","(41.0, 160.0, 120.0)","(91.0, 200.0, 143.75)","(101.0, 190.0, 170.0)"
12-01-2023 12:54:38.640911,"(41.0, 200.0, 164.28571428571428)","(1.85, 2.04, 1.989375)","(31.0, 120.0, 83.33333333333333)","(10.0, 12.5, 12.295454545454545)","(101.0, 220.0, 212.0)","(10.0, 13.5, 13.321428571428571)","(21.0, 110.0, 73.33333333333333)","(4.0, 4.9, 4.766666666666667)","(18.0, 70.0, 62.54545454545455)","(61.0, 200.0, 164.28571428571428)","(14.0, 28.0, 21.333333333333332)","(41.0, 150.0, 103.125)","(91.0, 200.0, 143.75)","(101.0, 190.0, 180.0)"
12-01-2023 12:54:40.274064,"(41.0, 200.0, 164.28571428571428)","(1.85, 2.04, 1.989375)","(31.0, 120.0, 83.33333333333333)","(10.0, 12.5, 12.295454545454545)","(101.0, 220.0, 212.0)","(10.0, 13.5, 13.321428571428571)","(21.0, 110.0, 73.33333333333333)","(4.0, 4.9, 4.766666666666667)","(18.0, 70.0, 62.54545454545455)","(61.0, 200.0, 164.28571428571428)","(14.0, 28.0, 21.333333333333332)","(41.0, 140.0, 107.5)","(91.0, 200.0, 164.0)","(101.0, 190.0, 180.0)"
12-01-2023 12:54:42.039884,"(41.0, 200.0, 164.28571428571428)","(1.85, 2.04, 1.989375)","(31.0, 120.0, 83.33333333333333)","(10.0, 12.5, 12.295454545454545)","(101.0, 220.0, 212.0)","(10.0, 13.5, 13.321428571428571)","(21.0, 110.0, 73.33333333333333)","(4.0, 4.9, 4.829411764705883)","(18.0, 70.0, 62.54545454545455)","(61.0, 200.0, 164.28571428571428)","(14.0, 28.0, 21.333333333333332)","(41.0, 140.0, 93.33333333333333)","(91.0, 200.0, 164.0)","(101.0, 190.0, 180.0)"
12-01-2023 12:54:43.777544,"(41.0, 200.0, 164.28571428571428)","(1.85, 2.04, 2.02875)","(31.0, 120.0, 83.33333333333333)","(10.0, 12.5, 12.295454545454545)","(101.0, 220.0, 212.0)","(10.0, 13.5, 13.321428571428571)","(21.0, 110.0, 73.33333333333333)","(4.0, 4.9, 4.754545454545454)","(18.0, 70.0, 62.54545454545455)","(61.0, 200.0, 164.28571428571428)","(14.0, 28.0, 21.333333333333332)","(41.0, 130.0, 93.33333333333333)","(91.0, 200.0, 164.0)","(101.0, 190.0, 180.0)"
12-01-2023 12:54:45.539414,"(41.0, 200.0, 164.28571428571428)","(1.85, 2.04, 2.02875)","(31.0, 120.0, 83.33333333333333)","(10.0, 12.5, 12.295454545454545)","(101.0, 220.0, 212.0)","(10.0, 13.5, 13.321428571428571)","(21.0, 110.0, 73.33333333333333)","(4.0, 4.8, 4.754545454545454)","(18.0, 70.0, 62.54545454545455)","(61.0, 200.0, 164.28571428571428)","(14.0, 28.0, 21.333333333333332)","(41.0, 130.0, 93.33333333333333)","(91.0, 200.0, 164.0)","(101.0, 190.0, 180.0)"
12-01-2023 12:54:47.557099,"(41.0, 200.0, 164.28571428571428)","(1.85, 2.04, 2.02875)","(31.0, 120.0, 83.33333333333333)","(10.0, 12.5, 12.295454545454545)","(101.0, 220.0, 212.0)","(10.0, 13.5, 13.321428571428571)","(21.0, 110.0, 73.33333333333333)","(4.0, 4.8, 4.829411764705883)","(18.0, 70.0, 62.54545454545455)","(61.0, 200.0, 164.28571428571428)","(14.0, 28.0, 21.333333333333332)","(41.0, 130.0, 93.33333333333333)","(91.0, 200.0, 164.0)","(101.0, 190.0, 180.0)"
12-01-2023 12:54:50.368427,"(41.0, 200.0, 164.28571428571428)","(1.85, 2.04, 2.02875)","(31.0, 120.0, 83.33333333333333)","(10.0, 12.5, 12.295454545454545)","(101.0, 220.0, 212.0)","(10.0, 13.5, 13.321428571428571)","(21.0, 110.0, 73.33333333333333)","(4.0, 4.9, 4.829411764705883)","(18.0, 70.0, 62.54545454545455)","(61.0, 200.0, 164.28571428571428)","(14.0, 28.0, 21.333333333333332)","(41.0, 130.0, 93.33333333333333)","(91.0, 200.0, 164.0)","(101.0, 190.0, 180.0)"
12-01-2023 12:54:54.548892,"(41.0, 200.0, 164.28571428571428)","(1.85, 2.04, 2.02875)","(31.0, 120.0, 83.33333333333333)","(10.0, 12.5, 12.295454545454545)","(101.0, 220.0, 212.0)","(10.0, 13.5, 13.321428571428571)","(21.0, 110.0, 73.33333333333333)","(4.0, 4.9, 4.829411764705883)","(18.0, 70.0, 62.54545454545455)","(61.0, 200.0, 164.28571428571428)","(14.0, 28.0, 21.333333333333332)","(41.0, 130.0, 93.33333333333333)","(91.0, 200.0, 164.0)","(101.0, 190.0, 180.0)"
12-01-2023 12:54:56.684078,"(41.0, 200.0, 164.28571428571428)","(1.85, 2.04, 2.0380000000000003)","(31.0, 120.0, 83.33333333333333)","(10.0, 12.5, 12.295454545454545)","(101.0, 220.0, 212.0)","(10.0, 13.5, 13.096774193548388)","(21.0, 110.0, 73.33333333333333)","(4.0, 4.9, 4.829411764705883)","(18.0, 70.0, 62.54545454545455)","(61.0, 200.0, 164.28571428571428)","(14.0, 28.0, 21.333333333333332)","(41.0, 130.0, 93.33333333333333)","(91.0, 200.0, 164.0)","(101.0, 190.0, 180.0)"
12-01-2023 12:54:58.582923,"(41.0, 200.0, 164.28571428571428)","(1.85, 2.04, 2.0380000000000003)","(31.0, 120.0, 83.33333333333333)","(10.0, 12.5, 12.295454545454545)","(101.0, 220.0, 212.0)","(10.0, 13.5, 13.321428571428571)","(21.0, 110.0, 73.33333333333333)","(4.0, 4.9, 4.829411764705883)","(18.0, 70.0, 62.54545454545455)","(61.0, 200.0, 164.28571428571428)","(14.0, 28.0, 21.333333333333332)","(41.0, 130.0, 93.33333333333333)","(91.0, 200.0, 164.0)","(101.0, 190.0, 180.0)"
12-01-2023 12:55:00.461941,"(41.0, 200.0, 164.28571428571428)","(1.85, 2.04, 2.0380000000000003)","(31.0, 120.0, 83.33333333333333)","(10.0, 12.5, 12.295454545454545)","(101.0, 220.0, 212.0)","(10.0, 13.5, 13.321428571428571)","(21.0, 110.0, 73.33333333333333)","(4.0, 4.9, 4.829411764705883)","(18.0, 70.0, 62.54545454545455)","(61.0, 200.0, 164.28571428571428)","(14.0, 28.0, 19.666666666666668)","(41.0, 230.0, 152.5)","(91.0, 200.0, 164.0)","(101.0, 190.0, 180.0)"
12-01-2023 12:55:02.432147,"(41.0, 200.0, 164.28571428571428)","(1.85, 2.04, 2.0116)","(31.0, 120.0, 83.33333333333333)","(10.0, 12.5, 12.295454545454545)","(101.0, 220.0, 212.0)","(10.0, 13.5, 13.321428571428571)","(21.0, 110.0, 73.33333333333333)","(4.0, 4.9, 4.829411764705883)","(18.0, 70.0, 62.54545454545455)","(61.0, 200.0, 164.28571428571428)","(14.0, 28.0, 21.333333333333332)","(41.0, 220.0, 123.33333333333334)","(91.0, 200.0, 164.0)","(101.0, 190.0, 180.0)"
12-01-2023 12:55:04.409477,"(41.0, 200.0, 162.5)","(1.85, 2.02, 2.0116)","(31.0, 120.0, 83.33333333333333)","(10.0, 12.5, 12.295454545454545)","(101.0, 220.0, 212.0)","(10.0, 13.5, 13.321428571428571)","(21.0, 110.0, 73.33333333333333)","(4.0, 4.9, 4.829411764705883)","(18.0, 70.0, 57.38461538461539)","(61.0, 200.0, 164.28571428571428)","(14.0, 28.0, 22.5)","(41.0, 220.0, 123.33333333333334)","(91.0, 200.0, 164.0)","(101.0, 190.0, 180.0)"
12-01-2023 12:55:06.424927,"(41.0, 180.0, 147.85714285714286)","(1.85, 2.02, 2.01)","(31.0, 120.0, 87.5)","(10.0, 12.5, 12.326923076923077)","(101.0, 220.0, 173.33333333333334)","(10.0, 13.5, 13.321428571428571)","(21.0, 110.0, 73.33333333333333)","(4.0, 4.9, 4.829411764705883)","(18.0, 70.0, 37.14285714285714)","(61.0, 200.0, 173.57142857142856)","(14.0, 27.0, 24.0)","(41.0, 220.0, 142.5)","(91.0, 200.0, 164.0)","(101.0, 190.0, 180.0)"
12-01-2023 12:55:08.360825,"(41.0, 160.0, 115.0)","(1.85, 2.02, 2.012558139534884)","(31.0, 110.0, 72.5)","(10.0, 12.5, 12.326923076923077)","(101.0, 220.0, 173.33333333333334)","(10.0, 13.5, 13.25)","(21.0, 110.0, 76.66666666666667)","(4.0, 4.9, 4.8500000000000005)","(18.0, 60.0, 40.0)","(61.0, 190.0, 107.5)","(14.0, 26.0, 24.315789473684212)","(41.0, 210.0, 126.66666666666666)","(91.0, 200.0, 164.0)","(101.0, 190.0, 165.0)"
12-01-2023 12:55:10.276596,"(41.0, 150.0, 130.0)","(1.85, 2.02, 2.0233333333333334)","(31.0, 110.0, 80.0)","(10.0, 12.5, 14.75)","(101.0, 220.0, 196.66666666666666)","(10.0, 13.5, 13.0)","(21.0, 110.0, 80.0)","(4.0, 4.9, 5.342857142857143)","(18.0, 50.0, 41.0)","(61.0, 190.0, 134.0)","(14.0, 26.0, 21.75)","(41.0, 230.0, 185.71428571428572)","(91.0, 200.0, 180.0)","(101.0, 190.0, 165.0)"
12-01-2023 12:55:12.095586,"(41.0, 140.0, 107.5)","(1.85, 2.04, 2.0233333333333334)","(31.0, 95.0, 71.66666666666667)","(10.0, 17.5, 13.785714285714286)","(101.0, 220.0, 196.66666666666666)","(10.0, 13.5, 12.5)","(21.0, 100.0, 78.0)","(4.0, 5.4, 5.380000000000001)","(18.0, 48.0, 22.142857142857142)","(61.0, 170.0, 106.42857142857143)","(14.0, 25.0, 24.133333333333333)","(41.0, 230.0, 187.14285714285714)","(91.0, 200.0, 180.0)","(101.0, 190.0, 165.0)"
12-01-2023 12:55:14.055343,"(41.0, 130.0, 98.125)","(1.85, 2.04, 2.0233333333333334)","(31.0, 85.0, 80.0)","(10.0, 17.0, 14.833333333333334)","(101.0, 220.0, 196.66666666666666)","(10.0, 13.5, 13.0)","(21.0, 90.0, 73.33333333333333)","(4.0, 5.4, 5.25)","(18.0, 30.0, 27.055555555555557)","(61.0, 160.0, 97.6923076923077)","(14.0, 25.0, 24.1875)","(41.0, 230.0, 170.0)","(91.0, 200.0, 180.0)","(101.0, 190.0, 165.0)"
12-01-2023 12:55:15.492224,"(41.0, 120.0, 105.0)","(1.85, 2.04, 2.0233333333333334)","(31.0, 95.0, 68.88888888888889)","(10.0, 16.0, 14.055555555555555)","(101.0, 220.0, 196.66666666666666)","(10.0, 13.5, 13.0)","(21.0, 90.0, 73.33333333333333)","(4.0, 5.4, 5.25)","(18.0, 28.0, 24.083333333333336)","(61.0, 140.0, 103.33333333333333)","(14.0, 25.0, 24.235294117647058)","(41.0, 230.0, 172.0)","(91.0, 200.0, 180.0)","(101.0, 190.0, 165.0)"
12-01-2023 12:55:16.946167,"(41.0, 120.0, 105.0)","(1.85, 2.04, 2.0233333333333334)","(31.0, 100.0, 68.88888888888889)","(10.0, 16.0, 12.9375)","(101.0, 220.0, 196.66666666666666)","(10.0, 13.5, 12.5)","(21.0, 90.0, 77.5)","(4.0, 5.4, 5.380000000000001)","(18.0, 27.0, 21.333333333333332)","(61.0, 140.0, 103.33333333333333)","(14.0, 25.0, 21.0)","(41.0, 230.0, 193.75)","(91.0, 200.0, 180.0)","(101.0, 190.0, 165.0)"
12-01-2023 12:55:18.510003,"(41.0, 120.0, 105.0)","(1.85, 2.04, 2.0316666666666667)","(31.0, 100.0, 81.33333333333334)","(10.0, 16.0, 12.76923076923077)","(101.0, 220.0, 196.66666666666666)","(10.0, 13.5, 13.0)","(21.0, 90.0, 77.5)","(4.0, 5.4, 5.05)","(18.0, 26.0, 22.142857142857142)","(61.0, 140.0, 103.33333333333333)","(14.0, 25.0, 22.25)","(41.0, 230.0, 198.88888888888889)","(91.0, 200.0, 180.0)","(101.0, 190.0, 165.0)"
12-01-2023 12:55:20.173710,"(41.0, 120.0, 105.0)","(1.85, 2.04, 2.0942857142857143)","(31.0, 100.0, 81.33333333333334)","(10.0, 16.0, 13.125)","(101.0, 220.0, 196.66666666666666)","(10.0, 13.5, 13.25)","(21.0, 90.0, 77.5)","(4.0, 5.3, 5.066666666666666)","(18.0, 25.0, 22.142857142857142)","(61.0, 140.0, 103.33333333333333)","(14.0, 25.0, 23.625)","(41.0, 230.0, 140.0)","(91.0, 200.0, 180.0)","(101.0, 190.0, 165.0)"
12-01-2023 12:55:21.776510,"(41.0, 120.0, 105.0)","(1.85, 2.12, 2.0776470588235294)","(31.0, 100.0, 83.84615384615384)","(10.0, 15.0, 13.125)","(101.0, 220.0, 196.66666666666666)","(10.0, 13.5, 13.25)","(21.0, 90.0, 77.14285714285714)","(4.0, 5.2, 4.914285714285715)","(18.0, 25.0, 21.944444444444443)","(61.0, 140.0, 103.33333333333333)","(14.0, 25.0, 23.625)","(41.0, 230.0, 176.0)","(91.0, 200.0, 180.0)","(101.0, 190.0, 165.0)"
12-01-2023 12:55:23.427033,"(41.0, 120.0, 105.0)","(1.85, 2.12, 2.0776470588235294)","(31.0, 100.0, 83.84615384615384)","(10.0, 15.0, 12.916666666666666)","(101.0, 220.0, 196.66666666666666)","(10.0, 13.5, 13.25)","(21.0, 90.0, 81.0)","(4.0, 5.2, 4.92)","(18.0, 25.0, 21.944444444444443)","(61.0, 140.0, 103.33333333333333)","(14.0, 25.0, 24.352941176470587)","(41.0, 230.0, 143.33333333333334)","(91.0, 200.0, 180.0)","(101.0, 190.0, 165.0)"
12-01-2023 12:55:25.006334,"(41.0, 120.0, 105.0)","(1.85, 2.12, 2.0942857142857143)","(31.0, 100.0, 83.84615384615384)","(10.0, 15.0, 14.125)","(101.0, 220.0, 196.66666666666666)","(10.0, 13.5, 13.25)","(21.0, 90.0, 81.0)","(4.0, 5.1, 5.05)","(18.0, 25.0, 21.944444444444443)","(61.0, 140.0, 103.33333333333333)","(14.0, 25.0, 24.352941176470587)","(41.0, 230.0, 178.0)","(91.0, 200.0, 180.0)","(101.0, 190.0, 165.0)"
12-01-2023 12:55:26.661690,"(41.0, 120.0, 105.0)","(1.85, 2.12, 2.0942857142857143)","(31.0, 100.0, 83.84615384615384)","(10.0, 14.5, 13.115384615384615)","(101.0, 220.0, 196.66666666666666)","(10.0, 13.5, 13.25)","(21.0, 90.0, 77.14285714285714)","(4.0, 5.3, 4.942857142857143)","(18.0, 25.0, 21.944444444444443)","(61.0, 140.0, 103.33333333333333)","(14.0, 25.0, 24.352941176470587)","(41.0, 230.0, 150.0)","(91.0, 200.0, 180.0)","(101.0, 190.0, 165.0)"
12-01-2023 12:55:28.053222,"(41.0, 120.0, 105.0)","(1.85, 2.12, 2.0942857142857143)","(31.0, 100.0, 83.84615384615384)","(10.0, 14.5, 13.115384615384615)","(101.0, 220.0, 196.66666666666666)","(10.0, 13.5, 13.25)","(21.0, 90.0, 77.14285714285714)","(4.0, 5.3, 4.96)","(18.0, 25.0, 23.583333333333336)","(61.0, 140.0, 103.33333333333333)","(14.0, 25.0, 24.352941176470587)","(41.0, 230.0, 150.0)","(91.0, 200.0, 180.0)","(101.0, 190.0, 165.0)"
12-01-2023 12:55:29.561308,"(41.0, 120.0, 105.0)","(1.85, 2.12, 2.0942857142857143)","(31.0, 100.0, 83.84615384615384)","(10.0, 14.5, 13.115384615384615)","(101.0, 220.0, 196.66666666666666)","(10.0, 13.5, 13.25)","(21.0, 90.0, 77.14285714285714)","(4.0, 5.2, 4.96)","(18.0, 24.0, 20.75)","(61.0, 140.0, 103.33333333333333)","(14.0, 25.0, 24.352941176470587)","(41.0, 230.0, 195.71428571428572)","(91.0, 200.0, 180.0)","(101.0, 190.0, 165.0)"
12-01-2023 12:55:31.208663,"(41.0, 120.0, 105.0)","(1.85, 2.12, 2.0314285714285716)","(31.0, 100.0, 83.84615384615384)","(10.0, 14.5, 13.115384615384615)","(101.0, 220.0, 196.66666666666666)","(10.0, 13.5, 13.25)","(21.0, 90.0, 77.14285714285714)","(4.0, 5.2, 5.05)","(18.0, 23.0, 19.4)","(61.0, 140.0, 103.33333333333333)","(14.0, 25.0, 24.352941176470587)","(41.0, 230.0, 156.66666666666666)","(91.0, 200.0, 180.0)","(101.0, 190.0, 165.0)"
12-01-2023 12:55:32.603925,"(41.0, 120.0, 105.0)","(1.85, 2.14, 2.0314285714285716)","(31.0, 100.0, 83.84615384615384)","(10.0, 14.5, 13.115384615384615)","(101.0, 220.0, 196.66666666666666)","(10.0, 13.5, 13.25)","(21.0, 90.0, 77.14285714285714)","(4.0, 5.3, 5.05)","(18.0, 23.0, 19.4)","(61.0, 140.0, 103.33333333333333)","(14.0, 25.0, 24.352941176470587)","(41.0, 230.0, 156.66666666666666)","(91.0, 200.0, 180.0)","(101.0, 190.0, 165.0)"
12-01-2023 12:55:34.107773,"(41.0, 120.0, 105.0)","(1.85, 2.12, 2.088)","(31.0, 100.0, 83.84615384615384)","(10.0, 14.5, 13.115384615384615)","(101.0, 220.0, 196.66666666666666)","(10.0, 13.5, 13.25)","(21.0, 90.0, 77.14285714285714)","(4.0, 5.3, 4.942857142857143)","(18.0, 22.0, 19.5)","(61.0, 140.0, 103.33333333333333)","(14.0, 25.0, 24.352941176470587)","(41.0, 230.0, 156.66666666666666)","(91.0, 200.0, 180.0)","(101.0, 190.0, 165.0)"
12-01-2023 12:55:35.743700,"(41.0, 120.0, 105.0)","(1.85, 2.12, 2.088)","(31.0, 100.0, 83.84615384615384)","(10.0, 14.5, 12.666666666666666)","(101.0, 220.0, 196.66666666666666)","(10.0, 13.5, 13.25)","(21.0, 90.0, 77.14285714285714)","(4.0, 5.2, 4.9)","(18.0, 22.0, 21.03846153846154)","(61.0, 140.0, 103.33333333333333)","(14.0, 25.0, 24.352941176470587)","(41.0, 230.0, 156.66666666666666)","(101.0, 200.0, 180.0)","(101.0, 190.0, 165.0)"
12-01-2023 12:55:37.158782,"(41.0, 120.0, 105.0)","(1.85, 2.12, 2.088)","(31.0, 100.0, 83.84615384615384)","(10.0, 14.5, 12.666666666666666)","(101.0, 220.0, 196.66666666666666)","(10.0, 13.5, 13.25)","(21.0, 90.0, 77.14285714285714)","(4.0, 5.2, 4.96)","(18.0, 22.0, 21.03846153846154)","(61.0, 140.0, 103.33333333333333)","(14.0, 25.0, 24.352941176470587)","(41.0, 230.0, 156.66666666666666)","(101.0, 200.0, 180.0)","(101.0, 190.0, 165.0)"
