,Sir Jujon,Pom Pay,Badboybeau Nz,Ellen Shannon,Promising,Don Arthur,Leah Shannon,Bettor Keppel,Major Holiday Nz,Alta Billy
07-12-2022 18:48:01.770158,"(31.0, 65.0, 40.5)","(101.0, 900.0, 694.2857142857143)","(1.7, 99999, 99990)","(61.0, 110.0, 83.25)","(2.35, 3.25, 3.01)","(14.0, 21.0, 20.23076923076923)","(101.0, 180.0, 165.0)","(51.0, 110.0, 60.22222222222222)","(51.0, 99999, 99990)","(12.0, 20.0, 17.681818181818183)"
07-12-2022 18:48:03.898916,"(31.0, 60.0, 45.5)","(101.0, 900.0, 363.3333333333333)","(1.7, 99999, 99990)","(61.0, 95.0, 71.66666666666667)","(2.35, 3.25, 3.0917021276595746)","(14.0, 21.0, 20.454545454545453)","(101.0, 180.0, 150.0)","(51.0, 90.0, 69.0)","(51.0, 99999, 99990)","(12.0, 19.5, 18.785714285714285)"
07-12-2022 18:48:05.772707,"(31.0, 55.0, 38.666666666666664)","(101.0, 890.0, 675.0)","(1.7, 99999, 99990)","(61.0, 80.0, 65.0)","(2.35, 3.25, 3.072857142857143)","(14.0, 21.0, 19.761904761904763)","(101.0, 170.0, 161.66666666666669)","(51.0, 80.0, 71.42857142857143)","(51.0, 99999, 99990)","(12.0, 19.0, 18.0)"
07-12-2022 18:48:08.108772,"(31.0, 48.0, 39.0)","(101.0, 870.0, 353.3333333333333)","(1.7, 99999, 99990)","(61.0, 75.0, 58.125)","(2.35, 3.25, 3.112222222222222)","(14.0, 20.0, 19.444444444444443)","(101.0, 160.0, 122.5)","(51.0, 80.0, 59.166666666666664)","(51.0, 99999, 99990)","(12.0, 19.0, 18.0)"
07-12-2022 18:48:09.909816,"(26.0, 44.0, 42.0)","(81.0, 870.0, 356.6666666666667)","(1.7, 99999, 99990)","(51.0, 75.0, 54.166666666666664)","(2.4, 3.25, 3.1161538461538463)","(14.0, 20.0, 19.071428571428573)","(91.0, 160.0, 132.14285714285714)","(41.0, 75.0, 55.714285714285715)","(51.0, 99999, 99990)","(13.0, 19.0, 18.25)"
07-12-2022 18:48:11.671665,"(26.0, 46.0, 38.8)","(81.0, 870.0, 290.0)","(1.7, 99999, 99990)","(51.0, 75.0, 57.142857142857146)","(2.4, 3.25, 3.0833333333333335)","(14.0, 19.5, 19.25)","(91.0, 160.0, 131.0)","(41.0, 75.0, 59.0)","(51.0, 99999, 99990)","(13.0, 19.0, 17.875)"
07-12-2022 18:48:13.327253,"(26.0, 46.0, 36.857142857142854)","(81.0, 860.0, 350.0)","(1.7, 99999, 99990)","(51.0, 75.0, 57.142857142857146)","(2.4, 3.25, 3.127551020408163)","(14.0, 19.5, 19.25)","(91.0, 140.0, 150.0)","(41.0, 70.0, 62.5)","(51.0, 99999, 99990)","(13.0, 19.0, 17.875)"
07-12-2022 18:48:15.028570,"(26.0, 44.0, 36.857142857142854)","(81.0, 850.0, 350.0)","(1.7, 99999, 99990)","(51.0, 75.0, 57.142857142857146)","(2.4, 3.25, 3.072222222222222)","(14.0, 19.5, 19.25)","(91.0, 170.0, 163.33333333333334)","(41.0, 70.0, 62.5)","(51.0, 99999, 99990)","(13.0, 19.0, 17.875)"
07-12-2022 18:48:16.771520,"(26.0, 44.0, 39.07692307692308)","(81.0, 850.0, 285.0)","(1.7, 99999, 99990)","(51.0, 75.0, 57.142857142857146)","(2.4, 3.25, 3.1478723404255318)","(14.0, 19.5, 19.25)","(91.0, 380.0, 196.66666666666669)","(41.0, 70.0, 53.6)","(51.0, 99999, 99990)","(13.0, 19.0, 17.875)"
07-12-2022 18:48:18.476444,"(26.0, 40.0, 34.5)","(81.0, 840.0, 343.33333333333337)","(1.7, 99999, 99990)","(51.0, 75.0, 57.142857142857146)","(2.4, 3.25, 3.1115384615384616)","(14.0, 19.5, 19.25)","(91.0, 350.0, 190.0)","(41.0, 65.0, 51.42857142857143)","(51.0, 99999, 99990)","(13.0, 19.0, 17.875)"
07-12-2022 18:48:20.122044,"(26.0, 40.0, 34.5)","(81.0, 830.0, 624.2857142857143)","(1.7, 99999, 99990)","(51.0, 75.0, 57.142857142857146)","(2.4, 3.25, 3.072222222222222)","(14.0, 19.5, 19.1)","(91.0, 330.0, 147.14285714285714)","(41.0, 60.0, 54.75)","(51.0, 99999, 99990)","(13.0, 19.0, 17.875)"
07-12-2022 18:48:21.804913,"(26.0, 40.0, 32.5)","(81.0, 830.0, 295.0)","(1.7, 99999, 99990)","(51.0, 75.0, 60.0)","(2.4, 3.25, 3.1576923076923076)","(14.0, 20.0, 19.25)","(91.0, 310.0, 142.5)","(41.0, 60.0, 54.0)","(51.0, 99999, 99990)","(13.0, 19.0, 17.875)"
07-12-2022 18:48:23.427903,"(26.0, 40.0, 33.166666666666664)","(81.0, 820.0, 290.0)","(1.7, 99999, 99990)","(51.0, 75.0, 60.0)","(2.4, 3.25, 3.13)","(14.0, 19.5, 19.25)","(91.0, 300.0, 176.66666666666666)","(41.0, 60.0, 54.0)","(51.0, 99999, 99990)","(13.0, 19.0, 17.875)"
07-12-2022 18:48:25.040954,"(26.0, 34.0, 31.916666666666668)","(81.0, 800.0, 290.0)","(1.7, 99999, 99990)","(51.0, 75.0, 67.5)","(2.4, 3.25, 3.1338709677419354)","(14.0, 19.5, 19.25)","(91.0, 290.0, 146.66666666666666)","(41.0, 60.0, 55.5)","(51.0, 99999, 99990)","(13.0, 19.0, 17.875)"
07-12-2022 18:48:26.703283,"(26.0, 36.0, 32.733333333333334)","(81.0, 800.0, 343.33333333333337)","(1.7, 99999, 99990)","(51.0, 75.0, 63.75)","(2.4, 3.25, 3.1964285714285716)","(14.0, 19.5, 18.916666666666668)","(91.0, 280.0, 145.0)","(41.0, 60.0, 51.6)","(51.0, 99999, 99990)","(13.0, 19.0, 17.6)"
07-12-2022 18:48:28.399204,"(26.0, 36.0, 32.733333333333334)","(81.0, 790.0, 536.25)","(1.7, 99999, 99990)","(51.0, 75.0, 110.76923076923077)","(2.4, 3.25, 3.1861702127659575)","(14.0, 19.0, 18.88888888888889)","(91.0, 250.0, 135.0)","(41.0, 60.0, 52.8)","(51.0, 99999, 99990)","(13.0, 18.5, 17.6)"
07-12-2022 18:48:30.059035,"(21.0, 36.0, 32.5)","(81.0, 780.0, 563.3333333333334)","(1.7, 99999, 99990)","(51.0, 120.0, 91.25)","(2.45, 3.25, 3.1861702127659575)","(14.0, 19.0, 18.157894736842106)","(91.0, 240.0, 151.42857142857144)","(41.0, 60.0, 52.8)","(51.0, 99999, 99990)","(13.0, 18.5, 17.61111111111111)"
07-12-2022 18:48:31.641033,"(21.0, 36.0, 30.615384615384617)","(81.0, 780.0, 556.6666666666667)","(1.7, 99999, 99990)","(51.0, 110.0, 85.0)","(2.45, 3.25, 3.1991525423728815)","(14.0, 19.0, 18.25)","(91.0, 220.0, 128.33333333333334)","(41.0, 60.0, 52.5)","(51.0, 99999, 99990)","(13.0, 18.5, 17.61111111111111)"
07-12-2022 18:48:33.194022,"(21.0, 36.0, 32.833333333333336)","(81.0, 770.0, 277.5)","(1.7, 99999, 99990)","(51.0, 100.0, 95.0)","(2.45, 3.25, 3.161111111111111)","(14.0, 18.5, 18.25)","(91.0, 220.0, 146.66666666666666)","(41.0, 55.0, 139.0)","(51.0, 99999, 99990)","(13.0, 18.5, 17.625)"
07-12-2022 18:48:34.827601,"(21.0, 34.0, 32.833333333333336)","(81.0, 780.0, 601.8181818181818)","(1.7, 99999, 99990)","(51.0, 100.0, 81.66666666666667)","(2.45, 3.25, 3.2093220338983053)","(14.0, 18.5, 18.25)","(91.0, 220.0, 190.3846153846154)","(41.0, 170.0, 104.0)","(51.0, 99999, 99990)","(13.0, 18.0, 17.61111111111111)"
07-12-2022 18:48:36.584922,"(21.0, 130.0, 51.0)","(81.0, 790.0, 601.8181818181818)","(1.7, 99999, 99990)","(51.0, 95.0, 86.66666666666667)","(2.45, 3.25, 3.2047169811320755)","(14.0, 18.5, 18.25)","(91.0, 250.0, 160.0)","(41.0, 160.0, 76.66666666666667)","(51.0, 99999, 99990)","(13.0, 18.5, 17.61111111111111)"
07-12-2022 18:48:38.245124,"(21.0, 120.0, 55.625)","(81.0, 790.0, 553.3333333333333)","(1.7, 99999, 99990)","(51.0, 95.0, 82.3076923076923)","(2.45, 3.25, 3.2047169811320755)","(14.0, 18.5, 18.25)","(91.0, 220.0, 140.0)","(41.0, 130.0, 68.66666666666667)","(51.0, 99999, 99990)","(13.0, 18.5, 15.38888888888889)"
07-12-2022 18:48:39.946399,"(21.0, 100.0, 57.5)","(81.0, 780.0, 221.66666666666669)","(1.7, 99999, 99990)","(51.0, 110.0, 74.0)","(2.45, 3.25, 3.2047169811320755)","(14.0, 18.5, 18.25)","(91.0, 210.0, 140.0)","(41.0, 110.0, 58.333333333333336)","(51.0, 99999, 99990)","(13.0, 18.5, 16.928571428571427)"
07-12-2022 18:48:41.571760,"(21.0, 100.0, 45.0)","(81.0, 780.0, 221.66666666666669)","(1.7, 99999, 99990)","(51.0, 110.0, 85.5)","(2.5, 3.25, 3.206730769230769)","(14.0, 18.5, 18.25)","(91.0, 210.0, 160.0)","(41.0, 100.0, 77.27272727272728)","(51.0, 99999, 99990)","(13.0, 18.0, 17.25)"
07-12-2022 18:48:43.192952,"(21.0, 100.0, 61.5)","(81.0, 780.0, 221.66666666666669)","(1.7, 99999, 99990)","(51.0, 110.0, 85.5)","(2.5, 3.25, 3.220779220779221)","(14.0, 18.5, 18.25)","(91.0, 200.0, 166.66666666666666)","(41.0, 100.0, 62.5)","(51.0, 99999, 99990)","(13.0, 18.0, 17.25)"
07-12-2022 18:48:44.954735,"(21.0, 100.0, 65.53846153846155)","(81.0, 780.0, 221.66666666666669)","(1.7, 99999, 99990)","(51.0, 110.0, 85.5)","(2.5, 3.25, 3.1710526315789473)","(14.0, 18.5, 18.075)","(91.0, 200.0, 166.66666666666666)","(41.0, 100.0, 62.5)","(51.0, 99999, 99990)","(12.0, 18.0, 17.25)"
07-12-2022 18:48:46.725842,"(21.0, 100.0, 51.77777777777778)","(81.0, 780.0, 518.4615384615385)","(1.7, 99999, 99990)","(51.0, 110.0, 91.33333333333333)","(2.5, 3.25, 3.1710526315789473)","(14.0, 18.5, 18.075)","(91.0, 200.0, 166.66666666666666)","(41.0, 100.0, 62.85714285714286)","(51.0, 99999, 99990)","(12.0, 18.0, 17.25)"
07-12-2022 18:48:48.400907,"(21.0, 100.0, 54.81818181818181)","(81.0, 780.0, 221.66666666666669)","(1.7, 99999, 99990)","(51.0, 110.0, 91.81818181818181)","(2.5, 3.25, 3.1818181818181817)","(14.0, 18.5, 18.075)","(91.0, 200.0, 166.66666666666666)","(41.0, 100.0, 75.0)","(51.0, 99999, 99990)","(12.0, 18.0, 17.25)"
07-12-2022 18:48:50.074542,"(21.0, 100.0, 51.0)","(81.0, 780.0, 221.66666666666669)","(1.7, 99999, 99990)","(51.0, 100.0, 91.81818181818181)","(2.5, 3.25, 3.1818181818181817)","(14.0, 18.5, 18.075)","(91.0, 200.0, 166.66666666666666)","(41.0, 100.0, 75.0)","(51.0, 99999, 99990)","(12.0, 18.0, 17.25)"
07-12-2022 18:48:51.813808,"(26.0, 100.0, 51.0)","(81.0, 780.0, 221.66666666666669)","(1.7, 99999, 99990)","(51.0, 100.0, 91.81818181818181)","(2.5, 3.25, 3.1818181818181817)","(14.0, 18.5, 18.075)","(91.0, 200.0, 166.66666666666666)","(41.0, 100.0, 60.0)","(51.0, 99999, 99990)","(12.0, 18.0, 17.25)"
07-12-2022 18:48:53.613987,"(26.0, 100.0, 68.26666666666667)","(81.0, 780.0, 221.66666666666669)","(1.7, 99999, 99990)","(51.0, 100.0, 91.81818181818181)","(2.5, 3.25, 3.1818181818181817)","(14.0, 18.5, 18.075)","(91.0, 200.0, 166.66666666666666)","(41.0, 100.0, 61.42857142857143)","(51.0, 99999, 99990)","(12.0, 18.0, 17.25)"
07-12-2022 18:48:55.521806,"(26.0, 100.0, 52.4)","(81.0, 780.0, 322.5)","(1.7, 99999, 99990)","(51.0, 100.0, 91.81818181818181)","(2.5, 3.25, 3.1818181818181817)","(14.0, 18.5, 18.075)","(91.0, 190.0, 163.33333333333334)","(41.0, 100.0, 60.0)","(51.0, 99999, 99990)","(12.0, 18.0, 17.0625)"
07-12-2022 18:48:57.321265,"(26.0, 100.0, 52.4)","(81.0, 960.0, 232.85714285714286)","(1.7, 99999, 99990)","(51.0, 100.0, 91.81818181818181)","(2.5, 3.25, 3.2272727272727275)","(14.0, 18.5, 18.075)","(91.0, 190.0, 166.66666666666666)","(41.0, 100.0, 60.0)","(51.0, 99999, 99990)","(12.0, 18.0, 17.0625)"
07-12-2022 18:48:59.108759,"(26.0, 100.0, 65.53846153846155)","(81.0, 970.0, 597.1428571428571)","(1.7, 99999, 99990)","(51.0, 100.0, 91.81818181818181)","(2.5, 3.3, 3.2272727272727275)","(14.0, 18.5, 18.075)","(91.0, 200.0, 166.66666666666666)","(41.0, 100.0, 60.0)","(51.0, 99999, 99990)","(12.0, 18.0, 17.142857142857142)"
07-12-2022 18:49:01.051012,"(26.0, 100.0, 55.2)","(81.0, 970.0, 597.1428571428571)","(1.7, 99999, 99990)","(51.0, 100.0, 91.81818181818181)","(2.5, 3.3, 3.2272727272727275)","(14.0, 18.5, 18.136363636363637)","(91.0, 200.0, 163.33333333333334)","(41.0, 100.0, 60.0)","(51.0, 99999, 99990)","(12.0, 18.0, 17.125)"
07-12-2022 18:49:02.895362,"(26.0, 100.0, 55.2)","(81.0, 970.0, 616.0)","(1.7, 99999, 99990)","(51.0, 100.0, 317.5)","(2.5, 3.3, 3.2272727272727275)","(14.0, 18.5, 18.136363636363637)","(91.0, 190.0, 151.11111111111111)","(41.0, 100.0, 65.0)","(51.0, 99999, 99990)","(12.0, 18.5, 17.636363636363637)"
07-12-2022 18:49:04.532377,"(26.0, 100.0, 85.14285714285714)","(81.0, 960.0, 241.66666666666666)","(1.7, 99999, 99990)","(51.0, 400.0, 133.33333333333334)","(2.5, 3.3, 3.2272727272727275)","(14.0, 18.5, 18.136363636363637)","(91.0, 160.0, 135.0)","(41.0, 100.0, 75.33333333333333)","(51.0, 99999, 99990)","(12.0, 18.0, 17.833333333333332)"
07-12-2022 18:49:06.519417,"(26.0, 95.0, 81.6)","(81.0, 950.0, 186.36363636363637)","(1.7, 99999, 99990)","(51.0, 250.0, 140.0)","(2.5, 3.3, 3.261904761904762)","(14.0, 18.5, 18.136363636363637)","(91.0, 150.0, 108.0)","(41.0, 95.0, 56.888888888888886)","(51.0, 99999, 99990)","(12.0, 18.5, 17.642857142857142)"
07-12-2022 18:49:08.289822,"(26.0, 95.0, 72.33333333333334)","(81.0, 950.0, 230.76923076923077)","(1.7, 99999, 99990)","(51.0, 250.0, 130.0)","(2.5, 3.3, 3.2466666666666666)","(14.0, 18.5, 18.136363636363637)","(91.0, 150.0, 106.36363636363636)","(41.0, 95.0, 58.25)","(51.0, 99999, 99990)","(12.0, 20.0, 17.782608695652172)"
07-12-2022 18:49:10.428469,"(26.0, 95.0, 85.28571428571428)","(81.0, 950.0, 500.0)","(1.7, 99999, 99990)","(51.0, 230.0, 123.33333333333334)","(2.5, 3.3, 3.2466666666666666)","(14.0, 18.5, 18.055555555555557)","(91.0, 150.0, 102.5)","(41.0, 95.0, 75.33333333333333)","(51.0, 99999, 99990)","(12.0, 19.5, 18.363636363636363)"
07-12-2022 18:49:12.780584,"(26.0, 95.0, 42.81818181818181)","(81.0, 900.0, 194.44444444444446)","(1.7, 99999, 99990)","(51.0, 170.0, 106.25)","(2.5, 3.3, 3.2466666666666666)","(14.0, 18.5, 18.055555555555557)","(91.0, 120.0, 100.0)","(41.0, 85.0, 65.5)","(51.0, 99999, 99990)","(12.0, 18.5, 18.125)"
07-12-2022 18:49:14.703061,"(26.0, 85.0, 66.0)","(81.0, 870.0, 670.0)","(1.7, 99999, 99990)","(51.0, 170.0, 117.5)","(2.5, 3.3, 3.26)","(14.0, 18.5, 18.055555555555557)","(91.0, 120.0, 100.0)","(41.0, 85.0, 52.57142857142857)","(51.0, 99999, 99990)","(12.0, 18.5, 18.25)"
07-12-2022 18:49:16.475440,"(26.0, 75.0, 53.5)","(81.0, 860.0, 421.42857142857144)","(1.7, 99999, 99990)","(51.0, 150.0, 117.5)","(2.5, 3.3, 3.2636363636363637)","(14.0, 18.5, 18.366666666666667)","(91.0, 120.0, 97.5)","(41.0, 80.0, 52.0)","(51.0, 99999, 99990)","(12.0, 18.5, 18.25)"
07-12-2022 18:49:18.214172,"(26.0, 75.0, 46.8)","(81.0, 850.0, 250.0)","(1.7, 99999, 99990)","(51.0, 150.0, 125.55555555555556)","(2.5, 3.35, 3.3094594594594593)","(14.0, 18.5, 18.333333333333332)","(91.0, 120.0, 100.0)","(41.0, 80.0, 60.16666666666667)","(51.0, 99999, 99990)","(12.0, 20.0, 17.666666666666668)"
07-12-2022 18:49:19.998606,"(26.0, 75.0, 59.5)","(81.0, 850.0, 593.3333333333333)","(1.7, 99999, 99990)","(51.0, 140.0, 125.0)","(2.5, 3.35, 3.3094594594594593)","(14.0, 18.5, 18.1)","(91.0, 120.0, 100.0)","(41.0, 80.0, 52.0)","(51.0, 99999, 99990)","(12.0, 20.0, 18.10810810810811)"
07-12-2022 18:49:21.712311,"(26.0, 70.0, 59.5)","(81.0, 840.0, 343.33333333333337)","(1.7, 99999, 99990)","(51.0, 140.0, 107.5)","(2.5, 3.35, 3.3094594594594593)","(14.0, 18.5, 18.9)","(91.0, 120.0, 100.0)","(41.0, 80.0, 52.0)","(51.0, 99999, 99990)","(12.0, 20.0, 18.10810810810811)"
07-12-2022 18:49:23.405194,"(26.0, 70.0, 48.0)","(81.0, 830.0, 260.0)","(1.7, 99999, 99990)","(51.0, 130.0, 113.33333333333334)","(2.5, 3.35, 3.3094594594594593)","(14.0, 19.0, 18.875)","(91.0, 120.0, 102.85714285714286)","(41.0, 80.0, 52.0)","(51.0, 99999, 99990)","(12.0, 20.0, 18.10810810810811)"
07-12-2022 18:49:25.138697,"(26.0, 70.0, 42.8)","(81.0, 820.0, 333.33333333333337)","(1.7, 99999, 99990)","(51.0, 120.0, 113.33333333333334)","(2.5, 3.35, 3.3142857142857145)","(14.0, 19.0, 18.36)","(91.0, 120.0, 102.85714285714286)","(41.0, 80.0, 62.769230769230774)","(51.0, 99999, 99990)","(12.0, 20.0, 18.10810810810811)"
07-12-2022 18:49:26.841131,"(26.0, 65.0, 42.8)","(81.0, 800.0, 333.33333333333337)","(1.7, 99999, 99990)","(51.0, 120.0, 103.33333333333334)","(2.5, 3.35, 3.2904999999999998)","(14.0, 19.0, 18.227272727272727)","(91.0, 120.0, 103.125)","(41.0, 80.0, 53.75)","(51.0, 99999, 99990)","(12.0, 20.0, 18.10810810810811)"
07-12-2022 18:49:28.462049,"(26.0, 65.0, 46.0)","(81.0, 790.0, 238.0)","(1.7, 99999, 99990)","(51.0, 120.0, 101.25)","(2.5, 3.4, 3.4)","(14.0, 18.5, 18.153846153846153)","(91.0, 160.0, 128.75)","(41.0, 80.0, 52.0)","(51.0, 99999, 99990)","(12.0, 20.0, 18.10810810810811)"
07-12-2022 18:49:30.131938,"(26.0, 55.0, 42.666666666666664)","(81.0, 790.0, 326.66666666666663)","(1.7, 99999, 99990)","(51.0, 110.0, 98.33333333333333)","(2.5, 3.45, 3.4034883720930234)","(14.0, 18.5, 18.026315789473685)","(91.0, 140.0, 111.42857142857143)","(41.0, 80.0, 61.0)","(51.0, 99999, 99990)","(12.0, 20.0, 18.10810810810811)"
07-12-2022 18:49:31.765600,"(26.0, 50.0, 42.666666666666664)","(81.0, 780.0, 291.42857142857144)","(1.7, 99999, 99990)","(51.0, 110.0, 98.33333333333333)","(2.6, 3.45, 3.4423076923076925)","(14.0, 18.5, 17.56896551724138)","(81.0, 140.0, 111.42857142857143)","(41.0, 75.0, 64.54545454545455)","(51.0, 99999, 99990)","(13.0, 20.0, 18.105263157894736)"
07-12-2022 18:49:33.355893,"(26.0, 48.0, 40.8)","(81.0, 770.0, 288.57142857142856)","(1.7, 99999, 99990)","(51.0, 110.0, 98.33333333333333)","(2.6, 3.5, 3.4472222222222224)","(14.0, 18.5, 17.681818181818183)","(81.0, 140.0, 111.42857142857143)","(41.0, 70.0, 92.36363636363637)","(51.0, 99999, 99990)","(13.0, 20.0, 18.105263157894736)"
07-12-2022 18:49:34.949815,"(26.0, 44.0, 35.111111111111114)","(81.0, 760.0, 220.0)","(1.7, 99999, 99990)","(51.0, 110.0, 98.33333333333333)","(2.6, 3.5, 3.457692307692308)","(14.0, 18.5, 17.681818181818183)","(81.0, 140.0, 111.42857142857143)","(41.0, 120.0, 91.0)","(51.0, 99999, 99990)","(13.0, 20.0, 18.105263157894736)"
07-12-2022 18:49:36.638353,"(26.0, 44.0, 34.22222222222222)","(81.0, 760.0, 526.6666666666667)","(1.7, 99999, 99990)","(51.0, 110.0, 98.33333333333333)","(2.6, 3.55, 3.458)","(14.0, 18.5, 17.681818181818183)","(81.0, 140.0, 111.42857142857143)","(41.0, 100.0, 81.0)","(51.0, 99999, 99990)","(13.0, 20.0, 18.105263157894736)"
07-12-2022 18:49:38.295458,"(26.0, 42.0, 36.61538461538461)","(81.0, 740.0, 520.0)","(1.7, 99999, 99990)","(51.0, 110.0, 92.5)","(2.6, 3.55, 3.4387096774193546)","(14.0, 18.5, 17.681818181818183)","(81.0, 140.0, 111.42857142857143)","(41.0, 95.0, 82.66666666666666)","(51.0, 99999, 99990)","(13.0, 20.0, 18.105263157894736)"
07-12-2022 18:49:39.963998,"(26.0, 42.0, 36.0)","(81.0, 730.0, 520.0)","(1.7, 99999, 99990)","(51.0, 110.0, 92.5)","(2.6, 3.55, 3.4541666666666666)","(14.0, 18.5, 17.681818181818183)","(81.0, 140.0, 111.42857142857143)","(41.0, 90.0, 84.0)","(51.0, 99999, 99990)","(13.0, 20.0, 17.23076923076923)"
07-12-2022 18:49:41.570646,"(26.0, 42.0, 36.0)","(81.0, 730.0, 513.3333333333333)","(1.7, 99999, 99990)","(51.0, 110.0, 92.5)","(2.6, 3.55, 3.444444444444444)","(14.0, 18.5, 17.681818181818183)","(81.0, 140.0, 111.42857142857143)","(41.0, 90.0, 67.0)","(51.0, 99999, 99990)","(13.0, 20.0, 17.79591836734694)"
07-12-2022 18:49:43.280460,"(26.0, 42.0, 38.666666666666664)","(81.0, 720.0, 405.0)","(1.7, 99999, 99990)","(51.0, 110.0, 92.5)","(2.6, 3.55, 3.5)","(14.0, 18.5, 17.681818181818183)","(81.0, 140.0, 111.42857142857143)","(41.0, 90.0, 74.0)","(51.0, 99999, 99990)","(13.0, 19.0, 18.5)"
07-12-2022 18:49:44.906274,"(26.0, 40.0, 38.666666666666664)","(81.0, 710.0, 400.0)","(1.7, 99999, 99990)","(51.0, 110.0, 90.0)","(2.6, 3.55, 3.4465116279069767)","(14.0, 18.5, 17.879310344827587)","(81.0, 140.0, 118.0)","(41.0, 90.0, 72.4)","(51.0, 99999, 99990)","(13.0, 19.0, 18.85)"
07-12-2022 18:49:46.781207,"(26.0, 40.0, 38.666666666666664)","(81.0, 700.0, 486.6666666666667)","(1.7, 99999, 99990)","(51.0, 110.0, 90.0)","(2.6, 3.45, 3.518181818181818)","(14.0, 18.5, 17.879310344827587)","(81.0, 130.0, 111.25)","(41.0, 90.0, 76.22222222222223)","(51.0, 99999, 99990)","(13.0, 19.0, 18.8125)"
07-12-2022 18:49:48.982566,"(26.0, 40.0, 38.666666666666664)","(81.0, 660.0, 380.0)","(1.7, 99999, 99990)","(51.0, 110.0, 90.0)","(2.6, 3.6, 3.5217391304347827)","(14.0, 17.5, 17.18421052631579)","(81.0, 130.0, 111.25)","(41.0, 80.0, 71.5)","(51.0, 99999, 99990)","(13.0, 19.0, 18.8125)"
07-12-2022 18:49:50.826471,"(26.0, 40.0, 38.666666666666664)","(81.0, 660.0, 237.5)","(1.7, 99999, 99990)","(51.0, 110.0, 90.0)","(2.6, 3.6, 3.582608695652174)","(14.0, 17.5, 17.02)","(81.0, 130.0, 111.25)","(41.0, 80.0, 71.5)","(51.0, 99999, 99990)","(13.0, 19.0, 18.8125)"
07-12-2022 18:49:52.800953,"(26.0, 40.0, 30.0)","(81.0, 650.0, 273.33333333333337)","(1.7, 99999, 99990)","(51.0, 110.0, 95.0)","(2.6, 3.6, 3.5072327044025156)","(14.0, 16.5, 16.08695652173913)","(81.0, 130.0, 100.0)","(41.0, 70.0, 67.33333333333333)","(51.0, 99999, 99990)","(13.0, 17.5, 17.03076923076923)"
07-12-2022 18:49:54.536995,"(26.0, 40.0, 33.714285714285715)","(81.0, 630.0, 155.0)","(1.7, 99999, 99990)","(51.0, 100.0, 93.75)","(2.6, 3.55, 3.5072327044025156)","(14.0, 16.5, 15.293478260869565)","(81.0, 130.0, 97.5)","(41.0, 70.0, 57.77777777777778)","(51.0, 99999, 99990)","(13.0, 17.5, 16.9)"
07-12-2022 18:49:56.245017,"(26.0, 38.0, 34.666666666666664)","(81.0, 610.0, 515.0)","(1.7, 99999, 99990)","(51.0, 100.0, 96.875)","(2.6, 3.55, 3.51)","(14.0, 16.5, 15.923076923076923)","(81.0, 120.0, 96.0)","(41.0, 70.0, 59.285714285714285)","(51.0, 99999, 99990)","(13.0, 17.0, 16.9)"
07-12-2022 18:49:57.892960,"(26.0, 38.0, 31.714285714285715)","(81.0, 600.0, 302.5)","(1.7, 99999, 99990)","(51.0, 100.0, 97.14285714285714)","(2.6, 3.55, 3.5027777777777778)","(14.0, 16.0, 15.5)","(81.0, 120.0, 110.0)","(41.0, 70.0, 59.285714285714285)","(51.0, 99999, 99990)","(13.0, 17.0, 16.833333333333332)"
07-12-2022 18:49:59.626565,"(26.0, 36.0, 30.4)","(81.0, 600.0, 396.25)","(1.7, 99999, 99990)","(51.0, 100.0, 95.0)","(2.6, 3.55, 3.5046666666666666)","(14.0, 16.0, 15.666666666666666)","(81.0, 120.0, 110.0)","(41.0, 70.0, 49.0)","(51.0, 99999, 99990)","(13.0, 16.5, 15.588888888888889)"
07-12-2022 18:50:01.252916,"(26.0, 36.0, 30.666666666666668)","(81.0, 580.0, 443.75)","(1.7, 99999, 99990)","(51.0, 100.0, 100.0)","(2.6, 3.55, 3.4630718954248367)","(14.0, 16.0, 15.083333333333334)","(81.0, 120.0, 111.66666666666666)","(41.0, 55.0, 55.5)","(51.0, 99999, 99990)","(13.0, 16.5, 15.666666666666666)"
07-12-2022 18:50:02.849517,"(26.0, 36.0, 36.57142857142857)","(71.0, 560.0, 327.5)","(1.7, 99999, 99990)","(51.0, 110.0, 95.0)","(2.6, 3.55, 3.4722222222222223)","(14.0, 16.5, 15.208333333333334)","(81.0, 120.0, 218.33333333333334)","(41.0, 65.0, 62.16666666666667)","(51.0, 99999, 99990)","(13.0, 15.5, 15.428571428571429)"
07-12-2022 18:50:04.561066,"(26.0, 38.0, 35.8)","(71.0, 560.0, 295.0)","(1.7, 99999, 99990)","(51.0, 110.0, 92.0)","(2.6, 3.55, 3.46474358974359)","(14.0, 16.5, 14.576923076923077)","(81.0, 280.0, 142.5)","(41.0, 65.0, 55.5)","(51.0, 99999, 99990)","(13.0, 15.5, 13.607142857142858)"
07-12-2022 18:50:06.531201,"(21.0, 38.0, 35.0)","(71.0, 500.0, 375.7142857142857)","(1.7, 99999, 99990)","(51.0, 110.0, 83.33333333333334)","(2.7, 3.55, 3.4698795180722892)","(13.0, 16.5, 14.976190476190476)","(81.0, 270.0, 150.0)","(41.0, 65.0, 62.0)","(41.0, 99999, 99990)","(13.0, 15.0, 13.607142857142858)"
