,Imperial Master,Perfect Design,Shrinking,Weblec Breeze,Miss Graphite,Scott Hue,Follow You,Diamond Carat
07-01-2023 09:29:22.790517,"(4.4, 5.7, 5.1)","(5.5, 9.4, 8.326315789473686)","(4.8, 9.4, 5.95)","(81.0, 610.0, 535.7142857142858)","(4.0, 5.9, 4.787179487179487)","(18.0, 40.0, 25.214285714285715)","(5.0, 5.9, 5.5)","(5.5, 8.6, 6.885714285714285)"
07-01-2023 09:29:23.997253,"(4.4, 5.7, 5.1)","(5.5, 9.4, 8.326315789473686)","(4.8, 9.4, 5.95)","(81.0, 610.0, 535.7142857142858)","(4.0, 5.9, 4.787179487179487)","(18.0, 40.0, 25.214285714285715)","(5.0, 5.9, 5.5)","(5.5, 8.6, 6.885714285714285)"
07-01-2023 09:29:25.191389,"(4.4, 5.7, 5.1)","(5.5, 9.4, 8.326315789473686)","(4.8, 9.4, 5.95)","(81.0, 610.0, 535.7142857142858)","(4.0, 5.9, 4.787179487179487)","(18.0, 40.0, 25.214285714285715)","(5.0, 5.9, 5.5)","(5.5, 8.6, 6.885714285714285)"
07-01-2023 09:29:26.303645,"(4.4, 5.7, 5.1)","(5.5, 9.4, 8.326315789473686)","(4.8, 9.4, 5.95)","(81.0, 610.0, 535.7142857142858)","(4.0, 5.9, 4.787179487179487)","(18.0, 40.0, 25.214285714285715)","(5.0, 5.9, 5.5)","(5.5, 8.6, 6.885714285714285)"
07-01-2023 09:29:27.406783,"(4.4, 5.7, 5.1)","(5.5, 9.4, 8.326315789473686)","(4.8, 9.4, 7.6)","(81.0, 610.0, 535.7142857142858)","(4.0, 5.9, 4.78)","(18.0, 40.0, 26.200000000000003)","(5.0, 5.9, 5.5)","(5.5, 8.6, 6.885714285714285)"
07-01-2023 09:29:28.552998,"(4.4, 5.7, 5.1)","(5.5, 9.4, 8.326315789473686)","(4.8, 9.2, 7.5)","(81.0, 610.0, 535.7142857142858)","(4.0, 5.9, 4.78)","(18.0, 40.0, 26.200000000000003)","(5.0, 5.9, 5.5)","(5.5, 8.6, 6.885714285714285)"
07-01-2023 09:29:29.653939,"(4.4, 5.7, 5.1)","(5.5, 9.4, 8.326315789473686)","(4.8, 9.2, 7.5)","(81.0, 610.0, 535.7142857142858)","(4.0, 5.9, 4.78)","(18.0, 40.0, 26.200000000000003)","(5.0, 5.9, 5.5)","(5.5, 8.6, 6.885714285714285)"
07-01-2023 09:29:30.836928,"(4.4, 5.7, 5.1)","(5.5, 9.4, 8.326315789473686)","(4.8, 9.2, 7.5)","(81.0, 610.0, 535.7142857142858)","(4.0, 5.9, 4.78)","(18.0, 40.0, 26.200000000000003)","(5.0, 5.9, 5.5)","(5.5, 8.6, 6.885714285714285)"
07-01-2023 09:29:32.026304,"(4.4, 5.7, 5.1)","(5.5, 9.4, 8.326315789473686)","(4.8, 9.2, 7.5)","(81.0, 610.0, 535.7142857142858)","(4.0, 5.9, 4.78)","(18.0, 40.0, 26.200000000000003)","(5.0, 5.9, 5.5)","(5.5, 8.6, 6.885714285714285)"
07-01-2023 09:29:33.269661,"(4.4, 5.7, 5.1)","(5.5, 9.4, 8.326315789473686)","(4.8, 9.2, 7.5)","(81.0, 610.0, 535.7142857142858)","(4.0, 5.9, 4.78)","(18.0, 40.0, 26.200000000000003)","(5.0, 5.9, 5.5)","(5.5, 8.6, 6.885714285714285)"
07-01-2023 09:29:34.439463,"(4.4, 5.7, 5.1)","(5.5, 9.4, 8.326315789473686)","(4.8, 9.2, 7.5)","(81.0, 610.0, 535.7142857142858)","(4.0, 5.9, 4.78)","(18.0, 40.0, 26.200000000000003)","(5.0, 5.9, 5.5)","(5.5, 8.6, 6.885714285714285)"
07-01-2023 09:29:35.558762,"(4.4, 5.7, 5.1)","(5.5, 9.4, 8.326315789473686)","(4.8, 9.2, 7.5)","(81.0, 610.0, 535.7142857142858)","(4.0, 5.9, 4.78)","(18.0, 40.0, 26.200000000000003)","(5.0, 5.9, 5.5)","(5.5, 8.6, 6.885714285714285)"
07-01-2023 09:29:36.723658,"(4.4, 5.7, 5.1)","(5.5, 9.4, 8.326315789473686)","(4.8, 9.2, 7.5)","(81.0, 610.0, 535.7142857142858)","(4.0, 5.9, 4.78)","(18.0, 40.0, 27.0625)","(5.0, 5.9, 5.5)","(5.5, 8.6, 6.885714285714285)"
07-01-2023 09:29:37.814998,"(4.4, 5.7, 5.1)","(5.5, 9.4, 8.326315789473686)","(4.8, 9.2, 7.5)","(81.0, 610.0, 535.7142857142858)","(4.0, 5.9, 4.78)","(18.0, 40.0, 26.470588235294116)","(5.0, 5.9, 5.5)","(5.5, 8.6, 6.885714285714285)"
07-01-2023 09:29:38.865551,"(4.4, 5.7, 5.1)","(5.5, 9.4, 8.326315789473686)","(4.8, 9.2, 7.613333333333333)","(81.0, 610.0, 535.7142857142858)","(4.0, 5.9, 4.78)","(18.0, 40.0, 26.470588235294116)","(5.0, 5.9, 5.5)","(5.5, 8.6, 6.885714285714285)"
07-01-2023 09:29:40.062983,"(4.4, 5.7, 5.1)","(5.5, 9.4, 8.326315789473686)","(4.8, 9.2, 7.621428571428571)","(81.0, 610.0, 535.7142857142858)","(4.0, 5.9, 4.78)","(18.0, 40.0, 26.470588235294116)","(5.0, 5.9, 5.5)","(5.5, 8.6, 6.885714285714285)"
07-01-2023 09:29:41.264608,"(4.4, 5.7, 5.1)","(5.5, 9.4, 8.326315789473686)","(4.8, 9.2, 8.8)","(81.0, 610.0, 535.7142857142858)","(4.0, 5.9, 4.78)","(18.0, 40.0, 26.470588235294116)","(5.0, 5.9, 5.5)","(5.5, 8.6, 6.885714285714285)"
07-01-2023 09:29:42.421809,"(4.4, 5.7, 5.1)","(5.5, 9.4, 8.326315789473686)","(4.8, 9.0, 7.45)","(81.0, 610.0, 535.7142857142858)","(4.0, 5.9, 4.78)","(18.0, 40.0, 26.470588235294116)","(5.0, 5.9, 5.5)","(5.5, 8.6, 6.885714285714285)"
07-01-2023 09:29:43.551919,"(4.4, 5.7, 5.1)","(5.5, 9.4, 8.326315789473686)","(4.8, 9.0, 7.45)","(81.0, 610.0, 535.7142857142858)","(4.0, 5.9, 4.78)","(18.0, 40.0, 26.470588235294116)","(5.0, 5.9, 5.5)","(5.5, 8.6, 6.885714285714285)"
07-01-2023 09:29:44.642740,"(4.4, 5.7, 5.1)","(5.5, 9.4, 8.326315789473686)","(4.8, 9.0, 7.45)","(81.0, 610.0, 535.7142857142858)","(4.0, 5.9, 4.78)","(18.0, 40.0, 26.470588235294116)","(5.0, 5.9, 5.5)","(5.5, 8.6, 6.885714285714285)"
07-01-2023 09:29:45.668138,"(4.4, 5.7, 5.1)","(5.5, 9.4, 8.326315789473686)","(4.8, 9.0, 8.827777777777778)","(81.0, 610.0, 535.7142857142858)","(4.0, 5.9, 4.78)","(18.0, 40.0, 26.470588235294116)","(5.0, 5.9, 5.5)","(5.5, 8.6, 6.885714285714285)"
07-01-2023 09:29:46.780657,"(4.4, 5.7, 5.1)","(5.5, 9.4, 8.326315789473686)","(4.8, 9.0, 8.9225)","(81.0, 610.0, 658.75)","(4.0, 5.9, 4.78)","(18.0, 40.0, 26.470588235294116)","(5.0, 5.9, 5.5)","(5.5, 8.6, 6.885714285714285)"
07-01-2023 09:29:47.928817,"(4.4, 5.7, 5.1)","(5.5, 9.4, 8.326315789473686)","(4.8, 9.0, 8.9225)","(81.0, 1000.0, 658.75)","(4.0, 5.9, 4.78)","(18.0, 40.0, 26.470588235294116)","(5.0, 5.9, 5.5)","(5.5, 8.6, 6.885714285714285)"
07-01-2023 09:29:49.093257,"(4.4, 5.7, 5.1)","(5.5, 9.4, 8.326315789473686)","(4.8, 9.0, 8.9225)","(81.0, 1000.0, 523.3333333333334)","(4.0, 5.9, 4.78)","(18.0, 40.0, 26.470588235294116)","(5.0, 5.9, 5.5)","(5.5, 8.6, 6.885714285714285)"
07-01-2023 09:29:50.170039,"(4.4, 5.7, 5.1)","(5.5, 9.4, 8.326315789473686)","(4.8, 9.0, 8.9225)","(81.0, 610.0, 523.3333333333334)","(4.0, 5.9, 5.41764705882353)","(18.0, 40.0, 26.470588235294116)","(5.0, 5.9, 5.5)","(5.5, 8.6, 7.556521739130434)"
07-01-2023 09:29:51.304870,"(4.4, 5.7, 4.6)","(5.5, 9.4, 8.326315789473686)","(4.8, 9.0, 8.727272727272727)","(81.0, 610.0, 523.3333333333334)","(4.0, 5.8, 5.41764705882353)","(18.0, 40.0, 26.470588235294116)","(5.0, 5.9, 5.5)","(5.5, 8.6, 7.3999999999999995)"
07-01-2023 09:29:52.417281,"(4.4, 5.7, 4.6)","(5.5, 9.4, 8.326315789473686)","(4.8, 9.0, 8.903225806451612)","(81.0, 610.0, 523.3333333333334)","(4.0, 5.8, 5.575862068965517)","(18.0, 40.0, 26.470588235294116)","(5.0, 5.9, 5.5)","(5.5, 8.6, 8.159183673469387)"
07-01-2023 09:29:53.504896,"(4.4, 5.7, 4.534285714285715)","(5.5, 9.4, 6.094444444444445)","(4.8, 9.0, 8.903225806451612)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.8, 5.575862068965517)","(18.0, 40.0, 26.470588235294116)","(5.0, 5.9, 5.5)","(5.5, 8.6, 8.159183673469387)"
07-01-2023 09:29:54.736755,"(4.4, 5.7, 4.534285714285715)","(5.5, 9.4, 6.094444444444445)","(4.8, 9.0, 8.903225806451612)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.8, 5.575862068965517)","(18.0, 40.0, 26.470588235294116)","(5.0, 5.9, 5.5)","(5.5, 8.6, 8.159183673469387)"
07-01-2023 09:29:55.878261,"(4.4, 5.7, 4.534285714285715)","(5.5, 9.4, 6.094444444444445)","(4.8, 9.0, 8.903225806451612)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.8, 5.575862068965517)","(18.0, 40.0, 26.470588235294116)","(5.0, 5.9, 5.5)","(5.5, 8.6, 8.159183673469387)"
07-01-2023 09:29:57.015854,"(4.4, 5.7, 4.534285714285715)","(5.5, 9.4, 6.094444444444445)","(4.8, 9.0, 8.9125)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.8, 5.064705882352941)","(18.0, 40.0, 26.470588235294116)","(5.0, 5.9, 5.5)","(5.5, 8.6, 8.159183673469387)"
07-01-2023 09:29:58.363397,"(4.4, 5.6, 4.530555555555556)","(5.5, 9.4, 6.094444444444445)","(4.8, 9.0, 8.9125)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.7, 5.064705882352941)","(18.0, 40.0, 26.470588235294116)","(5.0, 5.9, 5.5)","(5.5, 8.6, 8.159183673469387)"
07-01-2023 09:29:59.786262,"(4.4, 5.6, 4.530555555555556)","(5.5, 9.4, 6.094444444444445)","(4.8, 9.0, 8.9125)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.7, 5.064705882352941)","(18.0, 40.0, 26.470588235294116)","(5.0, 5.9, 5.5)","(5.5, 8.6, 8.159183673469387)"
07-01-2023 09:30:00.941782,"(4.4, 5.6, 4.530555555555556)","(5.5, 9.4, 6.094444444444445)","(4.8, 9.0, 8.9125)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.7, 5.064705882352941)","(18.0, 40.0, 26.470588235294116)","(5.0, 5.9, 5.5)","(5.5, 8.6, 8.159183673469387)"
07-01-2023 09:30:02.260169,"(4.4, 5.6, 4.6375)","(5.5, 9.4, 6.094444444444445)","(4.8, 9.0, 8.9125)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.7, 5.303846153846154)","(18.0, 40.0, 26.470588235294116)","(5.0, 5.9, 5.5)","(5.5, 8.6, 8.159183673469387)"
07-01-2023 09:30:03.583701,"(4.4, 5.5, 4.552631578947368)","(5.5, 9.4, 8.1)","(4.8, 9.0, 8.9125)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.6, 4.934782608695652)","(18.0, 40.0, 29.545454545454547)","(5.0, 5.9, 5.166666666666666)","(5.5, 8.6, 7.523076923076923)"
07-01-2023 09:30:04.872710,"(4.4, 5.5, 4.552631578947368)","(5.5, 9.2, 8.1)","(4.8, 9.0, 8.9125)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.6, 4.934782608695652)","(18.0, 40.0, 29.545454545454547)","(5.0, 5.9, 5.166666666666666)","(5.5, 8.6, 7.523076923076923)"
07-01-2023 09:30:06.194563,"(4.4, 5.5, 4.552631578947368)","(5.5, 9.2, 8.1)","(4.8, 9.0, 8.9125)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.6, 4.934782608695652)","(18.0, 40.0, 29.545454545454547)","(5.0, 5.9, 5.166666666666666)","(5.5, 8.6, 7.523076923076923)"
07-01-2023 09:30:07.505897,"(4.4, 5.5, 4.526315789473684)","(5.5, 9.2, 7.916666666666666)","(4.8, 9.0, 8.9125)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.6, 4.86875)","(18.0, 40.0, 29.545454545454547)","(5.0, 5.9, 5.122857142857143)","(5.5, 8.6, 8.125423728813558)"
07-01-2023 09:30:08.707958,"(4.4, 5.5, 4.526315789473684)","(5.5, 9.2, 7.916666666666666)","(4.8, 9.0, 8.9125)","(91.0, 610.0, 658.75)","(4.0, 5.6, 4.86875)","(18.0, 40.0, 29.545454545454547)","(5.0, 5.9, 5.1499999999999995)","(5.5, 8.6, 8.125423728813558)"
07-01-2023 09:30:09.914392,"(4.4, 5.5, 4.526315789473684)","(5.5, 9.2, 7.916666666666666)","(4.8, 9.0, 8.9125)","(91.0, 1000.0, 658.75)","(4.0, 5.6, 4.86875)","(18.0, 40.0, 29.545454545454547)","(5.0, 5.8, 5.1499999999999995)","(5.5, 8.6, 8.125423728813558)"
07-01-2023 09:30:11.098165,"(4.4, 5.5, 4.526315789473684)","(5.5, 9.2, 7.333333333333333)","(4.8, 9.0, 8.9125)","(91.0, 1000.0, 658.75)","(4.0, 5.6, 4.86875)","(18.0, 40.0, 29.545454545454547)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 8.125423728813558)"
07-01-2023 09:30:12.266277,"(4.4, 5.5, 4.526315789473684)","(5.5, 9.2, 7.333333333333333)","(4.8, 9.0, 8.9125)","(91.0, 1000.0, 523.3333333333334)","(4.0, 5.6, 4.86875)","(18.0, 40.0, 29.545454545454547)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 8.125423728813558)"
07-01-2023 09:30:13.465142,"(4.4, 5.5, 4.526315789473684)","(5.5, 9.2, 7.333333333333333)","(4.8, 9.0, 7.7)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.6, 4.86875)","(18.0, 40.0, 29.545454545454547)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 8.125423728813558)"
07-01-2023 09:30:14.609735,"(4.4, 5.5, 4.5256410256410255)","(5.5, 9.2, 7.333333333333333)","(4.8, 9.0, 7.7)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.6, 4.86875)","(18.0, 40.0, 29.545454545454547)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 8.230188679245282)"
07-01-2023 09:30:15.847568,"(4.4, 5.5, 4.5256410256410255)","(5.5, 9.2, 7.347058823529411)","(4.8, 9.0, 7.7)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.6, 4.86875)","(18.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 8.230188679245282)"
07-01-2023 09:30:17.025611,"(4.4, 5.5, 4.5256410256410255)","(5.5, 9.2, 7.347058823529411)","(4.8, 9.0, 7.7)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.6, 4.86875)","(18.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 8.230188679245282)"
07-01-2023 09:30:18.122793,"(4.4, 5.5, 4.5256410256410255)","(5.5, 9.0, 8.6)","(4.8, 9.0, 7.7)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.6, 4.86875)","(18.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 8.230188679245282)"
07-01-2023 09:30:19.290825,"(4.4, 5.4, 4.95)","(5.5, 9.0, 6.833333333333334)","(4.8, 9.0, 7.7)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.6, 4.890909090909091)","(18.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 8.230188679245282)"
07-01-2023 09:30:20.428893,"(4.4, 5.4, 4.95)","(5.5, 9.0, 6.833333333333334)","(4.8, 9.0, 7.7)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.6, 4.890909090909091)","(18.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 8.230188679245282)"
07-01-2023 09:30:21.492916,"(4.4, 5.4, 4.95)","(5.5, 9.0, 6.523809523809524)","(4.8, 9.0, 7.7)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.6, 4.890909090909091)","(18.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 8.230188679245282)"
07-01-2023 09:30:22.721877,"(4.4, 5.4, 4.95)","(5.5, 9.0, 6.523809523809524)","(4.8, 9.0, 7.7)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.6, 4.890909090909091)","(18.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 8.230188679245282)"
07-01-2023 09:30:23.916174,"(4.4, 5.4, 4.95)","(5.5, 9.0, 6.523809523809524)","(4.8, 9.0, 7.7)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.6, 4.890909090909091)","(18.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 8.230188679245282)"
07-01-2023 09:30:25.062154,"(4.4, 5.4, 4.95)","(5.5, 9.0, 6.523809523809524)","(4.8, 9.0, 7.7)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.6, 4.890909090909091)","(18.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 8.230188679245282)"
07-01-2023 09:30:26.219333,"(4.4, 5.4, 4.95)","(5.5, 9.0, 6.523809523809524)","(4.8, 9.0, 7.7)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.6, 4.890909090909091)","(18.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 8.230188679245282)"
07-01-2023 09:30:27.383552,"(4.4, 5.4, 4.95)","(5.5, 9.0, 6.523809523809524)","(4.8, 9.0, 7.7)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.6, 4.890909090909091)","(18.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 8.230188679245282)"
07-01-2023 09:30:28.488503,"(4.4, 5.4, 4.95)","(5.5, 8.8, 8.294736842105264)","(4.8, 9.0, 8.8)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.6, 4.890909090909091)","(18.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 8.230188679245282)"
07-01-2023 09:30:29.650201,"(4.4, 5.4, 4.95)","(5.5, 8.8, 7.561290322580646)","(4.8, 9.0, 8.907142857142857)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.6, 4.890909090909091)","(17.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 8.230188679245282)"
07-01-2023 09:30:30.863779,"(4.4, 5.4, 4.95)","(5.5, 8.8, 7.561290322580646)","(4.8, 9.0, 8.907142857142857)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.6, 4.890909090909091)","(17.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 8.230188679245282)"
07-01-2023 09:30:32.110527,"(4.4, 5.4, 4.95)","(5.5, 8.8, 7.561290322580646)","(4.8, 9.0, 8.907142857142857)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.6, 4.890909090909091)","(17.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 8.230188679245282)"
07-01-2023 09:30:33.336414,"(4.4, 5.4, 4.95)","(5.5, 8.8, 7.965217391304348)","(4.8, 9.0, 8.82857142857143)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.6, 4.890909090909091)","(17.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 8.230188679245282)"
07-01-2023 09:30:34.562879,"(4.4, 5.4, 4.95)","(5.5, 8.8, 7.982978723404256)","(4.8, 9.0, 8.82857142857143)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.6, 4.890909090909091)","(17.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 8.230188679245282)"
07-01-2023 09:30:35.664638,"(4.4, 5.4, 4.95)","(5.5, 8.8, 7.982978723404256)","(4.8, 9.0, 8.911111111111111)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.6, 4.890909090909091)","(17.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 8.230188679245282)"
07-01-2023 09:30:37.096333,"(4.4, 5.4, 4.95)","(5.5, 8.8, 7.950000000000001)","(4.8, 9.0, 8.911111111111111)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.6, 4.890909090909091)","(17.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 8.230188679245282)"
07-01-2023 09:30:38.556342,"(4.4, 5.4, 4.95)","(5.5, 8.8, 7.950000000000001)","(4.8, 9.0, 8.911111111111111)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.6, 4.890909090909091)","(17.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 8.230188679245282)"
07-01-2023 09:30:39.727919,"(4.4, 5.4, 4.95)","(5.5, 8.8, 7.950000000000001)","(4.8, 9.0, 8.911111111111111)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.6, 4.890909090909091)","(17.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 7.492307692307692)"
07-01-2023 09:30:40.982169,"(4.4, 5.4, 4.95)","(5.5, 8.8, 7.173913043478261)","(4.8, 9.0, 8.911111111111111)","(91.0, 610.0, 523.3333333333334)","(4.0, 5.6, 4.890909090909091)","(17.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 7.492307692307692)"
07-01-2023 09:30:42.178886,"(4.4, 5.4, 4.95)","(5.5, 8.8, 7.173913043478261)","(4.8, 9.0, 8.911111111111111)","(91.0, 610.0, 558.5)","(4.0, 5.6, 4.890909090909091)","(17.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 7.492307692307692)"
07-01-2023 09:30:43.373151,"(4.4, 5.4, 4.95)","(5.5, 8.8, 7.761111111111111)","(4.8, 9.0, 8.911111111111111)","(91.0, 610.0, 558.5)","(4.0, 5.6, 4.890909090909091)","(17.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 7.492307692307692)"
07-01-2023 09:30:44.577163,"(4.4, 5.4, 4.95)","(5.5, 8.8, 7.761111111111111)","(4.8, 9.0, 8.914285714285715)","(91.0, 610.0, 558.5)","(4.0, 5.6, 4.890909090909091)","(17.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 7.492307692307692)"
07-01-2023 09:30:45.768027,"(4.4, 5.4, 4.95)","(5.5, 8.8, 7.761111111111111)","(4.8, 9.0, 8.914285714285715)","(91.0, 610.0, 570.3846153846154)","(4.0, 5.6, 4.890909090909091)","(17.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 7.492307692307692)"
07-01-2023 09:30:46.936244,"(4.4, 5.4, 4.95)","(5.5, 8.8, 7.761111111111111)","(4.8, 9.0, 8.914285714285715)","(91.0, 610.0, 570.3846153846154)","(4.0, 5.6, 4.890909090909091)","(17.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 7.492307692307692)"
07-01-2023 09:30:48.057039,"(4.4, 5.4, 4.95)","(5.5, 8.8, 7.761111111111111)","(4.8, 9.0, 8.914285714285715)","(91.0, 610.0, 570.3846153846154)","(4.0, 5.6, 4.890909090909091)","(17.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 7.492307692307692)"
07-01-2023 09:30:49.202279,"(4.4, 5.4, 4.95)","(5.5, 8.8, 7.761111111111111)","(4.8, 9.0, 8.914285714285715)","(91.0, 610.0, 570.3846153846154)","(4.0, 5.6, 4.890909090909091)","(17.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 7.492307692307692)"
07-01-2023 09:30:50.318243,"(4.4, 5.4, 4.95)","(5.5, 8.8, 7.761111111111111)","(4.8, 9.0, 8.914285714285715)","(91.0, 610.0, 570.3846153846154)","(4.0, 5.6, 4.890909090909091)","(17.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.119999999999999)","(5.5, 8.6, 7.492307692307692)"
07-01-2023 09:30:51.467498,"(4.4, 5.4, 4.95)","(5.5, 8.8, 7.761111111111111)","(4.8, 9.0, 8.725)","(91.0, 610.0, 570.3846153846154)","(4.0, 5.6, 4.82)","(17.0, 40.0, 30.142857142857146)","(5.0, 5.8, 5.16)","(5.5, 8.6, 7.492307692307692)"
07-01-2023 09:30:52.707326,"(4.4, 5.4, 4.95)","(5.5, 8.8, 7.761111111111111)","(4.8, 9.0, 8.725)","(91.0, 610.0, 570.3846153846154)","(4.0, 5.6, 4.82)","(17.0, 40.0, 30.142857142857146)","(5.0, 5.7, 5.16)","(5.5, 8.6, 7.492307692307692)"
07-01-2023 09:30:53.891013,"(4.4, 5.4, 4.95)","(5.5, 8.8, 7.761111111111111)","(4.8, 9.0, 8.725)","(91.0, 610.0, 570.3846153846154)","(4.0, 5.6, 4.82)","(17.0, 40.0, 30.142857142857146)","(5.0, 5.7, 5.16)","(5.5, 8.6, 7.492307692307692)"
07-01-2023 09:30:54.937727,"(4.4, 5.4, 4.95)","(5.5, 8.8, 7.761111111111111)","(4.8, 9.0, 8.88421052631579)","(91.0, 610.0, 570.3846153846154)","(4.0, 5.6, 4.82)","(17.0, 40.0, 30.142857142857146)","(5.0, 5.7, 5.120689655172414)","(5.5, 8.6, 7.492307692307692)"
07-01-2023 09:30:56.058960,"(4.4, 5.4, 4.95)","(5.5, 8.8, 7.761111111111111)","(4.8, 9.0, 8.88421052631579)","(91.0, 610.0, 570.3846153846154)","(4.0, 5.6, 4.82)","(17.0, 40.0, 30.142857142857146)","(5.0, 5.7, 5.120689655172414)","(5.5, 8.6, 7.492307692307692)"
07-01-2023 09:30:57.099455,"(4.4, 5.4, 4.95)","(5.5, 8.8, 7.761111111111111)","(4.8, 9.0, 8.88421052631579)","(91.0, 610.0, 570.3846153846154)","(4.0, 5.6, 4.82)","(17.0, 40.0, 30.142857142857146)","(5.0, 5.7, 5.120689655172414)","(5.5, 8.6, 7.492307692307692)"
07-01-2023 09:30:58.187392,"(4.4, 5.4, 4.95)","(5.5, 8.8, 7.761111111111111)","(4.8, 9.0, 8.88421052631579)","(91.0, 610.0, 570.3846153846154)","(4.0, 5.6, 4.82)","(17.0, 40.0, 30.142857142857146)","(5.0, 5.7, 5.120689655172414)","(5.5, 8.6, 7.492307692307692)"
