,Interpretation,Yering Soho,Terror To Rock,Star Shine,Honolulu Lulu,Mods,Gilardi,Eddee,Rocking Wroxton
10-01-2023 16:50:59.730033,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.40909090909091)","(10.0, 20.0, 17.0)","(26.0, 95.0, 85.16666666666667)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 137.85714285714286)"
10-01-2023 16:51:01.174623,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.40909090909091)","(10.0, 20.0, 18.0)","(26.0, 95.0, 65.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 137.85714285714286)"
10-01-2023 16:51:02.809426,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.40909090909091)","(10.0, 20.0, 18.0)","(26.0, 95.0, 65.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 137.85714285714286)"
10-01-2023 16:51:04.344692,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.40909090909091)","(10.0, 20.0, 18.0)","(26.0, 95.0, 64.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:05.801879,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.40909090909091)","(10.0, 20.0, 18.0)","(26.0, 95.0, 64.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:07.202447,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.40909090909091)","(10.0, 20.0, 18.0)","(26.0, 95.0, 64.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:08.654313,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.40909090909091)","(10.0, 20.0, 18.0)","(26.0, 95.0, 64.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 137.85714285714286)"
10-01-2023 16:51:10.076821,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.40909090909091)","(10.0, 20.0, 18.0)","(26.0, 95.0, 64.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:11.539309,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.40909090909091)","(10.0, 20.0, 18.0)","(26.0, 95.0, 64.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:13.049463,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.40909090909091)","(10.0, 20.0, 15.75)","(26.0, 95.0, 64.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:14.597886,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.40909090909091)","(10.0, 20.0, 15.75)","(26.0, 95.0, 64.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:16.101684,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.40909090909091)","(10.0, 20.0, 15.75)","(26.0, 95.0, 64.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:17.721550,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.40909090909091)","(10.0, 20.0, 17.57142857142857)","(26.0, 95.0, 64.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:19.185712,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.40909090909091)","(10.0, 20.0, 15.75)","(26.0, 95.0, 83.2)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:20.623845,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.40909090909091)","(10.0, 20.0, 15.75)","(26.0, 95.0, 85.16666666666667)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:22.028879,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.25)","(10.0, 20.0, 15.75)","(26.0, 95.0, 85.16666666666667)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:23.359708,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.25)","(10.0, 20.0, 15.75)","(26.0, 95.0, 85.16666666666667)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:24.735006,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.25)","(10.0, 20.0, 17.333333333333332)","(26.0, 95.0, 85.16666666666667)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:26.120272,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.25)","(10.0, 20.0, 17.333333333333332)","(26.0, 95.0, 85.16666666666667)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:27.406557,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 18.666666666666664)","(10.0, 20.0, 17.333333333333332)","(26.0, 95.0, 85.16666666666667)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:28.680521,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 18.666666666666664)","(10.0, 20.0, 17.333333333333332)","(26.0, 95.0, 85.16666666666667)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:29.998208,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.25)","(10.0, 20.0, 17.333333333333332)","(26.0, 95.0, 85.16666666666667)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:31.376992,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.25)","(10.0, 20.0, 17.333333333333332)","(26.0, 95.0, 82.4)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:32.738186,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.25)","(10.0, 20.0, 17.333333333333332)","(26.0, 95.0, 84.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:34.057160,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.25)","(10.0, 20.0, 17.333333333333332)","(26.0, 95.0, 84.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:35.391358,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.25)","(10.0, 20.0, 17.333333333333332)","(26.0, 95.0, 84.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 137.85714285714286)"
10-01-2023 16:51:36.771151,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.25)","(10.0, 20.0, 17.333333333333332)","(26.0, 95.0, 84.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 137.85714285714286)"
10-01-2023 16:51:38.100322,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.25)","(10.0, 20.0, 17.333333333333332)","(26.0, 95.0, 84.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 137.85714285714286)"
10-01-2023 16:51:39.460123,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.25)","(10.0, 20.0, 17.333333333333332)","(26.0, 95.0, 84.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 137.85714285714286)"
10-01-2023 16:51:40.779869,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.25)","(10.0, 20.0, 17.333333333333332)","(26.0, 95.0, 84.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 137.85714285714286)"
10-01-2023 16:51:42.052124,"(1.4, 1.74, 1.6966666666666668)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.25)","(10.0, 20.0, 17.333333333333332)","(26.0, 95.0, 84.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 137.85714285714286)"
10-01-2023 16:51:43.590953,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 19.25)","(10.0, 20.0, 17.333333333333332)","(26.0, 95.0, 84.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:44.874104,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 17.25)","(10.0, 20.0, 17.333333333333332)","(26.0, 95.0, 64.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:46.259515,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 17.25)","(10.0, 20.0, 17.333333333333332)","(26.0, 95.0, 52.66666666666667)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:47.618243,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 17.25)","(10.0, 20.0, 17.875)","(26.0, 90.0, 51.0)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:48.924376,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 17.25)","(10.0, 20.0, 17.875)","(26.0, 85.0, 49.333333333333336)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:50.165320,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 17.25)","(10.0, 20.0, 17.875)","(26.0, 80.0, 49.333333333333336)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:51.424101,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 17.25)","(10.0, 20.0, 17.875)","(26.0, 80.0, 49.333333333333336)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:52.687706,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 17.25)","(10.0, 20.0, 17.875)","(26.0, 80.0, 65.33333333333333)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:53.980901,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 17.25)","(10.0, 20.0, 17.875)","(26.0, 80.0, 63.857142857142854)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.83333333333331)"
10-01-2023 16:51:55.261928,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 17.25)","(10.0, 20.0, 17.875)","(26.0, 75.0, 60.285714285714285)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 137.85714285714286)"
10-01-2023 16:51:56.523296,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 17.25)","(10.0, 20.0, 17.875)","(26.0, 70.0, 60.285714285714285)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 137.85714285714286)"
10-01-2023 16:51:57.832901,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 15.875)","(10.0, 20.0, 17.875)","(26.0, 70.0, 60.285714285714285)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 137.85714285714286)"
10-01-2023 16:51:59.115670,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 20.0, 17.5)","(10.0, 20.0, 17.875)","(26.0, 70.0, 60.285714285714285)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 137.85714285714286)"
10-01-2023 16:52:00.354419,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 21.0, 17.5)","(10.0, 20.0, 17.875)","(26.0, 70.0, 55.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 137.85714285714286)"
10-01-2023 16:52:01.538321,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 21.0, 17.5)","(10.0, 20.0, 17.875)","(26.0, 75.0, 55.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 137.85714285714286)"
10-01-2023 16:52:02.715051,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 21.0, 17.5)","(10.0, 20.0, 17.875)","(26.0, 75.0, 55.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 137.85714285714286)"
10-01-2023 16:52:03.929986,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 21.0, 17.5)","(10.0, 20.0, 17.875)","(26.0, 75.0, 55.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 137.85714285714286)"
10-01-2023 16:52:05.140050,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 21.0, 17.5)","(10.0, 20.0, 17.875)","(26.0, 75.0, 55.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 137.85714285714286)"
10-01-2023 16:52:06.379910,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 21.0, 17.5)","(10.0, 20.0, 17.875)","(26.0, 75.0, 55.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 137.85714285714286)"
10-01-2023 16:52:07.629165,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 21.0, 17.5)","(10.0, 20.0, 17.875)","(26.0, 75.0, 55.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 137.85714285714286)"
10-01-2023 16:52:08.918780,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 21.0, 17.5)","(10.0, 20.0, 17.875)","(26.0, 75.0, 55.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 131.25)"
10-01-2023 16:52:10.219479,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 21.0, 17.5)","(10.0, 20.0, 17.875)","(26.0, 75.0, 55.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 131.25)"
10-01-2023 16:52:11.488203,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 21.0, 17.5)","(10.0, 20.0, 17.875)","(26.0, 75.0, 55.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 131.25)"
10-01-2023 16:52:12.766922,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 21.0, 17.5)","(10.0, 20.0, 17.875)","(26.0, 75.0, 55.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.0)"
10-01-2023 16:52:14.062353,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 21.0, 16.333333333333332)","(10.0, 20.0, 17.875)","(26.0, 75.0, 44.166666666666664)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.0)"
10-01-2023 16:52:15.338513,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 21.0, 15.0)","(10.0, 20.0, 17.875)","(26.0, 75.0, 44.166666666666664)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.0)"
10-01-2023 16:52:16.617734,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 21.0, 15.0)","(10.0, 20.0, 17.875)","(26.0, 75.0, 44.166666666666664)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.0)"
10-01-2023 16:52:17.840168,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 21.0, 15.0)","(10.0, 20.0, 17.875)","(26.0, 75.0, 44.166666666666664)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.0)"
10-01-2023 16:52:19.060765,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 21.0, 15.0)","(10.0, 20.0, 17.875)","(26.0, 75.0, 44.166666666666664)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.0)"
10-01-2023 16:52:20.257205,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 21.0, 15.0)","(10.0, 20.0, 17.875)","(26.0, 75.0, 44.166666666666664)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.0)"
10-01-2023 16:52:21.392270,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 21.0, 15.0)","(10.0, 20.0, 17.875)","(26.0, 75.0, 44.166666666666664)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.0)"
10-01-2023 16:52:22.621756,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 21.0, 15.0)","(10.0, 20.0, 17.875)","(26.0, 75.0, 44.166666666666664)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.0)"
10-01-2023 16:52:23.867435,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 21.0, 15.0)","(10.0, 20.0, 17.875)","(26.0, 75.0, 44.166666666666664)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.0)"
10-01-2023 16:52:25.174218,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 21.0, 15.0)","(10.0, 20.0, 17.875)","(26.0, 75.0, 44.166666666666664)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.0)"
10-01-2023 16:52:26.405416,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 21.0, 15.0)","(10.0, 20.0, 17.875)","(26.0, 75.0, 44.166666666666664)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.0)"
10-01-2023 16:52:27.676865,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 21.0, 15.0)","(10.0, 20.0, 17.875)","(26.0, 75.0, 44.166666666666664)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.0)"
10-01-2023 16:52:29.051247,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 21.0, 16.75)","(10.0, 20.0, 17.875)","(26.0, 75.0, 44.166666666666664)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.0)"
10-01-2023 16:52:30.405432,"(1.4, 1.74, 1.71)","(6.5, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(12.0, 19.5, 14.833333333333334)","(10.0, 20.0, 17.875)","(26.0, 75.0, 44.166666666666664)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.0)"
10-01-2023 16:52:31.861773,"(1.4, 1.74, 1.71)","(7.0, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(13.0, 19.0, 14.5625)","(10.0, 20.0, 17.875)","(26.0, 75.0, 44.166666666666664)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.0)"
10-01-2023 16:52:33.284883,"(1.35, 1.74, 1.71)","(7.0, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(13.0, 18.5, 14.5625)","(10.0, 20.0, 17.875)","(26.0, 75.0, 53.125)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.0)"
10-01-2023 16:52:34.638939,"(1.35, 1.74, 1.71)","(7.0, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(13.0, 18.5, 14.5625)","(10.0, 20.0, 17.875)","(26.0, 75.0, 55.55555555555556)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.0)"
10-01-2023 16:52:36.033534,"(1.35, 1.74, 1.71)","(7.0, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(13.0, 18.5, 14.5625)","(10.0, 20.0, 17.875)","(26.0, 75.0, 55.55555555555556)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.0)"
10-01-2023 16:52:37.373029,"(1.35, 1.74, 1.71)","(7.0, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(13.0, 18.5, 14.5625)","(10.0, 20.0, 17.875)","(26.0, 75.0, 55.55555555555556)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.0)"
10-01-2023 16:52:38.762926,"(1.35, 1.74, 1.71)","(7.0, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(13.0, 18.5, 14.5625)","(10.0, 20.0, 17.875)","(26.0, 75.0, 57.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.0)"
10-01-2023 16:52:40.060943,"(1.35, 1.74, 1.71)","(7.0, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(13.0, 18.5, 14.5625)","(10.0, 20.0, 17.875)","(26.0, 75.0, 57.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.0)"
10-01-2023 16:52:41.303410,"(1.35, 1.74, 1.71)","(7.0, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(13.0, 18.5, 14.5625)","(10.0, 20.0, 17.875)","(26.0, 75.0, 57.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.0)"
10-01-2023 16:52:42.578362,"(1.35, 1.74, 1.71)","(7.0, 8.6, 8.066666666666666)","(12.0, 24.0, 18.75)","(13.0, 18.5, 14.5625)","(10.0, 20.0, 17.875)","(26.0, 75.0, 57.5)","(11.0, 22.0, 18.0)","(31.0, 60.0, 55.666666666666664)","(51.0, 150.0, 135.0)"
