,Rich List,Bretts Hope,Mums Pet Rock,Resolute Bay,Movin Millions,Mister Nien,Denstown Nz,Streamliner,Taste It
09-01-2023 14:19:39.503197,"(10.0, 25.0, 22.8)","(16.0, 32.0, 24.666666666666668)","(26.0, 32.0, 28.25)","(9.0, 14.0, 13.181818181818182)","(13.0, 20.0, 17.3)","(4.6, 5.8, 5.585714285714285)","(3.5, 99999, 99990)","(4.4, 5.2, 5.181818181818182)","(6.5, 10.5, 9.93157894736842)"
09-01-2023 14:19:40.959130,"(10.0, 22.0, 20.4)","(16.0, 32.0, 24.666666666666668)","(26.0, 32.0, 28.25)","(9.0, 14.0, 13.181818181818182)","(13.0, 20.0, 17.3)","(4.6, 5.8, 5.585714285714285)","(3.5, 99999, 99990)","(4.4, 5.2, 5.1647058823529415)","(6.5, 10.5, 9.93157894736842)"
09-01-2023 14:19:42.436510,"(10.0, 22.0, 19.81818181818182)","(16.0, 32.0, 23.2)","(26.0, 32.0, 28.25)","(9.0, 14.0, 13.181818181818182)","(13.0, 20.0, 17.3)","(4.6, 5.8, 5.585714285714285)","(3.5, 99999, 99990)","(4.4, 5.2, 5.1647058823529415)","(6.5, 10.5, 9.93157894736842)"
09-01-2023 14:19:43.950624,"(10.0, 20.0, 18.8)","(16.0, 32.0, 24.666666666666668)","(26.0, 32.0, 28.25)","(9.0, 14.0, 13.181818181818182)","(13.0, 20.0, 17.3)","(4.6, 5.8, 5.585714285714285)","(3.5, 99999, 99990)","(4.4, 5.2, 5.1647058823529415)","(6.5, 10.5, 9.886363636363637)"
09-01-2023 14:19:45.395128,"(10.0, 19.5, 17.555555555555557)","(16.0, 32.0, 24.666666666666668)","(26.0, 32.0, 28.25)","(9.0, 14.0, 13.181818181818182)","(13.0, 20.0, 17.3)","(4.6, 5.8, 5.585714285714285)","(3.5, 99999, 99990)","(4.4, 5.2, 5.1647058823529415)","(6.5, 10.5, 9.886363636363637)"
09-01-2023 14:19:46.766057,"(10.0, 18.0, 20.4)","(16.0, 32.0, 24.666666666666668)","(26.0, 32.0, 28.25)","(9.0, 14.0, 13.181818181818182)","(13.0, 20.0, 18.96153846153846)","(4.6, 5.8, 5.5)","(3.5, 99999, 99990)","(4.4, 5.2, 5.15)","(6.5, 10.5, 9.886363636363637)"
09-01-2023 14:19:48.119360,"(10.0, 22.0, 20.4)","(16.0, 32.0, 23.75)","(26.0, 32.0, 28.25)","(9.0, 14.0, 12.714285714285714)","(13.0, 20.0, 17.6)","(4.6, 6.0, 5.7)","(3.5, 99999, 99990)","(4.4, 5.2, 5.15)","(6.5, 10.5, 9.886363636363637)"
09-01-2023 14:19:49.369008,"(10.0, 20.0, 15.6)","(16.0, 32.0, 28.666666666666664)","(26.0, 32.0, 28.25)","(9.0, 14.0, 12.714285714285714)","(13.0, 20.0, 17.6)","(4.6, 5.8, 5.7)","(3.5, 99999, 99990)","(4.4, 5.2, 5.15)","(6.5, 10.5, 9.886363636363637)"
09-01-2023 14:19:50.662473,"(10.0, 20.0, 16.615384615384617)","(16.0, 30.0, 32.0)","(26.0, 32.0, 28.25)","(9.0, 14.0, 12.90909090909091)","(13.0, 20.0, 17.6)","(4.6, 5.8, 5.723076923076923)","(3.5, 99999, 99990)","(4.4, 5.2, 5.013333333333334)","(6.5, 10.5, 9.886363636363637)"
09-01-2023 14:19:52.051108,"(10.0, 19.5, 16.545454545454547)","(16.0, 36.0, 30.57142857142857)","(26.0, 32.0, 28.25)","(9.0, 14.0, 12.3)","(13.0, 20.0, 17.6)","(4.6, 5.8, 5.723076923076923)","(3.5, 99999, 99990)","(4.4, 5.2, 5.083333333333333)","(6.5, 10.5, 9.886363636363637)"
09-01-2023 14:19:53.292450,"(10.0, 19.0, 16.545454545454547)","(17.0, 34.0, 30.57142857142857)","(26.0, 32.0, 28.25)","(9.0, 13.5, 12.681818181818182)","(13.0, 20.0, 16.666666666666668)","(4.6, 5.8, 5.723076923076923)","(3.5, 99999, 99990)","(4.4, 5.2, 5.140000000000001)","(6.5, 10.5, 9.886363636363637)"
09-01-2023 14:19:54.522183,"(10.0, 18.5, 17.357142857142858)","(17.0, 34.0, 30.57142857142857)","(26.0, 32.0, 28.25)","(9.0, 13.5, 12.875)","(13.0, 20.0, 16.666666666666668)","(4.6, 5.8, 5.8500000000000005)","(3.5, 99999, 99990)","(4.4, 5.2, 5.12)","(6.5, 10.5, 9.886363636363637)"
09-01-2023 14:19:55.710214,"(10.0, 20.0, 18.77777777777778)","(17.0, 30.0, 28.666666666666664)","(26.0, 32.0, 28.25)","(9.0, 13.5, 13.0)","(13.0, 20.0, 16.5)","(4.6, 5.9, 5.685714285714286)","(3.5, 99999, 99990)","(4.4, 5.2, 5.013333333333334)","(6.5, 10.5, 10.03448275862069)"
09-01-2023 14:19:56.950799,"(10.0, 20.0, 18.166666666666668)","(17.0, 34.0, 30.57142857142857)","(26.0, 32.0, 28.25)","(9.0, 15.5, 13.0)","(13.0, 19.5, 16.5)","(4.6, 5.8, 5.6)","(3.5, 99999, 99990)","(4.4, 5.2, 5.013333333333334)","(6.5, 10.5, 10.03448275862069)"
09-01-2023 14:19:58.440647,"(10.0, 20.0, 19.3125)","(17.0, 34.0, 30.57142857142857)","(26.0, 32.0, 28.25)","(9.0, 15.0, 14.0)","(13.0, 19.5, 17.0)","(4.6, 5.8, 5.6)","(3.5, 99999, 99990)","(4.4, 5.2, 5.018181818181818)","(6.5, 10.5, 10.336363636363636)"
09-01-2023 14:19:59.812091,"(10.0, 19.5, 18.875)","(17.0, 34.0, 30.57142857142857)","(26.0, 32.0, 28.25)","(9.0, 14.5, 14.0)","(13.0, 19.5, 17.0)","(4.6, 5.8, 5.6)","(3.5, 99999, 99990)","(4.4, 5.1, 4.96)","(6.5, 10.5, 10.15)"
09-01-2023 14:20:01.222209,"(10.0, 19.0, 17.81578947368421)","(17.0, 32.0, 23.75)","(26.0, 32.0, 28.25)","(9.0, 14.5, 13.8)","(13.0, 19.5, 17.0)","(4.6, 5.8, 5.419047619047619)","(3.5, 99999, 99990)","(4.4, 5.1, 4.9)","(6.5, 10.5, 10.4)"
09-01-2023 14:20:02.594169,"(10.0, 19.0, 18.25)","(17.0, 32.0, 23.75)","(26.0, 32.0, 28.25)","(9.0, 14.5, 13.117647058823529)","(13.0, 19.5, 17.0)","(4.6, 5.8, 5.45)","(3.5, 99999, 99990)","(4.4, 5.1, 4.9)","(6.5, 10.5, 10.4)"
09-01-2023 14:20:04.074874,"(10.0, 21.0, 20.0)","(17.0, 32.0, 27.375)","(26.0, 32.0, 28.25)","(9.0, 14.0, 12.8)","(13.0, 19.5, 17.0)","(4.6, 5.7, 5.533333333333333)","(3.5, 99999, 99990)","(4.4, 5.1, 4.9)","(6.5, 10.5, 10.4125)"
09-01-2023 14:20:05.501780,"(10.0, 20.0, 21.607142857142858)","(17.0, 30.0, 23.0625)","(26.0, 32.0, 28.25)","(9.0, 14.0, 13.25)","(13.0, 19.5, 17.0)","(4.6, 5.7, 5.533333333333333)","(3.5, 99999, 99990)","(4.4, 5.1, 5.02)","(6.5, 10.5, 10.4125)"
09-01-2023 14:20:06.878526,"(10.0, 25.0, 21.607142857142858)","(17.0, 29.0, 25.875)","(26.0, 32.0, 28.25)","(9.0, 15.5, 13.76923076923077)","(13.0, 19.5, 17.0)","(4.6, 5.7, 5.533333333333333)","(3.5, 99999, 99990)","(4.4, 5.1, 5.02)","(6.5, 10.5, 10.4125)"
09-01-2023 14:20:08.233650,"(11.0, 23.0, 20.857142857142858)","(16.0, 28.0, 25.875)","(26.0, 32.0, 28.25)","(9.0, 15.5, 14.0)","(13.0, 19.5, 17.4)","(4.6, 5.7, 5.533333333333333)","(3.5, 99999, 99990)","(4.4, 5.1, 5.02)","(6.5, 10.5, 10.4125)"
09-01-2023 14:20:09.730351,"(11.0, 23.0, 20.857142857142858)","(16.0, 27.0, 22.3125)","(26.0, 32.0, 28.25)","(9.0, 15.0, 14.0)","(13.0, 19.5, 17.4)","(4.6, 5.7, 5.533333333333333)","(3.5, 99999, 99990)","(4.4, 5.1, 5.02)","(6.5, 10.5, 10.4125)"
09-01-2023 14:20:11.152551,"(11.0, 22.0, 20.375)","(16.0, 26.0, 21.9375)","(26.0, 32.0, 28.25)","(9.0, 15.0, 14.1)","(13.0, 19.5, 17.4)","(4.6, 5.7, 5.6000000000000005)","(3.5, 99999, 99990)","(4.4, 5.1, 5.02)","(6.5, 10.5, 10.15)"
09-01-2023 14:20:12.743922,"(11.0, 22.0, 20.5)","(16.0, 26.0, 23.045454545454547)","(26.0, 32.0, 28.25)","(9.0, 15.0, 14.1)","(13.0, 19.5, 17.4)","(4.6, 5.7, 5.274193548387097)","(3.5, 99999, 99990)","(4.4, 5.0, 4.816666666666666)","(6.5, 10.5, 8.723684210526315)"
09-01-2023 14:20:14.179789,"(11.0, 22.0, 20.09090909090909)","(16.0, 26.0, 21.9375)","(26.0, 32.0, 30.8)","(9.0, 15.0, 14.1)","(13.0, 19.5, 18.5)","(4.6, 5.7, 5.333333333333333)","(3.5, 99999, 99990)","(4.4, 5.0, 4.816666666666666)","(6.5, 10.5, 9.384615384615385)"
09-01-2023 14:20:15.494692,"(11.0, 21.0, 19.875)","(17.0, 26.0, 21.9375)","(26.0, 32.0, 30.8)","(9.0, 15.0, 14.423076923076923)","(13.0, 19.5, 18.545454545454547)","(4.6, 5.6, 5.4222222222222225)","(3.5, 99999, 99990)","(4.4, 5.0, 4.816666666666666)","(6.5, 10.0, 9.58)"
09-01-2023 14:20:16.793599,"(11.0, 20.0, 19.25)","(17.0, 26.0, 21.9375)","(26.0, 32.0, 30.8)","(9.0, 15.0, 14.1)","(13.0, 19.5, 18.545454545454547)","(4.6, 5.6, 5.4222222222222225)","(3.5, 99999, 99990)","(4.4, 5.0, 4.816666666666666)","(6.5, 10.0, 9.58)"
09-01-2023 14:20:18.069789,"(11.0, 20.0, 19.25)","(17.0, 26.0, 23.045454545454547)","(26.0, 32.0, 30.8)","(10.0, 15.0, 14.1)","(13.0, 19.5, 18.545454545454547)","(4.6, 5.6, 5.4222222222222225)","(3.5, 99999, 99990)","(4.4, 5.0, 5.081818181818182)","(6.5, 10.0, 9.58)"
09-01-2023 14:20:19.375368,"(11.0, 20.0, 19.25)","(17.0, 26.0, 23.045454545454547)","(26.0, 32.0, 30.8)","(10.0, 15.0, 14.1)","(13.0, 19.5, 18.545454545454547)","(4.6, 5.6, 5.4222222222222225)","(3.5, 99999, 99990)","(4.4, 5.3, 5.04)","(6.5, 10.0, 9.7)"
09-01-2023 14:20:20.893834,"(11.0, 20.0, 19.25)","(17.0, 26.0, 23.045454545454547)","(26.0, 32.0, 30.8)","(10.0, 15.0, 14.1)","(13.0, 19.5, 18.545454545454547)","(4.6, 5.6, 5.236585365853658)","(3.5, 99999, 99990)","(4.4, 5.2, 5.127272727272727)","(6.5, 10.0, 9.280000000000001)"
09-01-2023 14:20:22.183790,"(11.0, 20.0, 19.25)","(17.0, 26.0, 23.045454545454547)","(21.0, 32.0, 30.8)","(10.0, 15.0, 13.75)","(13.0, 19.5, 18.545454545454547)","(4.4, 5.7, 5.236585365853658)","(3.4, 99999, 99990)","(4.4, 5.2, 5.127272727272727)","(6.5, 10.0, 9.742857142857144)"
09-01-2023 14:20:23.440980,"(11.0, 20.0, 19.25)","(17.0, 26.0, 23.045454545454547)","(21.0, 32.0, 30.8)","(10.0, 14.5, 13.75)","(13.0, 19.5, 18.545454545454547)","(4.4, 5.7, 5.5)","(3.4, 99999, 99990)","(4.4, 5.2, 5.127272727272727)","(6.5, 10.0, 9.4)"
09-01-2023 14:20:24.894789,"(11.0, 20.0, 19.375)","(17.0, 26.0, 23.045454545454547)","(21.0, 32.0, 30.8)","(10.0, 14.5, 13.75)","(13.0, 19.5, 18.545454545454547)","(4.4, 5.8, 5.171428571428572)","(3.4, 99999, 99990)","(4.4, 5.2, 4.865853658536585)","(6.5, 10.0, 9.4)"
09-01-2023 14:20:26.247160,"(11.0, 25.0, 23.0)","(17.0, 26.0, 23.045454545454547)","(21.0, 32.0, 30.0)","(10.0, 14.5, 13.75)","(13.0, 19.5, 18.545454545454547)","(4.4, 5.2, 5.171428571428572)","(3.4, 99999, 99990)","(4.4, 5.4, 4.986956521739131)","(6.5, 10.0, 9.075)"
09-01-2023 14:20:27.544908,"(12.0, 23.0, 22.4375)","(17.0, 26.0, 23.045454545454547)","(21.0, 32.0, 30.0)","(10.0, 14.5, 14.0)","(13.0, 19.5, 18.545454545454547)","(4.4, 5.2, 5.09)","(3.4, 99999, 99990)","(4.4, 5.4, 4.986956521739131)","(6.5, 10.5, 9.075)"
09-01-2023 14:20:28.909443,"(12.0, 26.0, 24.6)","(17.0, 26.0, 23.045454545454547)","(21.0, 32.0, 30.0)","(10.0, 14.5, 13.807692307692308)","(13.0, 19.5, 18.0)","(4.4, 5.2, 5.09)","(3.4, 99999, 99990)","(4.4, 5.4, 4.942168674698795)","(6.5, 10.5, 9.075)"
09-01-2023 14:20:30.263994,"(12.0, 25.0, 22.0)","(17.0, 26.0, 23.045454545454547)","(21.0, 32.0, 30.0)","(10.0, 15.5, 13.75)","(13.0, 19.5, 18.0)","(4.4, 5.2, 5.09)","(3.4, 99999, 99990)","(4.4, 5.4, 4.942168674698795)","(6.5, 10.5, 9.075)"
09-01-2023 14:20:31.566211,"(12.0, 25.0, 23.166666666666668)","(17.0, 26.0, 23.045454545454547)","(21.0, 38.0, 33.09090909090909)","(10.0, 15.5, 14.25)","(13.0, 19.5, 18.5)","(4.4, 5.2, 5.09)","(3.4, 99999, 99990)","(4.4, 5.4, 5.18)","(6.5, 10.5, 9.25)"
09-01-2023 14:20:32.904238,"(12.0, 25.0, 23.166666666666668)","(17.0, 26.0, 23.045454545454547)","(21.0, 36.0, 33.09090909090909)","(10.0, 15.0, 13.928571428571429)","(13.0, 19.5, 18.5)","(4.4, 5.2, 5.081081081081082)","(3.4, 99999, 99990)","(4.4, 5.3, 5.2172413793103445)","(6.5, 10.0, 9.25)"
09-01-2023 14:20:34.167148,"(12.0, 25.0, 23.166666666666668)","(17.0, 26.0, 23.045454545454547)","(21.0, 36.0, 32.333333333333336)","(10.0, 15.0, 14.571428571428571)","(13.0, 19.5, 17.5)","(4.4, 5.2, 5.081081081081082)","(3.4, 99999, 99990)","(4.4, 5.3, 5.2172413793103445)","(6.5, 10.0, 9.25)"
09-01-2023 14:20:35.426840,"(12.0, 26.0, 24.7)","(17.0, 26.0, 23.045454545454547)","(21.0, 34.0, 32.333333333333336)","(10.0, 15.0, 14.25)","(13.0, 19.5, 17.5)","(4.4, 5.2, 5.081081081081082)","(3.4, 99999, 99990)","(4.4, 5.3, 5.2172413793103445)","(6.5, 10.0, 9.52)"
09-01-2023 14:20:36.771437,"(12.0, 26.0, 23.0)","(17.0, 26.0, 20.583333333333332)","(21.0, 32.0, 32.888888888888886)","(10.0, 15.0, 14.25)","(13.0, 19.5, 17.192307692307693)","(4.4, 5.2, 5.59375)","(3.4, 99999, 99990)","(4.4, 5.3, 5.15)","(6.5, 10.0, 8.214285714285714)"
09-01-2023 14:20:38.075591,"(12.0, 26.0, 23.0)","(17.0, 26.0, 21.0)","(21.0, 34.0, 31.333333333333332)","(10.0, 15.0, 14.25)","(13.0, 19.5, 17.5)","(4.4, 5.9, 5.4111111111111105)","(3.4, 99999, 99990)","(4.4, 5.3, 5.165384615384616)","(6.5, 8.4, 8.219607843137254)"
09-01-2023 14:20:39.547415,"(12.0, 26.0, 24.0)","(17.0, 26.0, 23.045454545454547)","(21.0, 32.0, 31.333333333333332)","(10.0, 15.0, 14.25)","(13.0, 19.5, 17.5)","(4.4, 5.8, 5.4111111111111105)","(3.4, 99999, 99990)","(4.4, 5.2, 5.165384615384616)","(6.5, 8.4, 8.204255319148935)"
09-01-2023 14:20:41.066008,"(12.0, 28.0, 24.0)","(17.0, 26.0, 23.045454545454547)","(21.0, 32.0, 31.333333333333332)","(10.0, 15.0, 14.571428571428571)","(13.0, 19.5, 17.5)","(4.4, 5.8, 5.4111111111111105)","(3.4, 99999, 99990)","(4.4, 5.2, 5.1689655172413795)","(6.5, 8.4, 7.7762711864406775)"
09-01-2023 14:20:42.902132,"(12.0, 28.0, 27.0)","(17.0, 26.0, 23.045454545454547)","(21.0, 32.0, 31.863636363636363)","(10.0, 15.0, 14.277777777777779)","(13.0, 19.5, 17.357142857142858)","(4.4, 5.8, 5.46)","(3.4, 99999, 99990)","(4.4, 5.2, 5.1689655172413795)","(6.5, 8.4, 7.825)"
09-01-2023 14:20:44.434909,"(12.0, 28.0, 27.0)","(17.0, 26.0, 23.045454545454547)","(21.0, 38.0, 31.863636363636363)","(10.0, 15.5, 13.852941176470589)","(13.0, 19.5, 17.166666666666668)","(4.4, 5.7, 5.5600000000000005)","(3.4, 99999, 99990)","(4.4, 5.2, 5.2749999999999995)","(6.5, 8.4, 8.466666666666667)"
09-01-2023 14:20:45.968988,"(12.0, 28.0, 27.142857142857142)","(17.0, 26.0, 23.045454545454547)","(21.0, 38.0, 34.0)","(10.0, 15.5, 14.4)","(13.0, 19.5, 16.875)","(4.4, 5.7, 5.5600000000000005)","(3.4, 99999, 99990)","(4.4, 5.3, 5.2749999999999995)","(6.5, 9.0, 8.333333333333332)"
09-01-2023 14:20:47.573084,"(12.0, 28.0, 27.714285714285715)","(17.0, 26.0, 23.045454545454547)","(21.0, 36.0, 32.888888888888886)","(10.0, 15.0, 14.0625)","(13.0, 19.5, 16.875)","(4.4, 5.7, 5.514285714285714)","(3.4, 99999, 99990)","(4.4, 5.3, 5.284210526315789)","(6.5, 9.0, 8.333333333333332)"
09-01-2023 14:20:49.100210,"(13.0, 32.0, 25.25)","(17.0, 26.0, 33.64285714285714)","(21.0, 34.0, 31.333333333333332)","(10.0, 15.0, 14.0625)","(13.0, 19.5, 16.875)","(4.4, 5.6, 5.449999999999999)","(3.4, 99999, 99990)","(4.4, 5.3, 5.292105263157895)","(6.5, 9.0, 8.333333333333332)"
09-01-2023 14:20:50.782999,"(13.0, 32.0, 25.25)","(17.0, 36.0, 27.833333333333336)","(21.0, 32.0, 31.333333333333332)","(10.0, 15.0, 14.25)","(13.0, 19.5, 17.5)","(4.4, 5.6, 5.383720930232558)","(3.4, 99999, 99990)","(4.4, 5.3, 5.292105263157895)","(6.5, 9.0, 8.333333333333332)"
09-01-2023 14:20:52.365512,"(13.0, 32.0, 25.25)","(16.0, 32.0, 27.833333333333336)","(21.0, 32.0, 31.333333333333332)","(10.0, 15.0, 14.25)","(13.0, 19.0, 17.0)","(4.4, 5.6, 5.39)","(3.3, 99999, 99990)","(4.2, 5.3, 5.292105263157895)","(6.5, 9.0, 8.333333333333332)"
09-01-2023 14:20:53.783760,"(13.0, 32.0, 25.25)","(16.0, 32.0, 27.833333333333336)","(21.0, 32.0, 31.333333333333332)","(10.0, 15.0, 14.25)","(13.0, 19.0, 17.6)","(4.4, 5.6, 5.341666666666667)","(3.3, 99999, 99990)","(4.2, 5.3, 5.199999999999999)","(6.5, 9.0, 8.333333333333332)"
09-01-2023 14:20:55.287500,"(13.0, 32.0, 24.285714285714285)","(15.0, 32.0, 26.5)","(21.0, 32.0, 32.31578947368421)","(10.0, 15.0, 14.25)","(14.0, 18.0, 16.8)","(4.6, 5.6, 5.345454545454546)","(3.3, 99999, 99990)","(4.4, 5.3, 5.199999999999999)","(6.5, 9.0, 8.625)"
09-01-2023 14:20:56.779737,"(13.0, 32.0, 24.285714285714285)","(15.0, 30.0, 26.5)","(21.0, 38.0, 31.863636363636363)","(10.0, 15.0, 14.25)","(14.0, 17.0, 16.8)","(4.6, 5.6, 5.226666666666667)","(3.3, 99999, 99990)","(4.4, 5.3, 5.2749999999999995)","(6.5, 9.0, 8.625)"
09-01-2023 14:20:58.299123,"(13.0, 32.0, 24.285714285714285)","(15.0, 30.0, 26.5)","(21.0, 38.0, 31.863636363636363)","(10.0, 15.0, 14.25)","(14.0, 17.0, 16.428571428571427)","(4.6, 5.6, 5.175757575757576)","(3.3, 99999, 99990)","(4.4, 5.3, 5.288888888888889)","(6.5, 9.0, 8.219999999999999)"
09-01-2023 14:20:59.729056,"(13.0, 32.0, 26.0)","(15.0, 30.0, 25.0)","(21.0, 38.0, 31.863636363636363)","(10.0, 15.0, 13.972222222222221)","(14.0, 17.5, 16.6)","(4.6, 5.6, 5.266666666666667)","(3.3, 99999, 99990)","(4.4, 5.3, 5.735483870967742)","(6.5, 8.4, 7.84)"
09-01-2023 14:21:01.270686,"(13.0, 32.0, 26.214285714285715)","(15.0, 30.0, 25.0)","(21.0, 38.0, 31.863636363636363)","(10.0, 15.5, 13.928571428571429)","(14.0, 17.5, 16.428571428571427)","(4.6, 5.5, 5.233333333333333)","(3.3, 99999, 99990)","(4.4, 5.8, 5.7444444444444445)","(6.5, 8.2, 7.694117647058823)"
09-01-2023 14:21:02.739181,"(13.0, 32.0, 25.76923076923077)","(15.0, 30.0, 26.5)","(21.0, 38.0, 32.4)","(10.0, 15.5, 13.928571428571429)","(14.0, 17.5, 16.5)","(4.6, 5.5, 5.25)","(3.3, 99999, 99990)","(4.4, 5.8, 5.767741935483871)","(6.5, 8.0, 7.647058823529411)"
09-01-2023 14:21:04.174201,"(13.0, 29.0, 27.8)","(15.0, 30.0, 25.0)","(21.0, 34.0, 32.4)","(10.0, 15.5, 13.928571428571429)","(14.0, 17.5, 16.5)","(4.6, 5.5, 5.128571428571428)","(3.3, 99999, 99990)","(4.4, 5.8, 5.714285714285714)","(6.5, 7.8, 7.307692307692308)"
09-01-2023 14:21:05.599944,"(13.0, 34.0, 28.0)","(16.0, 30.0, 28.5)","(21.0, 34.0, 33.111111111111114)","(10.0, 15.5, 13.928571428571429)","(14.0, 17.5, 16.5)","(4.6, 5.5, 5.116666666666666)","(3.3, 99999, 99990)","(4.4, 5.8, 6.05)","(6.5, 7.4, 7.386206896551724)"
09-01-2023 14:21:07.069036,"(13.0, 34.0, 28.5)","(16.0, 30.0, 28.875)","(21.0, 34.0, 31.5)","(10.0, 15.5, 13.75)","(14.0, 17.5, 15.916666666666666)","(4.6, 5.5, 5.185714285714285)","(3.3, 99999, 99990)","(4.4, 6.2, 5.673333333333333)","(6.5, 7.8, 7.285714285714286)"
09-01-2023 14:21:08.484096,"(13.0, 32.0, 25.333333333333332)","(16.0, 30.0, 28.61111111111111)","(21.0, 34.0, 32.2)","(10.0, 15.5, 15.25)","(14.0, 16.0, 17.224137931034484)","(4.6, 5.7, 5.375)","(3.3, 99999, 99990)","(4.4, 6.0, 5.720000000000001)","(6.5, 7.8, 7.24)"
09-01-2023 14:21:09.917532,"(13.0, 32.0, 25.333333333333332)","(16.0, 30.0, 26.875)","(21.0, 34.0, 32.2)","(10.0, 15.5, 15.25)","(14.0, 17.5, 17.34)","(4.6, 5.6, 5.359999999999999)","(3.3, 99999, 99990)","(4.4, 5.9, 5.65)","(6.5, 7.4, 7.153846153846154)"
09-01-2023 14:21:11.379358,"(13.0, 32.0, 25.333333333333332)","(16.0, 30.0, 27.125)","(21.0, 34.0, 32.2)","(10.0, 15.5, 15.25)","(14.0, 17.5, 17.34)","(4.6, 5.6, 5.359999999999999)","(3.3, 99999, 99990)","(4.4, 5.9, 5.708333333333333)","(6.5, 7.2, 7.070588235294117)"
09-01-2023 14:21:12.805786,"(13.0, 32.0, 28.363636363636363)","(16.0, 30.0, 24.25)","(21.0, 34.0, 30.25)","(10.0, 15.5, 14.75)","(14.0, 17.5, 17.34)","(4.6, 5.6, 5.306976744186047)","(3.3, 99999, 99990)","(4.4, 6.0, 5.65)","(6.5, 7.2, 6.915492957746479)"
09-01-2023 14:21:14.279216,"(15.0, 32.0, 29.0)","(16.0, 30.0, 24.25)","(21.0, 34.0, 31.6)","(10.0, 15.5, 15.375)","(14.0, 17.5, 17.357142857142858)","(4.4, 5.6, 5.306382978723404)","(3.3, 99999, 99990)","(4.4, 6.0, 5.888888888888889)","(6.5, 7.0, 6.906521739130435)"
09-01-2023 14:21:15.765970,"(15.0, 32.0, 27.5)","(16.0, 30.0, 24.25)","(21.0, 34.0, 31.6)","(10.0, 15.5, 15.363636363636363)","(14.0, 17.5, 17.357142857142858)","(4.4, 5.6, 5.306976744186047)","(3.3, 99999, 99990)","(4.4, 6.0, 5.916666666666667)","(6.5, 7.0, 6.906521739130435)"
09-01-2023 14:21:17.412701,"(15.0, 32.0, 27.5)","(16.0, 30.0, 28.083333333333336)","(21.0, 34.0, 31.6)","(10.0, 15.5, 15.363636363636363)","(14.0, 17.5, 17.37878787878788)","(4.4, 5.6, 5.306976744186047)","(3.3, 99999, 99990)","(4.4, 6.0, 5.857142857142857)","(6.0, 7.0, 6.906521739130435)"
09-01-2023 14:21:19.071220,"(15.0, 32.0, 26.25)","(16.0, 30.0, 28.25)","(21.0, 34.0, 32.36363636363636)","(10.0, 15.5, 15.3125)","(14.0, 17.5, 19.931818181818183)","(4.4, 5.6, 5.306976744186047)","(3.3, 99999, 99990)","(4.4, 6.0, 5.6875)","(6.0, 7.0, 6.906521739130435)"
09-01-2023 14:21:20.668059,"(16.0, 30.0, 28.75)","(15.0, 30.0, 25.0)","(21.0, 34.0, 35.333333333333336)","(11.0, 15.5, 15.3125)","(14.0, 23.0, 19.714285714285715)","(4.4, 5.6, 5.270588235294118)","(3.3, 99999, 99990)","(4.4, 6.0, 5.6875)","(6.0, 7.0, 7.103448275862069)"
09-01-2023 14:21:22.230447,"(16.0, 30.0, 28.0)","(15.0, 30.0, 21.5)","(21.0, 38.0, 30.894736842105264)","(11.0, 15.5, 15.3125)","(14.0, 21.0, 19.714285714285715)","(4.4, 5.6, 5.433333333333334)","(3.3, 99999, 99990)","(4.4, 6.0, 5.6875)","(6.0, 7.2, 7.103448275862069)"
09-01-2023 14:21:23.659427,"(16.0, 30.0, 28.0)","(15.0, 29.0, 24.0)","(21.0, 38.0, 31.684210526315788)","(11.0, 15.5, 15.3125)","(14.0, 21.0, 19.603448275862068)","(4.4, 5.5, 5.366666666666666)","(3.3, 99999, 99990)","(4.4, 6.0, 5.6875)","(6.0, 7.2, 7.122448979591836)"
09-01-2023 14:21:25.130841,"(16.0, 30.0, 24.0)","(15.0, 28.0, 23.75)","(21.0, 38.0, 32.54545454545455)","(11.0, 15.5, 17.25)","(14.0, 21.0, 19.396551724137932)","(4.4, 5.5, 5.42)","(3.3, 99999, 99990)","(4.4, 6.0, 5.772222222222222)","(6.0, 7.2, 7.148717948717949)"
09-01-2023 14:21:26.578310,"(16.0, 29.0, 24.833333333333332)","(15.0, 28.0, 21.928571428571427)","(21.0, 38.0, 34.0)","(11.0, 17.5, 16.666666666666668)","(14.0, 21.0, 17.416666666666668)","(4.4, 5.5, 5.277777777777778)","(3.3, 99999, 99990)","(4.4, 6.2, 5.8)","(6.0, 7.2, 7.134883720930232)"
09-01-2023 14:21:28.016149,"(16.0, 29.0, 27.2)","(15.0, 28.0, 23.0)","(21.0, 36.0, 34.0)","(11.0, 17.5, 16.666666666666668)","(14.0, 17.5, 17.470588235294116)","(4.4, 5.5, 5.277777777777778)","(3.3, 99999, 99990)","(4.4, 6.0, 5.885714285714285)","(6.0, 7.2, 7.148)"
09-01-2023 14:21:29.416469,"(16.0, 29.0, 27.2)","(15.0, 28.0, 23.0)","(21.0, 36.0, 32.0)","(11.0, 17.5, 16.666666666666668)","(14.0, 17.5, 17.470588235294116)","(4.4, 5.5, 5.375)","(3.3, 99999, 99990)","(4.4, 6.0, 5.92)","(6.0, 7.2, 7.136585365853659)"
