,Jubay,Cupids Song,Astrayal,Hes Clever,Gettin Spicy,Rockin Chair,Curb That Tiger,Shade Tree Corner,Windsors Star,Missionary
07-01-2023 11:43:54.698311,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:43:55.975265,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:43:57.231345,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:43:58.451239,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:43:59.736131,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:01.020942,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:02.256190,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:03.457507,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:04.708779,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:05.938934,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:07.178234,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:08.393190,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:09.674394,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:10.957908,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:12.178408,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:13.388144,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:14.627373,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:15.905442,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:17.146382,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:18.406728,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:19.775789,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:21.081676,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:22.265940,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:23.454315,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:24.708542,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:25.972963,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:27.196888,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:28.475486,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:29.816798,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:31.094035,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:32.360409,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:33.608233,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:34.898795,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:36.107403,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:37.356520,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:38.653983,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:39.967008,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:41.267649,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:42.532319,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:43.743815,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:44.934746,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:46.072694,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:47.328454,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:48.569659,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:49.787832,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:51.026094,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:52.341432,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:53.626070,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:54.892264,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:56.115769,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:57.369979,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:58.667490,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:44:59.922342,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:45:01.149294,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:45:02.448633,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:45:03.730451,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:45:05.022323,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:45:06.276141,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:45:07.533159,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:45:08.748433,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:45:09.973956,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:45:11.265735,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:45:12.583814,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:45:13.828332,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:45:15.125412,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:45:16.408158,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:45:17.649064,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:45:18.810852,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:45:20.035313,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:45:21.304933,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:45:22.574573,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:45:23.811351,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:45:25.094786,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:45:26.396689,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:45:27.622973,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
07-01-2023 11:45:28.806526,"(18.0, 230.0, 194.0)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 125.5)","(13.0, 26.0, 19.8)","(41.0, 230.0, 132.0)","(8.5, 230.0, 174.95)","(5.5, 12.0, 8.266666666666667)","(4.4, 230.0, 173.775)"
