,Magic Drum,Tom The Star,Silly Salmon,Strad,Beautrooper,Funny Impact,Isolating,Beaukati,Belle Power,Miss Epernay,Low Level Flying,Ourzacracker
10-01-2023 15:20:42.650448,"(10.0, 11.5, 11.335164835164836)","(6.5, 10.0, 9.615384615384617)","(3.5, 4.1, 4.068253968253968)","(12.0, 16.5, 16.125)","(9.0, 14.0, 12.98)","(31.0, 60.0, 56.0)","(10.0, 12.0, 11.87912087912088)","(3.4, 3.8, 3.78125)","(21.0, 32.0, 30.6)","(101.0, 190.0, 180.0)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 130.0)"
10-01-2023 15:20:44.244077,"(10.0, 11.5, 11.335164835164836)","(6.5, 9.8, 9.493333333333334)","(3.5, 4.1, 4.068253968253968)","(12.0, 16.5, 16.125)","(9.0, 14.0, 13.115384615384615)","(31.0, 60.0, 56.0)","(10.0, 12.0, 11.87912087912088)","(3.4, 3.8, 3.78125)","(21.0, 32.0, 30.6)","(101.0, 190.0, 180.0)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:20:45.764607,"(10.0, 11.5, 11.335164835164836)","(6.5, 9.8, 9.493333333333334)","(3.5, 4.1, 4.068253968253968)","(12.0, 16.5, 16.02777777777778)","(9.0, 13.5, 13.071428571428571)","(31.0, 60.0, 56.0)","(10.0, 12.0, 11.87912087912088)","(3.4, 3.8, 3.8130434782608695)","(21.0, 32.0, 30.6)","(101.0, 190.0, 186.66666666666666)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:20:47.175718,"(10.0, 11.5, 11.335164835164836)","(6.5, 9.8, 9.48235294117647)","(3.5, 4.1, 4.068253968253968)","(12.0, 16.5, 16.014705882352942)","(9.0, 13.5, 12.863636363636363)","(31.0, 60.0, 56.0)","(10.0, 12.0, 11.88888888888889)","(3.4, 3.85, 3.8328282828282827)","(21.0, 32.0, 30.6)","(101.0, 190.0, 186.66666666666666)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:20:48.518730,"(10.0, 11.5, 11.335164835164836)","(6.5, 9.8, 9.475675675675676)","(3.5, 4.1, 4.068253968253968)","(12.0, 16.5, 16.144736842105264)","(9.0, 13.5, 12.863636363636363)","(31.0, 60.0, 50.0)","(10.0, 12.0, 11.895238095238096)","(3.4, 3.85, 3.8413793103448275)","(21.0, 32.0, 30.6)","(101.0, 190.0, 186.66666666666666)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:20:49.827346,"(10.0, 11.5, 11.335164835164836)","(6.5, 9.8, 9.4875)","(3.5, 4.1, 4.068253968253968)","(12.0, 16.5, 16.09090909090909)","(9.0, 13.5, 12.807692307692308)","(31.0, 60.0, 50.0)","(10.0, 12.0, 11.895238095238096)","(3.4, 3.85, 3.841666666666667)","(21.0, 32.0, 30.6)","(101.0, 190.0, 186.66666666666666)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:20:51.203109,"(10.0, 12.0, 11.66)","(6.5, 9.6, 9.435294117647059)","(3.5, 4.1, 4.068253968253968)","(12.0, 16.5, 16.09090909090909)","(9.0, 13.5, 12.875)","(31.0, 60.0, 50.0)","(10.0, 12.0, 11.895238095238096)","(3.4, 3.85, 3.855)","(21.0, 32.0, 30.6)","(101.0, 190.0, 186.66666666666666)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:20:52.595095,"(10.0, 12.0, 11.722222222222221)","(6.5, 9.6, 9.435294117647059)","(3.5, 4.1, 4.068253968253968)","(12.0, 16.5, 16.09090909090909)","(9.0, 13.0, 12.875)","(31.0, 60.0, 50.0)","(10.0, 12.0, 11.895238095238096)","(3.4, 3.9, 3.878313253012048)","(21.0, 32.0, 30.6)","(101.0, 190.0, 186.66666666666666)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:20:53.937625,"(10.0, 12.0, 11.722222222222221)","(6.5, 9.6, 9.435294117647059)","(3.5, 4.1, 4.068253968253968)","(12.0, 16.5, 16.09090909090909)","(9.0, 13.0, 12.875)","(31.0, 60.0, 50.0)","(10.0, 12.0, 11.895238095238096)","(3.5, 3.9, 3.878313253012048)","(21.0, 32.0, 30.46153846153846)","(101.0, 190.0, 186.66666666666666)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:20:55.297217,"(10.0, 12.0, 11.722222222222221)","(6.5, 9.6, 9.435294117647059)","(3.5, 4.1, 4.068253968253968)","(12.0, 16.5, 16.09090909090909)","(9.0, 13.0, 12.875)","(31.0, 60.0, 50.0)","(10.0, 12.0, 11.895238095238096)","(3.5, 3.9, 3.878313253012048)","(21.0, 32.0, 30.46153846153846)","(101.0, 190.0, 186.66666666666666)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:20:56.779680,"(10.0, 12.0, 11.722222222222221)","(6.5, 9.6, 9.435294117647059)","(3.5, 4.1, 4.068253968253968)","(12.0, 16.5, 16.09090909090909)","(9.0, 13.0, 12.795454545454545)","(31.0, 60.0, 50.0)","(10.0, 12.0, 11.895238095238096)","(3.5, 3.85, 3.846268656716418)","(21.0, 32.0, 30.46153846153846)","(101.0, 190.0, 190.0)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:20:58.200984,"(10.0, 12.0, 11.722222222222221)","(6.5, 9.6, 9.435294117647059)","(3.5, 4.1, 4.068253968253968)","(12.0, 16.5, 16.09090909090909)","(9.0, 13.0, 12.795454545454545)","(31.0, 60.0, 50.0)","(10.0, 12.0, 11.895238095238096)","(3.5, 3.85, 3.8468354430379748)","(21.0, 32.0, 30.46153846153846)","(101.0, 200.0, 190.0)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:20:59.585169,"(10.0, 12.0, 11.722222222222221)","(6.5, 9.6, 9.435294117647059)","(3.5, 4.1, 4.068253968253968)","(12.0, 16.5, 16.09090909090909)","(9.0, 13.0, 12.795454545454545)","(31.0, 60.0, 50.0)","(10.0, 12.0, 11.895238095238096)","(3.5, 3.85, 3.891044776119403)","(21.0, 32.0, 30.46153846153846)","(101.0, 200.0, 190.0)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:21:00.994662,"(10.0, 12.0, 11.722222222222221)","(6.5, 9.6, 9.42608695652174)","(3.5, 4.1, 4.068253968253968)","(12.0, 16.5, 16.073170731707318)","(9.0, 13.0, 12.795454545454545)","(31.0, 60.0, 50.0)","(10.0, 12.0, 11.895238095238096)","(3.5, 3.9, 3.891044776119403)","(21.0, 32.0, 30.46153846153846)","(101.0, 200.0, 190.0)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:21:02.588146,"(10.0, 12.0, 11.722222222222221)","(6.5, 9.6, 9.42608695652174)","(3.5, 4.1, 4.068253968253968)","(12.0, 16.5, 16.073170731707318)","(9.0, 13.0, 12.795454545454545)","(31.0, 60.0, 50.0)","(10.0, 12.0, 11.895238095238096)","(3.5, 3.9, 3.891044776119403)","(21.0, 32.0, 30.46153846153846)","(101.0, 200.0, 190.0)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:21:04.207022,"(10.0, 12.0, 11.722222222222221)","(6.5, 9.6, 9.09090909090909)","(3.5, 4.1, 4.068253968253968)","(12.0, 16.5, 16.073170731707318)","(9.0, 13.0, 12.795454545454545)","(31.0, 60.0, 50.0)","(10.0, 12.0, 11.899082568807339)","(3.5, 3.9, 3.9078947368421053)","(21.0, 32.0, 29.066666666666666)","(101.0, 200.0, 190.0)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:21:05.684374,"(10.0, 12.0, 11.722222222222221)","(6.5, 9.2, 8.777777777777777)","(3.5, 4.1, 4.068253968253968)","(12.0, 16.5, 16.073170731707318)","(9.0, 13.0, 12.795454545454545)","(31.0, 60.0, 50.0)","(10.0, 12.0, 11.899082568807339)","(3.5, 3.95, 3.9512820512820515)","(21.0, 32.0, 29.684210526315788)","(101.0, 200.0, 190.0)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:21:07.083615,"(10.0, 12.0, 11.722222222222221)","(6.5, 9.0, 8.846153846153847)","(3.5, 4.1, 4.068253968253968)","(11.0, 16.5, 16.073170731707318)","(9.0, 13.0, 12.795454545454545)","(31.0, 60.0, 50.0)","(10.0, 12.0, 11.899082568807339)","(3.5, 4.0, 3.9512820512820515)","(21.0, 32.0, 29.684210526315788)","(101.0, 200.0, 190.0)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:21:08.437267,"(10.0, 12.0, 11.722222222222221)","(6.5, 9.0, 8.846153846153847)","(3.5, 4.1, 4.068253968253968)","(11.0, 16.5, 16.073170731707318)","(9.0, 13.0, 12.74468085106383)","(31.0, 60.0, 48.8)","(10.0, 12.0, 11.39240506329114)","(3.5, 4.0, 4.072)","(21.0, 32.0, 29.684210526315788)","(101.0, 200.0, 190.0)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:21:09.959039,"(10.0, 12.0, 11.722222222222221)","(6.5, 9.0, 8.628571428571428)","(3.5, 4.1, 4.068253968253968)","(11.0, 16.5, 15.826923076923077)","(9.0, 13.0, 12.74468085106383)","(31.0, 60.0, 48.8)","(10.0, 11.5, 11.39240506329114)","(3.5, 4.1, 4.088)","(21.0, 32.0, 30.0)","(101.0, 200.0, 190.0)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:21:11.488636,"(10.0, 12.0, 11.722222222222221)","(6.5, 9.0, 8.675)","(3.5, 4.1, 4.068253968253968)","(11.0, 16.5, 15.928571428571429)","(9.0, 13.0, 12.74468085106383)","(31.0, 60.0, 48.8)","(10.0, 11.5, 11.376811594202898)","(3.5, 4.1, 4.088)","(21.0, 32.0, 30.0)","(101.0, 200.0, 190.0)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:21:12.995514,"(10.0, 12.0, 11.722222222222221)","(6.5, 9.0, 8.675)","(3.5, 4.1, 4.068253968253968)","(11.0, 16.0, 15.928571428571429)","(9.0, 13.0, 12.74468085106383)","(31.0, 60.0, 48.8)","(10.0, 11.5, 11.376811594202898)","(3.5, 4.1, 4.088)","(21.0, 32.0, 30.285714285714285)","(101.0, 200.0, 190.0)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:21:14.516177,"(10.0, 12.0, 11.722222222222221)","(6.5, 9.0, 8.675)","(3.5, 4.1, 4.08019801980198)","(11.0, 16.0, 15.928571428571429)","(9.0, 13.0, 12.74468085106383)","(31.0, 60.0, 48.8)","(10.0, 11.5, 11.376811594202898)","(3.5, 4.1, 4.088)","(21.0, 32.0, 30.285714285714285)","(101.0, 200.0, 190.0)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:21:15.970446,"(10.0, 12.0, 11.722222222222221)","(6.5, 9.0, 8.620000000000001)","(3.5, 4.1, 4.08019801980198)","(11.0, 16.0, 15.928571428571429)","(9.0, 13.0, 12.74468085106383)","(31.0, 60.0, 48.8)","(10.0, 11.5, 11.376811594202898)","(3.5, 4.1, 4.06875)","(21.0, 32.0, 30.285714285714285)","(101.0, 200.0, 190.0)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:21:17.482877,"(10.0, 12.0, 11.722222222222221)","(6.5, 9.0, 8.5)","(3.5, 4.1, 4.08019801980198)","(11.0, 16.0, 15.928571428571429)","(9.0, 13.0, 12.74468085106383)","(31.0, 60.0, 50.0)","(10.0, 11.5, 11.376811594202898)","(3.5, 4.1, 4.129411764705883)","(21.0, 32.0, 30.285714285714285)","(101.0, 200.0, 190.0)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:21:18.877095,"(10.0, 12.0, 11.722222222222221)","(6.5, 8.6, 8.5)","(3.5, 4.1, 4.08019801980198)","(12.0, 16.0, 15.928571428571429)","(9.0, 13.0, 12.74468085106383)","(31.0, 60.0, 50.0)","(10.0, 11.5, 11.417910447761194)","(3.5, 4.2, 4.131914893617021)","(21.0, 32.0, 30.285714285714285)","(101.0, 200.0, 190.0)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:21:20.264894,"(10.0, 12.0, 11.722222222222221)","(6.5, 8.6, 8.561904761904762)","(3.5, 4.1, 4.08019801980198)","(12.0, 16.0, 15.928571428571429)","(9.0, 13.0, 12.74468085106383)","(31.0, 60.0, 50.0)","(10.0, 11.5, 11.835820895522389)","(3.5, 4.2, 4.131914893617021)","(21.0, 32.0, 30.285714285714285)","(101.0, 200.0, 190.0)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:21:21.611662,"(10.0, 12.0, 11.722222222222221)","(6.5, 8.4, 8.355555555555556)","(3.5, 4.1, 4.08019801980198)","(12.0, 16.0, 15.928571428571429)","(9.0, 13.0, 12.74468085106383)","(31.0, 60.0, 50.0)","(10.0, 12.0, 11.835820895522389)","(3.5, 4.2, 4.131914893617021)","(21.0, 32.0, 30.285714285714285)","(101.0, 200.0, 190.0)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:21:23.013334,"(10.0, 12.0, 11.722222222222221)","(6.5, 8.4, 8.258823529411766)","(3.5, 4.1, 4.08019801980198)","(12.0, 16.0, 15.95)","(9.0, 13.0, 12.74468085106383)","(31.0, 60.0, 50.0)","(10.0, 12.0, 11.181818181818182)","(3.5, 4.2, 4.152941176470589)","(21.0, 32.0, 30.285714285714285)","(101.0, 200.0, 190.0)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:21:24.474545,"(10.0, 12.0, 11.722222222222221)","(6.5, 8.4, 8.258823529411766)","(3.5, 4.1, 4.0964285714285715)","(12.0, 16.0, 15.933333333333334)","(9.0, 13.0, 12.74468085106383)","(31.0, 60.0, 50.0)","(10.0, 11.5, 10.961538461538462)","(3.5, 4.2, 4.15625)","(21.0, 32.0, 29.6)","(101.0, 200.0, 190.0)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:21:25.913942,"(10.0, 12.0, 11.972222222222221)","(6.5, 8.4, 8.22857142857143)","(3.5, 4.1, 4.148717948717949)","(12.0, 16.0, 15.796296296296296)","(9.0, 13.0, 12.808510638297872)","(31.0, 60.0, 50.0)","(10.0, 11.0, 11.385906040268456)","(3.5, 4.2, 4.069565217391304)","(21.0, 30.0, 30.0)","(101.0, 200.0, 190.0)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:21:27.289525,"(10.0, 12.0, 11.972222222222221)","(6.5, 8.4, 8.22857142857143)","(3.5, 4.2, 4.148717948717949)","(12.0, 16.5, 15.796296296296296)","(9.0, 13.0, 12.74468085106383)","(31.0, 60.0, 50.0)","(10.0, 11.5, 11.540983606557377)","(3.5, 4.1, 3.9392857142857145)","(21.0, 32.0, 30.0)","(101.0, 200.0, 190.0)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:21:28.660437,"(10.0, 12.0, 11.978260869565217)","(6.5, 8.2, 8.1)","(3.5, 4.2, 4.160416666666666)","(12.0, 16.5, 15.796296296296296)","(9.0, 13.0, 12.74468085106383)","(31.0, 60.0, 50.0)","(10.0, 12.0, 11.540983606557377)","(3.5, 3.95, 3.9392857142857145)","(21.0, 32.0, 30.0)","(101.0, 200.0, 190.0)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 125.71428571428571)"
10-01-2023 15:21:30.048410,"(10.0, 12.0, 11.978260869565217)","(6.5, 8.4, 8.192592592592593)","(3.5, 4.2, 4.167441860465116)","(12.0, 16.5, 15.878378378378379)","(9.0, 13.0, 12.74468085106383)","(31.0, 60.0, 50.0)","(10.0, 11.5, 11.068181818181818)","(3.5, 4.0, 3.9154761904761903)","(21.0, 32.0, 30.0)","(101.0, 200.0, 190.0)","(101.0, 230.0, 227.77777777777777)","(91.0, 160.0, 133.33333333333334)"
10-01-2023 15:21:31.439832,"(10.0, 12.0, 11.978260869565217)","(6.5, 8.4, 8.192592592592593)","(3.5, 4.2, 4.167441860465116)","(12.0, 16.5, 15.86734693877551)","(9.0, 13.0, 12.74468085106383)","(31.0, 60.0, 53.6)","(10.0, 11.5, 11.068181818181818)","(3.5, 4.0, 3.908904109589041)","(21.0, 32.0, 30.0)","(101.0, 200.0, 190.0)","(101.0, 230.0, 226.66666666666666)","(91.0, 160.0, 133.33333333333334)"
10-01-2023 15:21:32.823950,"(10.0, 12.0, 12.38)","(6.5, 8.4, 8.192592592592593)","(3.5, 4.2, 4.167441860465116)","(12.0, 16.5, 16.263157894736842)","(9.0, 13.0, 12.727272727272727)","(31.0, 60.0, 53.6)","(10.0, 11.5, 11.068181818181818)","(3.5, 3.95, 3.889189189189189)","(21.0, 32.0, 30.0)","(101.0, 200.0, 190.0)","(101.0, 230.0, 227.5)","(91.0, 160.0, 133.33333333333334)"
10-01-2023 15:21:34.249100,"(10.0, 12.5, 12.285714285714286)","(6.5, 8.4, 8.192592592592593)","(3.5, 4.2, 4.167441860465116)","(12.0, 16.5, 16.121951219512194)","(9.0, 13.0, 12.707317073170731)","(31.0, 60.0, 53.6)","(10.0, 11.5, 11.068181818181818)","(3.5, 3.9, 3.888235294117647)","(21.0, 32.0, 30.0)","(101.0, 200.0, 190.0)","(101.0, 230.0, 227.5)","(91.0, 160.0, 133.33333333333334)"
10-01-2023 15:21:35.705040,"(10.0, 13.0, 12.186046511627907)","(6.5, 8.4, 8.192592592592593)","(3.5, 4.2, 4.167441860465116)","(12.0, 16.5, 16.121951219512194)","(9.0, 13.0, 12.707317073170731)","(31.0, 60.0, 53.6)","(10.0, 11.5, 11.068181818181818)","(3.5, 3.9, 3.888235294117647)","(21.0, 32.0, 30.0)","(101.0, 200.0, 190.0)","(101.0, 230.0, 227.5)","(91.0, 160.0, 133.33333333333334)"
10-01-2023 15:21:37.144859,"(10.0, 13.0, 12.19047619047619)","(6.5, 8.4, 8.192592592592593)","(3.5, 4.2, 4.167441860465116)","(12.0, 16.5, 16.056818181818183)","(9.0, 13.0, 12.707317073170731)","(31.0, 60.0, 53.6)","(10.0, 11.5, 11.068181818181818)","(3.5, 3.9, 3.8870967741935485)","(21.0, 32.0, 30.0)","(101.0, 200.0, 190.0)","(101.0, 230.0, 227.5)","(91.0, 160.0, 133.33333333333334)"
10-01-2023 15:21:38.529225,"(10.0, 13.0, 12.19047619047619)","(6.5, 8.4, 8.192592592592593)","(3.5, 4.2, 4.167441860465116)","(12.0, 16.5, 16.26086956521739)","(9.0, 13.0, 12.707317073170731)","(31.0, 60.0, 53.6)","(10.0, 11.5, 11.068181818181818)","(3.5, 3.9, 3.881818181818182)","(21.0, 32.0, 29.333333333333332)","(101.0, 200.0, 190.0)","(101.0, 230.0, 227.5)","(91.0, 160.0, 133.33333333333334)"
10-01-2023 15:21:39.990443,"(10.0, 13.0, 12.173913043478262)","(6.5, 8.4, 8.254545454545454)","(3.5, 4.2, 4.178260869565217)","(12.0, 16.5, 16.28846153846154)","(9.0, 13.0, 12.763157894736842)","(31.0, 60.0, 53.6)","(10.0, 11.5, 11.141666666666667)","(3.5, 3.9, 3.770618556701031)","(21.0, 32.0, 30.0)","(101.0, 200.0, 192.0)","(101.0, 230.0, 227.5)","(91.0, 160.0, 133.33333333333334)"
10-01-2023 15:21:41.440918,"(10.0, 13.0, 12.173913043478262)","(6.5, 8.4, 8.254545454545454)","(3.5, 4.2, 4.116)","(12.0, 16.5, 16.32608695652174)","(9.0, 13.0, 12.763157894736842)","(31.0, 60.0, 53.6)","(10.0, 11.5, 11.169230769230769)","(3.5, 3.8, 3.7382978723404254)","(21.0, 32.0, 34.4)","(101.0, 200.0, 192.0)","(101.0, 230.0, 256.0)","(91.0, 160.0, 146.66666666666666)"
10-01-2023 15:21:42.865666,"(10.0, 13.0, 12.306122448979592)","(6.5, 8.6, 8.36)","(3.5, 4.3, 4.182539682539683)","(12.0, 16.5, 16.32608695652174)","(9.0, 13.0, 12.763157894736842)","(31.0, 60.0, 53.6)","(10.0, 11.5, 11.277777777777779)","(3.5, 3.75, 3.7445945945945946)","(21.0, 36.0, 33.84615384615385)","(101.0, 200.0, 192.0)","(101.0, 280.0, 240.0)","(91.0, 160.0, 146.66666666666666)"
10-01-2023 15:21:44.250317,"(10.0, 13.0, 12.306122448979592)","(6.5, 8.6, 8.36)","(3.5, 4.2, 4.238666666666666)","(12.0, 16.5, 16.32608695652174)","(9.0, 13.0, 12.763157894736842)","(31.0, 60.0, 53.6)","(10.0, 11.5, 11.294117647058824)","(3.5, 3.75, 3.688)","(21.0, 36.0, 33.5)","(101.0, 200.0, 192.0)","(101.0, 280.0, 240.0)","(91.0, 160.0, 146.66666666666666)"
10-01-2023 15:21:45.640652,"(10.0, 13.0, 12.283018867924529)","(6.5, 8.6, 8.390476190476189)","(3.5, 4.3, 4.238666666666666)","(12.0, 16.5, 16.357142857142858)","(9.0, 13.0, 12.85483870967742)","(31.0, 60.0, 53.6)","(10.0, 11.5, 11.31578947368421)","(3.5, 3.7, 3.6892857142857145)","(21.0, 36.0, 32.0)","(101.0, 200.0, 192.0)","(101.0, 280.0, 240.0)","(91.0, 160.0, 146.66666666666666)"
10-01-2023 15:21:47.052796,"(10.0, 13.0, 12.616279069767442)","(6.5, 8.6, 8.433333333333334)","(3.5, 4.3, 4.252083333333333)","(11.0, 16.5, 16.357142857142858)","(9.0, 13.0, 12.85483870967742)","(31.0, 60.0, 53.6)","(10.0, 11.5, 11.31578947368421)","(3.5, 3.7, 3.6884615384615387)","(21.0, 36.0, 33.23076923076923)","(101.0, 200.0, 192.0)","(101.0, 280.0, 240.0)","(91.0, 160.0, 146.66666666666666)"
10-01-2023 15:21:48.432101,"(10.0, 13.0, 12.605263157894736)","(6.5, 8.6, 8.576470588235294)","(3.5, 4.3, 4.269090909090909)","(11.0, 16.5, 16.357142857142858)","(9.0, 13.0, 12.85483870967742)","(31.0, 60.0, 53.6)","(10.0, 11.5, 11.176470588235293)","(3.5, 3.7, 3.734782608695652)","(21.0, 36.0, 34.666666666666664)","(101.0, 200.0, 190.0)","(101.0, 280.0, 240.0)","(91.0, 160.0, 146.66666666666666)"
10-01-2023 15:21:49.790442,"(10.0, 13.0, 12.431034482758621)","(6.5, 8.6, 8.576470588235294)","(3.5, 4.3, 4.269090909090909)","(11.0, 16.5, 16.357142857142858)","(9.0, 13.0, 12.85483870967742)","(31.0, 60.0, 53.6)","(10.0, 11.5, 11.203488372093023)","(3.5, 3.75, 3.734782608695652)","(21.0, 36.0, 34.666666666666664)","(101.0, 200.0, 190.0)","(101.0, 280.0, 240.0)","(91.0, 160.0, 146.66666666666666)"
10-01-2023 15:21:51.125447,"(10.0, 13.0, 12.431034482758621)","(6.5, 8.6, 8.576470588235294)","(3.5, 4.3, 4.295081967213115)","(11.0, 16.5, 16.357142857142858)","(9.0, 13.0, 12.85483870967742)","(31.0, 60.0, 53.6)","(10.0, 11.5, 11.213414634146341)","(3.5, 3.75, 3.734782608695652)","(21.0, 36.0, 35.0)","(101.0, 200.0, 190.0)","(101.0, 280.0, 240.0)","(91.0, 160.0, 146.66666666666666)"
10-01-2023 15:21:52.560110,"(10.0, 13.0, 12.431034482758621)","(6.5, 8.6, 8.566666666666666)","(3.5, 4.3, 4.295081967213115)","(11.0, 16.5, 16.357142857142858)","(9.0, 13.0, 12.85483870967742)","(31.0, 60.0, 53.6)","(10.0, 11.5, 11.213414634146341)","(3.5, 3.75, 3.734782608695652)","(21.0, 36.0, 34.666666666666664)","(101.0, 200.0, 190.0)","(101.0, 280.0, 240.0)","(91.0, 160.0, 146.66666666666666)"
10-01-2023 15:21:53.987296,"(10.0, 13.0, 12.431034482758621)","(6.5, 8.6, 8.576470588235294)","(3.5, 4.3, 4.296629213483146)","(11.0, 16.5, 16.357142857142858)","(9.0, 13.0, 12.85483870967742)","(31.0, 60.0, 53.6)","(10.0, 11.5, 11.364285714285714)","(3.5, 3.75, 3.736792452830189)","(21.0, 36.0, 35.0)","(101.0, 200.0, 190.0)","(101.0, 280.0, 240.0)","(91.0, 160.0, 146.66666666666666)"
10-01-2023 15:21:55.406340,"(10.0, 13.0, 12.431034482758621)","(6.5, 8.6, 8.576470588235294)","(3.5, 4.3, 4.296629213483146)","(11.0, 16.5, 16.357142857142858)","(9.0, 13.0, 12.85483870967742)","(31.0, 60.0, 53.6)","(10.0, 11.5, 11.340277777777779)","(3.5, 3.75, 3.736792452830189)","(21.0, 36.0, 35.0)","(101.0, 200.0, 190.0)","(101.0, 280.0, 240.0)","(91.0, 160.0, 146.66666666666666)"
10-01-2023 15:21:56.817098,"(10.0, 13.0, 12.431034482758621)","(6.5, 8.6, 8.576470588235294)","(3.5, 4.3, 4.296629213483146)","(11.0, 16.5, 16.303030303030305)","(9.0, 13.0, 12.85483870967742)","(31.0, 60.0, 53.6)","(10.0, 11.5, 11.332116788321168)","(3.5, 3.75, 3.736792452830189)","(21.0, 36.0, 35.0)","(101.0, 200.0, 190.0)","(101.0, 280.0, 240.0)","(91.0, 160.0, 151.11111111111111)"
10-01-2023 15:21:58.267021,"(10.0, 13.0, 12.431034482758621)","(6.5, 8.6, 8.576470588235294)","(3.5, 4.3, 4.296629213483146)","(11.0, 16.5, 16.303030303030305)","(9.0, 13.0, 12.85483870967742)","(31.0, 60.0, 53.6)","(10.0, 11.5, 10.805555555555555)","(3.5, 3.75, 3.736792452830189)","(21.0, 36.0, 35.0)","(101.0, 200.0, 190.0)","(101.0, 280.0, 240.0)","(91.0, 160.0, 151.11111111111111)"
10-01-2023 15:21:59.702739,"(10.0, 13.0, 12.431034482758621)","(6.5, 8.6, 8.700000000000001)","(3.5, 4.3, 4.333333333333333)","(11.0, 16.5, 16.303030303030305)","(9.0, 13.0, 12.85483870967742)","(31.0, 60.0, 53.6)","(10.0, 11.0, 10.8)","(3.5, 3.75, 3.743)","(21.0, 36.0, 34.666666666666664)","(101.0, 200.0, 190.0)","(101.0, 280.0, 240.0)","(91.0, 160.0, 151.11111111111111)"
10-01-2023 15:22:01.081571,"(10.0, 13.0, 12.431034482758621)","(6.5, 8.8, 8.700000000000001)","(3.5, 4.4, 4.333333333333333)","(11.0, 16.5, 16.303030303030305)","(9.0, 13.0, 12.85483870967742)","(31.0, 60.0, 53.6)","(10.0, 11.0, 10.774774774774775)","(3.5, 3.75, 3.743)","(21.0, 36.0, 35.0)","(101.0, 200.0, 190.0)","(101.0, 280.0, 240.0)","(91.0, 160.0, 151.11111111111111)"
