,Ms Morena,Cupids Joy,Beautiful Taps,Mazi,Cat Tale Breeze,Valley Verde,Sweet Dynasty
16-12-2022 10:50:52.941422,"(11.0, 99999, 99990)","(8.0, 11.0, 9.8)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.6, 9.1)","(4.0, 6.6, 6.24)","(3.9, 4.5, 4.325)"
16-12-2022 10:50:54.199881,"(11.0, 99999, 99990)","(8.0, 11.0, 9.8)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.6, 9.1)","(4.0, 6.6, 6.24)","(3.9, 4.5, 4.325)"
16-12-2022 10:50:55.338651,"(11.0, 99999, 99990)","(8.0, 11.0, 9.8)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.6, 9.1)","(4.0, 6.6, 6.24)","(3.9, 4.5, 4.325)"
16-12-2022 10:50:56.510335,"(11.0, 99999, 99990)","(8.0, 11.0, 9.8)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.6, 9.1)","(4.0, 6.6, 6.24)","(3.9, 4.5, 4.325)"
16-12-2022 10:50:57.789564,"(11.0, 99999, 99990)","(8.0, 11.0, 9.8)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.6, 9.1)","(4.0, 6.6, 6.24)","(3.9, 4.5, 4.325)"
16-12-2022 10:50:59.231581,"(11.0, 99999, 99990)","(8.0, 11.0, 9.8)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.6, 9.1)","(4.0, 6.6, 6.24)","(3.9, 4.5, 4.325)"
16-12-2022 10:51:00.406681,"(11.0, 99999, 99990)","(8.0, 11.0, 9.8)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.6, 7.963636363636363)","(4.0, 6.6, 6.24)","(3.9, 4.5, 4.123076923076923)"
16-12-2022 10:51:01.461859,"(11.0, 99999, 99990)","(8.0, 11.0, 9.8)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.6, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.5, 4.123076923076923)"
16-12-2022 10:51:02.673132,"(11.0, 99999, 99990)","(8.0, 11.0, 9.8)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.5, 4.066666666666666)"
16-12-2022 10:51:03.840590,"(11.0, 99999, 99990)","(8.0, 11.0, 10.2)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.5, 4.066666666666666)"
16-12-2022 10:51:05.010502,"(11.0, 99999, 99990)","(8.0, 11.0, 10.2)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.5, 4.11764705882353)"
16-12-2022 10:51:06.098338,"(11.0, 99999, 99990)","(8.0, 11.0, 10.2)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.5, 4.11764705882353)"
16-12-2022 10:51:07.232824,"(11.0, 99999, 99990)","(8.0, 11.0, 10.2)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.5, 4.11764705882353)"
16-12-2022 10:51:08.314479,"(11.0, 99999, 99990)","(8.0, 11.0, 10.2)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.5, 4.11764705882353)"
16-12-2022 10:51:09.393075,"(11.0, 99999, 99990)","(8.0, 11.0, 10.2)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.5, 4.11764705882353)"
16-12-2022 10:51:10.472572,"(11.0, 99999, 99990)","(8.0, 11.0, 10.2)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.5, 4.032)"
16-12-2022 10:51:11.803808,"(11.0, 99999, 99990)","(8.0, 11.0, 10.2)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.5, 4.076470588235295)"
16-12-2022 10:51:13.361715,"(11.0, 99999, 99990)","(8.0, 11.0, 10.2)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.4, 4.076470588235295)"
16-12-2022 10:51:14.565119,"(11.0, 99999, 99990)","(8.0, 11.0, 10.2)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.4, 3.9937500000000004)"
16-12-2022 10:51:15.746866,"(11.0, 99999, 99990)","(8.0, 11.0, 10.2)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.4, 4.05)"
16-12-2022 10:51:16.980658,"(11.0, 99999, 99990)","(8.0, 11.0, 10.2)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.3, 4.05)"
16-12-2022 10:51:18.187567,"(11.0, 99999, 99990)","(8.0, 11.0, 10.2)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.3, 4.05)"
16-12-2022 10:51:19.348184,"(11.0, 99999, 99990)","(8.0, 11.0, 10.2)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.3, 4.05)"
16-12-2022 10:51:20.740656,"(11.0, 99999, 99990)","(8.0, 11.0, 10.2)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.3, 4.0)"
16-12-2022 10:51:22.137748,"(11.0, 99999, 99990)","(8.0, 11.0, 10.2)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.5, 4.0)"
16-12-2022 10:51:23.557122,"(11.0, 99999, 99990)","(8.0, 11.0, 10.2)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.5, 3.9714285714285715)"
16-12-2022 10:51:24.945411,"(11.0, 99999, 99990)","(8.0, 11.0, 10.2)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.4, 3.9937500000000004)"
16-12-2022 10:51:26.326319,"(11.0, 99999, 99990)","(8.0, 11.0, 10.2)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.4, 3.9937500000000004)"
16-12-2022 10:51:27.646143,"(11.0, 99999, 99990)","(8.0, 11.0, 10.2)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.4, 3.9937500000000004)"
16-12-2022 10:51:28.839284,"(11.0, 99999, 99990)","(8.0, 11.0, 10.2)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.4, 3.9937500000000004)"
16-12-2022 10:51:30.475873,"(11.0, 99999, 99990)","(8.0, 11.0, 10.2)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.4, 3.9937500000000004)"
16-12-2022 10:51:31.679335,"(11.0, 99999, 99990)","(8.0, 11.0, 10.2)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.4, 3.9937500000000004)"
16-12-2022 10:51:32.986663,"(11.0, 99999, 99990)","(8.0, 11.0, 10.2)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.4, 3.9937500000000004)"
16-12-2022 10:51:34.143934,"(11.0, 99999, 99990)","(8.0, 11.0, 9.7)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.4, 3.9937500000000004)"
16-12-2022 10:51:35.295285,"(11.0, 99999, 99990)","(8.0, 11.0, 9.7)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.4, 3.9937500000000004)"
16-12-2022 10:51:36.561220,"(11.0, 99999, 99990)","(8.0, 11.0, 9.7)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.4, 3.9937500000000004)"
16-12-2022 10:51:37.923300,"(11.0, 99999, 99990)","(8.0, 11.0, 9.7)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.4, 3.9937500000000004)"
16-12-2022 10:51:39.097481,"(11.0, 99999, 99990)","(8.0, 11.0, 9.7)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.4, 3.9937500000000004)"
16-12-2022 10:51:40.440854,"(11.0, 99999, 99990)","(8.0, 11.0, 9.466666666666667)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.4, 3.9937500000000004)"
16-12-2022 10:51:41.711848,"(11.0, 99999, 99990)","(8.0, 10.0, 9.466666666666667)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.4, 3.9937500000000004)"
16-12-2022 10:51:43.024083,"(11.0, 99999, 99990)","(8.0, 10.5, 9.8)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.4, 3.9937500000000004)"
16-12-2022 10:51:44.455159,"(11.0, 99999, 99990)","(8.0, 10.5, 9.8)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.4, 3.9937500000000004)"
16-12-2022 10:51:45.649191,"(11.0, 99999, 99990)","(8.0, 10.5, 9.8)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.4, 3.9937500000000004)"
16-12-2022 10:51:46.996514,"(11.0, 99999, 99990)","(8.0, 11.0, 9.44)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(7.0, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(3.9, 4.4, 3.9937500000000004)"
16-12-2022 10:51:48.148666,"(12.0, 99999, 99990)","(7.5, 11.0, 9.44)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(6.5, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(4.0, 4.4, 3.9937500000000004)"
16-12-2022 10:51:49.290555,"(12.0, 99999, 99990)","(7.5, 11.0, 9.44)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(6.5, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(4.0, 4.4, 3.9937500000000004)"
16-12-2022 10:51:50.430965,"(12.0, 99999, 99990)","(7.5, 11.0, 9.44)","(31.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(6.5, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(4.0, 4.4, 3.9937500000000004)"
16-12-2022 10:51:51.531958,"(12.0, 99999, 99990)","(7.0, 11.0, 9.44)","(41.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(6.5, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(4.2, 4.4, 3.9937500000000004)"
16-12-2022 10:51:52.607914,"(12.0, 99999, 99990)","(7.0, 11.0, 9.44)","(41.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(6.5, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(4.2, 4.4, 3.9937500000000004)"
16-12-2022 10:51:53.799926,"(12.0, 99999, 99990)","(7.0, 11.0, 9.44)","(41.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(6.5, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(4.2, 4.4, 3.9937500000000004)"
16-12-2022 10:51:55.034654,"(12.0, 99999, 99990)","(7.0, 11.0, 9.44)","(41.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(6.5, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(4.2, 4.4, 3.9937500000000004)"
16-12-2022 10:51:56.264590,"(12.0, 99999, 99990)","(7.0, 11.0, 9.44)","(41.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(6.5, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(4.2, 4.4, 3.9937500000000004)"
16-12-2022 10:51:57.345166,"(12.0, 99999, 99990)","(7.0, 11.0, 9.44)","(41.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(6.5, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(4.2, 4.4, 3.9937500000000004)"
16-12-2022 10:51:58.605406,"(12.0, 99999, 99990)","(7.0, 11.0, 9.44)","(41.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(6.5, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(4.2, 4.4, 3.9937500000000004)"
16-12-2022 10:51:59.965105,"(12.0, 99999, 99990)","(7.0, 11.0, 9.44)","(41.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.84)","(6.5, 9.4, 8.933333333333334)","(4.0, 6.6, 6.24)","(4.2, 4.4, 3.9937500000000004)"
16-12-2022 10:52:01.287628,"(12.0, 99999, 99990)","(7.0, 11.0, 9.44)","(41.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.8375)","(6.5, 9.4, 8.466666666666667)","(4.0, 6.6, 6.24)","(4.2, 4.4, 3.9794117647058824)"
16-12-2022 10:52:02.473861,"(12.0, 99999, 99990)","(7.0, 11.0, 9.266666666666667)","(41.0, 380.0, 139.66666666666669)","(3.0, 3.95, 3.914285714285714)","(6.5, 9.0, 8.155555555555555)","(4.0, 6.6, 6.24)","(4.2, 4.4, 3.9794117647058824)"
16-12-2022 10:52:03.658531,"(12.0, 99999, 99990)","(7.0, 11.0, 9.266666666666667)","(41.0, 380.0, 139.66666666666669)","(3.0, 4.2, 3.914285714285714)","(6.5, 8.6, 7.999999999999999)","(4.0, 6.6, 6.24)","(4.2, 4.4, 3.9794117647058824)"
16-12-2022 10:52:04.935949,"(12.0, 99999, 99990)","(7.0, 11.0, 8.942857142857143)","(41.0, 380.0, 139.66666666666669)","(3.0, 4.2, 3.914285714285714)","(6.5, 8.2, 7.533333333333333)","(4.0, 6.6, 6.24)","(4.2, 4.4, 3.9794117647058824)"
16-12-2022 10:52:06.146244,"(12.0, 99999, 99990)","(7.0, 11.0, 8.942857142857143)","(41.0, 380.0, 139.66666666666669)","(3.0, 4.2, 3.914285714285714)","(6.5, 7.8, 7.1)","(4.0, 6.6, 6.24)","(4.2, 4.4, 3.9794117647058824)"
16-12-2022 10:52:07.436581,"(12.0, 99999, 99990)","(7.0, 11.0, 8.942857142857143)","(41.0, 380.0, 139.66666666666669)","(3.0, 4.2, 3.914285714285714)","(6.5, 7.6, 6.9)","(4.0, 6.6, 6.24)","(4.2, 4.4, 4.116666666666666)"
16-12-2022 10:52:08.735505,"(12.0, 99999, 99990)","(7.0, 11.0, 9.719999999999999)","(41.0, 380.0, 210.0)","(3.0, 4.2, 3.9499999999999997)","(6.5, 7.2, 6.885714285714285)","(4.0, 6.6, 5.97)","(4.2, 4.3, 3.9285714285714284)"
16-12-2022 10:52:09.919281,"(12.0, 99999, 99990)","(7.0, 11.0, 9.719999999999999)","(41.0, 380.0, 210.0)","(3.0, 4.1, 3.9384615384615382)","(6.5, 7.2, 6.885714285714285)","(4.0, 6.6, 5.8875)","(4.2, 4.1, 3.9285714285714284)"
16-12-2022 10:52:11.138774,"(12.0, 99999, 99990)","(7.0, 11.0, 10.085714285714285)","(41.0, 380.0, 210.0)","(3.0, 4.0, 3.9384615384615382)","(6.5, 7.2, 6.885714285714285)","(4.0, 6.2, 5.828571428571428)","(4.2, 4.1, 3.8857142857142857)"
16-12-2022 10:52:12.336370,"(12.0, 99999, 99990)","(7.0, 11.0, 10.4)","(41.0, 380.0, 210.0)","(3.0, 4.0, 3.971428571428571)","(6.5, 7.2, 6.885714285714285)","(4.0, 6.0, 5.828571428571428)","(4.2, 4.0, 3.8857142857142857)"
16-12-2022 10:52:13.510471,"(12.0, 99999, 99990)","(7.0, 11.0, 10.533333333333333)","(41.0, 380.0, 210.0)","(3.0, 4.1, 3.9499999999999997)","(6.5, 7.2, 6.885714285714285)","(4.0, 6.0, 5.828571428571428)","(4.2, 4.0, 3.9285714285714284)"
16-12-2022 10:52:14.710774,"(12.0, 99999, 99990)","(7.0, 11.0, 10.533333333333333)","(41.0, 380.0, 210.0)","(3.0, 4.1, 3.9499999999999997)","(6.5, 7.2, 6.885714285714285)","(4.0, 6.0, 5.828571428571428)","(4.2, 4.1, 3.9285714285714284)"
16-12-2022 10:52:15.834834,"(12.0, 99999, 99990)","(7.0, 11.0, 10.533333333333333)","(41.0, 380.0, 210.0)","(3.0, 4.1, 3.9499999999999997)","(6.5, 7.2, 6.885714285714285)","(4.0, 6.0, 5.828571428571428)","(4.2, 4.1, 3.9285714285714284)"
16-12-2022 10:52:16.966082,"(12.0, 99999, 99990)","(7.0, 11.0, 10.533333333333333)","(41.0, 380.0, 210.0)","(3.0, 4.1, 3.9499999999999997)","(6.5, 7.2, 6.885714285714285)","(4.0, 6.0, 5.828571428571428)","(4.2, 4.1, 3.9285714285714284)"
16-12-2022 10:52:18.564059,"(12.0, 99999, 99990)","(7.0, 11.0, 9.733333333333333)","(41.0, 380.0, 210.0)","(3.0, 4.1, 3.9499999999999997)","(6.5, 7.2, 6.885714285714285)","(4.0, 6.0, 5.828571428571428)","(4.2, 4.1, 3.9285714285714284)"
16-12-2022 10:52:20.092524,"(12.0, 99999, 99990)","(7.0, 10.5, 9.733333333333333)","(41.0, 380.0, 210.0)","(3.0, 4.1, 3.9499999999999997)","(6.5, 7.2, 6.885714285714285)","(4.0, 6.0, 5.828571428571428)","(4.2, 4.1, 3.9285714285714284)"
16-12-2022 10:52:21.382584,"(12.0, 99999, 99990)","(7.0, 10.5, 9.733333333333333)","(41.0, 380.0, 210.0)","(3.0, 4.1, 3.9499999999999997)","(6.5, 7.2, 6.885714285714285)","(4.0, 6.0, 5.828571428571428)","(4.2, 4.1, 3.9285714285714284)"
16-12-2022 10:52:22.577350,"(12.0, 99999, 99990)","(7.0, 10.5, 9.733333333333333)","(41.0, 380.0, 210.0)","(3.0, 4.1, 3.9499999999999997)","(6.5, 7.2, 6.885714285714285)","(4.0, 6.0, 5.828571428571428)","(4.2, 4.1, 3.9285714285714284)"
16-12-2022 10:52:23.939239,"(12.0, 99999, 99990)","(7.0, 10.5, 9.018181818181818)","(41.0, 380.0, 210.0)","(3.0, 4.1, 3.9499999999999997)","(6.5, 7.2, 6.885714285714285)","(4.0, 6.0, 5.828571428571428)","(4.2, 4.1, 3.9285714285714284)"
16-12-2022 10:52:25.255352,"(12.0, 99999, 99990)","(7.0, 10.0, 9.018181818181818)","(41.0, 380.0, 210.0)","(3.0, 4.1, 3.9499999999999997)","(6.5, 7.2, 6.885714285714285)","(4.0, 6.0, 5.828571428571428)","(4.2, 4.1, 4.023076923076923)"
16-12-2022 10:52:26.538833,"(12.0, 99999, 99990)","(7.0, 10.0, 9.018181818181818)","(41.0, 380.0, 210.0)","(3.0, 4.1, 3.9499999999999997)","(6.5, 7.2, 6.9411764705882355)","(4.0, 6.0, 5.828571428571428)","(4.2, 4.1, 4.023076923076923)"
16-12-2022 10:52:27.825571,"(12.0, 99999, 99990)","(7.0, 10.0, 8.628571428571428)","(41.0, 380.0, 210.0)","(3.0, 4.1, 3.9)","(6.5, 7.2, 6.9411764705882355)","(4.0, 6.0, 5.8875)","(4.2, 4.1, 4.023076923076923)"
16-12-2022 10:52:29.167048,"(12.0, 99999, 99990)","(7.0, 10.0, 9.085714285714285)","(41.0, 380.0, 210.0)","(3.0, 4.1, 3.9499999999999997)","(6.5, 7.2, 6.9411764705882355)","(4.0, 6.2, 5.8875)","(4.2, 4.1, 4.023076923076923)"
16-12-2022 10:52:30.625092,"(12.0, 99999, 99990)","(7.0, 10.0, 9.085714285714285)","(41.0, 380.0, 210.0)","(3.0, 4.1, 3.9499999999999997)","(6.5, 7.2, 6.9411764705882355)","(4.0, 6.2, 5.8875)","(4.2, 4.1, 4.023076923076923)"
16-12-2022 10:52:32.004318,"(12.0, 99999, 99990)","(7.0, 10.0, 9.085714285714285)","(41.0, 380.0, 210.0)","(3.0, 4.1, 3.9499999999999997)","(6.5, 7.2, 6.9411764705882355)","(4.0, 6.2, 5.8875)","(4.2, 4.1, 4.023076923076923)"
16-12-2022 10:52:33.346860,"(12.0, 99999, 99990)","(7.0, 10.0, 9.085714285714285)","(41.0, 380.0, 210.0)","(3.0, 4.1, 3.9499999999999997)","(6.5, 7.2, 6.9411764705882355)","(4.0, 6.2, 5.8875)","(4.2, 4.1, 4.023076923076923)"
16-12-2022 10:52:34.828829,"(12.0, 99999, 99990)","(7.0, 10.0, 8.628571428571428)","(41.0, 380.0, 210.0)","(3.0, 4.1, 3.9499999999999997)","(6.5, 7.2, 6.9411764705882355)","(4.0, 6.2, 5.8875)","(4.2, 4.1, 4.023076923076923)"
16-12-2022 10:52:36.493889,"(12.0, 99999, 99990)","(7.0, 10.0, 8.628571428571428)","(41.0, 380.0, 210.0)","(3.0, 4.1, 3.9499999999999997)","(6.5, 7.2, 6.9411764705882355)","(4.0, 6.2, 5.8875)","(4.2, 4.1, 4.023076923076923)"
16-12-2022 10:52:37.803184,"(12.0, 99999, 99990)","(7.0, 10.0, 8.628571428571428)","(41.0, 380.0, 210.0)","(3.0, 4.1, 3.9499999999999997)","(6.5, 7.2, 6.9411764705882355)","(4.0, 6.2, 5.8875)","(4.2, 4.1, 4.023076923076923)"
16-12-2022 10:52:38.952606,"(12.0, 99999, 99990)","(7.0, 10.0, 8.628571428571428)","(41.0, 380.0, 210.0)","(3.0, 4.1, 3.9499999999999997)","(6.5, 7.2, 6.984615384615385)","(4.0, 6.2, 5.8875)","(4.2, 4.1, 4.023076923076923)"
16-12-2022 10:52:40.086670,"(12.0, 99999, 99990)","(7.0, 10.0, 8.729411764705882)","(41.0, 380.0, 210.0)","(3.0, 4.1, 3.9499999999999997)","(6.5, 7.2, 6.984615384615385)","(4.0, 6.2, 5.8875)","(4.2, 4.1, 4.023076923076923)"
16-12-2022 10:52:41.252104,"(12.0, 99999, 99990)","(7.0, 10.0, 8.729411764705882)","(41.0, 380.0, 210.0)","(3.0, 4.1, 3.9499999999999997)","(6.5, 7.2, 6.984615384615385)","(4.0, 6.2, 5.8875)","(4.2, 4.1, 4.023076923076923)"
16-12-2022 10:52:42.321764,"(12.0, 99999, 99990)","(7.5, 10.0, 8.729411764705882)","(31.0, 380.0, 210.0)","(3.1, 4.1, 3.9499999999999997)","(6.5, 7.2, 6.984615384615385)","(4.2, 6.2, 5.8875)","(4.2, 4.1, 4.02)"
16-12-2022 10:52:43.398869,"(12.0, 99999, 99990)","(7.5, 10.0, 8.729411764705882)","(31.0, 380.0, 210.0)","(3.1, 4.1, 3.9499999999999997)","(6.5, 7.2, 6.984615384615385)","(4.2, 6.2, 5.8875)","(4.2, 4.1, 4.02)"
16-12-2022 10:52:44.426399,"(12.0, 99999, 99990)","(7.5, 10.0, 8.729411764705882)","(31.0, 380.0, 210.0)","(3.1, 4.1, 3.9)","(6.5, 7.2, 6.984615384615385)","(4.2, 6.2, 5.8875)","(4.2, 4.1, 4.02)"
16-12-2022 10:52:45.623532,"(12.0, 99999, 99990)","(7.5, 10.0, 8.729411764705882)","(31.0, 380.0, 210.0)","(3.1, 4.1, 3.9)","(6.5, 7.2, 6.984615384615385)","(4.2, 6.2, 5.8875)","(4.2, 4.1, 4.02)"
16-12-2022 10:52:46.901895,"(12.0, 99999, 99990)","(7.5, 10.0, 8.729411764705882)","(31.0, 380.0, 210.0)","(3.1, 4.1, 3.9499999999999997)","(6.5, 7.2, 6.984615384615385)","(4.2, 6.2, 5.8875)","(4.2, 4.1, 4.02)"
16-12-2022 10:52:48.220420,"(12.0, 99999, 99990)","(7.5, 10.0, 9.342857142857143)","(31.0, 380.0, 210.0)","(3.1, 4.1, 3.9499999999999997)","(6.5, 7.2, 6.984615384615385)","(4.2, 6.2, 5.8875)","(4.2, 4.1, 4.042857142857143)"
16-12-2022 10:52:49.436939,"(12.0, 99999, 99990)","(7.5, 9.8, 9.342857142857143)","(31.0, 380.0, 172.0)","(3.1, 4.1, 3.9499999999999997)","(6.5, 7.2, 6.984615384615385)","(4.2, 6.2, 5.8875)","(4.2, 4.1, 4.042857142857143)"
16-12-2022 10:52:50.581879,"(12.0, 99999, 99990)","(7.5, 9.8, 9.342857142857143)","(31.0, 370.0, 172.0)","(3.1, 4.1, 3.9499999999999997)","(6.5, 7.2, 6.984615384615385)","(4.2, 6.2, 5.8875)","(4.2, 4.1, 4.042857142857143)"
16-12-2022 10:52:51.758928,"(12.0, 99999, 99990)","(7.5, 9.8, 9.342857142857143)","(31.0, 370.0, 172.0)","(3.1, 4.1, 3.9499999999999997)","(6.5, 7.2, 6.984615384615385)","(4.2, 6.2, 5.8875)","(4.2, 4.1, 4.042857142857143)"
16-12-2022 10:52:52.910821,"(12.0, 99999, 99990)","(7.5, 9.8, 9.342857142857143)","(31.0, 370.0, 172.0)","(3.1, 4.1, 3.9)","(6.5, 7.2, 6.984615384615385)","(4.2, 6.2, 5.8875)","(4.2, 4.1, 4.042857142857143)"
