,Mr Oklahoma City,Legionary,Gist,Hit One Out,Country Brave,Im Crenshaw,Spirit Of Spoatie,Canonize
15-12-2022 13:55:59.783190,"(13.0, 24.0, 19.0)","(5.0, 6.4, 6.0)","(26.0, 130.0, 98.0)","(8.5, 11.5, 11.346153846153847)","(6.5, 9.2, 9.15)","(2.7, 2.92, 2.7556521739130435)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 22.571428571428573)"
15-12-2022 13:56:01.125041,"(13.0, 24.0, 19.0)","(5.0, 6.4, 6.0)","(26.0, 130.0, 66.0)","(8.5, 11.5, 11.346153846153847)","(6.5, 9.4, 9.15)","(2.7, 2.92, 2.801875)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 22.571428571428573)"
15-12-2022 13:56:02.523579,"(13.0, 24.0, 19.0)","(5.0, 6.4, 6.0)","(26.0, 130.0, 64.66666666666666)","(8.5, 11.5, 11.346153846153847)","(6.5, 9.4, 9.15)","(2.7, 2.92, 2.8255)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 22.571428571428573)"
15-12-2022 13:56:03.865572,"(13.0, 24.0, 19.0)","(5.0, 6.4, 6.0)","(26.0, 130.0, 64.66666666666666)","(8.5, 11.5, 11.277777777777779)","(6.5, 9.4, 9.066666666666666)","(2.7, 2.92, 2.8255)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 22.571428571428573)"
15-12-2022 13:56:05.198619,"(13.0, 24.0, 18.285714285714285)","(5.0, 6.4, 6.0)","(26.0, 130.0, 64.66666666666666)","(8.5, 11.5, 11.277777777777779)","(6.5, 9.2, 9.066666666666666)","(2.7, 2.92, 2.8255)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 22.142857142857142)"
15-12-2022 13:56:06.540120,"(13.0, 25.0, 18.666666666666668)","(5.0, 6.4, 6.0)","(26.0, 130.0, 64.66666666666666)","(8.5, 11.5, 11.277777777777779)","(6.5, 9.2, 9.066666666666666)","(2.7, 2.92, 2.8255)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 23.09090909090909)"
15-12-2022 13:56:07.825375,"(13.0, 24.0, 17.38235294117647)","(5.0, 6.4, 6.0)","(26.0, 130.0, 64.66666666666666)","(8.5, 11.5, 11.277777777777779)","(6.5, 9.2, 9.066666666666666)","(2.7, 2.92, 2.859032258064516)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 23.09090909090909)"
15-12-2022 13:56:09.158640,"(13.0, 24.0, 19.108695652173914)","(5.0, 6.4, 6.0)","(26.0, 130.0, 64.66666666666666)","(8.5, 11.5, 11.277777777777779)","(6.5, 9.2, 8.88)","(2.7, 2.92, 2.859032258064516)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 21.75)"
15-12-2022 13:56:10.449407,"(13.0, 24.0, 17.823529411764707)","(5.0, 6.4, 6.0)","(26.0, 130.0, 64.66666666666666)","(8.5, 11.5, 11.277777777777779)","(6.5, 9.6, 9.0)","(2.7, 2.92, 2.859032258064516)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 21.75)"
15-12-2022 13:56:11.741808,"(13.0, 24.0, 18.642857142857142)","(5.0, 6.4, 6.0)","(26.0, 130.0, 64.66666666666666)","(8.5, 11.5, 11.277777777777779)","(6.5, 9.6, 9.08)","(2.7, 2.92, 2.859032258064516)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 21.75)"
15-12-2022 13:56:13.009068,"(13.0, 24.0, 17.823529411764707)","(5.0, 6.4, 6.0)","(26.0, 130.0, 101.42857142857143)","(8.5, 11.5, 11.277777777777779)","(6.5, 9.4, 9.08)","(2.7, 2.92, 2.859032258064516)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 21.75)"
15-12-2022 13:56:14.199290,"(13.0, 24.0, 17.823529411764707)","(5.0, 6.4, 6.0)","(26.0, 130.0, 101.42857142857143)","(8.5, 11.5, 11.277777777777779)","(6.5, 9.4, 9.08)","(2.7, 2.92, 2.859032258064516)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 21.75)"
15-12-2022 13:56:15.426665,"(13.0, 24.0, 17.823529411764707)","(5.0, 6.4, 6.0)","(26.0, 130.0, 116.66666666666667)","(8.5, 11.5, 11.277777777777779)","(6.5, 9.4, 9.08)","(2.7, 2.92, 2.859032258064516)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 21.75)"
15-12-2022 13:56:16.698552,"(13.0, 23.0, 20.0)","(5.0, 6.4, 6.0)","(26.0, 130.0, 116.66666666666667)","(8.5, 11.5, 11.277777777777779)","(6.5, 9.4, 9.08)","(2.7, 2.92, 2.859032258064516)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 21.75)"
15-12-2022 13:56:17.966454,"(13.0, 26.0, 18.0)","(5.0, 6.4, 6.0)","(26.0, 130.0, 116.66666666666667)","(8.5, 11.5, 11.277777777777779)","(6.5, 9.4, 9.08)","(2.7, 2.92, 2.859032258064516)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 21.75)"
15-12-2022 13:56:19.267257,"(13.0, 26.0, 18.0)","(5.0, 6.4, 6.0)","(26.0, 130.0, 116.66666666666667)","(8.5, 11.5, 11.277777777777779)","(6.5, 9.4, 9.08)","(2.7, 2.92, 2.859032258064516)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 21.75)"
15-12-2022 13:56:20.491263,"(13.0, 26.0, 18.0)","(5.0, 6.4, 6.0)","(26.0, 130.0, 116.66666666666667)","(8.5, 11.5, 11.277777777777779)","(6.5, 9.4, 9.293333333333333)","(2.6, 2.92, 2.859032258064516)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 21.75)"
15-12-2022 13:56:21.587320,"(13.0, 26.0, 18.0)","(5.0, 6.4, 6.0)","(26.0, 130.0, 116.66666666666667)","(8.5, 11.5, 11.277777777777779)","(6.5, 9.4, 9.293333333333333)","(2.6, 2.92, 2.859032258064516)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 21.75)"
15-12-2022 13:56:22.750614,"(13.0, 25.0, 19.0)","(5.0, 6.4, 6.0)","(26.0, 130.0, 98.42105263157896)","(8.5, 11.5, 11.277777777777779)","(6.5, 9.4, 9.293333333333333)","(2.6, 2.92, 2.859032258064516)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 21.833333333333332)"
15-12-2022 13:56:24.013508,"(13.0, 25.0, 19.0)","(5.0, 6.4, 6.0)","(26.0, 130.0, 98.42105263157896)","(8.5, 11.5, 11.277777777777779)","(6.5, 9.4, 9.293333333333333)","(2.6, 2.92, 2.859032258064516)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 21.833333333333332)"
15-12-2022 13:56:25.385589,"(13.0, 25.0, 20.5)","(5.0, 6.4, 6.0)","(26.0, 130.0, 98.42105263157896)","(8.5, 11.5, 11.277777777777779)","(6.5, 9.4, 9.293333333333333)","(2.6, 2.92, 2.859032258064516)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 22.81818181818182)"
15-12-2022 13:56:26.657169,"(13.0, 25.0, 18.0)","(5.0, 6.4, 6.0)","(26.0, 130.0, 61.0)","(8.5, 11.5, 11.277777777777779)","(6.5, 9.4, 9.293333333333333)","(2.6, 2.92, 2.818181818181818)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 22.81818181818182)"
15-12-2022 13:56:27.946269,"(13.0, 24.0, 18.666666666666668)","(5.0, 6.4, 6.0)","(26.0, 130.0, 62.5)","(8.5, 11.5, 10.833333333333334)","(6.5, 9.4, 9.266666666666667)","(2.6, 2.92, 2.818181818181818)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 22.909090909090907)"
15-12-2022 13:56:29.193388,"(13.0, 24.0, 18.666666666666668)","(5.0, 6.4, 6.0)","(26.0, 130.0, 62.5)","(8.5, 11.5, 10.833333333333334)","(6.5, 9.4, 9.266666666666667)","(2.6, 2.92, 2.818181818181818)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 21.8)"
15-12-2022 13:56:30.437618,"(13.0, 24.0, 18.666666666666668)","(5.0, 6.4, 6.0)","(26.0, 130.0, 85.0)","(8.5, 11.5, 10.833333333333334)","(6.5, 9.4, 9.266666666666667)","(2.6, 2.92, 2.818181818181818)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 21.8)"
15-12-2022 13:56:31.825080,"(13.0, 24.0, 18.666666666666668)","(5.0, 6.4, 6.0)","(26.0, 130.0, 85.0)","(8.5, 11.5, 10.833333333333334)","(6.5, 9.4, 9.266666666666667)","(2.6, 2.92, 2.818181818181818)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 22.5)"
15-12-2022 13:56:33.412340,"(13.0, 24.0, 17.125)","(5.0, 6.4, 6.0)","(26.0, 130.0, 62.5)","(8.5, 11.5, 10.833333333333334)","(6.5, 9.4, 8.645454545454545)","(2.6, 2.92, 2.818181818181818)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 22.5)"
15-12-2022 13:56:34.911677,"(13.0, 25.0, 17.125)","(5.0, 6.4, 6.0)","(31.0, 130.0, 62.5)","(8.5, 11.5, 10.833333333333334)","(7.0, 9.6, 9.100000000000001)","(2.6, 2.92, 2.818181818181818)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 22.5)"
15-12-2022 13:56:36.328106,"(13.0, 25.0, 17.125)","(5.0, 6.4, 6.0)","(31.0, 130.0, 96.25)","(8.5, 11.5, 10.833333333333334)","(7.0, 9.4, 9.100000000000001)","(2.6, 2.92, 2.818181818181818)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 23.294117647058826)"
15-12-2022 13:56:37.699292,"(13.0, 25.0, 16.529411764705884)","(5.0, 6.4, 6.0)","(31.0, 130.0, 96.25)","(8.5, 11.5, 10.833333333333334)","(7.0, 9.4, 9.100000000000001)","(2.6, 2.92, 2.818181818181818)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 23.294117647058826)"
15-12-2022 13:56:39.097908,"(13.0, 25.0, 16.529411764705884)","(5.0, 6.4, 6.0)","(31.0, 130.0, 96.25)","(8.5, 11.5, 10.833333333333334)","(7.0, 9.4, 8.456470588235295)","(2.6, 2.92, 2.8971428571428572)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 22.0)"
15-12-2022 13:56:40.540243,"(13.0, 25.0, 16.529411764705884)","(5.0, 6.4, 6.0)","(31.0, 130.0, 54.57142857142857)","(8.5, 11.5, 10.833333333333334)","(7.0, 8.8, 8.456470588235295)","(2.6, 2.92, 2.8971428571428572)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 22.0)"
15-12-2022 13:56:42.786675,"(13.0, 25.0, 17.0)","(5.0, 6.4, 6.0)","(31.0, 130.0, 54.57142857142857)","(8.5, 11.5, 10.833333333333334)","(7.0, 8.8, 8.410666666666668)","(2.6, 2.92, 2.908148148148148)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 22.0)"
15-12-2022 13:56:44.722945,"(13.0, 25.0, 16.642857142857142)","(5.0, 6.4, 6.0)","(31.0, 130.0, 96.25)","(8.5, 11.5, 10.833333333333334)","(7.0, 8.8, 8.410666666666668)","(2.6, 2.92, 2.8466666666666667)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 22.0)"
15-12-2022 13:56:46.176292,"(13.0, 25.0, 16.642857142857142)","(5.0, 6.4, 6.0)","(31.0, 130.0, 96.25)","(8.5, 11.5, 10.833333333333334)","(7.0, 8.8, 8.410666666666668)","(2.6, 2.92, 2.82)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 21.75)"
15-12-2022 13:56:47.531083,"(13.0, 25.0, 16.428571428571427)","(5.0, 6.4, 6.0)","(31.0, 130.0, 96.25)","(8.5, 11.5, 10.833333333333334)","(7.0, 8.8, 8.410666666666668)","(2.6, 2.92, 2.82)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 21.75)"
15-12-2022 13:56:48.980537,"(13.0, 25.0, 16.428571428571427)","(5.0, 6.4, 6.0)","(31.0, 130.0, 64.0)","(8.5, 11.5, 10.833333333333334)","(7.0, 8.8, 8.410666666666668)","(2.6, 2.92, 2.855833333333333)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 21.75)"
15-12-2022 13:56:50.276337,"(13.0, 25.0, 17.272727272727273)","(5.0, 6.4, 6.0)","(31.0, 130.0, 92.28571428571428)","(8.5, 11.5, 10.642857142857142)","(7.0, 8.8, 8.410666666666668)","(2.6, 2.94, 2.9076923076923076)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 21.75)"
15-12-2022 13:56:51.669040,"(14.0, 25.0, 20.666666666666668)","(5.0, 6.4, 6.0)","(31.0, 130.0, 82.0)","(8.5, 11.5, 10.642857142857142)","(7.0, 8.8, 8.410666666666668)","(2.6, 2.94, 2.9296153846153845)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 21.75)"
15-12-2022 13:56:53.281974,"(14.0, 23.0, 19.75)","(5.0, 6.4, 6.0)","(31.0, 130.0, 82.0)","(8.5, 11.5, 10.833333333333334)","(7.0, 8.8, 8.410666666666668)","(2.6, 2.94, 2.835)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 21.75)"
15-12-2022 13:56:54.836926,"(14.0, 23.0, 19.75)","(5.0, 6.4, 6.0)","(31.0, 130.0, 56.285714285714285)","(8.5, 11.5, 10.833333333333334)","(7.0, 8.8, 8.3)","(2.5, 2.94, 2.92)","(5.0, 6.4, 5.846153846153846)","(15.0, 24.0, 21.75)"
15-12-2022 13:56:56.155962,"(14.0, 23.0, 21.0)","(5.0, 6.4, 6.0)","(31.0, 130.0, 56.285714285714285)","(8.5, 11.5, 11.277777777777779)","(7.0, 8.6, 8.24)","(2.5, 2.94, 2.901818181818182)","(5.0, 6.4, 5.846153846153846)","(15.0, 24.0, 21.75)"
15-12-2022 13:56:57.476353,"(14.0, 23.0, 20.0)","(5.0, 6.4, 6.0)","(31.0, 130.0, 56.285714285714285)","(8.5, 11.5, 11.277777777777779)","(7.0, 8.6, 8.24)","(2.5, 2.94, 2.844)","(5.0, 6.4, 5.846153846153846)","(15.0, 24.0, 21.75)"
15-12-2022 13:56:58.802564,"(14.0, 23.0, 17.705882352941178)","(5.0, 6.4, 6.0)","(31.0, 130.0, 56.285714285714285)","(8.5, 11.5, 11.26923076923077)","(7.0, 8.6, 8.24)","(2.5, 2.94, 2.8955555555555557)","(5.0, 6.4, 5.846153846153846)","(15.0, 24.0, 21.833333333333332)"
15-12-2022 13:57:00.192377,"(14.0, 27.0, 18.61764705882353)","(5.0, 6.4, 6.0)","(31.0, 130.0, 56.285714285714285)","(8.5, 11.5, 11.26923076923077)","(7.0, 8.6, 8.24)","(2.5, 2.94, 2.8748148148148145)","(5.0, 6.4, 5.846153846153846)","(15.0, 24.0, 21.833333333333332)"
15-12-2022 13:57:01.587479,"(14.0, 27.0, 19.875)","(5.0, 6.4, 6.0)","(31.0, 130.0, 56.285714285714285)","(8.5, 11.5, 11.26923076923077)","(7.0, 8.6, 8.5)","(2.5, 2.96, 2.8748148148148145)","(5.0, 6.4, 5.9)","(15.0, 24.0, 17.970588235294116)"
15-12-2022 13:57:02.888002,"(14.0, 27.0, 19.058823529411764)","(5.0, 6.4, 6.0)","(31.0, 130.0, 56.285714285714285)","(8.5, 11.5, 11.071428571428571)","(7.0, 8.6, 8.509090909090908)","(2.5, 2.96, 2.8541176470588234)","(5.0, 6.4, 5.857142857142857)","(15.0, 19.5, 17.833333333333332)"
15-12-2022 13:57:04.070147,"(14.0, 27.0, 19.058823529411764)","(5.0, 6.4, 6.0)","(31.0, 130.0, 65.5)","(8.5, 11.5, 11.26923076923077)","(7.0, 8.6, 8.1)","(2.5, 2.96, 2.9)","(5.0, 6.6, 6.1)","(15.0, 19.5, 17.833333333333332)"
15-12-2022 13:57:05.337892,"(14.0, 26.0, 22.0)","(5.0, 6.2, 6.033333333333333)","(31.0, 130.0, 67.0)","(8.5, 11.5, 11.323529411764707)","(7.0, 8.4, 7.8999999999999995)","(2.5, 2.96, 2.901818181818182)","(5.0, 6.4, 6.257142857142857)","(15.0, 19.5, 19.545454545454547)"
15-12-2022 13:57:06.659070,"(14.0, 26.0, 22.0)","(5.0, 6.2, 6.066666666666666)","(31.0, 130.0, 67.0)","(8.5, 11.5, 11.323529411764707)","(7.0, 8.2, 7.8999999999999995)","(2.5, 2.96, 2.832)","(5.0, 6.4, 6.228571428571429)","(15.0, 22.0, 21.772727272727273)"
15-12-2022 13:57:08.047956,"(14.0, 26.0, 21.0)","(5.0, 6.2, 5.9714285714285715)","(31.0, 130.0, 59.714285714285715)","(8.5, 11.5, 11.323529411764707)","(7.0, 8.2, 8.142857142857142)","(2.5, 2.96, 2.9344)","(5.0, 6.4, 6.066666666666666)","(15.0, 22.0, 22.79310344827586)"
15-12-2022 13:57:09.425167,"(15.0, 26.0, 21.0)","(5.0, 6.2, 5.9714285714285715)","(31.0, 130.0, 59.714285714285715)","(8.5, 11.5, 11.323529411764707)","(7.0, 8.2, 8.142857142857142)","(2.5, 2.96, 2.9295238095238094)","(5.0, 6.4, 6.095652173913043)","(15.0, 25.0, 21.235294117647058)"
15-12-2022 13:57:10.770643,"(15.0, 26.0, 21.0)","(5.0, 6.2, 5.963636363636364)","(31.0, 130.0, 75.33333333333333)","(8.5, 11.5, 11.323529411764707)","(7.0, 8.2, 8.142857142857142)","(2.5, 2.96, 2.9223529411764706)","(5.0, 6.4, 6.2)","(15.0, 25.0, 21.666666666666668)"
15-12-2022 13:57:12.041503,"(15.0, 26.0, 21.0)","(5.0, 6.4, 5.963636363636364)","(31.0, 130.0, 75.33333333333333)","(8.5, 11.5, 11.26923076923077)","(7.0, 8.2, 8.544444444444444)","(2.5, 2.96, 2.9028571428571426)","(5.0, 6.4, 5.933333333333334)","(15.0, 24.0, 21.666666666666668)"
15-12-2022 13:57:13.380317,"(15.0, 26.0, 20.375)","(5.0, 6.4, 6.607142857142857)","(31.0, 130.0, 175.24324324324326)","(8.5, 11.5, 14.025)","(7.0, 8.6, 11.54)","(2.5, 2.96, 3.96)","(5.0, 6.2, 6.62)","(15.0, 24.0, 24.4)"
15-12-2022 13:57:14.704828,"(15.0, 38.0, 26.5)","(5.0, 8.6, 6.607142857142857)","(31.0, 180.0, 115.0)","(8.5, 18.0, 13.28888888888889)","(7.0, 14.0, 12.870588235294118)","(2.5, 4.5, 3.96)","(5.0, 8.6, 6.62)","(15.0, 32.0, 26.81818181818182)"
15-12-2022 13:57:16.033741,"(15.0, 38.0, 26.5)","(5.0, 8.6, 5.654545454545454)","(31.0, 180.0, 115.0)","(8.5, 18.0, 13.28888888888889)","(7.0, 14.0, 12.870588235294118)","(2.5, 4.5, 3.96)","(5.0, 8.6, 6.62)","(15.0, 32.0, 26.81818181818182)"
15-12-2022 13:57:17.326251,"(15.0, 38.0, 26.5)","(5.0, 8.6, 5.654545454545454)","(31.0, 180.0, 115.0)","(8.5, 18.0, 13.28888888888889)","(7.0, 14.0, 12.870588235294118)","(2.5, 4.5, 3.96)","(5.0, 8.6, 5.18139534883721)","(15.0, 32.0, 26.81818181818182)"
15-12-2022 13:57:18.610952,"(15.0, 38.0, 26.5)","(5.0, 8.6, 5.654545454545454)","(31.0, 180.0, 115.0)","(8.5, 18.0, 13.28888888888889)","(7.0, 14.0, 12.870588235294118)","(2.5, 4.5, 3.96)","(5.0, 6.0, 5.18139534883721)","(15.0, 32.0, 26.81818181818182)"
15-12-2022 13:57:19.879037,"(15.0, 38.0, 26.5)","(5.0, 8.6, 5.654545454545454)","(31.0, 180.0, 115.0)","(8.5, 18.0, 13.28888888888889)","(7.0, 14.0, 12.870588235294118)","(2.5, 4.5, 3.96)","(5.0, 6.0, 5.18139534883721)","(15.0, 32.0, 26.81818181818182)"
