,Akina Crusader,Dr Cinny,Myall Sparrow,Dr Whitlee,Early Boy,Dr Audrey,Rapidfire Serena
11-01-2023 18:13:24.738227,"(2.1, 3.05, 2.177)","(13.0, 30.0, 16.53846153846154)","(5.0, 11.5, 10.125)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 23.0)","(11.0, 26.0, 20.0)"
11-01-2023 18:13:25.943938,"(2.1, 3.05, 2.177)","(13.0, 30.0, 23.0)","(5.0, 11.5, 10.225)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 23.0)","(11.0, 26.0, 20.0)"
11-01-2023 18:13:27.182125,"(2.1, 3.05, 2.4264285714285716)","(13.0, 30.0, 23.0)","(5.0, 11.5, 10.225)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 23.0)","(11.0, 26.0, 20.0)"
11-01-2023 18:13:28.474992,"(2.1, 3.05, 2.4264285714285716)","(13.0, 30.0, 23.0)","(5.0, 11.5, 10.075)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 23.0)","(11.0, 26.0, 20.0)"
11-01-2023 18:13:29.723645,"(2.1, 3.15, 2.2826315789473686)","(13.0, 30.0, 23.0)","(5.0, 11.5, 10.075)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 23.0)","(11.0, 26.0, 20.0)"
11-01-2023 18:13:30.912920,"(2.1, 3.1, 2.283333333333333)","(13.0, 30.0, 23.0)","(5.0, 11.5, 10.125)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 23.0)","(11.0, 26.0, 20.0)"
11-01-2023 18:13:32.199960,"(2.1, 3.1, 2.1437500000000003)","(13.0, 30.0, 23.0)","(5.0, 11.5, 10.125)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 23.0)","(11.0, 26.0, 20.0)"
11-01-2023 18:13:33.494746,"(2.1, 3.1, 2.1437500000000003)","(13.0, 30.0, 23.0)","(5.0, 11.5, 10.125)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 23.0)","(11.0, 26.0, 20.0)"
11-01-2023 18:13:34.699739,"(2.1, 3.1, 2.4625)","(13.0, 30.0, 23.0)","(5.0, 11.5, 10.075)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 23.0)","(11.0, 26.0, 20.0)"
11-01-2023 18:13:35.852559,"(2.1, 3.1, 2.4625)","(13.0, 30.0, 23.0)","(5.0, 11.5, 10.075)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 23.0)","(11.0, 26.0, 20.0)"
11-01-2023 18:13:37.021335,"(2.1, 3.1, 2.4625)","(13.0, 30.0, 23.0)","(5.0, 11.5, 11.0)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 23.0)","(11.0, 26.0, 20.0)"
11-01-2023 18:13:38.176148,"(2.1, 3.1, 2.4625)","(13.0, 30.0, 23.0)","(5.0, 11.5, 10.175)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 23.0)","(11.0, 26.0, 20.0)"
11-01-2023 18:13:39.308554,"(2.1, 3.1, 2.4625)","(13.0, 30.0, 23.0)","(5.0, 11.5, 11.0)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 23.0)","(11.0, 26.0, 20.0)"
11-01-2023 18:13:40.501828,"(2.1, 3.1, 2.4625)","(13.0, 30.0, 23.0)","(5.0, 11.5, 10.48)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 23.0)","(11.0, 26.0, 20.0)"
11-01-2023 18:13:41.654434,"(2.1, 3.1, 2.4625)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.48)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:13:42.857550,"(2.1, 3.1, 2.4625)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.48)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:13:44.196028,"(2.1, 3.1, 2.4625)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.48)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:13:45.490047,"(2.1, 3.1, 2.4625)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.48)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:13:46.757410,"(2.1, 3.1, 2.4625)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.48)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:13:48.049189,"(2.1, 3.1, 2.4625)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.48)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:13:49.363192,"(2.1, 3.1, 2.4625)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.48)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:13:50.635021,"(2.1, 3.1, 2.4625)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.48)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:13:51.862470,"(2.1, 3.1, 2.4625)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.48)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:13:53.105128,"(2.1, 3.1, 2.4625)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.48)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:13:54.174485,"(2.1, 3.1, 2.4625)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.48)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:13:55.369164,"(2.1, 3.1, 2.4625)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.48)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:13:56.552242,"(2.1, 3.1, 2.4625)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.48)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:13:57.797587,"(2.1, 3.1, 2.2190909090909092)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.48)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:13:59.015037,"(2.1, 3.1, 2.2190909090909092)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.48)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:00.109768,"(2.1, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.48)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:01.384745,"(2.1, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.48)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:02.930098,"(2.1, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.48)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:04.205892,"(2.1, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.48)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:05.496684,"(2.1, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.48)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:06.837873,"(2.1, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 11.01)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:08.086315,"(2.1, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 11.01)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:09.304894,"(2.1, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 11.01)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:10.367525,"(2.1, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 11.01)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:11.444013,"(2.2, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 11.01)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:12.497016,"(2.2, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 11.01)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:13.634116,"(2.2, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 11.01)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:14.725863,"(2.2, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 11.01)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:15.773971,"(2.2, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 11.01)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:16.884025,"(2.2, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.966666666666665)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:18.024662,"(2.2, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.219999999999999)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:19.410251,"(2.2, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.24)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:20.571513,"(2.2, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.24)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:21.750606,"(2.2, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.24)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:22.886038,"(2.2, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.24)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:23.981681,"(2.2, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.24)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:25.143625,"(2.2, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.24)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:26.209318,"(2.2, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.24)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:27.389763,"(2.2, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.24)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:28.539146,"(2.2, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.24)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:29.656667,"(2.2, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.24)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:30.926950,"(2.2, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.24)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:32.382346,"(2.2, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.24)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:33.637581,"(2.2, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.24)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:34.867791,"(2.2, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.24)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:36.039587,"(2.2, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.983333333333334)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:37.162196,"(2.2, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.983333333333334)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:38.300986,"(2.2, 3.0, 2.425)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.983333333333334)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:39.354208,"(2.2, 3.0, 2.2666666666666666)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.983333333333334)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:40.446829,"(2.2, 3.0, 2.2125000000000004)","(13.0, 30.0, 18.666666666666668)","(5.0, 11.5, 10.983333333333334)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:14:41.541533,"(2.2, 3.0, 2.2125000000000004)","(13.0, 30.0, 23.2)","(5.0, 11.5, 10.983333333333334)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 23.0)","(11.0, 26.0, 20.0)"
11-01-2023 18:14:42.682650,"(2.2, 3.0, 2.37)","(13.0, 30.0, 23.0)","(5.0, 11.5, 10.983333333333334)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 25.0)","(11.0, 26.0, 21.714285714285715)"
11-01-2023 18:14:43.778463,"(2.2, 3.0, 2.37)","(13.0, 30.0, 25.0)","(5.0, 11.5, 10.983333333333334)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 19.0)","(11.0, 26.0, 20.0)"
11-01-2023 18:14:44.848532,"(2.2, 3.0, 2.37)","(13.0, 30.0, 23.0)","(5.0, 11.5, 10.983333333333334)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 19.0)","(11.0, 26.0, 16.666666666666668)"
11-01-2023 18:14:46.003514,"(2.2, 3.0, 2.37)","(13.0, 30.0, 19.0)","(5.0, 11.5, 10.983333333333334)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 19.0)","(11.0, 26.0, 16.666666666666668)"
11-01-2023 18:14:47.360675,"(2.2, 3.0, 2.3526315789473684)","(13.0, 30.0, 16.25)","(5.0, 11.5, 10.983333333333334)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 19.0)","(11.0, 26.0, 16.666666666666668)"
11-01-2023 18:14:48.672643,"(2.2, 3.0, 2.3333333333333335)","(13.0, 30.0, 16.25)","(5.0, 11.5, 10.983333333333334)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 19.0)","(11.0, 26.0, 16.666666666666668)"
11-01-2023 18:14:49.964470,"(2.2, 3.0, 2.3333333333333335)","(13.0, 30.0, 16.25)","(5.0, 11.5, 10.983333333333334)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 19.0)","(11.0, 26.0, 16.666666666666668)"
11-01-2023 18:14:51.311874,"(2.2, 3.0, 2.2125000000000004)","(13.0, 30.0, 16.25)","(5.0, 11.5, 10.983333333333334)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 19.0)","(11.0, 26.0, 16.666666666666668)"
11-01-2023 18:14:52.536208,"(2.2, 3.0, 2.2125000000000004)","(13.0, 30.0, 16.25)","(5.0, 11.5, 10.983333333333334)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.9457142857142857)","(13.0, 30.0, 19.0)","(11.0, 26.0, 16.666666666666668)"
11-01-2023 18:14:53.881565,"(2.2, 3.0, 2.37)","(13.0, 30.0, 16.25)","(5.0, 11.5, 10.983333333333334)","(18.0, 55.0, 30.9375)","(2.8, 4.3, 2.7793333333333337)","(13.0, 30.0, 19.0)","(11.0, 26.0, 16.666666666666668)"
11-01-2023 18:14:55.262233,"(2.2, 3.0, 2.3526315789473684)","(13.0, 30.0, 16.25)","(5.0, 11.5, 10.983333333333334)","(17.0, 55.0, 30.9375)","(2.8, 4.5, 2.7793333333333337)","(13.0, 30.0, 19.0)","(11.0, 26.0, 16.666666666666668)"
11-01-2023 18:14:56.555825,"(2.2, 3.0, 2.3526315789473684)","(13.0, 30.0, 16.25)","(5.0, 11.5, 10.983333333333334)","(17.0, 55.0, 30.9375)","(2.8, 4.5, 2.93)","(13.0, 30.0, 19.0)","(11.0, 26.0, 16.666666666666668)"
11-01-2023 18:14:57.812971,"(2.2, 3.0, 2.3333333333333335)","(13.0, 30.0, 16.25)","(5.0, 11.5, 10.983333333333334)","(17.0, 55.0, 30.9375)","(2.8, 4.4, 2.93)","(13.0, 30.0, 19.0)","(11.0, 26.0, 16.666666666666668)"
11-01-2023 18:14:59.053198,"(2.2, 3.0, 2.3333333333333335)","(13.0, 30.0, 16.25)","(5.0, 11.5, 10.983333333333334)","(17.0, 55.0, 30.9375)","(2.8, 4.4, 2.93)","(13.0, 30.0, 19.0)","(11.0, 26.0, 16.666666666666668)"
11-01-2023 18:15:00.247406,"(2.2, 3.0, 2.2125000000000004)","(13.0, 30.0, 16.25)","(5.0, 11.5, 10.983333333333334)","(17.0, 55.0, 30.9375)","(2.8, 4.4, 2.93)","(13.0, 30.0, 19.0)","(11.0, 26.0, 16.666666666666668)"
11-01-2023 18:15:01.477879,"(2.2, 3.0, 2.2125000000000004)","(13.0, 30.0, 16.25)","(5.0, 11.5, 10.983333333333334)","(17.0, 55.0, 30.9375)","(2.8, 4.4, 2.93)","(13.0, 30.0, 19.0)","(11.0, 26.0, 16.666666666666668)"
11-01-2023 18:15:02.674592,"(2.2, 3.0, 2.37)","(13.0, 30.0, 16.25)","(5.0, 11.5, 10.983333333333334)","(17.0, 55.0, 30.9375)","(2.8, 4.4, 2.93)","(13.0, 30.0, 19.0)","(11.0, 26.0, 16.666666666666668)"
11-01-2023 18:15:03.856834,"(2.2, 3.0, 2.37)","(13.0, 30.0, 16.25)","(5.0, 11.5, 10.983333333333334)","(17.0, 55.0, 30.9375)","(2.8, 4.4, 2.93)","(13.0, 30.0, 19.0)","(11.0, 26.0, 16.666666666666668)"
11-01-2023 18:15:05.022548,"(2.2, 3.0, 2.37)","(13.0, 30.0, 16.25)","(5.0, 11.5, 10.983333333333334)","(17.0, 55.0, 30.9375)","(2.8, 4.4, 2.93)","(13.0, 30.0, 19.0)","(11.0, 26.0, 16.666666666666668)"
11-01-2023 18:15:06.151210,"(2.2, 3.0, 2.37)","(13.0, 30.0, 16.25)","(5.0, 11.5, 10.983333333333334)","(17.0, 55.0, 30.9375)","(2.8, 4.4, 2.93)","(13.0, 30.0, 19.0)","(11.0, 26.0, 16.666666666666668)"
11-01-2023 18:15:07.332936,"(2.2, 3.0, 2.37)","(13.0, 30.0, 16.25)","(5.0, 11.5, 10.983333333333334)","(17.0, 55.0, 30.9375)","(2.8, 4.4, 2.93)","(13.0, 30.0, 19.0)","(11.0, 26.0, 16.666666666666668)"
11-01-2023 18:15:08.504494,"(2.2, 3.0, 2.37)","(13.0, 30.0, 16.25)","(5.0, 11.5, 10.983333333333334)","(17.0, 55.0, 30.9375)","(2.8, 4.4, 2.93)","(13.0, 30.0, 19.0)","(11.0, 26.0, 16.666666666666668)"
11-01-2023 18:15:09.742064,"(2.2, 3.0, 2.3526315789473684)","(13.0, 30.0, 16.25)","(5.0, 11.5, 10.983333333333334)","(17.0, 55.0, 30.9375)","(2.8, 4.4, 2.93)","(13.0, 30.0, 19.0)","(11.0, 26.0, 16.666666666666668)"
11-01-2023 18:15:10.973871,"(2.2, 3.0, 2.3333333333333335)","(13.0, 30.0, 16.25)","(5.0, 11.5, 10.983333333333334)","(17.0, 55.0, 30.9375)","(2.8, 4.4, 2.93)","(13.0, 30.0, 23.0)","(11.0, 26.0, 16.666666666666668)"
11-01-2023 18:15:12.233997,"(2.2, 3.0, 2.3333333333333335)","(13.0, 30.0, 19.0625)","(5.0, 11.5, 10.983333333333334)","(17.0, 55.0, 30.9375)","(2.8, 4.4, 2.93)","(13.0, 30.0, 18.666666666666668)","(11.0, 26.0, 20.0)"
11-01-2023 18:15:13.556319,"(2.2, 3.0, 2.2125000000000004)","(13.0, 29.0, 22.4)","(5.0, 11.5, 10.983333333333334)","(17.0, 55.0, 30.9375)","(2.8, 4.4, 2.93)","(13.0, 30.0, 23.0)","(11.0, 26.0, 16.333333333333332)"
11-01-2023 18:15:14.919189,"(2.2, 3.0, 2.2125000000000004)","(13.0, 29.0, 19.0)","(5.0, 11.5, 9.466666666666667)","(17.0, 55.0, 30.9375)","(2.8, 4.4, 2.93)","(13.0, 30.0, 19.333333333333332)","(11.0, 26.0, 17.0)"
11-01-2023 18:15:16.209261,"(2.2, 3.0, 2.37)","(13.0, 29.0, 19.0)","(5.0, 11.5, 9.466666666666667)","(17.0, 55.0, 30.9375)","(2.8, 4.4, 2.7693333333333334)","(13.0, 30.0, 19.333333333333332)","(11.0, 26.0, 17.0)"
11-01-2023 18:15:17.498020,"(2.2, 3.0, 2.37)","(13.0, 29.0, 15.875)","(5.0, 11.5, 9.466666666666667)","(17.0, 55.0, 30.9375)","(2.8, 4.2, 2.9376470588235297)","(13.0, 30.0, 19.333333333333332)","(11.0, 26.0, 17.0)"
11-01-2023 18:15:18.791702,"(2.2, 3.0, 2.3526315789473684)","(13.0, 29.0, 15.875)","(5.0, 11.5, 9.466666666666667)","(17.0, 55.0, 30.9375)","(2.8, 4.2, 2.9376470588235297)","(13.0, 30.0, 19.333333333333332)","(11.0, 26.0, 17.0)"
