,Set Us Free,Inordinate,Rebel Racer,Dixie Built,Hollerween,Turin,Black Banjo,Manhattan Sting,Fabiola,Hesontherun,Delightful Hustler,Anything But
10-01-2023 14:56:13.679800,"(15.0, 23.0, 22.24)","(3.8, 4.4, 4.285549132947978)","(8.5, 10.5, 10.070175438596491)","(10.0, 11.0, 10.972222222222221)","(6.5, 10.5, 10.126760563380282)","(3.7, 4.3, 4.23717277486911)","(31.0, 55.0, 52.295081967213115)","(101.0, 160.0, 146.66666666666666)","(10.0, 12.0, 11.8)","(17.0, 29.0, 27.875)","(21.0, 21.0, 20.804123711340207)","(101.0, 230.0, 217.5)"
10-01-2023 14:56:15.239489,"(15.0, 23.0, 22.23076923076923)","(3.8, 4.4, 4.285549132947978)","(8.5, 10.5, 10.070175438596491)","(10.0, 11.0, 10.972222222222221)","(7.0, 10.5, 9.988888888888889)","(3.7, 4.3, 4.23717277486911)","(31.0, 55.0, 52.25806451612903)","(101.0, 160.0, 146.66666666666666)","(10.0, 12.0, 11.833333333333334)","(18.0, 30.0, 27.84)","(21.0, 21.0, 20.804123711340207)","(101.0, 230.0, 217.5)"
10-01-2023 14:56:16.866240,"(15.0, 23.0, 22.11111111111111)","(3.8, 4.4, 4.285549132947978)","(8.5, 10.5, 10.070175438596491)","(10.0, 11.0, 10.972222222222221)","(7.0, 10.0, 9.97)","(3.7, 4.3, 4.23717277486911)","(31.0, 55.0, 52.25806451612903)","(101.0, 160.0, 146.66666666666666)","(10.0, 12.0, 11.833333333333334)","(18.0, 30.0, 27.84)","(21.0, 21.0, 20.795698924731184)","(101.0, 230.0, 217.5)"
10-01-2023 14:56:18.414644,"(15.0, 23.0, 22.11111111111111)","(3.8, 4.4, 4.311111111111111)","(8.5, 10.5, 10.088888888888889)","(10.0, 11.0, 10.971830985915492)","(7.0, 10.5, 10.136986301369863)","(3.7, 4.3, 4.23717277486911)","(31.0, 55.0, 52.25806451612903)","(101.0, 160.0, 146.66666666666666)","(10.0, 12.0, 11.816326530612244)","(18.0, 30.0, 27.84)","(21.0, 21.0, 21.107692307692307)","(101.0, 230.0, 217.5)"
10-01-2023 14:56:20.131463,"(15.0, 23.0, 21.806451612903224)","(3.8, 4.4, 4.261864406779661)","(8.5, 10.5, 10.035294117647059)","(10.0, 11.0, 10.383495145631068)","(7.0, 10.5, 11.026315789473685)","(3.7, 4.3, 4.279470198675496)","(31.0, 55.0, 62.61904761904762)","(101.0, 160.0, 143.52941176470588)","(10.0, 12.0, 11.802197802197803)","(18.0, 30.0, 27.677419354838708)","(21.0, 22.0, 21.107692307692307)","(101.0, 230.0, 219.0909090909091)"
10-01-2023 14:56:21.863072,"(15.0, 22.0, 21.714285714285715)","(3.8, 4.3, 4.261864406779661)","(8.5, 10.5, 9.892307692307693)","(10.0, 10.5, 10.642276422764228)","(7.0, 11.5, 11.025)","(3.7, 4.3, 4.28)","(31.0, 65.0, 61.4)","(101.0, 160.0, 143.52941176470588)","(10.0, 12.0, 11.789473684210526)","(18.0, 30.0, 28.054054054054053)","(21.0, 22.0, 21.107692307692307)","(101.0, 230.0, 215.88235294117646)"
10-01-2023 14:56:23.448132,"(15.0, 22.0, 21.5)","(3.8, 4.3, 4.254477611940298)","(8.5, 10.0, 9.901754385964912)","(10.0, 11.0, 10.680555555555555)","(7.0, 11.5, 11.025)","(3.7, 4.3, 4.268208092485549)","(31.0, 65.0, 58.214285714285715)","(101.0, 160.0, 143.52941176470588)","(10.0, 12.0, 11.789473684210526)","(18.0, 30.0, 28.054054054054053)","(21.0, 22.0, 21.049180327868854)","(101.0, 230.0, 215.88235294117646)"
10-01-2023 14:56:25.054334,"(15.0, 22.0, 21.5)","(3.8, 4.3, 4.254477611940298)","(8.5, 10.0, 9.901754385964912)","(10.0, 11.0, 10.69375)","(7.0, 11.5, 10.771523178807946)","(3.7, 4.3, 4.268208092485549)","(31.0, 60.0, 58.0)","(101.0, 160.0, 143.52941176470588)","(10.0, 12.0, 11.964912280701755)","(18.0, 30.0, 28.054054054054053)","(21.0, 22.0, 21.357798165137616)","(101.0, 230.0, 215.88235294117646)"
10-01-2023 14:56:26.627745,"(15.0, 22.0, 21.4468085106383)","(3.8, 4.3, 4.254477611940298)","(8.5, 10.0, 9.901754385964912)","(10.0, 11.0, 10.656565656565657)","(7.0, 11.5, 10.734899328859061)","(3.7, 4.3, 4.268208092485549)","(31.0, 60.0, 58.0)","(101.0, 160.0, 143.52941176470588)","(10.0, 12.0, 11.964912280701755)","(18.0, 30.0, 28.054054054054053)","(21.0, 22.0, 21.357798165137616)","(101.0, 230.0, 219.0909090909091)"
10-01-2023 14:56:28.159691,"(15.0, 22.0, 21.4468085106383)","(3.8, 4.3, 4.254477611940298)","(8.5, 10.0, 9.901754385964912)","(10.0, 11.0, 10.647619047619047)","(7.0, 11.5, 10.764516129032257)","(3.7, 4.3, 4.268208092485549)","(31.0, 60.0, 57.083333333333336)","(101.0, 160.0, 145.0)","(10.0, 12.0, 11.890625)","(18.0, 30.0, 28.054054054054053)","(21.0, 22.0, 21.142857142857142)","(101.0, 230.0, 203.33333333333334)"
10-01-2023 14:56:29.904784,"(15.0, 22.0, 21.574468085106382)","(3.8, 4.3, 4.254477611940298)","(8.5, 10.0, 9.898181818181818)","(10.0, 11.0, 10.647619047619047)","(7.0, 11.5, 10.764516129032257)","(3.7, 4.3, 4.2628378378378375)","(31.0, 60.0, 57.2)","(101.0, 160.0, 145.0)","(10.0, 12.0, 11.883333333333333)","(18.0, 30.0, 28.285714285714285)","(21.0, 22.0, 21.142857142857142)","(101.0, 230.0, 203.33333333333334)"
10-01-2023 14:56:31.488202,"(15.0, 22.0, 21.574468085106382)","(3.8, 4.3, 4.254477611940298)","(8.5, 10.0, 9.898181818181818)","(10.0, 11.0, 10.647619047619047)","(7.0, 11.5, 10.817365269461078)","(3.7, 4.3, 4.2628378378378375)","(31.0, 60.0, 57.5)","(101.0, 160.0, 145.0)","(10.0, 12.0, 11.883333333333333)","(18.0, 30.0, 28.666666666666668)","(21.0, 22.0, 21.627906976744185)","(101.0, 220.0, 202.85714285714286)"
10-01-2023 14:56:32.965381,"(15.0, 22.0, 20.821428571428573)","(3.8, 4.3, 4.195757575757575)","(8.5, 10.0, 9.895890410958904)","(10.0, 11.0, 10.647619047619047)","(7.0, 11.5, 11.08695652173913)","(3.7, 4.3, 4.2628378378378375)","(31.0, 60.0, 56.0)","(101.0, 160.0, 145.0)","(10.0, 12.0, 11.96)","(18.0, 29.0, 28.666666666666668)","(21.0, 22.0, 21.627906976744185)","(101.0, 220.0, 195.0)"
10-01-2023 14:56:34.434260,"(15.0, 21.0, 20.807692307692307)","(3.8, 4.3, 4.18)","(8.5, 10.0, 10.04639175257732)","(10.0, 11.0, 10.76271186440678)","(7.0, 11.5, 11.12109375)","(3.7, 4.3, 4.275)","(31.0, 60.0, 54.83870967741935)","(101.0, 160.0, 145.0)","(10.0, 12.0, 11.889830508474576)","(18.0, 29.0, 28.384615384615383)","(21.0, 22.0, 21.40740740740741)","(101.0, 200.0, 196.66666666666666)"
10-01-2023 14:56:36.202251,"(15.0, 21.0, 20.807692307692307)","(3.7, 4.2, 4.18)","(8.5, 10.5, 10.04639175257732)","(9.0, 11.0, 10.855670103092784)","(7.0, 11.5, 11.135964912280702)","(3.7, 4.3, 4.275)","(31.0, 55.0, 51.92307692307692)","(101.0, 160.0, 145.0)","(10.0, 12.0, 11.87704918032787)","(18.0, 29.0, 28.384615384615383)","(20.0, 22.0, 21.41176470588235)","(101.0, 200.0, 196.66666666666666)"
10-01-2023 14:56:37.960779,"(15.0, 21.0, 20.807692307692307)","(3.7, 4.2, 4.16969696969697)","(8.5, 10.5, 10.04639175257732)","(9.0, 11.0, 10.855670103092784)","(7.0, 11.5, 11.048913043478262)","(3.7, 4.3, 4.276865671641791)","(31.0, 55.0, 51.36363636363637)","(101.0, 160.0, 145.0)","(10.0, 12.0, 11.858490566037736)","(18.0, 29.0, 27.727272727272727)","(20.0, 22.0, 21.6)","(101.0, 200.0, 196.66666666666666)"
10-01-2023 14:56:39.587598,"(15.0, 21.0, 20.75)","(3.7, 4.2, 4.16969696969697)","(8.5, 10.5, 10.08095238095238)","(9.0, 11.0, 10.855670103092784)","(7.0, 11.5, 11.23397435897436)","(3.7, 4.3, 4.28995633187773)","(31.0, 55.0, 51.36363636363637)","(101.0, 160.0, 145.0)","(10.0, 12.0, 11.834905660377359)","(18.0, 29.0, 27.68)","(20.0, 22.0, 21.6)","(101.0, 200.0, 196.66666666666666)"
10-01-2023 14:56:41.048860,"(15.0, 21.0, 20.75)","(3.7, 4.2, 4.119354838709677)","(8.5, 10.5, 10.553921568627452)","(9.0, 11.0, 10.855670103092784)","(7.0, 11.5, 11.276515151515152)","(3.7, 4.4, 4.283035714285715)","(31.0, 55.0, 51.36363636363637)","(101.0, 160.0, 155.5)","(10.0, 12.0, 11.80084745762712)","(18.0, 28.0, 26.84)","(20.0, 22.0, 21.6)","(101.0, 200.0, 196.66666666666666)"
10-01-2023 14:56:42.440704,"(15.0, 21.0, 20.821428571428573)","(3.7, 4.2, 4.119354838709677)","(8.5, 11.0, 10.553921568627452)","(9.0, 11.0, 10.855670103092784)","(7.0, 11.5, 11.276515151515152)","(3.7, 4.4, 4.283035714285715)","(31.0, 55.0, 51.36363636363637)","(101.0, 160.0, 153.07692307692307)","(10.0, 12.0, 11.825396825396826)","(18.0, 27.0, 27.428571428571427)","(19.0, 22.0, 21.53846153846154)","(101.0, 200.0, 220.5263157894737)"
10-01-2023 14:56:43.957129,"(15.0, 21.0, 20.814814814814813)","(3.7, 4.1, 4.062068965517241)","(8.5, 11.0, 10.60483870967742)","(9.0, 11.5, 11.125)","(7.0, 11.5, 11.29225352112676)","(3.7, 4.4, 4.283035714285715)","(31.0, 55.0, 51.2)","(101.0, 160.0, 153.07692307692307)","(10.0, 12.0, 11.813559322033898)","(18.0, 28.0, 26.77777777777778)","(19.0, 23.0, 21.642857142857142)","(101.0, 230.0, 220.5263157894737)"
10-01-2023 14:56:45.455721,"(15.0, 21.0, 20.807692307692307)","(3.7, 4.1, 4.058741258741258)","(8.5, 11.0, 10.60483870967742)","(9.0, 11.5, 11.134328358208956)","(7.0, 11.5, 11.29225352112676)","(3.7, 4.4, 4.281981981981982)","(31.0, 55.0, 51.2)","(101.0, 160.0, 153.07692307692307)","(10.0, 12.0, 11.8109243697479)","(18.0, 27.0, 26.46153846153846)","(19.0, 23.0, 21.705882352941178)","(101.0, 230.0, 220.5263157894737)"
10-01-2023 14:56:46.850298,"(15.0, 21.0, 20.814814814814813)","(3.7, 4.1, 4.060625)","(8.5, 11.0, 10.60236220472441)","(9.0, 11.5, 11.236559139784946)","(7.0, 11.5, 11.605633802816902)","(3.7, 4.4, 4.281981981981982)","(31.0, 55.0, 51.2)","(101.0, 160.0, 153.33333333333334)","(10.0, 12.0, 11.788793103448276)","(18.0, 27.0, 26.238095238095237)","(19.0, 23.0, 21.391304347826086)","(101.0, 230.0, 207.5)"
10-01-2023 14:56:48.272814,"(15.0, 21.0, 20.814814814814813)","(3.7, 4.1, 4.060625)","(8.5, 11.0, 10.564655172413794)","(9.0, 11.5, 11.247191011235955)","(7.0, 12.0, 11.578231292517007)","(3.7, 4.4, 4.276415094339623)","(31.0, 55.0, 51.2)","(101.0, 160.0, 153.33333333333334)","(10.0, 12.0, 11.788793103448276)","(18.0, 27.0, 25.42105263157895)","(19.0, 22.0, 21.5625)","(101.0, 230.0, 207.5)"
10-01-2023 14:56:49.675662,"(15.0, 22.0, 21.0)","(3.7, 4.1, 4.011016949152542)","(8.5, 11.0, 10.435754189944134)","(9.0, 11.5, 11.25)","(7.0, 12.0, 11.594405594405595)","(3.7, 4.4, 4.276415094339623)","(31.0, 55.0, 51.2)","(101.0, 160.0, 153.33333333333334)","(10.0, 12.0, 11.788793103448276)","(18.0, 27.0, 25.42105263157895)","(19.0, 22.0, 21.5625)","(101.0, 230.0, 207.5)"
10-01-2023 14:56:51.251277,"(15.0, 22.0, 21.069767441860463)","(3.7, 4.1, 4.044623655913979)","(8.5, 11.0, 10.435754189944134)","(9.0, 11.5, 11.351190476190476)","(7.0, 12.0, 11.594405594405595)","(3.7, 4.4, 4.280909090909091)","(31.0, 55.0, 51.2)","(101.0, 160.0, 153.33333333333334)","(10.0, 12.0, 11.799107142857142)","(18.0, 27.0, 25.4375)","(19.0, 22.0, 21.5625)","(101.0, 230.0, 207.5)"
10-01-2023 14:56:52.780153,"(15.0, 22.0, 21.069767441860463)","(3.7, 4.1, 4.044623655913979)","(8.5, 11.0, 10.423913043478262)","(9.0, 11.5, 11.293478260869565)","(7.0, 12.0, 11.578231292517007)","(3.7, 4.4, 4.2770562770562774)","(31.0, 55.0, 51.2)","(101.0, 160.0, 153.33333333333334)","(10.0, 12.0, 11.754237288135593)","(18.0, 26.0, 25.27777777777778)","(19.0, 22.0, 21.5)","(101.0, 230.0, 207.5)"
10-01-2023 14:56:54.447065,"(15.0, 22.0, 20.93877551020408)","(3.7, 4.1, 4.052525252525252)","(8.5, 11.0, 10.423913043478262)","(9.0, 11.5, 11.295698924731182)","(7.0, 12.0, 11.578231292517007)","(3.7, 4.4, 4.277586206896552)","(31.0, 55.0, 51.34615384615385)","(101.0, 160.0, 153.33333333333334)","(10.0, 12.0, 11.756302521008404)","(18.0, 26.0, 25.27777777777778)","(20.0, 22.0, 21.5)","(101.0, 230.0, 207.5)"
10-01-2023 14:56:56.179323,"(15.0, 22.0, 20.96)","(3.7, 4.1, 4.032374100719425)","(8.5, 11.0, 10.423913043478262)","(9.0, 11.5, 11.295698924731182)","(7.0, 12.0, 11.578231292517007)","(3.7, 4.4, 4.277586206896552)","(31.0, 55.0, 51.34615384615385)","(101.0, 160.0, 153.33333333333334)","(10.0, 12.0, 11.756302521008404)","(18.0, 26.0, 25.27777777777778)","(20.0, 22.0, 21.5)","(101.0, 230.0, 207.5)"
10-01-2023 14:56:57.887930,"(15.0, 22.0, 20.93877551020408)","(3.7, 4.1, 3.990969899665552)","(8.5, 11.0, 10.423913043478262)","(9.0, 11.5, 11.295698924731182)","(7.0, 12.0, 11.635294117647058)","(3.7, 4.4, 4.277586206896552)","(31.0, 55.0, 50.43478260869565)","(101.0, 160.0, 153.33333333333334)","(10.0, 12.0, 11.772321428571429)","(18.0, 25.0, 24.37142857142857)","(20.0, 22.0, 21.27777777777778)","(101.0, 230.0, 207.5)"
10-01-2023 14:56:59.364044,"(15.0, 22.0, 20.93877551020408)","(3.7, 4.0, 3.990357142857143)","(8.5, 11.0, 11.016949152542374)","(9.0, 11.5, 11.315533980582524)","(7.0, 12.0, 11.635294117647058)","(3.7, 4.4, 4.245454545454545)","(31.0, 55.0, 50.43478260869565)","(101.0, 160.0, 153.33333333333334)","(10.0, 12.0, 11.797619047619047)","(18.0, 25.0, 23.526315789473685)","(20.0, 22.0, 21.4)","(101.0, 230.0, 207.5)"
10-01-2023 14:57:01.088975,"(15.0, 22.0, 21.0)","(3.7, 4.0, 4.0285714285714285)","(8.5, 11.5, 11.012820512820513)","(9.0, 11.5, 11.315533980582524)","(7.0, 12.0, 11.635294117647058)","(3.7, 4.3, 4.230890052356021)","(31.0, 55.0, 50.43478260869565)","(101.0, 160.0, 153.33333333333334)","(10.0, 12.0, 11.797619047619047)","(18.0, 24.0, 23.181818181818183)","(19.0, 22.0, 21.4)","(101.0, 230.0, 207.5)"
10-01-2023 14:57:02.761848,"(15.0, 22.0, 21.0)","(3.7, 4.1, 4.036875)","(8.5, 11.5, 11.073529411764707)","(9.0, 11.5, 11.315533980582524)","(7.0, 12.0, 11.635294117647058)","(3.7, 4.3, 4.227868852459016)","(31.0, 55.0, 50.43478260869565)","(101.0, 160.0, 153.33333333333334)","(10.0, 12.0, 11.803846153846154)","(18.0, 24.0, 23.238095238095237)","(19.0, 22.0, 21.4)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 14:57:04.339426,"(15.0, 22.0, 21.0)","(3.7, 4.1, 4.051694915254237)","(8.5, 11.5, 11.073529411764707)","(9.0, 11.5, 11.315533980582524)","(7.0, 12.0, 11.677083333333334)","(3.7, 4.3, 4.23160621761658)","(31.0, 55.0, 50.6)","(101.0, 160.0, 153.33333333333334)","(10.0, 12.0, 11.760330578512397)","(18.0, 24.0, 23.238095238095237)","(19.0, 22.0, 21.4)","(101.0, 230.0, 215.0)"
10-01-2023 14:57:05.820086,"(15.0, 22.0, 21.0)","(3.7, 4.1, 4.051694915254237)","(8.5, 11.5, 11.073529411764707)","(9.0, 11.5, 11.315533980582524)","(7.0, 12.0, 11.677083333333334)","(3.7, 4.3, 4.241850220264317)","(31.0, 55.0, 50.6)","(101.0, 160.0, 153.33333333333334)","(10.0, 12.0, 11.760330578512397)","(18.0, 24.0, 23.106382978723403)","(19.0, 22.0, 21.7)","(101.0, 230.0, 218.0)"
10-01-2023 14:57:07.238331,"(15.0, 22.0, 20.893617021276597)","(3.7, 4.1, 4.053086419753086)","(8.5, 11.5, 11.073529411764707)","(9.0, 11.5, 11.315533980582524)","(7.0, 12.0, 11.677083333333334)","(3.7, 4.3, 4.241850220264317)","(31.0, 55.0, 50.6)","(101.0, 160.0, 153.33333333333334)","(10.0, 12.0, 11.760330578512397)","(18.0, 24.0, 23.106382978723403)","(19.0, 22.0, 21.7)","(101.0, 230.0, 218.0)"
10-01-2023 14:57:08.634870,"(15.0, 22.0, 20.893617021276597)","(3.6, 4.1, 4.053086419753086)","(8.5, 11.5, 11.073529411764707)","(9.0, 11.5, 11.306122448979592)","(8.0, 12.0, 11.691011235955056)","(3.7, 4.3, 4.241850220264317)","(31.0, 55.0, 50.6)","(101.0, 160.0, 153.33333333333334)","(10.0, 12.0, 11.760330578512397)","(18.0, 24.0, 23.192307692307693)","(19.0, 22.0, 21.7)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 14:57:10.138218,"(15.0, 22.0, 20.893617021276597)","(3.6, 4.1, 4.058108108108108)","(8.5, 11.5, 10.59375)","(9.0, 11.5, 11.306122448979592)","(8.0, 12.0, 11.691011235955056)","(3.7, 4.3, 4.241850220264317)","(31.0, 55.0, 50.6)","(101.0, 160.0, 153.33333333333334)","(10.0, 12.0, 11.760330578512397)","(18.0, 24.0, 23.192307692307693)","(19.0, 22.0, 21.7)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 14:57:11.794589,"(15.0, 22.0, 20.97674418604651)","(3.6, 4.1, 4.055924170616113)","(8.5, 11.0, 10.588235294117647)","(9.0, 11.5, 11.306122448979592)","(8.0, 12.0, 11.819230769230769)","(3.7, 4.3, 4.241592920353982)","(31.0, 55.0, 50.6)","(101.0, 160.0, 155.2941176470588)","(10.0, 12.0, 11.760330578512397)","(18.0, 24.0, 23.192307692307693)","(19.0, 22.0, 21.7)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 14:57:13.303597,"(15.0, 22.0, 21.06382978723404)","(3.6, 4.1, 4.037419354838709)","(8.5, 11.0, 10.626666666666667)","(9.0, 11.5, 11.326086956521738)","(8.0, 12.0, 11.877272727272727)","(3.7, 4.3, 4.245454545454545)","(31.0, 55.0, 50.72222222222222)","(101.0, 160.0, 165.0)","(10.0, 12.0, 11.824324324324325)","(18.0, 24.0, 22.8)","(19.0, 22.0, 21.166666666666668)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 14:57:14.858621,"(15.0, 22.0, 19.636363636363637)","(3.6, 4.1, 4.036842105263157)","(8.5, 11.0, 10.425)","(9.0, 11.5, 10.902777777777779)","(8.0, 12.0, 12.48125)","(3.7, 4.3, 4.345989304812834)","(31.0, 55.0, 55.833333333333336)","(101.0, 190.0, 153.33333333333334)","(10.0, 12.0, 11.817880794701987)","(18.0, 23.0, 22.428571428571427)","(19.0, 22.0, 21.53125)","(101.0, 230.0, 226.25)"
10-01-2023 14:57:16.370922,"(15.0, 20.0, 19.636363636363637)","(3.6, 4.1, 4.036842105263157)","(8.5, 10.5, 10.401098901098901)","(9.0, 11.0, 10.918604651162791)","(8.0, 12.5, 12.48125)","(3.7, 4.4, 4.348314606741573)","(31.0, 60.0, 56.875)","(101.0, 160.0, 152.5)","(10.0, 12.0, 11.800675675675675)","(18.0, 23.0, 22.36842105263158)","(19.0, 22.0, 21.574074074074073)","(101.0, 230.0, 246.66666666666666)"
10-01-2023 14:57:17.906795,"(15.0, 20.0, 19.555555555555557)","(3.6, 4.1, 4.04375)","(8.5, 10.5, 10.401098901098901)","(9.0, 11.0, 10.918604651162791)","(8.0, 12.5, 12.688524590163935)","(3.7, 4.4, 4.353475935828877)","(31.0, 60.0, 56.875)","(101.0, 160.0, 152.22222222222223)","(10.0, 12.0, 11.769480519480519)","(18.0, 23.0, 22.206349206349206)","(19.0, 22.0, 21.526315789473685)","(101.0, 250.0, 240.76923076923077)"
10-01-2023 14:57:19.336818,"(16.0, 20.0, 19.636363636363637)","(3.6, 4.1, 4.04375)","(9.0, 10.5, 10.90983606557377)","(10.0, 11.0, 10.918604651162791)","(8.5, 13.0, 12.638461538461538)","(3.7, 4.4, 4.283333333333333)","(31.0, 60.0, 56.875)","(101.0, 160.0, 152.5)","(10.0, 12.0, 11.731843575418994)","(18.0, 23.0, 21.88372093023256)","(19.0, 22.0, 21.666666666666668)","(101.0, 250.0, 247.69230769230768)"
10-01-2023 14:57:20.749018,"(16.0, 20.0, 19.636363636363637)","(3.6, 4.1, 4.017647058823529)","(9.0, 11.0, 10.90983606557377)","(10.0, 11.0, 10.918604651162791)","(8.5, 13.0, 12.633587786259541)","(3.7, 4.3, 4.280459770114942)","(31.0, 60.0, 56.875)","(101.0, 160.0, 152.5)","(10.0, 12.0, 11.706586826347305)","(18.0, 22.0, 21.86842105263158)","(19.0, 22.0, 21.666666666666668)","(101.0, 260.0, 247.69230769230768)"
10-01-2023 14:57:22.163319,"(16.0, 20.0, 19.595744680851062)","(3.6, 4.1, 4.017647058823529)","(9.0, 11.0, 10.954545454545455)","(10.0, 11.0, 10.918604651162791)","(8.5, 13.0, 12.633587786259541)","(3.7, 4.3, 4.280459770114942)","(31.0, 60.0, 57.916666666666664)","(101.0, 160.0, 152.22222222222223)","(10.0, 12.0, 11.691358024691358)","(18.0, 22.0, 21.86842105263158)","(19.0, 22.0, 21.818181818181817)","(101.0, 260.0, 247.69230769230768)"
10-01-2023 14:57:23.559405,"(16.0, 20.0, 19.595744680851062)","(3.6, 4.1, 4.017647058823529)","(9.0, 11.0, 10.954545454545455)","(10.0, 11.0, 10.918604651162791)","(8.5, 13.0, 12.633587786259541)","(3.7, 4.3, 4.280459770114942)","(31.0, 60.0, 57.916666666666664)","(101.0, 160.0, 152.22222222222223)","(10.0, 12.0, 11.709302325581396)","(18.0, 22.0, 21.84375)","(19.0, 22.0, 21.84)","(101.0, 260.0, 242.5)"
10-01-2023 14:57:24.915620,"(16.0, 20.0, 19.595744680851062)","(3.6, 4.1, 4.017647058823529)","(9.0, 11.0, 10.543478260869565)","(9.0, 11.0, 10.918604651162791)","(8.5, 13.0, 12.652173913043478)","(3.7, 4.3, 4.280459770114942)","(41.0, 60.0, 58.529411764705884)","(101.0, 160.0, 152.22222222222223)","(10.0, 12.0, 11.714285714285714)","(18.0, 22.0, 21.84375)","(19.0, 22.0, 21.902439024390244)","(101.0, 260.0, 247.69230769230768)"
10-01-2023 14:57:26.273278,"(16.0, 20.0, 19.566666666666666)","(3.6, 4.0, 3.9963333333333333)","(9.0, 11.0, 10.564971751412429)","(9.0, 11.0, 10.964516129032258)","(8.5, 13.0, 12.601851851851851)","(3.7, 4.3, 4.34065934065934)","(41.0, 60.0, 58.529411764705884)","(101.0, 160.0, 152.22222222222223)","(10.0, 12.0, 11.728813559322035)","(18.0, 22.0, 21.83076923076923)","(19.0, 22.0, 22.233333333333334)","(101.0, 260.0, 247.69230769230768)"
10-01-2023 14:57:27.705927,"(16.0, 19.5, 19.404761904761905)","(3.6, 4.1, 4.02258064516129)","(9.0, 10.5, 10.441747572815533)","(9.0, 11.0, 10.964516129032258)","(8.5, 13.0, 12.601851851851851)","(3.7, 4.4, 4.336842105263158)","(41.0, 60.0, 58.529411764705884)","(101.0, 160.0, 152.22222222222223)","(10.0, 12.0, 11.644827586206896)","(18.0, 23.0, 21.848484848484848)","(19.0, 23.0, 22.233333333333334)","(101.0, 260.0, 247.69230769230768)"
10-01-2023 14:57:29.165170,"(16.0, 19.5, 19.394736842105264)","(3.6, 4.1, 4.013253012048192)","(9.0, 10.5, 10.548780487804878)","(9.0, 11.0, 10.964516129032258)","(8.5, 13.0, 12.585585585585585)","(3.7, 4.4, 4.336842105263158)","(41.0, 60.0, 58.529411764705884)","(101.0, 160.0, 152.22222222222223)","(10.0, 12.0, 11.621323529411764)","(18.0, 23.0, 21.782608695652176)","(19.0, 23.0, 22.114754098360656)","(101.0, 260.0, 247.69230769230768)"
10-01-2023 14:57:30.598846,"(16.0, 19.5, 19.40909090909091)","(3.6, 4.1, 4.035294117647059)","(9.0, 11.0, 10.52760736196319)","(9.0, 11.0, 10.964516129032258)","(8.5, 13.0, 12.585585585585585)","(3.7, 4.4, 4.336842105263158)","(41.0, 60.0, 56.76470588235294)","(101.0, 160.0, 152.22222222222223)","(10.0, 12.0, 11.598484848484848)","(18.0, 23.0, 21.782608695652176)","(19.0, 23.0, 21.85)","(101.0, 260.0, 247.69230769230768)"
10-01-2023 14:57:31.972040,"(16.0, 19.5, 19.40909090909091)","(3.6, 4.1, 4.033179723502304)","(9.0, 11.0, 10.541666666666666)","(9.0, 11.0, 10.962068965517242)","(8.5, 13.0, 12.585585585585585)","(3.7, 4.4, 4.337209302325581)","(41.0, 60.0, 56.76470588235294)","(101.0, 160.0, 152.22222222222223)","(10.0, 12.0, 11.576)","(18.0, 23.0, 21.782608695652176)","(19.0, 22.0, 21.85)","(101.0, 260.0, 247.69230769230768)"
10-01-2023 14:57:33.346661,"(16.0, 19.5, 19.40909090909091)","(3.6, 4.1, 4.033802816901408)","(9.0, 11.0, 10.497267759562842)","(9.0, 11.0, 10.96583850931677)","(8.5, 13.0, 12.585585585585585)","(3.7, 4.4, 4.337209302325581)","(41.0, 60.0, 56.76470588235294)","(101.0, 160.0, 152.22222222222223)","(10.0, 12.0, 11.576)","(18.0, 23.0, 21.782608695652176)","(19.0, 22.0, 21.85)","(101.0, 260.0, 247.69230769230768)"
10-01-2023 14:57:34.678435,"(16.0, 19.5, 19.40909090909091)","(3.6, 4.1, 4.033802816901408)","(9.0, 11.0, 10.497267759562842)","(9.0, 11.0, 10.96583850931677)","(8.5, 13.0, 12.59)","(3.7, 4.4, 4.337209302325581)","(41.0, 60.0, 56.76470588235294)","(101.0, 160.0, 152.22222222222223)","(10.0, 12.0, 11.554621848739496)","(18.0, 23.0, 21.864864864864863)","(19.0, 22.0, 21.833333333333332)","(101.0, 260.0, 247.69230769230768)"
10-01-2023 14:57:36.199744,"(16.0, 19.5, 19.264705882352942)","(3.6, 4.1, 4.033490566037735)","(9.0, 11.0, 10.405714285714286)","(9.0, 11.0, 10.96583850931677)","(8.5, 13.0, 12.705357142857142)","(3.7, 4.4, 4.349431818181818)","(41.0, 60.0, 56.76470588235294)","(101.0, 160.0, 152.22222222222223)","(10.0, 12.0, 11.356164383561644)","(18.0, 23.0, 21.966666666666665)","(19.0, 22.0, 21.605263157894736)","(101.0, 260.0, 247.69230769230768)"
