,Drop Zone,Monkey Paw,Greek Malt,Little Fred,Winlock To Rise,Purse Strings,Brockton Bomber,Chip Rock
15-12-2022 14:24:51.705999,"(5.0, 12.0, 9.857142857142858)","(1.45, 1.67, 1.65625)","(31.0, 90.0, 55.6875)","(41.0, 350.0, 320.55555555555554)","(10.0, 19.5, 17.384615384615383)","(7.0, 13.0, 12.722222222222221)","(26.0, 55.0, 47.05882352941177)","(12.0, 26.0, 24.666666666666664)"
15-12-2022 14:24:53.009018,"(5.0, 12.0, 9.857142857142858)","(1.45, 1.67, 1.648)","(31.0, 90.0, 55.6875)","(41.0, 350.0, 320.55555555555554)","(10.0, 19.5, 15.571428571428571)","(7.0, 13.0, 12.722222222222221)","(26.0, 55.0, 47.05882352941177)","(12.0, 26.0, 24.666666666666664)"
15-12-2022 14:24:54.176248,"(5.0, 12.0, 9.857142857142858)","(1.45, 1.67, 1.57)","(31.0, 90.0, 55.6875)","(41.0, 350.0, 320.55555555555554)","(10.0, 19.5, 15.571428571428571)","(7.0, 13.0, 12.722222222222221)","(26.0, 55.0, 47.05882352941177)","(12.0, 26.0, 24.666666666666664)"
15-12-2022 14:24:55.376613,"(5.0, 12.0, 9.857142857142858)","(1.45, 1.67, 1.655)","(31.0, 90.0, 55.6875)","(41.0, 350.0, 320.55555555555554)","(10.0, 19.5, 14.916666666666666)","(7.0, 13.0, 12.722222222222221)","(26.0, 55.0, 47.05882352941177)","(12.0, 26.0, 24.666666666666664)"
15-12-2022 14:24:56.645510,"(5.0, 12.0, 9.857142857142858)","(1.45, 1.67, 1.658)","(31.0, 90.0, 55.6875)","(41.0, 350.0, 320.55555555555554)","(10.0, 19.5, 16.166666666666668)","(7.0, 13.0, 12.821428571428571)","(26.0, 55.0, 47.05882352941177)","(12.0, 26.0, 23.5)"
15-12-2022 14:24:57.845443,"(5.0, 12.0, 8.676923076923076)","(1.45, 1.67, 1.658)","(31.0, 90.0, 55.6875)","(41.0, 350.0, 320.55555555555554)","(10.0, 19.5, 16.166666666666668)","(7.0, 13.0, 12.821428571428571)","(26.0, 55.0, 47.05882352941177)","(12.0, 26.0, 23.5)"
15-12-2022 14:24:58.976449,"(5.0, 12.0, 9.3)","(1.45, 1.67, 1.6388888888888888)","(31.0, 90.0, 55.6875)","(41.0, 350.0, 320.55555555555554)","(10.0, 19.5, 16.166666666666668)","(7.0, 13.0, 12.722222222222221)","(26.0, 55.0, 47.05882352941177)","(12.0, 26.0, 23.5)"
15-12-2022 14:25:00.044964,"(5.0, 11.5, 9.493333333333334)","(1.45, 1.67, 1.6311111111111112)","(31.0, 90.0, 55.6875)","(41.0, 350.0, 320.55555555555554)","(10.0, 19.5, 16.166666666666668)","(7.0, 13.0, 12.722222222222221)","(26.0, 55.0, 47.05882352941177)","(12.0, 26.0, 23.5)"
15-12-2022 14:25:01.217893,"(5.0, 10.0, 9.44)","(1.5, 1.67, 1.6311111111111112)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 320.55555555555554)","(10.0, 19.5, 16.166666666666668)","(7.0, 13.0, 12.722222222222221)","(26.0, 55.0, 47.05882352941177)","(12.0, 26.0, 23.5)"
15-12-2022 14:25:02.564465,"(5.0, 9.6, 8.442105263157895)","(1.5, 1.66, 1.583404255319149)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 320.55555555555554)","(10.0, 19.5, 16.166666666666668)","(7.0, 13.0, 13.40625)","(26.0, 55.0, 47.05882352941177)","(12.0, 26.0, 23.5)"
15-12-2022 14:25:03.741196,"(5.0, 9.4, 8.784615384615385)","(1.5, 1.65, 1.6264285714285713)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 320.55555555555554)","(10.0, 19.5, 16.166666666666668)","(7.0, 14.5, 13.40625)","(26.0, 55.0, 47.05882352941177)","(12.0, 26.0, 23.5)"
15-12-2022 14:25:05.075181,"(5.0, 9.4, 8.784615384615385)","(1.5, 1.65, 1.5675)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 320.55555555555554)","(10.0, 19.5, 16.166666666666668)","(7.0, 14.5, 12.382352941176471)","(26.0, 55.0, 47.05882352941177)","(12.0, 26.0, 23.5)"
15-12-2022 14:25:06.432287,"(5.0, 9.4, 8.784615384615385)","(1.5, 1.65, 1.5675)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 320.55555555555554)","(10.0, 19.5, 16.166666666666668)","(7.0, 14.5, 12.571428571428571)","(26.0, 55.0, 47.05882352941177)","(12.0, 26.0, 23.5)"
15-12-2022 14:25:07.724762,"(5.0, 9.4, 8.8)","(1.5, 1.65, 1.6133333333333333)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 320.55555555555554)","(10.0, 19.5, 16.166666666666668)","(7.0, 14.5, 13.078947368421053)","(26.0, 55.0, 47.05882352941177)","(12.0, 26.0, 23.5)"
15-12-2022 14:25:08.982335,"(5.0, 9.4, 8.8)","(1.5, 1.65, 1.6133333333333333)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 320.55555555555554)","(10.0, 19.5, 16.166666666666668)","(7.0, 14.5, 13.078947368421053)","(26.0, 55.0, 47.05882352941177)","(12.0, 26.0, 24.636363636363637)"
15-12-2022 14:25:10.252558,"(5.0, 9.4, 8.371428571428572)","(1.5, 1.65, 1.6133333333333333)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 320.55555555555554)","(10.0, 19.5, 16.166666666666668)","(7.0, 14.5, 12.8125)","(26.0, 55.0, 47.05882352941177)","(12.0, 26.0, 24.636363636363637)"
15-12-2022 14:25:11.529222,"(5.0, 9.4, 8.885714285714286)","(1.5, 1.65, 1.6133333333333333)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 320.55555555555554)","(10.0, 19.5, 16.166666666666668)","(7.0, 14.5, 12.8125)","(26.0, 55.0, 47.05882352941177)","(12.0, 26.0, 24.636363636363637)"
15-12-2022 14:25:13.126301,"(5.0, 9.4, 8.866666666666667)","(1.5, 1.65, 1.6133333333333333)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 320.55555555555554)","(10.0, 19.5, 16.166666666666668)","(7.0, 14.5, 12.8125)","(26.0, 55.0, 47.05882352941177)","(12.0, 26.0, 24.636363636363637)"
15-12-2022 14:25:14.452172,"(5.0, 9.4, 8.933333333333334)","(1.5, 1.65, 1.6246153846153846)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 320.55555555555554)","(10.0, 19.5, 16.166666666666668)","(7.0, 14.5, 12.8125)","(26.0, 55.0, 47.05882352941177)","(12.0, 26.0, 24.636363636363637)"
15-12-2022 14:25:15.634200,"(5.0, 9.4, 8.933333333333334)","(1.5, 1.65, 1.6246153846153846)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 306.6666666666667)","(10.0, 19.5, 17.5)","(7.0, 14.5, 12.8125)","(26.0, 55.0, 44.2)","(12.0, 26.0, 24.636363636363637)"
15-12-2022 14:25:16.806850,"(5.0, 9.4, 8.866666666666667)","(1.5, 1.65, 1.6246153846153846)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 306.6666666666667)","(10.0, 19.0, 17.5)","(7.0, 14.5, 13.214285714285714)","(26.0, 55.0, 47.684210526315795)","(12.0, 26.0, 24.636363636363637)"
15-12-2022 14:25:18.057166,"(5.0, 9.4, 9.057142857142857)","(1.5, 1.65, 1.60875)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 306.6666666666667)","(10.0, 19.0, 17.5)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 47.684210526315795)","(12.0, 26.0, 25.0625)"
15-12-2022 14:25:19.237585,"(5.0, 9.6, 9.366666666666667)","(1.5, 1.65, 1.60875)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 326.3636363636364)","(10.0, 19.0, 17.5)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 47.684210526315795)","(12.0, 26.0, 25.0625)"
15-12-2022 14:25:20.387257,"(5.0, 9.6, 9.2)","(1.5, 1.65, 1.60875)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 326.3636363636364)","(10.0, 19.0, 16.5)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 47.684210526315795)","(12.0, 26.0, 25.0625)"
15-12-2022 14:25:21.598206,"(5.0, 9.6, 9.2)","(1.5, 1.65, 1.60875)","(31.0, 90.0, 47.769230769230774)","(31.0, 350.0, 317.5)","(10.0, 19.0, 16.5)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 40.83333333333333)","(12.0, 26.0, 24.833333333333336)"
15-12-2022 14:25:22.821881,"(5.0, 9.6, 9.257142857142856)","(1.5, 1.65, 1.60875)","(31.0, 90.0, 47.769230769230774)","(31.0, 350.0, 317.5)","(10.0, 19.0, 16.5)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 40.83333333333333)","(12.0, 26.0, 24.833333333333336)"
15-12-2022 14:25:24.110021,"(5.0, 9.6, 9.257142857142856)","(1.5, 1.65, 1.60875)","(31.0, 90.0, 47.769230769230774)","(31.0, 350.0, 317.5)","(10.0, 19.0, 16.5)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 40.83333333333333)","(12.0, 26.0, 24.833333333333336)"
15-12-2022 14:25:25.323772,"(5.0, 9.6, 9.257142857142856)","(1.5, 1.64, 1.5733333333333333)","(31.0, 90.0, 47.769230769230774)","(31.0, 350.0, 317.5)","(10.0, 19.0, 16.5)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 40.83333333333333)","(12.0, 26.0, 24.833333333333336)"
15-12-2022 14:25:26.535085,"(5.0, 9.6, 9.257142857142856)","(1.5, 1.63, 1.566470588235294)","(31.0, 90.0, 47.769230769230774)","(31.0, 350.0, 330.0)","(10.0, 19.0, 16.5)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 40.83333333333333)","(12.0, 26.0, 24.833333333333336)"
15-12-2022 14:25:27.719343,"(5.0, 9.6, 9.314285714285713)","(1.5, 1.63, 1.5636842105263158)","(31.0, 90.0, 47.769230769230774)","(31.0, 350.0, 330.0)","(10.0, 19.0, 16.5)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 40.83333333333333)","(12.0, 26.0, 23.666666666666668)"
15-12-2022 14:25:28.897786,"(5.0, 9.6, 9.314285714285713)","(1.5, 1.63, 1.5685714285714287)","(31.0, 90.0, 47.769230769230774)","(31.0, 350.0, 330.0)","(10.0, 19.0, 15.785714285714286)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 38.62068965517241)","(12.0, 26.0, 23.666666666666668)"
15-12-2022 14:25:30.063436,"(5.0, 9.6, 9.4)","(1.5, 1.62, 1.5685714285714287)","(31.0, 90.0, 47.769230769230774)","(31.0, 350.0, 270.0)","(10.0, 19.0, 15.785714285714286)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 38.62068965517241)","(12.0, 26.0, 24.727272727272727)"
15-12-2022 14:25:31.114714,"(5.0, 9.6, 9.4)","(1.5, 1.62, 1.5685714285714287)","(31.0, 90.0, 47.769230769230774)","(31.0, 360.0, 270.0)","(10.0, 19.0, 15.785714285714286)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 38.62068965517241)","(12.0, 26.0, 25.125)"
15-12-2022 14:25:32.141157,"(5.0, 9.6, 9.428571428571429)","(1.5, 1.62, 1.5685714285714287)","(31.0, 90.0, 47.769230769230774)","(31.0, 360.0, 270.0)","(10.0, 19.0, 15.785714285714286)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 38.62068965517241)","(12.0, 26.0, 25.125)"
15-12-2022 14:25:33.126287,"(5.0, 9.8, 9.571428571428571)","(1.5, 1.61, 1.5453846153846154)","(31.0, 90.0, 47.769230769230774)","(31.0, 360.0, 270.0)","(10.0, 19.0, 15.785714285714286)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 38.62068965517241)","(12.0, 26.0, 25.125)"
15-12-2022 14:25:34.160685,"(5.0, 9.8, 9.571428571428571)","(1.5, 1.61, 1.5453846153846154)","(31.0, 90.0, 47.769230769230774)","(31.0, 360.0, 270.0)","(10.0, 19.0, 15.785714285714286)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 38.62068965517241)","(12.0, 26.0, 25.125)"
15-12-2022 14:25:35.200016,"(5.0, 9.8, 9.571428571428571)","(1.5, 1.61, 1.5453846153846154)","(31.0, 90.0, 55.6875)","(31.0, 360.0, 215.45454545454544)","(10.0, 19.0, 15.785714285714286)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 34.25)","(12.0, 26.0, 25.125)"
15-12-2022 14:25:36.246577,"(5.0, 9.8, 9.457142857142857)","(1.5, 1.6, 1.5485714285714287)","(31.0, 90.0, 55.6875)","(31.0, 360.0, 215.45454545454544)","(10.0, 19.0, 15.785714285714286)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 34.25)","(12.0, 26.0, 24.916666666666664)"
15-12-2022 14:25:37.264712,"(5.0, 9.8, 9.514285714285714)","(1.5, 1.6, 1.5485714285714287)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 307.5)","(10.0, 19.0, 15.785714285714286)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 34.25)","(12.0, 26.0, 24.285714285714285)"
15-12-2022 14:25:38.296362,"(5.0, 9.8, 9.514285714285714)","(1.5, 1.6, 1.5485714285714287)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 307.5)","(10.0, 19.0, 15.785714285714286)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 34.25)","(12.0, 26.0, 24.285714285714285)"
15-12-2022 14:25:39.349807,"(5.0, 9.8, 9.633333333333335)","(1.5, 1.6, 1.5485714285714287)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 307.5)","(10.0, 19.0, 15.785714285714286)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 34.25)","(12.0, 26.0, 25.076923076923077)"
15-12-2022 14:25:40.571802,"(5.0, 9.8, 9.633333333333335)","(1.5, 1.59, 1.5438461538461539)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 307.5)","(10.0, 19.0, 15.785714285714286)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 34.25)","(12.0, 26.0, 25.076923076923077)"
15-12-2022 14:25:41.586987,"(5.0, 9.8, 9.633333333333335)","(1.5, 1.59, 1.5426315789473684)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 326.81818181818187)","(10.0, 19.0, 15.785714285714286)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 37.4)","(12.0, 26.0, 25.076923076923077)"
15-12-2022 14:25:42.677417,"(5.0, 9.8, 9.571428571428571)","(1.5, 1.59, 1.5426315789473684)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 334.0625)","(10.0, 19.0, 15.785714285714286)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 39.5)","(12.0, 26.0, 24.571428571428573)"
15-12-2022 14:25:43.738707,"(5.0, 9.8, 9.571428571428571)","(1.5, 1.59, 1.5426315789473684)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 334.0625)","(10.0, 19.0, 15.785714285714286)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 39.5)","(12.0, 26.0, 24.692307692307693)"
15-12-2022 14:25:44.896499,"(5.0, 9.8, 9.633333333333335)","(1.5, 1.59, 1.5557142857142858)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 334.0625)","(10.0, 19.0, 15.785714285714286)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 39.5)","(12.0, 27.0, 24.5)"
15-12-2022 14:25:45.966086,"(5.0, 9.8, 9.633333333333335)","(1.5, 1.58, 1.5651923076923078)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 334.0625)","(10.0, 19.0, 15.785714285714286)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 39.5)","(12.0, 27.0, 24.5)"
15-12-2022 14:25:47.145989,"(5.0, 9.8, 9.633333333333335)","(1.5, 1.58, 1.5651923076923078)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 334.0625)","(10.0, 19.0, 15.785714285714286)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 39.5)","(12.0, 27.0, 24.5)"
15-12-2022 14:25:48.491860,"(5.0, 9.8, 9.633333333333335)","(1.5, 1.58, 1.5651923076923078)","(31.0, 90.0, 50.349999999999994)","(31.0, 350.0, 334.0625)","(10.0, 19.0, 15.785714285714286)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 39.5)","(12.0, 27.0, 24.5)"
15-12-2022 14:25:49.622478,"(5.0, 9.8, 9.633333333333335)","(1.5, 1.58, 1.5651923076923078)","(31.0, 90.0, 50.349999999999994)","(31.0, 350.0, 334.0625)","(10.0, 19.0, 16.785714285714285)","(7.0, 14.5, 13.214285714285714)","(26.0, 50.0, 39.5)","(12.0, 27.0, 24.5)"
15-12-2022 14:25:50.680053,"(5.0, 9.8, 9.633333333333335)","(1.5, 1.58, 1.5651923076923078)","(31.0, 90.0, 50.349999999999994)","(31.0, 350.0, 334.0625)","(10.0, 18.5, 15.833333333333334)","(7.5, 14.5, 13.617647058823529)","(26.0, 50.0, 39.5)","(12.0, 27.0, 24.5)"
15-12-2022 14:25:51.745874,"(5.5, 9.8, 9.633333333333335)","(1.45, 1.58, 1.5651923076923078)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 334.0625)","(10.0, 18.5, 15.833333333333334)","(7.5, 14.5, 13.617647058823529)","(26.0, 50.0, 39.5)","(12.0, 27.0, 23.666666666666668)"
15-12-2022 14:25:52.807861,"(5.5, 9.8, 9.633333333333335)","(1.45, 1.58, 1.5670588235294118)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 334.0625)","(10.0, 18.5, 15.833333333333334)","(7.5, 14.5, 13.617647058823529)","(26.0, 50.0, 39.5)","(12.0, 27.0, 23.666666666666668)"
15-12-2022 14:25:53.900130,"(5.5, 9.8, 9.633333333333335)","(1.45, 1.58, 1.5514285714285714)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 334.0625)","(10.0, 18.5, 15.261904761904763)","(7.5, 14.5, 14.117647058823529)","(26.0, 50.0, 39.5)","(12.0, 27.0, 23.666666666666668)"
15-12-2022 14:25:54.887551,"(5.5, 9.8, 9.622222222222224)","(1.45, 1.58, 1.5514285714285714)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 334.0625)","(10.0, 18.5, 15.261904761904763)","(7.5, 15.0, 14.117647058823529)","(26.0, 50.0, 39.5)","(12.0, 27.0, 23.666666666666668)"
15-12-2022 14:25:55.933824,"(5.5, 9.8, 9.622222222222224)","(1.45, 1.58, 1.5266666666666666)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 334.0625)","(10.0, 18.5, 15.261904761904763)","(7.5, 15.0, 14.76923076923077)","(26.0, 50.0, 39.5)","(12.0, 27.0, 22.833333333333332)"
15-12-2022 14:25:56.898444,"(5.5, 9.8, 9.622222222222224)","(1.45, 1.58, 1.5266666666666666)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 334.0625)","(10.0, 17.5, 16.214285714285715)","(7.5, 15.0, 14.117647058823529)","(26.0, 50.0, 39.5)","(12.0, 27.0, 22.833333333333332)"
15-12-2022 14:25:58.011441,"(5.5, 9.8, 9.622222222222224)","(1.45, 1.58, 1.5266666666666666)","(31.0, 90.0, 55.6875)","(31.0, 350.0, 334.0625)","(10.0, 18.5, 16.5)","(7.5, 15.0, 14.117647058823529)","(26.0, 50.0, 46.8125)","(12.0, 27.0, 22.833333333333332)"
15-12-2022 14:25:59.110539,"(5.5, 9.8, 9.685714285714287)","(1.45, 1.57, 1.5233333333333334)","(31.0, 90.0, 64.69999999999999)","(31.0, 350.0, 334.0625)","(10.0, 18.0, 16.5)","(7.5, 15.0, 12.857142857142858)","(26.0, 48.0, 43.25)","(12.0, 27.0, 22.833333333333332)"
15-12-2022 14:26:00.116035,"(5.5, 9.8, 9.622222222222224)","(1.45, 1.57, 1.5333333333333334)","(31.0, 80.0, 64.69999999999999)","(31.0, 350.0, 334.0625)","(10.0, 18.0, 15.9)","(7.5, 15.0, 13.3125)","(26.0, 48.0, 42.421052631578945)","(12.0, 27.0, 24.647058823529413)"
15-12-2022 14:26:01.182573,"(5.5, 9.8, 9.5)","(1.45, 1.57, 1.5392000000000001)","(31.0, 80.0, 52.8)","(31.0, 350.0, 334.0625)","(10.0, 18.0, 15.9)","(7.5, 15.0, 13.3125)","(26.0, 46.0, 39.625)","(12.0, 27.0, 24.894736842105264)"
15-12-2022 14:26:02.367223,"(5.5, 9.8, 9.666666666666668)","(1.45, 1.56, 1.5494117647058825)","(31.0, 80.0, 39.111111111111114)","(31.0, 350.0, 334.0625)","(10.0, 18.0, 15.433333333333334)","(7.5, 15.0, 13.714285714285714)","(26.0, 46.0, 39.625)","(12.0, 27.0, 24.894736842105264)"
15-12-2022 14:26:03.545939,"(5.5, 9.8, 9.666666666666668)","(1.45, 1.56, 1.5494117647058825)","(31.0, 80.0, 39.111111111111114)","(31.0, 350.0, 334.0625)","(10.0, 18.0, 15.236842105263158)","(7.5, 15.0, 13.714285714285714)","(26.0, 46.0, 39.625)","(12.0, 27.0, 24.894736842105264)"
15-12-2022 14:26:04.770060,"(5.5, 9.8, 9.666666666666668)","(1.45, 1.56, 1.5494117647058825)","(31.0, 80.0, 39.111111111111114)","(31.0, 350.0, 334.0625)","(10.0, 18.0, 15.433333333333334)","(7.5, 15.0, 13.970588235294118)","(26.0, 46.0, 36.89285714285714)","(12.0, 27.0, 24.894736842105264)"
15-12-2022 14:26:05.950520,"(5.5, 9.8, 9.523076923076923)","(1.45, 1.56, 1.5494117647058825)","(31.0, 80.0, 39.111111111111114)","(31.0, 350.0, 330.3846153846154)","(10.0, 18.0, 15.433333333333334)","(7.5, 15.0, 15.176470588235293)","(26.0, 46.0, 36.89285714285714)","(12.0, 27.0, 24.894736842105264)"
15-12-2022 14:26:07.206840,"(5.5, 9.8, 9.523076923076923)","(1.45, 1.56, 1.5494117647058825)","(31.0, 80.0, 58.352941176470594)","(31.0, 350.0, 330.3846153846154)","(10.0, 18.0, 15.433333333333334)","(7.5, 16.0, 14.9375)","(26.0, 46.0, 36.89285714285714)","(12.0, 27.0, 23.666666666666668)"
15-12-2022 14:26:08.421941,"(5.5, 9.8, 9.523076923076923)","(1.45, 1.56, 1.5342857142857143)","(31.0, 80.0, 58.352941176470594)","(31.0, 350.0, 330.3846153846154)","(10.0, 18.0, 15.433333333333334)","(7.5, 15.5, 14.9375)","(26.0, 46.0, 36.89285714285714)","(12.0, 27.0, 23.666666666666668)"
15-12-2022 14:26:09.444056,"(6.0, 9.8, 9.714285714285715)","(1.3, 1.56, 1.540909090909091)","(31.0, 80.0, 62.47619047619048)","(51.0, 350.0, 330.3846153846154)","(10.0, 18.0, 15.433333333333334)","(8.5, 16.0, 14.666666666666666)","(26.0, 46.0, 36.89285714285714)","(15.0, 27.0, 23.666666666666668)"
15-12-2022 14:26:10.471725,"(6.0, 9.8, 9.620000000000001)","(1.3, 1.56, 1.540909090909091)","(31.0, 80.0, 62.47619047619048)","(51.0, 350.0, 330.3846153846154)","(10.0, 18.0, 15.2)","(8.5, 16.0, 14.666666666666666)","(26.0, 46.0, 36.89285714285714)","(15.0, 27.0, 23.666666666666668)"
15-12-2022 14:26:11.604419,"(6.0, 9.8, 9.5)","(1.3, 1.56, 1.540909090909091)","(31.0, 80.0, 62.47619047619048)","(51.0, 350.0, 330.3846153846154)","(10.0, 18.0, 15.2)","(8.5, 16.0, 13.973684210526315)","(26.0, 46.0, 37.86363636363636)","(15.0, 27.0, 23.666666666666668)"
15-12-2022 14:26:12.617852,"(6.0, 9.8, 9.575)","(1.3, 1.56, 1.540909090909091)","(31.0, 80.0, 62.47619047619048)","(51.0, 350.0, 330.3846153846154)","(10.0, 18.0, 15.2)","(8.5, 16.0, 13.973684210526315)","(26.0, 44.0, 37.86363636363636)","(15.0, 27.0, 23.666666666666668)"
15-12-2022 14:26:13.750184,"(6.0, 9.8, 9.575)","(1.3, 1.56, 1.532)","(31.0, 80.0, 62.47619047619048)","(51.0, 350.0, 271.66666666666663)","(10.0, 18.0, 15.323529411764707)","(8.5, 16.0, 14.666666666666666)","(26.0, 42.0, 38.75)","(15.0, 27.0, 23.666666666666668)"
15-12-2022 14:26:14.821700,"(6.0, 9.8, 9.575)","(1.3, 1.56, 1.5436363636363637)","(31.0, 80.0, 62.47619047619048)","(51.0, 360.0, 271.66666666666663)","(10.0, 18.0, 15.323529411764707)","(8.5, 16.0, 14.666666666666666)","(26.0, 42.0, 36.42857142857143)","(15.0, 27.0, 23.666666666666668)"
15-12-2022 14:26:15.967517,"(6.0, 9.8, 9.575)","(1.3, 1.56, 1.5436363636363637)","(31.0, 80.0, 62.47619047619048)","(51.0, 360.0, 271.66666666666663)","(10.0, 18.0, 15.323529411764707)","(8.5, 16.0, 14.666666666666666)","(26.0, 42.0, 36.42857142857143)","(15.0, 27.0, 23.666666666666668)"
15-12-2022 14:26:17.203352,"(6.0, 9.8, 9.575)","(1.3, 1.56, 1.5436363636363637)","(31.0, 80.0, 62.47619047619048)","(51.0, 360.0, 271.66666666666663)","(10.0, 18.0, 15.323529411764707)","(8.5, 16.0, 14.8)","(26.0, 42.0, 36.42857142857143)","(15.0, 27.0, 23.666666666666668)"
15-12-2022 14:26:18.294795,"(6.0, 9.8, 9.615384615384617)","(1.3, 1.56, 1.5436363636363637)","(31.0, 80.0, 62.47619047619048)","(51.0, 360.0, 271.66666666666663)","(10.0, 18.0, 15.323529411764707)","(8.5, 16.0, 14.636363636363637)","(26.0, 42.0, 36.42857142857143)","(15.0, 27.0, 23.666666666666668)"
15-12-2022 14:26:19.332631,"(6.0, 9.8, 9.742857142857144)","(1.3, 1.56, 1.5075)","(31.0, 80.0, 62.47619047619048)","(51.0, 360.0, 271.66666666666663)","(10.0, 18.0, 15.323529411764707)","(8.5, 16.0, 14.636363636363637)","(26.0, 42.0, 36.42857142857143)","(15.0, 27.0, 23.666666666666668)"
15-12-2022 14:26:20.410694,"(6.0, 9.8, 9.666666666666668)","(1.3, 1.56, 1.5075)","(31.0, 80.0, 62.47619047619048)","(51.0, 360.0, 271.66666666666663)","(10.0, 18.0, 15.323529411764707)","(8.5, 16.0, 15.04)","(26.0, 42.0, 36.42857142857143)","(15.0, 27.0, 23.666666666666668)"
15-12-2022 14:26:21.482854,"(6.0, 9.8, 9.666666666666668)","(1.3, 1.56, 1.5046153846153847)","(31.0, 80.0, 62.47619047619048)","(51.0, 350.0, 330.3846153846154)","(10.0, 18.0, 15.323529411764707)","(8.5, 16.0, 15.047619047619047)","(26.0, 42.0, 35.0)","(15.0, 27.0, 23.666666666666668)"
15-12-2022 14:26:22.459718,"(6.0, 9.8, 9.695652173913045)","(1.3, 1.56, 1.5157894736842106)","(31.0, 80.0, 62.47619047619048)","(51.0, 350.0, 330.3846153846154)","(10.0, 18.0, 15.323529411764707)","(8.5, 16.0, 15.047619047619047)","(26.0, 42.0, 35.0)","(15.0, 27.0, 23.666666666666668)"
15-12-2022 14:26:23.525544,"(6.0, 9.8, 9.65)","(1.3, 1.56, 1.5157894736842106)","(31.0, 80.0, 62.47619047619048)","(51.0, 350.0, 330.3846153846154)","(10.0, 18.0, 15.323529411764707)","(8.5, 16.0, 15.210526315789474)","(26.0, 42.0, 35.0)","(15.0, 27.0, 23.666666666666668)"
