,Rosie La La,Dr Dot,Snowy Alford,Open Heaven,Galloping Moon,Sword Dancer,Young Blowy
10-01-2023 20:38:40.288426,"(2.1, 2.34, 2.292)","(4.4, 7.4, 7.185365853658537)","(9.0, 16.0, 15.142857142857142)","(7.5, 9.2, 8.615384615384615)","(101.0, 310.0, 216.66666666666666)","(3.5, 4.6, 4.485714285714286)","(41.0, 95.0, 63.0)"
10-01-2023 20:38:41.314015,"(2.1, 2.34, 2.3257142857142856)","(4.4, 7.4, 7.185365853658537)","(9.0, 16.0, 15.142857142857142)","(7.5, 9.2, 8.615384615384615)","(101.0, 310.0, 216.66666666666666)","(3.5, 4.6, 4.52)","(41.0, 95.0, 63.0)"
10-01-2023 20:38:42.353708,"(2.1, 2.34, 2.32)","(4.4, 7.4, 7.248648648648649)","(9.0, 16.0, 15.142857142857142)","(7.5, 9.2, 8.615384615384615)","(101.0, 310.0, 216.66666666666666)","(3.5, 4.6, 4.52)","(41.0, 95.0, 63.0)"
10-01-2023 20:38:43.483507,"(2.1, 2.34, 2.32)","(4.4, 7.4, 7.248648648648649)","(9.0, 16.0, 15.142857142857142)","(7.5, 9.2, 8.637037037037038)","(101.0, 310.0, 216.66666666666666)","(3.5, 4.6, 4.485714285714286)","(41.0, 95.0, 63.0)"
10-01-2023 20:38:44.575006,"(2.1, 2.34, 2.32)","(4.4, 7.4, 7.248648648648649)","(9.0, 16.0, 15.142857142857142)","(7.5, 9.2, 8.637037037037038)","(101.0, 310.0, 216.66666666666666)","(3.5, 4.6, 4.485714285714286)","(41.0, 95.0, 63.0)"
10-01-2023 20:38:45.534823,"(2.1, 2.34, 2.3273684210526313)","(4.4, 7.4, 7.248648648648649)","(9.0, 16.0, 15.142857142857142)","(7.5, 9.2, 8.637037037037038)","(101.0, 310.0, 216.66666666666666)","(3.5, 4.6, 4.485714285714286)","(41.0, 95.0, 63.0)"
10-01-2023 20:38:46.498642,"(2.1, 2.34, 2.276470588235294)","(4.4, 7.4, 7.263414634146342)","(9.0, 16.0, 15.142857142857142)","(7.5, 9.2, 8.637037037037038)","(101.0, 310.0, 216.66666666666666)","(3.5, 4.6, 4.485714285714286)","(41.0, 95.0, 63.0)"
10-01-2023 20:38:47.560690,"(2.1, 2.34, 2.276470588235294)","(4.4, 7.4, 7.336842105263158)","(9.0, 16.0, 15.142857142857142)","(7.5, 9.2, 8.637037037037038)","(101.0, 310.0, 216.66666666666666)","(3.5, 4.6, 4.485714285714286)","(41.0, 95.0, 63.0)"
10-01-2023 20:38:48.741297,"(2.1, 2.34, 2.276470588235294)","(4.4, 7.4, 7.336842105263158)","(9.0, 16.0, 15.142857142857142)","(7.5, 9.2, 8.637037037037038)","(101.0, 310.0, 216.66666666666666)","(3.5, 4.6, 4.449999999999999)","(41.0, 95.0, 63.0)"
10-01-2023 20:38:49.903233,"(2.1, 2.3, 2.2986666666666666)","(4.4, 7.6, 7.173333333333333)","(9.0, 16.0, 15.142857142857142)","(7.5, 9.2, 8.637037037037038)","(101.0, 310.0, 216.66666666666666)","(3.5, 4.6, 4.5249999999999995)","(41.0, 95.0, 63.0)"
10-01-2023 20:38:50.952252,"(2.1, 2.3, 2.26)","(4.4, 7.6, 7.1)","(9.0, 16.0, 15.142857142857142)","(7.5, 9.2, 8.637037037037038)","(101.0, 310.0, 216.66666666666666)","(3.5, 4.6, 4.41875)","(41.0, 95.0, 63.0)"
10-01-2023 20:38:52.031204,"(2.1, 2.24, 2.2300000000000004)","(4.4, 7.4, 7.12)","(9.0, 16.0, 15.210526315789474)","(7.5, 9.2, 8.72)","(101.0, 310.0, 216.66666666666666)","(3.5, 4.7, 4.5636363636363635)","(41.0, 95.0, 63.0)"
10-01-2023 20:38:53.175265,"(2.1, 2.24, 2.2300000000000004)","(4.4, 7.4, 7.272727272727273)","(9.0, 16.0, 15.210526315789474)","(7.5, 9.2, 8.945454545454545)","(101.0, 310.0, 216.66666666666666)","(3.5, 4.7, 4.76)","(41.0, 95.0, 63.0)"
10-01-2023 20:38:54.333643,"(2.1, 2.24, 2.2294117647058824)","(4.4, 7.4, 7.272727272727273)","(9.0, 16.0, 15.210526315789474)","(7.5, 9.0, 8.945454545454545)","(101.0, 310.0, 216.66666666666666)","(3.5, 4.9, 4.78)","(41.0, 95.0, 63.0)"
10-01-2023 20:38:55.457455,"(2.1, 2.22, 2.2129411764705886)","(4.4, 7.4, 7.272727272727273)","(9.0, 16.0, 15.210526315789474)","(7.5, 9.0, 8.96)","(101.0, 310.0, 216.66666666666666)","(3.5, 4.9, 4.938461538461539)","(41.0, 95.0, 63.0)"
10-01-2023 20:38:56.490601,"(2.1, 2.22, 2.21)","(4.4, 7.4, 7.272727272727273)","(9.0, 16.0, 15.210526315789474)","(7.5, 9.0, 8.96)","(101.0, 310.0, 216.66666666666666)","(3.5, 5.0, 4.938461538461539)","(41.0, 95.0, 63.0)"
10-01-2023 20:38:57.486093,"(2.1, 2.22, 2.2033333333333336)","(4.4, 7.4, 7.272727272727273)","(9.0, 16.0, 15.210526315789474)","(7.5, 9.0, 8.96)","(101.0, 310.0, 216.66666666666666)","(3.5, 5.1, 4.74)","(41.0, 95.0, 63.0)"
10-01-2023 20:38:58.559946,"(2.1, 2.22, 2.205714285714286)","(4.4, 7.4, 7.272727272727273)","(9.0, 16.0, 15.210526315789474)","(7.5, 9.0, 8.96)","(101.0, 310.0, 216.66666666666666)","(3.5, 5.0, 4.935714285714286)","(41.0, 95.0, 63.0)"
10-01-2023 20:38:59.648809,"(2.1, 2.22, 2.205714285714286)","(4.4, 7.4, 7.272727272727273)","(9.0, 16.0, 15.210526315789474)","(7.5, 9.0, 8.933333333333334)","(101.0, 310.0, 216.66666666666666)","(3.5, 5.0, 4.974285714285714)","(41.0, 95.0, 63.0)"
10-01-2023 20:39:00.807786,"(2.1, 2.2, 2.1957894736842105)","(4.4, 7.4, 7.272727272727273)","(9.0, 16.0, 15.25)","(7.5, 9.0, 8.933333333333334)","(101.0, 310.0, 216.66666666666666)","(3.5, 5.1, 4.925)","(41.0, 95.0, 63.0)"
10-01-2023 20:39:01.823475,"(2.1, 2.18, 2.1740000000000004)","(4.4, 7.4, 7.272727272727273)","(9.0, 16.0, 15.25)","(7.5, 9.0, 8.6)","(101.0, 310.0, 216.66666666666666)","(3.5, 5.2, 5.0)","(41.0, 95.0, 60.0)"
10-01-2023 20:39:02.830248,"(2.1, 2.24, 2.1971428571428575)","(4.4, 7.4, 7.272727272727273)","(9.0, 16.0, 15.25)","(7.5, 9.0, 8.6)","(101.0, 310.0, 216.66666666666666)","(3.5, 5.2, 4.95)","(41.0, 95.0, 60.0)"
10-01-2023 20:39:03.942065,"(2.1, 2.22, 2.17)","(4.4, 7.4, 7.272727272727273)","(9.0, 16.0, 15.25)","(7.5, 9.0, 8.6)","(101.0, 310.0, 216.66666666666666)","(3.5, 5.2, 5.135714285714286)","(41.0, 95.0, 62.05882352941177)"
10-01-2023 20:39:05.012821,"(2.1, 2.22, 2.14)","(4.4, 7.4, 7.24)","(9.0, 16.0, 15.25)","(7.5, 9.0, 8.6)","(101.0, 310.0, 256.6666666666667)","(3.5, 5.2, 5.165384615384616)","(41.0, 95.0, 60.0)"
10-01-2023 20:39:06.084164,"(2.1, 2.22, 2.1545454545454548)","(4.4, 7.4, 7.24)","(9.0, 16.0, 15.25)","(7.5, 9.0, 8.6)","(101.0, 310.0, 210.0)","(3.5, 5.2, 5.165384615384616)","(41.0, 95.0, 62.05882352941177)"
10-01-2023 20:39:07.082441,"(2.1, 2.22, 2.1545454545454548)","(4.4, 7.4, 7.24)","(9.0, 16.0, 15.25)","(7.5, 9.0, 8.6)","(101.0, 310.0, 210.0)","(3.5, 5.2, 5.0625)","(41.0, 95.0, 62.05882352941177)"
10-01-2023 20:39:08.240595,"(1.95, 2.22, 2.1545454545454548)","(4.8, 7.4, 7.272727272727273)","(10.0, 16.0, 15.25)","(7.5, 9.0, 8.6)","(101.0, 310.0, 210.0)","(3.6, 5.5, 5.314285714285715)","(41.0, 95.0, 60.0)"
10-01-2023 20:39:09.287806,"(1.95, 2.22, 2.1514285714285717)","(4.8, 7.4, 7.272727272727273)","(10.0, 16.0, 15.25)","(7.5, 9.0, 8.6)","(101.0, 310.0, 210.0)","(3.6, 5.4, 5.300000000000001)","(41.0, 95.0, 60.0)"
10-01-2023 20:39:10.426738,"(1.95, 2.22, 2.1514285714285717)","(4.8, 7.4, 7.251851851851852)","(10.0, 16.0, 15.25)","(7.5, 9.0, 8.6)","(101.0, 310.0, 216.66666666666666)","(3.6, 5.4, 5.3500000000000005)","(41.0, 95.0, 60.0)"
10-01-2023 20:39:11.632184,"(1.95, 2.2, 2.142857142857143)","(4.8, 7.4, 7.251851851851852)","(10.0, 16.0, 15.25)","(7.5, 9.0, 8.457142857142857)","(101.0, 310.0, 263.3333333333333)","(3.6, 5.4, 5.091304347826086)","(41.0, 95.0, 60.0)"
10-01-2023 20:39:12.836181,"(1.95, 2.24, 2.2342857142857144)","(4.8, 7.2, 7.175)","(10.0, 16.0, 15.21590909090909)","(7.5, 8.8, 8.55)","(101.0, 310.0, 226.0)","(3.6, 5.1, 5.361290322580645)","(41.0, 95.0, 67.6086956521739)"
10-01-2023 20:39:13.895654,"(1.95, 2.2, 2.1885714285714286)","(4.8, 7.4, 7.175)","(10.0, 16.0, 15.21590909090909)","(7.5, 8.8, 8.4625)","(101.0, 310.0, 222.0)","(3.6, 5.4, 5.253125)","(41.0, 95.0, 67.6086956521739)"
10-01-2023 20:39:15.036333,"(1.95, 2.24, 2.1929411764705886)","(4.8, 7.4, 7.176)","(10.0, 16.0, 15.21590909090909)","(7.5, 8.8, 8.4625)","(101.0, 300.0, 243.33333333333331)","(3.6, 5.3, 5.253125)","(41.0, 95.0, 67.6086956521739)"
10-01-2023 20:39:16.076217,"(1.95, 2.22, 2.2125000000000004)","(4.8, 7.4, 7.176)","(10.0, 16.0, 15.21590909090909)","(7.5, 8.8, 8.4625)","(101.0, 280.0, 225.0)","(3.6, 5.3, 5.386206896551725)","(41.0, 95.0, 67.6086956521739)"
10-01-2023 20:39:17.203477,"(1.9, 2.22, 2.1900000000000004)","(4.8, 7.4, 7.176)","(10.0, 16.0, 15.258064516129032)","(7.0, 8.8, 8.4625)","(101.0, 280.0, 210.0)","(3.8, 5.4, 5.308695652173913)","(41.0, 95.0, 67.6086956521739)"
10-01-2023 20:39:18.274053,"(1.9, 2.22, 2.17)","(4.8, 7.4, 7.151724137931034)","(10.0, 16.0, 15.258064516129032)","(7.0, 8.8, 8.4625)","(101.0, 270.0, 210.0)","(3.8, 5.5, 5.308695652173913)","(41.0, 95.0, 67.6086956521739)"
10-01-2023 20:39:19.278546,"(1.9, 2.16, 2.1561904761904764)","(4.8, 7.4, 7.151724137931034)","(10.0, 16.0, 15.258064516129032)","(7.0, 8.8, 8.4625)","(101.0, 270.0, 210.0)","(3.8, 5.5, 5.424324324324324)","(41.0, 95.0, 68.75)"
10-01-2023 20:39:20.360177,"(1.9, 2.16, 2.1454545454545455)","(4.8, 7.4, 7.176)","(10.0, 16.0, 15.258064516129032)","(7.0, 8.8, 8.29767441860465)","(101.0, 270.0, 210.0)","(3.8, 5.5, 5.24)","(41.0, 95.0, 68.75)"
10-01-2023 20:39:21.446847,"(1.9, 2.14, 2.126666666666667)","(4.8, 7.4, 7.176)","(10.0, 16.0, 15.258064516129032)","(7.0, 8.8, 8.447058823529412)","(101.0, 270.0, 210.0)","(3.7, 5.6, 5.355555555555555)","(41.0, 95.0, 68.75)"
10-01-2023 20:39:22.529380,"(1.9, 2.16, 2.14)","(4.8, 7.4, 7.176)","(10.0, 16.0, 15.258064516129032)","(7.0, 8.8, 8.466666666666667)","(101.0, 270.0, 210.0)","(3.7, 5.6, 5.39047619047619)","(41.0, 95.0, 68.75)"
10-01-2023 20:39:23.637696,"(1.9, 2.12, 2.1082926829268294)","(4.8, 7.4, 7.192592592592593)","(10.0, 16.0, 15.258064516129032)","(7.0, 8.8, 8.52)","(101.0, 270.0, 210.0)","(3.7, 5.6, 5.609090909090909)","(41.0, 95.0, 68.75)"
10-01-2023 20:39:24.648910,"(1.9, 2.12, 2.1093333333333333)","(4.8, 7.4, 7.2)","(10.0, 16.0, 15.258064516129032)","(7.0, 8.8, 8.388235294117646)","(101.0, 270.0, 210.0)","(3.7, 5.7, 5.4875)","(41.0, 95.0, 86.36363636363636)"
10-01-2023 20:39:25.658390,"(1.9, 2.12, 2.102608695652174)","(4.8, 7.4, 7.224)","(10.0, 16.0, 15.258064516129032)","(7.0, 9.0, 8.466666666666667)","(101.0, 270.0, 210.0)","(3.7, 5.8, 5.607692307692307)","(41.0, 90.0, 86.36363636363636)"
10-01-2023 20:39:26.727791,"(1.9, 2.12, 2.102608695652174)","(5.0, 7.4, 7.224)","(11.0, 16.0, 15.258064516129032)","(7.0, 8.8, 8.35)","(101.0, 270.0, 210.0)","(3.8, 5.8, 5.466666666666667)","(41.0, 90.0, 86.36363636363636)"
10-01-2023 20:39:27.744951,"(1.9, 2.12, 2.102608695652174)","(5.0, 7.4, 7.224)","(11.0, 16.0, 15.258064516129032)","(7.0, 8.8, 8.32)","(101.0, 270.0, 210.0)","(3.8, 5.8, 5.633333333333334)","(41.0, 90.0, 86.36363636363636)"
10-01-2023 20:39:28.820292,"(1.9, 2.12, 2.102608695652174)","(5.0, 7.4, 7.224)","(11.0, 16.0, 15.258064516129032)","(7.0, 8.8, 8.3125)","(101.0, 270.0, 210.0)","(3.8, 5.8, 5.865517241379311)","(41.0, 90.0, 79.54545454545455)"
10-01-2023 20:39:29.892737,"(1.9, 2.1, 2.096842105263158)","(5.0, 7.4, 7.224)","(11.0, 16.0, 15.28125)","(7.0, 8.8, 8.399999999999999)","(101.0, 270.0, 210.0)","(3.8, 5.9, 5.533333333333333)","(41.0, 85.0, 75.76923076923077)"
10-01-2023 20:39:31.080187,"(1.9, 2.1, 2.0953846153846154)","(5.0, 7.4, 7.224)","(11.0, 16.0, 15.28125)","(7.0, 8.6, 8.35)","(101.0, 270.0, 210.0)","(3.8, 6.0, 5.5625)","(41.0, 85.0, 77.22222222222223)"
10-01-2023 20:39:32.254062,"(1.9, 2.1, 2.0953846153846154)","(5.0, 7.4, 7.2)","(11.0, 16.0, 15.310344827586206)","(7.0, 8.6, 8.35)","(101.0, 270.0, 214.44444444444446)","(3.8, 6.0, 5.7)","(41.0, 80.0, 75.83333333333334)"
10-01-2023 20:39:33.567047,"(1.9, 2.1, 2.0914285714285716)","(5.0, 7.4, 7.2153846153846155)","(11.0, 16.0, 16.833333333333332)","(7.0, 8.6, 8.064516129032258)","(101.0, 270.0, 210.0)","(3.8, 5.9, 5.942857142857143)","(41.0, 80.0, 75.83333333333334)"
10-01-2023 20:39:34.782095,"(1.9, 2.08, 2.0575)","(5.0, 7.4, 7.254545454545455)","(11.0, 17.0, 17.5)","(7.0, 8.4, 8.17142857142857)","(101.0, 270.0, 210.0)","(3.8, 6.0, 5.914285714285715)","(41.0, 80.0, 75.83333333333334)"
10-01-2023 20:39:35.894967,"(1.9, 2.06, 2.045)","(5.0, 7.4, 7.254545454545455)","(11.0, 18.5, 17.75)","(7.0, 8.2, 8.085714285714285)","(101.0, 270.0, 210.0)","(3.9, 6.0, 5.916666666666667)","(41.0, 80.0, 75.83333333333334)"
10-01-2023 20:39:37.237447,"(1.9, 2.06, 2.045)","(5.0, 7.4, 7.2)","(11.0, 18.0, 17.75)","(7.0, 8.2, 8.085714285714285)","(101.0, 270.0, 210.0)","(3.9, 6.2, 5.916666666666667)","(41.0, 80.0, 75.83333333333334)"
10-01-2023 20:39:38.600775,"(1.9, 2.06, 2.045)","(5.0, 7.4, 7.224)","(11.0, 18.0, 17.75)","(7.0, 8.2, 8.085714285714285)","(101.0, 270.0, 210.0)","(3.9, 6.2, 5.982608695652174)","(41.0, 80.0, 75.83333333333334)"
10-01-2023 20:39:39.900764,"(1.9, 2.06, 2.045)","(5.0, 7.4, 7.237837837837838)","(11.0, 18.0, 17.75)","(7.0, 8.2, 8.129411764705882)","(101.0, 270.0, 210.0)","(3.9, 6.2, 5.954545454545455)","(41.0, 80.0, 71.66666666666667)"
10-01-2023 20:39:41.065423,"(1.9, 2.06, 2.042)","(5.0, 7.4, 7.237837837837838)","(11.0, 18.0, 17.75)","(7.0, 8.2, 8.066666666666666)","(101.0, 270.0, 210.0)","(3.9, 6.2, 6.114285714285715)","(41.0, 75.0, 71.66666666666667)"
10-01-2023 20:39:42.250049,"(1.9, 2.06, 2.0300000000000002)","(5.0, 7.4, 7.1375)","(11.0, 18.0, 17.75)","(7.0, 8.2, 8.024)","(101.0, 270.0, 210.0)","(3.9, 6.2, 6.1230769230769235)","(41.0, 75.0, 59.62962962962963)"
10-01-2023 20:39:43.432908,"(1.9, 2.06, 2.0247058823529414)","(5.0, 7.2, 7.131034482758621)","(11.0, 18.0, 17.75)","(7.0, 8.2, 8.024)","(101.0, 270.0, 210.0)","(3.9, 6.4, 6.11875)","(41.0, 80.0, 60.38461538461539)"
10-01-2023 20:39:44.698660,"(1.9, 2.06, 2.0247058823529414)","(5.0, 7.2, 7.0)","(11.0, 18.0, 16.5625)","(7.0, 8.2, 8.08)","(101.0, 270.0, 210.0)","(3.9, 6.4, 6.1571428571428575)","(41.0, 80.0, 56.388888888888886)"
10-01-2023 20:39:45.885700,"(1.9, 2.06, 2.033333333333333)","(5.0, 7.0, 6.85)","(11.0, 17.5, 16.75)","(7.0, 8.2, 7.914285714285715)","(101.0, 270.0, 210.0)","(4.0, 6.2, 6.133333333333334)","(41.0, 80.0, 56.388888888888886)"
10-01-2023 20:39:46.997665,"(1.9, 2.06, 2.04)","(5.0, 7.0, 6.810526315789473)","(11.0, 17.5, 16.75)","(7.0, 8.0, 7.914285714285715)","(101.0, 270.0, 236.66666666666669)","(4.0, 6.4, 6.218181818181819)","(41.0, 80.0, 56.388888888888886)"
10-01-2023 20:39:48.179684,"(1.9, 2.06, 2.033333333333333)","(5.0, 7.0, 6.794871794871795)","(11.0, 17.5, 16.833333333333332)","(7.0, 8.0, 8.208695652173914)","(101.0, 310.0, 263.3333333333333)","(4.0, 6.4, 6.177777777777778)","(41.0, 80.0, 56.388888888888886)"
10-01-2023 20:39:49.386724,"(1.9, 2.06, 2.033333333333333)","(5.0, 6.8, 6.7172413793103445)","(11.0, 17.0, 16.833333333333332)","(7.0, 8.4, 8.27027027027027)","(101.0, 310.0, 263.3333333333333)","(4.0, 6.4, 6.2)","(41.0, 80.0, 65.0)"
10-01-2023 20:39:50.507452,"(1.9, 2.04, 2.0254545454545454)","(5.0, 6.8, 6.7172413793103445)","(11.0, 17.0, 16.833333333333332)","(7.0, 8.4, 8.173584905660377)","(101.0, 310.0, 263.3333333333333)","(4.0, 6.4, 6.246153846153846)","(41.0, 75.0, 65.0)"
10-01-2023 20:39:51.575779,"(1.9, 2.04, 2.0285714285714285)","(5.0, 6.8, 6.713333333333333)","(11.0, 17.0, 16.833333333333332)","(7.0, 8.4, 7.96)","(101.0, 310.0, 263.3333333333333)","(4.0, 6.4, 6.257142857142857)","(41.0, 75.0, 65.0)"
10-01-2023 20:39:52.722417,"(1.9, 2.04, 2.0285714285714285)","(5.0, 6.8, 6.716129032258064)","(11.0, 17.0, 17.105263157894736)","(7.0, 8.0, 7.96)","(101.0, 310.0, 263.3333333333333)","(4.0, 6.4, 6.295238095238095)","(41.0, 75.0, 65.0)"
10-01-2023 20:39:53.885474,"(1.9, 2.04, 2.031111111111111)","(5.0, 6.8, 6.713333333333333)","(11.0, 17.5, 17.105263157894736)","(7.0, 8.0, 7.96)","(101.0, 310.0, 263.3333333333333)","(4.0, 6.6, 6.39047619047619)","(41.0, 75.0, 71.66666666666667)"
10-01-2023 20:39:54.911782,"(1.9, 2.04, 2.031111111111111)","(5.0, 6.8, 6.713333333333333)","(11.0, 17.5, 17.105263157894736)","(7.0, 8.0, 7.96)","(101.0, 310.0, 263.3333333333333)","(4.0, 6.6, 6.466666666666667)","(41.0, 75.0, 71.66666666666667)"
10-01-2023 20:39:56.108916,"(1.9, 2.04, 2.0330434782608697)","(5.0, 6.8, 6.694444444444444)","(11.0, 17.5, 17.105263157894736)","(7.0, 8.0, 7.98)","(101.0, 310.0, 263.3333333333333)","(4.0, 6.6, 6.466666666666667)","(41.0, 75.0, 71.66666666666667)"
10-01-2023 20:39:57.210761,"(1.9, 2.04, 2.0330434782608697)","(5.0, 6.8, 6.694444444444444)","(11.0, 17.5, 17.105263157894736)","(7.0, 8.0, 7.98)","(101.0, 310.0, 263.3333333333333)","(4.0, 6.6, 6.509090909090909)","(41.0, 75.0, 71.66666666666667)"
10-01-2023 20:39:58.435565,"(1.85, 2.04, 2.0283870967741935)","(5.0, 6.8, 6.694444444444444)","(11.0, 17.5, 17.214285714285715)","(7.0, 8.0, 7.98)","(101.0, 310.0, 230.0)","(4.0, 6.6, 6.52)","(41.0, 75.0, 71.66666666666667)"
10-01-2023 20:39:59.456258,"(1.85, 2.04, 2.0094117647058822)","(5.0, 6.8, 6.694444444444444)","(11.0, 17.5, 17.214285714285715)","(7.0, 8.0, 7.98)","(101.0, 290.0, 230.0)","(4.0, 6.6, 6.52)","(41.0, 75.0, 71.66666666666667)"
10-01-2023 20:40:00.582684,"(1.85, 2.04, 2.0094117647058822)","(5.0, 6.8, 6.694444444444444)","(11.0, 17.5, 17.214285714285715)","(7.0, 8.0, 7.98)","(101.0, 290.0, 230.0)","(4.0, 6.6, 6.552941176470588)","(41.0, 75.0, 71.66666666666667)"
10-01-2023 20:40:01.787354,"(1.85, 2.04, 2.021176470588235)","(5.0, 6.8, 6.694444444444444)","(11.0, 17.5, 17.214285714285715)","(7.0, 8.0, 7.98)","(101.0, 290.0, 230.0)","(4.0, 6.6, 6.542857142857143)","(41.0, 75.0, 71.66666666666667)"
10-01-2023 20:40:03.005587,"(1.85, 2.04, 2.021176470588235)","(5.0, 6.8, 6.694444444444444)","(11.0, 17.5, 17.214285714285715)","(7.0, 8.0, 7.64)","(101.0, 290.0, 230.0)","(4.0, 6.6, 6.533333333333333)","(41.0, 75.0, 71.66666666666667)"
10-01-2023 20:40:04.174643,"(1.85, 2.06, 2.030980392156863)","(5.0, 6.8, 6.694444444444444)","(11.0, 17.5, 17.214285714285715)","(7.0, 7.8, 7.625)","(101.0, 290.0, 230.0)","(4.2, 6.6, 6.557142857142857)","(41.0, 75.0, 71.66666666666667)"
10-01-2023 20:40:05.318007,"(1.85, 2.06, 2.0428571428571427)","(5.0, 6.8, 6.694444444444444)","(11.0, 17.5, 17.40909090909091)","(7.0, 7.8, 7.66)","(101.0, 290.0, 230.0)","(4.2, 6.6, 6.512499999999999)","(41.0, 75.0, 71.66666666666667)"
10-01-2023 20:40:06.369195,"(1.85, 2.06, 2.035555555555556)","(5.0, 6.8, 6.694444444444444)","(11.0, 17.5, 17.863636363636363)","(7.0, 7.8, 7.699999999999999)","(101.0, 290.0, 230.0)","(4.2, 6.6, 6.485714285714286)","(41.0, 75.0, 71.66666666666667)"
10-01-2023 20:40:07.507855,"(1.85, 2.06, 2.035555555555556)","(5.0, 6.8, 6.694444444444444)","(11.0, 18.0, 17.863636363636363)","(7.0, 7.8, 7.699999999999999)","(101.0, 290.0, 230.0)","(4.2, 6.6, 6.557142857142857)","(41.0, 75.0, 71.66666666666667)"
10-01-2023 20:40:08.627719,"(1.85, 2.06, 2.035555555555556)","(5.0, 6.8, 6.691891891891892)","(11.0, 18.0, 17.863636363636363)","(7.0, 7.8, 7.699999999999999)","(101.0, 290.0, 230.0)","(4.2, 6.6, 6.557142857142857)","(41.0, 75.0, 71.66666666666667)"
10-01-2023 20:40:09.770313,"(1.85, 2.06, 2.034)","(5.0, 6.8, 6.618181818181818)","(11.0, 18.0, 17.863636363636363)","(7.0, 7.8, 7.699999999999999)","(101.0, 290.0, 230.0)","(4.2, 6.6, 6.5625)","(41.0, 75.0, 71.66666666666667)"
10-01-2023 20:40:10.844447,"(1.8, 2.06, 2.034)","(5.0, 6.8, 6.633333333333333)","(11.0, 18.0, 17.863636363636363)","(7.0, 7.8, 7.699999999999999)","(101.0, 290.0, 230.0)","(4.2, 6.6, 6.525)","(41.0, 75.0, 71.66666666666667)"
10-01-2023 20:40:11.895159,"(1.8, 2.06, 2.034)","(5.0, 6.8, 6.64)","(11.0, 17.5, 17.40909090909091)","(7.0, 7.8, 7.699999999999999)","(101.0, 290.0, 230.0)","(4.2, 6.8, 6.525)","(41.0, 75.0, 71.66666666666667)"
10-01-2023 20:40:13.141571,"(1.8, 2.06, 2.0319148936170213)","(5.0, 6.8, 6.670967741935484)","(11.0, 17.5, 17.40909090909091)","(7.0, 7.8, 7.699999999999999)","(101.0, 290.0, 230.0)","(4.2, 6.8, 6.460606060606061)","(41.0, 75.0, 71.66666666666667)"
10-01-2023 20:40:14.456470,"(1.8, 2.06, 2.0319148936170213)","(5.0, 6.8, 6.670967741935484)","(11.0, 17.5, 17.40909090909091)","(7.0, 7.8, 7.6)","(101.0, 290.0, 230.0)","(4.2, 6.8, 6.460606060606061)","(41.0, 75.0, 71.66666666666667)"
10-01-2023 20:40:15.741119,"(1.8, 2.06, 2.0319148936170213)","(5.0, 6.8, 6.670967741935484)","(11.0, 17.5, 17.5)","(7.0, 7.8, 7.644444444444444)","(101.0, 290.0, 230.0)","(4.2, 6.8, 6.460606060606061)","(41.0, 75.0, 71.66666666666667)"
10-01-2023 20:40:17.027161,"(1.8, 2.06, 2.0319148936170213)","(5.0, 6.8, 6.670967741935484)","(11.0, 18.0, 17.555555555555557)","(7.0, 7.8, 7.6)","(101.0, 290.0, 230.0)","(4.2, 6.8, 6.5025641025641026)","(41.0, 75.0, 71.66666666666667)"
10-01-2023 20:40:18.127352,"(1.8, 2.06, 2.0319148936170213)","(5.0, 6.8, 6.670967741935484)","(11.0, 18.0, 17.555555555555557)","(7.0, 7.8, 7.54)","(101.0, 290.0, 218.0)","(4.2, 6.8, 6.448275862068965)","(41.0, 75.0, 71.66666666666667)"
10-01-2023 20:40:19.399988,"(1.8, 2.06, 2.032)","(5.0, 6.8, 6.68)","(11.0, 18.0, 17.555555555555557)","(7.0, 7.8, 7.54)","(101.0, 290.0, 218.0)","(4.2, 6.6, 6.475)","(41.0, 75.0, 71.66666666666667)"
10-01-2023 20:40:20.573742,"(1.8, 2.06, 2.0370491803278687)","(5.0, 6.8, 6.692857142857142)","(11.0, 18.0, 17.6)","(7.0, 7.8, 7.446153846153846)","(101.0, 290.0, 218.0)","(4.2, 6.6, 6.4322580645161285)","(41.0, 75.0, 71.66666666666667)"
10-01-2023 20:40:21.592666,"(1.8, 2.06, 2.0535483870967743)","(5.0, 6.8, 6.666666666666666)","(11.0, 18.0, 17.6)","(7.0, 8.0, 7.815384615384615)","(101.0, 290.0, 218.0)","(4.2, 6.6, 6.4322580645161285)","(41.0, 75.0, 71.66666666666667)"
10-01-2023 20:40:22.721309,"(1.8, 2.06, 2.0545945945945947)","(5.0, 6.8, 6.666666666666666)","(12.0, 18.0, 17.333333333333332)","(7.0, 8.0, 7.628571428571429)","(101.0, 290.0, 218.0)","(4.4, 6.6, 6.496296296296296)","(41.0, 75.0, 71.66666666666667)"
10-01-2023 20:40:23.890300,"(1.8, 2.12, 2.1085714285714285)","(5.0, 6.8, 6.685106382978724)","(12.0, 18.0, 17.333333333333332)","(7.0, 7.8, 7.384615384615384)","(101.0, 290.0, 218.0)","(4.4, 6.6, 6.4879999999999995)","(41.0, 75.0, 71.66666666666667)"
