,Hand Break,Dana Poppie,Brutus Maximus,Venetian Fury,Saint Sofia,Damage,Takahi Chisum
845,"[datetime.datetime(2022, 11, 28, 19, 30, 40, 497502), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 30, 40, 497502), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 19, 30, 40, 497502), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 30, 40, 497502), 2.9, 3.4]","[datetime.datetime(2022, 11, 28, 19, 30, 40, 497502), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 30, 40, 497502), 2.5, 3.25]","[datetime.datetime(2022, 11, 28, 19, 30, 40, 497502), 6.0, 9.4]"
846,"[datetime.datetime(2022, 11, 28, 19, 30, 41, 625460), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 30, 41, 625460), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 19, 30, 41, 625460), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 30, 41, 625460), 2.9, 3.4]","[datetime.datetime(2022, 11, 28, 19, 30, 41, 625460), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 30, 41, 625460), 2.5, 3.25]","[datetime.datetime(2022, 11, 28, 19, 30, 41, 625460), 6.0, 9.4]"
847,"[datetime.datetime(2022, 11, 28, 19, 30, 42, 743764), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 30, 42, 743764), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 19, 30, 42, 743764), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 30, 42, 743764), 2.9, 3.4]","[datetime.datetime(2022, 11, 28, 19, 30, 42, 743764), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 30, 42, 743764), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 30, 42, 743764), 6.0, 9.4]"
848,"[datetime.datetime(2022, 11, 28, 19, 30, 43, 871391), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 30, 43, 871391), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 19, 30, 43, 871391), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 30, 43, 871391), 2.9, 3.4]","[datetime.datetime(2022, 11, 28, 19, 30, 43, 871391), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 30, 43, 871391), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 30, 43, 871391), 6.0, 9.4]"
849,"[datetime.datetime(2022, 11, 28, 19, 30, 44, 983259), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 30, 44, 983259), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 30, 44, 983259), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 30, 44, 983259), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 19, 30, 44, 983259), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 30, 44, 983259), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 30, 44, 983259), 6.0, 9.4]"
850,"[datetime.datetime(2022, 11, 28, 19, 30, 46, 109181), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 30, 46, 109181), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 30, 46, 109181), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 30, 46, 109181), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 19, 30, 46, 109181), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 30, 46, 109181), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 30, 46, 109181), 6.0, 9.4]"
851,"[datetime.datetime(2022, 11, 28, 19, 30, 47, 222221), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 30, 47, 222221), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 30, 47, 222221), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 30, 47, 222221), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 19, 30, 47, 222221), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 30, 47, 222221), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 30, 47, 222221), 6.0, 9.4]"
852,"[datetime.datetime(2022, 11, 28, 19, 30, 48, 355000), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 30, 48, 355000), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 30, 48, 355000), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 30, 48, 355000), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 19, 30, 48, 355000), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 30, 48, 355000), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 30, 48, 355000), 6.0, 9.4]"
853,"[datetime.datetime(2022, 11, 28, 19, 30, 49, 472641), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 30, 49, 472641), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 30, 49, 472641), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 30, 49, 472641), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 19, 30, 49, 472641), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 30, 49, 472641), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 30, 49, 472641), 6.0, 9.4]"
854,"[datetime.datetime(2022, 11, 28, 19, 30, 50, 605104), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 30, 50, 605104), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 30, 50, 605104), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 30, 50, 605104), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 19, 30, 50, 605104), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 30, 50, 605104), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 30, 50, 605104), 6.0, 9.4]"
855,"[datetime.datetime(2022, 11, 28, 19, 30, 51, 727533), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 30, 51, 727533), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 30, 51, 727533), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 30, 51, 727533), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 19, 30, 51, 727533), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 30, 51, 727533), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 30, 51, 727533), 6.0, 9.4]"
856,"[datetime.datetime(2022, 11, 28, 19, 30, 52, 843782), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 30, 52, 843782), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 30, 52, 843782), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 30, 52, 843782), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 19, 30, 52, 843782), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 30, 52, 843782), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 30, 52, 843782), 6.0, 9.4]"
857,"[datetime.datetime(2022, 11, 28, 19, 30, 53, 974307), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 30, 53, 974307), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 30, 53, 974307), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 30, 53, 974307), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 19, 30, 53, 974307), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 30, 53, 974307), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 30, 53, 974307), 6.0, 9.4]"
858,"[datetime.datetime(2022, 11, 28, 19, 30, 55, 93646), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 30, 55, 93646), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 30, 55, 93646), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 30, 55, 93646), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 19, 30, 55, 93646), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 30, 55, 93646), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 30, 55, 93646), 6.0, 9.4]"
859,"[datetime.datetime(2022, 11, 28, 19, 30, 56, 215238), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 30, 56, 215238), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 30, 56, 215238), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 30, 56, 215238), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 30, 56, 215238), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 30, 56, 215238), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 30, 56, 215238), 6.0, 9.4]"
860,"[datetime.datetime(2022, 11, 28, 19, 30, 57, 331349), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 30, 57, 331349), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 30, 57, 331349), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 30, 57, 331349), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 30, 57, 331349), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 30, 57, 331349), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 30, 57, 331349), 6.0, 9.4]"
861,"[datetime.datetime(2022, 11, 28, 19, 30, 58, 447104), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 30, 58, 447104), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 30, 58, 447104), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 30, 58, 447104), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 30, 58, 447104), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 30, 58, 447104), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 30, 58, 447104), 6.0, 9.4]"
862,"[datetime.datetime(2022, 11, 28, 19, 30, 59, 558827), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 30, 59, 558827), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 30, 59, 558827), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 30, 59, 558827), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 30, 59, 558827), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 30, 59, 558827), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 30, 59, 558827), 6.0, 9.4]"
863,"[datetime.datetime(2022, 11, 28, 19, 31, 0, 683779), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 31, 0, 683779), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 31, 0, 683779), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 31, 0, 683779), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 31, 0, 683779), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 31, 0, 683779), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 31, 0, 683779), 6.0, 9.4]"
864,"[datetime.datetime(2022, 11, 28, 19, 31, 1, 797750), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 31, 1, 797750), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 31, 1, 797750), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 31, 1, 797750), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 31, 1, 797750), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 31, 1, 797750), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 31, 1, 797750), 6.0, 9.4]"
865,"[datetime.datetime(2022, 11, 28, 19, 31, 2, 920591), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 31, 2, 920591), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 31, 2, 920591), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 31, 2, 920591), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 31, 2, 920591), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 31, 2, 920591), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 31, 2, 920591), 6.0, 9.4]"
866,"[datetime.datetime(2022, 11, 28, 19, 31, 4, 43730), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 31, 4, 43730), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 31, 4, 43730), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 31, 4, 43730), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 31, 4, 43730), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 31, 4, 43730), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 31, 4, 43730), 6.0, 9.4]"
867,"[datetime.datetime(2022, 11, 28, 19, 31, 5, 171855), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 31, 5, 171855), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 31, 5, 171855), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 31, 5, 171855), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 31, 5, 171855), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 31, 5, 171855), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 31, 5, 171855), 6.0, 9.4]"
868,"[datetime.datetime(2022, 11, 28, 19, 31, 6, 296195), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 31, 6, 296195), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 31, 6, 296195), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 31, 6, 296195), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 31, 6, 296195), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 31, 6, 296195), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 31, 6, 296195), 6.0, 9.4]"
869,"[datetime.datetime(2022, 11, 28, 19, 31, 7, 411291), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 31, 7, 411291), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 31, 7, 411291), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 31, 7, 411291), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 31, 7, 411291), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 31, 7, 411291), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 31, 7, 411291), 6.0, 9.4]"
870,"[datetime.datetime(2022, 11, 28, 19, 31, 8, 528575), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 31, 8, 528575), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 31, 8, 528575), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 31, 8, 528575), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 31, 8, 528575), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 31, 8, 528575), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 31, 8, 528575), 6.0, 9.4]"
871,"[datetime.datetime(2022, 11, 28, 19, 31, 9, 645459), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 31, 9, 645459), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 31, 9, 645459), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 31, 9, 645459), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 31, 9, 645459), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 31, 9, 645459), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 31, 9, 645459), 6.0, 9.4]"
872,"[datetime.datetime(2022, 11, 28, 19, 31, 10, 754722), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 31, 10, 754722), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 31, 10, 754722), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 31, 10, 754722), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 31, 10, 754722), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 31, 10, 754722), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 31, 10, 754722), 6.0, 9.4]"
873,"[datetime.datetime(2022, 11, 28, 19, 31, 11, 870031), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 31, 11, 870031), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 31, 11, 870031), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 31, 11, 870031), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 31, 11, 870031), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 31, 11, 870031), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 31, 11, 870031), 6.0, 9.4]"
874,"[datetime.datetime(2022, 11, 28, 19, 31, 12, 985808), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 31, 12, 985808), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 31, 12, 985808), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 31, 12, 985808), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 31, 12, 985808), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 31, 12, 985808), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 31, 12, 985808), 6.0, 9.4]"
875,"[datetime.datetime(2022, 11, 28, 19, 31, 14, 112200), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 31, 14, 112200), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 31, 14, 112200), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 31, 14, 112200), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 31, 14, 112200), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 31, 14, 112200), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 31, 14, 112200), 6.0, 9.4]"
876,"[datetime.datetime(2022, 11, 28, 19, 31, 15, 227708), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 31, 15, 227708), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 31, 15, 227708), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 31, 15, 227708), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 31, 15, 227708), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 31, 15, 227708), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 31, 15, 227708), 6.0, 9.4]"
877,"[datetime.datetime(2022, 11, 28, 19, 31, 16, 365265), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 31, 16, 365265), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 31, 16, 365265), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 31, 16, 365265), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 31, 16, 365265), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 31, 16, 365265), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 31, 16, 365265), 6.0, 9.4]"
878,"[datetime.datetime(2022, 11, 28, 19, 31, 17, 493860), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 31, 17, 493860), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 31, 17, 493860), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 31, 17, 493860), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 31, 17, 493860), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 31, 17, 493860), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 31, 17, 493860), 6.0, 9.4]"
879,"[datetime.datetime(2022, 11, 28, 19, 31, 18, 619770), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 31, 18, 619770), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 31, 18, 619770), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 31, 18, 619770), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 31, 18, 619770), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 31, 18, 619770), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 31, 18, 619770), 6.0, 9.4]"
880,"[datetime.datetime(2022, 11, 28, 19, 31, 19, 744174), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 31, 19, 744174), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 31, 19, 744174), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 31, 19, 744174), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 31, 19, 744174), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 31, 19, 744174), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 31, 19, 744174), 6.0, 9.4]"
881,"[datetime.datetime(2022, 11, 28, 19, 31, 20, 864322), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 31, 20, 864322), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 31, 20, 864322), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 31, 20, 864322), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 31, 20, 864322), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 31, 20, 864322), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 31, 20, 864322), 6.0, 9.4]"
882,"[datetime.datetime(2022, 11, 28, 19, 31, 21, 988370), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 31, 21, 988370), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 31, 21, 988370), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 31, 21, 988370), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 31, 21, 988370), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 31, 21, 988370), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 31, 21, 988370), 6.0, 9.4]"
883,"[datetime.datetime(2022, 11, 28, 19, 31, 23, 110271), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 31, 23, 110271), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 31, 23, 110271), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 31, 23, 110271), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 31, 23, 110271), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 31, 23, 110271), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 31, 23, 110271), 6.0, 9.4]"
884,"[datetime.datetime(2022, 11, 28, 19, 31, 24, 242362), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 31, 24, 242362), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 31, 24, 242362), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 31, 24, 242362), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 31, 24, 242362), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 31, 24, 242362), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 31, 24, 242362), 6.0, 9.4]"
885,"[datetime.datetime(2022, 11, 28, 19, 31, 25, 365344), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 31, 25, 365344), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 31, 25, 365344), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 31, 25, 365344), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 31, 25, 365344), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 31, 25, 365344), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 31, 25, 365344), 6.0, 9.4]"
886,"[datetime.datetime(2022, 11, 28, 19, 31, 26, 516586), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 31, 26, 516586), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 31, 26, 516586), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 31, 26, 516586), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 31, 26, 516586), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 31, 26, 516586), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 31, 26, 516586), 6.0, 9.4]"
887,"[datetime.datetime(2022, 11, 28, 19, 31, 27, 630300), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 31, 27, 630300), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 31, 27, 630300), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 31, 27, 630300), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 31, 27, 630300), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 31, 27, 630300), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 31, 27, 630300), 6.0, 9.4]"
888,"[datetime.datetime(2022, 11, 28, 19, 31, 28, 761313), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 31, 28, 761313), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 31, 28, 761313), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 31, 28, 761313), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 31, 28, 761313), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 31, 28, 761313), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 31, 28, 761313), 6.0, 9.4]"
889,"[datetime.datetime(2022, 11, 28, 19, 31, 29, 875053), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 31, 29, 875053), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 31, 29, 875053), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 31, 29, 875053), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 31, 29, 875053), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 31, 29, 875053), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 31, 29, 875053), 6.0, 9.4]"
890,"[datetime.datetime(2022, 11, 28, 19, 31, 30, 998277), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 19, 31, 30, 998277), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 31, 30, 998277), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 31, 30, 998277), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 31, 30, 998277), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 31, 30, 998277), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 19, 31, 30, 998277), 6.0, 9.4]"
