,Chatty Mavis,Sozins Queen,Epic Blossom,Lucky Jack,Goldstar Clover,Romeo,Homebush Thaw,Retread Pete
15-12-2022 13:53:02.259495,"(1.55, 1.95, 1.6993617021276595)","(15.0, 110.0, 99.27777777777777)","(14.0, 100.0, 57.25)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:03.378597,"(1.55, 1.95, 1.6993617021276595)","(15.0, 110.0, 99.27777777777777)","(14.0, 100.0, 57.25)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:04.440288,"(1.55, 1.95, 1.6993617021276595)","(15.0, 110.0, 99.27777777777777)","(14.0, 100.0, 57.25)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:05.497101,"(1.55, 1.94, 1.748)","(15.0, 110.0, 96.28571428571428)","(14.0, 100.0, 57.25)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:06.559907,"(1.55, 1.94, 1.748)","(15.0, 110.0, 96.28571428571428)","(14.0, 100.0, 57.25)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:07.569438,"(1.55, 1.94, 1.748)","(15.0, 110.0, 96.28571428571428)","(14.0, 100.0, 57.25)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:08.607654,"(1.55, 1.94, 1.748)","(15.0, 110.0, 96.28571428571428)","(14.0, 100.0, 57.25)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:09.640617,"(1.55, 1.94, 1.748)","(15.0, 110.0, 97.9375)","(14.0, 100.0, 57.25)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:10.722520,"(1.55, 1.94, 1.748)","(15.0, 110.0, 97.9375)","(14.0, 100.0, 57.25)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:11.857327,"(1.55, 1.94, 1.748)","(15.0, 110.0, 96.21428571428572)","(14.0, 100.0, 57.25)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:13.034460,"(1.55, 1.94, 1.748)","(15.0, 110.0, 96.21428571428572)","(14.0, 100.0, 87.64285714285714)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:14.226818,"(1.55, 1.94, 1.748)","(15.0, 110.0, 96.28571428571428)","(14.0, 100.0, 87.64285714285714)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 203.7)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:15.413178,"(1.55, 1.94, 1.748)","(15.0, 110.0, 103.14285714285714)","(14.0, 100.0, 87.64285714285714)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 203.7)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:16.537361,"(1.55, 1.93, 1.8264285714285713)","(15.0, 110.0, 102.61538461538461)","(14.0, 100.0, 89.1875)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 203.7)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:17.595312,"(1.55, 1.93, 1.8264285714285713)","(15.0, 110.0, 103.14285714285714)","(14.0, 100.0, 89.1875)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:18.645552,"(1.55, 1.93, 1.8264285714285713)","(15.0, 110.0, 103.14285714285714)","(14.0, 100.0, 89.1875)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:19.783472,"(1.55, 1.93, 1.8264285714285713)","(15.0, 110.0, 103.14285714285714)","(14.0, 100.0, 89.1875)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:20.882432,"(1.55, 1.93, 1.8264285714285713)","(15.0, 110.0, 103.14285714285714)","(14.0, 100.0, 89.1875)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:21.944540,"(1.55, 1.93, 1.8264285714285713)","(15.0, 110.0, 103.14285714285714)","(14.0, 100.0, 89.1875)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:22.941749,"(1.55, 1.93, 1.8264285714285713)","(15.0, 110.0, 99.27777777777777)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:24.067317,"(1.55, 1.93, 1.8264285714285713)","(15.0, 110.0, 99.27777777777777)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:25.184672,"(1.55, 1.93, 1.8264285714285713)","(15.0, 110.0, 99.27777777777777)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:26.376058,"(1.55, 1.93, 1.8264285714285713)","(15.0, 110.0, 99.27777777777777)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:27.526903,"(1.55, 1.93, 1.8264285714285713)","(15.0, 110.0, 99.27777777777777)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:28.681491,"(1.55, 1.92, 1.8199999999999998)","(15.0, 110.0, 99.27777777777777)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:29.803767,"(1.55, 1.92, 1.8199999999999998)","(15.0, 110.0, 99.27777777777777)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:30.931854,"(1.55, 1.92, 1.8199999999999998)","(15.0, 110.0, 99.27777777777777)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:32.033447,"(1.55, 1.92, 1.7972727272727271)","(15.0, 110.0, 99.27777777777777)","(14.0, 100.0, 89.1875)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:33.225905,"(1.55, 1.92, 1.7972727272727271)","(15.0, 110.0, 99.27777777777777)","(14.0, 100.0, 89.1875)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:34.381971,"(1.55, 1.92, 1.7972727272727271)","(15.0, 110.0, 99.27777777777777)","(14.0, 100.0, 89.1875)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:35.607919,"(1.55, 1.92, 1.7972727272727271)","(15.0, 110.0, 99.27777777777777)","(14.0, 100.0, 87.71428571428572)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:36.902300,"(1.55, 1.92, 1.8199999999999998)","(15.0, 110.0, 103.14285714285714)","(14.0, 100.0, 87.71428571428572)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:38.134349,"(1.55, 1.92, 1.8199999999999998)","(15.0, 110.0, 103.14285714285714)","(14.0, 100.0, 87.71428571428572)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:39.399435,"(1.55, 1.92, 1.8199999999999998)","(15.0, 110.0, 103.14285714285714)","(14.0, 100.0, 87.71428571428572)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:40.559353,"(1.55, 1.92, 1.8199999999999998)","(15.0, 110.0, 103.14285714285714)","(14.0, 100.0, 87.71428571428572)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:41.748017,"(1.55, 1.95, 1.6993617021276595)","(15.0, 110.0, 99.27777777777777)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:42.936929,"(1.55, 1.94, 1.8328571428571427)","(15.0, 110.0, 97.9375)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:44.066387,"(1.55, 1.94, 1.8328571428571427)","(15.0, 110.0, 97.9375)","(14.0, 100.0, 89.1875)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:45.195977,"(1.55, 1.94, 1.8328571428571427)","(15.0, 110.0, 103.14285714285714)","(14.0, 100.0, 89.1875)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:46.344466,"(1.55, 1.94, 1.8328571428571427)","(15.0, 110.0, 96.28571428571428)","(14.0, 100.0, 89.1875)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:47.491902,"(1.55, 1.94, 1.8328571428571427)","(15.0, 110.0, 96.28571428571428)","(14.0, 100.0, 89.1875)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:48.649952,"(1.55, 1.94, 1.8328571428571427)","(15.0, 110.0, 96.28571428571428)","(14.0, 100.0, 89.1875)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:49.829854,"(1.55, 1.94, 1.8328571428571427)","(15.0, 110.0, 96.28571428571428)","(14.0, 100.0, 89.1875)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:50.889890,"(1.55, 1.94, 1.8328571428571427)","(15.0, 110.0, 96.28571428571428)","(14.0, 100.0, 89.1875)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:51.956823,"(1.55, 1.94, 1.8328571428571427)","(15.0, 110.0, 96.28571428571428)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:53.032677,"(1.55, 1.95, 1.6993617021276595)","(15.0, 110.0, 103.56666666666666)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:54.101102,"(1.55, 1.95, 1.6993617021276595)","(15.0, 110.0, 103.56666666666666)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:55.258139,"(1.55, 1.95, 1.6993617021276595)","(15.0, 110.0, 103.56666666666666)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:56.321564,"(1.55, 1.94, 1.775)","(15.0, 110.0, 103.56666666666666)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:57.301688,"(1.55, 1.94, 1.775)","(15.0, 110.0, 103.56666666666666)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:58.289915,"(1.55, 1.94, 1.775)","(15.0, 110.0, 103.56666666666666)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:53:59.326940,"(1.55, 1.94, 1.775)","(15.0, 110.0, 103.56666666666666)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:54:00.470396,"(1.55, 1.94, 1.775)","(15.0, 110.0, 103.56666666666666)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:54:01.593528,"(1.55, 1.93, 1.8264285714285713)","(15.0, 110.0, 96.28571428571428)","(14.0, 100.0, 89.1875)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 53.75)","(20.0, 250.0, 211.41666666666669)","(17.0, 160.0, 117.20588235294117)"
15-12-2022 13:54:02.791354,"(1.55, 1.93, 1.8264285714285713)","(15.0, 110.0, 96.28571428571428)","(14.0, 100.0, 89.1875)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 78.5)","(20.0, 250.0, 192.25)","(17.0, 160.0, 79.44444444444444)"
15-12-2022 13:54:03.902136,"(1.55, 1.93, 1.8264285714285713)","(15.0, 110.0, 103.14285714285714)","(14.0, 100.0, 89.1875)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 78.5)","(20.0, 250.0, 192.25)","(17.0, 160.0, 79.44444444444444)"
15-12-2022 13:54:04.984207,"(1.55, 1.93, 1.8264285714285713)","(15.0, 110.0, 103.14285714285714)","(14.0, 100.0, 89.1875)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 78.5)","(20.0, 250.0, 192.25)","(17.0, 160.0, 79.44444444444444)"
15-12-2022 13:54:06.081259,"(1.55, 1.93, 1.8027272727272727)","(15.0, 110.0, 103.14285714285714)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 78.5)","(20.0, 250.0, 192.25)","(17.0, 160.0, 79.44444444444444)"
15-12-2022 13:54:07.194276,"(1.55, 1.93, 1.8027272727272727)","(15.0, 110.0, 98.0)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 78.5)","(20.0, 250.0, 192.25)","(17.0, 160.0, 79.44444444444444)"
15-12-2022 13:54:08.311316,"(1.55, 1.93, 1.8027272727272727)","(15.0, 110.0, 103.96875)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 78.5)","(20.0, 250.0, 192.25)","(17.0, 160.0, 79.44444444444444)"
15-12-2022 13:54:09.440629,"(1.55, 1.93, 1.8027272727272727)","(15.0, 110.0, 103.96875)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 78.5)","(20.0, 250.0, 192.25)","(17.0, 160.0, 79.44444444444444)"
15-12-2022 13:54:10.480722,"(1.55, 1.93, 1.8264285714285713)","(15.0, 110.0, 103.96875)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 78.5)","(20.0, 250.0, 192.25)","(17.0, 160.0, 79.44444444444444)"
15-12-2022 13:54:11.569967,"(1.55, 1.93, 1.8264285714285713)","(15.0, 110.0, 103.96875)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 78.5)","(20.0, 250.0, 192.25)","(17.0, 160.0, 79.44444444444444)"
15-12-2022 13:54:12.637418,"(1.55, 1.92, 1.8199999999999998)","(15.0, 110.0, 103.96875)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 78.5)","(20.0, 250.0, 192.25)","(17.0, 160.0, 79.44444444444444)"
15-12-2022 13:54:13.737281,"(1.55, 1.92, 1.8199999999999998)","(15.0, 110.0, 103.96875)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 78.5)","(20.0, 250.0, 192.25)","(17.0, 160.0, 79.44444444444444)"
15-12-2022 13:54:14.847366,"(1.55, 1.92, 1.8199999999999998)","(15.0, 110.0, 103.96875)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 78.5)","(20.0, 250.0, 192.25)","(17.0, 160.0, 79.44444444444444)"
15-12-2022 13:54:15.844438,"(1.55, 1.92, 1.8199999999999998)","(15.0, 110.0, 103.96875)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 78.5)","(20.0, 250.0, 192.25)","(17.0, 160.0, 79.44444444444444)"
15-12-2022 13:54:16.877032,"(1.55, 1.92, 1.8199999999999998)","(15.0, 110.0, 103.96875)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 78.5)","(20.0, 250.0, 192.25)","(17.0, 160.0, 79.44444444444444)"
15-12-2022 13:54:17.935907,"(1.55, 1.92, 1.8199999999999998)","(15.0, 110.0, 103.96875)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 78.5)","(20.0, 250.0, 192.25)","(17.0, 160.0, 79.44444444444444)"
15-12-2022 13:54:19.075515,"(1.55, 1.92, 1.8199999999999998)","(15.0, 110.0, 103.96875)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 78.5)","(20.0, 250.0, 192.25)","(17.0, 160.0, 79.44444444444444)"
15-12-2022 13:54:20.127433,"(1.55, 1.92, 1.8199999999999998)","(15.0, 110.0, 103.96875)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 78.5)","(20.0, 250.0, 192.25)","(17.0, 160.0, 79.44444444444444)"
15-12-2022 13:54:21.180415,"(1.55, 1.92, 1.8199999999999998)","(15.0, 110.0, 103.96875)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 78.5)","(20.0, 250.0, 192.25)","(17.0, 160.0, 79.44444444444444)"
15-12-2022 13:54:22.238298,"(1.55, 1.92, 1.8199999999999998)","(15.0, 110.0, 103.96875)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 78.5)","(20.0, 250.0, 192.25)","(17.0, 160.0, 79.44444444444444)"
15-12-2022 13:54:23.413875,"(1.55, 1.92, 1.8199999999999998)","(15.0, 110.0, 103.96875)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 78.5)","(20.0, 250.0, 192.25)","(17.0, 160.0, 79.44444444444444)"
15-12-2022 13:54:24.516726,"(1.55, 1.92, 1.8199999999999998)","(15.0, 110.0, 103.96875)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 78.5)","(20.0, 250.0, 192.25)","(17.0, 160.0, 79.44444444444444)"
15-12-2022 13:54:25.591097,"(1.55, 1.95, 1.6993617021276595)","(15.0, 110.0, 103.96875)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 78.5)","(20.0, 250.0, 192.25)","(17.0, 160.0, 79.44444444444444)"
15-12-2022 13:54:26.778184,"(1.55, 1.94, 1.7685714285714285)","(15.0, 110.0, 103.96875)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 78.5)","(20.0, 250.0, 192.25)","(17.0, 160.0, 79.44444444444444)"
15-12-2022 13:54:27.800284,"(1.55, 1.94, 1.7685714285714285)","(15.0, 110.0, 103.96875)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 78.5)","(20.0, 250.0, 192.25)","(17.0, 160.0, 79.44444444444444)"
15-12-2022 13:54:28.865226,"(1.55, 1.94, 1.7685714285714285)","(15.0, 110.0, 103.96875)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 78.5)","(20.0, 250.0, 192.25)","(17.0, 160.0, 79.44444444444444)"
15-12-2022 13:54:30.092330,"(1.55, 1.94, 1.7685714285714285)","(15.0, 110.0, 103.96875)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 78.5)","(20.0, 250.0, 192.25)","(17.0, 160.0, 79.44444444444444)"
15-12-2022 13:54:31.223070,"(1.55, 1.94, 1.7685714285714285)","(15.0, 110.0, 103.96875)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 78.5)","(20.0, 250.0, 192.25)","(17.0, 160.0, 79.44444444444444)"
15-12-2022 13:54:32.317388,"(1.55, 1.93, 1.8264285714285713)","(15.0, 110.0, 103.96875)","(14.0, 100.0, 56.75)","(3.3, 4.1, 3.5530303030303028)","(18.0, 180.0, 105.22727272727273)","(14.0, 95.0, 78.5)","(20.0, 250.0, 192.25)","(17.0, 160.0, 79.44444444444444)"
