,Rapidfire Forest,Moody Girl,Whizbang Jack,Why Not Rhyno,Sneaky Mojo,Cyber Crime,Sheila Sazs,Galloping Star
11-01-2023 18:52:11.442334,"(6.0, 11.0, 7.699999999999999)","(7.0, 10.5, 8.313333333333333)","(2.2, 3.55, 2.349166666666667)","(6.5, 12.0, 7.166666666666667)","(6.0, 12.0, 8.125)","(17.0, 65.0, 30.09090909090909)","(7.5, 20.0, 16.4)","(21.0, 95.0, 41.18181818181819)"
11-01-2023 18:52:12.725932,"(6.0, 11.0, 7.699999999999999)","(7.0, 10.5, 8.313333333333333)","(2.2, 3.55, 2.349166666666667)","(6.5, 12.0, 7.166666666666667)","(6.0, 12.0, 8.125)","(17.0, 65.0, 30.09090909090909)","(7.5, 20.0, 16.4)","(21.0, 95.0, 41.18181818181819)"
11-01-2023 18:52:14.084570,"(6.0, 11.0, 7.699999999999999)","(7.0, 10.5, 8.313333333333333)","(2.2, 3.55, 2.349166666666667)","(6.5, 12.0, 7.166666666666667)","(6.0, 12.0, 8.125)","(17.0, 65.0, 30.09090909090909)","(7.5, 20.0, 16.4)","(21.0, 95.0, 41.18181818181819)"
11-01-2023 18:52:15.508448,"(6.0, 11.0, 7.699999999999999)","(7.0, 10.5, 8.313333333333333)","(2.2, 3.55, 2.349166666666667)","(6.5, 12.0, 7.166666666666667)","(6.0, 12.0, 8.125)","(17.0, 65.0, 30.09090909090909)","(7.5, 20.0, 16.4)","(21.0, 95.0, 41.18181818181819)"
11-01-2023 18:52:16.924322,"(6.0, 11.0, 7.699999999999999)","(7.0, 10.5, 8.313333333333333)","(2.2, 3.55, 2.349166666666667)","(6.5, 12.0, 7.166666666666667)","(6.0, 12.0, 8.125)","(17.0, 65.0, 30.09090909090909)","(7.5, 20.0, 16.4)","(21.0, 95.0, 41.18181818181819)"
11-01-2023 18:52:18.227734,"(6.0, 11.0, 7.699999999999999)","(7.0, 10.5, 8.313333333333333)","(2.2, 3.55, 2.349166666666667)","(6.5, 12.0, 7.166666666666667)","(6.0, 12.0, 8.125)","(17.0, 65.0, 30.09090909090909)","(7.5, 20.0, 16.4)","(21.0, 95.0, 41.18181818181819)"
11-01-2023 18:52:19.584765,"(6.0, 11.0, 7.699999999999999)","(7.0, 10.5, 8.313333333333333)","(2.2, 3.55, 2.349166666666667)","(6.5, 12.0, 7.166666666666667)","(6.0, 12.0, 8.125)","(17.0, 65.0, 30.09090909090909)","(7.5, 20.0, 16.4)","(21.0, 95.0, 41.18181818181819)"
11-01-2023 18:52:20.991181,"(6.0, 11.0, 7.699999999999999)","(7.0, 10.5, 8.313333333333333)","(2.2, 3.55, 2.349166666666667)","(6.5, 12.0, 7.166666666666667)","(6.0, 12.0, 8.125)","(17.0, 65.0, 30.09090909090909)","(7.5, 20.0, 16.4)","(21.0, 95.0, 41.18181818181819)"
11-01-2023 18:52:22.364215,"(6.0, 11.0, 7.699999999999999)","(7.0, 10.5, 8.313333333333333)","(2.2, 3.55, 2.349166666666667)","(6.5, 12.0, 7.166666666666667)","(6.0, 12.0, 8.125)","(17.0, 65.0, 30.09090909090909)","(7.5, 20.0, 16.4)","(21.0, 95.0, 41.18181818181819)"
11-01-2023 18:52:23.750060,"(6.0, 11.0, 7.699999999999999)","(7.0, 10.5, 8.313333333333333)","(2.2, 3.55, 2.349166666666667)","(6.5, 12.0, 7.166666666666667)","(6.0, 12.0, 8.125)","(17.0, 65.0, 30.09090909090909)","(7.5, 20.0, 16.4)","(21.0, 95.0, 41.18181818181819)"
11-01-2023 18:52:25.072915,"(6.0, 11.0, 7.699999999999999)","(7.0, 10.5, 8.313333333333333)","(2.2, 3.55, 2.349166666666667)","(6.5, 12.0, 7.166666666666667)","(6.0, 12.0, 8.125)","(17.0, 65.0, 30.09090909090909)","(7.5, 20.0, 16.4)","(21.0, 95.0, 41.18181818181819)"
11-01-2023 18:52:26.415358,"(6.0, 11.0, 7.699999999999999)","(7.0, 10.5, 8.313333333333333)","(2.2, 3.55, 2.349166666666667)","(6.5, 12.0, 7.166666666666667)","(6.0, 12.0, 8.125)","(17.0, 65.0, 30.09090909090909)","(7.5, 20.0, 16.4)","(21.0, 95.0, 41.18181818181819)"
11-01-2023 18:52:27.739187,"(6.0, 11.0, 7.699999999999999)","(7.0, 10.5, 8.313333333333333)","(2.2, 3.55, 2.349166666666667)","(6.5, 12.0, 7.166666666666667)","(6.0, 12.0, 8.125)","(17.0, 65.0, 30.09090909090909)","(7.5, 20.0, 16.4)","(21.0, 95.0, 41.18181818181819)"
11-01-2023 18:52:29.074193,"(6.0, 11.0, 7.699999999999999)","(7.0, 10.5, 8.313333333333333)","(2.2, 3.55, 2.349166666666667)","(6.5, 12.0, 7.166666666666667)","(6.0, 12.0, 8.125)","(17.0, 65.0, 30.09090909090909)","(7.5, 20.0, 16.4)","(21.0, 95.0, 41.18181818181819)"
11-01-2023 18:52:30.386068,"(6.0, 11.0, 7.699999999999999)","(7.0, 10.5, 8.313333333333333)","(2.2, 3.55, 2.349166666666667)","(6.5, 12.0, 7.166666666666667)","(6.0, 12.0, 8.125)","(17.0, 65.0, 30.09090909090909)","(7.5, 20.0, 16.4)","(21.0, 95.0, 41.18181818181819)"
