,Aikhal,Keyless Go,Tango And Cash,White Hart Express,Cape Wrath,Kentucky Nick,Prickley Prince,Splendid Chap,Princess Alakhai,Sassolino,Missedthedeel,Poetic Whisper
08-12-2022 13:22:22.957959,"(6.5, 8.4, 8.357142857142858)","(26.0, 60.0, 51.25)","(3.8, 4.4, 4.393684210526316)","(31.0, 95.0, 80.0)","(101.0, 470.0, 451.66666666666663)","(4.8, 7.2, 6.88)","(41.0, 70.0, 65.38461538461539)","(3.6, 4.1, 4.0060975609756095)","(101.0, 370.0, 350.0)","(5.5, 6.6, 6.296)","(101.0, 150.0, 140.0)","(16.0, 25.0, 23.2)"
08-12-2022 13:22:24.525832,"(6.5, 8.4, 8.364705882352942)","(26.0, 60.0, 51.25)","(3.8, 4.4, 4.393684210526316)","(31.0, 100.0, 85.0)","(101.0, 470.0, 403.3333333333333)","(4.8, 7.2, 6.88)","(41.0, 70.0, 66.66666666666667)","(3.6, 4.1, 4.0060975609756095)","(101.0, 370.0, 350.0)","(5.5, 6.6, 6.296)","(101.0, 150.0, 140.0)","(16.0, 25.0, 23.2)"
08-12-2022 13:22:26.175835,"(6.5, 8.4, 8.364705882352942)","(26.0, 60.0, 51.25)","(3.8, 4.4, 4.393684210526316)","(31.0, 100.0, 85.0)","(101.0, 470.0, 403.3333333333333)","(4.8, 7.2, 6.88)","(41.0, 70.0, 66.66666666666667)","(3.6, 4.1, 4.0060975609756095)","(101.0, 370.0, 350.0)","(5.5, 6.6, 6.296)","(101.0, 150.0, 140.0)","(16.0, 25.0, 23.2)"
08-12-2022 13:22:27.936322,"(6.5, 8.4, 8.233333333333334)","(26.0, 60.0, 50.4)","(3.8, 4.4, 4.393684210526316)","(31.0, 100.0, 85.0)","(101.0, 470.0, 403.3333333333333)","(4.8, 7.2, 6.8769230769230765)","(41.0, 70.0, 66.66666666666667)","(3.6, 4.1, 4.0060975609756095)","(101.0, 370.0, 350.0)","(5.5, 6.6, 6.296)","(101.0, 150.0, 140.0)","(16.0, 25.0, 23.2)"
08-12-2022 13:22:29.711130,"(6.5, 8.4, 8.357142857142858)","(26.0, 60.0, 54.75)","(3.8, 4.4, 4.393684210526316)","(31.0, 100.0, 85.0)","(101.0, 470.0, 403.3333333333333)","(4.8, 7.0, 6.8769230769230765)","(41.0, 70.0, 66.66666666666667)","(3.6, 4.1, 4.0060975609756095)","(101.0, 370.0, 350.0)","(5.5, 6.6, 6.296)","(101.0, 150.0, 140.0)","(16.0, 25.0, 23.2)"
08-12-2022 13:22:31.769499,"(6.5, 8.4, 8.364705882352942)","(26.0, 60.0, 55.578947368421055)","(3.8, 4.4, 4.393684210526316)","(31.0, 100.0, 85.0)","(101.0, 470.0, 380.0)","(4.8, 7.0, 6.779999999999999)","(41.0, 70.0, 66.66666666666667)","(3.6, 4.1, 4.0060975609756095)","(101.0, 370.0, 345.0)","(5.5, 6.6, 6.296)","(101.0, 150.0, 140.0)","(16.0, 25.0, 23.2)"
08-12-2022 13:22:33.992248,"(6.5, 8.4, 8.364705882352942)","(26.0, 60.0, 56.76923076923077)","(3.8, 4.4, 4.444776119402985)","(31.0, 100.0, 85.0)","(101.0, 400.0, 385.0)","(4.8, 7.0, 6.684210526315789)","(41.0, 70.0, 66.66666666666667)","(3.6, 4.1, 4.005813953488372)","(101.0, 370.0, 345.0)","(5.5, 6.6, 6.337931034482759)","(101.0, 150.0, 140.0)","(16.0, 25.0, 23.2)"
08-12-2022 13:22:36.248484,"(6.5, 8.4, 8.364705882352942)","(26.0, 60.0, 50.666666666666664)","(3.8, 4.5, 4.444776119402985)","(31.0, 100.0, 85.0)","(101.0, 400.0, 380.0)","(4.8, 7.0, 6.684210526315789)","(41.0, 70.0, 66.66666666666667)","(3.6, 4.1, 4.005813953488372)","(101.0, 370.0, 345.0)","(5.5, 6.6, 6.337931034482759)","(101.0, 150.0, 140.0)","(16.0, 25.0, 23.2)"
08-12-2022 13:22:38.300010,"(6.5, 8.4, 8.364705882352942)","(26.0, 60.0, 50.666666666666664)","(3.8, 4.5, 4.456640625)","(31.0, 100.0, 81.25)","(101.0, 410.0, 380.0)","(4.8, 7.0, 6.6695652173913045)","(41.0, 70.0, 66.66666666666667)","(3.6, 4.1, 4.004938271604939)","(101.0, 370.0, 345.0)","(5.5, 6.6, 6.337931034482759)","(101.0, 150.0, 140.0)","(16.0, 25.0, 23.2)"
08-12-2022 13:22:40.377214,"(6.5, 8.4, 8.371428571428572)","(26.0, 60.0, 50.666666666666664)","(3.8, 4.5, 4.59683908045977)","(31.0, 100.0, 81.25)","(101.0, 410.0, 385.0)","(4.8, 7.0, 6.684210526315789)","(41.0, 70.0, 66.66666666666667)","(3.6, 4.1, 3.9636363636363634)","(101.0, 370.0, 345.0)","(5.5, 6.6, 6.337931034482759)","(101.0, 150.0, 140.0)","(16.0, 25.0, 23.2)"
08-12-2022 13:22:42.458493,"(6.5, 8.4, 8.028571428571428)","(26.0, 60.0, 50.2)","(3.8, 4.6, 4.851190476190476)","(31.0, 100.0, 81.25)","(101.0, 400.0, 385.0)","(4.8, 7.0, 6.533333333333333)","(41.0, 70.0, 66.66666666666667)","(3.6, 4.0, 3.8794117647058823)","(101.0, 370.0, 345.0)","(5.5, 6.6, 6.337931034482759)","(101.0, 150.0, 140.0)","(16.0, 25.0, 23.2)"
08-12-2022 13:22:44.547908,"(6.5, 8.2, 7.96774193548387)","(26.0, 60.0, 50.2)","(3.8, 4.9, 4.866197183098592)","(31.0, 100.0, 87.5)","(101.0, 400.0, 380.0)","(4.8, 6.6, 6.5)","(41.0, 70.0, 66.66666666666667)","(3.6, 3.95, 3.8794117647058823)","(101.0, 370.0, 345.0)","(5.5, 6.6, 6.337931034482759)","(101.0, 150.0, 140.0)","(16.0, 25.0, 23.142857142857142)"
08-12-2022 13:22:46.379026,"(6.5, 8.2, 7.96774193548387)","(26.0, 60.0, 50.2)","(3.8, 4.9, 4.894)","(31.0, 100.0, 87.5)","(101.0, 410.0, 380.0)","(4.8, 6.6, 6.5)","(41.0, 70.0, 66.66666666666667)","(3.6, 3.95, 3.8833333333333333)","(101.0, 370.0, 345.0)","(5.5, 6.6, 6.337931034482759)","(101.0, 150.0, 140.0)","(16.0, 25.0, 23.142857142857142)"
08-12-2022 13:22:48.193771,"(6.5, 8.2, 8.17142857142857)","(26.0, 60.0, 50.2)","(3.8, 4.9, 4.894)","(31.0, 100.0, 87.5)","(101.0, 410.0, 380.0)","(4.8, 6.6, 6.5)","(41.0, 70.0, 66.66666666666667)","(3.6, 3.95, 3.8833333333333333)","(101.0, 370.0, 345.0)","(5.5, 6.6, 6.337931034482759)","(101.0, 150.0, 140.0)","(16.0, 25.0, 23.142857142857142)"
08-12-2022 13:22:50.003417,"(6.5, 8.4, 8.10909090909091)","(26.0, 60.0, 50.2)","(3.8, 4.9, 4.894)","(31.0, 100.0, 87.5)","(101.0, 410.0, 380.0)","(4.8, 6.6, 6.5)","(41.0, 70.0, 64.61538461538461)","(3.6, 3.95, 3.8833333333333333)","(101.0, 370.0, 345.0)","(5.5, 6.6, 6.337931034482759)","(101.0, 150.0, 140.0)","(16.0, 25.0, 23.142857142857142)"
08-12-2022 13:22:51.761080,"(6.5, 8.4, 8.085714285714285)","(26.0, 60.0, 50.2)","(3.8, 4.9, 4.7875)","(31.0, 100.0, 87.5)","(101.0, 410.0, 380.0)","(4.8, 6.6, 6.48)","(41.0, 65.0, 64.61538461538461)","(3.6, 3.95, 3.8833333333333333)","(101.0, 370.0, 345.0)","(5.5, 6.6, 6.337931034482759)","(101.0, 150.0, 140.0)","(16.0, 25.0, 23.142857142857142)"
08-12-2022 13:22:53.434782,"(6.5, 8.4, 7.939597315436242)","(26.0, 60.0, 52.75)","(3.8, 4.8, 4.8707317073170735)","(31.0, 100.0, 87.5)","(101.0, 410.0, 380.0)","(4.8, 6.6, 6.48)","(41.0, 65.0, 64.61538461538461)","(3.6, 3.95, 3.88)","(101.0, 370.0, 345.0)","(5.5, 6.6, 6.337931034482759)","(101.0, 150.0, 140.0)","(16.0, 25.0, 23.142857142857142)"
08-12-2022 13:22:55.139496,"(6.5, 7.8, 7.658441558441558)","(26.0, 55.0, 52.75)","(3.8, 4.9, 4.8707317073170735)","(31.0, 100.0, 87.5)","(101.0, 410.0, 385.0)","(4.8, 6.6, 6.48)","(41.0, 65.0, 66.66666666666667)","(3.6, 4.0, 3.892857142857143)","(101.0, 370.0, 345.0)","(5.5, 6.6, 6.337931034482759)","(101.0, 150.0, 126.66666666666667)","(16.0, 25.0, 23.2)"
08-12-2022 13:22:56.799677,"(6.5, 7.8, 7.658441558441558)","(26.0, 55.0, 52.75)","(3.8, 4.9, 4.866666666666667)","(31.0, 100.0, 87.5)","(101.0, 400.0, 401.42857142857144)","(4.8, 6.6, 6.48)","(41.0, 70.0, 66.66666666666667)","(3.6, 4.0, 3.941176470588235)","(101.0, 370.0, 345.0)","(5.5, 6.6, 6.337931034482759)","(101.0, 140.0, 116.0)","(16.0, 25.0, 23.2)"
08-12-2022 13:22:58.460755,"(6.5, 7.8, 7.6909090909090905)","(26.0, 55.0, 52.75)","(3.8, 4.9, 4.866197183098592)","(31.0, 100.0, 87.5)","(101.0, 410.0, 400.7692307692308)","(4.8, 6.6, 6.48)","(41.0, 70.0, 66.66666666666667)","(3.6, 4.0, 3.892857142857143)","(101.0, 370.0, 345.0)","(5.5, 6.6, 6.337931034482759)","(101.0, 140.0, 115.0)","(16.0, 25.0, 23.2)"
08-12-2022 13:23:00.119752,"(6.5, 7.8, 7.691891891891892)","(26.0, 55.0, 52.75)","(3.8, 4.9, 4.923181818181819)","(31.0, 100.0, 87.5)","(101.0, 410.0, 380.0)","(4.8, 6.6, 6.48)","(41.0, 70.0, 66.66666666666667)","(3.6, 4.0, 3.8833333333333333)","(101.0, 370.0, 345.0)","(5.5, 6.6, 6.337931034482759)","(101.0, 140.0, 116.92307692307692)","(16.0, 25.0, 23.2)"
08-12-2022 13:23:01.775192,"(6.5, 7.8, 7.46027397260274)","(26.0, 55.0, 52.75)","(3.8, 5.0, 5.292307692307692)","(31.0, 100.0, 87.5)","(101.0, 410.0, 380.0)","(4.8, 6.6, 6.48)","(41.0, 70.0, 66.66666666666667)","(3.6, 3.95, 3.8642857142857143)","(101.0, 370.0, 345.0)","(5.5, 6.6, 6.337931034482759)","(101.0, 140.0, 116.92307692307692)","(16.0, 25.0, 23.142857142857142)"
08-12-2022 13:23:03.516541,"(6.5, 7.8, 7.55)","(26.0, 55.0, 52.83333333333333)","(3.8, 5.4, 5.441025641025641)","(31.0, 100.0, 87.5)","(101.0, 410.0, 380.0)","(4.8, 6.6, 6.327272727272727)","(41.0, 70.0, 66.66666666666667)","(3.6, 3.95, 3.821428571428571)","(101.0, 370.0, 345.0)","(5.5, 6.6, 6.342857142857143)","(101.0, 140.0, 116.92307692307692)","(16.0, 25.0, 23.2)"
08-12-2022 13:23:05.228630,"(6.5, 7.8, 7.431578947368421)","(26.0, 55.0, 52.95454545454545)","(3.8, 5.5, 5.495833333333334)","(31.0, 100.0, 95.38461538461539)","(101.0, 410.0, 380.0)","(4.8, 6.4, 6.386666666666667)","(41.0, 70.0, 67.5)","(3.5, 3.9, 3.765)","(101.0, 370.0, 345.0)","(5.5, 6.4, 6.132)","(101.0, 140.0, 122.85714285714286)","(16.0, 25.0, 24.1)"
08-12-2022 13:23:06.826648,"(6.5, 7.6, 7.431578947368421)","(26.0, 55.0, 59.36363636363636)","(3.8, 5.5, 5.5484536082474225)","(31.0, 100.0, 92.5)","(101.0, 410.0, 380.0)","(4.8, 6.6, 6.285714285714286)","(41.0, 70.0, 65.71428571428571)","(3.5, 3.8, 3.764102564102564)","(101.0, 370.0, 345.0)","(5.5, 6.4, 6.132)","(101.0, 140.0, 122.85714285714286)","(16.0, 25.0, 24.071428571428573)"
08-12-2022 13:23:08.391728,"(6.5, 7.6, 7.4750000000000005)","(26.0, 60.0, 59.36363636363636)","(3.8, 5.6, 5.5777777777777775)","(31.0, 100.0, 92.5)","(101.0, 410.0, 380.0)","(4.8, 6.4, 6.509090909090909)","(41.0, 70.0, 65.71428571428571)","(3.5, 3.8, 3.807028112449799)","(101.0, 370.0, 345.0)","(5.5, 6.4, 6.093827160493827)","(101.0, 140.0, 122.85714285714286)","(16.0, 25.0, 24.071428571428573)"
08-12-2022 13:23:09.978039,"(6.5, 7.8, 7.665517241379311)","(26.0, 60.0, 59.36363636363636)","(3.8, 5.6, 5.5777777777777775)","(31.0, 100.0, 92.5)","(101.0, 410.0, 355.0)","(4.8, 6.6, 6.463636363636363)","(41.0, 70.0, 65.71428571428571)","(3.5, 3.85, 3.807028112449799)","(101.0, 370.0, 345.0)","(5.5, 6.4, 6.093827160493827)","(101.0, 140.0, 122.85714285714286)","(16.0, 25.0, 24.066666666666666)"
08-12-2022 13:23:11.649462,"(6.5, 7.8, 7.639285714285714)","(26.0, 60.0, 62.16666666666667)","(3.8, 5.6, 5.5777777777777775)","(31.0, 100.0, 92.5)","(101.0, 370.0, 355.0)","(4.8, 6.6, 6.392307692307692)","(41.0, 70.0, 65.71428571428571)","(3.5, 3.85, 3.807028112449799)","(101.0, 370.0, 345.0)","(5.5, 6.4, 6.093827160493827)","(101.0, 140.0, 121.33333333333333)","(16.0, 25.0, 24.066666666666666)"
08-12-2022 13:23:13.216702,"(6.5, 7.8, 7.750684931506849)","(26.0, 65.0, 61.07692307692308)","(3.8, 5.6, 5.588636363636363)","(31.0, 100.0, 92.5)","(101.0, 360.0, 355.0)","(4.8, 6.6, 6.063157894736842)","(41.0, 70.0, 65.71428571428571)","(3.5, 3.85, 3.789887640449438)","(101.0, 370.0, 345.0)","(5.5, 6.4, 6.093827160493827)","(101.0, 140.0, 121.33333333333333)","(16.0, 25.0, 24.066666666666666)"
08-12-2022 13:23:14.804580,"(6.5, 7.8, 7.750684931506849)","(26.0, 65.0, 61.07692307692308)","(3.8, 5.6, 5.588636363636363)","(31.0, 100.0, 92.5)","(101.0, 360.0, 355.0)","(4.8, 6.6, 6.063157894736842)","(41.0, 70.0, 65.71428571428571)","(3.5, 3.85, 3.7912060301507537)","(101.0, 370.0, 345.0)","(5.5, 6.4, 6.10752688172043)","(101.0, 140.0, 121.33333333333333)","(16.0, 25.0, 24.066666666666666)"
08-12-2022 13:23:16.412914,"(6.5, 7.6, 7.5)","(26.0, 65.0, 61.4375)","(3.8, 5.6, 5.322222222222222)","(31.0, 100.0, 92.5)","(101.0, 360.0, 355.0)","(4.8, 6.4, 6.133333333333334)","(41.0, 70.0, 65.71428571428571)","(3.5, 3.85, 3.7912060301507537)","(101.0, 370.0, 345.0)","(5.5, 6.4, 6.104166666666667)","(101.0, 140.0, 121.33333333333333)","(16.0, 25.0, 24.066666666666666)"
08-12-2022 13:23:18.027602,"(6.5, 7.6, 7.5)","(26.0, 65.0, 61.4375)","(3.8, 5.4, 5.447692307692308)","(31.0, 100.0, 92.5)","(101.0, 360.0, 355.0)","(4.8, 6.4, 6.103703703703704)","(41.0, 70.0, 65.71428571428571)","(3.5, 3.85, 3.7912060301507537)","(101.0, 370.0, 345.0)","(5.5, 6.4, 6.104166666666667)","(101.0, 140.0, 121.33333333333333)","(16.0, 25.0, 24.066666666666666)"
08-12-2022 13:23:19.546849,"(6.5, 7.8, 7.615384615384616)","(26.0, 60.0, 58.90909090909091)","(3.8, 5.5, 5.447692307692308)","(31.0, 100.0, 92.5)","(101.0, 360.0, 355.0)","(4.8, 6.4, 6.103703703703704)","(41.0, 70.0, 65.71428571428571)","(3.5, 3.85, 3.7912060301507537)","(101.0, 370.0, 345.0)","(5.5, 6.4, 6.098039215686274)","(101.0, 140.0, 126.66666666666667)","(16.0, 25.0, 23.58823529411765)"
08-12-2022 13:23:21.089963,"(6.5, 7.8, 7.615384615384616)","(26.0, 60.0, 57.30769230769231)","(3.8, 5.5, 5.42)","(31.0, 100.0, 92.5)","(101.0, 360.0, 355.0)","(4.8, 6.4, 6.103703703703704)","(41.0, 70.0, 65.71428571428571)","(3.5, 3.85, 3.7912060301507537)","(101.0, 370.0, 345.0)","(5.5, 6.4, 6.098039215686274)","(101.0, 130.0, 126.66666666666667)","(16.0, 25.0, 23.6)"
08-12-2022 13:23:22.708831,"(6.5, 7.8, 7.633333333333334)","(26.0, 60.0, 56.95652173913044)","(3.8, 5.5, 5.441284403669725)","(31.0, 100.0, 92.5)","(101.0, 360.0, 355.0)","(4.8, 6.4, 6.103703703703704)","(41.0, 70.0, 65.71428571428571)","(3.5, 3.85, 3.7912060301507537)","(101.0, 370.0, 254.0)","(5.5, 6.4, 6.098039215686274)","(101.0, 130.0, 126.66666666666667)","(16.0, 24.0, 23.6)"
08-12-2022 13:23:24.243620,"(6.5, 8.0, 7.72)","(26.0, 60.0, 56.81818181818182)","(3.8, 5.5, 5.435087719298245)","(31.0, 100.0, 92.5)","(101.0, 360.0, 355.0)","(4.8, 6.4, 6.103703703703704)","(41.0, 70.0, 65.71428571428571)","(3.5, 3.85, 3.7912060301507537)","(101.0, 310.0, 254.0)","(5.5, 6.4, 6.098039215686274)","(101.0, 130.0, 126.66666666666667)","(16.0, 24.0, 23.8)"
08-12-2022 13:23:25.772178,"(6.5, 8.0, 7.72)","(26.0, 60.0, 56.81818181818182)","(3.8, 5.5, 5.435087719298245)","(31.0, 100.0, 92.5)","(101.0, 360.0, 355.0)","(4.8, 6.4, 6.103703703703704)","(41.0, 70.0, 65.71428571428571)","(3.5, 3.85, 3.7912060301507537)","(101.0, 310.0, 298.3333333333333)","(5.5, 6.4, 6.098039215686274)","(101.0, 130.0, 126.66666666666667)","(16.0, 24.0, 23.8)"
08-12-2022 13:23:27.293622,"(6.5, 8.0, 7.866666666666666)","(26.0, 60.0, 56.81818181818182)","(3.8, 5.5, 5.435087719298245)","(31.0, 100.0, 92.5)","(101.0, 360.0, 355.0)","(4.8, 6.4, 6.103703703703704)","(41.0, 70.0, 65.71428571428571)","(3.5, 3.85, 3.798520710059172)","(101.0, 310.0, 298.3333333333333)","(5.5, 6.4, 6.098039215686274)","(101.0, 130.0, 126.66666666666667)","(16.0, 24.0, 23.8)"
08-12-2022 13:23:28.939733,"(6.5, 8.0, 7.857142857142857)","(26.0, 60.0, 56.81818181818182)","(3.8, 5.5, 5.435087719298245)","(31.0, 100.0, 92.5)","(101.0, 360.0, 355.0)","(4.8, 6.4, 6.103703703703704)","(41.0, 70.0, 65.71428571428571)","(3.5, 3.85, 3.798520710059172)","(101.0, 310.0, 280.0)","(5.5, 6.4, 6.098039215686274)","(101.0, 130.0, 126.66666666666667)","(16.0, 24.0, 23.8)"
08-12-2022 13:23:30.472551,"(6.5, 8.0, 7.857142857142857)","(26.0, 60.0, 56.81818181818182)","(3.8, 5.5, 5.435087719298245)","(31.0, 100.0, 92.5)","(101.0, 360.0, 355.0)","(4.8, 6.4, 6.103703703703704)","(41.0, 70.0, 65.71428571428571)","(3.5, 3.85, 3.798520710059172)","(101.0, 310.0, 280.0)","(5.5, 6.4, 6.098039215686274)","(101.0, 130.0, 126.66666666666667)","(16.0, 24.0, 23.8)"
08-12-2022 13:23:31.996823,"(6.5, 8.0, 7.857142857142857)","(26.0, 60.0, 56.81818181818182)","(3.8, 5.5, 5.435087719298245)","(31.0, 100.0, 92.5)","(101.0, 360.0, 355.0)","(4.8, 6.4, 6.103703703703704)","(41.0, 70.0, 65.71428571428571)","(3.5, 3.85, 3.798520710059172)","(101.0, 310.0, 280.0)","(5.5, 6.4, 6.098039215686274)","(101.0, 130.0, 126.66666666666667)","(16.0, 24.0, 23.8)"
08-12-2022 13:23:33.492811,"(6.5, 8.0, 7.724137931034482)","(26.0, 60.0, 56.81818181818182)","(3.8, 5.5, 5.435087719298245)","(31.0, 100.0, 92.5)","(101.0, 360.0, 355.0)","(4.8, 6.4, 6.103703703703704)","(41.0, 70.0, 65.71428571428571)","(3.5, 3.85, 3.798520710059172)","(101.0, 310.0, 290.0)","(5.5, 6.4, 6.098039215686274)","(101.0, 130.0, 126.66666666666667)","(16.0, 24.0, 23.8)"
08-12-2022 13:23:35.195349,"(6.5, 8.0, 7.709090909090909)","(26.0, 60.0, 56.81818181818182)","(3.8, 5.5, 5.435087719298245)","(31.0, 100.0, 92.5)","(101.0, 360.0, 355.0)","(4.8, 6.4, 6.103703703703704)","(41.0, 70.0, 65.71428571428571)","(3.5, 3.85, 3.798520710059172)","(101.0, 310.0, 290.0)","(5.5, 6.4, 6.098039215686274)","(101.0, 130.0, 126.66666666666667)","(16.0, 24.0, 23.8)"
08-12-2022 13:23:36.674529,"(6.5, 8.0, 7.709090909090909)","(26.0, 60.0, 57.30769230769231)","(3.8, 5.5, 5.453459119496856)","(31.0, 100.0, 92.5)","(101.0, 360.0, 355.0)","(4.8, 6.4, 6.103703703703704)","(41.0, 70.0, 65.71428571428571)","(3.5, 3.85, 3.7603092783505154)","(101.0, 310.0, 290.0)","(5.5, 6.4, 6.071287128712871)","(101.0, 130.0, 122.5)","(16.0, 24.0, 23.8)"
08-12-2022 13:23:38.246993,"(6.5, 8.0, 7.709090909090909)","(26.0, 60.0, 56.81818181818182)","(3.8, 5.5, 5.371739130434783)","(31.0, 100.0, 92.5)","(101.0, 360.0, 355.0)","(4.8, 6.4, 6.162962962962963)","(41.0, 70.0, 65.71428571428571)","(3.5, 3.85, 3.7603092783505154)","(101.0, 310.0, 290.0)","(5.5, 6.4, 6.071287128712871)","(91.0, 130.0, 122.5)","(16.0, 24.0, 23.8)"
08-12-2022 13:23:39.816721,"(6.5, 8.0, 7.857142857142857)","(26.0, 60.0, 56.81818181818182)","(3.8, 5.4, 5.371739130434783)","(31.0, 100.0, 92.5)","(101.0, 360.0, 355.0)","(4.8, 6.4, 6.162962962962963)","(41.0, 70.0, 65.71428571428571)","(3.5, 3.85, 3.7603092783505154)","(101.0, 310.0, 300.0)","(5.5, 6.4, 6.071287128712871)","(91.0, 130.0, 122.5)","(16.0, 24.0, 23.8)"
08-12-2022 13:23:41.379856,"(6.5, 8.0, 7.04)","(26.0, 60.0, 68.66666666666666)","(3.8, 5.4, 5.4174999999999995)","(31.0, 100.0, 92.5)","(101.0, 360.0, 355.0)","(4.8, 6.4, 6.32)","(41.0, 70.0, 73.75)","(3.5, 3.85, 3.7642857142857142)","(101.0, 310.0, 300.0)","(5.5, 6.4, 6.221333333333334)","(91.0, 140.0, 115.0)","(16.0, 25.0, 24.210526315789473)"
08-12-2022 13:23:42.824483,"(6.5, 7.4, 7.04)","(26.0, 70.0, 68.66666666666666)","(3.8, 5.5, 5.4174999999999995)","(31.0, 130.0, 90.0)","(101.0, 360.0, 355.0)","(4.8, 6.4, 6.044444444444444)","(41.0, 75.0, 73.57142857142857)","(3.5, 3.85, 3.8247899159663867)","(101.0, 310.0, 301.42857142857144)","(5.5, 6.4, 6.221333333333334)","(91.0, 140.0, 115.0)","(16.0, 25.0, 26.5)"
08-12-2022 13:23:44.437269,"(6.5, 7.4, 7.2)","(26.0, 70.0, 67.0)","(3.8, 5.5, 5.4174999999999995)","(31.0, 120.0, 90.0)","(101.0, 360.0, 355.0)","(4.8, 6.2, 6.044444444444444)","(41.0, 80.0, 73.57142857142857)","(3.5, 3.85, 3.8247899159663867)","(101.0, 310.0, 301.42857142857144)","(5.5, 6.4, 6.221333333333334)","(91.0, 140.0, 115.0)","(16.0, 28.0, 26.5)"
08-12-2022 13:23:45.957700,"(6.5, 7.4, 7.2)","(26.0, 70.0, 64.13636363636364)","(3.8, 5.5, 5.434)","(31.0, 120.0, 90.0)","(101.0, 360.0, 355.0)","(4.8, 6.2, 6.044444444444444)","(41.0, 80.0, 73.57142857142857)","(3.5, 3.85, 3.8247899159663867)","(101.0, 310.0, 285.0)","(5.5, 6.4, 6.080952380952381)","(91.0, 140.0, 122.5)","(16.0, 28.0, 26.5)"
08-12-2022 13:23:47.573863,"(6.5, 7.4, 7.254545454545455)","(26.0, 65.0, 58.25)","(3.8, 5.5, 5.434)","(31.0, 120.0, 90.0)","(101.0, 360.0, 355.0)","(4.8, 6.2, 6.044444444444444)","(41.0, 80.0, 76.25)","(3.5, 3.85, 3.8051219512195122)","(101.0, 310.0, 285.0)","(5.5, 6.4, 6.080952380952381)","(91.0, 130.0, 122.5)","(16.0, 28.0, 26.5)"
08-12-2022 13:23:49.222972,"(6.5, 7.4, 7.293333333333334)","(26.0, 60.0, 57.0)","(3.8, 5.5, 5.434)","(31.0, 120.0, 90.0)","(101.0, 360.0, 355.0)","(4.8, 6.2, 6.044444444444444)","(41.0, 80.0, 76.25)","(3.5, 3.85, 3.8051219512195122)","(101.0, 310.0, 285.0)","(5.5, 6.4, 6.084705882352941)","(91.0, 130.0, 122.5)","(16.0, 28.0, 26.5)"
08-12-2022 13:23:50.979709,"(6.5, 7.4, 7.293333333333334)","(26.0, 60.0, 63.45454545454545)","(3.8, 5.5, 5.434)","(31.0, 120.0, 96.66666666666667)","(101.0, 360.0, 355.0)","(4.8, 6.2, 6.044444444444444)","(41.0, 80.0, 76.25)","(3.5, 3.85, 3.8051219512195122)","(101.0, 310.0, 285.0)","(5.5, 6.4, 6.084705882352941)","(91.0, 130.0, 122.5)","(16.0, 28.0, 26.5)"
08-12-2022 13:23:52.669907,"(6.5, 7.4, 7.2153846153846155)","(26.0, 65.0, 63.45454545454545)","(3.8, 5.5, 5.434)","(31.0, 120.0, 96.66666666666667)","(101.0, 360.0, 355.0)","(4.8, 6.2, 6.0)","(41.0, 80.0, 75.71428571428571)","(3.5, 3.85, 3.817153284671533)","(101.0, 310.0, 285.0)","(5.5, 6.4, 6.184615384615385)","(91.0, 130.0, 124.28571428571428)","(16.0, 28.0, 25.6)"
08-12-2022 13:23:54.506756,"(6.5, 7.4, 7.2153846153846155)","(26.0, 65.0, 68.0)","(3.8, 5.5, 5.434)","(31.0, 120.0, 90.0)","(101.0, 360.0, 355.0)","(4.8, 6.2, 6.0)","(41.0, 80.0, 75.71428571428571)","(3.5, 3.85, 3.817153284671533)","(101.0, 310.0, 285.0)","(5.5, 6.4, 6.184615384615385)","(91.0, 130.0, 124.28571428571428)","(16.0, 28.0, 25.6)"
08-12-2022 13:23:56.463116,"(6.5, 7.4, 7.171428571428572)","(26.0, 70.0, 60.94117647058823)","(3.8, 5.5, 5.434)","(31.0, 120.0, 90.0)","(101.0, 360.0, 355.0)","(4.8, 6.2, 6.031578947368421)","(41.0, 80.0, 75.71428571428571)","(3.5, 3.85, 3.817153284671533)","(101.0, 310.0, 285.0)","(5.5, 6.4, 6.184615384615385)","(91.0, 130.0, 124.28571428571428)","(16.0, 28.0, 26.2)"
08-12-2022 13:23:58.515784,"(6.5, 7.4, 7.288888888888889)","(26.0, 70.0, 58.333333333333336)","(3.8, 5.5, 5.416455696202531)","(31.0, 120.0, 96.66666666666667)","(101.0, 360.0, 355.0)","(4.8, 6.2, 5.88421052631579)","(41.0, 80.0, 75.71428571428571)","(3.5, 3.85, 3.8137096774193546)","(101.0, 310.0, 285.0)","(5.5, 6.4, 6.258333333333334)","(91.0, 130.0, 115.0)","(16.0, 28.0, 26.2)"
08-12-2022 13:24:01.012111,"(6.5, 7.4, 7.288888888888889)","(26.0, 70.0, 56.0)","(3.8, 5.5, 5.404545454545454)","(31.0, 120.0, 96.66666666666667)","(101.0, 360.0, 355.0)","(4.8, 6.2, 5.873913043478261)","(41.0, 80.0, 75.71428571428571)","(3.5, 3.9, 3.87)","(101.0, 310.0, 290.0)","(5.5, 6.4, 6.258333333333334)","(91.0, 130.0, 115.0)","(16.0, 28.0, 26.2)"
