,Deluxe Legend,Exlover,Tupelawara,Regal Conqueror,Warrioress,Crazy Eyed Fred,Super Art,Good Girl
08-01-2023 12:30:20.450342,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.6, 6.252631578947368)","(14.0, 17.0, 16.757575757575758)","(1.7, 2.0, 1.924793388429752)","(101.0, 210.0, 184.28571428571428)","(51.0, 55.0, 52.80952380952381)","(5.5, 8.4, 7.885714285714286)"
08-01-2023 12:30:21.490405,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.6, 6.252631578947368)","(14.0, 17.0, 16.757575757575758)","(1.7, 2.0, 1.924793388429752)","(101.0, 210.0, 184.28571428571428)","(51.0, 55.0, 46.6)","(5.5, 8.4, 7.885714285714286)"
08-01-2023 12:30:22.570789,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.6, 6.252631578947368)","(14.0, 17.0, 16.757575757575758)","(1.7, 2.0, 1.924793388429752)","(101.0, 210.0, 184.28571428571428)","(51.0, 55.0, 46.6)","(5.5, 8.4, 7.885714285714286)"
08-01-2023 12:30:23.736451,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.6, 6.252631578947368)","(14.0, 17.0, 16.757575757575758)","(1.7, 2.0, 1.924793388429752)","(101.0, 210.0, 184.28571428571428)","(51.0, 55.0, 46.6)","(5.5, 8.4, 7.2592592592592595)"
08-01-2023 12:30:24.825267,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.6, 6.252631578947368)","(14.0, 17.0, 16.757575757575758)","(1.7, 2.0, 1.924793388429752)","(101.0, 210.0, 184.28571428571428)","(51.0, 55.0, 50.333333333333336)","(5.5, 8.0, 7.2592592592592595)"
08-01-2023 12:30:25.937215,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.6, 7.05531914893617)","(14.0, 17.0, 16.757575757575758)","(1.7, 2.0, 1.984375)","(101.0, 210.0, 184.28571428571428)","(51.0, 55.0, 50.333333333333336)","(5.5, 8.0, 6.947368421052632)"
08-01-2023 12:30:27.072143,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.6, 7.05531914893617)","(14.0, 17.0, 16.75)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 184.28571428571428)","(51.0, 55.0, 50.333333333333336)","(5.5, 8.0, 6.947368421052632)"
08-01-2023 12:30:28.157542,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.6, 6.2823529411764705)","(14.0, 17.0, 16.75)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 184.28571428571428)","(51.0, 55.0, 50.333333333333336)","(5.5, 8.0, 6.947368421052632)"
08-01-2023 12:30:29.220818,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.6, 6.2823529411764705)","(14.0, 17.0, 16.75)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 150.0)","(51.0, 55.0, 50.333333333333336)","(5.5, 8.0, 6.947368421052632)"
08-01-2023 12:30:30.204619,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.6, 6.2823529411764705)","(14.0, 17.0, 16.75)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 150.0)","(51.0, 55.0, 50.333333333333336)","(5.5, 8.0, 6.947368421052632)"
08-01-2023 12:30:31.197427,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.6, 6.2823529411764705)","(14.0, 17.0, 16.75)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 150.0)","(51.0, 55.0, 50.333333333333336)","(5.5, 8.0, 6.947368421052632)"
08-01-2023 12:30:32.227877,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.6, 6.2823529411764705)","(14.0, 17.0, 16.75)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 150.0)","(51.0, 55.0, 50.333333333333336)","(5.5, 8.0, 6.947368421052632)"
08-01-2023 12:30:33.336351,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.6, 6.2823529411764705)","(14.0, 17.0, 16.75)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 150.0)","(51.0, 55.0, 50.333333333333336)","(5.5, 8.0, 6.947368421052632)"
08-01-2023 12:30:34.421158,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.6, 6.3)","(14.0, 17.0, 16.5)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 150.0)","(51.0, 55.0, 50.333333333333336)","(5.5, 8.0, 6.947368421052632)"
08-01-2023 12:30:35.529506,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.6, 6.3)","(14.0, 17.0, 16.5)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 150.0)","(51.0, 55.0, 50.333333333333336)","(5.5, 8.0, 6.947368421052632)"
08-01-2023 12:30:36.670363,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.6, 6.3)","(14.0, 17.0, 16.5)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 150.0)","(51.0, 55.0, 50.333333333333336)","(5.5, 8.0, 6.947368421052632)"
08-01-2023 12:30:37.808977,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 150.0)","(51.0, 55.0, 48.7)","(5.5, 8.0, 7.2592592592592595)"
08-01-2023 12:30:38.897880,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 150.0)","(51.0, 55.0, 48.7)","(5.5, 8.0, 7.2592592592592595)"
08-01-2023 12:30:39.991104,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 150.0)","(51.0, 55.0, 48.7)","(5.5, 8.0, 7.2592592592592595)"
08-01-2023 12:30:40.969276,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 150.0)","(51.0, 55.0, 48.7)","(5.5, 8.0, 7.2592592592592595)"
08-01-2023 12:30:42.023517,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 16.0)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 150.0)","(51.0, 55.0, 48.7)","(5.5, 8.0, 7.2592592592592595)"
08-01-2023 12:30:43.034680,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 15.6)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 150.0)","(51.0, 55.0, 48.7)","(5.5, 8.0, 7.2592592592592595)"
08-01-2023 12:30:44.183161,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 15.6)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 150.0)","(51.0, 55.0, 48.7)","(5.5, 8.0, 7.2592592592592595)"
08-01-2023 12:30:45.251954,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 15.6)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 150.0)","(51.0, 55.0, 48.7)","(5.5, 8.0, 7.2592592592592595)"
08-01-2023 12:30:46.357628,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 15.6)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 150.0)","(51.0, 55.0, 48.7)","(5.5, 8.0, 7.2592592592592595)"
08-01-2023 12:30:47.465849,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 150.0)","(51.0, 55.0, 48.7)","(5.5, 8.0, 7.2592592592592595)"
08-01-2023 12:30:48.564795,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 150.0)","(51.0, 55.0, 48.7)","(5.5, 8.0, 7.2592592592592595)"
08-01-2023 12:30:49.595696,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 150.0)","(51.0, 55.0, 48.7)","(5.5, 8.0, 7.2592592592592595)"
08-01-2023 12:30:50.657119,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 150.0)","(51.0, 55.0, 48.7)","(5.5, 8.0, 7.2592592592592595)"
08-01-2023 12:30:51.731844,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 150.0)","(51.0, 55.0, 48.7)","(5.5, 8.0, 7.237647058823529)"
08-01-2023 12:30:52.815056,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 150.0)","(51.0, 55.0, 48.7)","(5.5, 8.0, 7.237647058823529)"
08-01-2023 12:30:53.928688,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 150.0)","(51.0, 55.0, 48.7)","(5.5, 8.0, 7.237647058823529)"
08-01-2023 12:30:55.033639,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 160.0)","(51.0, 55.0, 48.7)","(5.5, 8.0, 7.237647058823529)"
08-01-2023 12:30:56.128658,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 160.0)","(51.0, 55.0, 48.7)","(5.5, 8.0, 7.237647058823529)"
08-01-2023 12:30:57.192949,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 160.0)","(51.0, 55.0, 48.7)","(5.5, 8.0, 7.237647058823529)"
08-01-2023 12:30:58.267687,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 160.0)","(51.0, 55.0, 48.7)","(5.5, 8.0, 7.237647058823529)"
08-01-2023 12:30:59.338582,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 160.0)","(51.0, 55.0, 48.7)","(5.5, 8.0, 7.237647058823529)"
08-01-2023 12:31:00.394574,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 160.0)","(51.0, 55.0, 48.7)","(5.5, 8.0, 7.237647058823529)"
08-01-2023 12:31:01.481813,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 160.0)","(51.0, 55.0, 48.7)","(5.5, 8.0, 7.237647058823529)"
08-01-2023 12:31:02.594922,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 160.0)","(51.0, 55.0, 48.7)","(5.5, 8.0, 7.237647058823529)"
08-01-2023 12:31:03.725448,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.9864444444444445)","(101.0, 210.0, 160.0)","(51.0, 55.0, 48.0)","(5.5, 8.0, 7.237647058823529)"
08-01-2023 12:31:04.836966,"(9.0, 10.0, 9.954545454545455)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.9864444444444445)","(101.0, 210.0, 160.0)","(51.0, 50.0, 48.0)","(5.5, 8.0, 7.237647058823529)"
08-01-2023 12:31:05.955063,"(9.0, 10.0, 9.954545454545455)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.9864444444444445)","(101.0, 210.0, 160.0)","(51.0, 50.0, 48.0)","(5.5, 8.0, 7.237647058823529)"
08-01-2023 12:31:07.118180,"(9.0, 10.0, 9.954545454545455)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.9864444444444445)","(101.0, 210.0, 160.0)","(51.0, 50.0, 48.0)","(5.5, 8.0, 7.237647058823529)"
08-01-2023 12:31:08.197398,"(9.0, 10.0, 9.954545454545455)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.9864444444444445)","(101.0, 210.0, 160.0)","(51.0, 50.0, 48.0)","(5.5, 8.0, 7.237647058823529)"
08-01-2023 12:31:09.297222,"(9.0, 10.0, 9.954545454545455)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.9864444444444445)","(101.0, 210.0, 160.0)","(51.0, 50.0, 48.0)","(5.5, 8.0, 7.237647058823529)"
08-01-2023 12:31:10.405780,"(9.0, 10.0, 9.954545454545455)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.9864444444444445)","(101.0, 210.0, 160.0)","(51.0, 50.0, 48.0)","(5.5, 8.0, 7.237647058823529)"
08-01-2023 12:31:11.497284,"(9.0, 10.0, 9.954545454545455)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.9865591397849462)","(101.0, 210.0, 160.0)","(51.0, 50.0, 48.0)","(5.5, 8.0, 7.237647058823529)"
08-01-2023 12:31:12.528520,"(9.0, 10.0, 9.954545454545455)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.9865591397849462)","(101.0, 210.0, 160.0)","(51.0, 50.0, 48.0)","(5.5, 8.0, 7.237647058823529)"
08-01-2023 12:31:13.598017,"(9.0, 10.0, 9.954545454545455)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.9865591397849462)","(101.0, 210.0, 160.0)","(51.0, 50.0, 48.0)","(5.5, 8.0, 7.237647058823529)"
08-01-2023 12:31:14.640350,"(9.0, 10.0, 9.954545454545455)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.9865591397849462)","(101.0, 210.0, 160.0)","(51.0, 50.0, 48.0)","(5.5, 8.0, 7.237647058823529)"
08-01-2023 12:31:15.696014,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.9865591397849462)","(101.0, 210.0, 160.0)","(51.0, 50.0, 48.0)","(5.5, 8.0, 7.237647058823529)"
08-01-2023 12:31:16.746679,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.9865591397849462)","(101.0, 210.0, 160.0)","(51.0, 50.0, 48.0)","(5.5, 8.0, 7.237647058823529)"
08-01-2023 12:31:17.839724,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.9865591397849462)","(101.0, 210.0, 160.0)","(51.0, 50.0, 48.0)","(5.5, 8.0, 7.237647058823529)"
08-01-2023 12:31:18.917102,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.9865591397849462)","(101.0, 210.0, 160.0)","(51.0, 50.0, 48.0)","(5.5, 8.0, 7.237647058823529)"
08-01-2023 12:31:20.025912,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.9865591397849462)","(101.0, 210.0, 160.0)","(51.0, 50.0, 48.0)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:31:21.223007,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.9865591397849462)","(101.0, 210.0, 160.0)","(51.0, 50.0, 48.0)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:31:22.439207,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.9865591397849462)","(101.0, 210.0, 160.0)","(51.0, 50.0, 48.0)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:31:23.660435,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.9865591397849462)","(101.0, 210.0, 160.0)","(51.0, 50.0, 48.0)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:31:24.866476,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.9865591397849462)","(101.0, 210.0, 160.0)","(51.0, 50.0, 48.0)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:31:26.015074,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.9865591397849462)","(101.0, 210.0, 160.0)","(51.0, 50.0, 48.0)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:31:27.082284,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.9865591397849462)","(101.0, 210.0, 160.0)","(51.0, 50.0, 48.0)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:31:28.172622,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.9865591397849462)","(101.0, 210.0, 160.0)","(51.0, 50.0, 48.0)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:31:29.278843,"(9.0, 10.0, 9.954545454545455)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.9865591397849462)","(101.0, 210.0, 160.0)","(51.0, 50.0, 48.0)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:31:30.437515,"(9.0, 10.0, 9.954545454545455)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.9865591397849462)","(101.0, 210.0, 160.0)","(51.0, 50.0, 48.0)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:31:31.649098,"(9.0, 10.0, 9.954545454545455)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 16.757575757575758)","(1.7, 1.99, 1.9865591397849462)","(101.0, 210.0, 160.0)","(51.0, 50.0, 48.0)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:31:32.862818,"(9.0, 10.0, 9.954545454545455)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 15.695652173913043)","(1.7, 1.99, 1.9865591397849462)","(101.0, 210.0, 160.0)","(51.0, 50.0, 48.0)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:31:34.031665,"(9.0, 10.0, 9.954545454545455)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 17.0, 16.28787878787879)","(1.7, 1.99, 1.9865591397849462)","(101.0, 210.0, 160.0)","(51.0, 50.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:31:35.151413,"(9.0, 10.0, 9.954545454545455)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 16.5, 16.28787878787879)","(1.7, 1.99, 1.9865591397849462)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:31:36.254187,"(9.0, 10.0, 9.954545454545455)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 16.5, 16.28787878787879)","(1.7, 1.99, 1.9865591397849462)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:31:37.305538,"(9.0, 10.0, 9.954545454545455)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 16.5, 16.28787878787879)","(1.7, 1.99, 1.9865591397849462)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:31:38.433711,"(9.0, 10.0, 9.954545454545455)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 16.5, 16.28787878787879)","(1.7, 1.99, 1.9865591397849462)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:31:39.615832,"(9.0, 10.0, 9.954545454545455)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 16.5, 16.28787878787879)","(1.7, 1.99, 1.9865591397849462)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:31:40.894988,"(9.0, 10.0, 9.954545454545455)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 16.5, 16.28787878787879)","(1.7, 1.99, 1.9442857142857142)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:31:42.285226,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 6.6000000000000005)","(14.0, 16.5, 16.28787878787879)","(1.7, 1.99, 1.9442857142857142)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:31:43.572564,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 16.5, 15.90625)","(1.7, 1.99, 1.9442857142857142)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:31:44.821830,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 16.0, 15.90625)","(1.7, 1.99, 1.9840983606557376)","(101.0, 210.0, 150.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:31:46.034499,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 16.0, 15.90625)","(1.7, 1.99, 1.9840983606557376)","(101.0, 210.0, 150.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:31:47.294860,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 16.0, 15.90625)","(1.7, 1.99, 1.9840983606557376)","(101.0, 210.0, 150.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:31:48.555750,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 16.0, 15.90625)","(1.7, 1.99, 1.9840983606557376)","(101.0, 210.0, 150.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:31:49.744833,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 16.0, 15.90625)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 150.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:31:50.992604,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 16.0, 15.90625)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 150.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:31:52.276990,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 16.0, 15.90625)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 150.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:31:53.568567,"(9.0, 10.0, 9.75)","(31.0, 65.0, 60.166666666666664)","(3.4, 7.4, 7.32)","(14.0, 16.0, 15.90625)","(1.7, 1.99, 1.984375)","(101.0, 210.0, 150.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.114754098360656)"
