,Loui,Our Princess Kennedy Nz,Freddy Singh,Smooth Overarm Nz,Mighty Joe,Pippo Nien,Oursouthernstar,Mach Daddy,Eagle Commander,Bertie Jones Nz
14-12-2022 19:06:19.677972,"(3.0, 5.7, 5.469230769230769)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:06:20.994337,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:06:22.345081,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:06:23.749587,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:06:25.185019,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:06:26.632322,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:06:28.059676,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:06:29.478462,"(3.0, 5.7, 5.02)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:06:30.908876,"(3.0, 5.7, 5.469230769230769)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:06:32.317759,"(3.0, 5.7, 5.469230769230769)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:06:33.683246,"(3.0, 5.7, 5.469230769230769)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:06:35.138957,"(3.0, 5.7, 5.469230769230769)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:06:36.578681,"(3.0, 5.7, 5.469230769230769)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:06:37.956478,"(3.0, 5.7, 5.469230769230769)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:06:39.321638,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:06:40.660895,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:06:42.015926,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:06:43.328437,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:06:44.648165,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:06:45.959593,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:06:47.327228,"(3.0, 5.7, 5.02)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:06:48.629953,"(3.0, 5.7, 5.02)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:06:49.977019,"(3.0, 5.7, 5.469230769230769)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:06:51.328058,"(3.0, 5.7, 5.469230769230769)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:06:52.833137,"(3.0, 5.7, 5.469230769230769)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:06:54.305490,"(3.0, 5.7, 5.469230769230769)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:06:55.783327,"(3.0, 5.7, 5.469230769230769)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:06:57.246436,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:06:58.716026,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:00.268276,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:01.852920,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:03.509607,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:05.085413,"(3.0, 5.7, 5.02)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:06.649735,"(3.0, 5.7, 5.02)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:08.057572,"(3.0, 5.7, 5.469230769230769)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:09.490542,"(3.0, 5.7, 5.469230769230769)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:10.944702,"(3.0, 5.7, 5.469230769230769)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:12.362890,"(3.0, 5.7, 5.469230769230769)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:13.778794,"(3.0, 5.7, 5.469230769230769)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:15.171304,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:16.620149,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:18.010551,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:19.434933,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:20.912913,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:22.301521,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:23.778285,"(3.0, 5.7, 5.02)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:25.235166,"(3.0, 5.7, 5.469230769230769)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:26.698079,"(3.0, 5.7, 5.469230769230769)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:28.161909,"(3.0, 5.7, 5.469230769230769)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:29.619054,"(3.0, 5.7, 5.469230769230769)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:31.048693,"(3.0, 5.7, 5.469230769230769)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:32.445639,"(3.0, 5.7, 5.469230769230769)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:33.831536,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:35.110302,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:36.446673,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:37.715566,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:39.033914,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:40.443161,"(3.0, 5.7, 5.140000000000001)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 44.5)","(12.0, 27.0, 17.333333333333332)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:41.770011,"(3.0, 5.7, 5.02)","(41.0, 99999, 99990)","(19.0, 46.0, 37.0)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 65.0, 40.4)","(12.0, 27.0, 19.5)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:43.088017,"(3.0, 5.7, 5.469230769230769)","(41.0, 99999, 99990)","(19.0, 46.0, 34.1875)","(4.6, 99999, 99990)","(13.0, 28.0, 18.857142857142858)","(26.0, 65.0, 40.4)","(12.0, 27.0, 19.5)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:44.370016,"(3.0, 5.7, 5.469230769230769)","(41.0, 99999, 99990)","(19.0, 46.0, 34.1875)","(4.6, 99999, 99990)","(13.0, 28.0, 18.857142857142858)","(26.0, 65.0, 40.4)","(12.0, 27.0, 19.5)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:45.667031,"(3.0, 4.8, 4.53)","(41.0, 99999, 99990)","(19.0, 46.0, 34.1875)","(4.6, 99999, 99990)","(13.0, 28.0, 18.857142857142858)","(26.0, 65.0, 40.4)","(12.0, 27.0, 19.5)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:47.046972,"(3.0, 4.8, 4.53)","(41.0, 99999, 99990)","(19.0, 46.0, 34.1875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 65.0, 40.4)","(12.0, 27.0, 22.714285714285715)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:48.476000,"(3.0, 4.8, 4.53)","(41.0, 99999, 99990)","(19.0, 46.0, 34.1875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 65.0, 40.4)","(12.0, 27.0, 22.714285714285715)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:49.891938,"(3.0, 4.8, 4.53)","(41.0, 99999, 99990)","(19.0, 46.0, 34.1875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 65.0, 40.4)","(12.0, 27.0, 22.714285714285715)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:51.267956,"(3.0, 4.8, 4.53)","(41.0, 99999, 99990)","(19.0, 46.0, 34.1875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 65.0, 40.4)","(12.0, 27.0, 22.714285714285715)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:52.592975,"(3.0, 4.8, 4.53)","(41.0, 99999, 99990)","(19.0, 46.0, 34.1875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 65.0, 40.4)","(12.0, 27.0, 22.714285714285715)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:53.896022,"(3.0, 4.8, 4.53)","(41.0, 99999, 99990)","(19.0, 46.0, 34.1875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 65.0, 40.4)","(12.0, 27.0, 22.714285714285715)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:55.237035,"(3.0, 4.8, 4.53)","(41.0, 99999, 99990)","(19.0, 46.0, 34.1875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 65.0, 40.4)","(12.0, 27.0, 22.714285714285715)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:56.612437,"(3.0, 4.8, 4.53)","(41.0, 99999, 99990)","(19.0, 46.0, 34.1875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 65.0, 40.4)","(12.0, 27.0, 22.714285714285715)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:58.173680,"(3.0, 4.8, 4.53)","(41.0, 99999, 99990)","(19.0, 46.0, 34.1875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 65.0, 40.4)","(12.0, 27.0, 22.714285714285715)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:07:59.627310,"(3.0, 4.8, 4.53)","(41.0, 99999, 99990)","(19.0, 46.0, 34.1875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 65.0, 40.4)","(12.0, 27.0, 22.714285714285715)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:08:01.113793,"(3.0, 4.8, 4.53)","(41.0, 99999, 99990)","(19.0, 46.0, 34.1875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 65.0, 40.4)","(12.0, 27.0, 22.714285714285715)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
