,Darby Valley,Jakes A Rake,Talk It Up,Lizard,Kooringa Jack,Cool Red,Chicago Merc,Colonel Angus
08-12-2022 13:08:01.044829,"(4.2, 5.0, 4.666666666666667)","(71.0, 100.0, 92.5)","(11.0, 18.0, 14.186046511627907)","(5.5, 7.8, 6.842105263157895)","(2.2, 2.74, 2.6500000000000004)","(4.0, 6.2, 5.95)","(31.0, 95.0, 55.333333333333336)","(21.0, 48.0, 44.66666666666667)"
08-12-2022 13:08:02.200798,"(4.2, 5.0, 4.666666666666667)","(71.0, 100.0, 92.5)","(11.0, 18.0, 14.186046511627907)","(5.5, 7.8, 6.842105263157895)","(2.2, 2.74, 2.62)","(4.0, 6.2, 5.95)","(31.0, 95.0, 55.333333333333336)","(21.0, 48.0, 44.66666666666667)"
08-12-2022 13:08:03.269999,"(4.2, 5.0, 4.666666666666667)","(71.0, 100.0, 92.5)","(11.0, 18.0, 14.242424242424242)","(5.5, 7.8, 6.842105263157895)","(2.2, 2.74, 2.62)","(4.0, 6.2, 5.95)","(31.0, 95.0, 55.333333333333336)","(21.0, 48.0, 44.66666666666667)"
08-12-2022 13:08:04.512347,"(4.2, 5.0, 4.666666666666667)","(71.0, 100.0, 92.5)","(11.0, 17.5, 14.466666666666667)","(5.5, 7.8, 6.842105263157895)","(2.2, 2.74, 2.6500000000000004)","(4.0, 6.2, 5.95)","(31.0, 95.0, 55.333333333333336)","(21.0, 48.0, 44.66666666666667)"
08-12-2022 13:08:05.722864,"(4.2, 5.0, 4.666666666666667)","(71.0, 100.0, 92.5)","(11.0, 17.5, 14.466666666666667)","(5.5, 7.8, 6.842105263157895)","(2.2, 2.74, 2.6500000000000004)","(4.0, 6.2, 5.95)","(31.0, 95.0, 55.333333333333336)","(21.0, 48.0, 44.66666666666667)"
08-12-2022 13:08:06.866287,"(4.2, 5.0, 4.666666666666667)","(71.0, 100.0, 92.5)","(11.0, 17.5, 14.466666666666667)","(5.5, 7.8, 6.842105263157895)","(2.2, 2.74, 2.6500000000000004)","(4.0, 6.2, 5.95)","(31.0, 95.0, 55.333333333333336)","(21.0, 48.0, 44.66666666666667)"
08-12-2022 13:08:08.007010,"(4.2, 5.0, 4.666666666666667)","(71.0, 100.0, 92.5)","(11.0, 17.5, 14.205882352941176)","(5.5, 7.8, 6.842105263157895)","(2.2, 2.74, 2.6500000000000004)","(4.0, 6.2, 5.95)","(31.0, 95.0, 55.333333333333336)","(21.0, 48.0, 44.66666666666667)"
08-12-2022 13:08:09.073938,"(4.2, 5.0, 4.666666666666667)","(71.0, 100.0, 92.5)","(11.0, 17.5, 14.291666666666666)","(5.5, 7.8, 6.842105263157895)","(2.2, 2.74, 2.62)","(4.0, 6.2, 5.95)","(31.0, 95.0, 55.333333333333336)","(21.0, 48.0, 44.66666666666667)"
08-12-2022 13:08:10.140091,"(4.2, 5.0, 4.666666666666667)","(71.0, 100.0, 92.5)","(11.0, 17.0, 14.4)","(5.5, 7.8, 6.8)","(2.2, 2.74, 2.6500000000000004)","(4.0, 6.2, 5.95)","(31.0, 95.0, 55.333333333333336)","(21.0, 48.0, 44.66666666666667)"
08-12-2022 13:08:11.232770,"(4.2, 5.0, 4.666666666666667)","(71.0, 100.0, 92.5)","(11.0, 17.0, 14.285714285714286)","(5.5, 7.8, 6.8)","(2.2, 2.74, 2.6500000000000004)","(4.0, 6.2, 5.95)","(31.0, 95.0, 55.333333333333336)","(21.0, 48.0, 44.66666666666667)"
08-12-2022 13:08:12.407722,"(4.2, 5.0, 4.666666666666667)","(71.0, 100.0, 95.0)","(11.0, 17.0, 14.285714285714286)","(5.5, 7.8, 6.8)","(2.2, 2.74, 2.6500000000000004)","(4.0, 6.2, 5.95)","(31.0, 95.0, 61.27272727272727)","(21.0, 48.0, 45.77777777777778)"
08-12-2022 13:08:13.610648,"(4.2, 5.0, 4.666666666666667)","(71.0, 100.0, 95.0)","(11.0, 17.0, 14.206896551724139)","(5.5, 7.8, 6.8)","(2.2, 2.74, 2.6741176470588237)","(4.0, 6.2, 5.95)","(31.0, 95.0, 61.27272727272727)","(21.0, 48.0, 45.77777777777778)"
08-12-2022 13:08:14.978466,"(4.2, 5.0, 4.666666666666667)","(71.0, 100.0, 95.0)","(11.0, 17.0, 14.416666666666666)","(5.5, 7.8, 6.8)","(2.2, 2.74, 2.666153846153846)","(4.0, 6.2, 5.91)","(31.0, 95.0, 61.27272727272727)","(21.0, 48.0, 45.77777777777778)"
08-12-2022 13:08:16.134837,"(4.2, 5.0, 4.666666666666667)","(71.0, 100.0, 95.0)","(11.0, 16.5, 14.25)","(5.5, 7.8, 6.8)","(2.2, 2.74, 2.666153846153846)","(4.0, 6.4, 5.91)","(31.0, 95.0, 61.27272727272727)","(21.0, 48.0, 45.77777777777778)"
08-12-2022 13:08:17.452093,"(4.2, 5.0, 4.666666666666667)","(71.0, 100.0, 92.5)","(11.0, 16.5, 14.135135135135135)","(5.5, 7.8, 6.8)","(2.2, 2.74, 2.645)","(4.0, 6.4, 5.91)","(31.0, 95.0, 55.333333333333336)","(21.0, 48.0, 40.4)"
08-12-2022 13:08:18.617392,"(4.2, 5.0, 4.666666666666667)","(71.0, 100.0, 92.5)","(11.0, 16.5, 14.208333333333334)","(5.5, 7.8, 6.8)","(2.2, 2.72, 2.58875)","(4.0, 6.4, 5.91)","(31.0, 95.0, 55.333333333333336)","(21.0, 48.0, 40.4)"
08-12-2022 13:08:19.949791,"(4.2, 5.0, 4.666666666666667)","(71.0, 100.0, 92.5)","(11.0, 16.5, 14.208333333333334)","(5.5, 7.8, 6.8)","(2.25, 2.72, 2.58875)","(4.0, 6.4, 5.91)","(31.0, 95.0, 55.333333333333336)","(21.0, 48.0, 40.4)"
08-12-2022 13:08:21.117174,"(4.2, 5.0, 4.672727272727273)","(71.0, 100.0, 92.5)","(11.0, 16.5, 14.185185185185185)","(5.5, 7.8, 6.8)","(2.25, 2.72, 2.6500000000000004)","(4.0, 6.4, 5.457142857142857)","(31.0, 95.0, 54.22222222222222)","(21.0, 48.0, 42.0625)"
08-12-2022 13:08:22.228421,"(4.2, 5.0, 4.781818181818181)","(71.0, 100.0, 92.5)","(11.0, 16.5, 14.185185185185185)","(5.5, 7.8, 6.8)","(2.25, 2.74, 2.6500000000000004)","(4.0, 6.2, 5.457142857142857)","(31.0, 90.0, 54.22222222222222)","(21.0, 48.0, 42.0625)"
08-12-2022 13:08:23.436459,"(4.2, 5.0, 4.7846153846153845)","(71.0, 100.0, 92.5)","(11.0, 16.5, 14.333333333333334)","(5.5, 7.8, 6.8)","(2.25, 2.74, 2.63)","(4.0, 6.2, 5.6000000000000005)","(31.0, 90.0, 54.22222222222222)","(21.0, 48.0, 42.0625)"
08-12-2022 13:08:24.546101,"(4.2, 5.0, 4.705263157894737)","(71.0, 100.0, 92.5)","(11.0, 16.0, 14.333333333333334)","(5.5, 7.8, 6.8)","(2.25, 2.72, 2.58875)","(4.0, 6.2, 5.6000000000000005)","(31.0, 90.0, 54.22222222222222)","(21.0, 48.0, 42.0625)"
08-12-2022 13:08:25.633884,"(4.2, 5.0, 4.6869565217391305)","(71.0, 100.0, 92.5)","(11.0, 16.0, 14.333333333333334)","(5.5, 7.8, 6.8)","(2.25, 2.72, 2.5853846153846156)","(4.0, 6.2, 5.6000000000000005)","(31.0, 90.0, 62.0)","(21.0, 48.0, 41.294117647058826)"
08-12-2022 13:08:26.729303,"(4.2, 5.0, 4.6869565217391305)","(71.0, 100.0, 92.5)","(11.0, 16.0, 14.142857142857142)","(5.5, 7.8, 6.8)","(2.25, 2.72, 2.6025806451612903)","(4.0, 6.2, 5.6000000000000005)","(31.0, 90.0, 62.0)","(21.0, 48.0, 45.07692307692308)"
08-12-2022 13:08:27.863182,"(4.2, 5.0, 4.705263157894737)","(71.0, 100.0, 92.5)","(11.0, 16.0, 14.142857142857142)","(5.5, 7.8, 6.8)","(2.25, 2.72, 2.58875)","(4.0, 6.2, 5.6000000000000005)","(31.0, 90.0, 62.0)","(21.0, 48.0, 45.07692307692308)"
08-12-2022 13:08:29.025190,"(4.2, 5.0, 4.705263157894737)","(71.0, 100.0, 92.5)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 6.8)","(2.25, 2.72, 2.596)","(4.0, 6.2, 5.6000000000000005)","(31.0, 90.0, 62.0)","(21.0, 48.0, 45.07692307692308)"
08-12-2022 13:08:30.108344,"(4.2, 5.0, 4.6869565217391305)","(71.0, 100.0, 92.5)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 6.8)","(2.25, 2.74, 2.596)","(4.0, 6.2, 5.6000000000000005)","(31.0, 90.0, 62.0)","(21.0, 48.0, 45.07692307692308)"
08-12-2022 13:08:31.160887,"(4.2, 5.0, 4.6869565217391305)","(71.0, 100.0, 92.5)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 6.8)","(2.25, 2.74, 2.6436363636363636)","(4.0, 6.2, 5.6000000000000005)","(31.0, 90.0, 62.0)","(21.0, 48.0, 45.07692307692308)"
08-12-2022 13:08:32.472664,"(4.2, 5.0, 4.705263157894737)","(71.0, 100.0, 92.5)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 6.8)","(2.25, 2.72, 2.6436363636363636)","(4.0, 6.2, 5.6000000000000005)","(31.0, 90.0, 61.2)","(21.0, 48.0, 46.099999999999994)"
08-12-2022 13:08:33.580230,"(4.2, 5.0, 4.705263157894737)","(71.0, 100.0, 95.0)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 6.8)","(2.25, 2.72, 2.6436363636363636)","(4.0, 6.2, 5.6000000000000005)","(31.0, 90.0, 65.0)","(21.0, 48.0, 46.099999999999994)"
08-12-2022 13:08:34.613339,"(4.2, 5.0, 4.705263157894737)","(71.0, 100.0, 95.0)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 6.8)","(2.25, 2.72, 2.6436363636363636)","(4.0, 6.2, 5.6000000000000005)","(31.0, 90.0, 65.0)","(21.0, 48.0, 46.099999999999994)"
08-12-2022 13:08:35.836087,"(4.2, 5.0, 4.6869565217391305)","(71.0, 100.0, 95.0)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 6.8)","(2.25, 2.76, 2.625)","(4.0, 6.2, 5.6000000000000005)","(31.0, 90.0, 65.0)","(21.0, 48.0, 46.099999999999994)"
08-12-2022 13:08:37.088789,"(4.2, 5.0, 4.6869565217391305)","(71.0, 100.0, 95.0)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 6.8)","(2.25, 2.76, 2.642105263157895)","(4.0, 6.2, 5.6000000000000005)","(31.0, 90.0, 65.0)","(21.0, 48.0, 46.099999999999994)"
08-12-2022 13:08:38.654827,"(4.2, 5.0, 4.6869565217391305)","(71.0, 100.0, 95.0)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 6.8)","(2.25, 2.76, 2.6980000000000004)","(4.0, 6.2, 5.6000000000000005)","(31.0, 90.0, 65.0)","(21.0, 48.0, 44.4)"
08-12-2022 13:08:40.278452,"(4.2, 5.0, 4.6869565217391305)","(71.0, 100.0, 95.0)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 6.8)","(2.25, 2.74, 2.684)","(4.0, 6.2, 5.6000000000000005)","(31.0, 90.0, 65.0)","(21.0, 48.0, 44.4)"
08-12-2022 13:08:41.675095,"(4.2, 5.0, 4.6869565217391305)","(71.0, 100.0, 95.0)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 6.8)","(2.2, 2.74, 2.6866666666666665)","(4.2, 6.2, 5.6000000000000005)","(31.0, 90.0, 65.0)","(20.0, 48.0, 46.36363636363636)"
08-12-2022 13:08:42.998856,"(4.2, 5.0, 4.6869565217391305)","(71.0, 100.0, 95.0)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 6.8)","(2.2, 2.78, 2.6866666666666665)","(4.2, 6.2, 5.6000000000000005)","(31.0, 90.0, 65.0)","(20.0, 48.0, 46.36363636363636)"
08-12-2022 13:08:44.195316,"(4.2, 5.0, 4.6869565217391305)","(71.0, 100.0, 95.0)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 6.8)","(2.2, 2.78, 2.6866666666666665)","(4.2, 6.2, 5.6000000000000005)","(31.0, 90.0, 65.0)","(20.0, 48.0, 46.36363636363636)"
08-12-2022 13:08:45.497355,"(4.2, 5.0, 4.6869565217391305)","(71.0, 100.0, 95.0)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 6.8)","(2.2, 2.78, 2.7058823529411766)","(4.2, 6.2, 5.6000000000000005)","(31.0, 90.0, 65.0)","(20.0, 48.0, 46.36363636363636)"
08-12-2022 13:08:46.695953,"(4.2, 5.0, 4.6869565217391305)","(71.0, 100.0, 95.0)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 6.8)","(2.2, 2.78, 2.675)","(4.2, 6.2, 5.6000000000000005)","(31.0, 90.0, 52.666666666666664)","(20.0, 48.0, 37.333333333333336)"
08-12-2022 13:08:47.907940,"(4.2, 5.0, 4.6869565217391305)","(71.0, 100.0, 92.5)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 6.8)","(2.2, 2.78, 2.675)","(4.2, 6.2, 5.6000000000000005)","(31.0, 90.0, 63.714285714285715)","(20.0, 48.0, 37.333333333333336)"
08-12-2022 13:08:49.033046,"(4.2, 5.0, 4.6869565217391305)","(71.0, 100.0, 92.5)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 6.8)","(2.2, 2.78, 2.675)","(4.2, 6.2, 5.6000000000000005)","(31.0, 90.0, 57.8)","(20.0, 48.0, 44.44444444444444)"
08-12-2022 13:08:50.149140,"(4.2, 5.0, 4.6869565217391305)","(71.0, 100.0, 92.5)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 6.8)","(2.2, 2.76, 2.6945454545454544)","(4.2, 6.2, 5.6000000000000005)","(31.0, 85.0, 58.90909090909091)","(20.0, 48.0, 44.44444444444444)"
08-12-2022 13:08:51.273956,"(4.2, 5.0, 4.6869565217391305)","(71.0, 100.0, 92.5)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 6.8)","(2.2, 2.76, 2.6999999999999997)","(4.2, 6.2, 5.6000000000000005)","(31.0, 85.0, 58.90909090909091)","(20.0, 48.0, 44.44444444444444)"
08-12-2022 13:08:52.384178,"(4.2, 5.0, 4.6869565217391305)","(71.0, 100.0, 92.5)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 6.8)","(2.2, 2.76, 2.6941176470588233)","(4.2, 6.2, 5.6000000000000005)","(31.0, 85.0, 58.90909090909091)","(20.0, 48.0, 44.44444444444444)"
08-12-2022 13:08:53.552570,"(4.2, 5.0, 4.6869565217391305)","(71.0, 100.0, 92.5)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 6.8)","(2.2, 2.78, 2.6733333333333333)","(4.2, 6.2, 5.6000000000000005)","(31.0, 85.0, 58.90909090909091)","(20.0, 48.0, 44.44444444444444)"
08-12-2022 13:08:54.714069,"(4.2, 5.0, 4.6869565217391305)","(71.0, 100.0, 92.5)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 6.8)","(2.2, 2.78, 2.69)","(4.2, 6.2, 5.6000000000000005)","(31.0, 85.0, 58.90909090909091)","(20.0, 48.0, 44.44444444444444)"
08-12-2022 13:08:55.869928,"(4.2, 5.0, 4.6869565217391305)","(71.0, 100.0, 92.5)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 6.8)","(2.2, 2.76, 2.69)","(4.2, 6.2, 5.6000000000000005)","(31.0, 85.0, 58.90909090909091)","(20.0, 48.0, 44.44444444444444)"
08-12-2022 13:08:57.080910,"(4.2, 5.0, 4.6869565217391305)","(71.0, 100.0, 92.5)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 6.8)","(2.2, 2.76, 2.6941176470588233)","(4.2, 6.2, 5.6000000000000005)","(31.0, 85.0, 58.90909090909091)","(20.0, 48.0, 44.44444444444444)"
08-12-2022 13:08:58.224667,"(4.2, 5.0, 4.6869565217391305)","(71.0, 100.0, 92.5)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 6.8)","(2.2, 2.76, 2.6941176470588233)","(4.2, 6.2, 5.6000000000000005)","(31.0, 85.0, 58.90909090909091)","(20.0, 48.0, 44.44444444444444)"
08-12-2022 13:08:59.303699,"(4.2, 5.0, 4.6869565217391305)","(71.0, 100.0, 92.5)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 6.8)","(2.2, 2.78, 2.669230769230769)","(4.2, 6.2, 5.6000000000000005)","(31.0, 85.0, 58.90909090909091)","(20.0, 48.0, 44.44444444444444)"
08-12-2022 13:09:00.572453,"(4.2, 5.0, 4.6869565217391305)","(71.0, 100.0, 92.5)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 6.8)","(2.2, 2.78, 2.69)","(4.2, 6.2, 5.6000000000000005)","(31.0, 85.0, 58.90909090909091)","(20.0, 48.0, 44.44444444444444)"
08-12-2022 13:09:01.666114,"(4.2, 5.0, 4.6869565217391305)","(71.0, 100.0, 92.5)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 6.8)","(2.2, 2.76, 2.675294117647059)","(4.2, 6.2, 5.933333333333334)","(31.0, 85.0, 52.75)","(20.0, 48.0, 46.22222222222222)"
08-12-2022 13:09:02.769404,"(4.2, 5.0, 4.742857142857143)","(71.0, 100.0, 90.0)","(11.0, 16.0, 14.476190476190476)","(5.5, 7.8, 7.08)","(2.2, 2.76, 2.675294117647059)","(4.2, 6.2, 5.6000000000000005)","(31.0, 85.0, 52.75)","(20.0, 48.0, 46.22222222222222)"
08-12-2022 13:09:03.850218,"(4.2, 5.0, 4.6869565217391305)","(71.0, 100.0, 95.0)","(11.0, 16.0, 14.222222222222221)","(5.5, 7.8, 7.08)","(2.2, 2.76, 2.675294117647059)","(4.2, 6.2, 5.6000000000000005)","(31.0, 85.0, 52.75)","(20.0, 48.0, 46.22222222222222)"
08-12-2022 13:09:05.016529,"(4.2, 5.0, 4.871428571428571)","(71.0, 100.0, 95.55555555555556)","(11.0, 16.0, 15.304347826086957)","(5.5, 7.8, 7.08)","(2.2, 2.76, 2.666923076923077)","(4.2, 6.2, 5.933333333333334)","(31.0, 85.0, 52.75)","(20.0, 48.0, 46.22222222222222)"
08-12-2022 13:09:06.190449,"(4.2, 5.0, 4.852631578947368)","(71.0, 100.0, 95.55555555555556)","(11.0, 16.0, 15.304347826086957)","(5.5, 7.8, 7.08)","(2.2, 2.78, 2.666923076923077)","(4.2, 6.2, 5.6000000000000005)","(31.0, 85.0, 52.75)","(20.0, 48.0, 46.22222222222222)"
08-12-2022 13:09:07.401152,"(4.2, 5.0, 4.883333333333333)","(71.0, 100.0, 95.55555555555556)","(11.0, 16.0, 15.304347826086957)","(5.5, 7.8, 7.08)","(2.2, 2.78, 2.69)","(4.2, 6.2, 5.933333333333334)","(31.0, 85.0, 58.0)","(20.0, 48.0, 46.22222222222222)"
08-12-2022 13:09:08.415076,"(4.2, 5.0, 4.852631578947368)","(71.0, 100.0, 95.55555555555556)","(11.0, 16.0, 15.304347826086957)","(5.5, 7.8, 7.08)","(2.2, 2.76, 2.69)","(4.2, 6.2, 5.933333333333334)","(31.0, 85.0, 58.0)","(20.0, 48.0, 46.22222222222222)"
08-12-2022 13:09:09.619356,"(4.0, 5.0, 4.843478260869565)","(71.0, 100.0, 95.55555555555556)","(11.0, 16.0, 14.222222222222221)","(6.0, 7.8, 7.08)","(2.25, 2.76, 2.655172413793103)","(4.2, 6.2, 5.6000000000000005)","(31.0, 85.0, 58.0)","(19.0, 48.0, 46.22222222222222)"
08-12-2022 13:09:10.858218,"(4.0, 5.0, 4.6869565217391305)","(71.0, 100.0, 95.55555555555556)","(11.0, 16.0, 14.222222222222221)","(6.0, 7.8, 7.08)","(2.25, 2.76, 2.665)","(4.2, 6.2, 5.933333333333334)","(31.0, 85.0, 58.0)","(19.0, 48.0, 46.22222222222222)"
08-12-2022 13:09:12.071305,"(4.0, 5.0, 4.742857142857143)","(71.0, 100.0, 95.55555555555556)","(11.0, 16.0, 14.476190476190476)","(6.0, 7.8, 7.08)","(2.25, 2.76, 2.667777777777778)","(4.2, 6.2, 5.6000000000000005)","(31.0, 85.0, 58.0)","(19.0, 48.0, 46.22222222222222)"
08-12-2022 13:09:13.220782,"(4.0, 5.0, 4.6869565217391305)","(71.0, 100.0, 95.55555555555556)","(11.0, 16.0, 14.476190476190476)","(6.0, 7.8, 7.08)","(2.25, 2.74, 2.667777777777778)","(4.2, 6.2, 5.6000000000000005)","(31.0, 85.0, 58.0)","(19.0, 48.0, 46.4)"
08-12-2022 13:09:14.474557,"(4.0, 5.0, 4.843478260869565)","(71.0, 100.0, 95.55555555555556)","(11.0, 16.0, 13.272727272727273)","(6.0, 7.8, 7.08)","(2.25, 2.74, 2.6608695652173915)","(4.2, 6.2, 5.933333333333334)","(31.0, 85.0, 58.0)","(19.0, 48.0, 46.4)"
08-12-2022 13:09:15.593750,"(4.0, 5.0, 4.871428571428571)","(71.0, 100.0, 95.55555555555556)","(11.0, 16.0, 13.272727272727273)","(6.0, 7.8, 7.08)","(2.25, 2.74, 2.667777777777778)","(4.2, 6.2, 5.6000000000000005)","(31.0, 85.0, 58.0)","(19.0, 48.0, 46.4)"
08-12-2022 13:09:16.732308,"(4.0, 5.0, 4.852631578947368)","(71.0, 100.0, 95.55555555555556)","(11.0, 15.5, 13.952380952380953)","(6.0, 7.8, 7.08)","(2.25, 2.74, 2.667777777777778)","(4.2, 6.2, 5.6000000000000005)","(31.0, 85.0, 45.90909090909091)","(19.0, 48.0, 46.4)"
08-12-2022 13:09:17.847288,"(4.0, 5.0, 4.852631578947368)","(71.0, 100.0, 94.0)","(11.0, 15.5, 13.952380952380953)","(6.0, 7.8, 7.08)","(2.25, 2.74, 2.667777777777778)","(4.2, 6.2, 5.933333333333334)","(31.0, 85.0, 49.6)","(19.0, 48.0, 46.4)"
08-12-2022 13:09:19.072067,"(4.0, 5.0, 4.883333333333333)","(71.0, 100.0, 94.0)","(11.0, 15.5, 13.909090909090908)","(6.0, 7.8, 7.08)","(2.25, 2.74, 2.6608695652173915)","(4.2, 6.2, 5.6000000000000005)","(31.0, 80.0, 45.166666666666664)","(19.0, 48.0, 46.22222222222222)"
08-12-2022 13:09:20.329878,"(4.0, 5.0, 4.766666666666667)","(71.0, 100.0, 92.5)","(11.0, 15.5, 13.909090909090908)","(6.0, 7.8, 7.08)","(2.25, 2.74, 2.6608695652173915)","(4.2, 6.2, 5.6000000000000005)","(31.0, 80.0, 45.166666666666664)","(19.0, 48.0, 46.22222222222222)"
08-12-2022 13:09:21.670153,"(4.0, 5.0, 4.705263157894737)","(71.0, 100.0, 92.5)","(11.0, 15.5, 14.5)","(6.0, 7.8, 7.08)","(2.25, 2.74, 2.707692307692308)","(4.2, 6.2, 5.933333333333334)","(31.0, 80.0, 44.92307692307692)","(19.0, 48.0, 46.4)"
08-12-2022 13:09:23.020366,"(4.0, 5.0, 4.883333333333333)","(71.0, 100.0, 92.5)","(11.0, 15.5, 14.5)","(6.0, 7.8, 7.08)","(2.25, 2.74, 2.707692307692308)","(4.2, 6.2, 5.933333333333334)","(31.0, 80.0, 44.92307692307692)","(19.0, 48.0, 44.8)"
08-12-2022 13:09:24.210922,"(4.0, 5.0, 4.948148148148148)","(71.0, 100.0, 92.5)","(11.0, 15.5, 14.5)","(6.0, 7.8, 7.08)","(2.25, 2.74, 2.6941176470588233)","(4.2, 6.2, 5.981818181818182)","(31.0, 80.0, 44.375)","(19.0, 48.0, 44.666666666666664)"
08-12-2022 13:09:25.414462,"(4.0, 5.1, 5.04)","(61.0, 210.0, 192.85714285714286)","(12.0, 15.5, 14.987804878048781)","(6.0, 7.8, 6.821739130434782)","(2.25, 2.76, 2.672727272727273)","(4.4, 6.2, 6.085714285714285)","(31.0, 80.0, 44.375)","(19.0, 48.0, 40.142857142857146)"
08-12-2022 13:09:26.688763,"(4.0, 5.1, 5.0659090909090905)","(61.0, 210.0, 171.66666666666669)","(12.0, 15.5, 15.379999999999999)","(6.0, 7.8, 6.857142857142857)","(2.25, 2.76, 2.675294117647059)","(4.4, 6.2, 6.122580645161291)","(31.0, 80.0, 44.375)","(19.0, 48.0, 38.43478260869565)"
08-12-2022 13:09:28.017076,"(4.0, 5.1, 5.031818181818181)","(61.0, 210.0, 190.0)","(12.0, 15.5, 15.379999999999999)","(6.0, 7.6, 6.496)","(2.25, 2.76, 2.675294117647059)","(4.4, 6.2, 6.122580645161291)","(31.0, 80.0, 50.0)","(19.0, 48.0, 38.43478260869565)"
08-12-2022 13:09:29.154561,"(4.0, 5.1, 4.996153846153846)","(61.0, 210.0, 190.0)","(12.0, 15.5, 15.379999999999999)","(6.0, 7.6, 6.511111111111111)","(2.25, 2.76, 2.675294117647059)","(4.4, 6.2, 6.122580645161291)","(31.0, 80.0, 59.230769230769226)","(19.0, 48.0, 38.303030303030305)"
08-12-2022 13:09:30.513723,"(4.0, 5.1, 4.958823529411765)","(61.0, 210.0, 198.88888888888889)","(12.0, 15.5, 15.0)","(6.0, 7.4, 6.511111111111111)","(2.25, 2.76, 2.6583333333333337)","(4.4, 6.2, 6.122580645161291)","(31.0, 80.0, 59.230769230769226)","(19.0, 48.0, 40.22222222222222)"
08-12-2022 13:09:32.033655,"(4.0, 5.1, 4.990909090909091)","(61.0, 210.0, 210.35714285714286)","(12.0, 17.0, 15.823529411764707)","(6.0, 7.4, 6.458823529411765)","(2.25, 2.74, 2.666315789473684)","(4.4, 6.2, 6.122580645161291)","(31.0, 80.0, 59.84)","(19.0, 46.0, 40.666666666666664)"
08-12-2022 13:09:33.385352,"(4.0, 5.1, 5.053846153846154)","(61.0, 220.0, 190.0)","(12.0, 17.0, 15.4375)","(6.0, 7.4, 6.4625)","(2.25, 2.74, 2.6576470588235295)","(4.4, 6.2, 6.122580645161291)","(31.0, 80.0, 59.84)","(19.0, 46.0, 42.0)"
08-12-2022 13:09:34.692589,"(4.0, 5.0, 4.96)","(61.0, 220.0, 199.0)","(12.0, 17.0, 16.147727272727273)","(6.0, 7.4, 6.4625)","(2.25, 2.74, 2.6583333333333337)","(4.4, 6.2, 6.122580645161291)","(31.0, 80.0, 59.84)","(19.0, 46.0, 42.0)"
08-12-2022 13:09:35.980204,"(4.0, 5.0, 4.92)","(61.0, 220.0, 208.75)","(12.0, 17.0, 16.425925925925927)","(6.0, 7.4, 6.427777777777778)","(2.25, 2.74, 2.6583333333333337)","(4.4, 6.2, 6.083333333333334)","(31.0, 80.0, 59.84)","(19.0, 46.0, 38.666666666666664)"
08-12-2022 13:09:37.306470,"(4.0, 5.0, 4.92)","(61.0, 220.0, 208.75)","(12.0, 16.5, 16.425925925925927)","(6.0, 7.4, 6.425641025641026)","(2.25, 2.74, 2.6799999999999997)","(4.4, 6.2, 6.1)","(31.0, 80.0, 59.84)","(19.0, 46.0, 40.5)"
08-12-2022 13:09:38.539826,"(4.0, 5.0, 4.896)","(61.0, 220.0, 208.75)","(12.0, 16.5, 15.8)","(6.0, 7.4, 6.577777777777778)","(2.25, 2.76, 2.655172413793103)","(4.4, 6.2, 6.1)","(31.0, 80.0, 68.8)","(19.0, 46.0, 38.25)"
08-12-2022 13:09:39.798246,"(4.0, 5.0, 4.94)","(61.0, 220.0, 208.75)","(12.0, 16.5, 15.681818181818182)","(6.0, 7.2, 6.45)","(2.25, 2.76, 2.655172413793103)","(4.4, 6.2, 6.1)","(31.0, 80.0, 53.64705882352941)","(19.0, 46.0, 38.36363636363637)"
