,Claws In Rambo,Big Time Hugo,Opawa Pick,Oscars Reality,Big Time Noise,Big Time Bumper,Stay Connected
16-12-2022 14:47:19.712800,"(4.8, 12.0, 9.7)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.76)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:20.798896,"(4.8, 12.0, 9.633333333333333)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.76)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:21.740690,"(4.8, 12.0, 9.7)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.76)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:22.867516,"(4.8, 12.0, 9.7)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.76)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:24.024986,"(4.8, 12.0, 9.7)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.76)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:25.181503,"(4.8, 12.0, 9.7)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.76)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:26.293460,"(4.8, 12.0, 9.7)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.76)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:27.281127,"(4.8, 12.0, 9.7)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.76)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:28.275664,"(4.8, 12.0, 11.2)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.76)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:29.395461,"(4.8, 12.0, 9.733333333333334)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.76)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:30.419307,"(4.8, 12.0, 9.733333333333334)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.76)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:31.394364,"(4.8, 12.0, 9.733333333333334)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.76)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:32.311803,"(4.8, 12.0, 9.733333333333334)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:33.403565,"(4.8, 12.0, 9.733333333333334)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:34.406129,"(4.8, 12.0, 9.733333333333334)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:35.386887,"(4.8, 12.0, 9.733333333333334)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:36.382938,"(4.8, 12.0, 9.733333333333334)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:37.366623,"(4.8, 12.0, 11.042857142857143)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:38.382337,"(4.8, 12.0, 9.8)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 77.91666666666667)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:39.503834,"(4.8, 12.0, 9.8)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 77.91666666666667)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:40.559736,"(4.8, 12.0, 9.8)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 77.91666666666667)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:41.559907,"(4.8, 12.0, 9.8)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 77.91666666666667)","(2.25, 3.2, 2.9555555555555557)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:42.521248,"(4.8, 12.0, 9.8)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 77.91666666666667)","(2.25, 3.2, 2.9555555555555557)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:43.453251,"(4.8, 12.0, 9.8)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 77.91666666666667)","(2.25, 3.2, 2.9555555555555557)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:44.446640,"(4.8, 12.0, 9.8)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 77.91666666666667)","(2.25, 3.2, 2.9555555555555557)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:45.410986,"(4.8, 12.0, 11.2)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 77.91666666666667)","(2.25, 3.2, 2.9555555555555557)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:46.487485,"(4.8, 12.0, 9.633333333333333)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 77.91666666666667)","(2.25, 3.2, 2.76)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:47.483549,"(4.8, 12.0, 9.633333333333333)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 77.91666666666667)","(2.25, 3.2, 2.76)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:48.544924,"(4.8, 12.0, 9.633333333333333)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 77.91666666666667)","(2.25, 3.2, 2.76)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:49.616098,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 77.91666666666667)","(2.25, 3.2, 2.76)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:50.746429,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 77.91666666666667)","(2.25, 3.2, 2.76)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:51.885880,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 77.91666666666667)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:52.852222,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 77.91666666666667)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:53.794411,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 77.91666666666667)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:54.743049,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:55.729590,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:56.788911,"(4.8, 12.0, 9.633333333333333)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.8615384615384616)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:57.779213,"(4.8, 12.0, 9.633333333333333)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.8615384615384616)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:58.884678,"(4.8, 12.0, 9.633333333333333)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.8615384615384616)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:47:59.903090,"(4.8, 12.0, 9.633333333333333)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.8615384615384616)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:00.958647,"(4.8, 12.0, 9.633333333333333)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.8615384615384616)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:01.965470,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.8615384615384616)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:02.954597,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.8615384615384616)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:03.967517,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:04.925969,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:05.910457,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:06.967779,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:08.060366,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:09.200407,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:10.227851,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:11.194102,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:12.146540,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:13.241374,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:14.227881,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:15.245282,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:16.194091,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:17.247051,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:18.366990,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.825)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:19.547638,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.9555555555555557)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:20.623448,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.9555555555555557)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:21.584318,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.9555555555555557)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:22.682101,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.9555555555555557)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:23.711559,"(4.8, 12.0, 11.0)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.9555555555555557)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:24.749289,"(4.8, 13.0, 11.857142857142858)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.9555555555555557)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:25.751406,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.9555555555555557)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:26.713588,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.9555555555555557)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:27.751810,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.8692307692307693)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:28.852653,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.8692307692307693)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:29.927657,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.8692307692307693)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:30.969207,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.7, 3.8000000000000003)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.8692307692307693)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:32.018555,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.8692307692307693)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:32.974698,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.4, 3.6352941176470592)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.8692307692307693)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:34.007357,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.4, 3.6352941176470592)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.8692307692307693)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:35.127566,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.4, 3.6352941176470592)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.8692307692307693)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:36.198196,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.4, 3.6352941176470592)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.876923076923077)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:37.226782,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.876923076923077)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:38.206231,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.876923076923077)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:39.240383,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.876923076923077)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:40.301455,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.876923076923077)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:41.349109,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.876923076923077)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:42.293382,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.876923076923077)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:43.253696,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.8846153846153846)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:44.326432,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.8846153846153846)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:45.487504,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.8846153846153846)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:46.582748,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.8923076923076922)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:47.738944,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.8923076923076922)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:48.907274,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.8923076923076922)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:49.920702,"(4.8, 13.0, 12.088888888888889)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.8923076923076922)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:50.969068,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.8923076923076922)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:52.013163,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.8923076923076922)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:53.023314,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.8923076923076922)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:54.025776,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.8923076923076922)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:55.061711,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 3.0095238095238095)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:56.131427,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 3.0095238095238095)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:57.205672,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 3.0095238095238095)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:48:58.315856,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 3.0095238095238095)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
