,Mount Tate,Just Ellie,Licorice,Bali Lava,Fair Call,Firkin,Skedaddle Amber
09-01-2023 18:44:47.128891,"(16.0, 40.0, 20.88888888888889)","(6.5, 12.5, 8.163636363636364)","(26.0, 110.0, 48.5)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 70.0, 51.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:44:48.340797,"(16.0, 40.0, 20.88888888888889)","(6.5, 12.5, 8.163636363636364)","(26.0, 110.0, 48.5)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 70.0, 51.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:44:49.428208,"(16.0, 40.0, 20.88888888888889)","(6.5, 12.5, 8.163636363636364)","(26.0, 110.0, 48.5)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 70.0, 51.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:44:50.481507,"(16.0, 40.0, 20.88888888888889)","(6.5, 12.5, 8.375)","(26.0, 110.0, 48.5)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 70.0, 51.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:44:51.606643,"(16.0, 40.0, 20.88888888888889)","(6.5, 11.5, 8.928571428571429)","(26.0, 110.0, 48.5)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 70.0, 51.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:44:52.627532,"(16.0, 40.0, 20.88888888888889)","(6.5, 11.5, 8.038461538461538)","(26.0, 110.0, 48.5)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 70.0, 45.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:44:53.712478,"(16.0, 40.0, 20.88888888888889)","(6.5, 11.5, 8.038461538461538)","(26.0, 110.0, 48.5)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 60.0, 40.42857142857143)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:44:54.714075,"(16.0, 40.0, 20.88888888888889)","(6.5, 11.5, 8.038461538461538)","(26.0, 110.0, 48.5)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 65.0, 34.45454545454545)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:44:55.719320,"(16.0, 40.0, 20.88888888888889)","(6.5, 11.5, 8.038461538461538)","(26.0, 110.0, 48.5)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 65.0, 34.45454545454545)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:44:56.737438,"(16.0, 40.0, 20.88888888888889)","(6.5, 11.5, 8.038461538461538)","(26.0, 110.0, 48.5)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 65.0, 34.45454545454545)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:44:57.720625,"(16.0, 40.0, 20.88888888888889)","(6.5, 11.5, 8.038461538461538)","(26.0, 110.0, 48.5)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 65.0, 34.45454545454545)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:44:58.744735,"(16.0, 40.0, 20.88888888888889)","(6.5, 11.5, 8.038461538461538)","(26.0, 110.0, 48.5)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 65.0, 34.45454545454545)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:44:59.751641,"(16.0, 40.0, 20.88888888888889)","(6.5, 11.5, 8.038461538461538)","(26.0, 110.0, 48.5)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 65.0, 34.45454545454545)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:00.773663,"(16.0, 40.0, 20.88888888888889)","(6.5, 11.0, 8.5)","(26.0, 110.0, 48.5)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 65.0, 34.45454545454545)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:02.037500,"(16.0, 40.0, 20.88888888888889)","(6.5, 10.5, 7.8076923076923075)","(26.0, 110.0, 48.5)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 65.0, 34.45454545454545)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:03.290823,"(16.0, 40.0, 20.88888888888889)","(6.5, 10.5, 7.8076923076923075)","(26.0, 110.0, 48.5)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 65.0, 34.45454545454545)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:04.435695,"(16.0, 40.0, 20.88888888888889)","(6.5, 10.5, 7.8076923076923075)","(26.0, 110.0, 48.5)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 65.0, 37.0)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:05.685610,"(16.0, 40.0, 20.88888888888889)","(6.5, 10.5, 7.8076923076923075)","(26.0, 110.0, 48.5)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 65.0, 48.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:06.726263,"(16.0, 40.0, 20.88888888888889)","(6.5, 10.5, 7.8076923076923075)","(26.0, 110.0, 48.5)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 65.0, 48.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:07.770067,"(16.0, 40.0, 24.333333333333332)","(6.5, 10.5, 7.8076923076923075)","(26.0, 110.0, 48.5)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 65.0, 48.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:08.866372,"(16.0, 40.0, 21.333333333333332)","(6.5, 10.5, 8.05)","(26.0, 110.0, 48.5)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 65.0, 48.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:10.003330,"(16.0, 40.0, 21.333333333333332)","(6.5, 10.5, 8.05)","(26.0, 110.0, 48.5)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 65.0, 48.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:11.024844,"(16.0, 40.0, 21.333333333333332)","(6.5, 10.0, 8.8)","(26.0, 110.0, 48.5)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 65.0, 48.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:12.119105,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 110.0, 48.5)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 65.0, 48.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:13.182103,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 110.0, 48.5)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 65.0, 48.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:14.205827,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 110.0, 52.82352941176471)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 65.0, 48.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:15.208629,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 110.0, 52.82352941176471)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 65.0, 48.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:16.293926,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 110.0, 52.82352941176471)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 65.0, 48.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:17.302334,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 110.0, 52.82352941176471)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 65.0, 48.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:18.318947,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 110.0, 52.82352941176471)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 65.0, 48.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:19.422127,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 110.0, 52.82352941176471)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 65.0, 48.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:20.389128,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 110.0, 52.82352941176471)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 65.0, 48.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:21.373028,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 110.0, 52.82352941176471)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 6.933333333333334)","(21.0, 65.0, 48.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:22.340809,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 110.0, 52.82352941176471)","(1.45, 1.88, 1.7714285714285714)","(4.0, 8.4, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:23.539746,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 95.0, 70.25)","(1.45, 1.88, 1.7714285714285714)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:24.520465,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 95.0, 59.0)","(1.45, 1.88, 1.7714285714285714)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:25.630171,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 95.0, 59.0)","(1.45, 1.88, 1.7714285714285714)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:27.292593,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 95.0, 54.8)","(1.45, 1.88, 1.7714285714285714)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:28.882170,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 95.0, 54.8)","(1.45, 1.88, 1.7714285714285714)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:30.363019,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 95.0, 54.8)","(1.45, 1.88, 1.7714285714285714)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:31.714463,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 95.0, 65.85714285714286)","(1.45, 1.88, 1.7714285714285714)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:32.994532,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 95.0, 65.85714285714286)","(1.45, 1.88, 1.7714285714285714)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:34.285426,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 95.0, 65.85714285714286)","(1.45, 1.88, 1.7714285714285714)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:35.427515,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 95.0, 65.85714285714286)","(1.45, 1.88, 1.7714285714285714)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 50.0, 25.11111111111111)"
09-01-2023 18:45:36.484469,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 95.0, 65.85714285714286)","(1.45, 1.88, 1.7714285714285714)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 50.0, 26.0)"
09-01-2023 18:45:37.806509,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 95.0, 65.85714285714286)","(1.45, 1.88, 1.7714285714285714)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 46.0, 26.0)"
09-01-2023 18:45:38.936518,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 95.0, 65.85714285714286)","(1.45, 1.88, 1.7714285714285714)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 46.0, 26.0)"
09-01-2023 18:45:40.055445,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 95.0, 72.81818181818181)","(1.45, 1.88, 1.7578571428571428)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 46.0, 26.0)"
09-01-2023 18:45:41.121777,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 90.0, 66.375)","(1.45, 1.88, 1.7578571428571428)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 46.0, 26.0)"
09-01-2023 18:45:42.175429,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 90.0, 66.375)","(1.45, 1.88, 1.7578571428571428)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 46.0, 26.0)"
09-01-2023 18:45:43.400310,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 90.0, 66.375)","(1.45, 1.88, 1.7578571428571428)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 46.0, 26.0)"
09-01-2023 18:45:44.599420,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 90.0, 66.375)","(1.45, 1.88, 1.7578571428571428)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 46.0, 37.875)"
09-01-2023 18:45:45.910371,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 90.0, 66.375)","(1.45, 1.88, 1.7578571428571428)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 46.0, 37.875)"
09-01-2023 18:45:47.206196,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 90.0, 59.58620689655173)","(1.45, 1.88, 1.7578571428571428)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 46.0, 37.875)"
09-01-2023 18:45:48.855146,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 90.0, 59.58620689655173)","(1.45, 1.88, 1.7578571428571428)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 46.0, 37.875)"
09-01-2023 18:45:50.155973,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 90.0, 59.58620689655173)","(1.45, 1.88, 1.7578571428571428)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 46.0, 37.875)"
09-01-2023 18:45:51.392773,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 90.0, 59.58620689655173)","(1.45, 1.88, 1.7578571428571428)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 46.0, 37.875)"
09-01-2023 18:45:52.702962,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 90.0, 59.58620689655173)","(1.45, 1.88, 1.7578571428571428)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 46.0, 37.875)"
09-01-2023 18:45:53.947434,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 90.0, 59.58620689655173)","(1.45, 1.88, 1.7578571428571428)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 46.0, 37.875)"
09-01-2023 18:45:55.017140,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 90.0, 59.58620689655173)","(1.45, 1.88, 1.7578571428571428)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 46.0, 37.875)"
09-01-2023 18:45:56.081626,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 90.0, 59.58620689655173)","(1.45, 1.88, 1.7578571428571428)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 46.0, 37.875)"
09-01-2023 18:45:57.105273,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 90.0, 59.58620689655173)","(1.45, 1.88, 1.7578571428571428)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 46.0, 37.875)"
09-01-2023 18:45:58.050229,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 90.0, 59.58620689655173)","(1.45, 1.88, 1.7578571428571428)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 46.0, 37.875)"
09-01-2023 18:45:59.170241,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 90.0, 59.58620689655173)","(1.45, 1.88, 1.7578571428571428)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 46.0, 37.875)"
09-01-2023 18:46:00.349063,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 90.0, 59.58620689655173)","(1.45, 1.88, 1.7578571428571428)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 46.0, 37.875)"
09-01-2023 18:46:01.469957,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 90.0, 59.58620689655173)","(1.45, 1.88, 1.7578571428571428)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 46.0, 37.875)"
09-01-2023 18:46:02.647308,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 8.2)","(26.0, 90.0, 59.58620689655173)","(1.45, 1.88, 1.7578571428571428)","(4.0, 9.0, 7.133333333333334)","(21.0, 65.0, 48.2)","(19.0, 46.0, 37.875)"
09-01-2023 18:46:03.869608,"(16.0, 40.0, 21.333333333333332)","(6.5, 9.8, 9.578947368421053)","(26.0, 90.0, 78.17647058823529)","(1.45, 1.88, 1.772608695652174)","(4.0, 9.0, 8.600000000000001)","(21.0, 65.0, 41.0)","(19.0, 46.0, 42.0)"
09-01-2023 18:46:05.289261,"(16.0, 38.0, 28.5)","(6.5, 9.6, 9.133333333333333)","(26.0, 85.0, 71.16666666666667)","(1.45, 1.83, 1.7643478260869565)","(4.0, 8.8, 8.453333333333333)","(21.0, 65.0, 41.0)","(19.0, 44.0, 42.0)"
09-01-2023 18:46:06.469934,"(16.0, 38.0, 28.5)","(6.5, 9.6, 9.133333333333333)","(26.0, 80.0, 72.1764705882353)","(1.45, 1.82, 1.707142857142857)","(4.0, 8.8, 8.485714285714286)","(21.0, 65.0, 41.0)","(19.0, 44.0, 42.0)"
09-01-2023 18:46:07.561485,"(16.0, 38.0, 28.5)","(6.5, 10.5, 9.925)","(26.0, 75.0, 72.1764705882353)","(1.45, 1.79, 1.707142857142857)","(4.0, 8.8, 7.923076923076923)","(21.0, 65.0, 41.0)","(19.0, 44.0, 42.0)"
09-01-2023 18:46:08.928782,"(16.0, 38.0, 28.5)","(6.5, 10.5, 9.925)","(26.0, 75.0, 72.1764705882353)","(1.45, 1.76, 1.6633333333333333)","(4.0, 9.0, 9.86)","(21.0, 65.0, 46.333333333333336)","(19.0, 44.0, 42.0)"
09-01-2023 18:46:10.082094,"(16.0, 38.0, 28.5)","(6.5, 10.5, 9.925)","(26.0, 75.0, 72.1764705882353)","(1.45, 1.74, 1.5616666666666668)","(4.0, 11.0, 9.725)","(21.0, 65.0, 59.0)","(19.0, 44.0, 42.0)"
09-01-2023 18:46:11.456845,"(16.0, 38.0, 28.5)","(6.5, 10.5, 9.925)","(26.0, 75.0, 72.1764705882353)","(1.45, 1.72, 1.677142857142857)","(4.0, 11.0, 9.875)","(21.0, 65.0, 59.0)","(19.0, 44.0, 42.0)"
09-01-2023 18:46:12.629622,"(16.0, 38.0, 28.5)","(6.5, 10.5, 9.925)","(26.0, 75.0, 72.1764705882353)","(1.45, 1.7, 1.5733333333333333)","(4.0, 11.0, 10.4)","(21.0, 65.0, 59.0)","(19.0, 44.0, 42.0)"
09-01-2023 18:46:13.751509,"(16.0, 38.0, 28.5)","(6.5, 11.0, 8.899999999999999)","(26.0, 75.0, 71.0)","(1.45, 1.69, 1.58)","(4.0, 11.0, 10.4)","(21.0, 65.0, 58.166666666666664)","(19.0, 44.0, 45.66666666666667)"
09-01-2023 18:46:14.842879,"(16.0, 38.0, 28.5)","(6.5, 11.0, 8.899999999999999)","(26.0, 75.0, 71.0)","(1.45, 1.68, 1.568)","(4.0, 11.0, 10.92)","(21.0, 65.0, 58.166666666666664)","(19.0, 48.0, 45.66666666666667)"
09-01-2023 18:46:15.870582,"(16.0, 38.0, 28.75)","(6.5, 11.0, 8.899999999999999)","(26.0, 75.0, 71.0)","(1.45, 1.68, 1.6061538461538463)","(4.0, 11.5, 10.92)","(21.0, 65.0, 58.166666666666664)","(19.0, 48.0, 45.66666666666667)"
09-01-2023 18:46:16.931429,"(16.0, 38.0, 28.75)","(6.5, 11.0, 8.899999999999999)","(26.0, 75.0, 71.0)","(1.45, 1.68, 1.62)","(4.0, 11.5, 10.92)","(21.0, 65.0, 58.166666666666664)","(19.0, 48.0, 45.66666666666667)"
09-01-2023 18:46:18.007645,"(16.0, 38.0, 28.75)","(6.5, 10.5, 9.35)","(26.0, 75.0, 71.0)","(1.45, 1.68, 1.62)","(4.0, 11.5, 10.92)","(21.0, 65.0, 58.166666666666664)","(19.0, 48.0, 45.84615384615385)"
09-01-2023 18:46:19.131593,"(16.0, 38.0, 28.75)","(6.5, 11.0, 10.116666666666667)","(26.0, 75.0, 71.0)","(1.45, 1.68, 1.62)","(4.0, 11.5, 10.92)","(21.0, 65.0, 58.166666666666664)","(19.0, 48.0, 45.84615384615385)"
09-01-2023 18:46:20.189788,"(16.0, 38.0, 28.75)","(6.5, 10.5, 9.925)","(26.0, 75.0, 71.0)","(1.45, 1.68, 1.62)","(4.0, 11.5, 11.15)","(21.0, 65.0, 54.5)","(19.0, 48.0, 45.84615384615385)"
09-01-2023 18:46:21.290600,"(16.0, 38.0, 28.75)","(6.5, 10.5, 9.925)","(26.0, 75.0, 71.0)","(1.45, 1.68, 1.62)","(4.0, 12.0, 11.32)","(21.0, 65.0, 54.5)","(19.0, 48.0, 45.84615384615385)"
09-01-2023 18:46:22.420321,"(16.0, 38.0, 28.75)","(6.5, 10.5, 9.925)","(26.0, 75.0, 71.0)","(1.45, 1.68, 1.58)","(4.0, 12.0, 11.32)","(21.0, 65.0, 54.5)","(19.0, 48.0, 45.84615384615385)"
09-01-2023 18:46:23.491850,"(16.0, 38.0, 28.75)","(6.5, 10.5, 9.925)","(26.0, 75.0, 71.0)","(1.45, 1.68, 1.58)","(4.0, 12.0, 11.32)","(21.0, 65.0, 54.5)","(19.0, 48.0, 45.84615384615385)"
09-01-2023 18:46:24.563852,"(16.0, 38.0, 28.75)","(6.5, 10.5, 8.889999999999999)","(26.0, 75.0, 71.0)","(1.45, 1.68, 1.58)","(4.0, 12.0, 11.32)","(21.0, 65.0, 54.5)","(19.0, 48.0, 45.84615384615385)"
09-01-2023 18:46:25.661815,"(16.0, 38.0, 28.75)","(6.5, 10.5, 9.185714285714285)","(26.0, 75.0, 71.0)","(1.45, 1.68, 1.58)","(4.0, 12.0, 11.32)","(21.0, 65.0, 54.5)","(19.0, 48.0, 45.84615384615385)"
09-01-2023 18:46:26.788386,"(16.0, 38.0, 28.75)","(6.5, 10.5, 9.185714285714285)","(26.0, 75.0, 71.0)","(1.45, 1.68, 1.58)","(4.0, 12.0, 11.32)","(21.0, 65.0, 54.5)","(19.0, 48.0, 45.84615384615385)"
09-01-2023 18:46:27.923529,"(16.0, 38.0, 28.75)","(6.5, 10.5, 10.375)","(26.0, 75.0, 71.0)","(1.45, 1.69, 1.582857142857143)","(4.0, 12.0, 11.32)","(21.0, 65.0, 58.25)","(19.0, 48.0, 45.84615384615385)"
09-01-2023 18:46:29.275860,"(16.0, 38.0, 28.75)","(6.5, 10.0, 9.948051948051948)","(26.0, 75.0, 71.0)","(1.45, 1.69, 1.582857142857143)","(4.0, 12.0, 11.32)","(21.0, 70.0, 64.125)","(19.0, 48.0, 42.15384615384615)"
09-01-2023 18:46:30.465654,"(16.0, 38.0, 28.75)","(6.5, 9.6, 9.578947368421053)","(26.0, 75.0, 71.0)","(1.45, 1.69, 1.5857142857142856)","(4.0, 12.0, 11.3625)","(21.0, 70.0, 55.0)","(19.0, 44.0, 42.15384615384615)"
09-01-2023 18:46:31.681856,"(16.0, 38.0, 32.75)","(6.5, 9.6, 9.578947368421053)","(26.0, 75.0, 66.83333333333333)","(1.45, 1.7, 1.582857142857143)","(4.0, 12.0, 11.3625)","(21.0, 70.0, 55.0)","(19.0, 44.0, 42.15384615384615)"
09-01-2023 18:46:32.689031,"(16.0, 38.0, 32.75)","(6.5, 9.6, 9.578947368421053)","(26.0, 75.0, 55.400000000000006)","(1.45, 1.69, 1.582857142857143)","(4.0, 12.0, 11.3625)","(21.0, 70.0, 55.0)","(19.0, 44.0, 42.285714285714285)"
09-01-2023 18:46:33.816561,"(16.0, 38.0, 32.75)","(6.5, 9.6, 9.578947368421053)","(26.0, 70.0, 59.42857142857143)","(1.45, 1.69, 1.582857142857143)","(4.0, 12.0, 11.3625)","(21.0, 70.0, 55.0)","(19.0, 46.0, 42.285714285714285)"
