,Farmor Admission,Devils Sister,Velocity Carly,Bentley Boom,La Folie,Frosty Feet,Three Putt Par,Hes Blazing
09-01-2023 10:55:42.589502,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:55:43.616362,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:55:44.610994,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:55:45.659781,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:55:46.703477,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 53.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:55:47.751839,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 53.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:55:48.787243,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 53.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:55:49.843365,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 53.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:55:50.923312,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 53.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:55:52.003392,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 53.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:55:53.053854,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 53.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:55:54.156841,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 53.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:55:55.212136,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 53.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:55:56.289849,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 53.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:55:57.352745,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:55:58.425161,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:55:59.513100,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:00.599595,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:01.611644,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:02.623881,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:03.670976,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:04.654931,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:05.653017,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:06.723599,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:07.837259,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:08.920500,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:09.984246,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:11.010006,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:12.058699,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:13.126012,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:14.223945,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:15.307375,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:16.394655,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:17.508930,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:18.524785,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:19.547823,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:20.536756,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:21.539013,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:22.537230,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:23.614912,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:24.678705,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:25.768795,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:26.886068,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 260.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:27.926402,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 285.55555555555554)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:28.989169,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 285.55555555555554)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:30.031457,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 285.55555555555554)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:31.112099,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 285.55555555555554)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:32.241082,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 285.55555555555554)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:33.272652,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 285.55555555555554)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:34.333695,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 285.55555555555554)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:35.424261,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 285.55555555555554)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:36.446933,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 285.55555555555554)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:37.465229,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 285.55555555555554)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 52.25)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:38.501892,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:39.563687,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:40.636585,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:41.788151,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:42.933213,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:44.070894,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:45.235574,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:46.346224,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:47.516097,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:48.700177,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:49.814002,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:50.916349,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 6.25)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:52.045887,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:53.117185,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:54.227562,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:55.342111,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:56.387463,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:57.399838,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:58.432925,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:56:59.498497,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:57:00.597742,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:57:01.687028,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:57:02.770768,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:57:03.928179,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:57:05.099733,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:57:06.303813,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:57:07.440065,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:57:08.605390,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:57:09.744619,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:57:10.842593,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:57:11.955556,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:57:13.064284,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 48.888888888888886)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
