,Neretva,Wolff Boss,Zumikon,Friscos Image,Spending My Time,Brave Enough,Hamilton Hill,Princess Bojack
07-01-2023 13:24:23.158868,"(26.0, 50.0, 46.0)","(4.2, 5.6, 5.528205128205128)","(7.0, 10.0, 9.608576998050681)","(61.0, 110.0, 98.0)","(15.0, 18.0, 17.833333333333332)","(19.0, 55.0, 50.666666666666664)","(4.0, 4.5, 4.464)","(2.45, 2.64, 2.626666666666667)"
07-01-2023 13:24:24.245408,"(26.0, 50.0, 46.44444444444444)","(4.2, 5.6, 5.53)","(7.0, 10.0, 9.61752380952381)","(61.0, 110.0, 97.5)","(15.0, 18.0, 17.629411764705882)","(19.0, 55.0, 50.89473684210526)","(4.0, 4.5, 4.45925925925926)","(2.45, 2.64, 2.618421052631579)"
07-01-2023 13:24:25.426735,"(26.0, 50.0, 47.0)","(4.2, 5.6, 5.53)","(7.0, 10.0, 9.61752380952381)","(61.0, 100.0, 97.5)","(15.0, 18.0, 17.608695652173914)","(19.0, 55.0, 50.89473684210526)","(4.0, 4.5, 4.45925925925926)","(2.45, 2.62, 2.6335483870967744)"
07-01-2023 13:24:26.637073,"(26.0, 55.0, 47.38461538461539)","(4.2, 5.6, 5.552941176470588)","(7.0, 10.0, 9.61752380952381)","(61.0, 100.0, 97.5)","(15.0, 18.0, 17.608695652173914)","(19.0, 55.0, 50.89473684210526)","(4.0, 4.5, 4.45925925925926)","(2.45, 2.64, 2.6344444444444446)"
07-01-2023 13:24:27.856307,"(26.0, 55.0, 48.5)","(4.2, 5.6, 5.552941176470588)","(7.0, 10.0, 9.614587332053743)","(61.0, 100.0, 97.5)","(15.0, 18.0, 17.59090909090909)","(19.0, 55.0, 50.89473684210526)","(4.0, 4.5, 4.45925925925926)","(2.45, 2.64, 2.636825396825397)"
07-01-2023 13:24:29.050096,"(26.0, 55.0, 49.3125)","(4.2, 5.6, 5.557575757575758)","(7.0, 10.0, 9.618250950570342)","(61.0, 100.0, 97.5)","(15.0, 18.0, 17.442307692307693)","(19.0, 55.0, 50.89473684210526)","(4.0, 4.5, 4.45925925925926)","(2.45, 2.64, 2.634871794871795)"
07-01-2023 13:24:30.127577,"(26.0, 55.0, 49.3125)","(4.2, 5.6, 5.557575757575758)","(7.0, 10.0, 9.618250950570342)","(61.0, 100.0, 97.5)","(15.0, 18.0, 17.403225806451612)","(19.0, 55.0, 50.89473684210526)","(4.0, 4.5, 4.45925925925926)","(2.45, 2.64, 2.634871794871795)"
07-01-2023 13:24:31.224940,"(26.0, 55.0, 49.3125)","(4.2, 5.6, 5.557575757575758)","(7.0, 10.0, 9.618250950570342)","(61.0, 100.0, 97.5)","(15.0, 17.5, 17.403225806451612)","(19.0, 55.0, 50.89473684210526)","(4.0, 4.5, 4.45925925925926)","(2.45, 2.64, 2.634871794871795)"
07-01-2023 13:24:32.336069,"(26.0, 55.0, 49.3125)","(4.2, 5.6, 5.557575757575758)","(7.0, 10.0, 9.618250950570342)","(61.0, 100.0, 97.5)","(15.0, 17.5, 17.636363636363637)","(19.0, 55.0, 50.89473684210526)","(4.0, 4.5, 4.45925925925926)","(2.45, 2.64, 2.634871794871795)"
07-01-2023 13:24:33.354808,"(26.0, 55.0, 49.3125)","(4.2, 5.6, 5.545454545454545)","(7.0, 10.0, 9.618250950570342)","(61.0, 100.0, 97.5)","(15.0, 18.0, 17.636363636363637)","(19.0, 55.0, 50.89473684210526)","(4.0, 4.5, 4.45925925925926)","(2.45, 2.64, 2.634871794871795)"
07-01-2023 13:24:34.386102,"(26.0, 60.0, 52.285714285714285)","(4.2, 5.4, 5.341666666666667)","(7.0, 11.0, 10.833333333333334)","(61.0, 110.0, 104.70588235294117)","(15.0, 18.5, 18.375)","(19.0, 60.0, 57.333333333333336)","(4.0, 4.4, 4.322330097087379)","(2.45, 2.68, 2.642745098039216)"
07-01-2023 13:24:35.403125,"(21.0, 55.0, 52.55555555555556)","(4.2, 5.4, 5.316666666666666)","(7.0, 11.5, 10.994505494505495)","(61.0, 110.0, 104.70588235294117)","(15.0, 18.5, 18.290697674418606)","(19.0, 60.0, 55.0)","(3.9, 4.4, 4.3128205128205135)","(2.4, 2.66, 2.642745098039216)"
07-01-2023 13:24:36.407147,"(21.0, 55.0, 51.7)","(4.2, 5.4, 5.316666666666666)","(7.0, 11.5, 10.994505494505495)","(61.0, 110.0, 90.0)","(15.0, 18.5, 18.290697674418606)","(19.0, 60.0, 54.285714285714285)","(3.9, 4.4, 4.311304347826087)","(2.4, 2.66, 2.6412389380530974)"
07-01-2023 13:24:37.471771,"(21.0, 55.0, 53.42857142857143)","(4.2, 5.5, 5.339534883720931)","(7.0, 11.0, 10.975409836065573)","(61.0, 110.0, 90.0)","(15.0, 18.5, 18.229166666666668)","(19.0, 60.0, 59.03846153846154)","(3.9, 4.4, 4.290155440414508)","(2.4, 2.64, 2.6332608695652175)"
07-01-2023 13:24:38.620384,"(21.0, 55.0, 54.0)","(4.2, 5.5, 5.317647058823529)","(7.0, 11.0, 10.975409836065573)","(61.0, 110.0, 102.5)","(15.0, 18.5, 18.229166666666668)","(19.0, 60.0, 58.07692307692308)","(3.9, 4.4, 4.288775510204082)","(2.4, 2.66, 2.63525)"
07-01-2023 13:24:39.805229,"(21.0, 55.0, 52.8)","(4.2, 5.5, 5.352631578947369)","(7.0, 11.0, 10.955882352941176)","(61.0, 110.0, 106.55172413793103)","(15.0, 18.5, 18.229166666666668)","(19.0, 60.0, 58.125)","(3.9, 4.3, 4.288775510204082)","(2.4, 2.66, 2.63525)"
07-01-2023 13:24:40.972086,"(21.0, 55.0, 47.38461538461539)","(4.2, 5.4, 5.3375)","(7.0, 11.0, 11.13076923076923)","(61.0, 110.0, 106.66666666666667)","(15.0, 18.5, 18.229166666666668)","(19.0, 60.0, 58.125)","(3.9, 4.3, 4.288775510204082)","(2.4, 2.66, 2.630990990990991)"
07-01-2023 13:24:42.072170,"(21.0, 55.0, 46.44444444444444)","(4.2, 5.4, 5.3375)","(7.0, 11.5, 11.25)","(61.0, 110.0, 106.66666666666667)","(15.0, 18.5, 18.14814814814815)","(19.0, 60.0, 58.125)","(3.9, 4.3, 4.264925373134329)","(2.4, 2.64, 2.630990990990991)"
07-01-2023 13:24:43.206843,"(21.0, 55.0, 46.44444444444444)","(4.2, 5.4, 5.3307692307692305)","(7.0, 11.5, 11.25)","(61.0, 110.0, 106.55172413793103)","(15.0, 18.5, 18.14814814814815)","(19.0, 60.0, 58.125)","(3.9, 4.3, 4.264925373134329)","(2.4, 2.64, 2.63525)"
07-01-2023 13:24:44.437313,"(21.0, 55.0, 47.08695652173913)","(4.2, 5.4, 5.3307692307692305)","(7.0, 11.5, 11.06)","(61.0, 110.0, 106.55172413793103)","(15.0, 18.5, 18.2816091954023)","(19.0, 60.0, 57.083333333333336)","(3.9, 4.3, 4.264925373134329)","(2.4, 2.64, 2.63525)"
07-01-2023 13:24:45.508308,"(21.0, 50.0, 45.42857142857143)","(4.2, 5.4, 5.3307692307692305)","(7.0, 11.5, 11.06)","(61.0, 110.0, 106.55172413793103)","(15.0, 18.5, 18.2816091954023)","(19.0, 60.0, 57.083333333333336)","(3.9, 4.3, 4.264925373134329)","(2.4, 2.64, 2.63525)"
07-01-2023 13:24:46.645912,"(21.0, 50.0, 46.8)","(4.2, 5.4, 5.3307692307692305)","(7.0, 11.5, 11.182926829268293)","(61.0, 110.0, 106.55172413793103)","(15.0, 18.5, 18.319277108433734)","(19.0, 60.0, 58.75)","(3.9, 4.3, 4.264925373134329)","(2.4, 2.64, 2.63525)"
07-01-2023 13:24:47.877690,"(21.0, 50.0, 46.8)","(4.2, 5.4, 5.3307692307692305)","(7.0, 11.5, 11.182926829268293)","(61.0, 110.0, 106.55172413793103)","(15.0, 18.5, 18.383116883116884)","(19.0, 60.0, 58.75)","(3.9, 4.3, 4.300735294117647)","(2.4, 2.64, 2.6434615384615388)"
07-01-2023 13:24:48.997101,"(21.0, 55.0, 48.88235294117647)","(4.2, 5.3, 5.271641791044776)","(7.0, 11.5, 11.21111111111111)","(61.0, 110.0, 106.55172413793103)","(15.0, 18.5, 18.394117647058824)","(19.0, 60.0, 58.75)","(3.9, 4.4, 4.300862068965517)","(2.4, 2.66, 2.645785123966942)"
07-01-2023 13:24:50.137525,"(21.0, 55.0, 45.54545454545455)","(4.2, 5.3, 5.143243243243243)","(7.0, 11.5, 10.847826086956522)","(61.0, 110.0, 106.55172413793103)","(15.0, 18.5, 18.403225806451612)","(19.0, 60.0, 58.84615384615385)","(3.9, 4.4, 4.300970873786407)","(2.4, 2.66, 2.645785123966942)"
07-01-2023 13:24:51.276109,"(21.0, 55.0, 45.25)","(4.2, 5.3, 5.143243243243243)","(7.0, 11.5, 10.847826086956522)","(61.0, 110.0, 106.55172413793103)","(15.0, 18.5, 18.403225806451612)","(19.0, 60.0, 58.84615384615385)","(3.9, 4.4, 4.30095238095238)","(2.4, 2.66, 2.644375)"
07-01-2023 13:24:52.391833,"(21.0, 55.0, 46.0)","(4.2, 5.3, 5.176595744680851)","(7.0, 11.5, 10.847826086956522)","(61.0, 110.0, 106.55172413793103)","(15.0, 18.5, 18.403225806451612)","(19.0, 60.0, 58.84615384615385)","(3.9, 4.4, 4.30095238095238)","(2.4, 2.66, 2.644375)"
07-01-2023 13:24:53.395064,"(21.0, 55.0, 45.05882352941177)","(4.2, 5.3, 5.175714285714285)","(7.0, 11.5, 11.071428571428571)","(61.0, 110.0, 106.55172413793103)","(15.0, 18.5, 18.403225806451612)","(19.0, 60.0, 58.84615384615385)","(3.9, 4.4, 4.330666666666667)","(2.4, 2.66, 2.644375)"
07-01-2023 13:24:54.470843,"(21.0, 50.0, 46.0)","(4.2, 5.0, 4.946296296296296)","(7.0, 11.5, 11.071428571428571)","(61.0, 110.0, 106.55172413793103)","(15.0, 18.5, 18.571428571428573)","(19.0, 60.0, 58.84615384615385)","(3.9, 4.4, 4.3321678321678325)","(2.4, 2.66, 2.653913043478261)"
07-01-2023 13:24:55.544784,"(21.0, 50.0, 46.8)","(4.2, 5.2, 5.040816326530612)","(7.0, 11.5, 10.904255319148936)","(61.0, 110.0, 106.55172413793103)","(15.0, 19.5, 18.571428571428573)","(19.0, 60.0, 58.84615384615385)","(3.9, 4.4, 4.3321678321678325)","(2.4, 2.66, 2.6463366336633665)"
07-01-2023 13:24:56.792894,"(21.0, 50.0, 46.8)","(4.2, 5.1, 5.042424242424242)","(7.0, 11.0, 10.833333333333334)","(61.0, 110.0, 106.55172413793103)","(15.0, 19.5, 18.571428571428573)","(19.0, 60.0, 58.84615384615385)","(3.9, 4.4, 4.3321678321678325)","(2.4, 2.7, 2.6522033898305084)"
07-01-2023 13:24:57.933776,"(21.0, 50.0, 46.8)","(4.2, 5.1, 5.042424242424242)","(7.0, 11.0, 10.833333333333334)","(61.0, 110.0, 106.55172413793103)","(15.0, 19.5, 18.571428571428573)","(19.0, 60.0, 58.84615384615385)","(3.9, 4.4, 4.3321678321678325)","(2.4, 2.68, 2.660192307692308)"
07-01-2023 13:24:59.150414,"(21.0, 55.0, 49.22222222222222)","(4.2, 5.1, 5.069999999999999)","(7.0, 11.0, 10.880952380952381)","(61.0, 110.0, 106.55172413793103)","(15.0, 19.5, 18.571428571428573)","(19.0, 60.0, 58.84615384615385)","(3.9, 4.4, 4.33741935483871)","(2.4, 2.7, 2.6436363636363636)"
07-01-2023 13:25:00.319822,"(21.0, 55.0, 49.22222222222222)","(4.2, 5.1, 5.069999999999999)","(7.0, 11.0, 10.880952380952381)","(61.0, 110.0, 106.55172413793103)","(15.0, 19.5, 18.571428571428573)","(19.0, 60.0, 58.84615384615385)","(3.9, 4.4, 4.33741935483871)","(2.4, 2.68, 2.6416)"
07-01-2023 13:25:01.532745,"(21.0, 50.0, 48.15384615384615)","(4.2, 5.1, 5.069999999999999)","(7.0, 11.0, 10.880952380952381)","(61.0, 110.0, 106.55172413793103)","(15.0, 19.5, 18.571428571428573)","(19.0, 60.0, 58.75)","(3.9, 4.4, 4.337908496732026)","(2.4, 2.68, 2.6416)"
07-01-2023 13:25:02.743173,"(21.0, 50.0, 47.81818181818182)","(4.2, 5.1, 5.072413793103449)","(7.0, 11.0, 11.048387096774194)","(61.0, 110.0, 106.55172413793103)","(15.0, 19.5, 18.875)","(19.0, 60.0, 58.75)","(3.9, 4.4, 4.285714285714286)","(2.4, 2.68, 2.667341772151899)"
07-01-2023 13:25:03.906865,"(21.0, 50.0, 47.0)","(4.2, 5.2, 5.072413793103449)","(7.0, 11.5, 10.99090909090909)","(61.0, 110.0, 92.5)","(15.0, 19.5, 19.208333333333332)","(19.0, 60.0, 59.5)","(3.9, 4.3, 4.284242424242424)","(2.4, 2.68, 2.6433766233766236)"
07-01-2023 13:25:05.001738,"(21.0, 50.0, 47.42857142857143)","(4.2, 5.2, 5.12127659574468)","(7.0, 11.5, 10.99090909090909)","(61.0, 100.0, 94.0)","(15.0, 19.5, 19.208333333333332)","(19.0, 60.0, 59.5)","(3.9, 4.3, 4.298581560283687)","(2.4, 2.66, 2.639245283018868)"
07-01-2023 13:25:06.184949,"(21.0, 50.0, 48.36363636363636)","(4.2, 5.2, 5.123255813953488)","(7.0, 11.0, 10.979591836734693)","(61.0, 110.0, 92.5)","(15.0, 19.5, 19.454545454545453)","(19.0, 60.0, 59.09090909090909)","(3.9, 4.3, 4.298581560283687)","(2.4, 2.64, 2.644516129032258)"
07-01-2023 13:25:07.340911,"(21.0, 50.0, 48.36363636363636)","(4.2, 5.2, 5.123255813953488)","(7.0, 11.0, 10.979591836734693)","(61.0, 100.0, 92.5)","(15.0, 19.5, 19.454545454545453)","(19.0, 60.0, 59.09090909090909)","(3.9, 4.3, 4.298581560283687)","(2.4, 2.66, 2.6375862068965517)"
07-01-2023 13:25:08.377604,"(21.0, 50.0, 48.5)","(4.2, 5.2, 5.126666666666666)","(7.0, 11.0, 10.979591836734693)","(61.0, 100.0, 92.5)","(15.0, 19.5, 19.454545454545453)","(19.0, 60.0, 59.09090909090909)","(3.9, 4.3, 4.298581560283687)","(2.4, 2.64, 2.6435)"
07-01-2023 13:25:09.437380,"(21.0, 55.0, 48.714285714285715)","(4.2, 5.2, 5.123529411764705)","(7.0, 11.0, 10.979591836734693)","(61.0, 110.0, 95.0)","(15.0, 19.5, 19.454545454545453)","(26.0, 60.0, 59.09090909090909)","(3.7, 4.3, 4.298581560283687)","(2.35, 2.66, 2.6507692307692308)"
07-01-2023 13:25:10.407032,"(31.0, 50.0, 46.888888888888886)","(4.2, 5.2, 5.1152173913043475)","(7.5, 11.5, 11.181159420289855)","(61.0, 100.0, 92.5)","(15.0, 19.5, 19.454545454545453)","(26.0, 60.0, 59.09090909090909)","(3.7, 4.3, 4.298581560283687)","(2.35, 2.66, 2.6312849162011176)"
07-01-2023 13:25:11.446107,"(31.0, 50.0, 47.666666666666664)","(4.2, 5.2, 5.112962962962962)","(7.5, 11.5, 11.181159420289855)","(61.0, 100.0, 92.5)","(15.0, 19.5, 19.454545454545453)","(26.0, 60.0, 59.09090909090909)","(3.7, 4.3, 4.298581560283687)","(2.35, 2.64, 2.6312849162011176)"
07-01-2023 13:25:12.442913,"(31.0, 55.0, 49.26086956521739)","(4.2, 5.2, 5.112962962962962)","(7.5, 11.5, 11.181159420289855)","(61.0, 110.0, 94.0)","(15.0, 19.5, 19.444444444444443)","(26.0, 60.0, 59.09090909090909)","(3.7, 4.3, 4.298581560283687)","(2.35, 2.64, 2.6299019607843137)"
07-01-2023 13:25:13.466385,"(31.0, 50.0, 48.714285714285715)","(4.2, 5.2, 5.114285714285714)","(7.5, 11.5, 11.14516129032258)","(61.0, 100.0, 92.5)","(15.0, 19.5, 19.444444444444443)","(26.0, 60.0, 59.09090909090909)","(3.7, 4.3, 4.298581560283687)","(2.35, 2.64, 2.6299019607843137)"
07-01-2023 13:25:14.511994,"(31.0, 50.0, 49.0)","(4.2, 5.2, 5.114285714285714)","(7.5, 11.5, 11.132352941176471)","(61.0, 100.0, 91.25)","(15.0, 19.5, 19.444444444444443)","(26.0, 60.0, 59.411764705882355)","(3.7, 4.3, 4.298581560283687)","(2.35, 2.64, 2.6299019607843137)"
07-01-2023 13:25:15.599864,"(31.0, 55.0, 53.5)","(4.2, 5.2, 5.114285714285714)","(7.5, 11.5, 11.04054054054054)","(61.0, 100.0, 92.0)","(15.0, 19.5, 19.06153846153846)","(26.0, 60.0, 59.5)","(3.7, 4.3, 4.298581560283687)","(2.35, 2.64, 2.6299019607843137)"
07-01-2023 13:25:16.939125,"(31.0, 55.0, 53.3469387755102)","(4.4, 5.2, 5.114285714285714)","(7.5, 11.5, 11.04054054054054)","(61.0, 100.0, 92.0)","(15.0, 19.5, 19.06153846153846)","(26.0, 60.0, 59.5)","(3.7, 4.3, 4.298581560283687)","(2.3, 2.64, 2.6299019607843137)"
07-01-2023 13:25:18.187118,"(31.0, 55.0, 53.3469387755102)","(4.4, 5.2, 5.114285714285714)","(7.5, 11.5, 11.095238095238095)","(61.0, 100.0, 92.0)","(15.0, 19.5, 19.06153846153846)","(26.0, 60.0, 59.523809523809526)","(3.7, 4.3, 4.298581560283687)","(2.3, 2.64, 2.6299019607843137)"
07-01-2023 13:25:19.624742,"(31.0, 55.0, 48.7)","(4.4, 5.2, 5.109999999999999)","(7.5, 11.5, 10.819444444444445)","(61.0, 100.0, 92.0)","(15.0, 19.5, 19.06153846153846)","(26.0, 60.0, 59.523809523809526)","(3.7, 4.3, 4.298581560283687)","(2.3, 2.64, 2.6328662420382165)"
07-01-2023 13:25:20.761608,"(31.0, 55.0, 48.7)","(4.4, 5.2, 5.109999999999999)","(7.5, 11.5, 10.819444444444445)","(61.0, 100.0, 92.0)","(15.0, 19.5, 19.0546875)","(26.0, 60.0, 59.523809523809526)","(3.7, 4.3, 4.29672131147541)","(2.3, 2.64, 2.6328662420382165)"
07-01-2023 13:25:21.930644,"(31.0, 55.0, 48.7)","(4.4, 5.2, 5.091566265060241)","(7.5, 11.5, 10.734375)","(61.0, 100.0, 92.0)","(15.0, 19.5, 19.0546875)","(26.0, 60.0, 59.523809523809526)","(3.7, 4.3, 4.29672131147541)","(2.3, 2.64, 2.6328662420382165)"
07-01-2023 13:25:23.163586,"(31.0, 55.0, 48.7)","(4.4, 5.2, 5.091566265060241)","(7.5, 11.5, 10.683333333333334)","(61.0, 100.0, 92.0)","(15.0, 19.5, 19.0546875)","(26.0, 60.0, 59.523809523809526)","(3.7, 4.3, 4.259595959595959)","(2.3, 2.64, 2.6335211267605634)"
07-01-2023 13:25:24.332958,"(31.0, 55.0, 48.7)","(4.4, 5.2, 5.086075949367089)","(7.5, 11.5, 10.683333333333334)","(61.0, 100.0, 92.0)","(15.0, 19.5, 19.0546875)","(26.0, 60.0, 59.523809523809526)","(3.7, 4.3, 4.259595959595959)","(2.3, 2.64, 2.6335211267605634)"
07-01-2023 13:25:25.387889,"(31.0, 55.0, 48.7)","(4.4, 5.2, 5.086075949367089)","(7.5, 11.5, 10.683333333333334)","(61.0, 100.0, 92.0)","(15.0, 19.5, 19.0546875)","(26.0, 60.0, 59.523809523809526)","(3.7, 4.3, 4.256521739130434)","(2.3, 2.64, 2.6335211267605634)"
07-01-2023 13:25:26.589664,"(31.0, 55.0, 48.5)","(4.2, 5.2, 5.086075949367089)","(7.5, 11.5, 10.75)","(61.0, 100.0, 92.0)","(15.0, 19.5, 19.0546875)","(26.0, 60.0, 59.523809523809526)","(3.7, 4.3, 4.256521739130434)","(2.3, 2.64, 2.6447111111111115)"
07-01-2023 13:25:27.901333,"(31.0, 55.0, 48.5)","(4.2, 5.2, 5.086075949367089)","(7.5, 11.0, 10.6875)","(61.0, 100.0, 92.0)","(15.0, 19.5, 19.0546875)","(26.0, 60.0, 59.5)","(3.7, 4.3, 4.256521739130434)","(2.3, 2.66, 2.6479069767441863)"
07-01-2023 13:25:29.010529,"(31.0, 55.0, 48.5)","(4.2, 5.2, 5.086075949367089)","(7.5, 11.0, 10.6875)","(61.0, 100.0, 92.0)","(15.0, 19.5, 19.07)","(26.0, 60.0, 59.5)","(3.7, 4.3, 4.256521739130434)","(2.3, 2.66, 2.6443373493975906)"
07-01-2023 13:25:30.119274,"(31.0, 55.0, 48.5)","(4.2, 5.2, 5.086075949367089)","(7.5, 11.0, 10.744897959183673)","(61.0, 100.0, 92.0)","(15.0, 19.5, 19.07)","(26.0, 60.0, 59.5)","(3.7, 4.3, 4.256521739130434)","(2.3, 2.66, 2.646387434554974)"
07-01-2023 13:25:31.140296,"(31.0, 55.0, 48.5)","(4.2, 5.1, 5.093939393939394)","(7.5, 11.0, 10.744897959183673)","(61.0, 100.0, 92.0)","(15.0, 19.5, 19.07)","(26.0, 60.0, 59.523809523809526)","(3.7, 4.3, 4.256521739130434)","(2.3, 2.66, 2.646387434554974)"
07-01-2023 13:25:32.141116,"(31.0, 55.0, 48.5)","(4.2, 5.1, 5.093939393939394)","(7.5, 11.0, 10.754901960784313)","(61.0, 100.0, 92.0)","(15.0, 19.5, 19.07)","(26.0, 60.0, 59.523809523809526)","(3.7, 4.3, 4.1788659793814436)","(2.3, 2.66, 2.6680291970802923)"
07-01-2023 13:25:33.206386,"(31.0, 55.0, 48.5)","(4.2, 5.2, 5.096875)","(7.5, 11.0, 10.930769230769231)","(61.0, 100.0, 93.33333333333333)","(15.0, 19.5, 19.052083333333332)","(26.0, 60.0, 59.523809523809526)","(3.7, 4.2, 4.177472527472528)","(2.3, 2.68, 2.662916666666667)"
07-01-2023 13:25:34.297300,"(31.0, 55.0, 48.5)","(4.2, 5.2, 5.102941176470589)","(7.5, 11.0, 10.795454545454545)","(61.0, 100.0, 93.33333333333333)","(15.0, 19.5, 19.052083333333332)","(26.0, 60.0, 59.523809523809526)","(3.7, 4.2, 4.175375375375375)","(2.3, 2.68, 2.662916666666667)"
07-01-2023 13:25:35.412969,"(31.0, 55.0, 48.5)","(4.2, 5.2, 5.102941176470589)","(7.5, 11.0, 10.795454545454545)","(61.0, 100.0, 93.33333333333333)","(15.0, 19.5, 19.20138888888889)","(26.0, 60.0, 59.523809523809526)","(3.7, 4.2, 4.175375375375375)","(2.3, 2.68, 2.662916666666667)"
07-01-2023 13:25:36.498112,"(31.0, 55.0, 48.5)","(4.2, 5.2, 5.102941176470589)","(7.5, 11.0, 10.795454545454545)","(61.0, 100.0, 93.33333333333333)","(15.0, 19.5, 20.444444444444443)","(26.0, 60.0, 59.523809523809526)","(3.7, 4.2, 4.175375375375375)","(2.3, 2.68, 2.662916666666667)"
07-01-2023 13:25:37.563007,"(31.0, 50.0, 48.5)","(4.2, 5.2, 5.102941176470589)","(7.5, 11.0, 10.795454545454545)","(61.0, 100.0, 93.33333333333333)","(15.0, 21.0, 20.923076923076923)","(26.0, 60.0, 59.523809523809526)","(3.7, 4.2, 4.091111111111111)","(2.3, 2.68, 2.699217877094972)"
07-01-2023 13:25:38.673567,"(31.0, 50.0, 48.5)","(4.2, 5.2, 5.090909090909091)","(7.5, 11.0, 10.630434782608695)","(61.0, 100.0, 92.0)","(15.0, 21.0, 20.923076923076923)","(26.0, 60.0, 59.523809523809526)","(3.7, 4.1, 4.063970588235294)","(2.3, 2.7, 2.702745098039216)"
07-01-2023 13:25:39.772905,"(31.0, 55.0, 48.53846153846154)","(4.2, 5.2, 5.092307692307692)","(7.5, 11.0, 10.630434782608695)","(61.0, 100.0, 92.0)","(15.0, 21.0, 21.04)","(26.0, 60.0, 59.523809523809526)","(3.7, 4.1, 4.025)","(2.3, 2.72, 2.738813559322034)"
07-01-2023 13:25:40.991783,"(31.0, 50.0, 47.42857142857143)","(4.2, 5.2, 5.070769230769231)","(7.5, 11.0, 10.62)","(61.0, 100.0, 93.33333333333333)","(15.0, 22.0, 21.04)","(26.0, 60.0, 59.5)","(3.7, 4.1, 3.9993243243243244)","(2.3, 2.74, 2.7473684210526317)"
07-01-2023 13:25:42.331881,"(31.0, 55.0, 50.666666666666664)","(4.2, 5.1, 5.052941176470588)","(7.5, 11.0, 10.577777777777778)","(61.0, 100.0, 93.33333333333333)","(15.0, 22.0, 21.04)","(26.0, 60.0, 59.5)","(3.7, 4.1, 4.032330827067669)","(2.3, 2.74, 2.7394117647058827)"
07-01-2023 13:25:43.404852,"(31.0, 55.0, 50.666666666666664)","(4.2, 5.1, 5.052941176470588)","(7.5, 11.0, 10.577777777777778)","(61.0, 100.0, 93.33333333333333)","(15.0, 22.0, 21.04)","(26.0, 60.0, 59.5)","(3.7, 4.1, 4.032330827067669)","(2.3, 2.74, 2.7394117647058827)"
07-01-2023 13:25:44.603400,"(31.0, 55.0, 50.666666666666664)","(4.2, 5.1, 5.052941176470588)","(7.5, 11.0, 10.577777777777778)","(61.0, 100.0, 93.33333333333333)","(15.0, 22.0, 21.04)","(26.0, 60.0, 59.5)","(3.7, 4.1, 4.032330827067669)","(2.3, 2.74, 2.7394117647058827)"
07-01-2023 13:25:45.818547,"(31.0, 55.0, 50.666666666666664)","(4.2, 5.1, 5.052941176470588)","(7.5, 11.0, 10.577777777777778)","(61.0, 100.0, 93.33333333333333)","(15.0, 22.0, 21.21311475409836)","(26.0, 60.0, 59.44444444444444)","(3.7, 4.1, 4.054945054945055)","(2.3, 2.74, 2.734666666666667)"
07-01-2023 13:25:46.968508,"(31.0, 55.0, 48.7)","(4.2, 5.1, 5.02)","(7.5, 11.0, 10.659574468085106)","(61.0, 100.0, 93.33333333333333)","(15.0, 22.0, 21.21311475409836)","(26.0, 60.0, 59.44444444444444)","(3.6, 4.2, 4.054945054945055)","(2.3, 2.74, 2.734666666666667)"
07-01-2023 13:25:48.302311,"(31.0, 55.0, 57.0)","(4.2, 4.9, 4.896335078534031)","(7.5, 11.5, 11.119047619047619)","(61.0, 100.0, 99.06976744186046)","(15.0, 22.0, 21.384615384615383)","(26.0, 70.0, 63.333333333333336)","(3.6, 4.2, 4.110416666666667)","(2.3, 2.74, 2.72)"
07-01-2023 13:25:49.789628,"(31.0, 60.0, 52.0)","(4.2, 4.9, 4.882978723404255)","(7.5, 11.5, 10.964788732394366)","(61.0, 100.0, 99.28571428571428)","(15.0, 22.0, 21.384615384615383)","(26.0, 65.0, 61.15384615384615)","(3.6, 4.2, 4.106756756756757)","(2.3, 2.74, 2.7247500000000002)"
07-01-2023 13:25:51.230141,"(31.0, 60.0, 52.0)","(4.2, 4.9, 4.832258064516129)","(7.5, 11.5, 10.964788732394366)","(61.0, 100.0, 99.28571428571428)","(15.0, 22.0, 21.428571428571427)","(26.0, 65.0, 63.0)","(3.6, 4.2, 4.128169014084507)","(2.3, 2.74, 2.707682119205298)"
07-01-2023 13:25:52.870292,"(31.0, 60.0, 54.0)","(4.2, 4.9, 4.832258064516129)","(7.5, 11.5, 10.964788732394366)","(61.0, 100.0, 99.26829268292683)","(15.0, 22.0, 21.384615384615383)","(26.0, 65.0, 59.0)","(3.6, 4.2, 4.128169014084507)","(2.3, 2.74, 2.701526717557252)"
07-01-2023 13:25:54.574539,"(31.0, 60.0, 54.0)","(4.2, 4.9, 4.986037735849057)","(8.5, 11.5, 11.197368421052632)","(61.0, 100.0, 107.5)","(15.0, 22.0, 21.5)","(26.0, 65.0, 62.27272727272727)","(3.6, 4.2, 3.8917322834645667)","(2.3, 2.74, 2.7281481481481484)"
07-01-2023 13:25:55.753255,"(31.0, 60.0, 55.8)","(4.2, 5.0, 4.986037735849057)","(8.5, 11.5, 11.197368421052632)","(61.0, 120.0, 107.5)","(15.0, 22.0, 21.5)","(26.0, 65.0, 62.27272727272727)","(3.6, 3.9, 3.9375)","(2.3, 2.74, 2.7365432098765434)"
