,Magic Tale,Mine Master,Alvin Rose,Casino Rose,Psychotic Babe,Sort Of Sublime,Wickham
11-01-2023 12:32:29.129168,"(2.25, 2.96, 2.94)","(11.0, 17.0, 14.166666666666666)","(3.5, 4.1, 4.053125)","(31.0, 60.0, 41.0)","(3.1, 4.0, 3.9193548387096775)","(16.0, 32.0, 31.666666666666664)","(31.0, 55.0, 45.5)"
11-01-2023 12:32:30.146665,"(2.25, 2.96, 2.94)","(11.0, 17.0, 14.166666666666666)","(3.5, 4.1, 4.053125)","(31.0, 55.0, 41.0)","(3.1, 4.0, 3.9193548387096775)","(16.0, 32.0, 31.666666666666664)","(31.0, 55.0, 39.8)"
11-01-2023 12:32:31.289519,"(2.25, 2.96, 2.951578947368421)","(11.0, 17.0, 14.166666666666666)","(3.5, 4.2, 4.041666666666667)","(31.0, 50.0, 43.14285714285714)","(3.1, 4.0, 3.9193548387096775)","(16.0, 32.0, 31.666666666666664)","(31.0, 55.0, 50.25)"
11-01-2023 12:32:32.452748,"(2.25, 2.96, 2.953333333333333)","(11.0, 17.0, 14.166666666666666)","(3.5, 4.2, 4.033333333333333)","(31.0, 50.0, 36.54545454545455)","(3.1, 4.0, 3.9193548387096775)","(16.0, 32.0, 28.285714285714285)","(31.0, 55.0, 53.53846153846153)"
11-01-2023 12:32:33.674963,"(2.25, 2.96, 2.953333333333333)","(11.0, 17.0, 13.694444444444445)","(3.5, 4.2, 3.9805555555555556)","(31.0, 48.0, 36.54545454545455)","(3.1, 4.0, 3.9193548387096775)","(16.0, 34.0, 28.0)","(31.0, 55.0, 53.53846153846153)"
11-01-2023 12:32:34.758417,"(2.25, 2.96, 2.9155555555555557)","(11.0, 17.0, 13.694444444444445)","(3.5, 4.1, 3.9805555555555556)","(31.0, 48.0, 35.55555555555556)","(3.1, 4.0, 3.9193548387096775)","(16.0, 34.0, 28.0)","(31.0, 55.0, 53.53846153846153)"
11-01-2023 12:32:35.903682,"(2.25, 2.98, 2.9066666666666667)","(11.0, 16.5, 13.6875)","(3.5, 4.1, 4.06)","(31.0, 48.0, 35.55555555555556)","(3.1, 4.0, 3.911538461538462)","(16.0, 34.0, 31.42857142857143)","(31.0, 55.0, 53.53846153846153)"
11-01-2023 12:32:36.998240,"(2.25, 2.98, 2.9066666666666667)","(11.0, 16.5, 13.6875)","(3.5, 4.1, 4.06)","(31.0, 48.0, 35.55555555555556)","(3.1, 3.95, 3.911538461538462)","(16.0, 34.0, 31.42857142857143)","(31.0, 55.0, 50.75)"
11-01-2023 12:32:38.085851,"(2.25, 2.98, 2.924444444444444)","(11.0, 16.5, 13.6875)","(3.5, 4.1, 4.076923076923077)","(31.0, 48.0, 35.55555555555556)","(3.1, 3.95, 3.911538461538462)","(16.0, 34.0, 31.42857142857143)","(31.0, 55.0, 54.173913043478265)"
11-01-2023 12:32:39.141181,"(2.25, 3.05, 2.952857142857143)","(11.0, 16.5, 13.6875)","(3.5, 4.1, 4.074999999999999)","(31.0, 48.0, 35.55555555555556)","(3.1, 3.95, 3.911538461538462)","(16.0, 34.0, 31.42857142857143)","(31.0, 55.0, 54.13636363636364)"
11-01-2023 12:32:40.151721,"(2.25, 3.05, 2.950833333333333)","(11.0, 16.5, 13.615384615384615)","(3.5, 4.3, 4.15)","(31.0, 48.0, 35.0)","(3.1, 3.95, 3.911538461538462)","(16.0, 34.0, 31.42857142857143)","(31.0, 55.0, 54.13636363636364)"
11-01-2023 12:32:41.144471,"(2.25, 3.05, 2.9299999999999997)","(11.0, 16.5, 13.615384615384615)","(3.5, 4.3, 4.183333333333334)","(31.0, 46.0, 42.0)","(3.1, 3.95, 3.918)","(16.0, 34.0, 32.5)","(31.0, 55.0, 54.13636363636364)"
11-01-2023 12:32:42.207119,"(2.25, 3.05, 2.9299999999999997)","(11.0, 16.5, 13.615384615384615)","(3.6, 4.3, 4.235714285714286)","(31.0, 46.0, 42.0)","(3.1, 3.95, 4.152)","(16.0, 34.0, 32.5)","(31.0, 55.0, 51.6)"
11-01-2023 12:32:43.347968,"(2.3, 3.05, 2.9299999999999997)","(11.0, 16.5, 13.615384615384615)","(3.6, 4.1, 4.078571428571428)","(31.0, 46.0, 42.0)","(3.1, 4.2, 4.152)","(16.0, 34.0, 32.5)","(31.0, 55.0, 59.6)"
11-01-2023 12:32:44.525466,"(2.3, 3.05, 2.9042857142857144)","(11.0, 16.5, 13.615384615384615)","(3.6, 4.1, 4.08235294117647)","(31.0, 46.0, 35.84615384615385)","(3.1, 4.2, 4.1125)","(16.0, 34.0, 32.5)","(31.0, 65.0, 58.8)"
11-01-2023 12:32:45.751110,"(2.3, 3.05, 2.915882352941176)","(11.0, 16.5, 13.615384615384615)","(3.6, 4.1, 4.08235294117647)","(31.0, 46.0, 35.81818181818182)","(3.1, 4.2, 4.1125)","(16.0, 34.0, 33.57142857142857)","(31.0, 90.0, 74.4)"
11-01-2023 12:32:47.303559,"(2.3, 3.05, 2.893333333333333)","(11.0, 16.5, 13.615384615384615)","(3.6, 4.1, 3.9863636363636363)","(31.0, 44.0, 35.81818181818182)","(3.1, 4.2, 4.1125)","(16.0, 34.0, 33.57142857142857)","(31.0, 90.0, 62.5)"
11-01-2023 12:32:48.615042,"(2.3, 3.0, 2.893333333333333)","(11.0, 16.5, 13.615384615384615)","(3.6, 4.1, 4.008333333333333)","(31.0, 44.0, 34.95238095238095)","(3.1, 4.2, 4.1125)","(16.0, 34.0, 33.57142857142857)","(31.0, 85.0, 67.5)"
11-01-2023 12:32:50.060888,"(2.3, 3.0, 2.893333333333333)","(11.0, 16.5, 13.615384615384615)","(3.6, 4.1, 3.9673076923076924)","(31.0, 44.0, 34.95238095238095)","(3.1, 4.2, 4.1125)","(16.0, 34.0, 33.57142857142857)","(31.0, 80.0, 68.23529411764706)"
11-01-2023 12:32:51.449625,"(2.3, 3.0, 2.893333333333333)","(11.0, 16.5, 13.615384615384615)","(3.6, 4.1, 3.9875)","(31.0, 44.0, 34.95238095238095)","(3.1, 4.2, 4.1125)","(16.0, 34.0, 33.57142857142857)","(31.0, 80.0, 68.23529411764706)"
11-01-2023 12:32:52.801196,"(2.3, 3.0, 2.91)","(11.0, 16.5, 13.615384615384615)","(3.6, 4.1, 3.984848484848485)","(31.0, 44.0, 34.95238095238095)","(3.1, 4.2, 4.1125)","(16.0, 34.0, 33.57142857142857)","(31.0, 80.0, 68.23529411764706)"
11-01-2023 12:32:53.806190,"(2.3, 2.98, 2.972380952380952)","(11.0, 16.5, 13.615384615384615)","(3.6, 4.1, 3.984848484848485)","(31.0, 44.0, 34.95238095238095)","(3.1, 4.2, 4.1125)","(16.0, 34.0, 33.57142857142857)","(31.0, 80.0, 68.23529411764706)"
11-01-2023 12:32:54.929209,"(2.3, 2.98, 2.9141176470588235)","(11.0, 16.5, 13.615384615384615)","(3.6, 4.1, 3.984848484848485)","(31.0, 44.0, 34.8)","(3.1, 4.2, 4.1125)","(16.0, 34.0, 33.57142857142857)","(31.0, 80.0, 72.59259259259258)"
11-01-2023 12:32:56.020121,"(2.3, 2.96, 2.9305263157894736)","(11.0, 16.5, 13.615384615384615)","(3.6, 4.1, 3.916)","(31.0, 44.0, 34.8)","(3.1, 4.2, 4.1125)","(16.0, 34.0, 33.57142857142857)","(31.0, 80.0, 65.38461538461539)"
11-01-2023 12:32:57.312983,"(2.3, 2.94, 2.934285714285714)","(11.0, 16.5, 13.615384615384615)","(3.6, 4.1, 3.916)","(31.0, 44.0, 34.8)","(3.1, 4.2, 4.24)","(16.0, 34.0, 33.57142857142857)","(31.0, 70.0, 63.91304347826087)"
11-01-2023 12:32:58.573564,"(2.3, 2.92, 2.9109090909090907)","(11.0, 16.5, 13.615384615384615)","(3.6, 4.1, 3.9518518518518517)","(31.0, 44.0, 34.8)","(3.1, 4.3, 4.220967741935484)","(16.0, 34.0, 33.57142857142857)","(31.0, 65.0, 63.91304347826087)"
11-01-2023 12:32:59.664024,"(2.3, 2.92, 2.9033333333333333)","(11.0, 16.5, 13.615384615384615)","(3.6, 4.1, 3.957142857142857)","(31.0, 44.0, 34.8)","(3.1, 4.3, 4.235526315789474)","(16.0, 34.0, 33.57142857142857)","(31.0, 65.0, 63.91304347826087)"
11-01-2023 12:33:00.730752,"(2.3, 2.9, 2.8927272727272726)","(11.0, 16.5, 13.615384615384615)","(3.6, 4.1, 3.9352941176470586)","(31.0, 44.0, 34.8)","(3.1, 4.3, 4.235526315789474)","(16.0, 34.0, 33.57142857142857)","(31.0, 65.0, 63.91304347826087)"
11-01-2023 12:33:01.852091,"(2.3, 2.88, 2.855)","(11.0, 16.5, 13.615384615384615)","(3.6, 4.1, 3.9352941176470586)","(31.0, 44.0, 34.8)","(3.1, 4.3, 4.3428571428571425)","(16.0, 34.0, 33.57142857142857)","(31.0, 65.0, 63.86363636363637)"
11-01-2023 12:33:02.881901,"(2.3, 2.8, 2.7111111111111112)","(11.0, 16.5, 13.615384615384615)","(3.6, 4.1, 3.9899999999999998)","(31.0, 44.0, 34.714285714285715)","(3.1, 4.5, 4.456578947368421)","(16.0, 34.0, 33.57142857142857)","(31.0, 65.0, 63.86363636363637)"
11-01-2023 12:33:04.016586,"(2.3, 2.8, 2.6445714285714286)","(11.0, 16.5, 13.615384615384615)","(3.6, 4.1, 4.024137931034483)","(31.0, 44.0, 34.714285714285715)","(3.1, 4.5, 4.451470588235294)","(16.0, 34.0, 33.57142857142857)","(31.0, 65.0, 63.86363636363637)"
11-01-2023 12:33:05.106401,"(2.3, 2.72, 2.6950000000000003)","(11.0, 16.5, 13.615384615384615)","(3.6, 4.1, 4.024137931034483)","(31.0, 44.0, 34.714285714285715)","(3.1, 4.5, 4.451470588235294)","(16.0, 34.0, 33.57142857142857)","(31.0, 65.0, 60.0)"
11-01-2023 12:33:06.120804,"(2.3, 2.72, 2.6950000000000003)","(11.0, 16.5, 13.642857142857142)","(3.6, 4.1, 3.98)","(31.0, 44.0, 34.714285714285715)","(3.1, 4.5, 4.451470588235294)","(16.0, 34.0, 33.57142857142857)","(31.0, 65.0, 54.61538461538461)"
11-01-2023 12:33:07.287250,"(2.3, 2.72, 2.626666666666667)","(11.0, 16.5, 13.615384615384615)","(3.5, 4.1, 4.0200000000000005)","(31.0, 44.0, 34.370370370370374)","(3.2, 4.5, 4.451470588235294)","(18.0, 34.0, 33.57142857142857)","(31.0, 55.0, 64.34782608695652)"
11-01-2023 12:33:08.425369,"(2.3, 2.7, 2.64)","(11.0, 16.5, 13.615384615384615)","(3.5, 4.3, 3.9609756097560975)","(31.0, 44.0, 34.370370370370374)","(3.2, 4.5, 4.359375)","(18.0, 34.0, 33.57142857142857)","(31.0, 65.0, 64.34782608695652)"
11-01-2023 12:33:09.596607,"(2.3, 2.7, 2.64)","(11.0, 16.0, 13.025)","(3.5, 4.0, 4.229411764705882)","(31.0, 44.0, 34.370370370370374)","(3.2, 4.5, 4.387096774193548)","(18.0, 34.0, 33.57142857142857)","(31.0, 65.0, 64.34782608695652)"
11-01-2023 12:33:10.773958,"(2.3, 2.74, 2.6371428571428575)","(11.0, 16.0, 15.125)","(3.5, 4.3, 4.088888888888889)","(31.0, 44.0, 34.370370370370374)","(3.2, 4.5, 4.310526315789474)","(18.0, 34.0, 33.57142857142857)","(31.0, 65.0, 59.16666666666667)"
11-01-2023 12:33:12.038308,"(2.3, 2.72, 2.708)","(11.0, 15.5, 13.7)","(3.5, 4.2, 4.033333333333333)","(31.0, 44.0, 34.370370370370374)","(3.2, 4.5, 4.242857142857143)","(18.0, 34.0, 33.57142857142857)","(31.0, 60.0, 64.34782608695652)"
11-01-2023 12:33:13.193713,"(2.3, 2.74, 2.674545454545455)","(11.0, 15.5, 13.4)","(3.5, 4.2, 4.04)","(31.0, 44.0, 34.370370370370374)","(3.2, 4.5, 4.336363636363636)","(18.0, 34.0, 33.57142857142857)","(31.0, 65.0, 59.16666666666667)"
11-01-2023 12:33:14.368810,"(2.3, 2.74, 2.7)","(11.0, 15.5, 12.205882352941176)","(3.5, 4.1, 4.0)","(31.0, 44.0, 34.370370370370374)","(3.2, 4.5, 4.336363636363636)","(18.0, 34.0, 33.57142857142857)","(31.0, 60.0, 69.13043478260869)"
11-01-2023 12:33:15.535955,"(2.3, 2.78, 2.6835714285714287)","(11.0, 15.5, 12.205882352941176)","(3.5, 4.1, 3.9490384615384615)","(31.0, 44.0, 34.370370370370374)","(3.2, 4.5, 4.50625)","(18.0, 34.0, 33.57142857142857)","(31.0, 70.0, 69.64285714285714)"
11-01-2023 12:33:16.549595,"(2.3, 2.78, 2.6874285714285713)","(10.0, 15.0, 12.333333333333334)","(3.5, 3.9, 3.8642857142857143)","(31.0, 44.0, 34.370370370370374)","(3.2, 4.6, 4.5249999999999995)","(18.0, 34.0, 33.57142857142857)","(31.0, 75.0, 69.64285714285714)"
11-01-2023 12:33:17.668639,"(2.3, 2.78, 2.73)","(10.0, 15.0, 12.333333333333334)","(3.5, 3.95, 3.8875)","(31.0, 44.0, 34.370370370370374)","(3.2, 4.6, 4.5249999999999995)","(18.0, 34.0, 33.57142857142857)","(31.0, 75.0, 69.64285714285714)"
11-01-2023 12:33:18.894021,"(2.3, 2.78, 2.6890909090909094)","(10.0, 15.0, 11.60344827586207)","(3.5, 3.9, 3.8909090909090907)","(31.0, 44.0, 34.370370370370374)","(3.2, 4.6, 4.5249999999999995)","(18.0, 34.0, 33.57142857142857)","(31.0, 75.0, 70.37037037037037)"
11-01-2023 12:33:20.059154,"(2.3, 2.8, 2.74)","(10.0, 14.5, 11.60344827586207)","(3.5, 3.9, 3.8909090909090907)","(31.0, 44.0, 34.416666666666664)","(3.2, 4.6, 4.529411764705882)","(18.0, 34.0, 33.57142857142857)","(31.0, 75.0, 67.1875)"
11-01-2023 12:33:21.402224,"(2.3, 2.8, 2.74)","(10.0, 14.0, 12.28125)","(3.5, 3.9, 3.9142857142857146)","(31.0, 44.0, 35.333333333333336)","(3.2, 4.6, 4.558620689655172)","(18.0, 34.0, 32.666666666666664)","(31.0, 75.0, 64.19354838709677)"
11-01-2023 12:33:22.631201,"(2.3, 2.78, 2.7745454545454544)","(10.0, 14.0, 12.095238095238095)","(3.5, 3.95, 3.9318181818181817)","(31.0, 42.0, 35.333333333333336)","(3.2, 4.6, 4.55)","(18.0, 34.0, 32.666666666666664)","(31.0, 70.0, 66.29629629629629)"
11-01-2023 12:33:23.857966,"(2.3, 2.8, 2.7414634146341466)","(10.0, 14.0, 12.0)","(3.5, 4.0, 3.933333333333333)","(31.0, 42.0, 36.666666666666664)","(3.2, 4.8, 4.559259259259259)","(18.0, 34.0, 32.666666666666664)","(31.0, 70.0, 66.29629629629629)"
11-01-2023 12:33:25.171173,"(2.3, 2.78, 2.77)","(10.0, 13.5, 12.0)","(3.5, 4.0, 3.935714285714286)","(31.0, 42.0, 34.30769230769231)","(3.2, 4.8, 4.668421052631579)","(18.0, 34.0, 33.529411764705884)","(31.0, 70.0, 66.29629629629629)"
11-01-2023 12:33:26.449184,"(2.3, 2.78, 2.6890909090909094)","(10.0, 13.5, 11.48611111111111)","(3.5, 3.95, 3.935714285714286)","(31.0, 42.0, 34.30769230769231)","(3.2, 4.8, 4.766666666666667)","(18.0, 34.0, 30.5)","(31.0, 70.0, 66.29629629629629)"
11-01-2023 12:33:27.668847,"(2.3, 2.78, 2.7666666666666666)","(10.0, 13.5, 11.48611111111111)","(3.5, 4.0, 3.966666666666667)","(31.0, 42.0, 34.333333333333336)","(3.2, 4.8, 4.688888888888888)","(18.0, 34.0, 30.5)","(31.0, 70.0, 66.29629629629629)"
11-01-2023 12:33:28.920544,"(2.3, 2.76, 2.75)","(10.0, 13.0, 11.7)","(3.5, 3.95, 3.9214285714285717)","(31.0, 42.0, 34.333333333333336)","(3.2, 4.8, 4.688888888888888)","(18.0, 34.0, 27.5625)","(31.0, 70.0, 66.29629629629629)"
11-01-2023 12:33:30.098796,"(2.3, 2.76, 2.75)","(10.0, 13.0, 11.375)","(3.5, 3.95, 3.9333333333333336)","(31.0, 42.0, 34.333333333333336)","(3.2, 4.8, 4.65)","(18.0, 36.0, 27.5625)","(31.0, 70.0, 66.29629629629629)"
11-01-2023 12:33:31.480434,"(2.3, 2.74, 2.7333333333333334)","(10.0, 13.0, 11.25)","(3.5, 3.95, 3.935714285714286)","(31.0, 42.0, 34.333333333333336)","(3.2, 5.0, 4.8478260869565215)","(18.0, 36.0, 27.5625)","(31.0, 70.0, 66.29629629629629)"
11-01-2023 12:33:32.700058,"(2.3, 2.74, 2.7333333333333334)","(10.0, 12.5, 11.25)","(3.5, 3.95, 3.9277777777777776)","(31.0, 42.0, 34.333333333333336)","(3.2, 5.0, 4.905405405405405)","(18.0, 36.0, 29.53846153846154)","(31.0, 70.0, 66.29629629629629)"
11-01-2023 12:33:33.919088,"(2.3, 2.76, 2.748571428571428)","(10.0, 12.5, 11.160714285714286)","(3.5, 4.0, 3.9277777777777776)","(31.0, 42.0, 34.333333333333336)","(3.2, 5.0, 4.905405405405405)","(18.0, 36.0, 29.4375)","(31.0, 70.0, 66.29629629629629)"
11-01-2023 12:33:35.047249,"(2.3, 2.8, 2.7375)","(10.0, 12.5, 11.160714285714286)","(3.5, 4.0, 3.8249999999999997)","(31.0, 42.0, 34.333333333333336)","(3.2, 5.0, 4.905405405405405)","(18.0, 36.0, 29.53846153846154)","(31.0, 70.0, 66.29629629629629)"
11-01-2023 12:33:36.176003,"(2.3, 2.8, 2.7375)","(10.0, 12.5, 11.160714285714286)","(3.5, 3.95, 3.92)","(31.0, 42.0, 34.333333333333336)","(3.2, 5.0, 4.622222222222223)","(18.0, 36.0, 29.38888888888889)","(31.0, 70.0, 66.29629629629629)"
11-01-2023 12:33:37.343326,"(2.3, 2.8, 2.744137931034483)","(10.0, 12.5, 11.160714285714286)","(3.4, 3.95, 3.9333333333333336)","(31.0, 42.0, 34.333333333333336)","(3.4, 4.9, 4.8375)","(18.0, 36.0, 29.318181818181817)","(31.0, 70.0, 66.29629629629629)"
11-01-2023 12:33:38.503596,"(2.3, 2.8, 2.744)","(10.0, 12.5, 11.160714285714286)","(3.4, 3.95, 3.941666666666667)","(31.0, 42.0, 34.333333333333336)","(3.4, 4.9, 4.718181818181819)","(18.0, 36.0, 31.935483870967744)","(31.0, 70.0, 66.29629629629629)"
11-01-2023 12:33:39.717966,"(2.3, 2.8, 2.7533333333333334)","(10.0, 12.5, 11.375)","(3.4, 3.95, 3.8916666666666666)","(31.0, 42.0, 34.333333333333336)","(3.4, 4.9, 4.728571428571429)","(18.0, 36.0, 33.24324324324324)","(31.0, 70.0, 66.29629629629629)"
11-01-2023 12:33:41.164503,"(2.3, 2.78, 2.728)","(10.0, 12.0, 11.08695652173913)","(3.4, 3.95, 3.88125)","(31.0, 42.0, 34.333333333333336)","(3.4, 4.9, 4.776923076923077)","(18.0, 36.0, 33.24324324324324)","(31.0, 70.0, 66.29629629629629)"
11-01-2023 12:33:42.540916,"(2.3, 2.74, 2.7247058823529415)","(10.0, 12.0, 11.08695652173913)","(3.4, 3.95, 3.9000000000000004)","(31.0, 42.0, 34.285714285714285)","(3.4, 4.8, 4.776923076923077)","(18.0, 36.0, 33.24324324324324)","(31.0, 70.0, 67.6)"
11-01-2023 12:33:43.854085,"(2.3, 2.74, 2.7251428571428575)","(10.0, 12.0, 11.08695652173913)","(3.4, 3.95, 3.9000000000000004)","(31.0, 42.0, 34.285714285714285)","(3.4, 4.8, 4.776923076923077)","(18.0, 36.0, 31.73913043478261)","(31.0, 70.0, 66.29629629629629)"
11-01-2023 12:33:45.013062,"(2.3, 2.74, 2.728421052631579)","(10.0, 12.0, 11.08695652173913)","(3.4, 3.95, 3.9000000000000004)","(31.0, 42.0, 34.285714285714285)","(3.4, 4.8, 4.776923076923077)","(18.0, 32.0, 33.1578947368421)","(31.0, 70.0, 66.29629629629629)"
11-01-2023 12:33:46.243848,"(2.3, 2.74, 2.729)","(10.0, 12.0, 11.08695652173913)","(3.4, 3.95, 3.9000000000000004)","(31.0, 42.0, 34.285714285714285)","(3.4, 4.8, 4.776923076923077)","(18.0, 36.0, 32.275862068965516)","(31.0, 70.0, 66.29629629629629)"
11-01-2023 12:33:47.460836,"(2.3, 2.74, 2.7251428571428575)","(10.0, 12.0, 11.0625)","(3.4, 3.95, 3.88125)","(31.0, 42.0, 34.285714285714285)","(3.4, 4.8, 4.7)","(18.0, 36.0, 32.368421052631575)","(31.0, 70.0, 66.875)"
11-01-2023 12:33:48.618520,"(2.3, 2.76, 2.7511111111111113)","(10.0, 12.0, 11.224137931034482)","(3.4, 3.95, 3.88125)","(31.0, 42.0, 34.285714285714285)","(3.4, 4.8, 4.7)","(18.0, 36.0, 32.64705882352941)","(31.0, 70.0, 66.875)"
11-01-2023 12:33:49.863818,"(2.25, 2.78, 2.752307692307692)","(10.0, 12.0, 11.224137931034482)","(3.4, 3.95, 3.88125)","(26.0, 42.0, 34.32)","(3.4, 4.8, 4.7)","(19.0, 36.0, 32.64705882352941)","(31.0, 70.0, 66.875)"
11-01-2023 12:33:51.278478,"(2.25, 2.78, 2.7666666666666666)","(10.0, 11.5, 11.433333333333334)","(3.4, 3.95, 3.8625)","(26.0, 42.0, 34.285714285714285)","(3.4, 4.8, 4.7)","(19.0, 36.0, 32.64705882352941)","(31.0, 70.0, 66.875)"
11-01-2023 12:33:52.640898,"(2.25, 2.78, 2.77)","(10.0, 11.5, 11.433333333333334)","(3.4, 3.9, 3.8558823529411765)","(26.0, 42.0, 34.285714285714285)","(3.4, 4.8, 4.776923076923077)","(19.0, 36.0, 32.368421052631575)","(31.0, 70.0, 66.875)"
11-01-2023 12:33:54.038621,"(2.25, 2.8, 2.7737499999999997)","(10.0, 11.5, 11.433333333333334)","(3.4, 3.9, 3.8558823529411765)","(26.0, 42.0, 34.25)","(3.4, 4.8, 4.656521739130435)","(19.0, 36.0, 32.64705882352941)","(31.0, 70.0, 66.875)"
11-01-2023 12:33:55.183957,"(2.25, 2.8, 2.7737499999999997)","(10.0, 11.5, 11.433333333333334)","(3.4, 3.9, 3.8558823529411765)","(26.0, 42.0, 34.285714285714285)","(3.4, 4.8, 4.66)","(19.0, 36.0, 32.64705882352941)","(31.0, 70.0, 66.875)"
11-01-2023 12:33:56.252015,"(2.25, 2.82, 2.794285714285714)","(10.0, 12.0, 11.25)","(3.4, 3.75, 3.7282608695652173)","(26.0, 42.0, 34.285714285714285)","(3.4, 4.7, 4.725)","(19.0, 36.0, 32.64705882352941)","(31.0, 70.0, 66.875)"
11-01-2023 12:33:57.362889,"(2.25, 2.86, 2.8163636363636364)","(10.0, 12.0, 11.25)","(3.4, 3.75, 3.73)","(26.0, 42.0, 34.285714285714285)","(3.4, 4.8, 4.7)","(19.0, 36.0, 32.64705882352941)","(31.0, 70.0, 66.875)"
11-01-2023 12:33:58.565657,"(2.25, 2.86, 2.82)","(10.0, 12.0, 11.125)","(3.4, 3.8, 3.752173913043478)","(26.0, 42.0, 34.285714285714285)","(3.4, 4.8, 4.671428571428572)","(19.0, 36.0, 32.368421052631575)","(31.0, 70.0, 66.875)"
11-01-2023 12:33:59.749452,"(2.25, 2.86, 2.83)","(10.0, 12.0, 11.227272727272727)","(3.4, 3.8, 3.7125000000000004)","(26.0, 42.0, 34.285714285714285)","(3.4, 4.8, 4.557142857142857)","(19.0, 36.0, 32.64705882352941)","(31.0, 70.0, 66.875)"
11-01-2023 12:34:00.907276,"(2.25, 2.92, 2.8258823529411763)","(10.0, 11.5, 11.227272727272727)","(3.4, 3.75, 3.686842105263158)","(26.0, 42.0, 34.285714285714285)","(3.4, 4.7, 4.58)","(19.0, 36.0, 32.64705882352941)","(31.0, 70.0, 66.875)"
11-01-2023 12:34:02.100770,"(2.25, 2.92, 2.8449999999999998)","(10.0, 11.5, 10.772727272727273)","(3.4, 3.7, 3.6895833333333337)","(26.0, 42.0, 34.285714285714285)","(3.4, 4.7, 4.66)","(19.0, 36.0, 32.64705882352941)","(31.0, 70.0, 66.875)"
11-01-2023 12:34:03.364576,"(2.25, 2.92, 2.87)","(10.0, 11.0, 10.636363636363637)","(3.4, 3.7, 3.675)","(26.0, 42.0, 34.285714285714285)","(3.4, 4.7, 4.5625)","(19.0, 36.0, 32.64705882352941)","(31.0, 70.0, 66.29629629629629)"
11-01-2023 12:34:04.577645,"(2.25, 2.96, 2.9059999999999997)","(10.0, 11.0, 10.538461538461538)","(3.4, 3.7, 3.6724137931034484)","(26.0, 42.0, 34.285714285714285)","(3.4, 4.7, 4.575)","(19.0, 36.0, 32.64705882352941)","(31.0, 70.0, 66.875)"
11-01-2023 12:34:05.758537,"(2.25, 2.96, 2.903)","(10.0, 11.0, 10.52)","(3.4, 3.7, 3.6580645161290324)","(26.0, 42.0, 34.285714285714285)","(3.4, 4.7, 4.554545454545455)","(19.0, 36.0, 31.44)","(31.0, 70.0, 63.96551724137931)"
11-01-2023 12:34:07.047993,"(2.25, 2.96, 2.888421052631579)","(10.0, 11.0, 10.538461538461538)","(3.4, 3.7, 3.6434782608695655)","(26.0, 42.0, 34.285714285714285)","(3.4, 4.7, 4.7)","(19.0, 36.0, 29.0)","(31.0, 65.0, 70.45454545454545)"
11-01-2023 12:34:08.375593,"(2.25, 2.96, 2.9046153846153846)","(10.0, 11.0, 10.538461538461538)","(3.4, 3.7, 3.6565217391304348)","(26.0, 42.0, 34.285714285714285)","(3.4, 4.8, 4.583333333333333)","(19.0, 30.0, 28.875)","(31.0, 75.0, 70.45454545454545)"
11-01-2023 12:34:09.825779,"(2.25, 2.96, 2.9266666666666667)","(10.0, 11.0, 10.538461538461538)","(3.4, 3.7, 3.658333333333333)","(26.0, 42.0, 34.285714285714285)","(3.4, 4.7, 4.5588235294117645)","(19.0, 30.0, 28.75)","(31.0, 75.0, 67.1875)"
11-01-2023 12:34:11.293296,"(2.25, 2.96, 2.93625)","(10.0, 11.0, 10.538461538461538)","(3.4, 3.7, 3.6586206896551725)","(26.0, 42.0, 34.285714285714285)","(3.4, 4.7, 4.55)","(19.0, 30.0, 27.857142857142858)","(31.0, 75.0, 65.74074074074073)"
11-01-2023 12:34:12.832770,"(2.3, 3.05, 2.9955555555555553)","(10.0, 11.0, 10.538461538461538)","(3.4, 3.7, 3.639130434782609)","(26.0, 42.0, 34.285714285714285)","(3.4, 4.6, 4.570588235294117)","(19.0, 30.0, 28.75)","(31.0, 75.0, 67.1875)"
11-01-2023 12:34:14.388906,"(2.3, 3.05, 3.029583333333333)","(10.0, 11.0, 10.538461538461538)","(3.4, 3.7, 3.6363636363636367)","(26.0, 42.0, 38.0)","(3.4, 4.6, 4.473684210526316)","(19.0, 30.0, 27.857142857142858)","(31.0, 75.0, 67.1875)"
11-01-2023 12:34:16.228128,"(2.3, 3.05, 3.04)","(10.0, 11.0, 10.538461538461538)","(3.4, 3.7, 3.6363636363636367)","(26.0, 40.0, 29.916666666666668)","(3.4, 4.6, 4.428571428571429)","(19.0, 30.0, 28.75)","(31.0, 75.0, 67.1875)"
11-01-2023 12:34:17.739284,"(2.3, 3.1, 3.04)","(10.0, 11.0, 10.538461538461538)","(3.3, 3.7, 3.6363636363636367)","(26.0, 40.0, 36.57142857142857)","(3.4, 4.6, 4.557142857142857)","(19.0, 30.0, 28.75)","(31.0, 75.0, 67.1875)"
11-01-2023 12:34:19.179163,"(2.3, 3.05, 3.0374999999999996)","(10.0, 11.0, 10.538461538461538)","(3.3, 3.7, 3.6305555555555555)","(26.0, 40.0, 32.41509433962264)","(3.4, 4.7, 4.588888888888889)","(19.0, 30.0, 28.75)","(31.0, 75.0, 67.1875)"
