,Nana Jann,Black Edition,Enraged,Prince Pulpogan,Renegade Ruslie,Dundee Fidget,Nash Bale,War Knee
15-12-2022 15:00:30.575335,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 6.2857142857142865)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.8636363636363638)"
15-12-2022 15:00:31.768687,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 6.2857142857142865)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.8636363636363638)"
15-12-2022 15:00:32.966295,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 6.2857142857142865)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:00:34.125273,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 6.2857142857142865)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:00:35.226045,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 6.2857142857142865)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:00:36.467130,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:00:37.802359,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:00:39.246129,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:00:40.536760,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:00:41.880407,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:00:43.150392,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:00:44.376411,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:00:45.799414,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:00:47.093335,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:00:48.354237,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:00:49.769491,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:00:51.332238,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:00:52.554538,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:00:53.711751,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:00:54.753461,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:00:55.940193,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:00:57.191115,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:00:58.475934,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:00:59.700088,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:00.944182,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:02.115925,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:03.328221,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:04.620204,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:05.868033,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:07.097254,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:08.400936,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:09.673224,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:10.870368,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:12.012117,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:13.143277,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:14.298718,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:15.395412,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:16.519165,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:17.667162,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:18.718359,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:19.782753,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:20.886810,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:22.043377,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:23.221298,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:24.417719,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:25.568970,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:26.742237,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:27.894846,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:28.967933,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:30.061975,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:31.191790,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:32.327627,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:33.393065,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:34.466344,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:35.487767,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:36.605161,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:37.710393,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:38.838848,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:39.982876,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:41.042459,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 13.652000000000001)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 13.11111111111111)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:42.092790,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 22.4)","(8.0, 16.5, 14.74)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 14.923076923076923)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:43.228101,"(21.0, 95.0, 58.5)","(8.0, 20.0, 13.555555555555555)","(12.0, 30.0, 17.666666666666664)","(8.0, 16.0, 14.74)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 14.923076923076923)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:44.352183,"(21.0, 95.0, 58.5)","(8.0, 20.0, 12.266666666666667)","(12.0, 30.0, 17.666666666666664)","(8.0, 16.0, 14.74)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 14.923076923076923)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:45.497436,"(21.0, 95.0, 58.5)","(8.0, 20.0, 12.266666666666667)","(12.0, 30.0, 17.666666666666664)","(8.0, 16.0, 14.74)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 14.923076923076923)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:46.553345,"(21.0, 95.0, 58.5)","(8.0, 20.0, 12.266666666666667)","(12.0, 30.0, 17.666666666666664)","(8.0, 16.0, 14.74)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 14.923076923076923)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:47.571267,"(21.0, 95.0, 58.5)","(8.0, 20.0, 12.266666666666667)","(12.0, 30.0, 17.666666666666664)","(8.0, 16.0, 14.74)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 14.923076923076923)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:48.668625,"(21.0, 95.0, 58.5)","(8.0, 20.0, 12.266666666666667)","(12.0, 30.0, 17.666666666666664)","(8.0, 16.0, 14.74)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 14.923076923076923)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:49.833306,"(21.0, 95.0, 58.5)","(8.0, 20.0, 12.266666666666667)","(12.0, 30.0, 17.666666666666664)","(8.0, 16.0, 14.74)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 14.923076923076923)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:51.028539,"(21.0, 95.0, 58.5)","(8.0, 20.0, 12.266666666666667)","(12.0, 30.0, 17.666666666666664)","(8.0, 16.0, 14.74)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 14.923076923076923)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:52.200878,"(21.0, 95.0, 58.5)","(8.0, 20.0, 12.266666666666667)","(12.0, 30.0, 17.666666666666664)","(8.0, 16.0, 14.74)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 14.923076923076923)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:53.313496,"(21.0, 95.0, 58.5)","(8.0, 20.0, 12.266666666666667)","(12.0, 30.0, 17.666666666666664)","(8.0, 16.0, 14.74)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 14.923076923076923)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:54.407042,"(21.0, 95.0, 58.5)","(8.0, 20.0, 12.266666666666667)","(12.0, 30.0, 17.666666666666664)","(8.0, 16.0, 14.74)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 14.923076923076923)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:55.421683,"(21.0, 95.0, 58.5)","(8.0, 20.0, 12.266666666666667)","(12.0, 30.0, 17.666666666666664)","(8.0, 16.0, 14.74)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 14.923076923076923)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:56.471846,"(21.0, 95.0, 58.5)","(8.0, 20.0, 12.266666666666667)","(12.0, 30.0, 17.666666666666664)","(8.0, 16.0, 14.74)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 14.923076923076923)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:57.575553,"(21.0, 95.0, 58.5)","(8.0, 20.0, 12.266666666666667)","(12.0, 30.0, 17.666666666666664)","(8.0, 16.0, 14.74)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 14.923076923076923)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:58.659595,"(21.0, 95.0, 58.5)","(8.0, 20.0, 12.266666666666667)","(12.0, 30.0, 17.666666666666664)","(8.0, 16.0, 14.74)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 14.923076923076923)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:01:59.682822,"(21.0, 95.0, 58.5)","(8.0, 20.0, 12.266666666666667)","(12.0, 30.0, 17.666666666666664)","(8.0, 16.0, 14.74)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 14.923076923076923)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:02:00.737793,"(21.0, 95.0, 58.5)","(8.0, 20.0, 12.266666666666667)","(12.0, 30.0, 17.666666666666664)","(8.0, 16.0, 14.74)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 14.923076923076923)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:02:01.908456,"(21.0, 95.0, 58.5)","(8.0, 20.0, 12.266666666666667)","(12.0, 30.0, 17.666666666666664)","(8.0, 16.0, 14.74)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 14.923076923076923)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:02:03.077955,"(21.0, 95.0, 58.5)","(8.0, 20.0, 12.266666666666667)","(12.0, 30.0, 17.666666666666664)","(8.0, 16.0, 14.74)","(21.0, 95.0, 58.5)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 14.923076923076923)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:02:04.208808,"(21.0, 95.0, 58.5)","(8.0, 20.0, 12.266666666666667)","(12.0, 30.0, 17.666666666666664)","(8.0, 16.0, 14.74)","(21.0, 95.0, 56.0)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 14.923076923076923)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:02:05.393115,"(21.0, 90.0, 56.0)","(8.0, 20.0, 12.266666666666667)","(12.0, 30.0, 17.666666666666664)","(8.0, 16.0, 14.74)","(21.0, 90.0, 56.0)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 14.923076923076923)","(1.85, 2.1, 1.9761904761904763)"
15-12-2022 15:02:06.503128,"(21.0, 90.0, 56.0)","(8.0, 20.0, 12.266666666666667)","(12.0, 30.0, 17.666666666666664)","(8.0, 16.0, 14.74)","(21.0, 90.0, 56.0)","(4.2, 7.2, 5.043478260869565)","(8.5, 19.0, 14.923076923076923)","(1.85, 2.1, 1.9761904761904763)"
