,Mad Martigan,Ravioli,Active Opal,Queen Zeus,Black Daniels,Corporal Trigger,Sister Two
08-01-2023 17:36:33.151572,"(41.0, 75.0, 52.77777777777778)","(3.4, 5.2, 4.933333333333334)","(3.9, 4.6, 4.55)","(12.0, 19.5, 18.214285714285715)","(3.4, 4.1, 3.925)","(13.0, 18.0, 17.785714285714285)","(4.4, 5.2, 5.195833333333334)"
08-01-2023 17:36:34.115120,"(41.0, 75.0, 52.77777777777778)","(3.4, 5.2, 5.042105263157895)","(3.9, 4.6, 4.55)","(12.0, 19.5, 18.375)","(3.4, 4.1, 3.925)","(13.0, 18.0, 17.785714285714285)","(4.4, 5.2, 5.195833333333334)"
08-01-2023 17:36:35.135813,"(41.0, 75.0, 52.77777777777778)","(3.4, 5.2, 5.042105263157895)","(3.9, 4.6, 4.55)","(12.0, 19.5, 18.375)","(3.4, 4.1, 3.925)","(13.0, 18.0, 17.75)","(4.4, 5.2, 5.195833333333334)"
08-01-2023 17:36:36.328057,"(41.0, 70.0, 60.0)","(3.4, 5.2, 5.042105263157895)","(3.9, 4.6, 4.55)","(12.0, 19.5, 18.375)","(3.4, 4.1, 3.925)","(13.0, 18.0, 17.8)","(4.4, 5.2, 5.195833333333334)"
08-01-2023 17:36:37.545715,"(41.0, 70.0, 60.0)","(3.4, 5.2, 4.933333333333334)","(3.9, 4.6, 4.51304347826087)","(12.0, 19.5, 23.05263157894737)","(3.4, 4.1, 3.925)","(13.0, 18.0, 18.666666666666668)","(4.4, 5.2, 5.195833333333334)"
08-01-2023 17:36:38.704945,"(41.0, 70.0, 60.0)","(3.4, 5.2, 4.924137931034483)","(3.9, 4.6, 4.5625)","(12.0, 24.0, 19.75)","(3.4, 4.1, 3.925)","(13.0, 19.0, 18.5)","(4.4, 5.2, 5.195833333333334)"
08-01-2023 17:36:39.972831,"(41.0, 70.0, 67.5)","(3.4, 4.7, 4.669444444444444)","(3.9, 4.6, 4.569999999999999)","(12.0, 21.0, 19.75)","(3.4, 4.1, 3.925)","(13.0, 19.0, 18.25)","(4.4, 5.2, 5.195833333333334)"
08-01-2023 17:36:41.230229,"(41.0, 75.0, 65.0)","(3.4, 4.7, 4.6702702702702705)","(3.9, 4.6, 4.569999999999999)","(12.0, 21.0, 19.75)","(3.4, 4.1, 3.9486486486486485)","(13.0, 19.0, 18.5)","(4.4, 5.2, 5.195833333333334)"
08-01-2023 17:36:42.421283,"(41.0, 75.0, 65.0)","(3.4, 4.7, 4.6702702702702705)","(3.9, 4.6, 4.536)","(12.0, 21.0, 19.75)","(3.4, 4.1, 3.955)","(13.0, 19.0, 19.5)","(4.4, 5.2, 5.195833333333334)"
08-01-2023 17:36:43.516383,"(41.0, 90.0, 87.08333333333333)","(3.4, 4.9, 4.828571428571429)","(3.9, 4.6, 4.523809523809524)","(12.0, 21.0, 19.125)","(3.4, 4.0, 3.898)","(13.0, 21.0, 20.22222222222222)","(4.4, 5.2, 5.195833333333334)"
08-01-2023 17:36:44.612049,"(41.0, 90.0, 80.0)","(3.4, 4.9, 4.733333333333333)","(3.9, 4.6, 4.546666666666667)","(12.0, 21.0, 18.5625)","(3.4, 4.0, 3.888709677419355)","(13.0, 21.0, 18.666666666666668)","(4.4, 5.2, 5.195833333333334)"
08-01-2023 17:36:45.751088,"(41.0, 70.0, 64.0)","(3.4, 4.9, 4.800000000000001)","(3.9, 4.6, 4.673333333333334)","(12.0, 21.0, 18.5625)","(3.4, 4.0, 3.8838709677419354)","(13.0, 19.0, 20.65)","(4.4, 5.2, 5.195833333333334)"
08-01-2023 17:36:46.821328,"(41.0, 70.0, 64.0)","(3.4, 4.9, 4.881818181818182)","(3.9, 4.7, 4.75)","(12.0, 21.0, 18.571428571428573)","(3.4, 4.0, 3.8666666666666667)","(13.0, 22.0, 19.0)","(4.4, 5.2, 5.195833333333334)"
08-01-2023 17:36:47.875305,"(41.0, 70.0, 65.0)","(3.4, 4.9, 4.871428571428572)","(3.9, 4.8, 4.75)","(12.0, 21.0, 18.571428571428573)","(3.4, 4.0, 3.8666666666666667)","(13.0, 20.0, 19.5)","(4.4, 5.2, 5.195833333333334)"
08-01-2023 17:36:48.966576,"(41.0, 70.0, 65.0)","(3.4, 4.9, 4.892682926829268)","(3.9, 4.8, 4.775)","(12.0, 21.0, 18.571428571428573)","(3.4, 3.95, 3.87)","(13.0, 21.0, 19.5)","(4.4, 5.2, 5.195833333333334)"
08-01-2023 17:36:50.090265,"(41.0, 70.0, 65.0)","(3.4, 4.9, 4.825)","(3.9, 4.8, 4.775)","(12.0, 21.0, 18.571428571428573)","(3.4, 3.95, 3.89)","(13.0, 21.0, 19.5)","(4.4, 5.2, 5.195833333333334)"
08-01-2023 17:36:51.182035,"(41.0, 70.0, 65.0)","(3.4, 4.9, 4.892682926829268)","(3.9, 4.8, 4.775)","(12.0, 21.0, 18.571428571428573)","(3.4, 3.95, 3.89)","(13.0, 21.0, 19.5)","(4.4, 5.2, 5.195833333333334)"
08-01-2023 17:36:52.282615,"(41.0, 90.0, 82.5)","(3.4, 4.9, 4.833333333333334)","(3.9, 4.8, 4.770588235294118)","(12.0, 21.0, 18.569444444444443)","(3.4, 3.95, 3.89)","(13.0, 21.0, 19.0)","(4.4, 5.2, 5.195833333333334)"
08-01-2023 17:36:53.414835,"(41.0, 70.0, 64.0)","(3.4, 4.9, 4.892682926829268)","(3.9, 4.8, 4.770588235294118)","(12.0, 21.0, 18.717391304347824)","(3.4, 3.95, 3.8449999999999998)","(13.0, 21.0, 19.0)","(4.4, 5.2, 5.195833333333334)"
08-01-2023 17:36:54.552232,"(41.0, 70.0, 64.0)","(3.4, 4.9, 4.879069767441861)","(3.9, 4.8, 4.770588235294118)","(12.0, 21.0, 18.717391304347824)","(3.4, 3.95, 3.8449999999999998)","(13.0, 21.0, 19.0)","(4.4, 5.2, 5.195918367346939)"
08-01-2023 17:36:55.665899,"(41.0, 70.0, 64.0)","(3.4, 4.9, 4.879069767441861)","(3.9, 4.8, 4.770588235294118)","(12.0, 21.0, 18.76595744680851)","(3.4, 3.95, 3.8166666666666664)","(13.0, 21.0, 18.75)","(4.4, 5.2, 5.120689655172414)"
08-01-2023 17:36:56.807747,"(41.0, 85.0, 78.75)","(3.4, 4.9, 4.875)","(3.9, 4.8, 4.716666666666667)","(12.0, 21.0, 18.76595744680851)","(3.4, 3.95, 3.8166666666666664)","(13.0, 19.5, 18.75)","(4.4, 5.4, 5.1454545454545455)"
08-01-2023 17:36:57.833714,"(41.0, 85.0, 78.75)","(3.4, 4.9, 4.833333333333334)","(3.8, 4.8, 4.754545454545455)","(12.0, 21.0, 18.717391304347824)","(3.4, 3.95, 3.8449999999999998)","(13.0, 19.5, 18.5)","(4.2, 5.4, 5.170588235294117)"
08-01-2023 17:36:58.912399,"(41.0, 85.0, 82.27272727272727)","(3.4, 4.9, 4.825)","(3.8, 4.8, 4.716666666666667)","(12.0, 21.0, 19.333333333333332)","(3.4, 3.95, 3.8449999999999998)","(13.0, 19.0, 18.5)","(4.2, 5.4, 5.26)"
08-01-2023 17:37:00.029342,"(41.0, 85.0, 64.16666666666667)","(3.4, 4.9, 4.833333333333334)","(3.8, 4.8, 4.716666666666667)","(12.0, 20.0, 19.333333333333332)","(3.4, 3.95, 3.8449999999999998)","(13.0, 19.0, 18.5)","(4.2, 5.3, 5.188888888888888)"
08-01-2023 17:37:01.141283,"(41.0, 85.0, 62.77777777777778)","(3.4, 4.9, 4.833333333333334)","(3.8, 4.8, 4.716666666666667)","(12.0, 20.0, 18.8)","(3.4, 3.95, 3.8449999999999998)","(13.0, 19.5, 18.5)","(4.2, 5.3, 5.166666666666666)"
08-01-2023 17:37:02.207481,"(41.0, 85.0, 62.77777777777778)","(3.4, 4.9, 4.892682926829268)","(3.8, 4.8, 4.754545454545455)","(12.0, 20.0, 20.833333333333332)","(3.4, 3.95, 3.8449999999999998)","(13.0, 19.5, 18.5)","(4.2, 5.3, 5.166666666666666)"
08-01-2023 17:37:03.240441,"(41.0, 85.0, 61.19047619047619)","(3.4, 4.9, 4.879069767441861)","(3.8, 4.8, 4.728571428571429)","(12.0, 22.0, 19.75)","(3.4, 3.95, 3.8449999999999998)","(13.0, 19.5, 18.5)","(4.2, 5.3, 5.01864406779661)"
08-01-2023 17:37:04.370170,"(41.0, 85.0, 61.19047619047619)","(3.4, 4.9, 4.866666666666667)","(3.8, 4.8, 4.957142857142857)","(12.0, 21.0, 20.166666666666668)","(3.4, 3.95, 3.797945205479452)","(13.0, 19.5, 18.5)","(4.2, 5.1, 4.8173076923076925)"
08-01-2023 17:37:05.480488,"(41.0, 85.0, 66.05263157894737)","(3.4, 4.9, 4.86)","(3.8, 5.0, 5.136842105263158)","(12.0, 21.0, 20.727272727272727)","(3.4, 3.8, 3.8499999999999996)","(13.0, 19.5, 18.5)","(4.2, 5.1, 4.882608695652174)"
08-01-2023 17:37:06.563367,"(41.0, 85.0, 65.0)","(3.4, 4.9, 4.86)","(3.8, 5.2, 5.053846153846154)","(12.0, 21.0, 19.666666666666668)","(3.4, 3.9, 3.8666666666666667)","(13.0, 19.5, 18.5)","(4.2, 5.0, 4.796774193548387)"
08-01-2023 17:37:07.583816,"(41.0, 85.0, 61.19047619047619)","(3.4, 4.9, 4.886666666666667)","(3.8, 5.1, 5.053846153846154)","(12.0, 20.0, 19.81818181818182)","(3.4, 3.9, 3.8916666666666666)","(13.0, 19.0, 18.5)","(4.2, 5.1, 4.814285714285714)"
08-01-2023 17:37:08.620940,"(41.0, 85.0, 61.19047619047619)","(3.4, 4.9, 4.8909090909090915)","(3.8, 5.1, 5.035714285714286)","(12.0, 20.0, 19.666666666666668)","(3.4, 3.9, 3.9294871794871797)","(13.0, 19.0, 18.5)","(4.2, 5.1, 4.816666666666666)"
08-01-2023 17:37:09.715075,"(41.0, 85.0, 61.19047619047619)","(3.4, 4.9, 4.8909090909090915)","(3.8, 5.1, 5.035714285714286)","(12.0, 20.0, 19.666666666666668)","(3.4, 3.95, 3.9294871794871797)","(13.0, 19.0, 18.5)","(4.2, 5.1, 4.816666666666666)"
08-01-2023 17:37:10.742139,"(41.0, 85.0, 61.19047619047619)","(3.6, 4.9, 4.8909090909090915)","(3.8, 5.1, 5.035714285714286)","(13.0, 20.0, 19.81818181818182)","(3.4, 3.95, 3.9294871794871797)","(13.0, 19.0, 18.5)","(4.2, 5.1, 4.816666666666666)"
08-01-2023 17:37:11.723189,"(41.0, 85.0, 61.19047619047619)","(3.6, 4.9, 4.8909090909090915)","(3.8, 5.1, 5.035714285714286)","(13.0, 20.0, 19.81818181818182)","(3.4, 3.95, 3.9294871794871797)","(13.0, 19.0, 18.5)","(4.2, 5.1, 4.816666666666666)"
08-01-2023 17:37:12.797001,"(41.0, 85.0, 61.19047619047619)","(3.6, 4.9, 4.8909090909090915)","(3.8, 4.9, 4.96)","(13.0, 20.0, 19.25)","(3.4, 3.95, 3.8499999999999996)","(13.0, 19.0, 18.375)","(4.2, 5.1, 4.825)"
08-01-2023 17:37:13.835006,"(41.0, 85.0, 61.19047619047619)","(3.6, 4.9, 4.883333333333334)","(3.8, 5.0, 4.96)","(13.0, 20.0, 19.35)","(3.4, 3.9, 3.8099999999999996)","(13.0, 18.5, 18.75)","(4.2, 5.0, 5.042592592592593)"
08-01-2023 17:37:14.811159,"(41.0, 85.0, 61.25)","(3.6, 4.9, 4.864705882352942)","(3.8, 5.1, 5.0)","(13.0, 19.5, 19.35)","(3.4, 3.9, 3.8099999999999996)","(13.0, 19.0, 18.666666666666668)","(4.2, 5.1, 5.038)"
08-01-2023 17:37:15.861747,"(41.0, 85.0, 65.34482758620689)","(3.6, 4.9, 4.853846153846154)","(3.8, 5.1, 4.8882352941176475)","(13.0, 19.5, 18.833333333333332)","(3.4, 4.0, 3.973333333333333)","(13.0, 19.0, 18.666666666666668)","(4.2, 5.1, 5.038)"
08-01-2023 17:37:16.916067,"(41.0, 85.0, 65.34482758620689)","(3.6, 4.9, 4.800000000000001)","(3.8, 4.9, 4.8882352941176475)","(13.0, 19.0, 18.833333333333332)","(3.4, 4.0, 3.9166666666666665)","(13.0, 19.0, 18.666666666666668)","(4.2, 5.1, 5.052777777777777)"
08-01-2023 17:37:17.926136,"(41.0, 85.0, 65.34482758620689)","(3.6, 4.9, 4.806666666666667)","(3.8, 4.9, 4.8882352941176475)","(13.0, 19.5, 18.833333333333332)","(3.4, 4.0, 3.925)","(13.0, 19.0, 18.666666666666668)","(4.2, 5.1, 5.052777777777777)"
08-01-2023 17:37:18.954762,"(41.0, 85.0, 65.34482758620689)","(3.6, 4.8, 4.791489361702127)","(3.8, 5.0, 4.9)","(13.0, 19.5, 19.333333333333332)","(3.4, 4.0, 3.892857142857143)","(13.0, 19.0, 18.357142857142858)","(4.2, 5.1, 5.052777777777777)"
08-01-2023 17:37:19.998500,"(41.0, 85.0, 65.34482758620689)","(3.6, 5.0, 4.85)","(3.8, 4.9, 4.85)","(13.0, 19.5, 19.333333333333332)","(3.4, 4.0, 3.9)","(13.0, 18.5, 18.785714285714285)","(4.2, 5.1, 5.041379310344827)"
08-01-2023 17:37:21.113630,"(41.0, 85.0, 65.34482758620689)","(3.6, 4.9, 4.766666666666667)","(3.8, 4.9, 4.85)","(13.0, 19.5, 19.333333333333332)","(3.4, 4.0, 3.875)","(13.0, 19.0, 18.785714285714285)","(4.2, 5.1, 5.041379310344827)"
08-01-2023 17:37:22.294786,"(41.0, 85.0, 65.34482758620689)","(3.6, 4.9, 4.875675675675676)","(3.8, 4.9, 4.877777777777778)","(13.0, 19.5, 19.333333333333332)","(3.3, 4.0, 3.875)","(13.0, 19.0, 18.785714285714285)","(4.2, 5.1, 5.048484848484848)"
08-01-2023 17:37:23.352949,"(41.0, 85.0, 65.34482758620689)","(3.6, 4.9, 4.875675675675676)","(3.8, 4.9, 4.877777777777778)","(13.0, 19.5, 19.333333333333332)","(3.3, 4.0, 3.9)","(13.0, 19.0, 18.785714285714285)","(4.2, 5.1, 5.04516129032258)"
08-01-2023 17:37:24.468720,"(41.0, 85.0, 65.34482758620689)","(3.6, 4.9, 4.848780487804878)","(3.8, 4.9, 4.883333333333334)","(13.0, 19.5, 19.333333333333332)","(3.3, 4.0, 3.875)","(13.0, 19.0, 18.785714285714285)","(4.2, 5.1, 5.04516129032258)"
08-01-2023 17:37:25.772837,"(41.0, 85.0, 65.34482758620689)","(3.6, 4.9, 4.8)","(3.8, 4.9, 4.86923076923077)","(13.0, 19.5, 19.333333333333332)","(3.3, 4.0, 3.8714285714285714)","(13.0, 19.0, 18.785714285714285)","(4.2, 5.1, 5.04516129032258)"
08-01-2023 17:37:26.837543,"(41.0, 85.0, 65.34482758620689)","(3.6, 5.0, 4.95)","(3.8, 4.9, 4.86923076923077)","(13.0, 19.5, 19.333333333333332)","(3.3, 4.0, 3.9)","(13.0, 19.0, 18.785714285714285)","(4.2, 5.1, 5.04516129032258)"
08-01-2023 17:37:28.026450,"(41.0, 85.0, 65.34482758620689)","(3.6, 4.9, 4.766666666666667)","(3.8, 4.8, 4.64)","(13.0, 19.5, 19.35)","(3.3, 4.0, 3.9464285714285716)","(13.0, 19.0, 19.0)","(4.2, 5.1, 5.04516129032258)"
08-01-2023 17:37:29.101435,"(41.0, 85.0, 65.34482758620689)","(3.6, 4.9, 4.98125)","(3.8, 4.8, 5.0473684210526315)","(13.0, 19.5, 18.0)","(3.3, 4.0, 3.9)","(13.0, 19.5, 18.785714285714285)","(4.2, 5.1, 5.04516129032258)"
08-01-2023 17:37:30.135324,"(41.0, 85.0, 64.64285714285714)","(3.6, 5.0, 4.98125)","(3.8, 5.1, 5.0473684210526315)","(13.0, 18.5, 18.45)","(3.3, 4.0, 3.9)","(13.0, 19.0, 18.666666666666668)","(4.2, 5.1, 5.046666666666667)"
08-01-2023 17:37:31.156267,"(41.0, 85.0, 64.64285714285714)","(3.6, 5.0, 4.98125)","(3.8, 5.1, 5.072222222222222)","(13.0, 18.5, 18.45)","(3.3, 4.0, 3.875)","(13.0, 19.0, 18.357142857142858)","(4.2, 5.1, 5.046666666666667)"
08-01-2023 17:37:32.214642,"(41.0, 85.0, 64.64285714285714)","(3.6, 5.0, 4.98125)","(3.8, 5.0, 4.975)","(13.0, 18.5, 18.45)","(3.3, 4.0, 3.9)","(13.0, 18.5, 18.375)","(4.2, 5.1, 5.046666666666667)"
08-01-2023 17:37:33.385709,"(41.0, 85.0, 64.64285714285714)","(3.6, 4.9, 4.871428571428572)","(3.8, 5.0, 4.983333333333333)","(13.0, 18.5, 19.416666666666668)","(3.3, 4.0, 3.875)","(13.0, 18.5, 18.375)","(4.2, 5.1, 5.04074074074074)"
08-01-2023 17:37:34.538883,"(41.0, 85.0, 64.64285714285714)","(3.6, 4.9, 4.871428571428572)","(3.8, 5.0, 4.983333333333333)","(13.0, 19.5, 19.416666666666668)","(3.3, 4.0, 3.875)","(13.0, 18.5, 18.375)","(4.2, 5.1, 4.910526315789474)"
08-01-2023 17:37:35.612014,"(41.0, 85.0, 64.64285714285714)","(3.6, 4.9, 4.871428571428572)","(3.8, 5.0, 4.983333333333333)","(13.0, 19.5, 19.416666666666668)","(3.3, 4.0, 3.8583333333333334)","(13.0, 18.5, 18.375)","(4.2, 5.1, 4.9222222222222225)"
08-01-2023 17:37:36.756922,"(41.0, 85.0, 64.64285714285714)","(3.6, 4.9, 4.871428571428572)","(3.8, 5.0, 4.966666666666667)","(13.0, 19.5, 19.416666666666668)","(3.3, 3.95, 3.8583333333333334)","(13.0, 18.5, 18.357142857142858)","(4.2, 5.1, 4.9222222222222225)"
08-01-2023 17:37:37.890272,"(41.0, 85.0, 65.34482758620689)","(3.6, 4.9, 4.871428571428572)","(3.8, 5.0, 4.982352941176471)","(13.0, 19.5, 19.416666666666668)","(3.3, 3.95, 3.8583333333333334)","(13.0, 18.5, 18.357142857142858)","(4.2, 5.1, 4.9222222222222225)"
08-01-2023 17:37:39.059268,"(41.0, 85.0, 65.34482758620689)","(3.6, 4.9, 4.871428571428572)","(3.8, 5.0, 4.982352941176471)","(13.0, 19.5, 19.3)","(3.3, 3.95, 3.8583333333333334)","(13.0, 18.5, 18.166666666666668)","(4.2, 5.1, 4.9222222222222225)"
08-01-2023 17:37:40.162772,"(41.0, 85.0, 65.34482758620689)","(3.6, 4.9, 4.871428571428572)","(3.8, 5.0, 4.928571428571429)","(13.0, 19.5, 19.214285714285715)","(3.3, 3.95, 3.8583333333333334)","(13.0, 19.0, 18.125)","(4.2, 5.1, 4.877777777777778)"
08-01-2023 17:37:41.243552,"(41.0, 85.0, 65.34482758620689)","(3.6, 4.9, 4.870212765957447)","(3.8, 5.0, 4.94)","(13.0, 19.5, 19.214285714285715)","(3.3, 3.95, 3.8583333333333334)","(13.0, 19.0, 18.44)","(4.2, 4.9, 4.916666666666667)"
08-01-2023 17:37:42.375946,"(41.0, 85.0, 65.34482758620689)","(3.6, 4.9, 4.8822222222222225)","(3.8, 5.0, 4.884615384615385)","(13.0, 19.5, 19.333333333333332)","(3.3, 3.95, 3.8583333333333334)","(13.0, 19.0, 18.384615384615383)","(4.2, 5.0, 4.956521739130435)"
08-01-2023 17:37:43.492482,"(41.0, 85.0, 65.34482758620689)","(3.6, 4.9, 4.886440677966102)","(3.8, 4.9, 4.884615384615385)","(13.0, 19.5, 19.333333333333332)","(3.3, 3.95, 3.892105263157895)","(13.0, 19.0, 18.384615384615383)","(4.2, 5.0, 4.942857142857143)"
08-01-2023 17:37:44.550138,"(41.0, 85.0, 65.34482758620689)","(3.6, 5.0, 4.95)","(3.8, 4.9, 4.8500000000000005)","(13.0, 19.5, 19.333333333333332)","(3.3, 3.95, 3.885294117647059)","(13.0, 19.0, 18.384615384615383)","(4.2, 5.1, 4.942857142857143)"
08-01-2023 17:37:45.658187,"(41.0, 85.0, 65.34482758620689)","(3.6, 5.0, 4.890909090909091)","(3.8, 4.8, 4.8)","(13.0, 19.5, 19.333333333333332)","(3.3, 3.95, 3.885294117647059)","(13.0, 19.0, 18.384615384615383)","(4.2, 5.1, 5.0633333333333335)"
08-01-2023 17:37:46.782609,"(41.0, 85.0, 65.34482758620689)","(3.6, 4.9, 4.862500000000001)","(3.8, 5.0, 4.916666666666667)","(13.0, 19.5, 18.75)","(3.3, 3.95, 4.042307692307692)","(13.0, 19.0, 18.26)","(4.2, 5.1, 5.045945945945946)"
08-01-2023 17:37:47.915502,"(41.0, 85.0, 65.34482758620689)","(3.6, 4.6, 4.676470588235294)","(3.8, 4.9, 4.892307692307693)","(13.0, 19.0, 18.823529411764707)","(3.3, 4.1, 4.042307692307692)","(13.0, 18.5, 18.21153846153846)","(4.2, 5.1, 5.045945945945946)"
08-01-2023 17:37:49.014919,"(41.0, 80.0, 71.66666666666667)","(3.6, 4.7, 4.676470588235294)","(3.8, 4.9, 4.892307692307693)","(13.0, 19.0, 18.823529411764707)","(3.3, 4.1, 4.042307692307692)","(13.0, 18.5, 18.21153846153846)","(4.2, 5.1, 5.045945945945946)"
08-01-2023 17:37:50.058744,"(41.0, 80.0, 75.83333333333334)","(3.6, 4.7, 4.676470588235294)","(3.8, 4.9, 4.892307692307693)","(13.0, 19.0, 18.823529411764707)","(3.3, 4.1, 4.05)","(13.0, 18.5, 18.21153846153846)","(4.2, 5.1, 5.045945945945946)"
08-01-2023 17:37:51.146081,"(41.0, 80.0, 71.66666666666667)","(3.6, 4.7, 4.674736842105263)","(3.8, 4.9, 4.892307692307693)","(13.0, 19.0, 19.264705882352942)","(3.3, 4.1, 4.02972972972973)","(13.0, 18.5, 18.21153846153846)","(4.2, 5.1, 5.045945945945946)"
08-01-2023 17:37:52.290177,"(41.0, 80.0, 75.83333333333334)","(3.6, 4.7, 4.673469387755103)","(3.8, 4.9, 4.85)","(13.0, 19.5, 19.375)","(3.3, 4.1, 4.02972972972973)","(13.0, 18.5, 17.875)","(4.2, 5.1, 5.135)"
08-01-2023 17:37:53.336056,"(41.0, 80.0, 75.83333333333334)","(3.6, 4.7, 4.675257731958763)","(3.8, 4.9, 4.85)","(13.0, 19.5, 19.38888888888889)","(3.3, 4.1, 4.0394736842105265)","(13.0, 18.5, 16.615384615384617)","(4.2, 5.2, 5.135)"
08-01-2023 17:37:54.354558,"(41.0, 80.0, 71.66666666666667)","(3.6, 4.7, 4.675257731958763)","(3.8, 4.9, 4.8875)","(13.0, 19.5, 19.41304347826087)","(3.3, 4.1, 4.034883720930233)","(13.0, 17.0, 16.736842105263158)","(4.2, 5.2, 5.12)"
08-01-2023 17:37:55.470708,"(41.0, 80.0, 73.33333333333333)","(3.6, 4.7, 4.676470588235294)","(3.8, 4.9, 4.8875)","(13.0, 19.5, 19.392857142857142)","(3.3, 4.1, 4.034883720930233)","(13.0, 17.0, 16.736842105263158)","(4.2, 5.2, 5.118181818181818)"
08-01-2023 17:37:56.528411,"(41.0, 80.0, 73.05555555555556)","(3.6, 4.7, 4.6875)","(3.8, 4.9, 4.877777777777778)","(13.0, 19.5, 19.425)","(3.3, 4.1, 4.034883720930233)","(13.0, 17.0, 16.571428571428573)","(4.2, 5.2, 5.118181818181818)"
08-01-2023 17:37:57.542961,"(41.0, 80.0, 76.66666666666667)","(3.6, 4.7, 4.6875)","(3.8, 4.9, 4.877777777777778)","(13.0, 19.5, 19.425)","(3.3, 4.1, 4.034883720930233)","(13.0, 17.0, 16.142857142857142)","(4.2, 5.2, 5.130769230769231)"
08-01-2023 17:37:58.547835,"(41.0, 80.0, 76.66666666666667)","(3.6, 4.8, 4.736)","(3.8, 4.9, 4.8812500000000005)","(13.0, 19.5, 19.425)","(3.3, 4.1, 4.034883720930233)","(13.0, 17.0, 16.142857142857142)","(4.2, 5.2, 5.130769230769231)"
08-01-2023 17:37:59.589507,"(41.0, 80.0, 73.05555555555556)","(3.6, 4.8, 4.736)","(3.8, 4.9, 4.8812500000000005)","(13.0, 19.5, 19.425)","(3.3, 4.1, 4.031914893617021)","(13.0, 17.0, 16.3)","(4.2, 5.2, 5.130769230769231)"
08-01-2023 17:38:00.670355,"(41.0, 85.0, 68.92857142857143)","(3.6, 4.8, 4.736)","(3.8, 4.9, 4.8500000000000005)","(13.0, 19.5, 19.434782608695652)","(3.3, 4.1, 4.13030303030303)","(13.0, 16.5, 16.25)","(4.2, 5.2, 4.858823529411765)"
08-01-2023 17:38:01.737350,"(41.0, 85.0, 68.92857142857143)","(3.6, 4.8, 4.786666666666666)","(3.8, 4.9, 4.872727272727273)","(13.0, 19.5, 19.916666666666668)","(3.3, 4.2, 4.13030303030303)","(13.0, 16.5, 16.214285714285715)","(4.2, 4.9, 4.809677419354839)"
08-01-2023 17:38:02.739854,"(41.0, 85.0, 68.92857142857143)","(3.6, 4.8, 4.786666666666666)","(3.8, 4.8, 4.779310344827586)","(13.0, 20.0, 19.916666666666668)","(3.4, 4.2, 4.1378378378378375)","(13.0, 16.5, 16.233333333333334)","(4.2, 4.9, 4.76875)"
08-01-2023 17:38:03.817351,"(41.0, 85.0, 68.92857142857143)","(3.6, 4.8, 4.786666666666666)","(3.8, 4.9, 4.825)","(13.0, 20.0, 19.75)","(3.4, 4.2, 4.136111111111111)","(13.0, 16.5, 16.233333333333334)","(4.2, 4.8, 4.807317073170732)"
08-01-2023 17:38:04.921765,"(41.0, 80.0, 76.875)","(3.6, 4.8, 4.786666666666666)","(3.8, 4.9, 4.789795918367347)","(13.0, 20.0, 19.8)","(3.4, 4.2, 4.136111111111111)","(13.0, 16.5, 16.233333333333334)","(4.2, 4.9, 4.8047619047619055)"
08-01-2023 17:38:05.973138,"(41.0, 80.0, 76.875)","(3.6, 4.8, 4.786666666666666)","(3.8, 4.9, 4.789795918367347)","(13.0, 20.0, 19.923076923076923)","(3.4, 4.2, 4.136111111111111)","(13.0, 16.5, 16.233333333333334)","(4.2, 4.9, 4.8047619047619055)"
08-01-2023 17:38:06.960116,"(41.0, 80.0, 73.42105263157895)","(3.6, 4.8, 4.70625)","(3.8, 4.9, 4.789795918367347)","(13.0, 20.0, 19.923076923076923)","(3.4, 4.2, 4.136111111111111)","(13.0, 16.5, 16.233333333333334)","(4.2, 4.9, 4.919354838709678)"
08-01-2023 17:38:08.038547,"(41.0, 80.0, 76.875)","(3.6, 4.8, 4.745)","(3.8, 4.7, 4.671428571428572)","(13.0, 21.0, 20.666666666666668)","(3.4, 4.2, 4.136111111111111)","(13.0, 16.5, 16.045454545454547)","(4.2, 5.0, 4.921875)"
08-01-2023 17:38:09.071800,"(41.0, 80.0, 74.0)","(3.6, 4.8, 4.70625)","(3.8, 4.7, 4.6625)","(13.0, 21.0, 22.285714285714285)","(3.4, 4.2, 4.136111111111111)","(13.0, 16.5, 16.045454545454547)","(4.2, 5.0, 4.920588235294118)"
08-01-2023 17:38:10.043429,"(41.0, 85.0, 71.36363636363636)","(3.6, 4.8, 4.70625)","(3.8, 4.7, 4.6625)","(13.0, 23.0, 22.20689655172414)","(3.4, 4.2, 4.136111111111111)","(13.0, 16.5, 15.666666666666666)","(4.2, 5.0, 4.920588235294118)"
08-01-2023 17:38:11.025126,"(41.0, 85.0, 68.33333333333333)","(3.6, 4.8, 4.694444444444444)","(3.8, 4.7, 4.6625)","(13.0, 24.0, 22.266666666666666)","(3.4, 4.2, 4.136111111111111)","(13.0, 16.5, 16.045454545454547)","(4.2, 5.0, 4.920588235294118)"
08-01-2023 17:38:12.063609,"(41.0, 85.0, 68.33333333333333)","(3.6, 4.8, 4.694444444444444)","(3.8, 4.7, 4.640298507462687)","(13.0, 24.0, 23.4)","(3.4, 4.2, 4.136111111111111)","(13.0, 16.5, 16.115384615384617)","(4.2, 5.0, 4.961538461538462)"
