,Choose Well,Magic Ale,Magic Secret,Jet Set Jack,Amber Jack,Bokarm Donna,Fan Cool Unit,Brunello
12-01-2023 11:34:52.698593,"(1.95, 2.42, 2.416470588235294)","(20.0, 38.0, 34.25)","(2.4, 2.7, 2.692)","(6.0, 9.4, 9.329411764705883)","(21.0, 30.0, 25.81081081081081)","(41.0, 110.0, 69.375)","(51.0, 170.0, 158.33333333333334)","(61.0, 200.0, 180.0)"
12-01-2023 11:34:53.913389,"(1.95, 2.42, 2.416470588235294)","(20.0, 38.0, 34.25)","(2.4, 2.7, 2.6957142857142857)","(6.0, 9.4, 9.329411764705883)","(21.0, 30.0, 25.81081081081081)","(41.0, 110.0, 69.375)","(51.0, 170.0, 158.33333333333334)","(61.0, 200.0, 185.0)"
12-01-2023 11:34:55.135667,"(1.95, 2.42, 2.416470588235294)","(20.0, 38.0, 34.25)","(2.4, 2.7, 2.6957142857142857)","(6.0, 9.4, 9.329411764705883)","(21.0, 30.0, 25.81081081081081)","(41.0, 110.0, 69.375)","(51.0, 170.0, 158.33333333333334)","(61.0, 200.0, 185.0)"
12-01-2023 11:34:56.380495,"(1.95, 2.42, 2.416470588235294)","(20.0, 38.0, 34.25)","(2.4, 2.7, 2.6833333333333336)","(6.0, 9.4, 9.329411764705883)","(21.0, 30.0, 25.81081081081081)","(41.0, 110.0, 69.375)","(51.0, 170.0, 158.33333333333334)","(61.0, 200.0, 185.0)"
12-01-2023 11:34:57.585923,"(1.95, 2.42, 2.416470588235294)","(20.0, 38.0, 34.76923076923077)","(2.4, 2.72, 2.6631578947368424)","(6.0, 9.4, 8.9)","(21.0, 30.0, 27.25)","(41.0, 110.0, 69.375)","(51.0, 170.0, 158.33333333333334)","(61.0, 200.0, 195.0)"
12-01-2023 11:34:58.798482,"(1.95, 2.42, 2.3984)","(20.0, 38.0, 35.2)","(2.4, 2.68, 2.6631578947368424)","(6.0, 9.0, 8.9)","(21.0, 30.0, 27.25)","(41.0, 110.0, 69.375)","(51.0, 170.0, 158.33333333333334)","(61.0, 200.0, 195.0)"
12-01-2023 11:35:00.058518,"(1.95, 2.42, 2.372)","(20.0, 38.0, 35.2)","(2.4, 2.68, 2.6631578947368424)","(6.0, 9.0, 8.964705882352941)","(21.0, 30.0, 27.394736842105264)","(41.0, 110.0, 69.375)","(51.0, 170.0, 158.33333333333334)","(61.0, 200.0, 195.0)"
12-01-2023 11:35:01.305089,"(1.95, 2.38, 2.36)","(20.0, 38.0, 34.666666666666664)","(2.4, 2.68, 2.6631578947368424)","(6.0, 9.0, 8.953846153846154)","(21.0, 30.0, 27.193548387096776)","(41.0, 110.0, 69.375)","(51.0, 170.0, 156.0)","(61.0, 200.0, 170.0)"
12-01-2023 11:35:02.535149,"(1.95, 2.36, 2.33)","(20.0, 38.0, 34.0)","(2.4, 2.68, 2.6631578947368424)","(6.0, 9.0, 9.257142857142858)","(21.0, 30.0, 27.193548387096776)","(41.0, 110.0, 69.375)","(51.0, 170.0, 156.0)","(61.0, 200.0, 185.0)"
12-01-2023 11:35:03.746821,"(1.95, 2.38, 2.332)","(20.0, 38.0, 34.5)","(2.4, 2.68, 2.6786206896551725)","(6.0, 9.4, 9.16923076923077)","(21.0, 30.0, 27.193548387096776)","(41.0, 110.0, 69.375)","(51.0, 170.0, 156.0)","(61.0, 200.0, 185.0)"
12-01-2023 11:35:04.890567,"(1.95, 2.3, 2.281052631578947)","(20.0, 38.0, 34.5)","(2.4, 2.68, 2.717241379310345)","(6.0, 9.4, 9.16)","(21.0, 30.0, 27.28125)","(41.0, 110.0, 69.375)","(51.0, 170.0, 156.0)","(61.0, 200.0, 185.0)"
12-01-2023 11:35:06.058019,"(1.95, 2.34, 2.335)","(20.0, 38.0, 34.5)","(2.4, 2.72, 2.68)","(6.0, 9.4, 9.189473684210526)","(21.0, 30.0, 27.28125)","(41.0, 110.0, 69.375)","(51.0, 170.0, 156.0)","(61.0, 200.0, 185.0)"
12-01-2023 11:35:07.176876,"(1.95, 2.36, 2.3545454545454545)","(20.0, 38.0, 34.36363636363637)","(2.4, 2.72, 2.6900000000000004)","(6.0, 9.4, 9.189473684210526)","(21.0, 30.0, 27.193548387096776)","(41.0, 110.0, 69.375)","(51.0, 170.0, 156.0)","(61.0, 200.0, 185.0)"
12-01-2023 11:35:08.408316,"(1.95, 2.36, 2.3545454545454545)","(21.0, 38.0, 34.36363636363637)","(2.4, 2.7, 2.6820000000000004)","(6.0, 9.4, 9.142857142857142)","(21.0, 30.0, 27.363636363636363)","(41.0, 110.0, 77.5)","(51.0, 170.0, 164.16666666666666)","(61.0, 200.0, 195.71428571428572)"
12-01-2023 11:35:09.520171,"(1.95, 2.36, 2.3455999999999997)","(21.0, 38.0, 35.5)","(2.4, 2.7, 2.6820000000000004)","(6.0, 9.4, 9.142857142857142)","(21.0, 29.0, 27.210526315789473)","(41.0, 110.0, 75.58823529411765)","(51.0, 170.0, 165.625)","(61.0, 200.0, 195.0)"
12-01-2023 11:35:10.682028,"(1.95, 2.36, 2.3568421052631576)","(21.0, 38.0, 34.666666666666664)","(2.4, 2.72, 2.71)","(6.0, 9.4, 9.142857142857142)","(21.0, 29.0, 27.16)","(41.0, 110.0, 75.58823529411765)","(51.0, 170.0, 163.63636363636363)","(61.0, 200.0, 185.0)"
12-01-2023 11:35:12.037834,"(1.95, 2.36, 2.3557142857142854)","(21.0, 38.0, 35.5)","(2.4, 2.72, 2.7022222222222223)","(6.0, 9.4, 9.08695652173913)","(21.0, 29.0, 27.11111111111111)","(41.0, 110.0, 83.4090909090909)","(51.0, 170.0, 165.625)","(61.0, 200.0, 195.0)"
12-01-2023 11:35:13.584648,"(1.95, 2.36, 2.336923076923077)","(21.0, 38.0, 35.2)","(2.4, 2.72, 2.6933333333333334)","(6.0, 9.4, 9.566666666666666)","(21.0, 29.0, 27.11111111111111)","(41.0, 110.0, 75.58823529411765)","(51.0, 170.0, 165.625)","(61.0, 200.0, 195.0)"
12-01-2023 11:35:14.913177,"(1.95, 2.34, 2.336923076923077)","(21.0, 38.0, 35.2)","(2.35, 2.72, 2.6624000000000003)","(6.0, 9.6, 9.575)","(21.0, 29.0, 27.05263157894737)","(41.0, 110.0, 75.58823529411765)","(51.0, 170.0, 165.625)","(61.0, 200.0, 196.0)"
12-01-2023 11:35:16.612028,"(1.95, 2.36, 2.315)","(21.0, 38.0, 35.2)","(2.35, 2.68, 2.6608)","(6.0, 9.6, 9.575)","(21.0, 29.0, 28.135135135135137)","(41.0, 110.0, 75.58823529411765)","(51.0, 170.0, 165.625)","(61.0, 200.0, 196.0)"
12-01-2023 11:35:18.641174,"(1.95, 2.36, 2.3)","(21.0, 38.0, 35.2)","(2.35, 2.68, 2.66)","(6.0, 9.6, 9.554545454545455)","(21.0, 29.0, 28.147058823529413)","(41.0, 110.0, 75.58823529411765)","(51.0, 170.0, 165.625)","(61.0, 200.0, 196.0)"
12-01-2023 11:35:20.158690,"(1.95, 2.32, 2.3)","(21.0, 38.0, 35.2)","(2.35, 2.68, 2.6583333333333337)","(6.0, 9.6, 9.554545454545455)","(21.0, 29.0, 28.147058823529413)","(41.0, 110.0, 75.58823529411765)","(51.0, 170.0, 165.625)","(61.0, 200.0, 196.0)"
12-01-2023 11:35:21.392384,"(1.95, 2.34, 2.337037037037037)","(21.0, 38.0, 35.2)","(2.35, 2.68, 2.673846153846154)","(6.0, 9.6, 9.547368421052632)","(21.0, 29.0, 27.38888888888889)","(41.0, 110.0, 76.25)","(51.0, 170.0, 165.625)","(61.0, 200.0, 195.0)"
12-01-2023 11:35:22.705731,"(1.95, 2.32, 2.3175999999999997)","(21.0, 38.0, 35.2)","(2.35, 2.7, 2.696)","(6.0, 9.6, 9.547368421052632)","(21.0, 29.0, 27.38888888888889)","(41.0, 110.0, 75.58823529411765)","(51.0, 170.0, 165.88235294117646)","(61.0, 200.0, 165.0)"
12-01-2023 11:35:23.985724,"(1.95, 2.32, 2.3179999999999996)","(21.0, 38.0, 35.2)","(2.35, 2.7, 2.7150000000000003)","(6.0, 9.6, 9.547368421052632)","(21.0, 29.0, 27.38888888888889)","(41.0, 110.0, 83.4090909090909)","(51.0, 170.0, 165.88235294117646)","(61.0, 200.0, 165.0)"
12-01-2023 11:35:25.218564,"(1.95, 2.32, 2.319090909090909)","(21.0, 38.0, 35.84615384615385)","(2.35, 2.72, 2.706909090909091)","(6.0, 9.6, 9.457142857142857)","(21.0, 29.0, 27.38888888888889)","(41.0, 110.0, 75.58823529411765)","(51.0, 170.0, 165.88235294117646)","(61.0, 200.0, 195.0)"
12-01-2023 11:35:26.406200,"(1.95, 2.32, 2.319230769230769)","(21.0, 38.0, 34.5)","(2.35, 2.72, 2.716666666666667)","(6.0, 9.6, 9.3)","(21.0, 29.0, 27.224489795918366)","(41.0, 110.0, 81.76470588235294)","(51.0, 170.0, 165.88235294117646)","(61.0, 200.0, 192.0)"
12-01-2023 11:35:27.603948,"(1.95, 2.32, 2.316)","(21.0, 38.0, 36.6)","(2.35, 2.72, 2.716666666666667)","(6.0, 9.6, 9.3)","(21.0, 29.0, 27.132075471698112)","(41.0, 110.0, 90.0)","(51.0, 170.0, 165.88235294117646)","(61.0, 200.0, 153.33333333333334)"
12-01-2023 11:35:28.845785,"(1.95, 2.32, 2.316)","(21.0, 38.0, 36.6)","(2.35, 2.72, 2.706153846153846)","(6.0, 9.6, 9.3)","(21.0, 29.0, 27.26)","(41.0, 110.0, 90.0)","(51.0, 170.0, 165.625)","(61.0, 200.0, 192.0)"
12-01-2023 11:35:30.066217,"(1.95, 2.32, 2.308)","(21.0, 38.0, 36.13333333333333)","(2.35, 2.72, 2.716734693877551)","(6.0, 9.6, 9.564705882352941)","(21.0, 29.0, 27.358490566037737)","(41.0, 110.0, 90.0)","(51.0, 170.0, 165.625)","(61.0, 200.0, 192.0)"
12-01-2023 11:35:31.277594,"(1.95, 2.32, 2.3049999999999997)","(21.0, 38.0, 34.5)","(2.35, 2.72, 2.716734693877551)","(6.0, 9.6, 9.557142857142857)","(21.0, 29.0, 27.285714285714285)","(41.0, 110.0, 90.0)","(51.0, 170.0, 165.88235294117646)","(61.0, 200.0, 192.0)"
12-01-2023 11:35:32.538618,"(1.95, 2.34, 2.3186666666666667)","(21.0, 38.0, 34.57142857142857)","(2.35, 2.72, 2.7071428571428573)","(6.0, 9.6, 9.557142857142857)","(21.0, 29.0, 27.384615384615383)","(41.0, 110.0, 90.0)","(51.0, 170.0, 165.88235294117646)","(61.0, 200.0, 187.5)"
12-01-2023 11:35:33.748118,"(1.95, 2.34, 2.335)","(21.0, 38.0, 34.57142857142857)","(2.35, 2.72, 2.70962962962963)","(6.0, 9.6, 9.557142857142857)","(21.0, 29.0, 27.384615384615383)","(41.0, 110.0, 90.0)","(51.0, 170.0, 165.88235294117646)","(61.0, 200.0, 192.0)"
12-01-2023 11:35:34.929037,"(1.95, 2.34, 2.3388571428571425)","(21.0, 38.0, 34.57142857142857)","(2.35, 2.72, 2.718857142857143)","(6.0, 9.6, 9.325000000000001)","(21.0, 29.0, 27.358490566037737)","(41.0, 110.0, 90.0)","(51.0, 170.0, 165.88235294117646)","(61.0, 200.0, 192.0)"
12-01-2023 11:35:36.112843,"(1.95, 2.34, 2.3388571428571425)","(21.0, 38.0, 34.57142857142857)","(2.35, 2.72, 2.718857142857143)","(6.0, 9.8, 9.325000000000001)","(21.0, 29.0, 27.384615384615383)","(41.0, 110.0, 90.0)","(51.0, 170.0, 165.88235294117646)","(61.0, 200.0, 192.0)"
12-01-2023 11:35:37.304098,"(1.95, 2.34, 2.3388235294117647)","(21.0, 38.0, 36.73684210526316)","(2.35, 2.7, 2.686666666666667)","(6.0, 9.8, 9.05)","(21.0, 29.0, 27.08)","(41.0, 110.0, 90.0)","(51.0, 170.0, 165.625)","(61.0, 200.0, 190.0)"
12-01-2023 11:35:38.544181,"(1.95, 2.4, 2.393333333333333)","(21.0, 38.0, 35.54545454545455)","(2.35, 2.7, 2.6692307692307695)","(6.0, 9.2, 8.9)","(21.0, 29.0, 27.058823529411764)","(41.0, 110.0, 90.0)","(51.0, 170.0, 165.625)","(61.0, 200.0, 190.0)"
12-01-2023 11:35:39.657214,"(1.95, 2.4, 2.350344827586207)","(21.0, 38.0, 35.1578947368421)","(2.35, 2.72, 2.7)","(6.5, 9.0, 8.7)","(21.0, 29.0, 27.03846153846154)","(41.0, 110.0, 90.0)","(51.0, 170.0, 165.625)","(71.0, 200.0, 185.71428571428572)"
12-01-2023 11:35:40.816609,"(1.95, 2.4, 2.3676923076923075)","(21.0, 38.0, 35.1578947368421)","(2.35, 2.72, 2.686666666666667)","(6.5, 9.0, 8.792)","(21.0, 29.0, 27.857142857142858)","(41.0, 110.0, 90.0)","(51.0, 170.0, 165.625)","(71.0, 200.0, 190.0)"
12-01-2023 11:35:41.940372,"(1.95, 2.42, 2.3723529411764703)","(21.0, 38.0, 34.142857142857146)","(2.35, 2.7, 2.69943661971831)","(6.5, 9.0, 8.792)","(21.0, 28.0, 26.444444444444443)","(41.0, 110.0, 90.0)","(51.0, 170.0, 165.625)","(71.0, 200.0, 190.0)"
12-01-2023 11:35:43.166352,"(1.95, 2.42, 2.3814285714285712)","(21.0, 38.0, 34.142857142857146)","(2.35, 2.7, 2.6793750000000003)","(6.5, 9.0, 8.792)","(21.0, 28.0, 26.41025641025641)","(41.0, 110.0, 90.0)","(51.0, 170.0, 165.625)","(71.0, 200.0, 190.0)"
12-01-2023 11:35:44.424524,"(1.95, 2.42, 2.3804878048780487)","(21.0, 38.0, 34.142857142857146)","(2.35, 2.68, 2.6793750000000003)","(6.5, 9.0, 8.76)","(21.0, 28.0, 26.12121212121212)","(41.0, 110.0, 90.0)","(51.0, 170.0, 163.63636363636363)","(71.0, 200.0, 176.66666666666666)"
12-01-2023 11:35:45.654396,"(1.95, 2.42, 2.4029545454545453)","(21.0, 38.0, 35.1578947368421)","(2.35, 2.68, 2.6793750000000003)","(6.5, 9.0, 8.76)","(21.0, 28.0, 26.228571428571428)","(41.0, 110.0, 90.0)","(51.0, 170.0, 165.625)","(71.0, 200.0, 185.71428571428572)"
12-01-2023 11:35:46.860776,"(1.95, 2.42, 2.400714285714286)","(21.0, 38.0, 35.75)","(2.35, 2.68, 2.6793750000000003)","(6.5, 9.0, 8.762962962962963)","(21.0, 28.0, 26.12121212121212)","(41.0, 110.0, 90.0)","(51.0, 170.0, 147.89473684210526)","(71.0, 200.0, 190.0)"
12-01-2023 11:35:47.924528,"(1.95, 2.42, 2.418970588235294)","(21.0, 38.0, 35.75)","(2.35, 2.68, 2.6793750000000003)","(6.5, 9.0, 8.762962962962963)","(21.0, 28.0, 26.12121212121212)","(41.0, 110.0, 90.0)","(51.0, 170.0, 124.16666666666667)","(71.0, 200.0, 190.0)"
12-01-2023 11:35:48.932687,"(1.95, 2.46, 2.4394871794871795)","(21.0, 38.0, 34.5)","(2.35, 2.68, 2.672727272727273)","(6.5, 8.8, 8.688888888888888)","(21.0, 28.0, 26.12121212121212)","(41.0, 110.0, 90.0)","(51.0, 170.0, 124.16666666666667)","(71.0, 200.0, 185.71428571428572)"
12-01-2023 11:35:49.987293,"(1.95, 2.46, 2.4394871794871795)","(21.0, 38.0, 36.90909090909091)","(2.35, 2.68, 2.672727272727273)","(6.5, 8.6, 8.25)","(21.0, 28.0, 26.81818181818182)","(41.0, 110.0, 81.11111111111111)","(51.0, 170.0, 124.16666666666667)","(71.0, 200.0, 182.85714285714286)"
12-01-2023 11:35:51.075805,"(1.95, 2.46, 2.4488372093023254)","(21.0, 38.0, 37.142857142857146)","(2.35, 2.72, 2.68)","(6.5, 8.6, 8.25)","(21.0, 27.0, 26.81818181818182)","(41.0, 110.0, 86.36363636363636)","(51.0, 170.0, 124.16666666666667)","(71.0, 200.0, 180.0)"
12-01-2023 11:35:52.209422,"(1.95, 2.46, 2.4544444444444444)","(21.0, 38.0, 37.142857142857146)","(2.35, 2.72, 2.68)","(6.5, 8.6, 8.28)","(21.0, 27.0, 26.81818181818182)","(41.0, 110.0, 81.11111111111111)","(51.0, 170.0, 124.16666666666667)","(71.0, 200.0, 190.0)"
12-01-2023 11:35:53.282845,"(1.95, 2.46, 2.4526315789473685)","(21.0, 38.0, 37.142857142857146)","(2.35, 2.72, 2.68)","(6.5, 8.6, 8.28)","(21.0, 27.0, 26.81818181818182)","(41.0, 110.0, 81.11111111111111)","(51.0, 170.0, 124.16666666666667)","(71.0, 200.0, 175.29411764705884)"
12-01-2023 11:35:54.281925,"(1.95, 2.48, 2.4490322580645163)","(21.0, 38.0, 37.142857142857146)","(2.35, 2.7, 2.6885714285714286)","(6.5, 8.6, 8.244444444444444)","(21.0, 27.0, 26.866666666666667)","(41.0, 110.0, 86.36363636363636)","(51.0, 170.0, 124.16666666666667)","(71.0, 200.0, 175.29411764705884)"
12-01-2023 11:35:55.273822,"(1.95, 2.48, 2.44875)","(21.0, 38.0, 37.142857142857146)","(2.35, 2.7, 2.694857142857143)","(6.5, 8.6, 8.25)","(21.0, 27.0, 26.866666666666667)","(41.0, 110.0, 81.11111111111111)","(51.0, 170.0, 124.16666666666667)","(71.0, 200.0, 175.29411764705884)"
12-01-2023 11:35:56.416244,"(1.95, 2.48, 2.4627586206896552)","(21.0, 38.0, 37.142857142857146)","(2.35, 2.68, 2.675068493150685)","(6.5, 8.6, 8.239999999999998)","(21.0, 27.0, 26.866666666666667)","(41.0, 110.0, 87.3913043478261)","(51.0, 170.0, 124.16666666666667)","(71.0, 200.0, 175.29411764705884)"
12-01-2023 11:35:57.535166,"(1.95, 2.48, 2.4625)","(21.0, 38.0, 37.142857142857146)","(2.35, 2.68, 2.675068493150685)","(6.5, 8.6, 8.239999999999998)","(21.0, 27.0, 25.77777777777778)","(41.0, 110.0, 81.11111111111111)","(51.0, 170.0, 133.33333333333334)","(71.0, 200.0, 175.29411764705884)"
12-01-2023 11:35:58.628955,"(1.95, 2.48, 2.477894736842105)","(21.0, 38.0, 37.142857142857146)","(2.35, 2.66, 2.6596721311475413)","(6.5, 8.6, 8.342857142857142)","(21.0, 27.0, 25.77777777777778)","(41.0, 110.0, 87.3913043478261)","(51.0, 170.0, 133.33333333333334)","(71.0, 200.0, 170.0)"
12-01-2023 11:35:59.673693,"(1.95, 2.5, 2.4835714285714285)","(21.0, 38.0, 37.142857142857146)","(2.35, 2.64, 2.6133333333333333)","(6.5, 8.6, 8.32)","(21.0, 27.0, 25.625)","(41.0, 110.0, 81.11111111111111)","(51.0, 170.0, 133.33333333333334)","(71.0, 200.0, 165.0)"
12-01-2023 11:36:00.671146,"(1.95, 2.5, 2.4837037037037035)","(21.0, 38.0, 37.142857142857146)","(2.35, 2.64, 2.6225)","(6.5, 8.6, 8.25)","(21.0, 27.0, 25.736842105263158)","(41.0, 110.0, 81.11111111111111)","(51.0, 170.0, 133.33333333333334)","(71.0, 200.0, 165.0)"
12-01-2023 11:36:01.776653,"(1.95, 2.5, 2.498974358974359)","(21.0, 38.0, 37.142857142857146)","(2.35, 2.64, 2.5957894736842104)","(6.5, 8.6, 8.52)","(21.0, 27.0, 25.736842105263158)","(41.0, 110.0, 87.3913043478261)","(51.0, 170.0, 133.33333333333334)","(71.0, 200.0, 177.5)"
12-01-2023 11:36:02.940329,"(1.95, 2.5, 2.498823529411765)","(21.0, 38.0, 37.142857142857146)","(2.35, 2.6, 2.6175757575757577)","(6.5, 8.6, 8.666666666666668)","(21.0, 27.0, 25.7027027027027)","(41.0, 110.0, 81.11111111111111)","(51.0, 170.0, 133.33333333333334)","(71.0, 200.0, 157.14285714285714)"
12-01-2023 11:36:04.078770,"(2.0, 2.46, 2.4585714285714286)","(21.0, 38.0, 37.142857142857146)","(2.35, 2.62, 2.6260000000000003)","(6.5, 8.8, 8.670588235294119)","(21.0, 27.0, 25.7027027027027)","(41.0, 110.0, 95.0)","(51.0, 170.0, 133.33333333333334)","(71.0, 200.0, 173.33333333333334)"
12-01-2023 11:36:05.283723,"(2.0, 2.42, 2.4185185185185185)","(21.0, 38.0, 37.142857142857146)","(2.35, 2.64, 2.6335483870967744)","(6.5, 8.8, 8.707692307692309)","(21.0, 27.0, 25.736842105263158)","(41.0, 100.0, 97.27272727272727)","(51.0, 170.0, 133.33333333333334)","(71.0, 220.0, 173.33333333333334)"
12-01-2023 11:36:06.347439,"(2.0, 2.46, 2.4314285714285715)","(21.0, 38.0, 37.142857142857146)","(2.35, 2.64, 2.629677419354839)","(6.5, 8.8, 8.753846153846155)","(21.0, 27.0, 25.7027027027027)","(41.0, 100.0, 95.0)","(51.0, 170.0, 133.33333333333334)","(71.0, 220.0, 173.33333333333334)"
12-01-2023 11:36:07.392044,"(2.0, 2.46, 2.4296969696969697)","(21.0, 38.0, 37.142857142857146)","(2.35, 2.64, 2.6303030303030304)","(6.5, 8.8, 8.753846153846155)","(21.0, 27.0, 25.7027027027027)","(41.0, 100.0, 95.0)","(51.0, 170.0, 133.33333333333334)","(71.0, 220.0, 173.33333333333334)"
12-01-2023 11:36:08.474029,"(2.0, 2.46, 2.44126582278481)","(21.0, 38.0, 37.142857142857146)","(2.35, 2.64, 2.626315789473684)","(6.5, 8.8, 8.521428571428572)","(21.0, 27.0, 25.7027027027027)","(41.0, 100.0, 97.27272727272727)","(51.0, 170.0, 142.0)","(71.0, 220.0, 200.0)"
12-01-2023 11:36:09.664892,"(2.0, 2.46, 2.4566666666666666)","(21.0, 38.0, 37.142857142857146)","(2.35, 2.64, 2.590526315789474)","(6.5, 8.6, 8.49)","(21.0, 27.0, 25.7027027027027)","(41.0, 100.0, 95.0)","(51.0, 190.0, 137.5)","(71.0, 220.0, 208.33333333333331)"
12-01-2023 11:36:10.824406,"(2.0, 2.5, 2.473333333333333)","(21.0, 38.0, 37.111111111111114)","(2.35, 2.62, 2.590526315789474)","(6.5, 8.6, 8.437037037037037)","(21.0, 27.0, 25.34285714285714)","(41.0, 100.0, 95.0)","(51.0, 190.0, 140.0)","(71.0, 220.0, 200.0)"
12-01-2023 11:36:12.007332,"(2.0, 2.5, 2.480425531914894)","(21.0, 38.0, 37.111111111111114)","(2.35, 2.62, 2.605161290322581)","(6.5, 8.6, 8.420689655172414)","(21.0, 27.0, 25.75)","(41.0, 100.0, 97.27272727272727)","(51.0, 200.0, 140.0)","(71.0, 220.0, 186.66666666666666)"
12-01-2023 11:36:13.212307,"(2.0, 2.5, 2.487222222222222)","(21.0, 38.0, 37.111111111111114)","(2.35, 2.64, 2.6100000000000003)","(6.5, 8.6, 8.348387096774195)","(21.0, 26.0, 24.571428571428573)","(41.0, 100.0, 98.0)","(51.0, 200.0, 138.75)","(71.0, 220.0, 186.66666666666666)"
12-01-2023 11:36:14.361876,"(2.0, 2.5, 2.481176470588235)","(21.0, 38.0, 37.111111111111114)","(2.35, 2.64, 2.6186206896551725)","(6.5, 8.4, 8.344444444444445)","(21.0, 25.0, 24.285714285714285)","(41.0, 110.0, 99.47368421052632)","(51.0, 200.0, 138.75)","(71.0, 220.0, 186.66666666666666)"
12-01-2023 11:36:15.426205,"(2.0, 2.5, 2.4903030303030302)","(21.0, 38.0, 37.111111111111114)","(2.35, 2.64, 2.6186206896551725)","(6.5, 8.4, 8.344444444444445)","(21.0, 25.0, 24.166666666666668)","(41.0, 110.0, 98.0)","(51.0, 200.0, 138.75)","(71.0, 220.0, 211.66666666666669)"
12-01-2023 11:36:16.546478,"(2.0, 2.48, 2.477037037037037)","(21.0, 38.0, 37.111111111111114)","(2.35, 2.62, 2.61125)","(6.5, 8.6, 8.417142857142856)","(21.0, 25.0, 24.266666666666666)","(41.0, 110.0, 98.0)","(51.0, 200.0, 138.75)","(71.0, 220.0, 212.85714285714286)"
12-01-2023 11:36:17.639046,"(2.0, 2.5, 2.4890909090909092)","(21.0, 38.0, 37.111111111111114)","(2.35, 2.62, 2.6013636363636365)","(6.5, 8.6, 8.447058823529412)","(21.0, 25.0, 24.12)","(41.0, 110.0, 98.0)","(51.0, 200.0, 138.75)","(71.0, 220.0, 193.33333333333334)"
12-01-2023 11:36:18.722051,"(2.0, 2.5, 2.4872941176470587)","(21.0, 38.0, 37.111111111111114)","(2.35, 2.62, 2.6098245614035087)","(6.5, 8.6, 8.68421052631579)","(21.0, 25.0, 24.12)","(41.0, 110.0, 88.18181818181819)","(51.0, 200.0, 138.75)","(71.0, 220.0, 193.33333333333334)"
12-01-2023 11:36:19.844721,"(2.0, 2.5, 2.485391304347826)","(21.0, 38.0, 36.714285714285715)","(2.35, 2.64, 2.6147368421052635)","(6.5, 8.8, 8.641509433962264)","(21.0, 25.0, 24.12)","(41.0, 110.0, 93.63636363636364)","(51.0, 200.0, 138.75)","(71.0, 220.0, 193.33333333333334)"
12-01-2023 11:36:20.970941,"(2.0, 2.5, 2.4898507462686568)","(21.0, 38.0, 37.111111111111114)","(2.35, 2.64, 2.6147368421052635)","(6.5, 8.8, 8.66451612903226)","(21.0, 25.0, 24.130434782608695)","(41.0, 110.0, 93.63636363636364)","(51.0, 200.0, 174.21052631578948)","(71.0, 220.0, 193.33333333333334)"
12-01-2023 11:36:22.089435,"(2.0, 2.44, 2.4268965517241377)","(21.0, 38.0, 36.8)","(2.35, 2.68, 2.665714285714286)","(6.5, 8.8, 8.648484848484848)","(21.0, 25.0, 24.130434782608695)","(41.0, 110.0, 91.05263157894737)","(51.0, 200.0, 168.1818181818182)","(71.0, 220.0, 193.33333333333334)"
12-01-2023 11:36:23.138742,"(2.0, 2.44, 2.4273333333333333)","(21.0, 38.0, 36.8)","(2.35, 2.66, 2.6562962962962966)","(6.5, 8.8, 8.648484848484848)","(21.0, 25.0, 24.130434782608695)","(41.0, 110.0, 84.28571428571429)","(51.0, 200.0, 147.5)","(71.0, 220.0, 193.33333333333334)"
12-01-2023 11:36:24.161684,"(2.0, 2.44, 2.425333333333333)","(21.0, 38.0, 36.89655172413793)","(2.35, 2.68, 2.675625)","(6.5, 8.8, 8.660317460317462)","(21.0, 25.0, 24.87037037037037)","(41.0, 110.0, 84.28571428571429)","(51.0, 200.0, 147.5)","(71.0, 220.0, 193.33333333333334)"
12-01-2023 11:36:25.217566,"(2.0, 2.42, 2.4008421052631577)","(21.0, 38.0, 36.89655172413793)","(2.35, 2.7, 2.6894117647058824)","(6.5, 8.8, 8.673333333333334)","(21.0, 25.0, 25.5)","(41.0, 110.0, 95.6)","(51.0, 200.0, 147.5)","(71.0, 220.0, 193.33333333333334)"
12-01-2023 11:36:26.250472,"(2.0, 2.38, 2.3728571428571428)","(21.0, 38.0, 37.111111111111114)","(2.3, 2.72, 2.708888888888889)","(6.5, 8.8, 8.673333333333334)","(20.0, 26.0, 25.0)","(41.0, 110.0, 95.6)","(51.0, 200.0, 147.5)","(71.0, 220.0, 193.33333333333334)"
12-01-2023 11:36:27.373306,"(2.0, 2.38, 2.3736170212765955)","(21.0, 38.0, 36.8)","(2.3, 2.72, 2.6928)","(6.5, 8.8, 8.893617021276595)","(20.0, 25.0, 24.90625)","(41.0, 110.0, 95.6)","(51.0, 200.0, 145.0)","(71.0, 220.0, 193.33333333333334)"
12-01-2023 11:36:28.362183,"(2.0, 2.38, 2.376190476190476)","(21.0, 38.0, 37.111111111111114)","(2.3, 2.72, 2.6928)","(6.5, 9.0, 8.893617021276595)","(20.0, 25.0, 24.90625)","(41.0, 110.0, 95.6)","(51.0, 150.0, 145.0)","(71.0, 220.0, 200.0)"
12-01-2023 11:36:29.379339,"(2.0, 2.38, 2.3605714285714283)","(21.0, 38.0, 37.111111111111114)","(2.3, 2.72, 2.6938461538461542)","(6.5, 9.0, 8.92)","(20.0, 25.0, 24.90625)","(41.0, 110.0, 95.6)","(51.0, 150.0, 145.0)","(71.0, 220.0, 200.0)"
