,Im Riddler,Colorado Banner Nz,Radiant Bay,Ryleeorielly,Classnsmart,Sunpatra,Miss Stefani,The Dark Night,Roll Em
11-01-2023 17:48:12.635033,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.1, 4.770588235294118)","(8.0, 10.0, 8.25)","(31.0, 80.0, 44.0)","(3.2, 3.6, 3.5375)"
11-01-2023 17:48:13.817947,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.1, 4.770588235294118)","(8.0, 10.0, 8.25)","(31.0, 80.0, 44.0)","(3.2, 3.6, 3.5375)"
11-01-2023 17:48:15.040739,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.1, 4.770588235294118)","(8.0, 10.0, 8.25)","(31.0, 80.0, 44.0)","(3.2, 3.6, 3.575)"
11-01-2023 17:48:16.231531,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.1, 4.770588235294118)","(8.0, 10.0, 8.25)","(31.0, 80.0, 44.0)","(3.2, 3.6, 3.575)"
11-01-2023 17:48:17.453529,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 69.71428571428572)","(4.0, 5.1, 4.8)","(8.0, 10.0, 8.25)","(31.0, 80.0, 44.0)","(3.2, 3.6, 3.575)"
11-01-2023 17:48:18.611804,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 69.71428571428572)","(4.0, 5.0, 4.8)","(8.0, 10.0, 8.25)","(31.0, 80.0, 44.0)","(3.2, 3.6, 3.575)"
11-01-2023 17:48:19.752347,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 69.71428571428572)","(4.0, 5.0, 4.8)","(8.0, 10.0, 8.25)","(31.0, 80.0, 44.0)","(3.2, 3.6, 3.575)"
11-01-2023 17:48:20.919608,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 69.71428571428572)","(4.0, 5.0, 4.8)","(8.0, 10.0, 8.25)","(31.0, 80.0, 44.0)","(3.2, 3.6, 3.575)"
11-01-2023 17:48:22.044206,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 69.71428571428572)","(4.0, 5.0, 4.8)","(8.0, 10.0, 8.25)","(31.0, 80.0, 44.0)","(3.2, 3.6, 3.575)"
11-01-2023 17:48:23.235300,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 69.71428571428572)","(4.0, 5.0, 4.8)","(8.0, 10.0, 8.25)","(31.0, 80.0, 44.0)","(3.2, 3.6, 3.575)"
11-01-2023 17:48:24.427825,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 69.71428571428572)","(4.0, 5.0, 4.7615384615384615)","(8.0, 10.0, 8.5)","(31.0, 80.0, 44.0)","(3.2, 3.6, 3.614)"
11-01-2023 17:48:25.657115,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 69.71428571428572)","(4.0, 4.9, 4.7)","(8.0, 10.0, 8.5)","(31.0, 80.0, 44.0)","(3.2, 3.65, 3.614)"
11-01-2023 17:48:26.886438,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 38.0, 24.333333333333332)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 95.33333333333334)","(4.0, 4.9, 4.720000000000001)","(8.0, 10.0, 8.6)","(31.0, 80.0, 46.333333333333336)","(3.2, 3.65, 3.614)"
11-01-2023 17:48:28.147269,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 36.0, 24.333333333333332)","(61.0, 170.0, 103.33333333333334)","(81.0, 190.0, 92.0)","(4.0, 4.9, 4.720000000000001)","(8.0, 9.8, 8.3)","(31.0, 75.0, 44.666666666666664)","(3.2, 3.65, 3.614)"
11-01-2023 17:48:29.312098,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 103.33333333333334)","(81.0, 180.0, 92.0)","(4.0, 4.9, 4.720000000000001)","(8.0, 9.8, 8.3)","(31.0, 70.0, 44.666666666666664)","(3.2, 3.65, 3.614)"
11-01-2023 17:48:30.545083,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 103.33333333333334)","(81.0, 180.0, 92.0)","(4.0, 4.9, 4.720000000000001)","(8.0, 9.8, 8.3)","(31.0, 70.0, 44.666666666666664)","(3.2, 3.65, 3.614)"
11-01-2023 17:48:31.841400,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 103.33333333333334)","(81.0, 180.0, 92.0)","(4.0, 4.9, 4.720000000000001)","(8.0, 9.8, 8.3)","(31.0, 70.0, 44.666666666666664)","(3.2, 3.65, 3.614)"
11-01-2023 17:48:33.126086,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 103.33333333333334)","(81.0, 180.0, 92.0)","(4.0, 4.9, 4.720000000000001)","(8.0, 9.8, 8.3)","(31.0, 70.0, 44.666666666666664)","(3.2, 3.65, 3.614)"
11-01-2023 17:48:34.408037,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 103.33333333333334)","(81.0, 180.0, 66.85714285714286)","(4.0, 4.9, 4.720000000000001)","(8.0, 9.8, 8.3)","(31.0, 70.0, 44.666666666666664)","(3.2, 3.65, 3.6189655172413793)"
11-01-2023 17:48:35.646956,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 103.33333333333334)","(81.0, 180.0, 66.85714285714286)","(4.0, 4.9, 4.720000000000001)","(8.0, 9.8, 8.3)","(31.0, 70.0, 44.666666666666664)","(3.2, 3.65, 3.6189655172413793)"
11-01-2023 17:48:36.892193,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 103.33333333333334)","(81.0, 180.0, 66.85714285714286)","(4.0, 4.9, 4.720000000000001)","(8.0, 9.8, 8.3)","(31.0, 70.0, 44.666666666666664)","(3.2, 3.65, 3.6189655172413793)"
11-01-2023 17:48:38.136582,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 103.33333333333334)","(81.0, 180.0, 66.85714285714286)","(4.0, 4.9, 4.720000000000001)","(8.0, 9.8, 8.3)","(31.0, 70.0, 44.666666666666664)","(3.2, 3.65, 3.6189655172413793)"
11-01-2023 17:48:39.390938,"(91.0, 190.0, 163.75)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 103.33333333333334)","(81.0, 180.0, 66.85714285714286)","(4.0, 4.9, 4.720000000000001)","(8.0, 9.8, 8.3)","(31.0, 70.0, 44.666666666666664)","(3.2, 3.65, 3.6189655172413793)"
11-01-2023 17:48:40.658934,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 103.33333333333334)","(81.0, 180.0, 66.85714285714286)","(4.0, 4.9, 4.720000000000001)","(8.0, 9.8, 8.3)","(31.0, 70.0, 44.666666666666664)","(3.2, 3.65, 3.6189655172413793)"
11-01-2023 17:48:42.011065,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 103.33333333333334)","(81.0, 180.0, 66.85714285714286)","(4.0, 4.9, 4.720000000000001)","(8.0, 9.8, 8.6)","(31.0, 70.0, 44.666666666666664)","(3.2, 3.65, 3.6189655172413793)"
11-01-2023 17:48:43.220578,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 103.33333333333334)","(81.0, 180.0, 66.85714285714286)","(4.0, 4.9, 4.720000000000001)","(8.0, 9.8, 8.6)","(31.0, 70.0, 44.666666666666664)","(3.2, 3.65, 3.6464285714285714)"
11-01-2023 17:48:44.411986,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 103.33333333333334)","(81.0, 180.0, 74.4)","(4.0, 4.9, 4.65)","(8.0, 9.8, 8.6)","(31.0, 70.0, 44.666666666666664)","(3.2, 3.7, 3.6464285714285714)"
11-01-2023 17:48:45.539067,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 136.66666666666669)","(81.0, 180.0, 89.33333333333334)","(4.0, 4.9, 4.65)","(8.0, 9.8, 9.16)","(31.0, 70.0, 44.666666666666664)","(3.2, 3.7, 3.6464285714285714)"
11-01-2023 17:48:46.840085,"(91.0, 190.0, 153.33333333333331)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 135.0)","(81.0, 180.0, 89.33333333333334)","(4.0, 4.9, 4.65)","(8.0, 9.8, 9.16)","(31.0, 70.0, 44.666666666666664)","(3.2, 3.7, 3.6464285714285714)"
11-01-2023 17:48:48.061777,"(91.0, 190.0, 153.33333333333331)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 135.0)","(81.0, 180.0, 89.33333333333334)","(4.0, 4.9, 4.65)","(8.0, 9.8, 9.16)","(31.0, 70.0, 44.666666666666664)","(3.2, 3.7, 3.680769230769231)"
11-01-2023 17:48:49.357612,"(91.0, 190.0, 153.33333333333331)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 135.0)","(81.0, 180.0, 82.85714285714286)","(4.0, 4.9, 4.65)","(8.0, 9.8, 9.16)","(31.0, 70.0, 44.666666666666664)","(3.2, 3.7, 3.65)"
11-01-2023 17:48:50.563669,"(91.0, 190.0, 153.33333333333331)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 135.0)","(81.0, 180.0, 134.66666666666669)","(4.0, 4.9, 4.65)","(8.0, 9.8, 9.16)","(31.0, 70.0, 44.666666666666664)","(3.2, 3.7, 3.6558823529411764)"
11-01-2023 17:48:51.754507,"(91.0, 190.0, 153.33333333333331)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 135.0)","(81.0, 180.0, 134.66666666666669)","(4.0, 4.9, 4.65)","(8.0, 9.8, 9.16)","(31.0, 70.0, 44.666666666666664)","(3.2, 3.7, 3.6558823529411764)"
11-01-2023 17:48:53.018481,"(91.0, 190.0, 153.33333333333331)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 135.0)","(81.0, 180.0, 134.66666666666669)","(4.0, 4.9, 4.65)","(8.0, 9.8, 9.16)","(31.0, 70.0, 44.666666666666664)","(3.2, 3.7, 3.71)"
11-01-2023 17:48:54.146327,"(91.0, 190.0, 153.33333333333331)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 135.0)","(81.0, 180.0, 134.66666666666669)","(4.0, 4.9, 4.65)","(8.0, 9.8, 9.16)","(31.0, 70.0, 44.666666666666664)","(3.2, 3.75, 3.71)"
11-01-2023 17:48:55.206720,"(91.0, 190.0, 153.33333333333331)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 135.0)","(81.0, 180.0, 134.66666666666669)","(4.0, 4.9, 4.65)","(8.0, 9.8, 9.16)","(31.0, 70.0, 44.666666666666664)","(3.2, 3.75, 3.71)"
11-01-2023 17:48:56.274563,"(91.0, 190.0, 153.33333333333331)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 135.0)","(81.0, 180.0, 134.66666666666669)","(4.0, 4.9, 5.0)","(8.0, 9.8, 9.16)","(31.0, 70.0, 44.666666666666664)","(3.2, 3.75, 3.71)"
11-01-2023 17:48:57.622177,"(91.0, 190.0, 153.33333333333331)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 135.0)","(81.0, 180.0, 152.8)","(4.0, 5.2, 4.58)","(8.0, 9.8, 9.16)","(31.0, 70.0, 44.666666666666664)","(3.2, 3.75, 3.71)"
11-01-2023 17:48:58.813779,"(91.0, 190.0, 153.33333333333331)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 135.0)","(81.0, 180.0, 152.8)","(4.0, 5.0, 4.58)","(8.0, 9.8, 9.16)","(31.0, 70.0, 44.666666666666664)","(3.2, 3.75, 3.71)"
11-01-2023 17:49:00.093048,"(91.0, 190.0, 153.33333333333331)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 135.0)","(81.0, 180.0, 152.8)","(4.0, 5.0, 4.58)","(8.0, 9.8, 9.16)","(31.0, 70.0, 44.666666666666664)","(3.2, 3.75, 3.71)"
11-01-2023 17:49:01.660500,"(91.0, 190.0, 153.33333333333331)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 135.0)","(81.0, 180.0, 152.8)","(4.0, 5.0, 4.58)","(8.0, 9.8, 9.16)","(31.0, 70.0, 44.666666666666664)","(3.2, 3.75, 3.71)"
11-01-2023 17:49:02.864636,"(91.0, 190.0, 153.33333333333331)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 135.0)","(81.0, 180.0, 140.0)","(4.0, 5.0, 4.58)","(8.0, 9.8, 9.16)","(31.0, 70.0, 44.666666666666664)","(3.2, 3.75, 3.71)"
11-01-2023 17:49:04.432736,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 103.33333333333334)","(81.0, 170.0, 140.0)","(4.0, 5.0, 4.623076923076923)","(8.0, 9.8, 9.16)","(31.0, 70.0, 44.666666666666664)","(3.2, 4.5, 4.458333333333333)"
11-01-2023 17:49:05.548790,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 103.33333333333334)","(81.0, 170.0, 140.0)","(4.0, 5.0, 4.623076923076923)","(8.0, 9.8, 9.16)","(31.0, 70.0, 44.666666666666664)","(3.2, 4.5, 4.458333333333333)"
11-01-2023 17:49:06.646716,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 103.33333333333334)","(81.0, 170.0, 140.0)","(4.0, 5.0, 4.623076923076923)","(8.0, 9.8, 9.16)","(31.0, 70.0, 44.666666666666664)","(3.2, 4.5, 4.421052631578947)"
11-01-2023 17:49:07.797946,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 103.33333333333334)","(81.0, 160.0, 128.94736842105263)","(4.0, 5.0, 4.623076923076923)","(8.0, 9.8, 9.16)","(31.0, 70.0, 44.666666666666664)","(3.2, 4.5, 4.458333333333333)"
11-01-2023 17:49:09.093651,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 23.666666666666668)","(61.0, 170.0, 103.33333333333334)","(81.0, 150.0, 116.66666666666667)","(4.0, 5.0, 4.623076923076923)","(8.0, 9.8, 9.16)","(31.0, 70.0, 44.666666666666664)","(3.2, 4.5, 4.2)"
11-01-2023 17:49:10.284713,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 29.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 140.0, 116.66666666666667)","(4.0, 5.0, 4.623076923076923)","(8.0, 9.8, 9.16)","(31.0, 70.0, 44.666666666666664)","(3.2, 4.5, 4.2)"
11-01-2023 17:49:11.897884,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 29.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 140.0, 112.0)","(4.0, 5.0, 4.69375)","(8.0, 9.8, 9.16)","(31.0, 70.0, 44.666666666666664)","(3.2, 4.2, 3.9772727272727275)"
11-01-2023 17:49:13.221626,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 29.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 130.0, 112.0)","(4.0, 5.0, 4.69375)","(8.0, 9.8, 9.16)","(31.0, 70.0, 44.666666666666664)","(3.2, 4.2, 3.9772727272727275)"
11-01-2023 17:49:14.485423,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 29.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 130.0, 100.0)","(4.0, 5.0, 4.69375)","(8.0, 9.8, 9.16)","(31.0, 70.0, 44.666666666666664)","(3.2, 4.2, 3.9772727272727275)"
11-01-2023 17:49:15.732990,"(91.0, 190.0, 150.0)","(2.05, 99999, 99990)","(21.0, 34.0, 29.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 130.0, 100.0)","(4.0, 5.0, 4.623076923076923)","(8.0, 9.8, 9.16)","(31.0, 70.0, 44.666666666666664)","(3.2, 4.2, 4.59)"
11-01-2023 17:49:16.929746,"(91.0, 190.0, 150.0)","(2.05, 99999, 99990)","(21.0, 34.0, 25.666666666666668)","(61.0, 170.0, 103.33333333333334)","(81.0, 130.0, 100.0)","(4.0, 5.0, 4.623076923076923)","(8.0, 9.8, 8.8)","(31.0, 70.0, 44.666666666666664)","(3.2, 4.6, 4.554545454545455)"
11-01-2023 17:49:18.093992,"(91.0, 190.0, 150.0)","(2.05, 99999, 99990)","(21.0, 34.0, 25.666666666666668)","(61.0, 170.0, 103.33333333333334)","(81.0, 130.0, 100.0)","(4.0, 5.0, 4.623076923076923)","(8.0, 9.8, 8.8)","(31.0, 70.0, 44.666666666666664)","(3.2, 4.6, 4.554545454545455)"
11-01-2023 17:49:19.337710,"(91.0, 190.0, 150.0)","(2.05, 99999, 99990)","(21.0, 34.0, 25.666666666666668)","(61.0, 170.0, 103.33333333333334)","(81.0, 130.0, 100.0)","(4.0, 5.0, 4.69375)","(8.0, 9.8, 8.8)","(31.0, 70.0, 44.666666666666664)","(3.2, 4.6, 4.554545454545455)"
11-01-2023 17:49:20.464128,"(91.0, 190.0, 150.0)","(2.05, 99999, 99990)","(21.0, 34.0, 25.666666666666668)","(61.0, 170.0, 103.33333333333334)","(81.0, 130.0, 112.0)","(4.0, 5.0, 4.69375)","(8.0, 9.8, 8.8)","(31.0, 70.0, 44.666666666666664)","(3.2, 4.6, 4.554545454545455)"
11-01-2023 17:49:21.679082,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 25.666666666666668)","(61.0, 170.0, 103.33333333333334)","(81.0, 130.0, 112.0)","(4.0, 5.0, 4.69375)","(8.0, 9.8, 8.8)","(31.0, 70.0, 44.666666666666664)","(3.2, 4.6, 4.554545454545455)"
11-01-2023 17:49:23.051784,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 25.666666666666668)","(61.0, 170.0, 103.33333333333334)","(81.0, 130.0, 112.0)","(4.0, 5.0, 4.69375)","(8.0, 9.8, 8.8)","(31.0, 70.0, 44.666666666666664)","(3.2, 4.6, 4.554545454545455)"
11-01-2023 17:49:24.265671,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 25.666666666666668)","(61.0, 170.0, 103.33333333333334)","(81.0, 130.0, 112.0)","(4.0, 5.0, 4.69375)","(8.0, 9.8, 8.8)","(31.0, 70.0, 44.666666666666664)","(3.2, 4.6, 4.554545454545455)"
11-01-2023 17:49:25.458104,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 25.666666666666668)","(61.0, 170.0, 103.33333333333334)","(81.0, 130.0, 112.0)","(4.0, 5.0, 4.69375)","(8.0, 9.8, 8.8)","(31.0, 70.0, 44.666666666666664)","(3.2, 4.6, 4.554545454545455)"
11-01-2023 17:49:26.813485,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 25.666666666666668)","(61.0, 170.0, 103.33333333333334)","(81.0, 130.0, 110.0)","(4.0, 5.0, 4.69375)","(8.0, 9.8, 8.8)","(31.0, 70.0, 44.666666666666664)","(3.2, 4.6, 4.554545454545455)"
11-01-2023 17:49:28.025814,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 25.666666666666668)","(61.0, 170.0, 103.33333333333334)","(91.0, 130.0, 110.0)","(4.0, 5.0, 4.69375)","(8.0, 9.8, 8.8)","(31.0, 70.0, 44.666666666666664)","(3.2, 4.6, 4.554545454545455)"
11-01-2023 17:49:29.283392,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 25.666666666666668)","(61.0, 170.0, 103.33333333333334)","(91.0, 130.0, 110.0)","(4.0, 5.0, 4.69375)","(8.0, 9.8, 8.8)","(31.0, 70.0, 44.666666666666664)","(3.2, 4.6, 4.554545454545455)"
11-01-2023 17:49:30.856019,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 24.9375)","(61.0, 170.0, 103.33333333333334)","(91.0, 130.0, 110.0)","(4.0, 5.0, 4.7)","(8.0, 9.8, 8.62)","(31.0, 70.0, 54.8)","(3.2, 4.6, 4.516666666666667)"
11-01-2023 17:49:32.169853,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(21.0, 34.0, 24.9375)","(61.0, 170.0, 103.33333333333334)","(91.0, 130.0, 101.81818181818181)","(4.0, 5.0, 4.7)","(8.0, 9.6, 8.62)","(31.0, 70.0, 54.8)","(3.2, 4.6, 4.516666666666667)"
11-01-2023 17:49:33.375039,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(17.0, 34.0, 24.9375)","(61.0, 170.0, 103.33333333333334)","(91.0, 120.0, 98.0)","(4.0, 5.0, 4.7)","(8.0, 9.6, 8.62)","(31.0, 70.0, 54.8)","(3.2, 4.6, 4.516666666666667)"
11-01-2023 17:49:34.719005,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(17.0, 34.0, 24.9375)","(61.0, 170.0, 103.33333333333334)","(91.0, 110.0, 98.0)","(4.0, 5.0, 4.7)","(8.0, 9.6, 8.62)","(31.0, 70.0, 54.8)","(3.2, 4.6, 4.516666666666667)"
11-01-2023 17:49:35.847876,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(17.0, 34.0, 24.9375)","(61.0, 170.0, 103.33333333333334)","(91.0, 110.0, 98.0)","(4.0, 5.0, 4.7)","(8.0, 9.6, 8.62)","(31.0, 70.0, 54.8)","(3.2, 4.6, 4.516666666666667)"
11-01-2023 17:49:37.207825,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(17.0, 34.0, 24.9375)","(61.0, 170.0, 103.33333333333334)","(91.0, 110.0, 98.0)","(4.0, 5.0, 4.7)","(8.0, 9.6, 8.62)","(31.0, 70.0, 54.8)","(3.2, 4.6, 4.516666666666667)"
11-01-2023 17:49:38.401967,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(17.0, 34.0, 24.9375)","(61.0, 170.0, 103.33333333333334)","(91.0, 110.0, 98.0)","(4.0, 5.0, 4.7)","(8.0, 9.6, 8.62)","(31.0, 70.0, 54.8)","(3.2, 4.6, 4.516666666666667)"
11-01-2023 17:49:40.032989,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(17.0, 34.0, 24.9375)","(61.0, 170.0, 103.33333333333334)","(91.0, 110.0, 93.33333333333334)","(4.0, 5.0, 4.7)","(8.0, 9.6, 8.62)","(31.0, 70.0, 54.8)","(3.2, 4.6, 4.516666666666667)"
11-01-2023 17:49:41.287570,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(17.0, 34.0, 24.9375)","(61.0, 170.0, 103.33333333333334)","(91.0, 100.0, 91.875)","(4.0, 5.0, 4.490909090909091)","(8.0, 9.6, 9.0)","(31.0, 70.0, 54.8)","(3.2, 4.6, 4.516666666666667)"
11-01-2023 17:49:42.668061,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(17.0, 34.0, 24.9375)","(61.0, 170.0, 103.33333333333334)","(91.0, 95.0, 87.5)","(4.0, 5.0, 4.6)","(8.0, 9.6, 8.7)","(31.0, 70.0, 54.8)","(3.2, 4.6, 4.516666666666667)"
11-01-2023 17:49:43.864574,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(17.0, 34.0, 24.9375)","(61.0, 170.0, 103.33333333333334)","(91.0, 95.0, 87.5)","(4.0, 5.0, 4.6)","(8.0, 9.4, 8.933333333333334)","(31.0, 70.0, 54.8)","(3.2, 4.6, 4.516666666666667)"
11-01-2023 17:49:45.071751,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(17.0, 34.0, 24.9375)","(61.0, 170.0, 103.33333333333334)","(91.0, 95.0, 87.5)","(4.0, 5.0, 4.6)","(8.0, 9.6, 8.83076923076923)","(31.0, 70.0, 54.8)","(3.2, 4.6, 4.516666666666667)"
11-01-2023 17:49:46.700649,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(17.0, 34.0, 24.9375)","(61.0, 170.0, 103.33333333333334)","(91.0, 95.0, 87.5)","(4.0, 5.0, 4.6)","(8.0, 9.6, 8.766666666666666)","(31.0, 70.0, 54.8)","(3.2, 4.6, 4.516666666666667)"
11-01-2023 17:49:48.269426,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(17.0, 34.0, 24.9375)","(61.0, 170.0, 103.33333333333334)","(91.0, 95.0, 87.5)","(4.0, 5.0, 4.705263157894737)","(8.0, 9.6, 8.799999999999999)","(31.0, 70.0, 54.8)","(3.2, 4.6, 4.531818181818181)"
11-01-2023 17:49:49.648451,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(17.0, 34.0, 24.9375)","(61.0, 170.0, 103.33333333333334)","(91.0, 95.0, 87.5)","(4.0, 5.0, 4.705263157894737)","(8.0, 9.6, 8.766666666666666)","(31.0, 70.0, 54.8)","(3.2, 4.6, 4.531818181818181)"
11-01-2023 17:49:51.150291,"(91.0, 190.0, 120.0)","(2.05, 99999, 99990)","(17.0, 34.0, 24.9375)","(61.0, 170.0, 103.33333333333334)","(91.0, 95.0, 87.5)","(4.0, 5.0, 4.745454545454545)","(8.0, 9.6, 8.766666666666666)","(31.0, 70.0, 54.8)","(3.2, 4.6, 4.531818181818181)"
