,Bettor My Dreamz Nz,The Last Drop,Brewery Lane,Ainsworth,Mission Glory,Belonero,Tradie,Make It Quick,Be On Guard,Dynamite Beach,The Party Boy
10-01-2023 21:03:24.344357,"(2.1, 99999, 99990)","(5.0, 8.0, 7.833333333333333)","(61.0, 55.0, 49.8)","(15.0, 18.0, 16.8)","(101.0, 180.0, 146.66666666666666)","(18.0, 36.0, 34.0)","(101.0, 160.0, 125.0)","(10.0, 18.0, 16.8)","(8.0, 13.5, 12.722222222222221)","(3.8, 5.5, 5.15)","(101.0, 190.0, 172.5)"
10-01-2023 21:03:25.760045,"(2.1, 99999, 99990)","(5.0, 8.0, 7.833333333333333)","(61.0, 55.0, 46.333333333333336)","(15.0, 18.0, 16.8)","(101.0, 180.0, 146.66666666666666)","(18.0, 36.0, 34.0)","(101.0, 150.0, 125.0)","(10.0, 18.0, 16.8)","(8.0, 13.5, 12.722222222222221)","(3.8, 5.5, 5.15)","(101.0, 190.0, 172.5)"
10-01-2023 21:03:27.503101,"(2.1, 99999, 99990)","(5.0, 8.0, 7.7555555555555555)","(61.0, 55.0, 46.333333333333336)","(15.0, 18.0, 17.166666666666668)","(101.0, 180.0, 146.66666666666666)","(18.0, 36.0, 33.2)","(101.0, 150.0, 125.0)","(10.0, 18.0, 16.8)","(8.0, 13.5, 11.4)","(3.8, 5.5, 5.115384615384615)","(101.0, 190.0, 172.5)"
10-01-2023 21:03:29.288183,"(2.1, 99999, 99990)","(5.0, 8.0, 7.927272727272728)","(61.0, 55.0, 46.333333333333336)","(15.0, 18.0, 20.38888888888889)","(101.0, 180.0, 146.66666666666666)","(18.0, 50.0, 37.5)","(101.0, 150.0, 125.0)","(10.0, 18.0, 16.8)","(8.0, 13.0, 11.0)","(3.8, 5.5, 5.166666666666667)","(101.0, 190.0, 172.5)"
10-01-2023 21:03:30.931374,"(2.1, 99999, 99990)","(5.0, 8.4, 7.8133333333333335)","(61.0, 55.0, 46.0)","(15.0, 21.0, 20.38888888888889)","(101.0, 180.0, 146.66666666666666)","(18.0, 46.0, 36.5)","(101.0, 150.0, 125.0)","(10.0, 18.0, 16.8)","(8.0, 13.0, 11.0)","(3.8, 5.5, 5.166666666666667)","(101.0, 190.0, 172.5)"
10-01-2023 21:03:32.594704,"(2.1, 99999, 99990)","(5.0, 8.0, 7.65)","(61.0, 50.0, 45.333333333333336)","(15.0, 21.0, 19.166666666666668)","(101.0, 180.0, 146.66666666666666)","(18.0, 44.0, 38.57142857142857)","(101.0, 150.0, 125.0)","(10.0, 18.0, 16.5)","(8.0, 13.0, 11.0)","(3.8, 5.5, 5.166666666666667)","(101.0, 190.0, 172.5)"
10-01-2023 21:03:34.221865,"(2.05, 99999, 99990)","(5.0, 8.4, 7.772413793103448)","(51.0, 50.0, 45.333333333333336)","(15.0, 21.0, 20.954545454545453)","(101.0, 180.0, 146.66666666666666)","(21.0, 42.0, 38.666666666666664)","(101.0, 150.0, 125.0)","(11.0, 18.0, 16.5)","(8.5, 13.0, 11.0)","(3.8, 5.5, 5.166666666666667)","(101.0, 190.0, 172.5)"
10-01-2023 21:03:35.816021,"(2.05, 99999, 99990)","(5.0, 8.6, 8.22857142857143)","(51.0, 50.0, 45.333333333333336)","(15.0, 23.0, 19.9)","(101.0, 180.0, 146.66666666666666)","(21.0, 42.0, 38.666666666666664)","(101.0, 150.0, 125.0)","(11.0, 18.0, 16.5)","(8.5, 13.0, 11.0)","(3.8, 5.5, 5.166666666666667)","(101.0, 190.0, 172.5)"
10-01-2023 21:03:37.488936,"(2.05, 99999, 99990)","(5.0, 8.4, 8.22857142857143)","(51.0, 50.0, 45.333333333333336)","(15.0, 21.0, 19.0)","(101.0, 180.0, 146.66666666666666)","(21.0, 42.0, 36.666666666666664)","(101.0, 150.0, 125.0)","(11.0, 18.0, 17.142857142857142)","(8.5, 13.0, 11.166666666666666)","(3.8, 5.5, 5.166666666666667)","(101.0, 190.0, 172.5)"
10-01-2023 21:03:39.064742,"(2.05, 99999, 99990)","(5.0, 8.4, 8.3)","(51.0, 50.0, 45.333333333333336)","(15.0, 21.0, 19.642857142857142)","(101.0, 180.0, 150.0)","(21.0, 42.0, 36.666666666666664)","(101.0, 150.0, 125.0)","(11.0, 18.0, 17.142857142857142)","(8.5, 13.0, 11.166666666666666)","(3.8, 5.5, 5.166666666666667)","(101.0, 190.0, 164.28571428571428)"
10-01-2023 21:03:40.654939,"(2.05, 99999, 99990)","(5.0, 8.6, 8.485714285714286)","(51.0, 50.0, 45.333333333333336)","(15.0, 22.0, 20.545454545454547)","(101.0, 180.0, 150.0)","(21.0, 42.0, 34.4)","(101.0, 150.0, 125.0)","(11.0, 18.0, 17.142857142857142)","(8.5, 12.5, 11.166666666666666)","(3.8, 5.5, 5.142857142857143)","(101.0, 190.0, 164.28571428571428)"
10-01-2023 21:03:42.108475,"(2.05, 99999, 99990)","(5.0, 8.6, 8.0)","(51.0, 50.0, 45.333333333333336)","(15.0, 21.0, 19.5)","(101.0, 180.0, 150.0)","(21.0, 36.0, 36.4)","(101.0, 150.0, 125.0)","(11.0, 18.0, 16.5)","(8.5, 12.5, 11.0)","(3.8, 5.5, 5.2)","(101.0, 190.0, 164.28571428571428)"
10-01-2023 21:03:43.751692,"(2.05, 99999, 99990)","(5.0, 8.2, 8.028571428571428)","(51.0, 50.0, 45.333333333333336)","(15.0, 21.0, 19.5)","(101.0, 180.0, 150.0)","(21.0, 46.0, 36.4)","(101.0, 150.0, 125.0)","(11.0, 18.0, 16.5)","(8.5, 12.0, 10.866666666666667)","(3.8, 5.4, 5.222222222222222)","(101.0, 190.0, 164.28571428571428)"
10-01-2023 21:03:45.542897,"(2.1, 99999, 99990)","(5.0, 8.6, 8.0)","(41.0, 50.0, 46.0)","(15.0, 21.0, 19.5)","(101.0, 180.0, 150.0)","(21.0, 46.0, 38.0)","(101.0, 150.0, 125.0)","(11.0, 18.0, 16.5)","(8.5, 12.0, 9.100000000000001)","(3.9, 5.5, 5.222222222222222)","(101.0, 190.0, 164.28571428571428)"
10-01-2023 21:03:47.125847,"(2.1, 99999, 99990)","(5.0, 8.6, 7.945454545454545)","(41.0, 50.0, 46.0)","(15.0, 21.0, 18.333333333333332)","(101.0, 180.0, 150.0)","(21.0, 46.0, 41.333333333333336)","(101.0, 150.0, 125.0)","(11.0, 18.0, 16.5)","(8.5, 11.5, 10.15)","(3.9, 5.5, 5.181818181818182)","(101.0, 190.0, 164.28571428571428)"
10-01-2023 21:03:48.854739,"(2.1, 99999, 99990)","(5.0, 8.6, 8.4)","(41.0, 50.0, 46.0)","(15.0, 21.0, 18.333333333333332)","(101.0, 180.0, 150.0)","(21.0, 46.0, 33.23076923076923)","(101.0, 150.0, 125.0)","(11.0, 18.0, 17.25)","(8.5, 11.5, 10.685714285714285)","(3.9, 5.5, 5.181818181818182)","(101.0, 190.0, 164.28571428571428)"
10-01-2023 21:03:50.472472,"(2.1, 99999, 99990)","(5.0, 8.6, 8.466666666666667)","(41.0, 50.0, 46.0)","(15.0, 21.0, 18.333333333333332)","(101.0, 180.0, 150.0)","(21.0, 34.0, 41.333333333333336)","(101.0, 150.0, 125.0)","(11.0, 18.0, 17.0)","(8.5, 11.0, 10.685714285714285)","(3.9, 5.5, 5.181818181818182)","(101.0, 190.0, 164.28571428571428)"
10-01-2023 21:03:52.024289,"(2.1, 99999, 99990)","(5.0, 8.6, 8.085714285714285)","(41.0, 50.0, 46.0)","(15.0, 21.0, 18.333333333333332)","(101.0, 180.0, 150.0)","(21.0, 46.0, 39.0)","(101.0, 150.0, 125.0)","(11.0, 18.0, 16.333333333333332)","(8.5, 11.0, 10.685714285714285)","(3.9, 5.5, 5.181818181818182)","(101.0, 190.0, 164.28571428571428)"
10-01-2023 21:03:53.523040,"(2.1, 99999, 99990)","(5.0, 8.6, 8.085714285714285)","(41.0, 50.0, 46.0)","(15.0, 21.0, 18.333333333333332)","(101.0, 180.0, 150.0)","(21.0, 46.0, 40.0)","(101.0, 150.0, 125.0)","(11.0, 18.0, 16.333333333333332)","(8.5, 11.0, 10.685714285714285)","(3.9, 5.5, 5.181818181818182)","(101.0, 190.0, 164.28571428571428)"
10-01-2023 21:03:55.009978,"(2.1, 99999, 99990)","(5.0, 8.6, 8.085714285714285)","(41.0, 50.0, 46.0)","(15.0, 21.0, 18.333333333333332)","(101.0, 180.0, 150.0)","(21.0, 46.0, 40.0)","(101.0, 150.0, 125.0)","(12.0, 18.0, 16.333333333333332)","(9.0, 11.0, 12.323529411764707)","(4.0, 5.5, 5.15)","(101.0, 190.0, 164.28571428571428)"
10-01-2023 21:03:56.553800,"(2.1, 99999, 99990)","(5.0, 8.6, 7.88)","(41.0, 50.0, 44.5)","(15.0, 21.0, 18.333333333333332)","(101.0, 180.0, 150.0)","(21.0, 46.0, 38.44444444444444)","(101.0, 150.0, 125.0)","(12.0, 18.0, 16.0)","(9.0, 12.5, 12.9)","(4.0, 5.5, 5.136363636363637)","(101.0, 190.0, 164.28571428571428)"
10-01-2023 21:03:58.080962,"(2.1, 99999, 99990)","(5.0, 8.6, 7.88)","(41.0, 48.0, 43.0)","(15.0, 21.0, 18.333333333333332)","(101.0, 180.0, 150.0)","(21.0, 44.0, 40.82352941176471)","(101.0, 150.0, 125.0)","(12.0, 18.0, 16.8)","(9.0, 14.5, 13.0)","(4.0, 5.5, 4.858333333333333)","(101.0, 190.0, 164.28571428571428)"
10-01-2023 21:03:59.814877,"(2.1, 99999, 99990)","(5.0, 8.6, 7.88)","(41.0, 46.0, 43.0)","(15.0, 21.0, 18.333333333333332)","(101.0, 180.0, 150.0)","(21.0, 42.0, 40.82352941176471)","(101.0, 150.0, 125.0)","(12.0, 18.0, 16.8)","(9.0, 14.5, 13.0)","(4.0, 5.5, 5.0)","(101.0, 190.0, 164.28571428571428)"
10-01-2023 21:04:01.421372,"(2.1, 99999, 99990)","(5.0, 8.6, 7.964705882352941)","(41.0, 46.0, 40.0)","(15.0, 21.0, 19.0)","(101.0, 180.0, 150.0)","(21.0, 42.0, 38.666666666666664)","(101.0, 150.0, 119.44444444444444)","(12.0, 18.0, 17.25)","(9.0, 14.5, 12.166666666666666)","(4.0, 5.4, 4.9)","(101.0, 190.0, 164.28571428571428)"
10-01-2023 21:04:03.301085,"(2.1, 99999, 99990)","(5.0, 8.6, 7.964705882352941)","(41.0, 46.0, 40.0)","(15.0, 20.0, 18.833333333333332)","(101.0, 180.0, 150.0)","(21.0, 42.0, 32.88)","(101.0, 150.0, 119.44444444444444)","(12.0, 18.0, 16.666666666666668)","(9.0, 14.5, 12.125)","(4.0, 5.4, 5.1)","(101.0, 190.0, 164.28571428571428)"
10-01-2023 21:04:05.322888,"(2.1, 99999, 99990)","(5.0, 8.6, 7.933333333333333)","(41.0, 46.0, 39.45454545454545)","(15.0, 20.0, 17.555555555555557)","(101.0, 180.0, 150.0)","(21.0, 34.0, 46.666666666666664)","(101.0, 150.0, 119.44444444444444)","(12.0, 18.0, 16.666666666666668)","(9.0, 13.5, 12.5)","(4.0, 5.3, 5.157142857142857)","(101.0, 190.0, 164.28571428571428)"
10-01-2023 21:04:06.858844,"(2.1, 99999, 99990)","(5.0, 8.2, 7.933333333333333)","(41.0, 44.0, 39.45454545454545)","(15.0, 19.5, 17.357142857142858)","(101.0, 180.0, 150.0)","(21.0, 48.0, 38.666666666666664)","(101.0, 150.0, 119.44444444444444)","(12.0, 18.0, 16.666666666666668)","(9.0, 13.5, 12.071428571428571)","(4.0, 5.3, 5.188888888888888)","(101.0, 190.0, 164.28571428571428)"
10-01-2023 21:04:08.419000,"(2.1, 99999, 99990)","(5.0, 8.2, 7.933333333333333)","(41.0, 44.0, 40.857142857142854)","(15.0, 19.5, 17.357142857142858)","(101.0, 180.0, 148.0)","(21.0, 44.0, 37.6)","(101.0, 150.0, 128.84615384615384)","(12.0, 18.0, 15.916666666666666)","(9.0, 13.5, 12.071428571428571)","(4.0, 5.3, 5.223076923076923)","(101.0, 190.0, 154.0)"
10-01-2023 21:04:09.989356,"(2.1, 99999, 99990)","(5.0, 8.2, 7.88)","(41.0, 42.0, 38.5)","(15.0, 19.5, 17.357142857142858)","(101.0, 180.0, 150.0)","(21.0, 44.0, 37.6)","(101.0, 150.0, 128.84615384615384)","(12.0, 18.0, 15.916666666666666)","(9.0, 13.5, 12.071428571428571)","(4.0, 5.3, 5.223076923076923)","(101.0, 170.0, 157.27272727272725)"
10-01-2023 21:04:11.449467,"(2.1, 99999, 99990)","(5.0, 8.0, 7.8)","(41.0, 40.0, 37.27272727272727)","(15.0, 19.5, 17.357142857142858)","(101.0, 180.0, 150.0)","(21.0, 44.0, 35.55555555555556)","(101.0, 150.0, 128.84615384615384)","(12.0, 18.0, 15.916666666666666)","(9.0, 13.5, 12.0)","(4.0, 5.3, 5.3500000000000005)","(101.0, 160.0, 141.53846153846155)"
10-01-2023 21:04:12.941213,"(2.1, 99999, 99990)","(5.0, 8.0, 7.8)","(41.0, 40.0, 37.27272727272727)","(15.0, 19.5, 17.357142857142858)","(101.0, 180.0, 158.1818181818182)","(21.0, 36.0, 40.22222222222222)","(101.0, 150.0, 128.84615384615384)","(12.0, 18.0, 15.75)","(9.0, 13.0, 11.785714285714286)","(4.0, 5.4, 5.3500000000000005)","(101.0, 160.0, 149.0909090909091)"
10-01-2023 21:04:14.661385,"(2.1, 99999, 99990)","(5.0, 8.0, 7.8)","(41.0, 40.0, 34.285714285714285)","(15.0, 19.5, 17.357142857142858)","(101.0, 180.0, 150.0)","(21.0, 42.0, 33.42857142857143)","(101.0, 150.0, 128.84615384615384)","(12.0, 18.0, 15.75)","(9.0, 12.5, 11.785714285714286)","(4.0, 5.4, 5.3500000000000005)","(101.0, 160.0, 149.0909090909091)"
10-01-2023 21:04:16.241937,"(2.1, 99999, 99990)","(5.0, 8.0, 7.8)","(41.0, 40.0, 36.36363636363636)","(15.0, 19.5, 17.357142857142858)","(101.0, 180.0, 150.0)","(21.0, 34.0, 40.064516129032256)","(101.0, 150.0, 128.84615384615384)","(12.0, 18.0, 15.75)","(9.0, 12.5, 12.0)","(4.0, 5.4, 5.266666666666667)","(101.0, 160.0, 149.0909090909091)"
10-01-2023 21:04:17.823422,"(2.1, 99999, 99990)","(5.0, 8.0, 7.8)","(41.0, 40.0, 37.333333333333336)","(15.0, 19.5, 18.857142857142858)","(101.0, 180.0, 158.1818181818182)","(21.0, 42.0, 37.77777777777778)","(101.0, 150.0, 128.84615384615384)","(12.0, 18.0, 15.75)","(9.0, 13.0, 11.8)","(4.0, 5.5, 5.181818181818182)","(101.0, 160.0, 149.0909090909091)"
10-01-2023 21:04:19.371771,"(2.1, 99999, 99990)","(5.0, 8.0, 7.8)","(41.0, 40.0, 35.2)","(15.0, 19.5, 18.857142857142858)","(101.0, 180.0, 150.0)","(21.0, 40.0, 37.77777777777778)","(101.0, 150.0, 128.84615384615384)","(12.0, 18.0, 15.75)","(9.0, 13.0, 11.8)","(4.0, 5.5, 5.181818181818182)","(101.0, 160.0, 149.0909090909091)"
10-01-2023 21:04:21.029501,"(2.1, 99999, 99990)","(5.0, 8.0, 7.8)","(41.0, 40.0, 35.2)","(15.0, 19.5, 18.75)","(101.0, 180.0, 150.0)","(21.0, 40.0, 37.42857142857143)","(101.0, 150.0, 128.84615384615384)","(12.0, 18.0, 15.75)","(9.0, 13.0, 11.8)","(4.0, 5.5, 5.181818181818182)","(101.0, 160.0, 149.0909090909091)"
10-01-2023 21:04:22.594274,"(2.1, 99999, 99990)","(5.0, 8.0, 7.8)","(41.0, 40.0, 33.714285714285715)","(15.0, 19.5, 18.75)","(101.0, 180.0, 158.1818181818182)","(21.0, 38.0, 33.36585365853659)","(101.0, 150.0, 128.84615384615384)","(12.0, 18.0, 15.75)","(9.0, 13.0, 11.8)","(4.0, 5.5, 5.181818181818182)","(101.0, 160.0, 149.0909090909091)"
10-01-2023 21:04:24.225621,"(2.1, 99999, 99990)","(5.0, 8.0, 7.8)","(41.0, 38.0, 34.0)","(15.0, 19.5, 18.428571428571427)","(101.0, 180.0, 140.0)","(21.0, 34.0, 37.6)","(101.0, 150.0, 128.84615384615384)","(12.0, 18.0, 15.75)","(9.0, 13.0, 12.0)","(4.0, 5.5, 5.181818181818182)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:04:26.001671,"(2.1, 99999, 99990)","(5.0, 8.0, 7.8)","(41.0, 36.0, 33.6)","(15.0, 19.5, 18.428571428571427)","(101.0, 180.0, 140.0)","(21.0, 38.0, 37.47826086956522)","(101.0, 150.0, 128.84615384615384)","(12.0, 18.0, 15.75)","(9.0, 13.0, 12.0)","(4.0, 5.5, 5.181818181818182)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:04:27.546464,"(2.1, 99999, 99990)","(5.0, 8.0, 7.8)","(41.0, 36.0, 33.6)","(15.0, 19.5, 18.428571428571427)","(101.0, 180.0, 140.0)","(21.0, 38.0, 33.5)","(101.0, 150.0, 128.84615384615384)","(12.0, 18.0, 15.75)","(9.0, 13.0, 12.0)","(4.0, 5.5, 5.181818181818182)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:04:29.097959,"(2.1, 99999, 99990)","(5.0, 8.0, 7.8)","(41.0, 36.0, 33.6)","(15.0, 19.5, 18.428571428571427)","(101.0, 180.0, 140.0)","(21.0, 36.0, 33.5)","(101.0, 150.0, 128.84615384615384)","(12.0, 18.0, 15.75)","(9.0, 13.0, 12.0)","(4.0, 5.5, 5.181818181818182)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:04:30.656721,"(2.1, 99999, 99990)","(5.0, 8.0, 7.8)","(41.0, 36.0, 32.57142857142857)","(15.0, 19.5, 18.818181818181817)","(101.0, 180.0, 145.0)","(21.0, 36.0, 30.5)","(101.0, 150.0, 147.0)","(12.0, 18.0, 15.75)","(9.0, 13.0, 12.0)","(4.0, 5.5, 5.266666666666667)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:04:32.266224,"(2.1, 99999, 99990)","(5.0, 8.0, 7.870588235294118)","(41.0, 34.0, 32.57142857142857)","(15.0, 19.5, 18.75)","(101.0, 190.0, 146.0)","(21.0, 34.0, 30.266666666666666)","(101.0, 160.0, 147.0)","(12.0, 18.0, 15.75)","(9.0, 13.0, 12.0)","(4.0, 5.5, 5.294117647058823)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:04:33.781240,"(2.1, 99999, 99990)","(5.0, 8.4, 7.870588235294118)","(41.0, 34.0, 32.44444444444444)","(15.0, 19.5, 18.75)","(101.0, 210.0, 160.0)","(21.0, 34.0, 27.128205128205128)","(101.0, 160.0, 147.0)","(12.0, 18.0, 15.75)","(9.0, 13.0, 12.0)","(4.0, 5.5, 5.294117647058823)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:04:35.357553,"(2.1, 99999, 99990)","(5.0, 8.4, 7.933333333333333)","(41.0, 34.0, 32.44444444444444)","(15.0, 19.5, 18.75)","(101.0, 190.0, 146.66666666666666)","(21.0, 32.0, 26.4)","(101.0, 160.0, 147.0)","(12.0, 18.0, 15.75)","(9.0, 13.0, 11.9)","(4.0, 5.5, 5.294117647058823)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:04:36.981916,"(2.1, 99999, 99990)","(5.0, 8.2, 7.933333333333333)","(41.0, 34.0, 32.57142857142857)","(15.0, 19.5, 18.75)","(101.0, 180.0, 143.33333333333334)","(21.0, 32.0, 26.857142857142858)","(101.0, 160.0, 139.0)","(12.0, 18.0, 15.75)","(9.0, 12.5, 11.9)","(4.0, 5.5, 5.354166666666667)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:04:38.580405,"(2.1, 99999, 99990)","(5.0, 8.2, 7.933333333333333)","(41.0, 34.0, 34.0)","(15.0, 19.5, 18.75)","(101.0, 170.0, 143.33333333333334)","(21.0, 28.0, 24.5)","(101.0, 150.0, 139.0)","(12.0, 18.0, 15.75)","(9.0, 12.5, 11.9)","(4.0, 5.5, 5.375)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:04:40.033921,"(2.1, 99999, 99990)","(5.0, 8.2, 7.933333333333333)","(41.0, 36.0, 34.666666666666664)","(15.0, 19.5, 18.75)","(101.0, 170.0, 140.0)","(21.0, 28.0, 25.0)","(101.0, 150.0, 131.0)","(12.0, 18.0, 15.75)","(9.0, 12.5, 11.9)","(4.0, 5.5, 5.245454545454545)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:04:41.547647,"(2.1, 99999, 99990)","(5.0, 8.2, 7.933333333333333)","(41.0, 36.0, 33.714285714285715)","(15.0, 19.5, 19.0)","(101.0, 160.0, 140.0)","(21.0, 27.0, 25.0)","(101.0, 140.0, 131.0)","(12.0, 18.0, 15.75)","(9.0, 12.5, 11.9)","(4.0, 5.5, 5.344444444444444)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:04:42.985491,"(2.1, 99999, 99990)","(5.0, 8.2, 7.933333333333333)","(41.0, 38.0, 33.714285714285715)","(15.0, 19.5, 19.0)","(101.0, 160.0, 140.0)","(21.0, 27.0, 24.4)","(101.0, 140.0, 131.0)","(12.0, 18.0, 15.75)","(9.0, 12.5, 11.9)","(4.0, 5.5, 5.266666666666667)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:04:44.387696,"(2.1, 99999, 99990)","(5.0, 8.2, 7.933333333333333)","(41.0, 38.0, 34.0)","(15.0, 19.5, 19.0)","(101.0, 160.0, 144.0)","(21.0, 26.0, 24.833333333333332)","(101.0, 140.0, 131.0)","(12.0, 18.0, 15.75)","(9.0, 12.5, 11.9)","(4.0, 5.5, 5.266666666666667)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:04:45.851917,"(2.1, 99999, 99990)","(5.0, 8.2, 7.933333333333333)","(41.0, 36.0, 34.0)","(15.0, 19.5, 20.5)","(101.0, 200.0, 142.0)","(21.0, 26.0, 24.833333333333332)","(101.0, 140.0, 131.0)","(12.0, 18.0, 15.75)","(9.0, 12.5, 11.9)","(4.0, 5.5, 5.266666666666667)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:04:47.395550,"(2.1, 99999, 99990)","(5.0, 8.2, 7.933333333333333)","(41.0, 36.0, 29.333333333333332)","(15.0, 23.0, 21.5)","(101.0, 190.0, 142.0)","(21.0, 26.0, 24.444444444444443)","(101.0, 140.0, 131.0)","(12.0, 18.0, 15.75)","(9.0, 12.5, 11.9)","(4.0, 5.5, 5.266666666666667)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:04:48.973213,"(2.1, 99999, 99990)","(5.0, 8.2, 8.36)","(41.0, 36.0, 29.333333333333332)","(15.0, 23.0, 21.5)","(101.0, 190.0, 150.0)","(21.0, 26.0, 25.2)","(101.0, 140.0, 131.0)","(12.0, 18.0, 15.75)","(9.0, 12.5, 11.9)","(4.0, 5.5, 5.266666666666667)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:04:50.395122,"(2.1, 99999, 99990)","(5.0, 8.6, 8.4)","(41.0, 34.0, 28.857142857142858)","(15.0, 23.0, 21.0)","(101.0, 190.0, 155.0)","(21.0, 26.0, 23.764705882352942)","(101.0, 140.0, 131.0)","(12.0, 18.0, 15.75)","(9.0, 12.5, 11.9)","(4.0, 5.5, 5.266666666666667)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:04:51.819965,"(2.1, 99999, 99990)","(5.0, 8.6, 9.100000000000001)","(41.0, 30.0, 28.857142857142858)","(15.0, 23.0, 21.545454545454547)","(101.0, 180.0, 142.5)","(21.0, 24.0, 23.764705882352942)","(101.0, 140.0, 131.0)","(12.0, 18.0, 15.75)","(9.0, 12.5, 11.9)","(4.0, 5.5, 5.266666666666667)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:04:53.220516,"(2.1, 99999, 99990)","(5.0, 9.8, 9.085714285714285)","(41.0, 30.0, 28.857142857142858)","(15.0, 23.0, 21.0)","(101.0, 180.0, 142.5)","(21.0, 24.0, 23.142857142857142)","(101.0, 140.0, 131.0)","(12.0, 18.0, 15.75)","(9.0, 12.5, 11.9)","(4.0, 5.5, 5.26)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:04:54.918157,"(2.05, 99999, 99990)","(5.0, 9.6, 9.272727272727273)","(31.0, 30.0, 29.2)","(15.0, 23.0, 21.0)","(101.0, 180.0, 142.5)","(21.0, 24.0, 23.666666666666668)","(101.0, 140.0, 131.0)","(12.0, 18.0, 15.75)","(9.0, 12.5, 11.9)","(4.0, 5.5, 5.26)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:04:56.387270,"(2.05, 99999, 99990)","(5.0, 9.6, 9.272727272727273)","(31.0, 30.0, 28.666666666666668)","(15.0, 23.0, 21.0)","(101.0, 180.0, 143.33333333333334)","(21.0, 25.0, 23.5)","(101.0, 140.0, 131.0)","(12.0, 18.0, 15.75)","(9.0, 12.5, 11.9)","(4.0, 5.5, 5.304166666666666)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:04:58.026923,"(2.05, 99999, 99990)","(5.0, 9.6, 9.28)","(31.0, 30.0, 28.4)","(15.0, 23.0, 21.5)","(101.0, 170.0, 153.33333333333334)","(21.0, 24.0, 23.5)","(101.0, 140.0, 131.0)","(12.0, 18.0, 15.75)","(9.0, 12.5, 11.75)","(4.0, 5.4, 4.95)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:04:59.628626,"(2.05, 99999, 99990)","(5.0, 9.6, 8.933333333333334)","(31.0, 29.0, 28.4)","(15.0, 23.0, 20.666666666666668)","(101.0, 200.0, 160.0)","(21.0, 24.0, 25.4)","(101.0, 140.0, 131.0)","(12.0, 18.0, 15.75)","(9.0, 12.0, 11.833333333333334)","(4.0, 5.4, 5.2)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:01.481642,"(2.05, 99999, 99990)","(5.0, 9.6, 9.292307692307691)","(31.0, 29.0, 28.4)","(15.0, 23.0, 20.666666666666668)","(101.0, 190.0, 146.66666666666666)","(21.0, 27.0, 25.444444444444443)","(101.0, 140.0, 127.14285714285714)","(12.0, 18.0, 15.916666666666666)","(9.0, 13.0, 11.833333333333334)","(4.0, 5.3, 5.2)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:03.182225,"(2.05, 99999, 99990)","(5.0, 9.6, 9.292307692307691)","(31.0, 29.0, 28.4)","(15.0, 23.0, 20.666666666666668)","(101.0, 180.0, 146.66666666666666)","(21.0, 27.0, 24.5)","(101.0, 140.0, 127.14285714285714)","(12.0, 18.0, 15.916666666666666)","(9.0, 13.0, 11.833333333333334)","(4.0, 5.3, 5.010526315789473)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:04.767386,"(2.05, 99999, 99990)","(5.0, 9.6, 9.292307692307691)","(31.0, 29.0, 28.5)","(15.0, 23.0, 20.666666666666668)","(101.0, 180.0, 146.66666666666666)","(21.0, 26.0, 25.4)","(101.0, 140.0, 127.14285714285714)","(12.0, 18.0, 15.916666666666666)","(9.0, 13.0, 11.833333333333334)","(4.0, 5.3, 5.010526315789473)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:06.350130,"(2.05, 99999, 99990)","(5.0, 9.6, 9.236363636363636)","(31.0, 30.0, 28.5)","(15.0, 23.0, 21.4)","(101.0, 180.0, 146.66666666666666)","(21.0, 26.0, 27.333333333333332)","(101.0, 140.0, 127.14285714285714)","(12.0, 18.0, 15.75)","(9.0, 13.0, 11.833333333333334)","(4.0, 5.3, 4.9904761904761905)","(101.0, 160.0, 126.66666666666667)"
