,Variara,Paramedic,Flyway,Nabbed,Imperial Seal,Oriedos,Seafaring,Sino Witness,Tallu,Tiger Queen,Decibelles,Lady Nelson
07-01-2023 11:19:47.741626,"(13.0, 29.0, 26.375)","(2.45, 2.96, 2.915)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 11.177777777777777)","(101.0, 200.0, 150.0)","(71.0, 220.0, 80.5)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:19:49.244044,"(13.0, 29.0, 26.375)","(2.45, 2.96, 2.915)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 11.177777777777777)","(101.0, 200.0, 150.0)","(71.0, 220.0, 87.14285714285714)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:19:50.587143,"(14.0, 29.0, 26.375)","(2.45, 2.96, 2.915)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 11.177777777777777)","(101.0, 200.0, 150.0)","(71.0, 220.0, 87.14285714285714)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:19:51.923586,"(14.0, 29.0, 26.375)","(2.45, 2.96, 2.915)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 11.177777777777777)","(101.0, 200.0, 150.0)","(71.0, 220.0, 87.14285714285714)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:19:53.388701,"(14.0, 29.0, 26.375)","(2.45, 2.96, 2.857142857142857)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 11.177777777777777)","(101.0, 200.0, 150.0)","(71.0, 220.0, 87.14285714285714)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:19:54.819856,"(14.0, 29.0, 26.375)","(2.45, 2.96, 2.857142857142857)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 11.177777777777777)","(101.0, 200.0, 150.0)","(71.0, 220.0, 87.14285714285714)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:19:56.115272,"(14.0, 29.0, 26.375)","(2.45, 2.96, 2.857142857142857)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 11.177777777777777)","(101.0, 200.0, 150.0)","(71.0, 220.0, 87.14285714285714)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:19:57.471065,"(14.0, 29.0, 26.375)","(2.45, 2.96, 2.857142857142857)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 11.177777777777777)","(101.0, 200.0, 150.0)","(71.0, 220.0, 87.14285714285714)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:19:58.917125,"(14.0, 29.0, 26.375)","(2.45, 2.96, 2.888)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 11.177777777777777)","(101.0, 200.0, 150.0)","(71.0, 220.0, 87.14285714285714)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:20:00.299380,"(14.0, 29.0, 26.375)","(2.45, 2.96, 2.888)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 11.177777777777777)","(101.0, 200.0, 150.0)","(71.0, 220.0, 87.14285714285714)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:20:01.623470,"(14.0, 29.0, 26.375)","(2.45, 2.96, 2.888)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 11.177777777777777)","(101.0, 200.0, 150.0)","(71.0, 220.0, 87.14285714285714)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:20:02.866090,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.9)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 11.177777777777777)","(101.0, 200.0, 150.0)","(71.0, 220.0, 87.14285714285714)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:20:04.202706,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.9)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 11.177777777777777)","(101.0, 200.0, 150.0)","(71.0, 220.0, 87.14285714285714)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:20:05.582819,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.9)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 11.177777777777777)","(101.0, 200.0, 150.0)","(71.0, 220.0, 87.14285714285714)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:20:07.252906,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.9)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 11.177777777777777)","(101.0, 200.0, 150.0)","(71.0, 220.0, 87.14285714285714)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:20:08.673538,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.9)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 11.177777777777777)","(101.0, 200.0, 150.0)","(71.0, 220.0, 87.14285714285714)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:20:10.053838,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.9)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 10.825)","(101.0, 200.0, 150.0)","(71.0, 220.0, 92.0)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:20:11.518413,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.9)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 10.825)","(101.0, 200.0, 150.0)","(71.0, 200.0, 106.66666666666666)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:20:13.284316,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.9)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 10.825)","(101.0, 200.0, 150.0)","(71.0, 190.0, 106.66666666666666)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:20:14.718192,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.9)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 10.825)","(101.0, 200.0, 150.0)","(71.0, 190.0, 106.66666666666666)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:20:16.249188,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.9)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 10.825)","(101.0, 200.0, 150.0)","(71.0, 190.0, 106.66666666666666)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:20:17.653964,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.9)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 10.825)","(101.0, 200.0, 150.0)","(71.0, 190.0, 152.85714285714286)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:20:19.061529,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.9)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 10.825)","(101.0, 200.0, 150.0)","(71.0, 190.0, 152.85714285714286)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:20:20.400508,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.9)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 10.825)","(101.0, 200.0, 150.0)","(71.0, 190.0, 152.85714285714286)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:20:21.892021,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.9)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 10.825)","(101.0, 200.0, 150.0)","(71.0, 190.0, 152.85714285714286)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:20:23.314816,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.9)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 10.825)","(101.0, 200.0, 150.0)","(71.0, 190.0, 152.85714285714286)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:20:24.808158,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.9)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 10.825)","(101.0, 200.0, 150.0)","(71.0, 190.0, 152.85714285714286)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:20:26.306413,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.9)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 10.825)","(101.0, 200.0, 150.0)","(71.0, 190.0, 152.85714285714286)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:20:27.762136,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.9)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 11.1625)","(101.0, 200.0, 150.0)","(71.0, 190.0, 152.85714285714286)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:20:29.250098,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.9)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 11.1625)","(101.0, 200.0, 150.0)","(71.0, 190.0, 152.85714285714286)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:20:30.695431,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.9)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 11.1625)","(101.0, 200.0, 150.0)","(71.0, 190.0, 152.85714285714286)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:20:32.173357,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.874285714285714)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 11.5, 11.5)","(101.0, 200.0, 150.0)","(71.0, 190.0, 135.0)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 97.85714285714286)"
07-01-2023 11:20:33.575167,"(14.0, 29.0, 26.375)","(2.45, 3.0, 2.9314285714285715)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 12.0, 11.44)","(101.0, 200.0, 160.0)","(71.0, 180.0, 138.57142857142856)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 82.27272727272728)"
07-01-2023 11:20:34.955409,"(14.0, 29.0, 26.375)","(2.45, 2.98, 2.9642857142857144)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 12.0, 11.44)","(101.0, 200.0, 160.0)","(71.0, 170.0, 138.57142857142856)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 82.27272727272728)"
07-01-2023 11:20:36.382945,"(14.0, 29.0, 26.375)","(2.45, 2.98, 2.9642857142857144)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 12.0, 11.44)","(101.0, 200.0, 160.0)","(71.0, 170.0, 138.57142857142856)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 82.27272727272728)"
07-01-2023 11:20:37.904964,"(14.0, 29.0, 26.375)","(2.45, 2.98, 2.9642857142857144)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 12.0, 11.44)","(101.0, 200.0, 160.0)","(71.0, 170.0, 138.57142857142856)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 82.27272727272728)"
07-01-2023 11:20:39.280339,"(14.0, 29.0, 26.375)","(2.45, 2.98, 2.9642857142857144)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 12.0, 11.44)","(101.0, 200.0, 160.0)","(71.0, 170.0, 138.57142857142856)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 82.27272727272728)"
07-01-2023 11:20:40.746146,"(14.0, 29.0, 26.375)","(2.45, 2.98, 2.86)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 32.666666666666664)","(8.0, 12.0, 11.44)","(101.0, 200.0, 160.0)","(71.0, 170.0, 138.57142857142856)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 82.27272727272728)"
07-01-2023 11:20:42.273623,"(14.0, 29.0, 26.375)","(2.45, 2.96, 2.86)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.53448275862069)","(19.0, 46.0, 32.666666666666664)","(8.0, 12.0, 11.44)","(101.0, 200.0, 160.0)","(71.0, 170.0, 138.57142857142856)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 82.27272727272728)"
07-01-2023 11:20:43.763014,"(14.0, 29.0, 26.375)","(2.45, 2.96, 2.86)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.15625)","(19.0, 46.0, 32.666666666666664)","(8.0, 12.0, 11.44)","(101.0, 200.0, 160.0)","(71.0, 170.0, 138.57142857142856)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 82.27272727272728)"
07-01-2023 11:20:45.160842,"(14.0, 29.0, 26.375)","(2.45, 2.96, 2.86)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.15625)","(19.0, 46.0, 27.05263157894737)","(8.0, 12.0, 9.822222222222221)","(101.0, 200.0, 160.0)","(71.0, 170.0, 138.57142857142856)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 82.27272727272728)"
07-01-2023 11:20:46.600943,"(14.0, 29.0, 26.375)","(2.45, 2.96, 2.86)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.46)","(19.0, 46.0, 27.05263157894737)","(8.0, 12.0, 9.9)","(101.0, 200.0, 160.0)","(71.0, 170.0, 138.57142857142856)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 82.27272727272728)"
07-01-2023 11:20:48.082323,"(14.0, 29.0, 26.375)","(2.45, 2.96, 2.86)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.46)","(19.0, 46.0, 27.05263157894737)","(8.0, 12.0, 9.75)","(101.0, 200.0, 160.0)","(71.0, 170.0, 138.57142857142856)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 82.27272727272728)"
07-01-2023 11:20:49.493594,"(14.0, 29.0, 26.375)","(2.45, 2.96, 2.86)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.46)","(19.0, 46.0, 27.05263157894737)","(8.0, 12.0, 9.75)","(101.0, 200.0, 160.0)","(71.0, 170.0, 138.57142857142856)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 82.27272727272728)"
07-01-2023 11:20:50.895614,"(14.0, 29.0, 26.375)","(2.45, 2.96, 2.86)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.46)","(19.0, 46.0, 27.05263157894737)","(8.0, 12.0, 9.75)","(101.0, 200.0, 160.0)","(71.0, 170.0, 138.57142857142856)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 82.27272727272728)"
07-01-2023 11:20:52.182039,"(14.0, 29.0, 26.375)","(2.45, 2.96, 2.86)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.46)","(19.0, 46.0, 27.05263157894737)","(8.0, 12.0, 9.75)","(101.0, 200.0, 160.0)","(71.0, 170.0, 138.57142857142856)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 82.27272727272728)"
07-01-2023 11:20:53.672413,"(14.0, 29.0, 26.375)","(2.45, 2.96, 2.86)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.46)","(19.0, 46.0, 27.05263157894737)","(8.0, 12.0, 9.75)","(101.0, 200.0, 160.0)","(71.0, 170.0, 138.57142857142856)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 82.27272727272728)"
07-01-2023 11:20:55.105147,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.86)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 27.05263157894737)","(8.0, 12.0, 9.75)","(101.0, 200.0, 160.0)","(71.0, 170.0, 138.57142857142856)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 82.27272727272728)"
07-01-2023 11:20:56.554026,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.86)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 27.05263157894737)","(8.0, 12.0, 9.75)","(101.0, 200.0, 160.0)","(71.0, 170.0, 138.57142857142856)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 82.27272727272728)"
07-01-2023 11:20:57.972018,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.86)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 27.05263157894737)","(8.0, 12.0, 9.75)","(101.0, 200.0, 160.0)","(71.0, 170.0, 138.57142857142856)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 82.27272727272728)"
07-01-2023 11:20:59.407701,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.876)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 27.05263157894737)","(8.0, 12.0, 9.75)","(101.0, 200.0, 160.0)","(71.0, 170.0, 138.57142857142856)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 82.27272727272728)"
07-01-2023 11:21:00.789009,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.892)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 27.05263157894737)","(8.0, 12.0, 9.75)","(101.0, 200.0, 160.0)","(71.0, 170.0, 138.57142857142856)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 82.27272727272728)"
07-01-2023 11:21:02.094292,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.88)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 27.05263157894737)","(8.0, 12.0, 9.75)","(101.0, 200.0, 160.0)","(71.0, 170.0, 138.57142857142856)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 82.27272727272728)"
07-01-2023 11:21:03.423936,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.88)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 27.05263157894737)","(8.0, 12.0, 9.75)","(101.0, 200.0, 160.0)","(71.0, 170.0, 138.57142857142856)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 82.27272727272728)"
07-01-2023 11:21:04.899392,"(14.0, 29.0, 26.375)","(2.45, 2.94, 2.88)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 27.05263157894737)","(8.0, 12.0, 9.75)","(101.0, 200.0, 160.0)","(71.0, 170.0, 138.57142857142856)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 82.27272727272728)"
07-01-2023 11:21:06.445736,"(14.0, 29.0, 26.375)","(2.45, 2.92, 2.896)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 27.05263157894737)","(8.0, 12.0, 9.75)","(101.0, 200.0, 160.0)","(71.0, 170.0, 138.57142857142856)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 82.27272727272728)"
07-01-2023 11:21:07.849303,"(14.0, 29.0, 26.375)","(2.45, 2.92, 2.905)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 27.05263157894737)","(8.0, 12.0, 9.75)","(101.0, 200.0, 160.0)","(71.0, 170.0, 138.57142857142856)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 82.27272727272728)"
07-01-2023 11:21:09.224035,"(14.0, 29.0, 26.375)","(2.45, 2.92, 2.896)","(9.0, 10.5, 9.887500000000001)","(3.3, 4.1, 3.714285714285714)","(11.0, 17.0, 16.71276595744681)","(19.0, 46.0, 27.05263157894737)","(8.0, 12.0, 9.75)","(101.0, 200.0, 160.0)","(71.0, 170.0, 138.57142857142856)","(61.0, 170.0, 140.0)","(101.0, 190.0, 143.33333333333334)","(41.0, 130.0, 82.27272727272728)"
