,Royal Apollo,Oscar Bravo,Calculating Dancer,Tallaras Shadow,Lester,Imagoldcloud,Sugoi Alto,Miyagi Boy
07-12-2022 21:15:19.358032,"(14.0, 22.0, 20.4)","(4.6, 7.2, 6.472727272727273)","(12.0, 18.5, 17.25)","(18.0, 27.0, 26.0)","(5.5, 7.2, 6.906666666666666)","(41.0, 80.0, 78.125)","(31.0, 48.0, 43.63636363636363)","(1.6, 1.93, 1.9295714285714285)"
07-12-2022 21:15:20.419735,"(14.0, 22.0, 19.083333333333332)","(4.6, 7.0, 6.492307692307692)","(12.0, 18.5, 18.083333333333332)","(18.0, 27.0, 26.0)","(5.5, 7.2, 6.906666666666666)","(41.0, 80.0, 78.63636363636364)","(31.0, 48.0, 42.0)","(1.6, 1.93, 1.9293421052631579)"
07-12-2022 21:15:21.456774,"(14.0, 22.0, 17.90909090909091)","(4.6, 7.0, 6.492307692307692)","(12.0, 19.0, 18.076923076923077)","(18.0, 27.0, 26.0)","(5.5, 7.2, 6.906666666666666)","(41.0, 80.0, 78.63636363636364)","(31.0, 48.0, 42.0)","(1.6, 1.93, 1.9295098039215686)"
07-12-2022 21:15:22.490989,"(14.0, 21.0, 20.65)","(4.6, 7.0, 6.470588235294118)","(12.0, 19.0, 18.076923076923077)","(18.0, 27.0, 26.0)","(5.5, 7.2, 6.906666666666666)","(41.0, 80.0, 78.63636363636364)","(31.0, 48.0, 42.0)","(1.6, 1.93, 1.9295098039215686)"
07-12-2022 21:15:23.666249,"(14.0, 22.0, 21.181818181818183)","(4.6, 7.0, 6.470588235294118)","(12.0, 19.0, 18.076923076923077)","(18.0, 27.0, 26.0)","(5.5, 7.2, 6.906666666666666)","(41.0, 80.0, 78.63636363636364)","(31.0, 48.0, 42.0)","(1.6, 1.93, 1.9287096774193548)"
07-12-2022 21:15:24.679679,"(14.0, 22.0, 20.392857142857142)","(4.6, 7.0, 6.470588235294118)","(12.0, 19.0, 18.076923076923077)","(18.0, 27.0, 26.0)","(5.5, 7.2, 6.88421052631579)","(41.0, 80.0, 78.63636363636364)","(31.0, 48.0, 44.0)","(1.6, 1.93, 1.9293749999999998)"
07-12-2022 21:15:25.730307,"(14.0, 22.0, 20.392857142857142)","(4.6, 7.0, 6.470588235294118)","(12.0, 19.0, 18.076923076923077)","(18.0, 27.0, 26.0)","(5.5, 7.2, 6.88421052631579)","(41.0, 80.0, 78.63636363636364)","(31.0, 48.0, 44.0)","(1.6, 1.93, 1.9288235294117646)"
07-12-2022 21:15:26.911946,"(14.0, 22.0, 20.392857142857142)","(4.6, 7.0, 6.470588235294118)","(12.0, 19.0, 18.076923076923077)","(18.0, 27.0, 26.0)","(5.5, 7.2, 6.906666666666666)","(41.0, 80.0, 78.63636363636364)","(31.0, 48.0, 38.666666666666664)","(1.6, 1.93, 1.9288235294117646)"
07-12-2022 21:15:27.993351,"(14.0, 22.0, 20.392857142857142)","(4.6, 7.0, 6.470588235294118)","(12.0, 19.0, 18.076923076923077)","(18.0, 27.0, 26.0)","(5.5, 7.2, 6.906666666666666)","(41.0, 80.0, 78.63636363636364)","(31.0, 48.0, 40.666666666666664)","(1.6, 1.93, 1.92)"
07-12-2022 21:15:29.053271,"(14.0, 22.0, 20.392857142857142)","(4.6, 7.0, 6.470588235294118)","(12.0, 19.0, 18.076923076923077)","(18.0, 27.0, 26.0)","(5.5, 7.2, 6.906666666666666)","(41.0, 80.0, 78.63636363636364)","(31.0, 46.0, 39.45454545454545)","(1.6, 1.93, 1.92)"
07-12-2022 21:15:30.107533,"(14.0, 22.0, 20.392857142857142)","(4.6, 7.0, 6.470588235294118)","(12.0, 19.0, 18.076923076923077)","(18.0, 27.0, 26.0)","(5.5, 7.2, 6.88421052631579)","(41.0, 80.0, 108.57142857142857)","(31.0, 46.0, 40.666666666666664)","(1.6, 1.93, 1.9283870967741934)"
07-12-2022 21:15:31.169982,"(14.0, 22.0, 20.392857142857142)","(4.6, 7.0, 6.470588235294118)","(12.0, 19.0, 18.076923076923077)","(18.0, 27.0, 26.0)","(5.5, 7.2, 6.906666666666666)","(41.0, 130.0, 90.0)","(31.0, 46.0, 40.666666666666664)","(1.6, 1.93, 1.9283870967741934)"
07-12-2022 21:15:32.185143,"(14.0, 22.0, 20.90909090909091)","(4.6, 7.0, 6.470588235294118)","(12.0, 19.0, 18.076923076923077)","(18.0, 27.0, 26.0)","(5.5, 7.2, 6.906666666666666)","(41.0, 100.0, 95.0)","(31.0, 46.0, 40.666666666666664)","(1.6, 1.93, 1.9249999999999998)"
07-12-2022 21:15:33.276249,"(14.0, 22.0, 20.90909090909091)","(4.6, 7.0, 6.470588235294118)","(12.0, 19.0, 18.076923076923077)","(18.0, 27.0, 26.0)","(5.5, 7.2, 6.906666666666666)","(41.0, 100.0, 95.0)","(31.0, 46.0, 40.666666666666664)","(1.6, 1.93, 1.9249999999999998)"
07-12-2022 21:15:34.370951,"(14.0, 22.0, 19.375)","(4.6, 7.0, 6.470588235294118)","(12.0, 19.0, 18.076923076923077)","(18.0, 27.0, 24.857142857142858)","(5.5, 7.2, 6.88421052631579)","(41.0, 100.0, 94.28571428571429)","(31.0, 46.0, 38.0)","(1.6, 1.93, 1.9249999999999998)"
07-12-2022 21:15:35.484764,"(14.0, 22.0, 19.375)","(4.6, 7.0, 6.470588235294118)","(12.0, 19.0, 18.076923076923077)","(18.0, 27.0, 24.857142857142858)","(5.5, 7.2, 6.88421052631579)","(41.0, 100.0, 90.0)","(31.0, 46.0, 40.666666666666664)","(1.6, 1.93, 1.9249999999999998)"
07-12-2022 21:15:36.606535,"(14.0, 22.0, 19.375)","(4.6, 6.8, 6.472727272727273)","(12.0, 19.0, 18.076923076923077)","(18.0, 27.0, 24.857142857142858)","(5.5, 7.2, 6.88421052631579)","(41.0, 100.0, 107.5)","(31.0, 44.0, 40.0)","(1.6, 1.93, 1.8874074074074072)"
07-12-2022 21:15:37.692103,"(14.0, 22.0, 19.375)","(4.8, 6.8, 6.453333333333334)","(13.0, 19.0, 18.076923076923077)","(18.0, 27.0, 24.857142857142858)","(5.5, 7.2, 6.906666666666666)","(51.0, 130.0, 107.5)","(31.0, 44.0, 42.0)","(1.6, 1.89, 1.8812618296529968)"
07-12-2022 21:15:38.744401,"(14.0, 22.0, 19.375)","(4.8, 6.8, 6.453333333333334)","(13.0, 19.0, 18.076923076923077)","(18.0, 27.0, 24.857142857142858)","(5.5, 7.2, 6.906666666666666)","(51.0, 130.0, 107.5)","(31.0, 44.0, 42.0)","(1.6, 1.9, 1.881223241590214)"
07-12-2022 21:15:39.850888,"(14.0, 22.0, 19.375)","(4.8, 6.8, 6.453333333333334)","(13.0, 19.0, 18.076923076923077)","(18.0, 27.0, 24.857142857142858)","(5.5, 7.2, 6.906666666666666)","(51.0, 130.0, 107.5)","(31.0, 44.0, 42.0)","(1.6, 1.9, 1.8924999999999998)"
07-12-2022 21:15:40.988729,"(14.0, 22.0, 19.375)","(4.8, 6.8, 6.453333333333334)","(13.0, 19.0, 18.076923076923077)","(18.0, 27.0, 24.857142857142858)","(5.5, 7.2, 7.0)","(51.0, 130.0, 107.5)","(31.0, 44.0, 40.25)","(1.6, 1.9, 1.8924999999999998)"
07-12-2022 21:15:42.158091,"(14.0, 22.0, 19.375)","(4.8, 6.8, 6.453333333333334)","(13.0, 19.0, 18.076923076923077)","(18.0, 27.0, 24.857142857142858)","(5.5, 7.2, 7.0)","(51.0, 130.0, 107.5)","(31.0, 44.0, 40.25)","(1.6, 1.9, 1.8924999999999998)"
07-12-2022 21:15:43.315330,"(14.0, 22.0, 20.6875)","(4.8, 6.8, 6.453333333333334)","(13.0, 19.0, 18.076923076923077)","(18.0, 27.0, 24.857142857142858)","(5.5, 7.2, 7.0)","(51.0, 130.0, 96.66666666666667)","(31.0, 44.0, 41.85714285714286)","(1.6, 1.9, 1.8924999999999998)"
07-12-2022 21:15:44.327336,"(14.0, 22.0, 20.6875)","(4.8, 6.8, 6.453333333333334)","(13.0, 19.0, 18.076923076923077)","(18.0, 27.0, 24.857142857142858)","(5.5, 7.2, 7.0)","(51.0, 120.0, 96.66666666666667)","(31.0, 44.0, 41.85714285714286)","(1.6, 1.9, 1.8924999999999998)"
07-12-2022 21:15:45.376539,"(14.0, 22.0, 21.125)","(4.8, 6.8, 6.453333333333334)","(13.0, 19.0, 18.076923076923077)","(18.0, 27.0, 24.857142857142858)","(5.5, 7.2, 7.0)","(51.0, 120.0, 96.66666666666667)","(31.0, 44.0, 41.85714285714286)","(1.6, 1.9, 1.8527777777777779)"
07-12-2022 21:15:46.411361,"(14.0, 22.0, 21.125)","(4.8, 6.8, 6.453333333333334)","(13.0, 19.0, 18.076923076923077)","(18.0, 27.0, 24.857142857142858)","(5.5, 7.2, 7.0)","(51.0, 120.0, 96.66666666666667)","(31.0, 44.0, 41.85714285714286)","(1.6, 1.88, 1.855084745762712)"
07-12-2022 21:15:47.541939,"(14.0, 22.0, 21.125)","(4.8, 6.8, 6.453333333333334)","(13.0, 19.0, 18.333333333333332)","(18.0, 27.0, 24.857142857142858)","(5.5, 7.2, 7.0)","(51.0, 120.0, 96.66666666666667)","(31.0, 44.0, 41.85714285714286)","(1.6, 1.88, 1.855084745762712)"
07-12-2022 21:15:48.827378,"(14.0, 22.0, 21.125)","(4.8, 6.8, 6.453333333333334)","(13.0, 19.0, 18.333333333333332)","(18.0, 27.0, 24.857142857142858)","(5.5, 7.2, 7.0)","(51.0, 120.0, 96.66666666666667)","(31.0, 44.0, 41.85714285714286)","(1.6, 1.88, 1.8657971014492754)"
07-12-2022 21:15:50.161051,"(14.0, 22.0, 21.125)","(4.8, 6.8, 6.453333333333334)","(13.0, 19.0, 18.333333333333332)","(18.0, 27.0, 24.75)","(5.5, 7.2, 7.0)","(51.0, 120.0, 96.66666666666667)","(31.0, 44.0, 41.85714285714286)","(1.6, 1.88, 1.8657971014492754)"
07-12-2022 21:15:51.371147,"(14.0, 22.0, 21.125)","(4.8, 6.8, 6.453333333333334)","(13.0, 19.0, 18.333333333333332)","(18.0, 27.0, 24.75)","(5.5, 7.2, 7.0)","(51.0, 120.0, 96.66666666666667)","(31.0, 44.0, 41.85714285714286)","(1.6, 1.88, 1.8633898305084746)"
07-12-2022 21:15:52.570810,"(14.0, 22.0, 21.125)","(4.8, 6.8, 6.453333333333334)","(13.0, 19.0, 18.333333333333332)","(19.0, 27.0, 24.857142857142858)","(5.5, 7.2, 7.031578947368421)","(51.0, 120.0, 96.66666666666667)","(26.0, 44.0, 41.69230769230769)","(1.65, 1.88, 1.8633898305084746)"
07-12-2022 21:15:53.787261,"(14.0, 22.0, 21.125)","(4.8, 6.8, 6.453333333333334)","(13.0, 19.0, 18.333333333333332)","(19.0, 27.0, 24.857142857142858)","(5.5, 7.2, 7.031578947368421)","(51.0, 120.0, 106.0)","(26.0, 44.0, 41.69230769230769)","(1.65, 1.88, 1.8952941176470588)"
07-12-2022 21:15:55.086414,"(14.0, 22.0, 21.125)","(4.8, 6.8, 6.453333333333334)","(13.0, 19.0, 19.666666666666668)","(19.0, 27.0, 24.857142857142858)","(5.5, 7.2, 7.031578947368421)","(51.0, 120.0, 111.25)","(26.0, 44.0, 41.0)","(1.65, 1.9, 1.8933333333333333)"
07-12-2022 21:15:56.298355,"(14.0, 22.0, 20.6875)","(4.8, 6.8, 6.453333333333334)","(13.0, 20.0, 19.666666666666668)","(19.0, 27.0, 24.857142857142858)","(5.5, 7.2, 7.031578947368421)","(51.0, 120.0, 108.33333333333333)","(26.0, 44.0, 41.0)","(1.65, 1.9, 1.8933333333333333)"
07-12-2022 21:15:57.486786,"(14.0, 22.0, 21.125)","(4.8, 6.8, 6.453333333333334)","(13.0, 20.0, 19.666666666666668)","(19.0, 27.0, 24.857142857142858)","(5.5, 7.2, 7.031578947368421)","(51.0, 120.0, 100.0)","(26.0, 44.0, 41.0)","(1.65, 1.9, 1.8933333333333333)"
07-12-2022 21:15:58.755070,"(14.0, 22.0, 21.125)","(4.8, 6.8, 6.453333333333334)","(13.0, 20.0, 19.6875)","(19.0, 27.0, 24.857142857142858)","(5.5, 7.2, 7.031578947368421)","(51.0, 120.0, 100.0)","(26.0, 44.0, 41.0)","(1.65, 1.9, 1.8952941176470588)"
07-12-2022 21:16:00.011427,"(14.0, 22.0, 20.6875)","(4.8, 6.8, 6.453333333333334)","(13.0, 21.0, 20.045454545454547)","(19.0, 27.0, 24.857142857142858)","(5.5, 7.2, 7.031578947368421)","(51.0, 120.0, 100.0)","(26.0, 44.0, 41.0)","(1.65, 1.9, 1.8933333333333333)"
07-12-2022 21:16:01.325346,"(14.0, 22.0, 20.6875)","(4.8, 6.8, 6.453333333333334)","(13.0, 21.0, 19.25)","(19.0, 27.0, 24.857142857142858)","(5.5, 7.2, 7.031578947368421)","(51.0, 120.0, 100.0)","(26.0, 44.0, 42.0)","(1.65, 1.9, 1.8952941176470588)"
07-12-2022 21:16:02.601395,"(14.0, 22.0, 21.125)","(4.8, 6.8, 6.6)","(13.0, 21.0, 19.333333333333332)","(19.0, 27.0, 24.857142857142858)","(5.5, 7.2, 6.98)","(51.0, 120.0, 108.33333333333333)","(26.0, 44.0, 41.53846153846154)","(1.65, 1.9, 1.8776470588235294)"
07-12-2022 21:16:03.875995,"(14.0, 22.0, 21.125)","(4.8, 6.8, 6.625)","(13.0, 20.0, 19.333333333333332)","(19.0, 27.0, 24.857142857142858)","(5.5, 7.0, 6.989473684210527)","(51.0, 120.0, 108.33333333333333)","(26.0, 44.0, 41.53846153846154)","(1.65, 1.9, 1.873793103448276)"
07-12-2022 21:16:05.357977,"(14.0, 22.0, 21.125)","(4.8, 6.8, 6.625)","(13.0, 20.0, 17.81818181818182)","(19.0, 27.0, 24.545454545454547)","(5.5, 7.0, 7.04)","(51.0, 120.0, 108.33333333333333)","(26.0, 44.0, 41.53846153846154)","(1.65, 1.9, 1.873793103448276)"
07-12-2022 21:16:06.565118,"(14.0, 22.0, 21.125)","(4.8, 6.8, 6.625)","(13.0, 20.0, 17.81818181818182)","(19.0, 27.0, 24.545454545454547)","(5.5, 7.2, 7.04)","(51.0, 120.0, 108.33333333333333)","(26.0, 44.0, 41.53846153846154)","(1.65, 1.9, 1.873793103448276)"
07-12-2022 21:16:07.797308,"(14.0, 22.0, 21.125)","(4.8, 6.8, 6.58)","(13.0, 20.0, 19.583333333333332)","(19.0, 27.0, 24.545454545454547)","(5.5, 7.2, 6.95)","(51.0, 120.0, 113.0)","(26.0, 44.0, 41.53846153846154)","(1.65, 1.9, 1.873793103448276)"
07-12-2022 21:16:09.040341,"(14.0, 22.0, 21.125)","(4.8, 6.8, 6.58)","(13.0, 20.0, 19.25)","(18.0, 27.0, 24.545454545454547)","(5.5, 7.0, 6.95)","(51.0, 120.0, 113.63636363636363)","(26.0, 44.0, 41.53846153846154)","(1.65, 1.9, 1.8788888888888888)"
07-12-2022 21:16:10.286139,"(14.0, 22.0, 20.5)","(4.8, 6.8, 6.625)","(13.0, 21.0, 19.25)","(18.0, 27.0, 24.545454545454547)","(5.5, 7.0, 6.884615384615384)","(51.0, 120.0, 113.63636363636363)","(26.0, 44.0, 41.53846153846154)","(1.65, 1.9, 1.89875)"
07-12-2022 21:16:11.564512,"(14.0, 22.0, 20.5)","(4.8, 6.8, 6.625)","(13.0, 21.0, 19.25)","(18.0, 27.0, 24.4)","(5.5, 7.0, 6.844444444444444)","(51.0, 120.0, 113.63636363636363)","(26.0, 44.0, 41.53846153846154)","(1.65, 1.9, 1.9073469387755102)"
07-12-2022 21:16:12.820190,"(14.0, 22.0, 20.5)","(4.8, 6.8, 6.625)","(13.0, 21.0, 19.25)","(18.0, 26.0, 24.4)","(5.5, 7.0, 6.844444444444444)","(51.0, 120.0, 113.63636363636363)","(26.0, 44.0, 41.53846153846154)","(1.65, 1.92, 1.9078431372549018)"
07-12-2022 21:16:14.019804,"(14.0, 22.0, 20.5)","(4.8, 6.8, 6.625)","(13.0, 21.0, 18.846153846153847)","(18.0, 26.0, 24.4)","(5.5, 7.0, 6.844444444444444)","(51.0, 120.0, 113.63636363636363)","(26.0, 44.0, 41.53846153846154)","(1.65, 1.92, 1.9078431372549018)"
07-12-2022 21:16:15.251149,"(14.0, 22.0, 19.375)","(4.8, 6.8, 6.58)","(13.0, 21.0, 18.846153846153847)","(18.0, 26.0, 24.4)","(5.5, 7.0, 7.052631578947368)","(51.0, 120.0, 113.63636363636363)","(26.0, 44.0, 41.53846153846154)","(1.65, 1.92, 1.890071174377224)"
07-12-2022 21:16:16.440304,"(14.0, 21.0, 18.916666666666668)","(4.8, 6.8, 6.58)","(13.0, 21.0, 19.03846153846154)","(18.0, 26.0, 24.8)","(5.5, 7.4, 7.064)","(51.0, 120.0, 113.63636363636363)","(26.0, 44.0, 41.53846153846154)","(1.65, 1.9, 1.8885185185185185)"
07-12-2022 21:16:17.716915,"(14.0, 21.0, 19.5)","(4.8, 6.8, 6.635294117647059)","(13.0, 20.0, 18.75)","(18.0, 26.0, 24.8)","(5.5, 7.4, 7.114285714285715)","(51.0, 120.0, 113.63636363636363)","(26.0, 44.0, 41.53846153846154)","(1.65, 1.9, 1.8883739837398374)"
07-12-2022 21:16:18.994146,"(14.0, 21.0, 19.5)","(4.8, 6.8, 6.696296296296296)","(13.0, 20.0, 18.846153846153847)","(18.0, 26.0, 24.8)","(5.5, 7.4, 7.114285714285715)","(51.0, 120.0, 113.63636363636363)","(26.0, 44.0, 41.53846153846154)","(1.65, 1.9, 1.8818421052631578)"
07-12-2022 21:16:20.321138,"(14.0, 21.0, 19.5)","(4.8, 6.8, 6.696296296296296)","(13.0, 21.0, 18.846153846153847)","(18.0, 26.0, 24.8)","(5.5, 7.4, 7.114285714285715)","(51.0, 120.0, 113.63636363636363)","(26.0, 44.0, 41.53846153846154)","(1.65, 1.89, 1.8818421052631578)"
07-12-2022 21:16:21.481001,"(14.0, 21.0, 19.5)","(4.8, 6.8, 6.750877192982456)","(13.0, 21.0, 18.846153846153847)","(18.0, 26.0, 24.8)","(5.5, 7.4, 7.114285714285715)","(51.0, 120.0, 113.63636363636363)","(26.0, 44.0, 41.53846153846154)","(1.65, 1.89, 1.8818421052631578)"
07-12-2022 21:16:22.651738,"(14.0, 21.0, 19.5)","(4.8, 6.8, 6.750877192982456)","(13.0, 21.0, 18.846153846153847)","(18.0, 26.0, 24.8)","(5.5, 7.4, 7.223529411764706)","(51.0, 120.0, 113.63636363636363)","(26.0, 44.0, 41.53846153846154)","(1.65, 1.89, 1.8905102040816326)"
07-12-2022 21:16:23.998691,"(14.0, 21.0, 19.5)","(4.8, 6.8, 6.644444444444444)","(13.0, 21.0, 18.846153846153847)","(18.0, 26.0, 26.0)","(5.5, 7.4, 7.223529411764706)","(51.0, 120.0, 113.63636363636363)","(26.0, 44.0, 41.53846153846154)","(1.65, 1.9, 1.9182857142857141)"
07-12-2022 21:16:25.337397,"(14.0, 21.0, 19.5)","(4.8, 6.8, 6.625)","(13.0, 21.0, 18.47222222222222)","(18.0, 27.0, 24.857142857142858)","(5.5, 7.4, 7.223529411764706)","(51.0, 120.0, 113.0)","(26.0, 44.0, 40.0)","(1.65, 1.92, 1.9197333333333333)"
07-12-2022 21:16:26.497661,"(14.0, 21.0, 19.5)","(4.8, 6.8, 6.644444444444444)","(13.0, 21.0, 19.5)","(18.0, 27.0, 24.545454545454547)","(5.5, 7.4, 6.914285714285715)","(51.0, 120.0, 113.0)","(26.0, 44.0, 36.0)","(1.65, 1.92, 1.9395652173913043)"
07-12-2022 21:16:27.589391,"(14.0, 21.0, 19.5)","(4.8, 6.8, 6.644444444444444)","(13.0, 20.0, 19.5)","(18.0, 27.0, 24.545454545454547)","(5.5, 7.2, 7.0095238095238095)","(51.0, 120.0, 113.0)","(26.0, 44.0, 36.0)","(1.65, 1.95, 1.9123926380368097)"
07-12-2022 21:16:28.840075,"(14.0, 21.0, 19.5)","(4.8, 6.8, 6.683333333333334)","(13.0, 20.0, 18.875)","(18.0, 27.0, 24.545454545454547)","(5.5, 7.2, 7.0095238095238095)","(51.0, 120.0, 113.0)","(26.0, 44.0, 36.0)","(1.65, 1.92, 1.9108817204301074)"
07-12-2022 21:16:29.910141,"(14.0, 21.0, 19.5)","(4.8, 6.8, 6.606896551724138)","(13.0, 20.0, 18.875)","(18.0, 27.0, 24.545454545454547)","(5.5, 7.2, 7.0095238095238095)","(51.0, 120.0, 113.0)","(26.0, 44.0, 36.0)","(1.65, 1.92, 1.9100645161290322)"
07-12-2022 21:16:31.049892,"(14.0, 21.0, 19.5)","(4.8, 6.8, 6.581818181818182)","(13.0, 19.5, 18.25)","(18.0, 27.0, 24.857142857142858)","(5.5, 7.2, 6.914285714285715)","(51.0, 120.0, 105.0)","(26.0, 44.0, 36.666666666666664)","(1.65, 1.92, 1.9388118811881188)"
07-12-2022 21:16:32.250044,"(14.0, 20.0, 19.166666666666668)","(4.8, 6.8, 6.581818181818182)","(13.0, 19.0, 18.428571428571427)","(18.0, 27.0, 24.857142857142858)","(5.5, 7.2, 6.914285714285715)","(51.0, 110.0, 105.0)","(26.0, 42.0, 37.0)","(1.65, 1.94, 1.9479411764705883)"
07-12-2022 21:16:33.409774,"(14.0, 20.0, 18.61111111111111)","(4.8, 6.8, 6.619999999999999)","(13.0, 19.0, 18.428571428571427)","(18.0, 27.0, 24.857142857142858)","(5.5, 7.2, 6.914285714285715)","(51.0, 110.0, 105.0)","(26.0, 40.0, 35.5)","(1.65, 1.95, 1.954)"
07-12-2022 21:16:34.603166,"(14.0, 20.0, 18.214285714285715)","(4.8, 6.8, 6.619999999999999)","(13.0, 19.0, 17.666666666666668)","(18.0, 27.0, 24.857142857142858)","(5.5, 7.2, 6.914285714285715)","(51.0, 110.0, 105.0)","(26.0, 40.0, 35.5)","(1.65, 1.96, 1.954)"
07-12-2022 21:16:35.939864,"(14.0, 20.0, 18.214285714285715)","(4.8, 6.8, 6.581818181818182)","(13.0, 19.0, 17.833333333333332)","(18.0, 27.0, 24.857142857142858)","(5.5, 7.2, 6.914285714285715)","(51.0, 110.0, 105.0)","(26.0, 40.0, 35.5)","(1.65, 1.96, 1.9433333333333334)"
07-12-2022 21:16:37.175232,"(14.0, 20.0, 18.214285714285715)","(4.8, 6.8, 6.581818181818182)","(13.0, 19.0, 18.25)","(18.0, 27.0, 24.857142857142858)","(5.5, 7.2, 7.0095238095238095)","(51.0, 110.0, 105.0)","(26.0, 40.0, 35.5)","(1.65, 1.96, 1.9111020408163264)"
07-12-2022 21:16:38.539180,"(14.0, 20.0, 18.214285714285715)","(4.8, 6.8, 6.733333333333333)","(13.0, 18.5, 18.25)","(18.0, 27.0, 26.0)","(5.5, 7.2, 7.0095238095238095)","(51.0, 110.0, 105.0)","(26.0, 40.0, 37.42857142857143)","(1.65, 1.92, 1.910878661087866)"
07-12-2022 21:16:39.794862,"(14.0, 20.0, 18.214285714285715)","(4.8, 6.8, 6.658064516129032)","(13.0, 18.5, 18.25)","(18.0, 27.0, 26.0)","(5.5, 7.2, 7.0095238095238095)","(51.0, 110.0, 105.0)","(26.0, 40.0, 37.42857142857143)","(1.65, 1.92, 1.910878661087866)"
07-12-2022 21:16:41.049802,"(14.0, 20.0, 18.214285714285715)","(4.8, 6.8, 6.534545454545454)","(13.0, 18.5, 18.25)","(18.0, 27.0, 26.75)","(5.5, 7.2, 7.0095238095238095)","(51.0, 110.0, 105.45454545454545)","(26.0, 40.0, 37.2)","(1.65, 1.92, 1.9109545454545454)"
07-12-2022 21:16:42.483829,"(14.0, 20.0, 17.016129032258064)","(4.8, 6.6, 6.391304347826087)","(13.0, 18.5, 18.166666666666668)","(18.0, 29.0, 26.75)","(5.5, 7.2, 7.066666666666666)","(51.0, 110.0, 105.45454545454545)","(26.0, 42.0, 37.2)","(1.65, 1.92, 1.910945945945946)"
07-12-2022 21:16:44.004523,"(14.0, 18.5, 17.0)","(4.8, 6.6, 6.443478260869565)","(13.0, 18.5, 18.0)","(18.0, 29.0, 27.142857142857142)","(5.5, 7.2, 7.147826086956522)","(51.0, 110.0, 136.9230769230769)","(26.0, 42.0, 35.142857142857146)","(1.65, 1.92, 1.910945945945946)"
07-12-2022 21:16:45.237265,"(14.0, 17.0, 16.857142857142858)","(4.8, 6.6, 6.443478260869565)","(13.0, 18.5, 18.428571428571427)","(18.0, 30.0, 28.153846153846153)","(5.5, 7.2, 6.942857142857143)","(51.0, 160.0, 138.1818181818182)","(26.0, 42.0, 35.142857142857146)","(1.65, 1.92, 1.910995260663507)"
07-12-2022 21:16:46.749000,"(14.0, 18.0, 15.5)","(4.8, 6.4, 6.096551724137931)","(13.0, 19.0, 18.727272727272727)","(18.0, 30.0, 28.22222222222222)","(5.5, 7.4, 6.9879518072289155)","(51.0, 150.0, 138.1818181818182)","(26.0, 42.0, 37.0)","(1.65, 1.92, 1.911304347826087)"
07-12-2022 21:16:48.157099,"(14.0, 17.5, 16.576923076923077)","(4.8, 6.4, 6.237037037037037)","(13.0, 19.0, 18.727272727272727)","(18.0, 30.0, 28.22222222222222)","(5.5, 7.4, 6.931506849315069)","(51.0, 150.0, 138.1818181818182)","(26.0, 40.0, 37.0)","(1.65, 1.92, 1.9107999999999998)"
07-12-2022 21:16:49.429777,"(14.0, 17.5, 16.576923076923077)","(4.8, 6.4, 6.258461538461539)","(13.0, 19.0, 18.931818181818183)","(18.0, 30.0, 28.22222222222222)","(5.5, 7.4, 6.946341463414634)","(51.0, 150.0, 138.1818181818182)","(26.0, 40.0, 37.0)","(1.65, 1.92, 1.914705882352941)"
07-12-2022 21:16:50.797594,"(14.0, 17.5, 15.785714285714286)","(4.8, 6.4, 6.246666666666667)","(13.0, 21.0, 18.678571428571427)","(18.0, 30.0, 27.125)","(5.5, 7.4, 6.940740740740741)","(51.0, 150.0, 138.1818181818182)","(26.0, 40.0, 37.0)","(1.65, 1.92, 1.919047619047619)"
07-12-2022 21:16:52.182274,"(14.0, 17.5, 16.214285714285715)","(4.8, 6.4, 6.2596491228070175)","(13.0, 21.0, 19.571428571428573)","(18.0, 29.0, 28.105263157894736)","(5.5, 7.4, 6.935)","(51.0, 150.0, 138.1818181818182)","(26.0, 40.0, 37.0)","(1.65, 1.92, 1.9192)"
07-12-2022 21:16:53.706634,"(14.0, 17.5, 16.25)","(4.8, 6.4, 6.260606060606061)","(13.0, 21.0, 19.46153846153846)","(18.0, 30.0, 27.81818181818182)","(5.5, 7.4, 7.006349206349206)","(51.0, 150.0, 138.1818181818182)","(26.0, 40.0, 37.0)","(1.65, 1.92, 1.891)"
07-12-2022 21:16:55.174150,"(14.0, 17.5, 16.25)","(4.8, 6.4, 6.260606060606061)","(13.0, 21.0, 20.8)","(18.0, 30.0, 28.307692307692307)","(5.5, 7.4, 6.562264150943396)","(51.0, 150.0, 130.0)","(26.0, 40.0, 43.5)","(1.65, 1.9, 1.9479166666666665)"
07-12-2022 21:16:56.570192,"(14.0, 17.5, 15.78125)","(4.8, 6.6, 6.238709677419355)","(13.0, 25.0, 23.0)","(18.0, 32.0, 28.714285714285715)","(5.5, 6.8, 6.63421052631579)","(51.0, 170.0, 122.0)","(26.0, 55.0, 35.25)","(1.65, 1.95, 1.94875)"
07-12-2022 21:16:57.955274,"(14.0, 17.0, 16.23076923076923)","(4.8, 6.6, 6.18)","(13.0, 23.0, 20.0)","(18.0, 30.0, 29.076923076923077)","(5.5, 6.8, 6.640625)","(51.0, 140.0, 120.0)","(26.0, 44.0, 38.61538461538461)","(1.65, 1.95, 1.9395652173913043)"
