,Georgies Mantra,Kaphands,Lots Of Fiddees,Martiniontheside,Overrun,Tokoyo,White Foot,Witness To Love,Zar Queen,Oh Yoko,Rumours Abound,Whitehart,Kilkivarn,Duped By Spin
05-01-2023 14:44:58.326942,"(5.0, 7.0, 6.59626168224299)","(31.0, 70.0, 65.1923076923077)","(13.0, 15.5, 15.48314606741573)","(18.0, 21.0, 19.53968253968254)","(7.0, 9.4, 9.641791044776118)","(31.0, 36.0, 34.86666666666667)","(51.0, 60.0, 56.52173913043478)","(18.0, 27.0, 26.94736842105263)","(16.0, 21.0, 20.61904761904762)","(14.0, 16.0, 15.928571428571429)","(3.3, 3.95, 3.92710843373494)","(10.0, 12.5, 12.243801652892563)","(71.0, 100.0, 108.82352941176471)","(14.0, 15.0, 14.338541666666666)"
05-01-2023 14:44:59.878674,"(5.0, 6.6, 6.59322033898305)","(31.0, 70.0, 65.33333333333333)","(13.0, 15.5, 15.6)","(18.0, 21.0, 19.466666666666665)","(7.0, 10.0, 9.441860465116278)","(31.0, 36.0, 35.094339622641506)","(51.0, 60.0, 52.58620689655172)","(18.0, 27.0, 26.904761904761905)","(16.0, 21.0, 20.6158940397351)","(14.0, 16.0, 15.928)","(3.3, 3.95, 3.9817307692307695)","(10.0, 12.5, 12.214285714285714)","(71.0, 110.0, 102.5)","(14.0, 14.5, 14.331460674157304)"
05-01-2023 14:45:01.405200,"(5.0, 6.6, 6.59322033898305)","(31.0, 70.0, 68.2051282051282)","(13.0, 16.0, 15.662162162162161)","(18.0, 21.0, 19.584615384615386)","(7.0, 10.0, 9.60655737704918)","(31.0, 36.0, 35.186440677966104)","(51.0, 55.0, 52.666666666666664)","(18.0, 27.0, 26.333333333333332)","(16.0, 21.0, 20.654761904761905)","(14.0, 16.0, 15.938356164383562)","(3.3, 4.0, 3.9903061224489798)","(10.0, 12.5, 12.395522388059701)","(71.0, 110.0, 100.0)","(14.0, 14.5, 14.363636363636363)"
05-01-2023 14:45:02.922140,"(5.0, 6.6, 6.647368421052631)","(31.0, 70.0, 67.02127659574468)","(13.0, 16.0, 15.763033175355451)","(18.0, 21.0, 19.805194805194805)","(7.0, 10.0, 9.76)","(31.0, 36.0, 35.225806451612904)","(51.0, 55.0, 53.0)","(18.0, 27.0, 26.541666666666668)","(16.0, 21.0, 20.658823529411766)","(14.0, 16.0, 15.938650306748466)","(3.3, 4.0, 3.956818181818182)","(10.0, 12.5, 12.373563218390805)","(71.0, 120.0, 100.0)","(14.0, 14.5, 13.97872340425532)"
05-01-2023 14:45:04.508125,"(5.0, 7.2, 6.733333333333333)","(31.0, 70.0, 65.625)","(13.0, 16.0, 15.763033175355451)","(18.0, 21.0, 19.805194805194805)","(7.0, 10.0, 9.730337078651685)","(31.0, 36.0, 35.31428571428572)","(51.0, 55.0, 53.38709677419355)","(18.0, 27.0, 26.29032258064516)","(16.0, 21.0, 20.650602409638555)","(14.0, 16.0, 15.936708860759493)","(3.3, 4.0, 3.956818181818182)","(10.0, 12.0, 11.98407643312102)","(71.0, 130.0, 96.84210526315789)","(14.0, 14.0, 13.966666666666667)"
05-01-2023 14:45:06.056287,"(5.0, 7.2, 6.8068965517241375)","(31.0, 70.0, 67.2)","(13.0, 16.0, 15.666666666666666)","(17.0, 21.0, 19.771929824561404)","(7.0, 10.0, 9.529411764705882)","(31.0, 36.0, 35.36)","(51.0, 55.0, 53.57142857142857)","(18.0, 27.0, 26.38888888888889)","(16.0, 21.0, 20.75)","(14.0, 16.0, 15.646153846153846)","(3.3, 4.0, 3.981)","(10.0, 12.0, 11.9822695035461)","(71.0, 130.0, 114.6938775510204)","(12.0, 14.0, 13.719101123595506)"
05-01-2023 14:45:07.586417,"(5.0, 6.8, 6.7254901960784315)","(31.0, 70.0, 67.2)","(13.0, 16.0, 15.930555555555555)","(17.0, 20.0, 19.98)","(7.0, 10.0, 9.123076923076923)","(31.0, 36.0, 35.68)","(51.0, 55.0, 57.0)","(18.0, 27.0, 26.846153846153847)","(16.0, 21.0, 21.67088607594937)","(14.0, 16.5, 16.15771812080537)","(3.3, 4.0, 4.097584541062802)","(10.0, 12.0, 11.333333333333334)","(71.0, 130.0, 121.17647058823529)","(12.0, 14.0, 12.576704545454545)"
05-01-2023 14:45:09.173652,"(5.5, 7.0, 6.987786259541985)","(31.0, 70.0, 68.42592592592592)","(13.0, 16.0, 15.928571428571429)","(17.0, 20.0, 20.373417721518987)","(7.5, 9.4, 9.341258741258741)","(31.0, 36.0, 33.333333333333336)","(51.0, 60.0, 57.0)","(19.0, 27.0, 26.866666666666667)","(17.0, 22.0, 21.662337662337663)","(14.0, 16.5, 16.140625)","(3.4, 4.1, 4.097706422018348)","(10.0, 12.0, 11.428571428571429)","(71.0, 130.0, 116.0)","(12.0, 13.0, 12.599596231493944)"
05-01-2023 14:45:10.724515,"(5.5, 7.0, 6.986861313868613)","(31.0, 70.0, 68.42592592592592)","(13.0, 16.0, 15.977272727272727)","(17.0, 21.0, 19.47761194029851)","(7.5, 9.4, 9.571171171171171)","(31.0, 36.0, 33.77777777777778)","(51.0, 60.0, 55.869565217391305)","(19.0, 27.0, 26.847826086956523)","(17.0, 22.0, 21.6697247706422)","(14.0, 16.5, 16.226190476190474)","(3.4, 4.1, 4.078571428571428)","(10.0, 11.5, 11.428571428571429)","(71.0, 120.0, 115.33333333333333)","(12.0, 13.0, 12.607001321003963)"
05-01-2023 14:45:12.212312,"(5.5, 7.0, 6.9883870967741935)","(41.0, 70.0, 68.42592592592592)","(13.0, 16.0, 15.97872340425532)","(17.0, 19.5, 19.47761194029851)","(7.5, 9.6, 9.485714285714286)","(31.0, 36.0, 34.46153846153846)","(51.0, 60.0, 55.869565217391305)","(19.0, 27.0, 26.847826086956523)","(17.0, 22.0, 21.6697247706422)","(14.0, 16.5, 16.22289156626506)","(3.4, 4.1, 4.08)","(10.0, 11.5, 11.482456140350877)","(81.0, 130.0, 116.3157894736842)","(12.0, 13.0, 12.572164948453608)"
05-01-2023 14:45:13.750921,"(5.5, 7.0, 6.990849673202614)","(41.0, 70.0, 68.36538461538461)","(13.0, 16.0, 15.945544554455445)","(17.0, 19.5, 19.48)","(7.5, 9.6, 9.228571428571428)","(31.0, 36.0, 34.666666666666664)","(51.0, 60.0, 56.724137931034484)","(19.0, 27.0, 26.875)","(17.0, 22.0, 21.68141592920354)","(14.0, 16.5, 16.235632183908045)","(3.4, 4.1, 4.046153846153846)","(10.0, 11.5, 11.48076923076923)","(81.0, 130.0, 116.3157894736842)","(12.0, 13.0, 11.415094339622641)"
05-01-2023 14:45:15.382756,"(5.5, 7.0, 7.120289855072464)","(41.0, 70.0, 68.50877192982456)","(13.0, 16.0, 15.91044776119403)","(17.0, 19.5, 19.475806451612904)","(7.5, 9.6, 9.44)","(31.0, 36.0, 35.310344827586206)","(51.0, 60.0, 57.2463768115942)","(19.0, 27.0, 26.884615384615383)","(17.0, 22.0, 21.694915254237287)","(14.0, 16.5, 16.241573033707866)","(3.4, 4.2, 4.090243902439024)","(10.0, 11.5, 11.485507246376812)","(81.0, 130.0, 124.04761904761905)","(12.0, 12.0, 11.905172413793103)"
05-01-2023 14:45:16.979423,"(5.5, 7.2, 7.16)","(31.0, 70.0, 68.42592592592592)","(13.0, 16.0, 15.538461538461538)","(17.0, 19.5, 19.476923076923075)","(7.5, 9.6, 9.34)","(31.0, 36.0, 34.57142857142857)","(51.0, 60.0, 57.205882352941174)","(19.0, 27.0, 26.89090909090909)","(17.0, 22.0, 21.702479338842974)","(14.0, 16.5, 16.246323529411764)","(3.4, 4.2, 3.9636546184738957)","(10.0, 11.5, 11.485294117647058)","(71.0, 130.0, 124.56521739130434)","(12.0, 12.0, 11.875)"
05-01-2023 14:45:18.541027,"(5.5, 7.2, 7.180357142857143)","(31.0, 70.0, 68.50877192982456)","(13.0, 16.0, 15.4070796460177)","(17.0, 19.5, 18.875)","(7.5, 9.6, 9.490322580645161)","(31.0, 36.0, 35.375)","(51.0, 60.0, 58.125)","(19.0, 27.0, 27.041666666666668)","(17.0, 22.0, 21.73722627737226)","(14.0, 16.5, 16.221774193548388)","(3.4, 4.0, 3.9647590361445784)","(10.0, 11.5, 12.411111111111111)","(71.0, 130.0, 124.89795918367346)","(12.0, 12.5, 11.961538461538462)"
05-01-2023 14:45:20.074199,"(6.0, 7.2, 7.180357142857143)","(41.0, 70.0, 68.50877192982456)","(13.0, 15.5, 15.405405405405405)","(17.0, 19.0, 18.91176470588235)","(7.5, 9.8, 9.609523809523811)","(31.0, 36.0, 35.565217391304344)","(51.0, 60.0, 58.23529411764706)","(20.0, 28.0, 27.041666666666668)","(18.0, 22.0, 21.73722627737226)","(14.0, 16.5, 16.212355212355213)","(3.4, 4.0, 3.972274881516588)","(10.0, 12.5, 12.283783783783784)","(81.0, 130.0, 125.09803921568627)","(11.0, 12.5, 11.882352941176471)"
05-01-2023 14:45:21.657781,"(6.0, 7.2, 7.178536585365854)","(41.0, 70.0, 68.60655737704919)","(13.0, 15.5, 15.405405405405405)","(17.0, 19.0, 18.91176470588235)","(7.5, 9.8, 9.609523809523811)","(31.0, 36.0, 35.696969696969695)","(51.0, 60.0, 54.45945945945946)","(20.0, 28.0, 27.37837837837838)","(18.0, 22.0, 21.766233766233768)","(14.0, 16.5, 16.20436507936508)","(3.4, 4.0, 3.9804276315789475)","(10.0, 12.5, 12.087878787878788)","(81.0, 130.0, 125.37037037037037)","(11.0, 12.0, 11.708333333333334)"
05-01-2023 14:45:23.160600,"(6.0, 7.2, 7.186614173228347)","(41.0, 70.0, 68.73134328358209)","(13.0, 15.5, 14.6)","(17.0, 19.0, 18.847058823529412)","(7.5, 9.6, 9.498039215686275)","(31.0, 36.0, 35.696969696969695)","(51.0, 55.0, 54.45945945945946)","(20.0, 28.0, 27.37837837837838)","(18.0, 22.0, 21.766233766233768)","(14.0, 16.5, 16.20436507936508)","(3.4, 4.0, 3.9804276315789475)","(10.0, 12.5, 12.087878787878788)","(81.0, 130.0, 125.37037037037037)","(10.0, 12.0, 11.708333333333334)"
05-01-2023 14:45:24.792743,"(6.0, 7.2, 7.185281385281385)","(41.0, 70.0, 68.671875)","(13.0, 13.0, 12.537958115183246)","(17.0, 21.0, 20.11111111111111)","(7.5, 9.8, 9.492307692307692)","(31.0, 36.0, 35.8125)","(51.0, 65.0, 56.73913043478261)","(20.0, 28.0, 27.41025641025641)","(18.0, 22.0, 21.767741935483873)","(14.0, 16.5, 16.185654008438817)","(3.4, 4.0, 3.9842013888888888)","(10.0, 12.5, 12.075117370892018)","(81.0, 130.0, 125.37037037037037)","(10.0, 12.0, 11.423423423423424)"
05-01-2023 14:45:26.391923,"(6.0, 7.2, 7.18495575221239)","(41.0, 70.0, 68.96825396825396)","(13.0, 15.0, 14.428571428571429)","(17.0, 21.0, 19.666666666666668)","(7.5, 9.4, 9.246666666666666)","(31.0, 36.0, 35.8125)","(51.0, 65.0, 55.95238095238095)","(20.0, 28.0, 27.4)","(18.0, 22.0, 18.597902097902097)","(14.0, 16.5, 16.189583333333335)","(3.4, 4.0, 3.9816582914572867)","(10.0, 12.5, 12.075117370892018)","(81.0, 130.0, 122.6470588235294)","(10.0, 12.0, 11.412844036697248)"
05-01-2023 14:45:28.006590,"(6.0, 7.2, 7.185022026431718)","(41.0, 70.0, 69.02985074626865)","(13.0, 15.0, 14.23076923076923)","(17.0, 21.0, 19.823529411764707)","(7.5, 9.4, 9.337142857142856)","(31.0, 36.0, 37.05882352941177)","(41.0, 60.0, 57.848101265822784)","(20.0, 28.0, 27.789473684210527)","(18.0, 19.0, 19.571428571428573)","(14.0, 16.5, 16.206692913385826)","(3.4, 4.0, 3.9617977528089887)","(10.0, 12.5, 12.214511041009464)","(81.0, 130.0, 123.05555555555556)","(11.0, 12.0, 11.525925925925925)"
05-01-2023 14:45:29.601670,"(6.0, 7.2, 7.185714285714286)","(41.0, 70.0, 69.34426229508196)","(13.0, 15.0, 14.23076923076923)","(17.0, 21.0, 19.571428571428573)","(7.5, 9.4, 9.324137931034482)","(31.0, 38.0, 37.44615384615385)","(41.0, 60.0, 57.34375)","(20.0, 28.0, 27.91304347826087)","(18.0, 20.0, 19.625)","(14.0, 16.5, 16.254934210526315)","(3.4, 4.0, 3.9696428571428575)","(10.0, 12.5, 12.26246719160105)","(81.0, 130.0, 126.42857142857143)","(11.0, 12.0, 11.683168316831683)"
05-01-2023 14:45:31.135198,"(6.0, 7.2, 7.185542168674699)","(41.0, 70.0, 69.25925925925925)","(13.0, 15.0, 14.153846153846153)","(17.0, 21.0, 19.305555555555557)","(8.0, 9.4, 9.685714285714287)","(31.0, 38.0, 35.733333333333334)","(41.0, 60.0, 59.62264150943396)","(20.0, 28.0, 27.91304347826087)","(18.0, 20.0, 19.568181818181817)","(14.0, 16.5, 16.23951048951049)","(3.4, 4.0, 3.9696428571428575)","(10.0, 12.5, 12.243626062322946)","(81.0, 130.0, 126.42857142857143)","(11.0, 12.0, 11.655913978494624)"
05-01-2023 14:45:32.732917,"(6.0, 7.2, 7.188983050847458)","(41.0, 70.0, 69.25925925925925)","(13.0, 15.0, 14.066666666666666)","(17.0, 21.0, 19.24712643678161)","(8.0, 9.8, 9.760000000000002)","(31.0, 36.0, 35.578947368421055)","(41.0, 65.0, 53.15217391304348)","(20.0, 28.0, 27.891304347826086)","(18.0, 21.0, 20.045454545454547)","(14.0, 16.5, 16.197154471544714)","(3.4, 4.0, 3.9696428571428575)","(10.0, 12.5, 12.23546511627907)","(81.0, 130.0, 126.42857142857143)","(11.0, 12.0, 11.58974358974359)"
05-01-2023 14:45:34.318291,"(6.0, 7.2, 7.270588235294118)","(41.0, 70.0, 69.25925925925925)","(13.0, 14.5, 14.076923076923077)","(17.0, 21.0, 19.24712643678161)","(7.5, 9.8, 9.757894736842106)","(31.0, 36.0, 35.27272727272727)","(41.0, 55.0, 53.15217391304348)","(20.0, 28.0, 27.891304347826086)","(18.0, 21.0, 20.045454545454547)","(14.0, 16.5, 16.195918367346938)","(3.4, 4.0, 3.9675000000000002)","(10.0, 12.5, 12.23546511627907)","(81.0, 130.0, 126.42857142857143)","(11.0, 12.0, 11.401869158878505)"
05-01-2023 14:45:35.865173,"(6.0, 7.4, 7.318562874251497)","(41.0, 70.0, 69.6938775510204)","(13.0, 14.5, 14.365853658536585)","(17.0, 21.0, 19.286516853932586)","(7.5, 9.8, 9.314285714285715)","(31.0, 36.0, 36.2)","(41.0, 55.0, 53.02325581395349)","(20.0, 28.0, 28.545454545454547)","(18.0, 21.0, 20.44736842105263)","(14.0, 16.5, 16.25)","(3.4, 4.0, 3.9901785714285714)","(10.0, 12.5, 12.217391304347826)","(81.0, 130.0, 126.92307692307692)","(11.0, 12.0, 11.353846153846154)"
05-01-2023 14:45:37.468997,"(6.0, 7.4, 7.316470588235294)","(41.0, 70.0, 69.71153846153847)","(13.0, 14.5, 14.26086956521739)","(17.0, 21.0, 19.032258064516128)","(7.5, 9.4, 9.326923076923077)","(31.0, 38.0, 36.61538461538461)","(41.0, 55.0, 53.06818181818182)","(20.0, 29.0, 28.761904761904763)","(18.0, 21.0, 20.435897435897434)","(14.0, 16.5, 16.251666666666665)","(3.4, 4.0, 3.9973684210526317)","(10.0, 12.5, 12.210191082802547)","(81.0, 130.0, 126.92307692307692)","(11.0, 11.5, 11.353846153846154)"
05-01-2023 14:45:39.038360,"(6.0, 7.4, 7.323243243243244)","(41.0, 70.0, 69.71153846153847)","(13.0, 14.5, 13.631578947368421)","(17.0, 21.0, 19.037037037037038)","(7.5, 9.4, 9.376923076923077)","(31.0, 38.0, 36.56)","(41.0, 55.0, 53.06818181818182)","(20.0, 29.0, 28.625)","(18.0, 21.0, 20.698630136986303)","(14.0, 16.5, 16.26572327044025)","(3.4, 4.0, 4.066129032258064)","(10.0, 12.5, 12.27363184079602)","(81.0, 130.0, 126.92307692307692)","(11.0, 11.5, 11.161290322580646)"
05-01-2023 14:45:40.553562,"(6.0, 7.4, 7.371428571428572)","(41.0, 70.0, 69.71698113207547)","(13.0, 14.5, 13.76923076923077)","(17.0, 21.0, 19.233333333333334)","(7.5, 9.4, 9.395238095238096)","(31.0, 38.0, 36.714285714285715)","(41.0, 55.0, 53.3)","(20.0, 29.0, 28.795454545454547)","(18.0, 21.0, 20.671641791044777)","(14.0, 16.5, 16.269349845201237)","(3.4, 4.1, 4.052061855670103)","(10.0, 12.5, 12.278048780487804)","(81.0, 130.0, 127.03703703703704)","(11.0, 11.5, 11.114678899082568)"
05-01-2023 14:45:42.076363,"(6.0, 7.4, 7.374834437086093)","(41.0, 70.0, 69.73214285714286)","(13.0, 14.5, 13.866666666666667)","(17.0, 21.0, 19.02238805970149)","(8.0, 9.4, 9.395652173913044)","(31.0, 38.0, 34.926829268292686)","(41.0, 55.0, 53.3)","(20.0, 29.0, 28.76923076923077)","(17.0, 21.0, 20.551020408163264)","(14.0, 16.5, 16.269349845201237)","(3.4, 4.1, 4.072485207100591)","(10.0, 12.5, 12.278048780487804)","(81.0, 130.0, 127.03703703703704)","(11.0, 11.5, 11.113636363636363)"
05-01-2023 14:45:43.574845,"(6.0, 7.4, 7.374834437086093)","(41.0, 70.0, 69.75)","(13.0, 14.5, 13.738095238095237)","(17.0, 21.0, 19.357142857142858)","(7.5, 9.4, 9.436363636363637)","(31.0, 36.0, 34.95238095238095)","(41.0, 55.0, 53.3)","(20.0, 29.0, 28.735294117647058)","(18.0, 21.0, 20.568627450980394)","(14.0, 16.5, 16.27076923076923)","(3.4, 4.1, 4.0)","(10.0, 12.5, 12.279661016949152)","(81.0, 130.0, 127.03703703703704)","(11.0, 11.5, 11.082568807339449)"
05-01-2023 14:45:45.087037,"(6.0, 7.4, 7.374149659863946)","(41.0, 70.0, 69.75)","(13.0, 14.0, 13.738095238095237)","(17.0, 20.0, 19.25)","(7.5, 9.8, 9.532432432432433)","(31.0, 36.0, 34.95238095238095)","(41.0, 55.0, 53.02325581395349)","(20.0, 29.0, 28.653846153846153)","(18.0, 21.0, 20.568627450980394)","(14.0, 16.5, 16.27076923076923)","(3.4, 4.1, 4.005813953488372)","(10.0, 12.5, 12.908745247148289)","(81.0, 130.0, 127.03703703703704)","(11.0, 11.5, 11.082568807339449)"
05-01-2023 14:45:46.649526,"(6.0, 7.6, 7.565217391304348)","(41.0, 70.0, 69.74137931034483)","(13.0, 14.0, 13.816666666666666)","(17.0, 20.0, 19.071428571428573)","(7.5, 9.8, 9.433333333333334)","(31.0, 36.0, 34.872727272727275)","(41.0, 55.0, 52.926829268292686)","(20.0, 29.0, 28.7)","(18.0, 21.0, 19.8)","(14.0, 16.5, 16.237752161383284)","(3.4, 4.1, 4.0645320197044335)","(10.0, 13.0, 12.640625)","(81.0, 130.0, 127.14285714285714)","(11.0, 11.5, 10.683333333333334)"
05-01-2023 14:45:48.208004,"(6.0, 7.6, 7.563302752293578)","(41.0, 70.0, 69.74137931034483)","(13.0, 14.0, 13.810344827586206)","(17.0, 19.5, 19.071428571428573)","(7.5, 9.8, 9.446153846153846)","(31.0, 36.0, 34.872727272727275)","(41.0, 55.0, 52.926829268292686)","(20.0, 29.0, 28.7)","(18.0, 21.0, 19.666666666666668)","(14.0, 16.5, 16.23699421965318)","(3.4, 4.1, 4.063546798029557)","(10.0, 13.0, 12.640625)","(81.0, 130.0, 127.14285714285714)","(11.0, 11.5, 10.652542372881356)"
05-01-2023 14:45:49.805838,"(6.0, 7.6, 7.568992248062015)","(41.0, 70.0, 69.75409836065573)","(13.0, 14.0, 13.63888888888889)","(17.0, 19.5, 19.342105263157894)","(8.0, 9.6, 9.548051948051947)","(31.0, 36.0, 33.24444444444445)","(41.0, 55.0, 53.229166666666664)","(21.0, 29.0, 28.742857142857144)","(18.0, 21.0, 19.4)","(14.0, 16.5, 16.26485788113695)","(3.5, 4.1, 3.96125)","(10.0, 13.0, 12.976190476190476)","(81.0, 130.0, 127.33333333333333)","(10.0, 11.5, 10.751968503937007)"
05-01-2023 14:45:51.422536,"(6.0, 7.6, 7.572789115646258)","(41.0, 70.0, 69.75409836065573)","(13.0, 14.0, 13.384615384615385)","(17.0, 19.5, 18.944444444444443)","(8.0, 9.6, 9.504761904761905)","(31.0, 36.0, 33.04761904761905)","(41.0, 55.0, 57.10526315789474)","(21.0, 29.0, 28.756756756756758)","(18.0, 20.0, 19.785714285714285)","(14.0, 16.5, 16.29913294797688)","(3.5, 4.1, 3.927064220183486)","(10.0, 13.0, 12.979166666666666)","(81.0, 130.0, 127.33333333333333)","(10.0, 11.0, 10.6875)"
05-01-2023 14:45:53.024784,"(6.0, 7.6, 7.572413793103448)","(41.0, 70.0, 69.75409836065573)","(13.0, 13.5, 13.384615384615385)","(17.0, 19.0, 18.944444444444443)","(8.0, 9.6, 9.504761904761905)","(31.0, 36.0, 33.130434782608695)","(41.0, 65.0, 58.63636363636363)","(21.0, 29.0, 28.756756756756758)","(18.0, 20.0, 19.869565217391305)","(14.0, 16.5, 16.268134715025905)","(3.5, 3.95, 3.9247474747474747)","(10.0, 13.0, 12.981481481481481)","(81.0, 130.0, 127.33333333333333)","(11.0, 11.0, 10.091836734693878)"
05-01-2023 14:45:54.598780,"(6.0, 7.6, 7.711111111111111)","(41.0, 70.0, 71.38297872340425)","(13.0, 13.5, 13.947368421052632)","(16.0, 19.0, 19.352941176470587)","(8.0, 9.6, 9.573770491803279)","(31.0, 36.0, 31.3953488372093)","(41.0, 65.0, 57.2)","(20.0, 29.0, 29.454545454545453)","(18.0, 20.0, 20.17948717948718)","(14.0, 16.5, 16.28170731707317)","(3.4, 3.95, 3.9366863905325444)","(10.0, 13.0, 13.153846153846153)","(81.0, 130.0, 128.21428571428572)","(10.0, 11.0, 10.559090909090909)"
05-01-2023 14:45:56.177122,"(6.0, 8.0, 7.711111111111111)","(41.0, 75.0, 71.38297872340425)","(13.0, 14.0, 13.971428571428572)","(16.0, 19.5, 19.4375)","(8.0, 9.6, 9.575384615384616)","(31.0, 36.0, 33.470588235294116)","(41.0, 60.0, 57.06896551724138)","(20.0, 30.0, 28.56)","(18.0, 21.0, 20.21951219512195)","(14.0, 16.5, 16.283292978208234)","(3.4, 3.95, 3.932421875)","(10.0, 13.5, 13.141592920353983)","(81.0, 130.0, 128.21428571428572)","(10.0, 11.0, 10.566964285714286)"
05-01-2023 14:45:57.723153,"(6.0, 8.0, 7.837168141592921)","(41.0, 75.0, 70.27777777777777)","(13.0, 14.0, 13.954545454545455)","(16.0, 19.5, 19.34285714285714)","(7.5, 9.6, 9.783333333333333)","(31.0, 34.0, 30.97826086956522)","(41.0, 60.0, 56.6)","(21.0, 30.0, 28.615384615384617)","(17.0, 21.0, 20.238095238095237)","(14.0, 16.5, 16.208469055374593)","(3.5, 3.95, 3.9335766423357663)","(10.0, 13.5, 13.273743016759777)","(81.0, 130.0, 128.21428571428572)","(10.0, 11.0, 10.578260869565218)"
05-01-2023 14:45:59.241172,"(6.0, 8.0, 7.837168141592921)","(41.0, 75.0, 70.27777777777777)","(13.0, 14.0, 13.948717948717949)","(16.0, 19.5, 19.452830188679247)","(7.5, 9.8, 9.782352941176471)","(31.0, 36.0, 30.97826086956522)","(41.0, 60.0, 56.6)","(21.0, 30.0, 27.0)","(17.0, 21.0, 20.238095238095237)","(14.0, 16.5, 16.239067055393587)","(3.5, 3.95, 3.9329545454545456)","(10.0, 13.5, 13.283422459893048)","(81.0, 130.0, 128.21428571428572)","(10.0, 11.0, 10.55625)"
05-01-2023 14:46:00.835404,"(6.0, 8.0, 7.837168141592921)","(41.0, 75.0, 70.52631578947368)","(13.0, 14.0, 13.857142857142858)","(17.0, 19.5, 19.452830188679247)","(7.5, 9.8, 9.75)","(31.0, 36.0, 32.20689655172414)","(41.0, 60.0, 54.82608695652174)","(21.0, 30.0, 25.714285714285715)","(17.0, 21.0, 20.238095238095237)","(14.0, 16.5, 16.239067055393587)","(3.5, 3.95, 3.9321428571428574)","(10.0, 13.5, 13.296089385474861)","(81.0, 130.0, 128.21428571428572)","(10.0, 11.0, 10.35135135135135)"
05-01-2023 14:46:02.442249,"(6.0, 8.0, 7.837168141592921)","(41.0, 75.0, 71.22222222222223)","(13.0, 14.5, 13.178571428571429)","(17.0, 19.5, 19.75862068965517)","(7.5, 9.8, 9.75)","(31.0, 36.0, 28.647058823529413)","(41.0, 60.0, 51.05263157894737)","(21.0, 30.0, 27.375)","(17.0, 21.0, 20.35)","(14.0, 16.5, 16.259408602150536)","(3.5, 3.95, 3.9923809523809526)","(10.0, 13.5, 13.365313653136532)","(81.0, 130.0, 128.21428571428572)","(10.0, 10.5, 9.963636363636365)"
05-01-2023 14:46:04.051417,"(6.0, 8.0, 7.832142857142857)","(41.0, 75.0, 71.22222222222223)","(13.0, 13.5, 13.625)","(17.0, 21.0, 19.75862068965517)","(7.5, 9.8, 9.651428571428571)","(31.0, 34.0, 25.0625)","(41.0, 60.0, 52.44444444444444)","(21.0, 30.0, 25.333333333333332)","(18.0, 21.0, 20.37837837837838)","(14.0, 16.5, 16.208469055374593)","(3.4, 4.0, 3.9923809523809526)","(11.0, 13.5, 13.347389558232932)","(81.0, 130.0, 128.21428571428572)","(10.0, 11.0, 10.068965517241379)"
05-01-2023 14:46:05.858330,"(6.0, 8.0, 7.832142857142857)","(41.0, 75.0, 71.22222222222223)","(13.0, 14.5, 13.625)","(17.0, 21.0, 19.75862068965517)","(7.5, 10.0, 9.651428571428571)","(31.0, 34.0, 25.0625)","(41.0, 60.0, 52.15384615384615)","(21.0, 30.0, 25.75)","(18.0, 21.0, 20.41025641025641)","(14.0, 16.5, 16.198653198653197)","(3.4, 4.0, 3.975)","(11.0, 13.5, 13.195180722891566)","(81.0, 130.0, 128.27586206896552)","(10.0, 11.0, 10.092436974789916)"
05-01-2023 14:46:07.505781,"(6.0, 8.0, 7.895652173913043)","(41.0, 75.0, 71.45833333333333)","(13.0, 14.0, 13.76)","(17.0, 21.0, 19.838709677419356)","(7.5, 10.0, 9.757303370786516)","(31.0, 34.0, 27.4)","(41.0, 60.0, 52.96551724137931)","(20.0, 27.0, 26.130434782608695)","(18.0, 21.0, 20.51063829787234)","(14.0, 16.5, 16.219435736677116)","(3.5, 4.0, 3.998104265402844)","(11.0, 13.5, 13.205128205128204)","(81.0, 130.0, 128.33333333333334)","(10.0, 11.0, 10.606060606060606)"
05-01-2023 14:46:09.189506,"(6.0, 8.0, 7.917241379310345)","(41.0, 75.0, 71.45833333333333)","(13.0, 14.0, 13.76)","(17.0, 21.0, 19.7)","(7.5, 10.0, 9.792941176470588)","(31.0, 34.0, 28.5)","(41.0, 60.0, 52.96551724137931)","(20.0, 27.0, 26.0)","(18.0, 21.0, 20.51063829787234)","(14.0, 16.5, 16.206070287539937)","(3.5, 4.0, 4.006666666666667)","(11.0, 13.5, 13.205128205128204)","(81.0, 130.0, 128.33333333333334)","(10.0, 11.0, 10.606060606060606)"
05-01-2023 14:46:10.786418,"(6.0, 8.0, 7.917241379310345)","(41.0, 75.0, 71.52173913043478)","(13.0, 14.0, 13.76)","(17.0, 20.0, 19.763157894736842)","(7.5, 10.0, 9.830985915492958)","(31.0, 34.0, 28.5)","(41.0, 60.0, 50.73913043478261)","(20.0, 27.0, 26.0)","(18.0, 21.0, 20.51063829787234)","(14.0, 16.5, 16.206070287539937)","(3.5, 4.1, 4.089068825910931)","(11.0, 13.5, 13.109567901234568)","(81.0, 130.0, 128.33333333333334)","(10.0, 11.0, 10.606060606060606)"
