,Atomic Cabang,Coach Beard,Phoenix Flight,Branson Bale,Buck Hunter,Blue Tequila,Nash Bale
08-01-2023 18:07:14.875239,"(2.5, 3.15, 3.1430555555555557)","(3.4, 4.1, 4.074999999999999)","(31.0, 75.0, 70.55555555555556)","(21.0, 42.0, 41.1)","(3.6, 4.6, 4.633333333333333)","(26.0, 40.0, 36.333333333333336)","(5.5, 7.0, 6.954545454545454)"
08-01-2023 18:07:16.025663,"(2.5, 3.15, 3.1307692307692307)","(3.4, 4.1, 4.011111111111111)","(31.0, 75.0, 70.55555555555556)","(21.0, 42.0, 41.1)","(3.6, 4.7, 4.6875)","(26.0, 40.0, 36.36363636363637)","(5.5, 7.0, 6.954545454545454)"
08-01-2023 18:07:17.082122,"(2.5, 3.1, 3.0869565217391304)","(3.4, 4.1, 4.011111111111111)","(31.0, 75.0, 70.55555555555556)","(21.0, 42.0, 41.1)","(3.6, 4.7, 4.6875)","(26.0, 40.0, 36.333333333333336)","(5.5, 7.0, 6.963265306122449)"
08-01-2023 18:07:18.126142,"(2.5, 3.1, 3.0593749999999997)","(3.4, 4.2, 4.045070422535211)","(31.0, 75.0, 70.55555555555556)","(21.0, 42.0, 41.1)","(3.6, 4.7, 4.633333333333333)","(26.0, 40.0, 36.333333333333336)","(5.5, 7.2, 6.95)"
08-01-2023 18:07:19.136762,"(2.5, 3.1, 3.0593749999999997)","(3.4, 4.2, 4.091803278688524)","(31.0, 75.0, 70.55555555555556)","(21.0, 42.0, 41.1)","(3.6, 4.8, 4.671428571428572)","(26.0, 40.0, 36.333333333333336)","(5.5, 7.0, 6.866666666666666)"
08-01-2023 18:07:20.231002,"(2.5, 3.1, 3.0593749999999997)","(3.4, 4.2, 4.112)","(31.0, 75.0, 70.55555555555556)","(21.0, 42.0, 39.76470588235294)","(3.6, 4.7, 4.671428571428572)","(26.0, 40.0, 36.333333333333336)","(5.5, 7.0, 6.866666666666666)"
08-01-2023 18:07:21.226252,"(2.5, 3.1, 3.0593749999999997)","(3.4, 4.2, 4.143589743589744)","(31.0, 75.0, 70.55555555555556)","(21.0, 40.0, 39.76470588235294)","(3.6, 4.7, 4.671428571428572)","(26.0, 40.0, 36.333333333333336)","(5.5, 7.0, 6.866666666666666)"
08-01-2023 18:07:22.249031,"(2.5, 3.05, 3.0328947368421053)","(3.4, 4.2, 4.143589743589744)","(31.0, 75.0, 70.55555555555556)","(21.0, 40.0, 39.76470588235294)","(3.6, 4.9, 4.866666666666667)","(26.0, 40.0, 36.36363636363637)","(5.5, 7.0, 6.866666666666666)"
08-01-2023 18:07:23.358670,"(2.5, 3.05, 3.040625)","(3.4, 4.2, 4.1257142857142854)","(31.0, 75.0, 70.55555555555556)","(21.0, 40.0, 39.76470588235294)","(3.6, 4.9, 4.873684210526316)","(26.0, 40.0, 36.36363636363637)","(5.5, 7.0, 6.866666666666666)"
08-01-2023 18:07:24.319595,"(2.5, 3.05, 3.0364864864864862)","(3.4, 4.1, 4.074999999999999)","(31.0, 75.0, 70.55555555555556)","(21.0, 40.0, 39.76470588235294)","(3.6, 5.0, 4.954545454545454)","(26.0, 40.0, 37.0)","(5.5, 7.0, 6.866666666666666)"
08-01-2023 18:07:25.348432,"(2.5, 3.05, 3.0364864864864862)","(3.4, 4.1, 4.0827586206896544)","(31.0, 75.0, 70.55555555555556)","(21.0, 40.0, 39.76470588235294)","(3.6, 4.9, 4.795238095238095)","(26.0, 38.0, 37.0)","(5.5, 7.0, 6.866666666666666)"
08-01-2023 18:07:26.452668,"(2.5, 3.1, 3.055555555555556)","(3.4, 4.2, 4.126315789473685)","(31.0, 75.0, 70.55555555555556)","(21.0, 40.0, 39.76470588235294)","(3.6, 4.8, 4.884883720930233)","(26.0, 38.0, 37.0)","(5.5, 7.0, 6.866666666666666)"
08-01-2023 18:07:27.450951,"(2.5, 3.1, 3.055555555555556)","(3.4, 4.2, 4.12)","(31.0, 75.0, 70.55555555555556)","(21.0, 40.0, 39.76470588235294)","(3.6, 4.9, 4.884883720930233)","(26.0, 38.0, 37.0)","(5.5, 7.0, 6.866666666666666)"
08-01-2023 18:07:28.513780,"(2.5, 3.1, 3.055555555555556)","(3.4, 4.2, 4.103448275862069)","(31.0, 75.0, 70.55555555555556)","(21.0, 40.0, 39.76470588235294)","(3.6, 4.9, 4.890643274853802)","(26.0, 38.0, 37.0)","(5.5, 6.8, 6.746153846153846)"
08-01-2023 18:07:29.508162,"(2.5, 3.1, 3.055555555555556)","(3.4, 4.2, 4.103448275862069)","(31.0, 75.0, 70.55555555555556)","(21.0, 40.0, 39.76470588235294)","(3.6, 4.9, 4.890643274853802)","(26.0, 38.0, 37.0)","(5.5, 6.8, 6.739130434782608)"
08-01-2023 18:07:30.428853,"(2.5, 3.1, 3.05625)","(3.4, 4.2, 4.107692307692308)","(31.0, 75.0, 70.55555555555556)","(21.0, 40.0, 39.76470588235294)","(3.7, 5.0, 4.998709677419355)","(26.0, 38.0, 37.0)","(5.5, 7.0, 6.638095238095238)"
08-01-2023 18:07:31.419361,"(2.5, 3.1, 3.056451612903226)","(3.4, 4.2, 4.073684210526316)","(31.0, 75.0, 70.55555555555556)","(21.0, 40.0, 39.76470588235294)","(3.7, 5.1, 5.086127167630058)","(26.0, 38.0, 37.57142857142857)","(5.5, 7.0, 6.788888888888889)"
08-01-2023 18:07:32.412995,"(2.5, 3.1, 3.056451612903226)","(3.4, 4.1, 4.09)","(31.0, 75.0, 70.55555555555556)","(21.0, 40.0, 39.666666666666664)","(3.7, 5.1, 5.088)","(26.0, 38.0, 37.57142857142857)","(5.5, 7.0, 6.64)"
08-01-2023 18:07:33.463207,"(2.45, 3.1, 3.0549999999999997)","(3.4, 4.1, 4.025)","(31.0, 70.0, 66.66666666666667)","(21.0, 40.0, 39.55555555555556)","(3.7, 5.2, 5.088)","(26.0, 38.0, 37.57142857142857)","(5.5, 6.8, 6.725581395348837)"
08-01-2023 18:07:34.467382,"(2.45, 3.1, 3.0549999999999997)","(3.4, 4.1, 4.025)","(31.0, 70.0, 66.66666666666667)","(21.0, 40.0, 39.55555555555556)","(3.7, 5.2, 5.088)","(26.0, 38.0, 37.57142857142857)","(5.5, 6.8, 6.725581395348837)"
08-01-2023 18:07:35.482577,"(2.45, 3.1, 3.0549999999999997)","(3.4, 4.1, 4.025)","(31.0, 70.0, 66.66666666666667)","(21.0, 40.0, 39.55555555555556)","(3.7, 5.2, 5.088)","(26.0, 38.0, 37.57142857142857)","(5.5, 6.8, 6.725581395348837)"
08-01-2023 18:07:36.514203,"(2.45, 3.1, 3.0549999999999997)","(3.4, 4.1, 4.025)","(31.0, 70.0, 70.55555555555556)","(21.0, 40.0, 39.55555555555556)","(3.7, 5.2, 5.1)","(26.0, 38.0, 37.57142857142857)","(5.5, 6.8, 6.725581395348837)"
08-01-2023 18:07:37.642127,"(2.45, 3.1, 3.0549999999999997)","(3.4, 4.1, 4.015853658536585)","(31.0, 75.0, 72.14285714285714)","(21.0, 40.0, 39.76470588235294)","(3.7, 5.2, 5.053846153846154)","(26.0, 38.0, 37.68421052631579)","(5.5, 6.8, 6.733333333333333)"
08-01-2023 18:07:38.831607,"(2.45, 3.1, 3.0549999999999997)","(3.4, 4.1, 4.0)","(31.0, 75.0, 72.14285714285714)","(21.0, 40.0, 39.76470588235294)","(3.7, 5.1, 5.102857142857143)","(26.0, 38.0, 37.68421052631579)","(5.5, 6.8, 6.693333333333333)"
08-01-2023 18:07:39.977200,"(2.45, 3.1, 3.07)","(3.4, 3.95, 3.9034883720930234)","(31.0, 75.0, 72.14285714285714)","(21.0, 40.0, 39.76470588235294)","(3.7, 5.2, 5.094736842105263)","(26.0, 38.0, 37.68421052631579)","(5.5, 6.8, 6.693333333333333)"
08-01-2023 18:07:41.003326,"(2.45, 3.1, 3.07)","(3.4, 3.95, 3.893225806451613)","(31.0, 75.0, 72.14285714285714)","(21.0, 40.0, 39.76470588235294)","(3.7, 5.2, 5.090322580645162)","(26.0, 38.0, 37.68421052631579)","(5.5, 6.8, 6.693333333333333)"
08-01-2023 18:07:41.999342,"(2.45, 3.1, 3.07)","(3.4, 3.95, 3.9110619469026546)","(31.0, 75.0, 72.14285714285714)","(21.0, 40.0, 39.76470588235294)","(3.7, 5.2, 5.158823529411765)","(26.0, 38.0, 37.68421052631579)","(5.5, 6.8, 6.693333333333333)"
08-01-2023 18:07:42.990733,"(2.45, 3.1, 3.07)","(3.4, 3.9, 3.891935483870968)","(31.0, 75.0, 72.14285714285714)","(21.0, 40.0, 39.76470588235294)","(3.7, 5.2, 5.119047619047619)","(26.0, 38.0, 37.68421052631579)","(5.5, 6.8, 6.693333333333333)"
08-01-2023 18:07:44.050773,"(2.45, 3.1, 3.07)","(3.4, 3.9, 3.8625)","(31.0, 75.0, 72.14285714285714)","(21.0, 40.0, 40.8)","(3.7, 5.2, 5.0807692307692305)","(26.0, 38.0, 37.68421052631579)","(5.5, 6.8, 6.717948717948718)"
08-01-2023 18:07:45.030232,"(2.45, 3.1, 3.07)","(3.4, 3.9, 3.858139534883721)","(31.0, 75.0, 72.14285714285714)","(21.0, 42.0, 40.8)","(3.7, 5.1, 5.1312500000000005)","(26.0, 38.0, 37.68421052631579)","(5.5, 6.8, 6.717948717948718)"
08-01-2023 18:07:46.041812,"(2.45, 3.1, 3.07)","(3.4, 3.9, 3.858139534883721)","(31.0, 75.0, 72.14285714285714)","(21.0, 42.0, 40.8)","(3.7, 5.2, 5.171428571428572)","(26.0, 38.0, 37.68421052631579)","(5.5, 6.8, 6.717948717948718)"
08-01-2023 18:07:47.009811,"(2.45, 3.1, 3.05625)","(3.4, 3.9, 3.8425)","(31.0, 75.0, 72.14285714285714)","(21.0, 42.0, 40.8)","(3.7, 5.2, 5.116666666666666)","(26.0, 38.0, 37.68421052631579)","(5.5, 6.8, 6.717948717948718)"
08-01-2023 18:07:48.087481,"(2.45, 3.1, 3.0840425531914892)","(3.4, 3.85, 3.8384615384615386)","(31.0, 75.0, 72.14285714285714)","(21.0, 42.0, 41.04)","(3.7, 5.2, 5.0807692307692305)","(26.0, 38.0, 37.68421052631579)","(5.5, 6.8, 6.717948717948718)"
08-01-2023 18:07:49.104277,"(2.45, 3.1, 3.0880952380952382)","(3.4, 3.9, 3.8574468085106384)","(31.0, 75.0, 72.14285714285714)","(21.0, 42.0, 41.04)","(3.7, 5.1, 4.993103448275862)","(26.0, 38.0, 37.68421052631579)","(5.5, 6.8, 6.717948717948718)"
08-01-2023 18:07:50.136343,"(2.45, 3.15, 3.1375)","(3.4, 3.9, 3.8574468085106384)","(31.0, 75.0, 72.14285714285714)","(21.0, 42.0, 41.04)","(3.7, 5.0, 5.035)","(26.0, 38.0, 37.68421052631579)","(5.5, 6.8, 6.717948717948718)"
08-01-2023 18:07:51.286577,"(2.45, 3.15, 3.13)","(3.4, 3.9, 3.8615384615384616)","(31.0, 75.0, 72.14285714285714)","(21.0, 42.0, 40.8)","(3.9, 5.1, 5.0473684210526315)","(21.0, 38.0, 37.68421052631579)","(5.0, 6.8, 6.7875)"
08-01-2023 18:07:52.324518,"(2.45, 3.1, 3.0652173913043477)","(3.4, 3.9, 3.8909090909090907)","(31.0, 75.0, 72.14285714285714)","(21.0, 42.0, 40.8)","(3.9, 5.1, 5.044444444444444)","(21.0, 38.0, 37.68421052631579)","(5.0, 6.8, 6.689655172413793)"
08-01-2023 18:07:53.368239,"(2.45, 3.15, 3.1018518518518516)","(3.4, 4.0, 3.977777777777778)","(31.0, 75.0, 72.14285714285714)","(21.0, 42.0, 40.8)","(3.9, 5.1, 5.044444444444444)","(21.0, 38.0, 37.68421052631579)","(5.0, 6.8, 6.689655172413793)"
08-01-2023 18:07:54.382645,"(2.45, 3.15, 3.1018518518518516)","(3.4, 4.0, 3.9464285714285716)","(31.0, 75.0, 72.14285714285714)","(21.0, 42.0, 41.0)","(3.9, 5.1, 5.122222222222222)","(21.0, 38.0, 37.68421052631579)","(5.0, 6.8, 6.689655172413793)"
08-01-2023 18:07:55.381325,"(2.45, 3.15, 3.1018518518518516)","(3.4, 4.0, 3.9464285714285716)","(31.0, 75.0, 72.14285714285714)","(21.0, 42.0, 41.0)","(3.9, 5.2, 5.057142857142857)","(21.0, 38.0, 37.68421052631579)","(5.0, 6.8, 6.6625)"
08-01-2023 18:07:56.348681,"(2.45, 3.15, 3.1342857142857143)","(3.4, 3.95, 3.9065217391304348)","(31.0, 75.0, 72.14285714285714)","(21.0, 42.0, 41.0)","(3.9, 5.2, 5.04)","(21.0, 38.0, 37.68421052631579)","(5.0, 6.8, 6.6625)"
08-01-2023 18:07:57.398178,"(2.45, 3.15, 3.1342857142857143)","(3.4, 3.95, 3.9065217391304348)","(31.0, 75.0, 72.14285714285714)","(21.0, 42.0, 41.0)","(3.9, 5.2, 5.04)","(21.0, 38.0, 37.68421052631579)","(5.0, 6.8, 6.6625)"
08-01-2023 18:07:58.390182,"(2.45, 3.15, 3.1342857142857143)","(3.4, 3.95, 3.9065217391304348)","(31.0, 75.0, 72.14285714285714)","(21.0, 42.0, 41.0)","(3.9, 5.2, 5.093333333333334)","(21.0, 38.0, 37.68421052631579)","(5.0, 6.8, 6.6625)"
08-01-2023 18:07:59.324965,"(2.45, 3.15, 3.1375)","(3.4, 3.95, 3.9065217391304348)","(31.0, 75.0, 72.14285714285714)","(21.0, 42.0, 41.0)","(3.9, 5.2, 5.093333333333334)","(21.0, 38.0, 37.68421052631579)","(5.0, 6.8, 6.6625)"
08-01-2023 18:08:00.332333,"(2.45, 3.15, 3.1375)","(3.4, 3.95, 3.9065217391304348)","(31.0, 75.0, 72.14285714285714)","(21.0, 42.0, 41.0)","(3.9, 5.2, 5.093333333333334)","(21.0, 38.0, 37.68421052631579)","(5.0, 6.8, 6.6625)"
08-01-2023 18:08:01.424420,"(2.45, 3.15, 3.1375)","(3.4, 3.95, 3.8875)","(31.0, 75.0, 72.14285714285714)","(21.0, 42.0, 41.0)","(3.9, 5.2, 5.04)","(21.0, 38.0, 37.68421052631579)","(5.0, 6.8, 6.6625)"
08-01-2023 18:08:02.535551,"(2.45, 3.15, 3.1375)","(3.4, 3.95, 3.9441176470588237)","(31.0, 75.0, 72.14285714285714)","(21.0, 42.0, 41.0)","(3.9, 5.2, 5.04)","(21.0, 38.0, 37.68421052631579)","(5.0, 6.8, 6.6625)"
08-01-2023 18:08:03.614567,"(2.45, 3.15, 3.134)","(3.4, 3.95, 3.9433333333333334)","(31.0, 75.0, 72.14285714285714)","(21.0, 42.0, 41.0)","(3.9, 5.2, 5.072)","(21.0, 38.0, 37.68421052631579)","(5.0, 6.8, 6.624)"
08-01-2023 18:08:04.535402,"(2.45, 3.15, 3.1333333333333333)","(3.4, 3.95, 3.944)","(31.0, 75.0, 72.14285714285714)","(21.0, 42.0, 41.0)","(3.9, 5.2, 5.05)","(21.0, 38.0, 37.68421052631579)","(5.0, 6.8, 6.624)"
08-01-2023 18:08:05.542916,"(2.45, 3.15, 3.1333333333333333)","(3.4, 3.95, 3.944)","(31.0, 75.0, 72.14285714285714)","(21.0, 42.0, 41.0)","(3.9, 5.2, 5.05)","(21.0, 38.0, 37.68421052631579)","(5.0, 6.8, 6.624)"
08-01-2023 18:08:06.556835,"(2.45, 3.15, 3.0949999999999998)","(3.4, 4.0, 3.9941176470588236)","(31.0, 75.0, 72.14285714285714)","(21.0, 42.0, 41.0)","(3.9, 5.2, 5.025806451612903)","(21.0, 38.0, 37.53846153846154)","(5.0, 6.8, 6.624)"
08-01-2023 18:08:07.491860,"(2.45, 3.1, 3.085714285714286)","(3.4, 4.1, 4.021428571428571)","(31.0, 75.0, 72.14285714285714)","(21.0, 42.0, 41.0)","(3.9, 5.2, 5.04)","(21.0, 38.0, 37.6)","(5.0, 6.8, 6.511111111111111)"
08-01-2023 18:08:08.454013,"(2.45, 3.1, 3.085714285714286)","(3.4, 4.1, 4.021428571428571)","(31.0, 75.0, 72.14285714285714)","(21.0, 42.0, 41.0)","(3.9, 5.2, 5.04)","(21.0, 38.0, 37.6)","(5.0, 6.6, 6.542857142857143)"
08-01-2023 18:08:09.490088,"(2.45, 3.15, 3.09)","(3.4, 4.1, 4.035714285714286)","(31.0, 75.0, 72.14285714285714)","(21.0, 42.0, 40.95652173913044)","(3.9, 5.2, 5.04)","(21.0, 38.0, 37.6)","(5.0, 6.6, 6.542857142857143)"
08-01-2023 18:08:10.464794,"(2.45, 3.15, 3.09)","(3.4, 4.1, 4.025)","(31.0, 75.0, 72.14285714285714)","(21.0, 42.0, 40.95652173913044)","(3.9, 5.2, 5.04)","(21.0, 38.0, 37.6)","(5.0, 6.6, 6.542857142857143)"
08-01-2023 18:08:11.492540,"(2.45, 3.15, 3.1016129032258064)","(3.4, 4.1, 4.025)","(31.0, 75.0, 60.0)","(21.0, 42.0, 40.95652173913044)","(3.9, 5.2, 5.04)","(21.0, 38.0, 37.6)","(5.0, 6.6, 6.542857142857143)"
08-01-2023 18:08:12.548530,"(2.45, 3.15, 3.1016129032258064)","(3.4, 4.1, 4.087919463087248)","(31.0, 75.0, 61.31578947368421)","(21.0, 42.0, 40.95652173913044)","(3.9, 5.2, 5.04)","(21.0, 38.0, 37.6)","(5.0, 6.6, 6.542857142857143)"
08-01-2023 18:08:13.650805,"(2.45, 3.15, 3.1016129032258064)","(3.4, 4.2, 4.1454545454545455)","(31.0, 75.0, 56.42857142857143)","(21.0, 42.0, 40.95652173913044)","(3.9, 5.2, 5.043589743589743)","(21.0, 38.0, 37.6)","(5.0, 6.6, 6.5)"
08-01-2023 18:08:14.691408,"(2.45, 3.1, 3.097058823529412)","(3.4, 4.2, 4.178947368421053)","(31.0, 75.0, 62.0)","(21.0, 42.0, 40.95652173913044)","(3.9, 5.1, 5.021739130434782)","(21.0, 38.0, 37.333333333333336)","(5.0, 6.6, 6.4399999999999995)"
08-01-2023 18:08:15.720172,"(2.45, 3.1, 3.097058823529412)","(3.4, 4.2, 4.178947368421053)","(31.0, 75.0, 62.0)","(21.0, 42.0, 40.95652173913044)","(3.9, 5.1, 5.021739130434782)","(21.0, 38.0, 34.625)","(5.0, 6.6, 6.466666666666667)"
08-01-2023 18:08:16.718820,"(2.45, 3.1, 3.097058823529412)","(3.4, 4.2, 4.175483870967742)","(31.0, 75.0, 62.0)","(21.0, 42.0, 40.95652173913044)","(3.9, 5.1, 5.021739130434782)","(21.0, 38.0, 33.09090909090909)","(5.0, 6.6, 6.466666666666667)"
08-01-2023 18:08:17.636281,"(2.45, 3.1, 3.097058823529412)","(3.4, 4.2, 4.175483870967742)","(31.0, 75.0, 57.666666666666664)","(21.0, 42.0, 40.95652173913044)","(3.9, 5.1, 5.021739130434782)","(21.0, 38.0, 36.8)","(5.0, 6.6, 6.466666666666667)"
08-01-2023 18:08:18.646144,"(2.45, 3.1, 3.097058823529412)","(3.4, 4.2, 4.175483870967742)","(31.0, 75.0, 57.857142857142854)","(21.0, 42.0, 40.95652173913044)","(3.9, 5.1, 4.935)","(21.0, 38.0, 35.0)","(5.0, 6.6, 6.516666666666667)"
08-01-2023 18:08:19.707868,"(2.45, 3.15, 3.1016129032258064)","(3.4, 4.2, 4.175483870967742)","(31.0, 75.0, 57.857142857142854)","(21.0, 42.0, 40.95652173913044)","(3.9, 5.0, 4.842222222222222)","(21.0, 38.0, 35.0)","(5.0, 6.6, 6.516666666666667)"
08-01-2023 18:08:20.693698,"(2.45, 3.15, 3.1016129032258064)","(3.4, 4.2, 4.175483870967742)","(31.0, 75.0, 57.857142857142854)","(21.0, 42.0, 40.95652173913044)","(3.9, 5.0, 4.839130434782609)","(21.0, 38.0, 36.666666666666664)","(5.0, 6.6, 6.516666666666667)"
08-01-2023 18:08:21.680914,"(2.45, 3.15, 3.1083333333333334)","(3.4, 4.2, 4.19483870967742)","(31.0, 75.0, 62.0)","(21.0, 42.0, 40.95652173913044)","(3.9, 4.9, 4.83)","(21.0, 38.0, 35.0)","(5.0, 6.6, 6.516666666666667)"
08-01-2023 18:08:22.711981,"(2.45, 3.15, 3.1083333333333334)","(3.4, 4.2, 4.198)","(31.0, 75.0, 57.666666666666664)","(21.0, 42.0, 40.95652173913044)","(3.9, 4.9, 4.823076923076924)","(21.0, 38.0, 35.0)","(5.0, 6.6, 6.516666666666667)"
08-01-2023 18:08:23.850115,"(2.45, 3.15, 3.1083333333333334)","(3.4, 4.2, 4.198)","(31.0, 75.0, 62.0)","(21.0, 42.0, 40.95652173913044)","(3.9, 4.9, 4.823076923076924)","(21.0, 38.0, 36.666666666666664)","(5.0, 6.6, 6.516666666666667)"
08-01-2023 18:08:24.980917,"(2.45, 3.15, 3.1083333333333334)","(3.4, 4.2, 4.198)","(31.0, 75.0, 57.666666666666664)","(21.0, 42.0, 40.95652173913044)","(3.9, 4.9, 4.816666666666667)","(21.0, 38.0, 35.0)","(5.0, 6.6, 6.6909090909090905)"
08-01-2023 18:08:26.073239,"(2.45, 3.15, 3.1222222222222222)","(3.4, 4.2, 4.1979310344827585)","(31.0, 75.0, 57.857142857142854)","(21.0, 42.0, 40.95652173913044)","(3.9, 4.9, 4.816666666666667)","(21.0, 38.0, 36.666666666666664)","(5.0, 6.8, 6.728)"
08-01-2023 18:08:27.063835,"(2.45, 3.1, 3.078888888888889)","(3.4, 4.2, 4.1979310344827585)","(31.0, 75.0, 62.368421052631575)","(21.0, 42.0, 40.95652173913044)","(3.9, 4.9, 4.816666666666667)","(21.0, 38.0, 36.666666666666664)","(5.0, 6.8, 6.728)"
08-01-2023 18:08:28.038192,"(2.45, 3.1, 3.078888888888889)","(3.4, 4.2, 4.1979310344827585)","(31.0, 75.0, 62.368421052631575)","(21.0, 42.0, 40.95652173913044)","(3.9, 4.9, 4.816666666666667)","(21.0, 38.0, 36.666666666666664)","(5.0, 6.8, 6.728)"
08-01-2023 18:08:29.109297,"(2.45, 3.1, 3.078888888888889)","(3.4, 4.2, 4.1946666666666665)","(31.0, 75.0, 57.857142857142854)","(21.0, 42.0, 40.95652173913044)","(3.9, 4.9, 4.939285714285714)","(21.0, 38.0, 36.666666666666664)","(5.0, 6.8, 6.728)"
08-01-2023 18:08:30.137202,"(2.45, 3.1, 3.078888888888889)","(3.4, 4.2, 4.180588235294118)","(31.0, 75.0, 56.53846153846154)","(21.0, 42.0, 40.95652173913044)","(3.9, 5.0, 4.939285714285714)","(21.0, 38.0, 36.666666666666664)","(5.0, 6.8, 6.728)"
08-01-2023 18:08:31.175276,"(2.45, 3.1, 3.078888888888889)","(3.4, 4.2, 4.180588235294118)","(31.0, 75.0, 56.53846153846154)","(21.0, 42.0, 40.95652173913044)","(3.8, 5.0, 4.929032258064516)","(21.0, 38.0, 36.666666666666664)","(5.0, 6.8, 6.728)"
08-01-2023 18:08:32.144442,"(2.45, 3.1, 3.078888888888889)","(3.4, 4.2, 4.179190751445087)","(31.0, 75.0, 56.53846153846154)","(21.0, 42.0, 40.95652173913044)","(3.8, 5.0, 4.929032258064516)","(21.0, 38.0, 36.666666666666664)","(5.0, 6.8, 6.728)"
08-01-2023 18:08:33.136226,"(2.45, 3.1, 3.078888888888889)","(3.4, 4.2, 4.179190751445087)","(31.0, 75.0, 57.666666666666664)","(21.0, 42.0, 40.95652173913044)","(3.8, 5.0, 4.933333333333334)","(21.0, 38.0, 35.5)","(5.0, 6.8, 6.728)"
08-01-2023 18:08:34.144145,"(2.5, 3.1, 3.078888888888889)","(3.6, 4.2, 4.179190751445087)","(31.0, 70.0, 55.9375)","(21.0, 42.0, 40.95652173913044)","(3.9, 5.0, 4.933333333333334)","(26.0, 38.0, 35.5)","(5.0, 6.8, 6.728)"
08-01-2023 18:08:35.148702,"(2.5, 3.1, 3.078888888888889)","(3.6, 4.2, 4.179190751445087)","(31.0, 70.0, 55.9375)","(21.0, 42.0, 40.95652173913044)","(3.9, 5.0, 4.933333333333334)","(26.0, 38.0, 33.714285714285715)","(5.0, 6.8, 6.761904761904762)"
08-01-2023 18:08:36.198906,"(2.5, 3.1, 3.0703125)","(3.6, 4.2, 4.179190751445087)","(31.0, 70.0, 59.285714285714285)","(21.0, 42.0, 40.95652173913044)","(3.9, 5.0, 4.933333333333334)","(26.0, 38.0, 33.0)","(5.0, 7.0, 6.761904761904762)"
08-01-2023 18:08:37.328699,"(2.5, 3.1, 3.0703125)","(3.6, 4.2, 4.179190751445087)","(31.0, 70.0, 60.0)","(21.0, 42.0, 40.95652173913044)","(3.9, 5.0, 4.933333333333334)","(26.0, 38.0, 33.0)","(5.0, 7.0, 6.761904761904762)"
08-01-2023 18:08:38.439874,"(2.5, 3.1, 3.0703125)","(3.6, 4.2, 4.179190751445087)","(31.0, 70.0, 56.0)","(21.0, 42.0, 40.95652173913044)","(3.9, 5.0, 4.933333333333334)","(26.0, 38.0, 33.0)","(5.0, 7.0, 6.742372881355932)"
08-01-2023 18:08:39.541624,"(2.5, 3.1, 3.064814814814815)","(3.6, 4.1, 4.083333333333333)","(31.0, 70.0, 56.875)","(21.0, 42.0, 40.90909090909091)","(3.9, 5.0, 4.933333333333334)","(26.0, 38.0, 33.0)","(5.0, 7.0, 6.742372881355932)"
08-01-2023 18:08:40.623328,"(2.5, 3.1, 3.0770833333333334)","(3.5, 4.1, 4.022222222222222)","(31.0, 70.0, 56.875)","(26.0, 42.0, 40.90909090909091)","(4.0, 5.0, 4.925714285714285)","(26.0, 38.0, 33.0)","(5.5, 7.0, 6.782608695652174)"
08-01-2023 18:08:41.674267,"(2.5, 3.1, 3.0825)","(3.5, 4.1, 4.01)","(31.0, 70.0, 56.0)","(26.0, 42.0, 40.90909090909091)","(4.0, 5.0, 4.925714285714285)","(26.0, 38.0, 33.0)","(5.5, 7.0, 6.782608695652174)"
08-01-2023 18:08:42.807431,"(2.5, 3.05, 3.045)","(3.5, 4.1, 4.01)","(31.0, 70.0, 60.0)","(26.0, 42.0, 40.90909090909091)","(4.0, 5.0, 4.933333333333334)","(26.0, 38.0, 33.0)","(5.5, 7.0, 6.782608695652174)"
08-01-2023 18:08:43.993668,"(2.5, 3.05, 3.0463235294117643)","(3.5, 4.1, 4.066666666666666)","(31.0, 70.0, 60.0)","(26.0, 42.0, 40.90909090909091)","(4.0, 5.0, 4.933333333333334)","(26.0, 38.0, 33.0)","(5.5, 7.0, 6.777777777777778)"
08-01-2023 18:08:45.118192,"(2.5, 3.1, 3.0672131147540984)","(3.5, 4.1, 4.066666666666666)","(31.0, 70.0, 59.5)","(26.0, 42.0, 40.90909090909091)","(4.0, 5.0, 4.933333333333334)","(26.0, 38.0, 33.0)","(5.5, 7.0, 6.777777777777778)"
08-01-2023 18:08:46.129038,"(2.5, 3.1, 3.0701492537313433)","(3.5, 4.1, 4.066666666666666)","(31.0, 70.0, 56.0)","(26.0, 42.0, 40.90909090909091)","(4.0, 5.0, 4.933333333333334)","(26.0, 38.0, 33.0)","(5.5, 7.0, 6.777777777777778)"
08-01-2023 18:08:47.217076,"(2.5, 3.1, 3.0701492537313433)","(3.5, 4.1, 4.066666666666666)","(31.0, 70.0, 55.9375)","(26.0, 42.0, 40.90909090909091)","(4.0, 5.0, 4.933333333333334)","(26.0, 38.0, 33.0)","(5.5, 7.0, 6.777777777777778)"
08-01-2023 18:08:48.352821,"(2.5, 3.1, 3.0701492537313433)","(3.5, 4.1, 4.0285714285714285)","(31.0, 70.0, 55.9375)","(26.0, 42.0, 40.90909090909091)","(4.0, 5.0, 4.933333333333334)","(26.0, 38.0, 35.5)","(5.5, 7.0, 6.79047619047619)"
08-01-2023 18:08:49.364505,"(2.5, 3.05, 3.0272727272727273)","(3.5, 4.1, 4.058333333333334)","(31.0, 70.0, 55.9375)","(26.0, 38.0, 37.0)","(4.0, 5.0, 4.92463768115942)","(26.0, 38.0, 35.0)","(5.5, 7.0, 6.79047619047619)"
