,Kanga Lights,Elope To Paris,Blaze Maker,Patch Herrera,Serving Soldier,Big Prediction,Remember Prince,Colden Express
11-01-2023 12:44:41.908521,"(6.0, 12.0, 8.8)","(21.0, 110.0, 37.1)","(11.0, 34.0, 26.5)","(17.0, 44.0, 22.4)","(12.0, 29.0, 14.681818181818182)","(10.0, 25.0, 16.32142857142857)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:44:43.141810,"(6.0, 12.0, 8.8)","(21.0, 110.0, 37.1)","(11.0, 34.0, 26.5)","(17.0, 44.0, 22.4)","(12.0, 29.0, 14.681818181818182)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:44:44.289516,"(6.0, 12.0, 7.733333333333333)","(21.0, 110.0, 37.1)","(11.0, 34.0, 26.5)","(17.0, 44.0, 22.4)","(12.0, 29.0, 14.681818181818182)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:44:45.429881,"(6.0, 12.0, 7.733333333333333)","(21.0, 110.0, 37.1)","(11.0, 34.0, 26.5)","(17.0, 44.0, 22.4)","(12.0, 29.0, 14.681818181818182)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:44:46.720392,"(6.0, 12.0, 7.733333333333333)","(21.0, 110.0, 37.1)","(11.0, 34.0, 26.5)","(17.0, 44.0, 22.4)","(12.0, 29.0, 14.681818181818182)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:44:48.209582,"(6.0, 12.0, 7.84)","(21.0, 110.0, 37.1)","(11.0, 34.0, 26.5)","(17.0, 44.0, 22.4)","(12.0, 29.0, 14.681818181818182)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:44:49.545289,"(6.0, 12.0, 9.1)","(21.0, 110.0, 37.1)","(11.0, 34.0, 26.5)","(17.0, 44.0, 22.4)","(12.0, 29.0, 14.681818181818182)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:44:50.819857,"(6.0, 12.0, 7.927272727272728)","(21.0, 110.0, 37.1)","(11.0, 34.0, 26.5)","(17.0, 44.0, 22.4)","(12.0, 29.0, 14.681818181818182)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:44:51.994305,"(6.0, 12.0, 8.676923076923076)","(21.0, 110.0, 37.1)","(11.0, 34.0, 26.5)","(17.0, 44.0, 22.4)","(12.0, 29.0, 14.681818181818182)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:44:53.390091,"(6.0, 12.0, 8.218181818181819)","(21.0, 110.0, 37.1)","(11.0, 34.0, 26.5)","(17.0, 44.0, 22.4)","(12.0, 29.0, 14.681818181818182)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:44:54.831130,"(6.0, 12.0, 7.555555555555555)","(21.0, 110.0, 37.1)","(11.0, 34.0, 26.5)","(17.0, 44.0, 22.8)","(12.0, 29.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:44:56.118614,"(6.0, 12.0, 7.555555555555555)","(21.0, 110.0, 37.1)","(11.0, 34.0, 26.5)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:44:57.422969,"(6.0, 12.0, 7.555555555555555)","(21.0, 110.0, 37.1)","(11.0, 34.0, 26.5)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:44:58.660295,"(6.0, 12.0, 7.555555555555555)","(21.0, 110.0, 37.1)","(11.0, 34.0, 26.5)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:45:00.145083,"(6.0, 12.0, 7.555555555555555)","(21.0, 110.0, 37.1)","(11.0, 34.0, 26.5)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:45:01.502547,"(6.0, 12.0, 7.555555555555555)","(21.0, 110.0, 37.1)","(11.0, 34.0, 26.5)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:45:02.737153,"(6.0, 12.0, 7.555555555555555)","(21.0, 110.0, 37.1)","(11.0, 34.0, 26.5)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:45:03.998974,"(6.0, 12.0, 7.555555555555555)","(21.0, 110.0, 37.1)","(11.0, 34.0, 26.5)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:45:05.171231,"(6.0, 12.0, 7.555555555555555)","(21.0, 100.0, 40.833333333333336)","(11.0, 34.0, 27.25)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:45:06.346763,"(6.0, 12.0, 7.555555555555555)","(21.0, 100.0, 40.833333333333336)","(11.0, 34.0, 27.25)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:45:07.660797,"(6.0, 12.0, 7.555555555555555)","(21.0, 100.0, 40.833333333333336)","(11.0, 34.0, 27.25)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:45:08.981933,"(6.0, 12.0, 7.555555555555555)","(21.0, 100.0, 40.833333333333336)","(11.0, 34.0, 27.25)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:45:10.208065,"(6.0, 12.0, 7.555555555555555)","(21.0, 100.0, 40.833333333333336)","(11.0, 34.0, 27.25)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:45:11.415307,"(6.0, 12.0, 7.555555555555555)","(21.0, 95.0, 42.2)","(11.0, 34.0, 27.25)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:45:12.771187,"(6.0, 12.0, 7.555555555555555)","(21.0, 95.0, 42.2)","(11.0, 34.0, 27.25)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:45:14.012241,"(6.0, 12.0, 7.555555555555555)","(21.0, 95.0, 42.2)","(11.0, 34.0, 27.25)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:45:15.239004,"(6.0, 12.5, 7.611111111111111)","(21.0, 95.0, 35.6)","(11.0, 34.0, 27.25)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:45:16.496729,"(6.0, 12.5, 7.611111111111111)","(21.0, 100.0, 36.1)","(11.0, 34.0, 27.25)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:45:17.710031,"(6.0, 12.5, 7.611111111111111)","(21.0, 100.0, 36.1)","(11.0, 34.0, 27.25)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:45:19.073702,"(6.0, 12.5, 7.611111111111111)","(21.0, 100.0, 36.1)","(11.0, 34.0, 27.25)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:45:20.407285,"(6.0, 12.5, 7.611111111111111)","(21.0, 100.0, 36.1)","(11.0, 34.0, 27.25)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:45:21.662751,"(6.0, 12.5, 7.611111111111111)","(21.0, 100.0, 36.1)","(11.0, 34.0, 27.25)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:45:22.905241,"(6.0, 12.5, 7.611111111111111)","(21.0, 100.0, 36.1)","(11.0, 34.0, 27.25)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:45:24.171636,"(6.0, 12.5, 7.611111111111111)","(21.0, 100.0, 36.1)","(11.0, 34.0, 27.25)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:45:25.517027,"(6.0, 12.5, 7.611111111111111)","(21.0, 100.0, 36.1)","(11.0, 34.0, 27.25)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:45:26.834803,"(6.0, 12.5, 7.611111111111111)","(21.0, 100.0, 36.1)","(11.0, 34.0, 27.25)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:45:28.135581,"(6.0, 12.5, 7.611111111111111)","(21.0, 100.0, 36.1)","(11.0, 34.0, 27.25)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:45:29.347017,"(6.0, 12.5, 7.611111111111111)","(21.0, 100.0, 36.1)","(11.0, 34.0, 27.25)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:45:30.533045,"(6.0, 12.5, 7.611111111111111)","(21.0, 100.0, 36.1)","(11.0, 34.0, 27.25)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:45:31.724359,"(6.0, 12.5, 7.611111111111111)","(21.0, 100.0, 36.1)","(11.0, 34.0, 27.25)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:45:32.937809,"(6.0, 12.5, 7.611111111111111)","(21.0, 100.0, 36.1)","(11.0, 34.0, 27.25)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.863636363636363)","(10.0, 25.0, 13.3)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.7406060606060605)"
11-01-2023 12:45:34.141768,"(6.0, 12.5, 7.611111111111111)","(21.0, 100.0, 36.1)","(11.0, 34.0, 28.0)","(17.0, 46.0, 22.8)","(12.0, 30.0, 17.192307692307693)","(10.0, 25.0, 13.444444444444445)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.73546875)"
11-01-2023 12:45:35.332721,"(6.0, 12.5, 8.992307692307692)","(21.0, 100.0, 36.1)","(11.0, 34.0, 28.0)","(17.0, 46.0, 22.8)","(12.0, 30.0, 17.192307692307693)","(10.0, 25.0, 13.444444444444445)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.73546875)"
11-01-2023 12:45:36.571637,"(6.0, 12.5, 9.471428571428572)","(21.0, 100.0, 36.1)","(11.0, 34.0, 28.0)","(17.0, 46.0, 22.8)","(12.0, 30.0, 17.192307692307693)","(10.0, 25.0, 13.444444444444445)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.73546875)"
11-01-2023 12:45:37.780861,"(6.0, 12.5, 9.471428571428572)","(21.0, 100.0, 36.1)","(11.0, 34.0, 26.5)","(17.0, 46.0, 22.8)","(12.0, 30.0, 14.25)","(10.0, 25.0, 13.444444444444445)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.73546875)"
11-01-2023 12:45:39.074444,"(6.0, 12.5, 7.966666666666667)","(21.0, 100.0, 36.1)","(11.0, 34.0, 26.5)","(17.0, 46.0, 22.8)","(12.0, 30.0, 17.884615384615387)","(10.0, 25.0, 13.444444444444445)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.73546875)"
11-01-2023 12:45:40.234306,"(6.0, 12.5, 7.966666666666667)","(21.0, 100.0, 36.1)","(11.0, 34.0, 26.5)","(17.0, 46.0, 22.8)","(12.0, 30.0, 17.884615384615387)","(10.0, 25.0, 13.444444444444445)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.73546875)"
11-01-2023 12:45:41.487189,"(6.0, 12.5, 9.7)","(21.0, 100.0, 36.1)","(11.0, 34.0, 26.5)","(17.0, 46.0, 22.8)","(12.0, 30.0, 17.884615384615387)","(10.0, 25.0, 13.444444444444445)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.73546875)"
11-01-2023 12:45:42.737602,"(6.0, 12.5, 8.322222222222223)","(21.0, 100.0, 36.1)","(11.0, 34.0, 26.5)","(17.0, 46.0, 22.8)","(12.0, 30.0, 15.15)","(10.0, 25.0, 13.444444444444445)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.73546875)"
11-01-2023 12:45:44.029875,"(6.0, 12.5, 8.322222222222223)","(21.0, 100.0, 36.1)","(11.0, 34.0, 26.5)","(17.0, 46.0, 22.8)","(12.0, 30.0, 15.15)","(10.0, 25.0, 13.444444444444445)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.73546875)"
11-01-2023 12:45:45.368166,"(6.0, 12.5, 10.411111111111111)","(21.0, 100.0, 36.1)","(11.0, 34.0, 26.5)","(17.0, 46.0, 20.22222222222222)","(12.0, 30.0, 15.15)","(10.0, 25.0, 13.444444444444445)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.73546875)"
11-01-2023 12:45:46.578727,"(6.0, 12.5, 9.928571428571429)","(21.0, 100.0, 36.1)","(11.0, 34.0, 26.5)","(17.0, 46.0, 21.11111111111111)","(12.0, 30.0, 15.15)","(10.0, 25.0, 13.444444444444445)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.73546875)"
11-01-2023 12:45:47.826542,"(6.0, 12.5, 8.677777777777777)","(21.0, 100.0, 36.1)","(11.0, 34.0, 26.5)","(17.0, 46.0, 21.11111111111111)","(12.0, 30.0, 15.15)","(10.0, 25.0, 13.444444444444445)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.73546875)"
11-01-2023 12:45:49.135330,"(6.0, 12.5, 10.588888888888889)","(21.0, 100.0, 36.1)","(11.0, 34.0, 26.5)","(17.0, 46.0, 21.11111111111111)","(12.0, 30.0, 15.15)","(10.0, 25.0, 13.444444444444445)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.73546875)"
11-01-2023 12:45:50.433954,"(6.0, 12.5, 10.588888888888889)","(21.0, 100.0, 36.1)","(11.0, 34.0, 26.5)","(17.0, 46.0, 21.11111111111111)","(12.0, 30.0, 15.15)","(10.0, 25.0, 13.444444444444445)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.73546875)"
11-01-2023 12:45:51.760453,"(6.0, 12.5, 10.157142857142857)","(21.0, 100.0, 36.1)","(11.0, 34.0, 26.5)","(17.0, 46.0, 21.11111111111111)","(12.0, 30.0, 15.15)","(10.0, 25.0, 13.444444444444445)","(5.0, 8.2, 5.64)","(1.75, 2.08, 1.73546875)"
11-01-2023 12:45:52.972066,"(6.0, 12.5, 9.033333333333333)","(21.0, 100.0, 36.1)","(11.0, 34.0, 26.5)","(17.0, 46.0, 21.11111111111111)","(12.0, 30.0, 15.15)","(10.0, 25.0, 13.444444444444445)","(5.0, 8.2, 5.25)","(1.75, 2.08, 1.73546875)"
11-01-2023 12:45:54.136405,"(6.0, 12.5, 13.2)","(21.0, 100.0, 53.2)","(11.0, 34.0, 35.2)","(17.0, 46.0, 25.0)","(12.0, 30.0, 15.541666666666666)","(10.0, 25.0, 16.5)","(5.0, 8.0, 5.25)","(1.75, 2.08, 1.73546875)"
11-01-2023 12:45:55.501334,"(6.0, 15.5, 13.2)","(21.0, 150.0, 66.0)","(11.0, 38.0, 35.83333333333333)","(17.0, 60.0, 25.0)","(12.0, 38.0, 15.541666666666666)","(10.0, 30.0, 16.5)","(5.0, 8.0, 5.25)","(1.75, 2.08, 1.73546875)"
11-01-2023 12:45:56.849261,"(6.0, 15.5, 12.454545454545455)","(21.0, 140.0, 66.0)","(11.0, 38.0, 35.83333333333333)","(17.0, 60.0, 25.0)","(12.0, 38.0, 15.541666666666666)","(10.0, 30.0, 16.5)","(5.0, 8.0, 5.311111111111111)","(1.75, 2.08, 1.763)"
11-01-2023 12:45:58.204512,"(6.0, 15.5, 10.083333333333334)","(21.0, 140.0, 66.0)","(11.0, 38.0, 35.83333333333333)","(17.0, 60.0, 25.0)","(12.0, 38.0, 15.541666666666666)","(10.0, 30.0, 16.5)","(5.0, 7.8, 5.311111111111111)","(1.75, 2.06, 1.763)"
11-01-2023 12:45:59.675397,"(6.0, 15.5, 10.083333333333334)","(21.0, 140.0, 66.0)","(11.0, 38.0, 35.83333333333333)","(17.0, 60.0, 25.0)","(12.0, 38.0, 15.541666666666666)","(10.0, 30.0, 16.5)","(5.0, 7.8, 5.311111111111111)","(1.75, 2.06, 1.763)"
11-01-2023 12:46:00.952996,"(6.0, 15.5, 10.083333333333334)","(21.0, 140.0, 66.0)","(11.0, 38.0, 35.83333333333333)","(17.0, 60.0, 25.0)","(12.0, 38.0, 15.541666666666666)","(10.0, 30.0, 16.5)","(5.0, 7.8, 5.311111111111111)","(1.75, 2.06, 1.763)"
11-01-2023 12:46:02.340057,"(6.0, 15.5, 10.083333333333334)","(21.0, 140.0, 66.0)","(11.0, 38.0, 35.83333333333333)","(17.0, 60.0, 25.0)","(12.0, 38.0, 15.541666666666666)","(10.0, 30.0, 16.5)","(5.0, 7.8, 5.311111111111111)","(1.75, 2.06, 1.763)"
11-01-2023 12:46:03.629750,"(6.0, 15.5, 10.083333333333334)","(21.0, 140.0, 66.0)","(11.0, 38.0, 35.83333333333333)","(17.0, 60.0, 25.416666666666668)","(12.0, 38.0, 15.541666666666666)","(10.0, 30.0, 16.5)","(5.0, 7.8, 5.311111111111111)","(1.75, 2.06, 1.763)"
11-01-2023 12:46:04.769785,"(6.0, 15.5, 10.083333333333334)","(21.0, 140.0, 66.0)","(11.0, 38.0, 35.83333333333333)","(17.0, 60.0, 25.416666666666668)","(12.0, 38.0, 15.541666666666666)","(10.0, 30.0, 16.5)","(5.0, 7.8, 5.311111111111111)","(1.75, 2.06, 1.763)"
11-01-2023 12:46:05.879962,"(6.0, 19.0, 10.666666666666666)","(21.0, 140.0, 66.0)","(11.0, 38.0, 36.55555555555556)","(17.0, 60.0, 25.416666666666668)","(12.0, 38.0, 15.541666666666666)","(10.0, 30.0, 16.5)","(5.0, 7.8, 5.311111111111111)","(1.75, 2.06, 1.763)"
11-01-2023 12:46:07.098314,"(6.0, 19.0, 10.666666666666666)","(21.0, 140.0, 66.0)","(11.0, 38.0, 36.55555555555556)","(17.0, 60.0, 39.25)","(12.0, 38.0, 15.541666666666666)","(10.0, 30.0, 16.5)","(5.0, 7.8, 6.511111111111111)","(1.75, 2.06, 1.763)"
11-01-2023 12:46:08.373525,"(6.0, 19.0, 10.666666666666666)","(21.0, 140.0, 66.0)","(11.0, 38.0, 35.83333333333333)","(17.0, 60.0, 39.25)","(12.0, 38.0, 15.541666666666666)","(10.0, 30.0, 25.375)","(5.0, 7.8, 5.311111111111111)","(1.75, 2.06, 1.763)"
11-01-2023 12:46:09.629677,"(6.0, 19.0, 10.666666666666666)","(21.0, 140.0, 66.0)","(11.0, 38.0, 36.0)","(17.0, 60.0, 39.25)","(12.0, 38.0, 15.541666666666666)","(10.0, 30.0, 16.875)","(5.0, 7.8, 5.311111111111111)","(1.75, 2.06, 1.763)"
11-01-2023 12:46:10.801022,"(6.0, 19.0, 10.666666666666666)","(21.0, 140.0, 66.0)","(11.0, 38.0, 36.0)","(17.0, 60.0, 39.25)","(12.0, 38.0, 15.541666666666666)","(10.0, 30.0, 16.875)","(5.0, 7.8, 5.311111111111111)","(1.75, 2.06, 1.763)"
11-01-2023 12:46:12.031217,"(6.0, 19.0, 10.666666666666666)","(21.0, 140.0, 66.0)","(11.0, 38.0, 36.0)","(17.0, 60.0, 39.25)","(12.0, 38.0, 15.541666666666666)","(10.0, 30.0, 16.875)","(5.0, 7.8, 5.311111111111111)","(1.75, 2.06, 1.763)"
11-01-2023 12:46:13.338176,"(6.0, 19.0, 10.666666666666666)","(21.0, 140.0, 66.0)","(11.0, 38.0, 36.0)","(17.0, 60.0, 25.416666666666668)","(12.0, 38.0, 15.541666666666666)","(10.0, 30.0, 16.875)","(5.0, 7.8, 5.311111111111111)","(1.75, 2.06, 1.763)"
11-01-2023 12:46:14.682348,"(6.0, 19.0, 10.666666666666666)","(21.0, 140.0, 79.5)","(11.0, 38.0, 36.0)","(17.0, 60.0, 23.416666666666668)","(12.0, 38.0, 15.777777777777779)","(10.0, 30.0, 15.083333333333334)","(5.0, 7.8, 5.311111111111111)","(1.75, 2.06, 1.763)"
11-01-2023 12:46:16.136577,"(6.0, 19.0, 10.666666666666666)","(21.0, 130.0, 79.5)","(11.0, 38.0, 36.0)","(17.0, 48.0, 23.416666666666668)","(12.0, 34.0, 15.777777777777779)","(10.0, 28.0, 15.083333333333334)","(5.0, 7.8, 5.311111111111111)","(1.75, 2.06, 1.763)"
11-01-2023 12:46:17.265916,"(6.0, 19.0, 10.666666666666666)","(21.0, 130.0, 79.5)","(11.0, 38.0, 36.0)","(17.0, 48.0, 23.416666666666668)","(12.0, 34.0, 15.777777777777779)","(10.0, 28.0, 15.083333333333334)","(5.0, 7.8, 5.311111111111111)","(1.75, 2.06, 1.763)"
11-01-2023 12:46:18.460423,"(6.0, 19.0, 10.666666666666666)","(21.0, 130.0, 66.0)","(11.0, 38.0, 36.0)","(17.0, 48.0, 21.77777777777778)","(12.0, 34.0, 15.777777777777779)","(10.0, 28.0, 15.083333333333334)","(5.0, 7.8, 5.311111111111111)","(1.75, 2.06, 1.763)"
11-01-2023 12:46:19.862449,"(6.0, 19.0, 10.666666666666666)","(21.0, 140.0, 79.5)","(11.0, 38.0, 36.0)","(17.0, 48.0, 21.77777777777778)","(12.0, 34.0, 15.777777777777779)","(10.0, 28.0, 15.083333333333334)","(5.0, 7.8, 5.311111111111111)","(1.75, 2.06, 1.763)"
11-01-2023 12:46:21.148748,"(6.0, 19.0, 10.666666666666666)","(21.0, 130.0, 79.5)","(11.0, 38.0, 36.0)","(17.0, 48.0, 21.77777777777778)","(12.0, 34.0, 15.777777777777779)","(10.0, 28.0, 15.083333333333334)","(5.0, 7.8, 5.311111111111111)","(1.75, 2.06, 1.763)"
11-01-2023 12:46:22.413216,"(6.0, 19.0, 10.666666666666666)","(21.0, 130.0, 79.5)","(11.0, 38.0, 36.0)","(17.0, 48.0, 21.77777777777778)","(12.0, 34.0, 15.777777777777779)","(10.0, 28.0, 15.083333333333334)","(5.0, 7.8, 5.311111111111111)","(1.75, 2.06, 1.763)"
11-01-2023 12:46:23.560417,"(6.0, 19.0, 10.666666666666666)","(21.0, 130.0, 79.5)","(11.0, 38.0, 36.0)","(17.0, 48.0, 21.77777777777778)","(12.0, 34.0, 15.777777777777779)","(10.0, 28.0, 15.083333333333334)","(5.0, 7.8, 5.311111111111111)","(1.75, 2.06, 1.763)"
11-01-2023 12:46:24.739524,"(6.0, 19.0, 10.666666666666666)","(21.0, 130.0, 79.5)","(11.0, 38.0, 36.666666666666664)","(17.0, 48.0, 21.77777777777778)","(12.0, 34.0, 18.625)","(10.0, 28.0, 14.222222222222221)","(5.0, 7.8, 5.311111111111111)","(1.75, 2.06, 1.763)"
11-01-2023 12:46:25.894697,"(6.0, 18.5, 10.583333333333334)","(21.0, 130.0, 79.5)","(11.0, 38.0, 36.666666666666664)","(17.0, 48.0, 21.77777777777778)","(12.0, 34.0, 18.625)","(10.0, 28.0, 14.222222222222221)","(5.0, 7.8, 5.311111111111111)","(1.75, 2.06, 1.763)"
11-01-2023 12:46:27.028067,"(6.0, 18.5, 10.583333333333334)","(21.0, 130.0, 79.5)","(11.0, 38.0, 36.666666666666664)","(17.0, 48.0, 21.77777777777778)","(12.0, 34.0, 18.625)","(10.0, 28.0, 14.222222222222221)","(5.0, 7.8, 5.311111111111111)","(1.75, 2.06, 1.763)"
11-01-2023 12:46:28.034448,"(6.0, 18.5, 10.583333333333334)","(21.0, 130.0, 79.5)","(11.0, 38.0, 36.666666666666664)","(17.0, 48.0, 21.77777777777778)","(12.0, 34.0, 18.625)","(10.0, 28.0, 14.222222222222221)","(5.0, 7.8, 5.311111111111111)","(1.75, 2.06, 1.763)"
11-01-2023 12:46:29.397459,"(6.0, 18.5, 10.583333333333334)","(21.0, 130.0, 79.5)","(11.0, 38.0, 36.166666666666664)","(17.0, 48.0, 21.77777777777778)","(12.0, 34.0, 18.625)","(10.0, 28.0, 14.222222222222221)","(5.0, 7.8, 5.311111111111111)","(1.75, 2.06, 1.763)"
