,Artful Jack,Kudos Mason,Keayang Tara,Precious Cullen Nz,Royal Winkle,Miss Pau,Ashlee Nitro,Vanity Bay
05-01-2023 17:29:07.937308,"(3.1, 4.6, 4.406666666666667)","(21.0, 32.0, 27.57894736842105)","(6.5, 7.6, 7.217391304347826)","(5.5, 99999, 99990)","(31.0, 40.0, 35.42857142857143)","(31.0, 50.0, 47.142857142857146)","(3.7, 4.8, 4.711111111111111)","(4.4, 5.6, 5.35)"
05-01-2023 17:29:09.620519,"(3.1, 4.6, 4.406666666666667)","(21.0, 32.0, 28.88888888888889)","(6.5, 7.6, 7.217391304347826)","(5.5, 99999, 99990)","(31.0, 40.0, 36.8)","(31.0, 55.0, 48.888888888888886)","(3.7, 4.8, 4.711111111111111)","(4.4, 5.6, 5.2214285714285715)"
05-01-2023 17:29:10.998139,"(3.2, 4.6, 4.406666666666667)","(21.0, 30.0, 27.545454545454547)","(6.5, 7.6, 7.316129032258064)","(5.5, 99999, 99990)","(31.0, 40.0, 36.8)","(31.0, 55.0, 50.0)","(3.7, 4.8, 4.711111111111111)","(4.4, 5.8, 4.94639175257732)"
05-01-2023 17:29:12.331949,"(3.2, 4.6, 4.406666666666667)","(21.0, 29.0, 27.545454545454547)","(6.5, 7.6, 7.316129032258064)","(5.5, 99999, 99990)","(31.0, 40.0, 36.8)","(31.0, 55.0, 50.0)","(3.7, 4.8, 4.711111111111111)","(4.4, 5.4, 5.025974025974026)"
05-01-2023 17:29:13.619654,"(3.2, 4.6, 4.406666666666667)","(21.0, 29.0, 27.545454545454547)","(6.5, 7.6, 6.9230769230769225)","(5.5, 99999, 99990)","(31.0, 40.0, 36.8)","(31.0, 55.0, 50.0)","(3.7, 4.8, 4.590909090909091)","(4.4, 5.4, 5.055172413793104)"
05-01-2023 17:29:15.255790,"(3.2, 4.6, 4.406666666666667)","(21.0, 28.0, 27.333333333333332)","(6.5, 7.6, 7.092307692307692)","(5.5, 99999, 99990)","(31.0, 40.0, 36.8)","(31.0, 55.0, 50.0)","(3.7, 4.7, 4.54)","(4.4, 5.4, 5.060377358490566)"
05-01-2023 17:29:16.859284,"(3.2, 4.6, 4.406666666666667)","(21.0, 28.0, 27.333333333333332)","(6.0, 7.6, 7.092307692307692)","(5.5, 99999, 99990)","(31.0, 40.0, 36.8)","(31.0, 55.0, 50.0)","(3.8, 4.7, 4.54)","(4.2, 5.4, 5.060377358490566)"
05-01-2023 17:29:18.475538,"(3.2, 4.6, 4.406666666666667)","(21.0, 28.0, 28.18181818181818)","(6.0, 7.6, 7.16)","(5.5, 99999, 99990)","(31.0, 40.0, 35.42857142857143)","(31.0, 55.0, 48.57142857142857)","(3.8, 4.7, 4.54)","(4.2, 5.3, 5.096)"
05-01-2023 17:29:20.035665,"(3.2, 4.6, 4.406666666666667)","(21.0, 30.0, 28.18181818181818)","(6.0, 7.6, 7.16)","(5.5, 99999, 99990)","(31.0, 40.0, 35.42857142857143)","(31.0, 55.0, 48.63636363636363)","(3.8, 4.7, 4.54)","(4.2, 5.3, 5.075)"
05-01-2023 17:29:21.512060,"(3.2, 4.6, 4.406666666666667)","(21.0, 30.0, 28.0)","(6.0, 7.6, 7.2615384615384615)","(5.5, 99999, 99990)","(31.0, 40.0, 36.8)","(31.0, 55.0, 48.63636363636363)","(3.8, 4.7, 4.54)","(4.2, 5.3, 4.807317073170731)"
05-01-2023 17:29:22.916184,"(3.2, 4.6, 4.406666666666667)","(21.0, 29.0, 28.0)","(6.0, 7.6, 7.2)","(5.5, 99999, 99990)","(31.0, 40.0, 36.8)","(31.0, 55.0, 48.63636363636363)","(3.8, 4.7, 4.614285714285715)","(4.2, 5.0, 4.807317073170731)"
05-01-2023 17:29:24.484338,"(3.2, 4.6, 4.406666666666667)","(21.0, 29.0, 27.0)","(6.0, 7.6, 7.16)","(5.5, 99999, 99990)","(31.0, 40.0, 36.8)","(31.0, 55.0, 48.63636363636363)","(3.8, 4.7, 4.614285714285715)","(4.2, 5.0, 4.807317073170731)"
05-01-2023 17:29:25.908212,"(3.2, 4.6, 4.406666666666667)","(21.0, 29.0, 27.0)","(6.0, 7.6, 7.1875)","(5.5, 99999, 99990)","(31.0, 40.0, 39.5)","(31.0, 55.0, 51.31578947368421)","(3.8, 4.7, 4.614285714285715)","(4.2, 5.0, 4.807317073170731)"
05-01-2023 17:29:27.208574,"(3.2, 4.6, 4.406666666666667)","(21.0, 32.0, 29.066666666666666)","(6.0, 7.6, 7.1875)","(5.5, 99999, 99990)","(31.0, 42.0, 39.5)","(31.0, 55.0, 51.31578947368421)","(3.8, 4.7, 4.5)","(4.2, 5.0, 4.807317073170731)"
05-01-2023 17:29:28.609265,"(3.2, 4.6, 4.406666666666667)","(21.0, 32.0, 29.066666666666666)","(6.0, 7.6, 7.1875)","(5.5, 99999, 99990)","(31.0, 42.0, 39.5)","(31.0, 55.0, 51.31578947368421)","(3.8, 4.7, 4.5476190476190474)","(4.2, 5.0, 4.807317073170731)"
05-01-2023 17:29:29.903066,"(3.2, 4.6, 4.406666666666667)","(21.0, 32.0, 29.066666666666666)","(6.0, 7.6, 7.1875)","(5.5, 99999, 99990)","(31.0, 42.0, 39.5)","(31.0, 55.0, 51.31578947368421)","(3.8, 4.7, 4.522222222222222)","(4.2, 5.0, 4.807317073170731)"
05-01-2023 17:29:31.443137,"(3.2, 4.6, 4.406666666666667)","(21.0, 32.0, 29.066666666666666)","(6.0, 7.6, 6.9230769230769225)","(5.5, 99999, 99990)","(31.0, 42.0, 39.5)","(31.0, 55.0, 52.083333333333336)","(3.8, 4.7, 4.522222222222222)","(4.2, 5.0, 4.807317073170731)"
05-01-2023 17:29:32.715515,"(3.2, 4.6, 4.406666666666667)","(21.0, 32.0, 29.066666666666666)","(6.0, 7.6, 6.9230769230769225)","(5.5, 99999, 99990)","(31.0, 42.0, 39.5)","(31.0, 55.0, 52.083333333333336)","(3.8, 4.7, 4.4750000000000005)","(4.2, 5.0, 4.807317073170731)"
05-01-2023 17:29:34.072173,"(3.2, 4.5, 4.3)","(21.0, 32.0, 29.066666666666666)","(6.0, 7.6, 7.0285714285714285)","(5.5, 99999, 99990)","(31.0, 42.0, 39.5)","(31.0, 55.0, 52.083333333333336)","(3.7, 4.7, 4.510526315789474)","(4.2, 5.0, 4.807317073170731)"
05-01-2023 17:29:35.580681,"(3.2, 4.5, 4.3)","(21.0, 32.0, 29.066666666666666)","(6.0, 7.6, 7.0285714285714285)","(5.5, 99999, 99990)","(31.0, 42.0, 39.5)","(31.0, 55.0, 52.083333333333336)","(3.7, 4.7, 4.510526315789474)","(4.2, 5.0, 4.807317073170731)"
05-01-2023 17:29:36.966205,"(3.2, 4.5, 4.3)","(21.0, 32.0, 29.142857142857142)","(6.0, 7.6, 7.0285714285714285)","(5.5, 99999, 99990)","(31.0, 42.0, 39.5)","(31.0, 55.0, 52.083333333333336)","(3.7, 4.7, 4.510526315789474)","(4.2, 5.0, 4.807317073170731)"
05-01-2023 17:29:38.314796,"(3.2, 4.5, 4.3)","(21.0, 32.0, 29.142857142857142)","(6.0, 7.6, 7.0285714285714285)","(5.5, 99999, 99990)","(31.0, 42.0, 39.5)","(31.0, 55.0, 52.083333333333336)","(3.7, 4.7, 4.4818181818181815)","(4.2, 5.0, 4.807317073170731)"
05-01-2023 17:29:39.866243,"(3.2, 4.5, 4.3)","(21.0, 32.0, 29.142857142857142)","(6.0, 7.6, 7.0285714285714285)","(5.5, 99999, 99990)","(31.0, 42.0, 39.5)","(31.0, 55.0, 52.083333333333336)","(3.7, 4.7, 4.4818181818181815)","(4.2, 5.0, 4.807317073170731)"
05-01-2023 17:29:41.455286,"(3.2, 4.5, 4.3)","(21.0, 32.0, 29.142857142857142)","(6.0, 7.6, 7.0285714285714285)","(5.5, 99999, 99990)","(31.0, 42.0, 39.5)","(31.0, 55.0, 51.95652173913044)","(3.7, 4.7, 4.54)","(4.2, 5.0, 4.807317073170731)"
05-01-2023 17:29:42.745780,"(3.2, 4.5, 4.3)","(21.0, 32.0, 29.142857142857142)","(6.0, 7.6, 7.0285714285714285)","(5.5, 99999, 99990)","(31.0, 42.0, 39.5)","(31.0, 55.0, 51.95652173913044)","(3.7, 4.7, 4.54)","(4.2, 5.0, 4.807317073170731)"
05-01-2023 17:29:44.007470,"(3.2, 4.5, 4.3)","(21.0, 32.0, 29.142857142857142)","(6.0, 7.6, 7.0285714285714285)","(5.5, 99999, 99990)","(31.0, 42.0, 39.5)","(31.0, 55.0, 51.95652173913044)","(3.7, 4.7, 4.54)","(4.2, 5.0, 4.805769230769231)"
05-01-2023 17:29:45.274548,"(3.2, 4.5, 4.3)","(21.0, 32.0, 29.142857142857142)","(6.0, 7.6, 7.0285714285714285)","(5.5, 99999, 99990)","(31.0, 42.0, 39.5)","(31.0, 55.0, 51.95652173913044)","(3.7, 4.7, 4.54)","(4.2, 5.0, 4.805769230769231)"
05-01-2023 17:29:46.649691,"(3.2, 4.5, 4.3)","(21.0, 32.0, 29.142857142857142)","(6.0, 7.6, 7.0285714285714285)","(5.5, 99999, 99990)","(31.0, 42.0, 39.5)","(31.0, 55.0, 51.95652173913044)","(3.7, 4.7, 4.6454545454545455)","(4.2, 5.0, 4.805769230769231)"
05-01-2023 17:29:47.992634,"(3.2, 4.4, 4.1647058823529415)","(21.0, 32.0, 29.142857142857142)","(6.0, 7.6, 7.416666666666666)","(5.5, 99999, 99990)","(31.0, 42.0, 39.5)","(31.0, 55.0, 51.95652173913044)","(3.7, 4.7, 4.652)","(4.2, 5.0, 4.805769230769231)"
05-01-2023 17:29:49.267385,"(3.2, 4.4, 4.1647058823529415)","(21.0, 32.0, 29.142857142857142)","(6.0, 7.6, 7.416666666666666)","(5.5, 99999, 99990)","(31.0, 42.0, 39.5)","(31.0, 55.0, 51.95652173913044)","(3.7, 4.7, 4.652)","(4.2, 5.0, 4.805769230769231)"
05-01-2023 17:29:50.545007,"(3.2, 4.4, 4.1647058823529415)","(21.0, 32.0, 29.333333333333332)","(6.0, 7.6, 7.285714285714286)","(5.5, 99999, 99990)","(31.0, 42.0, 39.5)","(31.0, 55.0, 51.5)","(3.7, 4.7, 4.652)","(4.2, 5.0, 4.805769230769231)"
05-01-2023 17:29:51.784317,"(3.2, 4.4, 4.1647058823529415)","(21.0, 32.0, 29.333333333333332)","(6.0, 7.6, 7.285714285714286)","(5.5, 99999, 99990)","(31.0, 42.0, 39.5)","(31.0, 55.0, 51.5)","(3.7, 4.7, 4.6454545454545455)","(4.2, 5.0, 4.636036036036035)"
05-01-2023 17:29:53.068447,"(3.2, 4.4, 4.1647058823529415)","(21.0, 32.0, 29.333333333333332)","(6.0, 7.6, 7.252631578947368)","(5.5, 99999, 99990)","(31.0, 42.0, 39.5)","(31.0, 55.0, 51.5)","(3.7, 4.7, 4.625)","(4.2, 5.0, 4.769565217391304)"
05-01-2023 17:29:54.408423,"(3.2, 4.4, 4.1647058823529415)","(21.0, 32.0, 29.333333333333332)","(6.0, 7.6, 7.211764705882353)","(5.5, 99999, 99990)","(31.0, 42.0, 37.25)","(31.0, 55.0, 51.5)","(3.7, 4.7, 4.653846153846154)","(4.2, 4.9, 4.75)"
05-01-2023 17:29:55.660942,"(3.2, 4.4, 4.1647058823529415)","(21.0, 32.0, 28.363636363636363)","(6.0, 7.6, 7.211764705882353)","(5.5, 99999, 99990)","(31.0, 40.0, 37.25)","(31.0, 55.0, 51.5)","(3.7, 4.7, 4.653846153846154)","(4.2, 4.9, 4.673170731707317)"
05-01-2023 17:29:56.972791,"(3.2, 4.4, 4.2)","(21.0, 30.0, 28.666666666666668)","(6.0, 7.6, 7.211764705882353)","(5.5, 99999, 99990)","(31.0, 40.0, 39.333333333333336)","(31.0, 55.0, 51.68421052631579)","(3.7, 4.7, 4.681818181818182)","(4.2, 4.9, 4.676923076923077)"
05-01-2023 17:29:58.172526,"(3.2, 4.3, 4.16)","(21.0, 32.0, 28.444444444444443)","(6.0, 7.6, 7.3)","(5.5, 99999, 99990)","(31.0, 42.0, 41.111111111111114)","(31.0, 55.0, 52.13636363636364)","(3.7, 4.7, 4.681818181818182)","(4.2, 4.9, 4.692857142857143)"
05-01-2023 17:29:59.328304,"(3.2, 4.3, 4.140909090909091)","(21.0, 32.0, 29.333333333333332)","(6.0, 7.6, 7.461538461538462)","(5.5, 99999, 99990)","(31.0, 42.0, 41.111111111111114)","(31.0, 55.0, 51.68421052631579)","(3.7, 4.7, 4.681818181818182)","(4.2, 4.9, 4.651428571428571)"
05-01-2023 17:30:00.414972,"(3.2, 4.3, 4.140909090909091)","(21.0, 32.0, 30.153846153846153)","(6.0, 7.6, 7.461538461538462)","(5.5, 99999, 99990)","(31.0, 42.0, 41.111111111111114)","(31.0, 55.0, 51.68421052631579)","(3.7, 4.7, 4.685714285714286)","(4.2, 4.9, 4.711428571428572)"
05-01-2023 17:30:01.490142,"(3.2, 4.3, 4.133333333333333)","(21.0, 32.0, 30.153846153846153)","(6.0, 7.6, 7.4875)","(5.5, 99999, 99990)","(31.0, 42.0, 41.111111111111114)","(31.0, 55.0, 51.68421052631579)","(3.7, 4.8, 4.666666666666667)","(4.2, 4.9, 4.712903225806452)"
05-01-2023 17:30:02.641853,"(3.2, 4.3, 4.133333333333333)","(21.0, 32.0, 30.153846153846153)","(6.0, 7.6, 7.4875)","(5.5, 99999, 99990)","(31.0, 42.0, 41.111111111111114)","(31.0, 55.0, 51.68421052631579)","(3.7, 4.8, 4.714285714285714)","(4.2, 4.9, 4.780952380952381)"
05-01-2023 17:30:03.808897,"(3.2, 4.3, 4.140909090909091)","(19.0, 32.0, 30.153846153846153)","(6.0, 8.8, 8.100000000000001)","(5.5, 99999, 99990)","(31.0, 40.0, 38.8)","(31.0, 55.0, 51.68421052631579)","(3.7, 4.7, 4.38)","(4.2, 4.8, 4.780952380952381)"
05-01-2023 17:30:04.946119,"(3.2, 4.3, 4.140909090909091)","(19.0, 32.0, 30.153846153846153)","(6.0, 8.8, 8.100000000000001)","(5.5, 99999, 99990)","(31.0, 40.0, 38.8)","(31.0, 55.0, 51.68421052631579)","(3.7, 4.7, 4.38)","(4.2, 4.8, 4.780952380952381)"
05-01-2023 17:30:06.108030,"(3.2, 4.3, 4.204545454545454)","(19.0, 32.0, 30.153846153846153)","(6.0, 8.6, 8.12)","(5.5, 99999, 99990)","(31.0, 40.0, 38.0)","(31.0, 55.0, 51.68421052631579)","(3.7, 4.7, 4.357142857142857)","(4.2, 4.8, 4.75)"
05-01-2023 17:30:07.375178,"(3.2, 4.3, 4.216666666666667)","(19.0, 32.0, 29.333333333333332)","(6.0, 8.6, 8.028571428571428)","(5.5, 99999, 99990)","(31.0, 42.0, 41.0)","(31.0, 55.0, 52.05263157894737)","(3.7, 4.7, 4.630434782608695)","(4.2, 4.8, 4.566666666666666)"
05-01-2023 17:30:08.554674,"(3.2, 4.3, 4.227272727272727)","(21.0, 32.0, 29.333333333333332)","(6.0, 8.6, 8.028571428571428)","(5.5, 99999, 99990)","(31.0, 42.0, 41.0)","(31.0, 55.0, 52.05263157894737)","(3.7, 4.7, 4.630434782608695)","(4.2, 4.8, 4.566666666666666)"
05-01-2023 17:30:09.660291,"(3.2, 4.3, 4.227272727272727)","(21.0, 32.0, 29.333333333333332)","(6.0, 8.6, 8.028571428571428)","(5.5, 99999, 99990)","(31.0, 42.0, 41.0)","(31.0, 55.0, 52.05263157894737)","(3.7, 4.7, 4.659375)","(4.2, 4.8, 4.558064516129032)"
05-01-2023 17:30:10.695198,"(3.2, 4.3, 4.242857142857143)","(21.0, 32.0, 29.333333333333332)","(6.0, 8.6, 8.028571428571428)","(5.5, 99999, 99990)","(31.0, 42.0, 41.0)","(31.0, 55.0, 52.05263157894737)","(3.7, 4.8, 4.659375)","(4.2, 4.8, 4.558064516129032)"
05-01-2023 17:30:11.833324,"(3.2, 4.2, 4.125)","(21.0, 32.0, 29.333333333333332)","(6.0, 8.6, 8.028571428571428)","(5.5, 99999, 99990)","(31.0, 42.0, 41.0)","(31.0, 55.0, 52.05263157894737)","(3.7, 4.8, 4.453333333333334)","(4.2, 4.8, 4.566666666666666)"
05-01-2023 17:30:13.277136,"(3.2, 4.2, 3.848)","(19.0, 32.0, 29.5)","(6.0, 8.6, 8.28)","(5.5, 99999, 99990)","(31.0, 42.0, 41.0)","(31.0, 55.0, 51.92307692307692)","(3.7, 4.8, 4.67)","(4.2, 4.7, 4.5777777777777775)"
05-01-2023 17:30:14.536979,"(3.2, 3.9, 3.848)","(19.0, 30.0, 29.5)","(6.0, 8.6, 8.511111111111111)","(5.5, 99999, 99990)","(31.0, 42.0, 41.25)","(31.0, 55.0, 65.0)","(3.7, 4.8, 4.575)","(4.2, 4.7, 4.5777777777777775)"
05-01-2023 17:30:15.783212,"(3.2, 4.1, 3.882608695652174)","(19.0, 30.0, 29.5)","(6.5, 9.4, 8.511111111111111)","(6.0, 99999, 99990)","(31.0, 42.0, 41.25)","(31.0, 80.0, 66.84210526315789)","(3.7, 4.8, 4.611764705882353)","(4.0, 4.7, 4.6)"
05-01-2023 17:30:17.059568,"(3.2, 4.1, 3.958333333333333)","(21.0, 30.0, 29.5)","(6.5, 9.2, 8.84)","(6.0, 99999, 99990)","(31.0, 42.0, 41.25)","(31.0, 80.0, 66.84210526315789)","(3.7, 4.8, 4.614285714285715)","(4.0, 4.7, 4.6)"
05-01-2023 17:30:18.265386,"(3.2, 4.1, 3.9229166666666666)","(21.0, 30.0, 29.5)","(6.5, 9.2, 8.84)","(6.0, 99999, 99990)","(31.0, 42.0, 41.25)","(31.0, 80.0, 70.71428571428571)","(3.7, 4.8, 4.614285714285715)","(4.0, 4.7, 4.6)"
05-01-2023 17:30:19.578265,"(3.2, 4.1, 3.8972972972972975)","(20.0, 30.0, 29.5)","(6.5, 9.0, 8.717647058823529)","(6.0, 99999, 99990)","(31.0, 42.0, 41.25)","(31.0, 75.0, 70.71428571428571)","(3.7, 4.8, 4.614285714285715)","(4.0, 4.7, 4.6)"
05-01-2023 17:30:20.987206,"(3.2, 4.1, 3.9425925925925926)","(20.0, 30.0, 29.5)","(6.5, 9.0, 8.717647058823529)","(6.0, 99999, 99990)","(31.0, 42.0, 41.25)","(31.0, 75.0, 70.0)","(3.7, 4.8, 4.614285714285715)","(4.0, 4.7, 4.6)"
05-01-2023 17:30:22.234111,"(3.2, 4.1, 3.9425925925925926)","(20.0, 30.0, 29.5)","(6.5, 9.0, 8.717647058823529)","(6.0, 99999, 99990)","(31.0, 42.0, 41.25)","(31.0, 75.0, 70.0)","(3.7, 4.8, 4.614285714285715)","(4.0, 4.7, 4.6)"
05-01-2023 17:30:23.439164,"(3.2, 4.1, 3.938095238095238)","(20.0, 30.0, 29.5)","(6.5, 9.0, 8.717647058823529)","(6.0, 99999, 99990)","(31.0, 42.0, 41.25)","(31.0, 80.0, 65.71428571428571)","(3.7, 4.8, 4.614285714285715)","(4.0, 4.7, 4.6)"
05-01-2023 17:30:24.660817,"(3.2, 4.1, 3.938095238095238)","(20.0, 30.0, 29.5)","(6.5, 9.0, 8.6)","(6.0, 99999, 99990)","(31.0, 42.0, 41.25)","(31.0, 80.0, 65.71428571428571)","(3.7, 4.8, 4.614285714285715)","(4.0, 4.7, 4.452941176470588)"
05-01-2023 17:30:25.799673,"(3.2, 4.1, 3.938095238095238)","(20.0, 30.0, 29.5)","(6.5, 9.0, 8.6)","(6.0, 99999, 99990)","(31.0, 42.0, 41.25)","(31.0, 80.0, 65.71428571428571)","(3.7, 4.8, 4.614285714285715)","(4.0, 4.7, 4.452941176470588)"
05-01-2023 17:30:26.873669,"(3.2, 4.1, 3.938095238095238)","(20.0, 30.0, 29.5)","(6.5, 8.8, 8.32)","(6.0, 99999, 99990)","(31.0, 42.0, 41.25)","(31.0, 80.0, 66.36363636363636)","(3.7, 4.8, 4.614285714285715)","(4.0, 4.7, 4.442857142857143)"
05-01-2023 17:30:27.915624,"(3.2, 4.1, 3.938095238095238)","(20.0, 30.0, 29.5)","(6.5, 8.8, 8.32)","(6.0, 99999, 99990)","(31.0, 42.0, 41.25)","(31.0, 80.0, 70.625)","(3.7, 4.8, 4.614285714285715)","(4.0, 4.7, 4.442857142857143)"
05-01-2023 17:30:28.938605,"(3.2, 4.1, 3.938095238095238)","(20.0, 30.0, 29.5)","(6.5, 8.8, 8.32)","(6.0, 99999, 99990)","(31.0, 42.0, 41.25)","(31.0, 80.0, 70.625)","(3.7, 4.8, 4.614285714285715)","(4.0, 4.7, 4.4)"
05-01-2023 17:30:30.047018,"(3.2, 4.1, 3.9749999999999996)","(20.0, 30.0, 29.5)","(6.5, 8.8, 8.114285714285714)","(6.0, 99999, 99990)","(31.0, 42.0, 41.5)","(31.0, 80.0, 70.625)","(3.7, 4.8, 4.614285714285715)","(4.0, 4.7, 4.388888888888888)"
05-01-2023 17:30:31.261241,"(3.2, 4.1, 3.947222222222222)","(20.0, 30.0, 29.5)","(6.5, 8.8, 8.114285714285714)","(6.0, 99999, 99990)","(31.0, 42.0, 41.5)","(31.0, 80.0, 72.10526315789474)","(3.7, 4.8, 4.666666666666667)","(4.0, 4.7, 4.388888888888888)"
05-01-2023 17:30:32.598564,"(3.2, 4.1, 3.926086956521739)","(20.0, 30.0, 29.5)","(6.5, 8.8, 8.114285714285714)","(6.0, 99999, 99990)","(31.0, 42.0, 41.5)","(31.0, 80.0, 72.10526315789474)","(3.7, 4.8, 4.666666666666667)","(4.0, 4.7, 4.415789473684211)"
05-01-2023 17:30:33.882841,"(3.2, 3.95, 3.878)","(20.0, 30.0, 29.5)","(6.5, 8.4, 7.7043478260869565)","(6.0, 99999, 99990)","(31.0, 42.0, 41.5)","(31.0, 80.0, 69.28571428571429)","(3.7, 4.8, 4.53)","(4.0, 4.7, 4.415789473684211)"
05-01-2023 17:30:35.108721,"(3.2, 3.95, 3.861111111111111)","(21.0, 30.0, 29.5)","(6.5, 8.4, 7.688888888888888)","(6.0, 99999, 99990)","(31.0, 42.0, 41.5)","(31.0, 80.0, 69.28571428571429)","(3.8, 4.8, 4.575)","(4.0, 4.7, 4.50909090909091)"
05-01-2023 17:30:36.309130,"(3.2, 3.95, 3.861111111111111)","(21.0, 30.0, 29.5)","(6.5, 7.8, 7.6499999999999995)","(6.0, 99999, 99990)","(31.0, 42.0, 41.5)","(31.0, 80.0, 69.28571428571429)","(3.8, 4.8, 4.619999999999999)","(4.0, 4.7, 4.513333333333334)"
05-01-2023 17:30:37.717091,"(3.2, 3.9, 3.8249999999999997)","(21.0, 30.0, 29.5)","(6.5, 7.8, 7.6499999999999995)","(6.0, 99999, 99990)","(31.0, 42.0, 41.45454545454545)","(41.0, 80.0, 69.28571428571429)","(3.8, 4.8, 4.657894736842105)","(3.9, 4.7, 4.49)"
05-01-2023 17:30:38.909135,"(3.2, 3.95, 3.8249999999999997)","(17.0, 30.0, 29.333333333333332)","(6.5, 7.8, 7.9)","(6.0, 99999, 99990)","(31.0, 42.0, 41.45454545454545)","(41.0, 80.0, 69.28571428571429)","(3.8, 4.8, 4.472727272727273)","(3.9, 4.7, 4.581818181818182)"
05-01-2023 17:30:40.028605,"(3.2, 3.9, 3.8666666666666667)","(17.0, 32.0, 29.53846153846154)","(6.5, 8.0, 7.9)","(6.0, 99999, 99990)","(31.0, 42.0, 41.45454545454545)","(41.0, 80.0, 69.28571428571429)","(3.8, 4.8, 4.542857142857143)","(3.9, 4.7, 4.487096774193549)"
05-01-2023 17:30:41.253741,"(3.2, 3.8, 3.7694029850746267)","(19.0, 32.0, 26.076923076923077)","(6.5, 8.0, 7.75)","(6.0, 99999, 99990)","(31.0, 42.0, 40.34782608695652)","(41.0, 80.0, 69.61538461538461)","(3.8, 4.8, 4.666666666666667)","(3.9, 4.7, 4.427272727272728)"
05-01-2023 17:30:42.479045,"(3.2, 3.8, 3.768333333333333)","(19.0, 32.0, 27.470588235294116)","(6.5, 8.2, 7.814285714285714)","(6.0, 99999, 99990)","(31.0, 46.0, 44.333333333333336)","(41.0, 80.0, 69.61538461538461)","(3.8, 4.8, 4.62)","(3.9, 4.7, 4.5125)"
05-01-2023 17:30:43.650270,"(3.2, 3.8, 3.7660714285714283)","(19.0, 32.0, 27.470588235294116)","(6.5, 8.2, 7.814285714285714)","(6.0, 99999, 99990)","(31.0, 46.0, 44.333333333333336)","(41.0, 80.0, 69.61538461538461)","(3.8, 4.8, 4.62)","(3.9, 4.7, 4.5125)"
05-01-2023 17:30:44.822603,"(3.2, 3.8, 3.7660714285714283)","(19.0, 32.0, 27.470588235294116)","(6.5, 8.2, 7.814285714285714)","(6.0, 99999, 99990)","(31.0, 48.0, 46.90909090909091)","(41.0, 80.0, 74.70588235294117)","(3.8, 4.8, 4.542857142857143)","(3.9, 4.7, 4.512121212121212)"
05-01-2023 17:30:46.129466,"(3.2, 3.8, 3.766363636363636)","(19.0, 32.0, 27.470588235294116)","(6.5, 8.2, 7.85)","(6.0, 99999, 99990)","(31.0, 48.0, 46.90909090909091)","(41.0, 80.0, 74.70588235294117)","(3.8, 4.8, 4.645161290322581)","(3.9, 4.7, 4.4731707317073175)"
05-01-2023 17:30:47.320314,"(3.2, 3.8, 3.7610294117647056)","(17.0, 32.0, 27.470588235294116)","(6.5, 8.0, 7.8)","(6.0, 99999, 99990)","(31.0, 48.0, 46.90909090909091)","(41.0, 80.0, 74.70588235294117)","(3.8, 4.8, 4.628571428571429)","(3.9, 4.7, 4.4731707317073175)"
05-01-2023 17:30:48.599917,"(3.2, 3.8, 3.7610294117647056)","(17.0, 32.0, 27.470588235294116)","(6.5, 8.0, 7.8)","(6.0, 99999, 99990)","(31.0, 48.0, 46.90909090909091)","(41.0, 80.0, 74.70588235294117)","(3.8, 4.8, 4.628571428571429)","(3.9, 4.7, 4.4731707317073175)"
05-01-2023 17:30:49.832595,"(3.2, 3.8, 3.7610294117647056)","(19.0, 32.0, 27.470588235294116)","(6.5, 8.0, 7.8)","(6.0, 99999, 99990)","(31.0, 48.0, 46.0)","(41.0, 80.0, 74.70588235294117)","(3.8, 4.8, 4.575)","(3.9, 4.7, 4.493333333333334)"
05-01-2023 17:30:51.287961,"(3.2, 3.8, 3.675)","(19.0, 32.0, 27.470588235294116)","(6.5, 8.0, 7.8)","(6.0, 99999, 99990)","(31.0, 48.0, 32.666666666666664)","(41.0, 80.0, 74.70588235294117)","(3.8, 4.8, 4.615384615384615)","(3.9, 4.7, 4.50625)"
05-01-2023 17:30:52.973071,"(3.2, 3.8, 3.714285714285714)","(19.0, 32.0, 26.666666666666668)","(6.5, 8.4, 7.95)","(6.0, 99999, 99990)","(31.0, 36.0, 41.0)","(41.0, 80.0, 75.29411764705883)","(3.8, 4.8, 4.463636363636364)","(3.9, 4.7, 4.5636363636363635)"
05-01-2023 17:30:54.355559,"(3.2, 3.95, 3.7847826086956524)","(19.0, 32.0, 26.666666666666668)","(6.5, 8.4, 7.95)","(6.0, 99999, 99990)","(31.0, 48.0, 41.0)","(41.0, 80.0, 75.29411764705883)","(3.8, 4.5, 4.475)","(3.9, 4.7, 4.6085714285714285)"
05-01-2023 17:30:55.706380,"(3.2, 3.95, 3.8387096774193545)","(19.0, 32.0, 29.142857142857142)","(6.5, 8.4, 8.106666666666667)","(6.0, 99999, 99990)","(31.0, 46.0, 39.333333333333336)","(41.0, 80.0, 75.29411764705883)","(3.8, 4.5, 4.475)","(3.9, 4.7, 4.6085714285714285)"
05-01-2023 17:30:56.953379,"(3.2, 3.95, 3.8823529411764706)","(19.0, 32.0, 30.18181818181818)","(6.5, 8.4, 7.95)","(6.5, 99999, 99990)","(31.0, 46.0, 37.25)","(41.0, 80.0, 75.29411764705883)","(3.6, 4.5, 4.45)","(3.9, 4.7, 4.578048780487805)"
