,Daimyo,Strong Desire,London To A Brick,Young Son,Burkhardt Nz,Flashy Seb,King City Nz,Melpark Magic,Van Doren,Pharisee,Mascott
10-01-2023 12:46:30.127697,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 65.0, 38.125)","(51.0, 170.0, 83.33333333333334)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 24.0)","(15.0, 46.0, 29.055555555555557)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:46:31.482297,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 65.0, 38.125)","(51.0, 170.0, 83.33333333333334)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 24.0)","(15.0, 46.0, 29.055555555555557)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:46:32.897677,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 65.0, 38.125)","(51.0, 170.0, 83.33333333333334)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 24.0)","(15.0, 46.0, 29.055555555555557)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:46:34.386303,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 65.0, 38.125)","(51.0, 170.0, 83.33333333333334)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 38.18181818181819)","(15.0, 46.0, 29.055555555555557)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:46:35.800059,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 65.0, 38.125)","(51.0, 170.0, 83.33333333333334)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 31.714285714285715)","(15.0, 46.0, 19.75)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:46:37.147829,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 65.0, 38.125)","(51.0, 170.0, 83.33333333333334)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 31.714285714285715)","(15.0, 46.0, 23.5)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:46:38.565213,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 65.0, 38.125)","(51.0, 170.0, 83.33333333333334)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 31.714285714285715)","(15.0, 46.0, 23.5)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:46:39.974453,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 65.0, 38.125)","(51.0, 170.0, 83.33333333333334)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 31.714285714285715)","(15.0, 46.0, 23.5)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:46:41.507671,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 65.0, 38.125)","(51.0, 170.0, 83.33333333333334)","(10.0, 99999, 99990)","(4.2, 9.4, 6.275)","(1.6, 99999, 99990)","(18.0, 50.0, 34.0)","(15.0, 46.0, 23.5)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:46:42.958392,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 65.0, 38.125)","(51.0, 170.0, 83.33333333333334)","(10.0, 99999, 99990)","(4.2, 9.4, 6.275)","(1.6, 99999, 99990)","(18.0, 50.0, 34.0)","(15.0, 46.0, 23.5)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:46:44.384365,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 65.0, 38.125)","(51.0, 170.0, 83.33333333333334)","(10.0, 99999, 99990)","(4.2, 9.4, 6.15)","(1.6, 99999, 99990)","(18.0, 50.0, 34.0)","(15.0, 46.0, 23.5)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:46:45.719038,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 65.0, 38.125)","(51.0, 170.0, 83.33333333333334)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 34.0)","(15.0, 46.0, 23.5)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:46:47.104233,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 65.0, 38.125)","(51.0, 170.0, 83.33333333333334)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 34.0)","(15.0, 46.0, 23.5)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:46:48.454870,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 65.0, 38.125)","(51.0, 170.0, 83.33333333333334)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 34.0)","(15.0, 46.0, 23.5)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:46:49.916979,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 65.0, 38.125)","(51.0, 170.0, 72.5)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 29.0)","(15.0, 46.0, 23.5)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:46:51.307895,"(9.0, 19.0, 10.6)","(101.0, 220.0, 120.0)","(21.0, 65.0, 38.125)","(51.0, 160.0, 95.0)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 29.0)","(15.0, 46.0, 23.5)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:46:52.675880,"(9.0, 19.0, 10.6)","(101.0, 220.0, 120.0)","(21.0, 65.0, 38.125)","(51.0, 150.0, 56.66666666666667)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 29.0)","(15.0, 46.0, 23.5)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:46:54.015128,"(9.0, 19.0, 10.6)","(101.0, 220.0, 120.0)","(21.0, 65.0, 38.125)","(51.0, 140.0, 65.0)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 29.0)","(15.0, 46.0, 23.5)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:46:55.406403,"(9.0, 19.0, 10.6)","(101.0, 220.0, 120.0)","(21.0, 65.0, 38.125)","(51.0, 140.0, 65.0)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 29.0)","(15.0, 46.0, 23.5)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:46:56.840012,"(9.0, 19.0, 10.6)","(101.0, 220.0, 120.0)","(21.0, 65.0, 38.125)","(51.0, 140.0, 65.0)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 29.0)","(15.0, 46.0, 23.5)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:46:58.326165,"(9.0, 19.0, 10.6)","(101.0, 220.0, 120.0)","(21.0, 65.0, 38.125)","(51.0, 140.0, 65.0)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 29.0)","(15.0, 46.0, 23.5)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:46:59.862306,"(9.0, 19.0, 10.6)","(101.0, 220.0, 120.0)","(21.0, 65.0, 38.125)","(51.0, 140.0, 65.0)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 29.0)","(15.0, 46.0, 23.5)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:01.318249,"(9.0, 19.0, 10.6)","(101.0, 220.0, 120.0)","(21.0, 65.0, 38.125)","(51.0, 140.0, 65.0)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 29.0)","(15.0, 46.0, 23.5)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:02.780446,"(9.0, 19.0, 10.6)","(101.0, 220.0, 120.0)","(21.0, 65.0, 38.125)","(51.0, 140.0, 65.0)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 29.0)","(15.0, 46.0, 23.5)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:04.247447,"(9.0, 19.0, 10.6)","(101.0, 220.0, 120.0)","(21.0, 65.0, 38.125)","(51.0, 140.0, 65.0)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 29.0)","(15.0, 46.0, 23.5)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:05.732833,"(9.0, 19.0, 10.6)","(101.0, 220.0, 120.0)","(21.0, 65.0, 38.125)","(51.0, 140.0, 65.0)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 29.0)","(15.0, 46.0, 23.5)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:07.179087,"(9.0, 19.0, 10.6)","(101.0, 220.0, 120.0)","(21.0, 65.0, 38.125)","(51.0, 140.0, 65.0)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 29.0)","(15.0, 46.0, 23.5)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:08.642502,"(9.0, 19.0, 10.6)","(101.0, 220.0, 120.0)","(21.0, 65.0, 38.125)","(51.0, 140.0, 65.0)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 29.0)","(15.0, 46.0, 34.75)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:10.149990,"(9.0, 19.0, 10.6)","(101.0, 220.0, 120.0)","(21.0, 65.0, 38.125)","(51.0, 140.0, 65.0)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 29.0)","(15.0, 46.0, 34.75)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:11.586122,"(9.0, 19.0, 10.6)","(101.0, 220.0, 120.0)","(21.0, 65.0, 38.125)","(51.0, 140.0, 65.0)","(10.0, 99999, 99990)","(4.2, 9.4, 6.275)","(1.6, 99999, 99990)","(18.0, 50.0, 29.0)","(15.0, 46.0, 34.75)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:13.022595,"(9.0, 19.0, 10.6)","(101.0, 220.0, 120.0)","(21.0, 65.0, 38.125)","(51.0, 140.0, 65.0)","(10.0, 99999, 99990)","(4.2, 9.4, 6.15)","(1.6, 99999, 99990)","(18.0, 50.0, 29.0)","(15.0, 46.0, 34.75)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:14.476086,"(9.0, 19.0, 10.6)","(101.0, 220.0, 120.0)","(21.0, 65.0, 38.125)","(51.0, 140.0, 65.0)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 29.0)","(15.0, 46.0, 34.75)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:15.902244,"(9.0, 19.0, 10.6)","(101.0, 220.0, 120.0)","(21.0, 65.0, 38.125)","(51.0, 140.0, 65.0)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 29.0)","(15.0, 46.0, 34.75)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:17.357397,"(9.0, 19.0, 10.6)","(101.0, 220.0, 120.0)","(21.0, 65.0, 38.125)","(51.0, 140.0, 65.0)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 29.0)","(15.0, 46.0, 34.75)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:18.734775,"(9.0, 19.0, 10.6)","(101.0, 220.0, 178.57142857142858)","(21.0, 65.0, 38.125)","(51.0, 140.0, 65.0)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 29.0)","(15.0, 46.0, 34.75)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:20.128489,"(9.0, 19.0, 10.6)","(101.0, 220.0, 178.57142857142858)","(21.0, 65.0, 38.125)","(51.0, 140.0, 65.0)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 29.0)","(15.0, 46.0, 34.75)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:21.446847,"(9.0, 19.0, 10.6)","(101.0, 220.0, 178.57142857142858)","(21.0, 65.0, 38.125)","(51.0, 140.0, 65.0)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 24.4)","(15.0, 46.0, 34.75)","(26.0, 80.0, 48.0)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:22.814403,"(9.0, 19.0, 10.6)","(101.0, 220.0, 178.57142857142858)","(21.0, 65.0, 38.125)","(51.0, 140.0, 64.28571428571428)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 24.4)","(15.0, 46.0, 30.5)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:24.191864,"(9.0, 19.0, 10.6)","(101.0, 220.0, 178.57142857142858)","(21.0, 65.0, 38.125)","(51.0, 210.0, 64.28571428571428)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 24.4)","(15.0, 46.0, 30.5)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:25.513713,"(9.0, 19.0, 10.6)","(101.0, 220.0, 178.57142857142858)","(21.0, 65.0, 38.125)","(51.0, 210.0, 64.28571428571428)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 24.4)","(15.0, 46.0, 30.5)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:26.876826,"(9.0, 19.0, 10.6)","(101.0, 220.0, 178.57142857142858)","(21.0, 65.0, 38.125)","(51.0, 210.0, 64.28571428571428)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 24.4)","(15.0, 46.0, 30.5)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:28.249457,"(9.0, 19.0, 10.6)","(101.0, 220.0, 178.57142857142858)","(21.0, 65.0, 38.125)","(51.0, 210.0, 64.28571428571428)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 24.4)","(15.0, 46.0, 30.5)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:29.617082,"(9.0, 19.0, 10.6)","(101.0, 220.0, 178.57142857142858)","(21.0, 65.0, 38.125)","(51.0, 210.0, 64.28571428571428)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 24.4)","(15.0, 46.0, 30.5)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:30.953280,"(9.0, 19.0, 10.6)","(101.0, 220.0, 178.57142857142858)","(21.0, 65.0, 38.125)","(51.0, 210.0, 64.28571428571428)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 24.4)","(15.0, 46.0, 30.5)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:32.342415,"(9.0, 19.0, 10.6)","(101.0, 220.0, 178.57142857142858)","(21.0, 65.0, 38.125)","(51.0, 210.0, 64.28571428571428)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 24.4)","(15.0, 46.0, 30.5)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:33.673462,"(9.0, 19.0, 10.6)","(101.0, 220.0, 178.57142857142858)","(21.0, 65.0, 38.125)","(51.0, 210.0, 64.28571428571428)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 24.4)","(15.0, 46.0, 30.5)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:35.229846,"(9.0, 19.0, 10.6)","(101.0, 220.0, 178.57142857142858)","(21.0, 65.0, 38.125)","(51.0, 210.0, 64.28571428571428)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 24.4)","(15.0, 46.0, 30.5)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:36.743183,"(9.0, 19.0, 10.6)","(101.0, 220.0, 178.57142857142858)","(21.0, 65.0, 38.125)","(51.0, 210.0, 64.28571428571428)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 24.4)","(15.0, 46.0, 30.5)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:38.317163,"(9.0, 19.0, 10.6)","(101.0, 220.0, 178.57142857142858)","(21.0, 65.0, 38.125)","(51.0, 210.0, 64.28571428571428)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 24.4)","(15.0, 46.0, 30.5)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:39.785743,"(9.0, 19.0, 10.6)","(101.0, 220.0, 178.57142857142858)","(21.0, 65.0, 38.125)","(51.0, 210.0, 64.28571428571428)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 24.4)","(15.0, 46.0, 30.5)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:41.173350,"(9.0, 19.0, 10.6)","(101.0, 220.0, 178.57142857142858)","(21.0, 65.0, 38.125)","(51.0, 210.0, 64.28571428571428)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 23.6)","(15.0, 46.0, 30.5)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:42.701699,"(9.0, 19.0, 10.6)","(101.0, 220.0, 173.33333333333331)","(21.0, 65.0, 50.5)","(51.0, 210.0, 86.66666666666666)","(10.0, 99999, 99990)","(4.2, 9.4, 6.275)","(1.6, 99999, 99990)","(18.0, 50.0, 23.6)","(15.0, 46.0, 34.07692307692308)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:44.130339,"(9.0, 19.0, 10.6)","(101.0, 220.0, 173.33333333333331)","(21.0, 60.0, 43.5)","(51.0, 180.0, 76.66666666666666)","(10.0, 99999, 99990)","(4.2, 9.4, 6.15)","(1.6, 99999, 99990)","(18.0, 50.0, 23.6)","(15.0, 46.0, 34.07692307692308)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:45.538708,"(9.0, 19.0, 10.6)","(101.0, 220.0, 173.33333333333331)","(21.0, 65.0, 43.5)","(51.0, 150.0, 76.66666666666666)","(10.0, 99999, 99990)","(4.2, 9.4, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 23.6)","(15.0, 46.0, 34.07692307692308)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:46.921622,"(9.0, 19.0, 10.6)","(101.0, 220.0, 173.33333333333331)","(21.0, 65.0, 37.81818181818181)","(51.0, 150.0, 73.33333333333334)","(10.0, 99999, 99990)","(4.2, 9.4, 6.121428571428572)","(1.6, 99999, 99990)","(18.0, 50.0, 23.6)","(15.0, 46.0, 34.07692307692308)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:48.315971,"(9.0, 19.0, 10.6)","(101.0, 220.0, 173.33333333333331)","(21.0, 80.0, 44.714285714285715)","(51.0, 140.0, 73.33333333333334)","(10.0, 99999, 99990)","(4.2, 9.4, 6.121428571428572)","(1.6, 99999, 99990)","(18.0, 50.0, 23.6)","(15.0, 46.0, 34.07692307692308)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:49.694691,"(9.0, 19.0, 10.6)","(101.0, 220.0, 173.33333333333331)","(21.0, 75.0, 44.714285714285715)","(51.0, 140.0, 73.33333333333334)","(10.0, 99999, 99990)","(4.2, 9.4, 6.121428571428572)","(1.6, 99999, 99990)","(18.0, 50.0, 23.6)","(15.0, 46.0, 34.07692307692308)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:51.050440,"(9.0, 19.0, 10.6)","(101.0, 220.0, 173.33333333333331)","(21.0, 75.0, 44.714285714285715)","(51.0, 140.0, 73.33333333333334)","(10.0, 99999, 99990)","(4.2, 9.4, 6.121428571428572)","(1.6, 99999, 99990)","(18.0, 50.0, 23.6)","(15.0, 46.0, 34.07692307692308)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:52.406233,"(9.0, 19.0, 10.6)","(101.0, 220.0, 173.33333333333331)","(21.0, 75.0, 37.9)","(51.0, 140.0, 73.33333333333334)","(10.0, 99999, 99990)","(4.2, 9.4, 6.121428571428572)","(1.6, 99999, 99990)","(18.0, 50.0, 23.6)","(15.0, 46.0, 34.07692307692308)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:53.797703,"(9.0, 19.0, 10.6)","(101.0, 220.0, 173.33333333333331)","(21.0, 75.0, 37.9)","(51.0, 140.0, 73.33333333333334)","(10.0, 99999, 99990)","(4.2, 9.4, 6.121428571428572)","(1.6, 99999, 99990)","(18.0, 50.0, 23.6)","(15.0, 46.0, 28.5)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:55.207887,"(9.0, 19.0, 10.6)","(101.0, 220.0, 173.33333333333331)","(21.0, 75.0, 37.9)","(51.0, 140.0, 65.0)","(10.0, 99999, 99990)","(4.2, 9.4, 6.121428571428572)","(1.6, 99999, 99990)","(18.0, 50.0, 39.0)","(15.0, 46.0, 20.166666666666668)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:56.606550,"(9.0, 19.0, 10.6)","(101.0, 220.0, 173.33333333333331)","(21.0, 75.0, 37.9)","(51.0, 140.0, 65.0)","(10.0, 99999, 99990)","(4.2, 9.4, 6.75)","(1.6, 99999, 99990)","(18.0, 50.0, 39.0)","(15.0, 46.0, 20.166666666666668)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:57.993264,"(9.0, 19.0, 10.6)","(101.0, 220.0, 173.33333333333331)","(21.0, 75.0, 37.9)","(51.0, 140.0, 65.0)","(10.0, 99999, 99990)","(4.2, 9.2, 6.85)","(1.6, 99999, 99990)","(18.0, 50.0, 39.0)","(15.0, 46.0, 20.166666666666668)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:47:59.355904,"(9.0, 19.0, 10.6)","(101.0, 220.0, 173.33333333333331)","(21.0, 75.0, 37.9)","(51.0, 140.0, 65.0)","(10.0, 99999, 99990)","(4.2, 9.4, 6.911111111111111)","(1.6, 99999, 99990)","(18.0, 50.0, 39.0)","(15.0, 46.0, 20.166666666666668)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:48:00.774169,"(9.0, 19.0, 10.6)","(101.0, 220.0, 173.33333333333331)","(21.0, 75.0, 37.9)","(51.0, 140.0, 65.0)","(10.0, 99999, 99990)","(4.2, 9.0, 6.911111111111111)","(1.6, 99999, 99990)","(18.0, 50.0, 39.0)","(15.0, 46.0, 20.166666666666668)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:48:02.229557,"(9.0, 19.0, 10.6)","(101.0, 220.0, 173.33333333333331)","(21.0, 75.0, 37.9)","(51.0, 140.0, 65.0)","(10.0, 99999, 99990)","(4.2, 9.0, 6.911111111111111)","(1.6, 99999, 99990)","(18.0, 50.0, 39.0)","(15.0, 46.0, 20.166666666666668)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:48:03.680781,"(9.0, 19.0, 10.6)","(101.0, 220.0, 173.33333333333331)","(21.0, 75.0, 37.9)","(51.0, 140.0, 65.0)","(10.0, 99999, 99990)","(4.2, 9.0, 6.911111111111111)","(1.6, 99999, 99990)","(18.0, 50.0, 39.0)","(15.0, 46.0, 20.166666666666668)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:48:05.116538,"(9.0, 19.0, 10.6)","(101.0, 220.0, 173.33333333333331)","(21.0, 75.0, 37.9)","(51.0, 140.0, 65.0)","(10.0, 99999, 99990)","(4.2, 9.0, 6.371428571428572)","(1.6, 99999, 99990)","(18.0, 50.0, 39.0)","(15.0, 46.0, 20.166666666666668)","(26.0, 80.0, 43.33333333333333)","(101.0, 220.0, 178.57142857142858)"
