,Zing Zang Oscar,Sintra,Temerity Spirit,Blaze Victorem,Rolling Riot,Empress Eleven,Sunshot,Solar Circles
07-01-2023 10:22:32.503129,"(2.7, 4.5, 4.433333333333334)","(4.2, 5.8, 5.1)","(17.0, 27.0, 21.25)","(91.0, 590.0, 540.5)","(5.0, 7.4, 5.6461538461538465)","(19.0, 60.0, 32.0)","(4.8, 5.4, 4.953571428571429)","(5.5, 9.2, 8.76)"
07-01-2023 10:22:33.912634,"(2.7, 4.5, 4.433333333333334)","(4.2, 5.8, 5.1)","(17.0, 27.0, 22.833333333333336)","(91.0, 590.0, 540.5)","(5.0, 7.4, 5.6461538461538465)","(19.0, 60.0, 32.0)","(4.8, 5.4, 4.953571428571429)","(5.5, 9.2, 8.76)"
07-01-2023 10:22:35.298815,"(2.7, 4.5, 4.442857142857143)","(4.2, 5.8, 5.1)","(17.0, 27.0, 22.833333333333336)","(91.0, 590.0, 540.5)","(5.0, 7.4, 5.6461538461538465)","(19.0, 60.0, 32.0)","(4.8, 5.4, 4.953571428571429)","(5.5, 9.2, 8.76)"
07-01-2023 10:22:36.533882,"(2.7, 4.5, 4.442857142857143)","(4.2, 5.8, 5.1)","(17.0, 27.0, 22.833333333333336)","(91.0, 590.0, 540.5)","(5.0, 7.4, 5.6461538461538465)","(19.0, 60.0, 32.0)","(4.8, 5.4, 4.953571428571429)","(5.5, 9.2, 8.76)"
07-01-2023 10:22:37.628207,"(2.7, 4.5, 4.442857142857143)","(4.2, 5.8, 5.1)","(17.0, 27.0, 22.833333333333336)","(91.0, 590.0, 540.5)","(5.0, 7.4, 6.408695652173913)","(19.0, 60.0, 32.0)","(4.8, 5.4, 4.953571428571429)","(5.5, 9.2, 8.76)"
07-01-2023 10:22:38.860261,"(2.7, 4.4, 4.333333333333333)","(4.2, 5.8, 5.1)","(17.0, 27.0, 22.833333333333336)","(91.0, 590.0, 540.5)","(5.0, 7.4, 6.408695652173913)","(19.0, 60.0, 32.0)","(4.8, 5.4, 4.953571428571429)","(5.5, 9.2, 8.76)"
07-01-2023 10:22:40.096901,"(2.7, 4.4, 4.327272727272727)","(4.2, 5.8, 5.1)","(17.0, 27.0, 22.833333333333336)","(91.0, 590.0, 430.625)","(5.0, 7.4, 6.83)","(19.0, 60.0, 32.7)","(4.8, 5.4, 4.953571428571429)","(5.5, 9.2, 9.01142857142857)"
07-01-2023 10:22:41.303879,"(2.7, 4.5, 4.42)","(4.2, 5.8, 5.1)","(17.0, 27.0, 22.833333333333336)","(91.0, 990.0, 430.625)","(5.0, 7.4, 6.84390243902439)","(19.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.953571428571429)","(5.5, 9.2, 9.521212121212121)"
07-01-2023 10:22:42.412720,"(2.7, 4.5, 4.166666666666667)","(4.2, 5.8, 5.1)","(17.0, 27.0, 22.833333333333336)","(91.0, 990.0, 430.625)","(5.0, 7.4, 6.6)","(19.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.953571428571429)","(5.5, 9.6, 9.90909090909091)"
07-01-2023 10:22:43.527057,"(2.7, 4.5, 4.4)","(4.2, 5.8, 5.1)","(17.0, 27.0, 22.833333333333336)","(91.0, 990.0, 430.625)","(5.0, 7.4, 6.6)","(19.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.953571428571429)","(5.5, 10.0, 9.90909090909091)"
07-01-2023 10:22:44.711108,"(2.7, 4.5, 4.4)","(4.2, 5.8, 5.1)","(17.0, 27.0, 23.875)","(91.0, 990.0, 535.5555555555555)","(5.0, 7.4, 6.6)","(19.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.953571428571429)","(5.5, 10.0, 9.90909090909091)"
07-01-2023 10:22:45.764668,"(2.7, 4.5, 4.4)","(4.2, 5.8, 5.1)","(17.0, 27.0, 24.5)","(91.0, 590.0, 535.5555555555555)","(5.0, 7.4, 6.6)","(19.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.953571428571429)","(5.5, 10.0, 9.90909090909091)"
07-01-2023 10:22:46.803986,"(2.7, 4.5, 4.4)","(4.2, 5.8, 5.1)","(17.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(19.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.953571428571429)","(5.5, 10.0, 9.90909090909091)"
07-01-2023 10:22:47.873712,"(2.7, 4.5, 4.4)","(4.2, 5.8, 5.1)","(17.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(19.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.953571428571429)","(5.5, 10.0, 9.90909090909091)"
07-01-2023 10:22:48.927472,"(2.7, 4.5, 4.38)","(4.2, 5.8, 5.1)","(17.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(19.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.953571428571429)","(5.5, 10.0, 9.90909090909091)"
07-01-2023 10:22:50.039158,"(2.7, 4.5, 4.414285714285715)","(4.2, 5.8, 5.1)","(17.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(19.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.953571428571429)","(5.5, 10.0, 9.90909090909091)"
07-01-2023 10:22:51.147117,"(2.7, 4.5, 4.4)","(4.2, 5.8, 5.1)","(17.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(19.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.953571428571429)","(5.5, 10.0, 9.90909090909091)"
07-01-2023 10:22:52.255699,"(2.9, 4.5, 4.4)","(4.2, 5.8, 5.1)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.953571428571429)","(5.5, 10.0, 9.90909090909091)"
07-01-2023 10:22:53.427832,"(2.9, 4.5, 4.38)","(4.2, 5.8, 5.1)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.953571428571429)","(5.5, 10.0, 9.90909090909091)"
07-01-2023 10:22:54.570355,"(2.9, 4.5, 4.38)","(4.2, 5.8, 5.1)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.953571428571429)","(5.5, 10.0, 9.90909090909091)"
07-01-2023 10:22:55.696919,"(2.9, 4.5, 4.38)","(4.2, 5.8, 5.1)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.953571428571429)","(5.5, 10.0, 10.9)"
07-01-2023 10:22:56.856249,"(2.9, 4.5, 4.4)","(4.2, 5.8, 5.1)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.953571428571429)","(5.5, 11.0, 10.723076923076924)"
07-01-2023 10:22:58.070343,"(2.9, 4.5, 4.4)","(4.2, 5.8, 5.1)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.953571428571429)","(5.5, 11.0, 10.723076923076924)"
07-01-2023 10:22:59.182149,"(2.9, 4.5, 4.4)","(4.2, 5.8, 5.1)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.953571428571429)","(5.5, 11.0, 9.3)"
07-01-2023 10:23:00.315966,"(2.9, 4.5, 4.38)","(4.2, 5.8, 5.1)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.953571428571429)","(5.5, 11.0, 9.3)"
07-01-2023 10:23:01.471856,"(2.9, 4.5, 4.38)","(4.2, 5.8, 5.1)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.953571428571429)","(5.5, 11.0, 9.3)"
07-01-2023 10:23:02.790159,"(2.9, 4.5, 4.275)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.953571428571429)","(5.5, 11.0, 9.3)"
07-01-2023 10:23:04.127867,"(2.9, 4.5, 4.0285714285714285)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.953571428571429)","(5.5, 11.0, 10.811111111111112)"
07-01-2023 10:23:05.380117,"(2.9, 4.5, 4.281818181818181)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.953571428571429)","(5.5, 11.0, 10.75)"
07-01-2023 10:23:06.535215,"(2.9, 4.5, 4.26)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.787234042553192)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.953571428571429)","(5.5, 11.0, 10.91891891891892)"
07-01-2023 10:23:07.695017,"(2.9, 4.5, 4.26)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.787234042553192)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.953571428571429)","(5.5, 11.0, 9.6)"
07-01-2023 10:23:08.938465,"(2.9, 4.5, 4.26)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.787234042553192)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.953571428571429)","(5.5, 11.0, 9.6)"
07-01-2023 10:23:09.963047,"(2.9, 4.5, 4.233333333333333)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.953571428571429)","(5.5, 11.0, 9.6)"
07-01-2023 10:23:11.070555,"(2.9, 4.5, 4.336363636363637)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.953571428571429)","(5.5, 11.0, 9.6)"
07-01-2023 10:23:12.186878,"(2.9, 4.5, 4.32)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.787234042553192)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.953571428571429)","(5.5, 11.0, 9.6)"
07-01-2023 10:23:13.287305,"(2.9, 4.5, 4.32)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.787234042553192)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.858064516129033)","(5.5, 11.0, 10.763636363636364)"
07-01-2023 10:23:14.413291,"(2.9, 4.5, 4.32)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.787234042553192)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.4, 4.731249999999999)","(5.5, 11.0, 10.907142857142857)"
07-01-2023 10:23:15.619699,"(2.9, 4.5, 4.3)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.787234042553192)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.3, 4.675)","(5.5, 11.0, 9.8)"
07-01-2023 10:23:16.819053,"(2.9, 4.5, 4.3)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.2, 4.637499999999999)","(5.5, 11.0, 9.8)"
07-01-2023 10:23:18.038793,"(2.9, 4.5, 4.390909090909091)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.2, 4.637499999999999)","(5.5, 11.0, 9.8)"
07-01-2023 10:23:19.274361,"(2.9, 4.5, 4.390909090909091)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.787234042553192)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.2, 4.637499999999999)","(5.5, 11.0, 9.8)"
07-01-2023 10:23:20.502275,"(2.9, 4.5, 4.390909090909091)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.787234042553192)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.2, 4.637499999999999)","(5.5, 11.0, 9.8)"
07-01-2023 10:23:21.710051,"(2.9, 4.5, 4.38)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.787234042553192)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.2, 4.637499999999999)","(5.5, 11.0, 10.815384615384616)"
07-01-2023 10:23:22.941723,"(2.9, 4.5, 4.38)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.787234042553192)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.2, 4.637499999999999)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:24.186279,"(2.9, 4.5, 4.366666666666666)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.787234042553192)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.2, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:25.373352,"(2.9, 4.5, 4.336363636363637)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:26.601716,"(2.9, 4.5, 4.336363636363637)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:27.851178,"(2.9, 4.5, 4.336363636363637)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:29.110352,"(2.9, 4.5, 4.32)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.787234042553192)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:30.291791,"(2.9, 4.5, 4.3)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:31.537801,"(2.9, 4.5, 4.3)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:32.754102,"(2.9, 4.5, 4.071428571428571)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:33.955162,"(2.9, 4.5, 4.071428571428571)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:35.119756,"(2.9, 4.5, 4.28)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:36.376418,"(2.9, 4.5, 4.28)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:37.623737,"(2.9, 4.5, 4.246153846153846)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:38.911173,"(2.9, 4.5, 4.246153846153846)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 24.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:40.353173,"(2.9, 4.5, 4.246153846153846)","(4.2, 5.8, 4.993333333333333)","(16.0, 27.0, 21.0)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:41.676603,"(2.9, 4.2, 4.0181818181818185)","(4.2, 5.8, 5.1)","(16.0, 27.0, 21.0)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:43.078963,"(2.9, 4.2, 3.986111111111111)","(4.2, 5.8, 5.1)","(16.0, 27.0, 21.0)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:44.274324,"(2.9, 4.2, 3.879166666666667)","(4.2, 5.8, 5.1)","(16.0, 27.0, 21.0)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:45.513535,"(2.9, 4.2, 3.9)","(4.2, 5.8, 5.1)","(16.0, 27.0, 21.0)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:46.722491,"(2.9, 4.2, 3.9)","(4.2, 5.8, 5.1)","(16.0, 27.0, 21.0)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:47.900066,"(2.9, 4.2, 3.9)","(4.2, 5.8, 5.1)","(16.0, 27.0, 21.0)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:49.082327,"(2.9, 4.2, 3.9)","(4.2, 5.8, 5.1)","(16.0, 27.0, 17.4)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:50.272132,"(2.9, 4.2, 3.9)","(4.2, 5.8, 5.1)","(16.0, 27.0, 17.4)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:51.454853,"(2.9, 4.2, 3.9)","(4.2, 5.8, 5.1)","(16.0, 26.0, 17.2)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:52.748642,"(2.9, 4.2, 3.9)","(4.2, 5.8, 5.1)","(16.0, 26.0, 15.647058823529411)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:53.902477,"(2.9, 4.2, 3.9)","(4.2, 5.8, 5.1)","(16.0, 26.0, 15.647058823529411)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:55.092822,"(2.9, 4.2, 3.9)","(4.2, 5.8, 5.1)","(16.0, 26.0, 20.0)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:56.312772,"(2.9, 4.2, 3.9)","(4.2, 5.8, 5.1)","(16.0, 25.0, 17.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:57.465089,"(2.9, 4.2, 3.9375)","(4.2, 5.8, 5.1)","(16.0, 25.0, 17.5)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:58.679324,"(2.9, 4.2, 3.9375)","(4.2, 5.8, 5.1)","(16.0, 25.0, 15.588235294117647)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:23:59.919155,"(2.9, 4.2, 3.9375)","(4.2, 5.8, 5.1)","(16.0, 25.0, 18.0)","(91.0, 590.0, 549.1666666666667)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:24:01.122132,"(2.9, 4.2, 3.9375)","(4.2, 5.8, 5.1)","(16.0, 24.0, 15.642857142857142)","(91.0, 590.0, 430.0)","(5.0, 7.4, 6.897674418604652)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:24:02.389960,"(2.9, 4.2, 3.9375)","(4.2, 5.8, 5.1)","(16.0, 24.0, 17.666666666666668)","(91.0, 590.0, 510.0)","(5.0, 7.4, 6.84)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:24:03.664763,"(2.9, 4.2, 3.9375)","(4.2, 5.8, 5.1)","(16.0, 23.0, 17.666666666666668)","(91.0, 590.0, 510.0)","(5.0, 7.4, 6.84)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:24:04.926734,"(2.9, 4.2, 3.9375)","(4.2, 5.8, 5.1)","(16.0, 23.0, 17.666666666666668)","(91.0, 590.0, 510.0)","(5.0, 7.4, 6.716)","(17.0, 60.0, 35.18181818181818)","(4.8, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:24:06.190162,"(3.0, 4.2, 3.9375)","(4.2, 5.8, 5.1)","(16.0, 23.0, 15.421052631578947)","(81.0, 590.0, 510.0)","(5.0, 7.4, 6.716)","(18.0, 60.0, 35.18181818181818)","(4.2, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:24:07.475554,"(3.0, 4.2, 3.9375)","(4.2, 5.8, 5.1)","(16.0, 23.0, 18.5)","(81.0, 590.0, 510.0)","(5.0, 7.4, 6.716)","(18.0, 60.0, 35.18181818181818)","(4.2, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:24:08.762103,"(3.0, 4.2, 3.9375)","(4.2, 5.8, 5.1)","(16.0, 22.0, 18.5)","(81.0, 590.0, 510.0)","(5.0, 7.4, 6.716)","(18.0, 60.0, 35.18181818181818)","(4.2, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:24:10.001164,"(3.0, 4.2, 3.9375)","(4.2, 5.8, 5.1)","(16.0, 22.0, 18.5)","(81.0, 590.0, 510.0)","(5.0, 7.4, 6.716)","(18.0, 60.0, 35.18181818181818)","(4.2, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:24:11.281287,"(3.0, 4.2, 3.9375)","(4.2, 5.8, 5.1)","(16.0, 22.0, 18.5)","(81.0, 590.0, 510.0)","(5.0, 7.4, 6.716)","(18.0, 60.0, 35.18181818181818)","(4.2, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
07-01-2023 10:24:12.625846,"(3.0, 4.2, 3.9375)","(4.2, 5.8, 5.1)","(16.0, 22.0, 18.5)","(81.0, 590.0, 510.0)","(5.0, 7.4, 6.729411764705882)","(18.0, 60.0, 35.18181818181818)","(4.2, 5.0, 4.672727272727273)","(5.5, 11.0, 9.9)"
