,Miracle Mikey,Frothys Ponting,Clara Stella,Just Enough,Amazing Sienna,Max Inferno,Our Ruby
16-12-2022 13:02:56.786528,"(4.2, 6.8, 6.363636363636363)","(5.5, 6.4, 5.8545454545454545)","(4.0, 6.0, 5.6)","(4.0, 5.4, 5.15)","(4.4, 5.4, 5.371428571428572)","(14.0, 26.0, 24.0)","(17.0, 30.0, 21.694444444444443)"
16-12-2022 13:02:57.804893,"(4.2, 6.8, 6.363636363636363)","(5.5, 6.4, 5.8545454545454545)","(4.0, 6.0, 5.6)","(4.0, 5.4, 5.15)","(4.4, 5.4, 5.371428571428572)","(14.0, 26.0, 24.0)","(17.0, 30.0, 21.694444444444443)"
16-12-2022 13:02:58.781730,"(4.2, 6.8, 6.363636363636363)","(5.5, 6.4, 5.8545454545454545)","(4.0, 6.0, 5.555555555555555)","(4.0, 5.4, 5.15)","(4.4, 5.4, 5.325)","(14.0, 26.0, 24.0)","(17.0, 30.0, 21.694444444444443)"
16-12-2022 13:02:59.827801,"(4.2, 6.8, 6.35)","(5.5, 6.4, 5.8545454545454545)","(4.0, 6.0, 5.555555555555555)","(4.0, 5.4, 5.15)","(4.4, 5.4, 5.371428571428572)","(14.0, 26.0, 24.0)","(17.0, 30.0, 21.694444444444443)"
16-12-2022 13:03:00.909578,"(4.2, 6.8, 6.472727272727273)","(5.5, 6.4, 5.8545454545454545)","(4.0, 6.0, 5.55)","(4.0, 5.4, 5.15)","(4.4, 5.4, 5.371428571428572)","(14.0, 26.0, 24.0)","(17.0, 30.0, 21.694444444444443)"
16-12-2022 13:03:01.978611,"(4.2, 6.8, 6.472727272727273)","(5.5, 6.4, 5.8545454545454545)","(4.0, 6.0, 5.55)","(4.0, 5.4, 5.15)","(4.4, 5.4, 5.371428571428572)","(14.0, 26.0, 24.0)","(17.0, 30.0, 21.694444444444443)"
16-12-2022 13:03:03.005855,"(4.2, 6.8, 6.472727272727273)","(5.5, 6.4, 5.8545454545454545)","(4.0, 6.0, 5.55)","(4.0, 5.4, 5.15)","(4.4, 5.4, 5.371428571428572)","(14.0, 26.0, 24.0)","(17.0, 30.0, 21.694444444444443)"
16-12-2022 13:03:03.982565,"(4.2, 6.8, 6.472727272727273)","(5.5, 6.4, 5.8545454545454545)","(4.0, 6.0, 5.55)","(4.0, 5.4, 5.15)","(4.4, 5.4, 5.466666666666667)","(14.0, 26.0, 20.0)","(17.0, 30.0, 26.416666666666664)"
16-12-2022 13:03:05.015599,"(4.2, 6.8, 6.575)","(5.5, 6.2, 5.857142857142857)","(4.0, 6.0, 5.55)","(4.0, 5.4, 5.15)","(4.4, 5.5, 5.466666666666667)","(14.0, 26.0, 20.0)","(17.0, 28.0, 26.416666666666664)"
16-12-2022 13:03:06.056970,"(4.2, 6.8, 6.575)","(5.5, 6.2, 5.857142857142857)","(4.0, 6.0, 5.55)","(4.0, 5.4, 5.15)","(4.4, 5.5, 5.466666666666667)","(14.0, 26.0, 20.0)","(17.0, 28.0, 26.416666666666664)"
16-12-2022 13:03:07.088588,"(4.2, 6.8, 6.575)","(5.5, 6.2, 5.857142857142857)","(4.0, 6.0, 5.55)","(4.0, 5.4, 5.15)","(4.4, 5.5, 5.466666666666667)","(14.0, 26.0, 20.0)","(17.0, 28.0, 26.416666666666664)"
16-12-2022 13:03:08.107181,"(4.2, 6.8, 6.472727272727273)","(5.5, 6.2, 5.857142857142857)","(4.0, 6.0, 5.55)","(4.0, 5.4, 5.15)","(4.4, 5.5, 5.4818181818181815)","(14.0, 26.0, 20.0)","(17.0, 28.0, 26.416666666666664)"
16-12-2022 13:03:09.111287,"(4.2, 6.8, 6.622222222222223)","(5.5, 5.8, 5.6499999999999995)","(4.0, 6.0, 5.6)","(4.0, 5.4, 5.15)","(4.4, 5.5, 5.4818181818181815)","(14.0, 26.0, 20.0)","(17.0, 28.0, 26.416666666666664)"
16-12-2022 13:03:10.034674,"(4.2, 6.8, 6.622222222222223)","(5.5, 5.8, 5.633333333333333)","(4.0, 6.0, 5.45)","(4.0, 5.4, 5.15)","(4.4, 5.5, 5.4818181818181815)","(14.0, 26.0, 20.0)","(17.0, 28.0, 24.833333333333332)"
16-12-2022 13:03:11.034834,"(4.2, 6.8, 6.622222222222223)","(5.5, 5.8, 5.633333333333333)","(4.0, 6.0, 5.45)","(4.0, 5.4, 5.15)","(4.4, 5.5, 5.4818181818181815)","(14.0, 26.0, 19.41176470588235)","(17.0, 28.0, 24.833333333333332)"
16-12-2022 13:03:12.129441,"(4.2, 6.8, 6.56)","(5.5, 5.8, 5.699999999999999)","(4.0, 6.0, 5.3999999999999995)","(4.0, 5.4, 5.15)","(4.4, 5.5, 5.466666666666667)","(14.0, 26.0, 19.41176470588235)","(17.0, 28.0, 24.833333333333332)"
16-12-2022 13:03:13.166315,"(4.2, 6.8, 6.56)","(5.5, 5.8, 5.699999999999999)","(4.0, 6.0, 5.3999999999999995)","(4.0, 5.4, 5.15)","(4.4, 5.5, 5.483333333333333)","(14.0, 26.0, 19.41176470588235)","(17.0, 28.0, 23.25)"
16-12-2022 13:03:14.174850,"(4.2, 7.2, 6.872727272727273)","(5.5, 5.8, 5.766666666666667)","(4.0, 5.8, 5.533333333333333)","(4.0, 5.4, 5.15)","(4.4, 5.5, 5.491666666666667)","(14.0, 26.0, 19.41176470588235)","(17.0, 28.0, 23.25)"
16-12-2022 13:03:15.212563,"(4.2, 7.2, 6.872727272727273)","(5.5, 5.8, 5.766666666666667)","(4.0, 5.8, 5.628571428571428)","(4.0, 5.4, 5.114285714285715)","(4.4, 5.5, 5.491666666666667)","(14.0, 26.0, 19.41176470588235)","(17.0, 28.0, 23.25)"
16-12-2022 13:03:16.234692,"(4.2, 7.2, 6.872727272727273)","(5.5, 5.8, 5.766666666666667)","(4.0, 5.8, 5.628571428571428)","(4.0, 5.4, 5.114285714285715)","(4.4, 5.5, 5.491666666666667)","(14.0, 26.0, 19.09090909090909)","(17.0, 28.0, 19.857142857142858)"
16-12-2022 13:03:17.255885,"(4.2, 7.2, 6.800000000000001)","(5.5, 5.8, 5.766666666666667)","(4.0, 6.0, 5.507692307692308)","(4.0, 5.4, 4.95)","(4.4, 5.5, 5.55)","(14.0, 26.0, 19.09090909090909)","(17.0, 28.0, 19.96153846153846)"
16-12-2022 13:03:18.397894,"(4.2, 7.2, 6.872727272727273)","(5.5, 5.8, 5.766666666666667)","(4.0, 6.0, 5.688888888888889)","(4.0, 5.4, 4.95)","(4.4, 5.6, 5.55)","(14.0, 26.0, 19.09090909090909)","(17.0, 28.0, 19.555555555555557)"
16-12-2022 13:03:19.499719,"(4.2, 7.2, 7.022222222222222)","(5.5, 5.8, 5.716666666666667)","(4.0, 6.0, 5.55)","(4.0, 5.4, 4.95)","(4.4, 5.6, 5.55)","(14.0, 26.0, 19.09090909090909)","(17.0, 28.0, 19.555555555555557)"
16-12-2022 13:03:20.511021,"(4.2, 7.2, 7.022222222222222)","(5.5, 5.8, 5.716666666666667)","(4.0, 6.0, 5.55)","(4.0, 5.4, 4.95)","(4.4, 5.6, 5.55)","(14.0, 26.0, 19.09090909090909)","(17.0, 28.0, 19.555555555555557)"
16-12-2022 13:03:21.563808,"(4.2, 7.2, 7.022222222222222)","(5.5, 5.8, 5.716666666666667)","(4.0, 6.0, 5.55)","(4.0, 5.4, 4.95)","(4.4, 5.6, 5.55)","(14.0, 26.0, 19.09090909090909)","(17.0, 28.0, 19.555555555555557)"
16-12-2022 13:03:22.582892,"(4.2, 7.2, 6.9)","(5.5, 5.8, 5.716666666666667)","(4.0, 6.0, 5.621052631578947)","(4.0, 5.4, 4.875)","(4.4, 5.6, 5.55)","(14.0, 26.0, 19.09090909090909)","(17.0, 28.0, 19.555555555555557)"
16-12-2022 13:03:23.623879,"(4.2, 7.2, 6.9)","(5.5, 5.8, 5.716666666666667)","(4.0, 6.0, 5.621052631578947)","(4.0, 5.4, 4.95)","(4.4, 5.6, 5.542857142857143)","(14.0, 26.0, 19.09090909090909)","(17.0, 28.0, 19.555555555555557)"
16-12-2022 13:03:24.663375,"(4.2, 7.2, 7.0)","(5.5, 5.8, 5.716666666666667)","(4.0, 6.0, 5.685)","(4.0, 5.4, 4.95)","(4.4, 5.6, 5.542857142857143)","(14.0, 26.0, 19.09090909090909)","(17.0, 28.0, 19.555555555555557)"
16-12-2022 13:03:25.700941,"(4.2, 7.2, 7.0)","(5.5, 5.8, 5.716666666666667)","(4.0, 6.0, 5.685)","(4.0, 5.4, 4.95)","(4.4, 5.6, 5.542857142857143)","(14.0, 26.0, 19.09090909090909)","(17.0, 28.0, 19.555555555555557)"
16-12-2022 13:03:26.747020,"(4.2, 7.2, 7.0)","(5.5, 5.8, 5.716666666666667)","(4.0, 6.0, 5.685)","(4.0, 5.4, 4.95)","(4.4, 5.6, 5.55)","(14.0, 26.0, 19.09090909090909)","(17.0, 28.0, 19.32608695652174)"
16-12-2022 13:03:27.695015,"(4.2, 7.2, 7.0125)","(5.5, 5.8, 5.716666666666667)","(4.0, 6.0, 5.58)","(4.0, 5.4, 4.875)","(4.4, 5.6, 5.55)","(14.0, 26.0, 19.09090909090909)","(17.0, 28.0, 19.32608695652174)"
16-12-2022 13:03:28.708543,"(4.2, 7.2, 7.0125)","(5.5, 5.8, 5.716666666666667)","(4.0, 6.0, 5.58)","(4.0, 5.3, 4.9)","(4.4, 5.6, 5.542857142857143)","(14.0, 26.0, 19.09090909090909)","(17.0, 28.0, 19.32608695652174)"
16-12-2022 13:03:29.795681,"(4.2, 7.2, 7.0125)","(5.5, 5.8, 5.779310344827586)","(4.0, 6.0, 5.614285714285715)","(4.0, 5.3, 4.966666666666667)","(4.4, 5.6, 5.542857142857143)","(14.0, 26.0, 19.09090909090909)","(17.0, 28.0, 19.32608695652174)"
16-12-2022 13:03:30.845572,"(4.2, 7.2, 7.0125)","(5.5, 5.8, 5.783333333333333)","(4.0, 6.0, 5.614285714285715)","(4.0, 5.3, 4.966666666666667)","(4.4, 5.6, 5.542857142857143)","(14.0, 26.0, 19.09090909090909)","(17.0, 28.0, 20.928571428571427)"
16-12-2022 13:03:31.854349,"(4.2, 7.2, 7.0125)","(5.5, 5.8, 5.716666666666667)","(4.0, 6.0, 5.614285714285715)","(4.0, 5.3, 4.966666666666667)","(4.4, 5.6, 5.542857142857143)","(14.0, 26.0, 19.09090909090909)","(17.0, 27.0, 23.5)"
16-12-2022 13:03:32.914590,"(4.2, 7.2, 7.0125)","(5.5, 5.8, 5.7625)","(4.0, 6.0, 5.614285714285715)","(4.0, 5.3, 4.9)","(4.4, 5.6, 5.55)","(14.0, 26.0, 19.75)","(17.0, 26.0, 23.5)"
16-12-2022 13:03:33.949299,"(4.2, 7.2, 7.0)","(5.5, 5.8, 5.7625)","(4.0, 6.0, 5.712)","(4.0, 5.3, 4.9)","(4.4, 5.6, 5.666666666666667)","(14.0, 25.0, 22.5)","(17.0, 26.0, 23.5)"
16-12-2022 13:03:34.972800,"(4.2, 7.2, 7.066666666666666)","(5.5, 5.8, 5.35)","(4.0, 6.0, 5.55)","(4.0, 5.3, 4.966666666666667)","(4.4, 5.8, 5.666666666666667)","(14.0, 24.0, 19.125)","(17.0, 26.0, 23.5)"
16-12-2022 13:03:36.076532,"(4.2, 7.2, 7.066666666666666)","(5.5, 5.8, 5.7)","(4.0, 6.0, 5.55)","(4.0, 5.3, 4.925)","(4.4, 5.8, 5.666666666666667)","(14.0, 24.0, 19.125)","(17.0, 26.0, 23.5)"
16-12-2022 13:03:37.178440,"(4.2, 7.2, 7.066666666666666)","(5.5, 5.8, 5.48695652173913)","(4.0, 6.0, 5.55)","(4.0, 5.3, 4.925)","(4.4, 5.8, 5.666666666666667)","(14.0, 24.0, 19.125)","(17.0, 26.0, 23.5)"
16-12-2022 13:03:38.178601,"(4.2, 7.2, 7.066666666666666)","(5.5, 5.8, 5.4)","(4.0, 6.0, 5.55)","(4.0, 5.3, 4.8999999999999995)","(4.4, 5.8, 5.666666666666667)","(14.0, 24.0, 19.125)","(17.0, 26.0, 23.5)"
16-12-2022 13:03:39.189004,"(4.2, 7.2, 7.066666666666666)","(5.5, 5.8, 5.509090909090909)","(4.0, 6.0, 5.712)","(4.0, 5.3, 4.82)","(4.4, 5.8, 5.685714285714286)","(14.0, 24.0, 19.125)","(17.0, 26.0, 19.653846153846153)"
16-12-2022 13:03:40.265748,"(4.2, 7.2, 7.066666666666666)","(5.5, 5.8, 5.509090909090909)","(4.0, 6.0, 5.685)","(4.0, 5.3, 4.8999999999999995)","(4.4, 5.8, 5.711111111111111)","(14.0, 24.0, 18.386363636363637)","(17.0, 26.0, 19.333333333333332)"
16-12-2022 13:03:41.330855,"(4.2, 7.2, 7.066666666666666)","(5.5, 5.8, 5.509090909090909)","(4.0, 6.0, 5.685)","(4.0, 5.3, 4.8999999999999995)","(4.4, 5.8, 5.711111111111111)","(14.0, 24.0, 18.386363636363637)","(17.0, 26.0, 19.333333333333332)"
16-12-2022 13:03:42.433425,"(4.2, 7.2, 7.066666666666666)","(5.5, 5.8, 5.562962962962963)","(4.0, 6.0, 5.55)","(4.0, 5.3, 4.8999999999999995)","(4.4, 5.8, 5.711111111111111)","(14.0, 24.0, 18.386363636363637)","(17.0, 26.0, 19.366666666666667)"
16-12-2022 13:03:43.571778,"(4.2, 7.2, 7.066666666666666)","(5.5, 5.8, 5.562962962962963)","(4.0, 6.0, 5.621052631578947)","(4.0, 5.3, 4.82)","(4.4, 5.8, 5.685714285714286)","(14.0, 24.0, 18.386363636363637)","(17.0, 25.0, 19.366666666666667)"
16-12-2022 13:03:44.669647,"(4.2, 7.2, 7.066666666666666)","(5.5, 5.8, 5.562962962962963)","(4.0, 6.0, 5.485714285714286)","(4.0, 5.3, 4.8999999999999995)","(4.4, 5.8, 5.590909090909091)","(14.0, 24.0, 18.386363636363637)","(17.0, 25.0, 19.366666666666667)"
16-12-2022 13:03:45.626013,"(4.2, 7.2, 7.066666666666666)","(5.5, 5.8, 5.562962962962963)","(4.0, 6.0, 5.55)","(4.0, 5.3, 4.8999999999999995)","(4.4, 5.7, 5.590909090909091)","(14.0, 24.0, 18.386363636363637)","(17.0, 25.0, 19.366666666666667)"
16-12-2022 13:03:46.699386,"(4.2, 7.2, 7.066666666666666)","(5.5, 5.8, 5.3999999999999995)","(4.0, 6.0, 5.7375)","(4.0, 5.3, 4.8999999999999995)","(4.4, 5.7, 5.590909090909091)","(14.0, 24.0, 18.386363636363637)","(17.0, 25.0, 19.366666666666667)"
16-12-2022 13:03:47.795773,"(4.4, 7.2, 7.066666666666666)","(5.5, 5.8, 5.3999999999999995)","(4.0, 6.0, 5.7375)","(4.0, 5.3, 4.82)","(4.2, 5.7, 5.625)","(15.0, 24.0, 18.386363636363637)","(17.0, 25.0, 19.366666666666667)"
16-12-2022 13:03:48.775500,"(4.4, 7.2, 7.066666666666666)","(5.5, 5.8, 5.3999999999999995)","(4.0, 6.0, 5.748)","(4.0, 5.3, 4.82)","(4.2, 5.7, 5.625)","(15.0, 24.0, 18.386363636363637)","(17.0, 25.0, 19.681818181818183)"
16-12-2022 13:03:49.807451,"(4.4, 7.2, 7.066666666666666)","(5.5, 5.8, 5.3999999999999995)","(4.0, 6.0, 5.748)","(4.0, 5.3, 4.82)","(4.2, 5.7, 5.625)","(15.0, 24.0, 18.386363636363637)","(17.0, 25.0, 19.11904761904762)"
16-12-2022 13:03:50.866258,"(4.4, 7.2, 7.066666666666666)","(5.5, 5.8, 5.1466666666666665)","(4.0, 6.0, 5.88)","(4.0, 5.3, 4.8999999999999995)","(4.2, 5.7, 5.6454545454545455)","(15.0, 24.0, 18.386363636363637)","(17.0, 25.0, 19.11904761904762)"
16-12-2022 13:03:51.969076,"(4.4, 7.2, 7.066666666666666)","(5.5, 5.8, 5.373913043478261)","(4.0, 6.0, 5.88)","(4.0, 5.3, 4.8999999999999995)","(4.2, 5.7, 5.6454545454545455)","(15.0, 24.0, 18.386363636363637)","(17.0, 25.0, 19.11904761904762)"
16-12-2022 13:03:53.153654,"(4.4, 7.2, 7.066666666666666)","(5.5, 5.8, 5.3130434782608695)","(4.0, 6.0, 5.84)","(4.0, 5.3, 4.886206896551724)","(4.2, 5.7, 5.625)","(15.0, 24.0, 18.386363636363637)","(17.0, 25.0, 19.11904761904762)"
16-12-2022 13:03:54.355363,"(4.4, 7.2, 7.066666666666666)","(5.5, 5.8, 5.1454545454545455)","(4.0, 6.0, 5.777777777777778)","(4.0, 5.3, 4.8999999999999995)","(4.2, 5.7, 5.6454545454545455)","(15.0, 24.0, 18.386363636363637)","(17.0, 25.0, 19.3125)"
16-12-2022 13:03:55.470476,"(4.4, 7.2, 7.066666666666666)","(5.5, 5.8, 5.1454545454545455)","(4.0, 6.0, 5.966666666666667)","(4.0, 5.3, 4.8999999999999995)","(4.2, 5.7, 5.6454545454545455)","(15.0, 24.0, 18.386363636363637)","(17.0, 25.0, 19.3125)"
16-12-2022 13:03:56.583941,"(4.4, 7.2, 7.066666666666666)","(5.5, 5.8, 5.213333333333333)","(4.0, 6.2, 6.0115384615384615)","(4.0, 5.3, 4.8999999999999995)","(4.2, 5.7, 5.6454545454545455)","(15.0, 24.0, 18.386363636363637)","(17.0, 25.0, 19.3125)"
16-12-2022 13:03:57.725010,"(4.4, 7.2, 7.066666666666666)","(5.5, 5.7, 4.927586206896552)","(4.0, 6.2, 6.0115384615384615)","(4.0, 5.3, 4.8999999999999995)","(4.2, 5.7, 5.671428571428572)","(15.0, 24.0, 18.386363636363637)","(17.0, 25.0, 19.3125)"
16-12-2022 13:03:58.860020,"(4.4, 7.2, 7.066666666666666)","(5.5, 5.7, 5.085365853658536)","(4.0, 6.2, 5.966666666666667)","(4.0, 5.3, 4.82)","(4.2, 5.7, 5.6625)","(15.0, 24.0, 18.386363636363637)","(17.0, 25.0, 19.3125)"
16-12-2022 13:03:59.964752,"(4.4, 7.2, 7.066666666666666)","(5.5, 5.6, 5.347368421052631)","(4.0, 6.2, 5.85)","(4.0, 5.3, 4.8999999999999995)","(4.2, 5.7, 5.690909090909091)","(15.0, 24.0, 18.386363636363637)","(17.0, 25.0, 20.666666666666668)"
16-12-2022 13:04:01.090822,"(4.4, 7.2, 7.066666666666666)","(5.5, 5.6, 5.218181818181819)","(4.0, 6.2, 5.85)","(4.0, 5.3, 4.8999999999999995)","(4.2, 5.7, 5.690909090909091)","(15.0, 24.0, 18.386363636363637)","(17.0, 25.0, 19.25)"
16-12-2022 13:04:02.267581,"(4.4, 7.2, 7.066666666666666)","(5.5, 5.6, 5.218181818181819)","(4.0, 6.2, 5.8769230769230765)","(4.0, 5.3, 4.8999999999999995)","(4.2, 5.7, 5.690909090909091)","(15.0, 24.0, 18.386363636363637)","(17.0, 23.0, 19.25)"
16-12-2022 13:04:03.428015,"(4.4, 7.2, 7.066666666666666)","(5.5, 5.6, 5.218181818181819)","(4.0, 6.2, 5.675)","(4.0, 5.3, 4.838461538461538)","(4.2, 5.7, 5.690909090909091)","(15.0, 24.0, 18.386363636363637)","(17.0, 23.0, 19.25)"
16-12-2022 13:04:04.450751,"(4.4, 7.2, 7.066666666666666)","(5.5, 5.6, 5.218181818181819)","(4.0, 6.2, 5.675)","(4.0, 5.3, 4.838461538461538)","(4.2, 5.7, 5.690909090909091)","(15.0, 24.0, 18.386363636363637)","(17.0, 23.0, 19.25)"
16-12-2022 13:04:05.586738,"(4.4, 7.2, 7.066666666666666)","(5.5, 5.6, 5.483333333333333)","(4.0, 6.2, 5.908333333333333)","(4.0, 5.3, 4.8999999999999995)","(4.2, 5.7, 5.690909090909091)","(15.0, 24.0, 20.875)","(17.0, 23.0, 19.25)"
16-12-2022 13:04:06.697333,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.6, 5.2)","(4.2, 6.2, 5.9941176470588236)","(4.0, 5.3, 4.97741935483871)","(4.4, 5.7, 5.690909090909091)","(13.0, 23.0, 20.92857142857143)","(16.0, 23.0, 19.25)"
16-12-2022 13:04:07.758815,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.5, 5.2)","(4.2, 6.2, 5.9941176470588236)","(4.0, 5.3, 4.97741935483871)","(4.4, 5.7, 5.690909090909091)","(13.0, 22.0, 18.0)","(16.0, 23.0, 19.25)"
16-12-2022 13:04:08.869134,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.5, 5.252941176470588)","(4.2, 6.2, 6.0055555555555555)","(4.0, 5.3, 4.915384615384615)","(4.4, 5.7, 5.690909090909091)","(13.0, 21.0, 17.5)","(16.0, 23.0, 19.25)"
16-12-2022 13:04:10.002770,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.5, 5.15)","(4.2, 6.2, 5.966666666666667)","(4.0, 5.3, 4.915384615384615)","(4.4, 5.7, 5.690909090909091)","(13.0, 20.0, 17.0)","(16.0, 23.0, 19.25)"
16-12-2022 13:04:10.992232,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.5, 5.15)","(4.2, 6.2, 5.966666666666667)","(4.0, 5.3, 4.915384615384615)","(4.4, 5.7, 5.690909090909091)","(13.0, 19.5, 16.75)","(16.0, 23.0, 19.25)"
16-12-2022 13:04:12.129166,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.5, 5.057894736842106)","(4.2, 6.2, 6.08235294117647)","(4.0, 5.3, 4.8999999999999995)","(4.4, 5.7, 5.690909090909091)","(13.0, 19.0, 18.555555555555557)","(16.0, 23.0, 19.25)"
16-12-2022 13:04:13.302914,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.5, 5.057894736842106)","(4.2, 6.2, 5.95)","(4.0, 5.3, 5.133333333333334)","(4.4, 5.7, 5.690909090909091)","(13.0, 19.0, 19.0)","(16.0, 23.0, 19.25)"
16-12-2022 13:04:14.469165,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.5, 5.057894736842106)","(4.2, 6.2, 5.95)","(4.0, 5.2, 4.878571428571429)","(4.4, 5.7, 5.690909090909091)","(13.0, 19.5, 19.0)","(16.0, 23.0, 19.25)"
16-12-2022 13:04:15.590210,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.5, 5.025)","(4.2, 6.2, 6.125)","(4.0, 5.2, 5.071428571428571)","(4.4, 5.7, 5.690909090909091)","(13.0, 19.5, 16.5)","(16.0, 23.0, 19.25)"
16-12-2022 13:04:16.742622,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.5, 5.025)","(4.2, 6.2, 6.125)","(4.0, 5.1, 5.071428571428571)","(4.4, 5.7, 5.690909090909091)","(13.0, 19.0, 16.333333333333332)","(16.0, 23.0, 19.25)"
16-12-2022 13:04:17.889548,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.5, 5.007407407407407)","(4.2, 6.2, 6.125)","(4.0, 5.1, 5.071428571428571)","(4.4, 5.7, 5.690909090909091)","(13.0, 19.0, 16.333333333333332)","(16.0, 23.0, 19.25)"
16-12-2022 13:04:18.963402,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.5, 5.007692307692308)","(4.2, 6.2, 6.05)","(4.0, 5.1, 5.071428571428571)","(4.4, 5.7, 5.690909090909091)","(13.0, 19.0, 15.857142857142858)","(16.0, 23.0, 19.25)"
16-12-2022 13:04:20.147278,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.5, 4.94)","(4.2, 6.2, 6.266666666666667)","(4.0, 5.1, 5.033333333333333)","(4.4, 5.7, 5.690909090909091)","(13.0, 19.0, 15.071428571428571)","(16.0, 23.0, 19.25)"
16-12-2022 13:04:21.306569,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.5, 5.01)","(4.2, 6.6, 6.1)","(4.0, 5.1, 5.05)","(4.4, 5.7, 5.690909090909091)","(13.0, 19.0, 15.071428571428571)","(16.0, 23.0, 19.25)"
16-12-2022 13:04:22.464807,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.4, 4.928571428571429)","(4.2, 6.6, 6.1)","(4.0, 5.1, 4.907142857142857)","(4.4, 5.7, 5.690909090909091)","(13.0, 19.0, 15.6875)","(16.0, 23.0, 19.25)"
16-12-2022 13:04:23.539907,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.4, 4.928571428571429)","(4.2, 6.6, 6.1)","(4.0, 5.1, 4.907142857142857)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 15.6875)","(16.0, 23.0, 19.25)"
16-12-2022 13:04:24.598395,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.4, 4.928571428571429)","(4.2, 6.6, 6.1)","(4.0, 5.1, 4.957142857142857)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 15.6875)","(16.0, 23.0, 19.25)"
16-12-2022 13:04:25.706314,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.3, 4.95)","(4.2, 6.6, 6.327272727272727)","(4.0, 5.0, 4.95)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 15.6875)","(16.0, 23.0, 19.25)"
16-12-2022 13:04:26.831868,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.3, 4.95)","(4.2, 6.6, 6.327272727272727)","(4.0, 5.0, 4.966666666666667)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 15.038461538461538)","(16.0, 23.0, 19.25)"
16-12-2022 13:04:27.999551,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.3, 4.95)","(4.2, 6.6, 6.327272727272727)","(4.0, 5.0, 4.966666666666667)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 15.038461538461538)","(16.0, 23.0, 19.25)"
16-12-2022 13:04:29.083299,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.3, 4.95)","(4.2, 6.6, 6.327272727272727)","(4.0, 5.0, 4.871428571428571)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 15.038461538461538)","(16.0, 23.0, 19.625)"
16-12-2022 13:04:30.129259,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.3, 4.95)","(4.2, 6.6, 6.327272727272727)","(4.0, 5.0, 4.807142857142857)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 15.038461538461538)","(16.0, 23.0, 20.0)"
16-12-2022 13:04:31.309072,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.3, 4.933333333333334)","(4.4, 6.6, 6.514285714285714)","(4.0, 5.0, 4.871428571428571)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 15.038461538461538)","(16.0, 23.0, 20.0)"
16-12-2022 13:04:32.422536,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.2, 4.933333333333334)","(4.4, 6.6, 6.514285714285714)","(4.0, 5.0, 4.871428571428571)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 15.833333333333334)","(16.0, 23.0, 20.0)"
16-12-2022 13:04:33.491951,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.2, 5.033333333333333)","(4.4, 6.6, 6.514285714285714)","(4.0, 5.0, 4.852631578947368)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 15.833333333333334)","(16.0, 23.0, 20.0)"
16-12-2022 13:04:34.555736,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.2, 5.033333333333333)","(4.4, 6.6, 6.514285714285714)","(4.0, 5.0, 4.852631578947368)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 15.833333333333334)","(16.0, 23.0, 20.0)"
16-12-2022 13:04:35.648801,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.2, 5.015384615384615)","(4.4, 6.6, 6.514285714285714)","(4.0, 5.0, 4.778947368421052)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 15.833333333333334)","(16.0, 23.0, 20.0)"
