,Goldstar Farryn,Torpedo Bay,Homebush Cheeky,Angry Jane,Homebush Yoshi,Goldstar Royal,Amuri Luck
09-01-2023 09:03:38.684473,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:03:39.614900,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:03:40.548811,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:03:41.533290,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:03:42.531885,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:03:43.479757,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:03:44.437847,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:03:45.401528,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:03:46.401227,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:03:47.406796,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:03:48.351931,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:03:49.254923,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:03:50.161313,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:03:51.136939,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:03:52.092332,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:03:53.014505,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:03:53.980106,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:03:54.887642,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:03:55.858031,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:03:56.876110,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:03:57.871780,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:03:58.848063,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:03:59.785968,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:00.709024,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:01.634811,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:02.560738,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:03.488944,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:04.397321,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:05.299739,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:06.289038,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:07.268669,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:08.274476,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:09.215252,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:10.157529,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:11.198795,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:12.241260,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:13.198567,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:14.092373,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:15.001384,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:15.973063,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:17.018632,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:18.078486,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:19.113920,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:20.287622,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:21.370203,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.5647058823529414)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:22.376242,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.4, 3.345806451612903)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:23.348989,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.6, 3.345806451612903)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:24.350409,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.6, 3.345806451612903)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:25.346827,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.6, 3.345806451612903)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:26.292169,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.6, 3.345806451612903)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:27.213003,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.6, 3.345806451612903)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:28.161217,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.6, 3.345806451612903)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:29.161830,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.7, 3.7325)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:30.186460,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.7, 3.7325)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:31.299387,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.7, 3.4816666666666665)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:32.295046,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.7, 3.4816666666666665)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:33.251510,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.7, 3.4816666666666665)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:34.213487,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.7, 3.4816666666666665)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:35.150971,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.7, 3.4816666666666665)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:36.065695,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.7, 3.4816666666666665)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:37.027559,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.7, 3.4816666666666665)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:37.950382,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.7, 3.4816666666666665)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:38.893540,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.7, 3.4816666666666665)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:39.927035,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.7, 3.4816666666666665)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:40.975287,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.7, 3.4816666666666665)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:41.996579,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.7, 3.4816666666666665)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:42.984714,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.7, 3.2417391304347825)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:43.971912,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:44.856298,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:45.787307,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:46.728951,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:47.624987,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:48.592469,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:49.573429,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:50.590290,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:51.636500,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:52.661944,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:53.636562,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:54.581776,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:55.488586,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:56.433377,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:57.339747,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:58.248395,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:04:59.204217,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:05:00.167144,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:05:01.200208,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:05:02.208695,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:05:03.262105,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:05:04.279660,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:05:05.256766,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:05:06.201500,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:05:07.152520,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:05:08.079612,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:05:09.049508,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:05:09.946373,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
09-01-2023 09:05:10.853025,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 12.766666666666666)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.8666666666666667)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.64, 2.5080769230769233)"
