,Euro Beat Nz,Oursouthernstar,Mister Haywood,Voodoo Lou,London Legs,Eagle Commander,Dark Terror
11-01-2023 18:28:52.763015,"(2.5, 99999, 99990)","(3.1, 5.5, 4.85)","(14.0, 27.0, 22.333333333333336)","(5.0, 6.4, 6.036363636363636)","(3.7, 5.7, 4.3125)","(15.0, 29.0, 22.0)","(51.0, 140.0, 62.0)"
11-01-2023 18:28:53.927190,"(2.5, 99999, 99990)","(3.1, 5.5, 4.85)","(14.0, 27.0, 22.333333333333336)","(5.0, 6.4, 5.99375)","(3.7, 5.7, 4.3125)","(15.0, 29.0, 22.0)","(51.0, 140.0, 62.0)"
11-01-2023 18:28:55.119036,"(2.5, 99999, 99990)","(3.1, 5.5, 4.85)","(14.0, 27.0, 22.333333333333336)","(5.0, 6.4, 5.65)","(3.7, 5.7, 4.3125)","(15.0, 29.0, 22.0)","(51.0, 140.0, 62.0)"
11-01-2023 18:28:56.298218,"(2.5, 99999, 99990)","(3.1, 5.5, 4.85)","(14.0, 27.0, 22.333333333333336)","(5.0, 6.4, 5.976923076923077)","(3.7, 5.7, 4.275)","(15.0, 29.0, 22.0)","(51.0, 140.0, 62.0)"
11-01-2023 18:28:57.515935,"(2.5, 99999, 99990)","(3.1, 5.5, 4.85)","(14.0, 27.0, 22.333333333333336)","(5.0, 6.4, 6.272972972972973)","(3.7, 5.7, 4.3125)","(15.0, 29.0, 22.0)","(51.0, 140.0, 62.0)"
11-01-2023 18:28:58.747761,"(2.5, 99999, 99990)","(3.1, 5.5, 4.85)","(14.0, 27.0, 22.333333333333336)","(5.0, 9.8, 6.272972972972973)","(3.7, 5.7, 4.3125)","(15.0, 29.0, 22.0)","(51.0, 140.0, 98.66666666666666)"
11-01-2023 18:28:59.916900,"(2.5, 99999, 99990)","(3.1, 5.5, 4.85)","(14.0, 27.0, 22.333333333333336)","(5.0, 9.8, 8.025)","(3.7, 5.7, 4.3125)","(15.0, 29.0, 22.0)","(51.0, 130.0, 98.66666666666666)"
11-01-2023 18:29:01.155723,"(2.5, 99999, 99990)","(3.1, 5.5, 4.85)","(14.0, 27.0, 22.333333333333336)","(5.0, 9.6, 8.1)","(3.7, 5.7, 4.3125)","(15.0, 29.0, 22.0)","(51.0, 130.0, 98.66666666666666)"
11-01-2023 18:29:02.504174,"(2.5, 99999, 99990)","(3.1, 5.5, 4.85)","(14.0, 27.0, 22.333333333333336)","(5.0, 9.4, 6.1)","(3.7, 5.7, 4.3125)","(15.0, 29.0, 22.0)","(51.0, 130.0, 98.66666666666666)"
11-01-2023 18:29:03.885104,"(2.5, 99999, 99990)","(3.1, 5.5, 4.85)","(14.0, 27.0, 22.333333333333336)","(5.0, 9.4, 8.325)","(3.7, 5.7, 3.93125)","(15.0, 29.0, 19.0)","(51.0, 130.0, 98.66666666666666)"
11-01-2023 18:29:05.158881,"(2.5, 99999, 99990)","(3.1, 5.5, 4.85)","(14.0, 27.0, 22.333333333333336)","(5.0, 9.2, 8.290909090909091)","(3.7, 4.5, 3.8874999999999997)","(15.0, 29.0, 23.666666666666664)","(51.0, 130.0, 98.66666666666666)"
11-01-2023 18:29:06.430426,"(2.5, 99999, 99990)","(3.1, 5.5, 4.571428571428571)","(14.0, 27.0, 25.666666666666664)","(5.0, 9.0, 8.025)","(3.7, 4.5, 3.8874999999999997)","(15.0, 28.0, 23.666666666666664)","(51.0, 130.0, 98.66666666666666)"
11-01-2023 18:29:07.684605,"(2.5, 99999, 99990)","(3.1, 5.5, 4.571428571428571)","(14.0, 32.0, 22.5)","(5.0, 9.0, 7.925000000000001)","(3.7, 4.5, 4.09375)","(15.0, 28.0, 21.0)","(51.0, 130.0, 98.66666666666666)"
11-01-2023 18:29:08.964495,"(2.5, 99999, 99990)","(3.1, 5.5, 4.800000000000001)","(14.0, 32.0, 24.333333333333336)","(5.0, 8.8, 7.533333333333333)","(3.7, 5.8, 4.433333333333334)","(15.0, 27.0, 21.0)","(51.0, 130.0, 98.66666666666666)"
11-01-2023 18:29:10.327270,"(2.5, 99999, 99990)","(3.1, 5.4, 5.1)","(14.0, 30.0, 21.5)","(5.0, 8.6, 7.84)","(3.7, 5.6, 4.28)","(15.0, 27.0, 21.0)","(51.0, 130.0, 98.66666666666666)"
11-01-2023 18:29:11.744499,"(2.5, 99999, 99990)","(3.1, 6.0, 4.5200000000000005)","(14.0, 30.0, 23.666666666666664)","(5.0, 9.4, 9.155555555555555)","(3.7, 5.6, 4.466666666666667)","(15.0, 27.0, 20.666666666666668)","(51.0, 130.0, 98.66666666666666)"
11-01-2023 18:29:13.039589,"(2.5, 99999, 99990)","(3.1, 5.8, 4.5200000000000005)","(14.0, 29.0, 23.666666666666664)","(5.0, 9.6, 9.36470588235294)","(3.7, 5.5, 4.5)","(15.0, 32.0, 20.666666666666668)","(51.0, 130.0, 98.66666666666666)"
11-01-2023 18:29:14.297300,"(2.5, 99999, 99990)","(3.1, 5.8, 4.5200000000000005)","(14.0, 29.0, 23.666666666666664)","(5.0, 9.6, 8.3)","(3.7, 5.5, 4.5)","(15.0, 32.0, 20.666666666666668)","(51.0, 130.0, 98.66666666666666)"
11-01-2023 18:29:15.488100,"(2.5, 99999, 99990)","(3.1, 5.7, 4.95)","(14.0, 29.0, 23.666666666666664)","(5.0, 9.6, 9.057142857142857)","(3.7, 5.5, 4.5)","(15.0, 32.0, 20.666666666666668)","(51.0, 130.0, 98.66666666666666)"
11-01-2023 18:29:16.725608,"(2.5, 99999, 99990)","(3.1, 5.7, 4.95)","(14.0, 29.0, 23.666666666666664)","(5.0, 9.6, 6.428571428571429)","(3.7, 5.5, 4.5)","(15.0, 32.0, 18.77777777777778)","(51.0, 130.0, 98.66666666666666)"
11-01-2023 18:29:17.850880,"(2.5, 99999, 99990)","(3.1, 5.7, 4.95)","(14.0, 29.0, 23.666666666666664)","(5.0, 7.0, 6.428571428571429)","(3.7, 5.5, 4.5)","(15.0, 32.0, 18.77777777777778)","(51.0, 130.0, 98.66666666666666)"
11-01-2023 18:29:19.245434,"(2.5, 99999, 99990)","(3.1, 5.7, 4.95)","(14.0, 29.0, 23.666666666666664)","(5.0, 7.0, 5.666666666666667)","(3.7, 5.5, 4.5)","(15.0, 32.0, 18.77777777777778)","(51.0, 130.0, 98.66666666666666)"
11-01-2023 18:29:20.528452,"(2.5, 99999, 99990)","(3.1, 5.7, 4.95)","(14.0, 29.0, 23.666666666666664)","(5.0, 7.0, 6.199999999999999)","(3.7, 5.5, 4.5)","(15.0, 32.0, 18.77777777777778)","(51.0, 130.0, 98.66666666666666)"
11-01-2023 18:29:21.771663,"(2.5, 99999, 99990)","(3.1, 5.7, 4.95)","(14.0, 29.0, 23.666666666666664)","(5.0, 7.0, 6.199999999999999)","(3.7, 5.5, 4.5)","(15.0, 32.0, 18.77777777777778)","(51.0, 130.0, 98.66666666666666)"
11-01-2023 18:29:22.996496,"(2.5, 99999, 99990)","(3.1, 5.7, 4.95)","(14.0, 29.0, 23.666666666666664)","(5.0, 7.0, 6.199999999999999)","(3.7, 5.5, 4.5)","(15.0, 32.0, 18.77777777777778)","(51.0, 130.0, 98.66666666666666)"
11-01-2023 18:29:24.177254,"(2.5, 99999, 99990)","(3.1, 5.7, 4.95)","(14.0, 29.0, 23.666666666666664)","(5.0, 7.0, 6.199999999999999)","(3.7, 5.5, 4.5)","(15.0, 32.0, 18.77777777777778)","(51.0, 130.0, 98.66666666666666)"
11-01-2023 18:29:25.400943,"(2.5, 99999, 99990)","(3.1, 5.7, 4.95)","(14.0, 29.0, 23.666666666666664)","(5.0, 7.0, 6.199999999999999)","(3.7, 5.5, 4.5)","(15.0, 32.0, 18.77777777777778)","(51.0, 130.0, 98.66666666666666)"
11-01-2023 18:29:26.677383,"(2.5, 99999, 99990)","(3.1, 5.7, 4.95)","(14.0, 29.0, 23.666666666666664)","(5.0, 7.0, 5.816666666666666)","(3.7, 5.5, 4.5)","(15.0, 32.0, 19.285714285714285)","(51.0, 130.0, 98.66666666666666)"
11-01-2023 18:29:27.940817,"(2.5, 99999, 99990)","(3.1, 5.7, 4.95)","(14.0, 29.0, 23.0)","(5.0, 9.2, 6.382857142857143)","(3.7, 5.5, 4.5)","(15.0, 30.0, 19.333333333333332)","(51.0, 130.0, 78.0)"
11-01-2023 18:29:29.180468,"(2.5, 99999, 99990)","(3.1, 5.7, 4.95)","(14.0, 28.0, 23.0)","(5.0, 9.2, 7.45)","(3.7, 5.5, 4.5)","(15.0, 28.0, 18.714285714285715)","(51.0, 120.0, 65.6)"
11-01-2023 18:29:30.365256,"(2.5, 99999, 99990)","(3.1, 5.7, 4.95)","(14.0, 28.0, 23.0)","(5.0, 9.0, 7.45)","(3.7, 5.5, 4.5)","(15.0, 28.0, 18.428571428571427)","(51.0, 110.0, 65.6)"
11-01-2023 18:29:31.616511,"(2.5, 99999, 99990)","(3.1, 5.7, 4.95)","(14.0, 27.0, 22.333333333333336)","(5.0, 9.0, 7.45)","(3.7, 5.5, 4.5)","(15.0, 27.0, 18.428571428571427)","(51.0, 110.0, 65.6)"
11-01-2023 18:29:32.917987,"(2.5, 99999, 99990)","(3.1, 5.7, 4.95)","(14.0, 27.0, 22.333333333333336)","(5.0, 9.0, 5.866666666666667)","(3.7, 5.5, 4.203846153846154)","(15.0, 27.0, 18.666666666666668)","(51.0, 110.0, 65.6)"
11-01-2023 18:29:34.574601,"(2.5, 99999, 99990)","(3.1, 5.7, 4.76)","(14.0, 27.0, 22.333333333333336)","(5.0, 8.6, 6.45)","(3.7, 4.5, 3.8874999999999997)","(15.0, 25.0, 17.0)","(51.0, 110.0, 65.6)"
11-01-2023 18:29:36.199169,"(2.5, 99999, 99990)","(3.1, 5.6, 4.571428571428571)","(14.0, 27.0, 22.333333333333336)","(5.0, 8.4, 7.625)","(3.7, 4.5, 3.8874999999999997)","(15.0, 25.0, 18.333333333333332)","(51.0, 110.0, 65.6)"
11-01-2023 18:29:37.632512,"(2.5, 99999, 99990)","(3.1, 5.5, 4.44)","(14.0, 27.0, 22.333333333333336)","(5.0, 8.2, 7.28)","(3.7, 4.5, 4.3125)","(15.0, 25.0, 17.0)","(51.0, 110.0, 65.6)"
11-01-2023 18:29:38.942804,"(2.5, 99999, 99990)","(3.1, 5.4, 4.44)","(14.0, 27.0, 22.333333333333336)","(5.0, 8.0, 7.799999999999999)","(3.7, 5.7, 4.158333333333333)","(15.0, 25.0, 17.0)","(51.0, 110.0, 65.6)"
11-01-2023 18:29:40.414933,"(2.5, 99999, 99990)","(3.1, 5.4, 4.44)","(14.0, 27.0, 22.333333333333336)","(5.0, 8.2, 7.799999999999999)","(3.7, 5.7, 4.6722222222222225)","(15.0, 25.0, 17.0)","(51.0, 110.0, 65.6)"
11-01-2023 18:29:41.858189,"(2.5, 99999, 99990)","(3.1, 5.4, 4.371428571428572)","(14.0, 27.0, 22.333333333333336)","(5.0, 8.2, 7.119999999999999)","(3.7, 5.7, 4.89)","(15.0, 25.0, 18.333333333333332)","(51.0, 110.0, 65.6)"
11-01-2023 18:29:43.309176,"(2.5, 99999, 99990)","(3.1, 5.4, 4.95)","(14.0, 27.0, 22.333333333333336)","(5.0, 8.2, 7.4)","(3.7, 5.7, 4.904545454545454)","(15.0, 25.0, 17.857142857142858)","(51.0, 110.0, 65.6)"
11-01-2023 18:29:44.648280,"(2.5, 99999, 99990)","(3.1, 5.7, 4.48)","(14.0, 27.0, 22.333333333333336)","(5.0, 8.0, 6.12)","(3.7, 5.7, 4.904545454545454)","(15.0, 25.0, 17.857142857142858)","(51.0, 110.0, 65.6)"
11-01-2023 18:29:46.041618,"(2.5, 99999, 99990)","(3.1, 5.6, 4.488888888888889)","(14.0, 27.0, 22.333333333333336)","(5.0, 6.4, 6.2)","(3.7, 5.7, 5.075)","(15.0, 25.0, 17.857142857142858)","(51.0, 110.0, 65.6)"
11-01-2023 18:29:47.341895,"(2.5, 99999, 99990)","(3.1, 5.5, 5.055555555555555)","(14.0, 27.0, 24.2)","(5.0, 6.4, 6.2)","(3.7, 5.7, 4.825)","(15.0, 25.0, 19.285714285714285)","(51.0, 110.0, 65.6)"
11-01-2023 18:29:48.645167,"(2.5, 99999, 99990)","(3.1, 5.3, 4.888888888888889)","(14.0, 27.0, 22.333333333333336)","(5.0, 6.4, 6.2)","(3.7, 5.7, 4.825)","(15.0, 25.0, 19.285714285714285)","(51.0, 110.0, 65.6)"
11-01-2023 18:29:49.908203,"(2.5, 99999, 99990)","(3.1, 5.2, 4.616666666666667)","(14.0, 27.0, 22.333333333333336)","(5.0, 6.4, 6.2)","(3.7, 5.7, 4.825)","(15.0, 25.0, 19.285714285714285)","(51.0, 110.0, 65.6)"
11-01-2023 18:29:51.133718,"(2.5, 99999, 99990)","(3.1, 5.2, 4.616666666666667)","(14.0, 27.0, 22.5)","(5.0, 6.4, 6.057142857142857)","(3.7, 5.7, 4.825)","(15.0, 25.0, 20.0)","(51.0, 110.0, 65.6)"
11-01-2023 18:29:52.415519,"(2.5, 99999, 99990)","(3.1, 5.2, 4.616666666666667)","(14.0, 32.0, 22.5)","(5.0, 6.4, 6.181818181818182)","(3.7, 5.7, 4.25)","(15.0, 25.0, 20.0)","(51.0, 110.0, 65.6)"
11-01-2023 18:29:53.680751,"(2.5, 99999, 99990)","(3.1, 5.2, 4.616666666666667)","(14.0, 30.0, 21.5)","(5.0, 6.4, 6.181818181818182)","(3.7, 4.6, 4.18)","(15.0, 25.0, 20.0)","(51.0, 110.0, 65.6)"
11-01-2023 18:29:54.958910,"(2.5, 99999, 99990)","(3.1, 5.2, 4.616666666666667)","(14.0, 30.0, 21.5)","(5.0, 6.4, 6.181818181818182)","(3.7, 4.6, 4.18)","(15.0, 25.0, 20.0)","(51.0, 110.0, 65.6)"
11-01-2023 18:29:56.260028,"(2.5, 99999, 99990)","(3.1, 5.2, 4.616666666666667)","(14.0, 30.0, 21.5)","(5.0, 6.4, 6.181818181818182)","(3.7, 4.6, 4.18)","(15.0, 25.0, 20.0)","(51.0, 110.0, 65.6)"
11-01-2023 18:29:57.542363,"(2.5, 99999, 99990)","(3.1, 5.2, 4.616666666666667)","(14.0, 30.0, 21.5)","(5.0, 6.4, 6.181818181818182)","(3.7, 4.6, 4.18)","(15.0, 25.0, 17.875)","(51.0, 110.0, 65.6)"
11-01-2023 18:29:58.797212,"(2.5, 99999, 99990)","(3.1, 5.2, 4.616666666666667)","(14.0, 30.0, 21.5)","(5.0, 6.4, 6.057142857142857)","(3.7, 4.6, 4.18)","(15.0, 25.0, 20.25)","(51.0, 110.0, 65.6)"
11-01-2023 18:30:00.104396,"(2.5, 99999, 99990)","(3.1, 5.2, 4.616666666666667)","(14.0, 30.0, 21.5)","(5.0, 6.4, 6.057142857142857)","(3.7, 4.6, 4.18)","(15.0, 25.0, 19.884615384615383)","(51.0, 110.0, 65.6)"
11-01-2023 18:30:01.388849,"(2.5, 99999, 99990)","(3.1, 5.2, 4.616666666666667)","(14.0, 30.0, 21.5)","(5.0, 6.4, 6.057142857142857)","(3.7, 4.6, 4.18)","(15.0, 25.0, 19.884615384615383)","(51.0, 110.0, 65.6)"
11-01-2023 18:30:02.684475,"(2.5, 99999, 99990)","(3.1, 5.2, 4.616666666666667)","(14.0, 30.0, 21.5)","(5.0, 6.4, 6.057142857142857)","(3.7, 4.6, 4.18)","(15.0, 25.0, 19.884615384615383)","(51.0, 110.0, 65.6)"
11-01-2023 18:30:03.873094,"(2.5, 99999, 99990)","(3.1, 5.2, 4.616666666666667)","(14.0, 30.0, 25.8)","(5.0, 6.4, 6.057142857142857)","(3.7, 4.6, 4.18)","(15.0, 25.0, 20.136363636363637)","(51.0, 110.0, 78.66666666666666)"
11-01-2023 18:30:05.137494,"(2.5, 99999, 99990)","(3.1, 5.1, 4.7625)","(14.0, 29.0, 24.333333333333336)","(5.0, 6.4, 6.057142857142857)","(3.7, 4.6, 4.18)","(15.0, 24.0, 21.07142857142857)","(51.0, 100.0, 78.0)"
11-01-2023 18:30:06.697907,"(2.5, 99999, 99990)","(3.1, 4.9, 4.441666666666666)","(14.0, 30.0, 24.333333333333336)","(5.0, 6.4, 6.057142857142857)","(3.7, 4.6, 4.18)","(15.0, 22.0, 19.625)","(51.0, 120.0, 98.66666666666666)"
11-01-2023 18:30:08.026657,"(2.5, 99999, 99990)","(3.1, 4.9, 4.441666666666666)","(14.0, 30.0, 24.333333333333336)","(5.0, 6.4, 6.133333333333334)","(3.7, 4.6, 4.18)","(15.0, 21.0, 18.5)","(51.0, 130.0, 98.66666666666666)"
11-01-2023 18:30:09.368089,"(2.5, 99999, 99990)","(3.1, 4.9, 4.441666666666666)","(14.0, 30.0, 24.333333333333336)","(5.0, 6.4, 6.133333333333334)","(3.7, 4.6, 4.18)","(15.0, 20.0, 16.785714285714285)","(51.0, 130.0, 98.66666666666666)"
11-01-2023 18:30:10.786640,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3133333333333335)","(14.0, 30.0, 24.333333333333336)","(5.0, 6.4, 6.133333333333334)","(3.7, 4.6, 4.276923076923077)","(15.0, 20.0, 16.785714285714285)","(51.0, 130.0, 98.66666666666666)"
11-01-2023 18:30:12.341998,"(2.5, 99999, 99990)","(3.1, 4.9, 4.1)","(14.0, 30.0, 24.333333333333336)","(5.0, 6.4, 6.276923076923077)","(3.7, 4.6, 4.276923076923077)","(15.0, 20.0, 16.785714285714285)","(51.0, 120.0, 78.0)"
11-01-2023 18:30:13.928664,"(2.5, 99999, 99990)","(3.1, 4.9, 4.1)","(14.0, 30.0, 23.666666666666664)","(5.0, 6.4, 6.276923076923077)","(3.7, 4.6, 4.276923076923077)","(15.0, 20.0, 16.785714285714285)","(51.0, 120.0, 78.66666666666666)"
11-01-2023 18:30:15.271934,"(2.5, 99999, 99990)","(3.1, 4.9, 4.1)","(14.0, 29.0, 23.0)","(5.0, 6.4, 6.289655172413793)","(3.7, 4.6, 4.276923076923077)","(15.0, 20.0, 16.785714285714285)","(51.0, 100.0, 61.6)"
11-01-2023 18:30:16.667826,"(2.5, 99999, 99990)","(3.1, 4.9, 3.966666666666667)","(14.0, 28.0, 18.333333333333332)","(5.0, 6.4, 6.289655172413793)","(3.7, 4.6, 4.276923076923077)","(15.0, 20.0, 17.5)","(51.0, 100.0, 71.4)"
11-01-2023 18:30:17.883029,"(2.5, 99999, 99990)","(3.1, 4.9, 3.935)","(14.0, 28.0, 15.75)","(5.0, 6.4, 7.2124999999999995)","(3.7, 4.6, 4.276923076923077)","(15.0, 20.0, 17.3)","(51.0, 95.0, 58.125)"
11-01-2023 18:30:19.164032,"(2.5, 99999, 99990)","(3.1, 4.7, 4.225)","(14.0, 27.0, 15.75)","(5.0, 11.5, 7.085714285714285)","(3.7, 4.6, 4.276923076923077)","(15.0, 20.0, 17.3)","(51.0, 95.0, 76.5)"
11-01-2023 18:30:20.553313,"(2.5, 99999, 99990)","(3.1, 4.6, 3.975)","(14.0, 27.0, 17.666666666666668)","(5.0, 7.6, 7.15)","(3.7, 4.6, 4.276923076923077)","(15.0, 20.0, 17.3)","(51.0, 90.0, 65.4)"
11-01-2023 18:30:21.967650,"(2.5, 99999, 99990)","(3.1, 4.6, 3.975)","(14.0, 26.0, 17.666666666666668)","(5.0, 7.6, 7.12)","(3.7, 4.6, 4.25)","(15.0, 20.0, 17.3)","(51.0, 85.0, 81.45454545454545)"
11-01-2023 18:30:23.381963,"(2.5, 99999, 99990)","(3.1, 4.6, 3.975)","(14.0, 26.0, 17.666666666666668)","(5.0, 7.6, 7.06)","(3.7, 4.5, 4.25)","(15.0, 20.0, 17.3)","(51.0, 85.0, 81.45454545454545)"
11-01-2023 18:30:24.771331,"(2.5, 99999, 99990)","(3.1, 4.6, 3.975)","(14.0, 26.0, 15.583333333333334)","(5.0, 7.6, 7.3)","(3.7, 4.5, 4.125)","(15.0, 20.0, 17.3)","(51.0, 85.0, 81.45454545454545)"
11-01-2023 18:30:26.246855,"(2.5, 99999, 99990)","(3.1, 4.6, 3.975)","(14.0, 26.0, 19.25)","(5.0, 7.6, 8.166666666666666)","(3.7, 4.5, 3.8699999999999997)","(15.0, 20.0, 17.3)","(51.0, 85.0, 81.45454545454545)"
11-01-2023 18:30:27.640805,"(2.5, 99999, 99990)","(3.1, 4.6, 3.975)","(14.0, 25.0, 17.0)","(5.0, 10.5, 10.26144578313253)","(3.7, 4.5, 4.0)","(15.0, 20.0, 17.3)","(51.0, 85.0, 81.45454545454545)"
11-01-2023 18:30:28.901528,"(2.5, 99999, 99990)","(3.1, 4.6, 3.975)","(14.0, 24.0, 15.25)","(5.0, 10.5, 7.0285714285714285)","(3.7, 4.4, 3.8857142857142857)","(15.0, 20.0, 17.3)","(51.0, 85.0, 81.45454545454545)"
11-01-2023 18:30:30.134993,"(2.5, 99999, 99990)","(3.1, 4.6, 3.975)","(14.0, 24.0, 15.25)","(5.0, 7.2, 7.5)","(3.7, 4.4, 4.116666666666666)","(15.0, 20.0, 17.3)","(51.0, 85.0, 81.45454545454545)"
11-01-2023 18:30:31.378529,"(2.5, 99999, 99990)","(3.1, 4.6, 3.975)","(14.0, 23.0, 15.2)","(5.0, 10.0, 9.1)","(3.7, 5.7, 4.083333333333333)","(15.0, 20.0, 17.3)","(51.0, 85.0, 78.38095238095238)"
11-01-2023 18:30:32.672947,"(2.5, 99999, 99990)","(3.1, 4.6, 3.975)","(14.0, 22.0, 14.916666666666666)","(5.0, 9.6, 8.5)","(3.7, 5.5, 4.05)","(15.0, 20.0, 17.5)","(51.0, 80.0, 78.38095238095238)"
11-01-2023 18:30:33.832485,"(2.5, 99999, 99990)","(3.1, 4.6, 3.975)","(14.0, 22.0, 14.916666666666666)","(5.0, 9.2, 8.3)","(3.7, 5.3, 4.014285714285714)","(15.0, 20.0, 17.5)","(51.0, 80.0, 81.45454545454545)"
11-01-2023 18:30:35.027435,"(2.5, 99999, 99990)","(3.1, 4.6, 3.975)","(14.0, 22.0, 14.916666666666666)","(5.0, 8.8, 7.875)","(3.7, 5.3, 3.918181818181818)","(15.0, 20.0, 17.5)","(51.0, 85.0, 81.45454545454545)"
11-01-2023 18:30:36.315553,"(2.5, 99999, 99990)","(3.1, 4.6, 3.975)","(14.0, 22.0, 14.916666666666666)","(5.0, 8.4, 7.8545454545454545)","(3.7, 5.1, 4.2)","(15.0, 20.0, 17.5)","(51.0, 85.0, 81.45454545454545)"
11-01-2023 18:30:37.644506,"(2.5, 99999, 99990)","(3.1, 4.6, 3.975)","(14.0, 22.0, 14.916666666666666)","(5.0, 8.4, 7.8545454545454545)","(3.7, 5.0, 3.971428571428571)","(15.0, 20.0, 17.5)","(51.0, 85.0, 113.27272727272728)"
11-01-2023 18:30:39.191747,"(2.5, 99999, 99990)","(3.1, 4.6, 3.975)","(14.0, 22.0, 14.916666666666666)","(5.0, 8.4, 7.8545454545454545)","(3.7, 5.0, 3.971428571428571)","(15.0, 20.0, 17.0)","(51.0, 120.0, 101.65217391304347)"
11-01-2023 18:30:40.644856,"(2.5, 99999, 99990)","(3.1, 4.6, 3.975)","(14.0, 22.0, 14.916666666666666)","(5.0, 8.4, 7.8545454545454545)","(3.7, 5.0, 3.971428571428571)","(15.0, 20.0, 17.0)","(51.0, 110.0, 101.65217391304347)"
11-01-2023 18:30:41.937056,"(2.5, 99999, 99990)","(3.1, 4.6, 3.9333333333333336)","(14.0, 22.0, 14.916666666666666)","(5.0, 8.4, 7.8545454545454545)","(3.7, 5.0, 4.485714285714286)","(15.0, 20.0, 17.0)","(51.0, 110.0, 97.42857142857143)"
11-01-2023 18:30:43.152725,"(2.5, 99999, 99990)","(3.1, 4.6, 3.9333333333333336)","(14.0, 22.0, 14.916666666666666)","(5.0, 8.4, 7.933333333333333)","(3.7, 5.0, 4.538461538461538)","(15.0, 20.0, 17.0)","(51.0, 100.0, 113.27272727272728)"
11-01-2023 18:30:44.433636,"(2.5, 99999, 99990)","(3.1, 4.6, 4.0125)","(14.0, 22.0, 14.916666666666666)","(5.0, 8.2, 7.3999999999999995)","(3.7, 5.0, 4.333333333333333)","(15.0, 20.0, 17.0)","(51.0, 120.0, 113.27272727272728)"
11-01-2023 18:30:45.714314,"(2.5, 99999, 99990)","(3.1, 4.5, 4.125)","(14.0, 22.0, 14.916666666666666)","(5.0, 7.6, 7.742857142857142)","(3.7, 5.0, 4.333333333333333)","(15.0, 20.0, 17.0)","(51.0, 120.0, 113.27272727272728)"
11-01-2023 18:30:46.978206,"(2.5, 99999, 99990)","(3.1, 4.4, 4.125)","(14.0, 22.0, 14.916666666666666)","(5.0, 8.2, 7.4)","(3.7, 5.0, 4.041666666666667)","(15.0, 20.0, 16.4)","(51.0, 120.0, 72.0)"
11-01-2023 18:30:48.256371,"(2.5, 99999, 99990)","(3.1, 4.4, 4.025)","(14.0, 22.0, 14.714285714285714)","(5.0, 8.0, 7.228571428571429)","(3.7, 5.0, 4.014285714285714)","(15.0, 20.0, 16.4)","(51.0, 120.0, 68.66666666666667)"
11-01-2023 18:30:49.650799,"(2.5, 99999, 99990)","(3.1, 4.4, 4.025)","(14.0, 22.0, 14.714285714285714)","(5.0, 8.0, 7.228571428571429)","(3.7, 5.0, 3.9093750000000003)","(15.0, 20.0, 17.136363636363637)","(51.0, 110.0, 68.66666666666667)"
11-01-2023 18:30:50.977426,"(2.5, 99999, 99990)","(3.1, 4.4, 4.025)","(14.0, 22.0, 14.714285714285714)","(5.0, 8.0, 7.4)","(3.7, 4.8, 3.9093750000000003)","(15.0, 20.0, 17.9)","(51.0, 110.0, 89.33333333333334)"
11-01-2023 18:30:52.304287,"(2.5, 99999, 99990)","(3.1, 4.4, 4.025)","(14.0, 22.0, 14.714285714285714)","(5.0, 8.0, 10.05)","(3.7, 4.8, 3.9093750000000003)","(15.0, 18.5, 16.833333333333332)","(51.0, 110.0, 89.33333333333334)"
11-01-2023 18:30:53.513219,"(2.5, 99999, 99990)","(3.1, 4.4, 4.025)","(14.0, 22.0, 14.714285714285714)","(5.0, 12.0, 8.607692307692307)","(3.7, 4.8, 3.9093750000000003)","(15.0, 18.5, 17.214285714285715)","(51.0, 110.0, 89.33333333333334)"
11-01-2023 18:30:54.736395,"(2.5, 99999, 99990)","(3.1, 4.3, 4.175)","(14.0, 22.0, 15.625)","(5.0, 11.5, 7.666666666666667)","(3.7, 4.8, 3.95625)","(15.0, 18.5, 17.375)","(51.0, 110.0, 89.33333333333334)"
11-01-2023 18:30:55.884813,"(2.5, 99999, 99990)","(3.1, 4.3, 4.216666666666667)","(14.0, 22.0, 15.625)","(5.0, 11.0, 7.4375)","(3.7, 4.8, 3.95625)","(15.0, 18.5, 17.375)","(51.0, 110.0, 89.33333333333334)"
11-01-2023 18:30:57.136018,"(2.5, 99999, 99990)","(3.1, 4.3, 4.216666666666667)","(14.0, 22.0, 15.625)","(5.0, 10.5, 8.4)","(3.7, 4.8, 3.9636363636363634)","(15.0, 18.5, 17.375)","(51.0, 110.0, 89.33333333333334)"
11-01-2023 18:30:58.392069,"(2.5, 99999, 99990)","(3.1, 4.3, 4.216666666666667)","(14.0, 22.0, 15.625)","(5.0, 9.8, 8.2)","(3.7, 4.6, 3.94375)","(15.0, 18.5, 17.375)","(51.0, 110.0, 89.33333333333334)"
11-01-2023 18:30:59.626223,"(2.5, 99999, 99990)","(3.1, 4.3, 4.216666666666667)","(14.0, 22.0, 17.833333333333332)","(5.0, 9.4, 7.2444444444444445)","(3.7, 4.6, 3.94375)","(15.0, 18.5, 17.375)","(51.0, 110.0, 82.66666666666666)"
11-01-2023 18:31:00.819399,"(2.5, 99999, 99990)","(3.1, 4.3, 4.216666666666667)","(14.0, 20.0, 15.214285714285714)","(5.0, 9.2, 7.3)","(3.7, 4.6, 3.94375)","(15.0, 18.5, 17.375)","(51.0, 100.0, 79.33333333333333)"
