,Latrell,Human Touch,Emma Bundock,Faster Than Hoot,Coruba,Umagico
09-01-2023 18:56:50.629796,"(1.95, 2.3, 2.2896296296296295)","(11.0, 11.5, 10.797297297297296)","(17.0, 28.0, 25.666666666666668)","(8.0, 12.5, 11.95)","(17.0, 29.0, 26.142857142857142)","(2.5, 3.25, 3.194444444444444)"
09-01-2023 18:56:51.665651,"(1.95, 2.3, 2.2828571428571425)","(11.0, 11.5, 10.797297297297296)","(17.0, 28.0, 25.666666666666668)","(8.0, 12.5, 11.95)","(17.0, 29.0, 26.142857142857142)","(2.5, 3.25, 3.194444444444444)"
09-01-2023 18:56:52.636117,"(1.95, 2.3, 2.264705882352941)","(11.0, 11.5, 10.797297297297296)","(17.0, 28.0, 25.666666666666668)","(8.0, 12.5, 11.604166666666666)","(17.0, 29.0, 26.142857142857142)","(2.5, 3.25, 3.194444444444444)"
09-01-2023 18:56:53.575894,"(1.95, 2.3, 2.264705882352941)","(11.0, 11.5, 11.09375)","(17.0, 28.0, 25.9)","(8.0, 12.0, 11.604166666666666)","(17.0, 29.0, 26.142857142857142)","(2.5, 3.25, 3.1818181818181817)"
09-01-2023 18:56:54.461775,"(1.95, 2.28, 2.27)","(11.0, 12.5, 11.7)","(17.0, 28.0, 25.9)","(8.0, 12.0, 11.547619047619047)","(17.0, 29.0, 26.142857142857142)","(2.5, 3.25, 3.194444444444444)"
09-01-2023 18:56:55.395080,"(1.95, 2.28, 2.268)","(11.0, 12.5, 12.1)","(17.0, 28.0, 25.9)","(8.0, 11.5, 11.193548387096774)","(17.0, 29.0, 27.0)","(2.5, 3.25, 3.1818181818181817)"
09-01-2023 18:56:56.363017,"(1.95, 2.28, 2.2658823529411762)","(11.0, 12.5, 12.1)","(17.0, 28.0, 25.9)","(8.0, 12.0, 11.296296296296296)","(17.0, 29.0, 27.0)","(2.5, 3.25, 3.1818181818181817)"
09-01-2023 18:56:57.303243,"(1.95, 2.28, 2.262857142857143)","(11.0, 12.5, 12.076923076923077)","(17.0, 28.0, 25.9)","(8.0, 12.0, 11.296296296296296)","(17.0, 29.0, 27.0)","(2.5, 3.25, 3.1710526315789473)"
09-01-2023 18:56:58.348783,"(2.05, 2.28, 2.262857142857143)","(11.0, 12.5, 12.027777777777779)","(17.0, 25.0, 24.25)","(8.0, 12.0, 11.296296296296296)","(17.0, 29.0, 27.0)","(2.4, 3.25, 3.1710526315789473)"
09-01-2023 18:56:59.296752,"(2.05, 2.28, 2.262857142857143)","(11.0, 12.5, 12.027777777777779)","(17.0, 25.0, 24.25)","(8.0, 12.0, 11.296296296296296)","(17.0, 29.0, 27.0)","(2.4, 3.25, 3.1710526315789473)"
09-01-2023 18:57:00.362246,"(2.05, 2.28, 2.262857142857143)","(11.0, 12.5, 12.027777777777779)","(17.0, 25.0, 21.952380952380953)","(8.0, 11.5, 11.351851851851851)","(17.0, 29.0, 27.0)","(2.4, 3.25, 3.194444444444444)"
09-01-2023 18:57:01.337715,"(2.05, 2.28, 2.272)","(11.0, 12.5, 12.035714285714286)","(17.0, 25.0, 21.952380952380953)","(8.0, 11.5, 11.13888888888889)","(17.0, 29.0, 26.857142857142858)","(2.4, 3.25, 3.245)"
09-01-2023 18:57:02.416432,"(2.05, 2.28, 2.276190476190476)","(11.0, 12.5, 12.033333333333333)","(17.0, 24.0, 23.6)","(8.0, 11.5, 11.080645161290322)","(17.0, 29.0, 27.0)","(2.4, 3.25, 3.2441176470588236)"
09-01-2023 18:57:03.665415,"(2.05, 2.28, 2.2752941176470585)","(11.0, 12.5, 12.166666666666666)","(17.0, 24.0, 23.53846153846154)","(8.0, 11.5, 11.080645161290322)","(17.0, 29.0, 27.0)","(2.4, 3.25, 3.2441176470588236)"
09-01-2023 18:57:04.841587,"(2.05, 2.28, 2.2752941176470585)","(11.0, 12.5, 12.194444444444445)","(17.0, 24.0, 23.53846153846154)","(8.0, 11.5, 10.866666666666667)","(17.0, 29.0, 27.0)","(2.4, 3.25, 3.2195652173913043)"
09-01-2023 18:57:05.957242,"(2.05, 2.32, 2.26)","(11.0, 12.5, 12.642857142857142)","(17.0, 24.0, 22.833333333333332)","(8.0, 11.0, 10.7)","(17.0, 29.0, 32.6)","(2.4, 3.25, 3.223404255319149)"
09-01-2023 18:57:06.969920,"(2.05, 2.26, 2.2533333333333334)","(11.0, 13.0, 12.642857142857142)","(17.0, 25.0, 22.833333333333332)","(8.0, 11.0, 10.555555555555555)","(17.0, 34.0, 32.8)","(2.4, 3.3, 3.24)"
09-01-2023 18:57:07.989055,"(2.05, 2.26, 2.24)","(11.0, 13.5, 12.642857142857142)","(17.0, 25.0, 22.62962962962963)","(8.0, 11.0, 10.304347826086957)","(17.0, 34.0, 32.8)","(2.35, 3.3, 3.24)"
09-01-2023 18:57:08.933672,"(2.05, 2.26, 2.249090909090909)","(11.0, 13.5, 12.642857142857142)","(17.0, 25.0, 23.08)","(8.0, 11.0, 10.304347826086957)","(17.0, 34.0, 29.09090909090909)","(2.35, 3.3, 3.24)"
09-01-2023 18:57:09.846288,"(2.05, 2.26, 2.2525)","(11.0, 13.5, 12.605263157894736)","(17.0, 25.0, 22.833333333333332)","(8.0, 11.0, 10.309090909090909)","(17.0, 34.0, 29.09090909090909)","(2.35, 3.3, 3.238571428571429)"
09-01-2023 18:57:10.737809,"(2.05, 2.26, 2.2525)","(11.0, 13.5, 12.605263157894736)","(17.0, 25.0, 23.227272727272727)","(8.0, 11.0, 10.309090909090909)","(17.0, 34.0, 29.5)","(2.35, 3.35, 3.2267857142857146)"
09-01-2023 18:57:11.646502,"(2.05, 2.26, 2.249090909090909)","(11.0, 13.5, 12.676470588235293)","(17.0, 25.0, 22.833333333333332)","(8.0, 11.0, 10.309090909090909)","(17.0, 34.0, 29.5)","(2.35, 3.35, 3.2598039215686274)"
09-01-2023 18:57:12.639057,"(2.05, 2.26, 2.232)","(11.0, 13.5, 12.676470588235293)","(17.0, 25.0, 22.714285714285715)","(8.0, 11.0, 10.309090909090909)","(17.0, 34.0, 28.6)","(2.35, 3.35, 3.267857142857143)"
09-01-2023 18:57:13.637360,"(2.05, 2.28, 2.2666666666666666)","(11.0, 13.5, 12.676470588235293)","(17.0, 25.0, 22.714285714285715)","(8.0, 11.0, 10.309090909090909)","(17.0, 34.0, 28.6)","(2.35, 3.35, 3.251428571428572)"
09-01-2023 18:57:14.618554,"(2.05, 2.26, 2.251111111111111)","(11.0, 13.5, 12.676470588235293)","(16.0, 25.0, 22.833333333333332)","(8.0, 11.0, 10.309090909090909)","(17.0, 34.0, 28.6)","(2.35, 3.35, 3.251428571428572)"
09-01-2023 18:57:15.483274,"(2.05, 2.26, 2.251111111111111)","(11.0, 13.5, 12.676470588235293)","(16.0, 24.0, 23.636363636363637)","(8.0, 11.0, 10.309090909090909)","(17.0, 34.0, 28.6)","(2.35, 3.35, 3.251428571428572)"
09-01-2023 18:57:16.371378,"(2.05, 2.26, 2.251111111111111)","(11.0, 13.5, 12.676470588235293)","(16.0, 24.0, 23.428571428571427)","(8.0, 11.0, 10.309090909090909)","(17.0, 34.0, 28.6)","(2.35, 3.35, 3.251428571428572)"
09-01-2023 18:57:17.489075,"(2.05, 2.26, 2.251111111111111)","(11.0, 13.5, 12.676470588235293)","(16.0, 22.0, 21.52173913043478)","(8.0, 11.0, 10.309090909090909)","(17.0, 34.0, 28.6)","(2.35, 3.35, 3.2553846153846155)"
09-01-2023 18:57:18.450721,"(2.05, 2.28, 2.2536)","(11.0, 13.5, 12.676470588235293)","(16.0, 24.0, 21.52173913043478)","(8.0, 11.0, 10.309090909090909)","(17.0, 34.0, 28.6)","(2.35, 3.35, 3.2553846153846155)"
09-01-2023 18:57:19.520757,"(2.05, 2.28, 2.26)","(11.0, 13.5, 12.676470588235293)","(16.0, 24.0, 21.52173913043478)","(8.0, 11.0, 10.309090909090909)","(17.0, 34.0, 28.6)","(2.35, 3.35, 3.2553846153846155)"
09-01-2023 18:57:20.518407,"(2.05, 2.28, 2.26)","(11.0, 13.5, 12.676470588235293)","(16.0, 24.0, 21.52173913043478)","(8.0, 11.0, 10.309090909090909)","(17.0, 34.0, 28.6)","(2.35, 3.35, 3.2553846153846155)"
09-01-2023 18:57:21.405163,"(2.05, 2.28, 2.26)","(11.0, 13.5, 12.722222222222221)","(16.0, 24.0, 21.52173913043478)","(8.0, 11.0, 10.309090909090909)","(17.0, 34.0, 30.275862068965516)","(2.35, 3.35, 3.2553846153846155)"
09-01-2023 18:57:22.453609,"(2.05, 2.24, 2.2258823529411766)","(11.0, 13.5, 12.863636363636363)","(16.0, 24.0, 21.52173913043478)","(8.0, 11.0, 10.309090909090909)","(17.0, 34.0, 29.90909090909091)","(2.35, 3.35, 3.2838709677419353)"
09-01-2023 18:57:23.496629,"(2.05, 2.24, 2.2258823529411766)","(11.0, 13.5, 12.863636363636363)","(16.0, 24.0, 21.52173913043478)","(8.0, 11.0, 10.309090909090909)","(17.0, 34.0, 29.90909090909091)","(2.35, 3.35, 3.2838709677419353)"
09-01-2023 18:57:24.360183,"(2.05, 2.24, 2.2258823529411766)","(11.0, 13.5, 12.863636363636363)","(16.0, 24.0, 21.52173913043478)","(8.0, 11.0, 10.309090909090909)","(17.0, 34.0, 29.90909090909091)","(2.35, 3.35, 3.2838709677419353)"
09-01-2023 18:57:25.403411,"(2.05, 2.24, 2.2258823529411766)","(11.0, 13.5, 13.055555555555555)","(16.0, 24.0, 22.416666666666668)","(8.0, 11.0, 10.309090909090909)","(17.0, 34.0, 29.90909090909091)","(2.35, 3.35, 3.2838709677419353)"
09-01-2023 18:57:26.746575,"(2.0, 2.26, 2.253191489361702)","(10.0, 13.5, 13.055555555555555)","(16.0, 24.0, 22.416666666666668)","(7.5, 11.0, 10.261538461538462)","(17.0, 32.0, 29.466666666666665)","(2.35, 3.35, 3.318888888888889)"
09-01-2023 18:57:27.845809,"(2.0, 2.26, 2.256595744680851)","(10.0, 13.5, 13.055555555555555)","(16.0, 23.0, 22.7)","(7.5, 11.0, 10.261538461538462)","(17.0, 32.0, 29.294117647058822)","(2.35, 3.35, 3.318888888888889)"
09-01-2023 18:57:29.302749,"(2.0, 2.28, 2.2688235294117645)","(10.0, 13.5, 13.017857142857142)","(16.0, 23.0, 22.128205128205128)","(7.5, 11.0, 10.261538461538462)","(17.0, 32.0, 29.294117647058822)","(2.35, 3.35, 3.318888888888889)"
09-01-2023 18:57:30.167638,"(2.0, 2.28, 2.2688235294117645)","(10.0, 13.5, 13.017857142857142)","(16.0, 23.0, 22.128205128205128)","(7.5, 11.0, 10.261538461538462)","(17.0, 32.0, 29.294117647058822)","(2.35, 3.35, 3.318888888888889)"
09-01-2023 18:57:31.201584,"(2.0, 2.3, 2.2718518518518516)","(10.0, 13.5, 13.017857142857142)","(16.0, 22.0, 23.0)","(7.5, 11.0, 10.228070175438596)","(17.0, 28.0, 24.96551724137931)","(2.35, 3.35, 3.3141025641025643)"
09-01-2023 18:57:32.148528,"(2.0, 2.3, 2.273333333333333)","(10.0, 13.5, 13.017857142857142)","(16.0, 24.0, 23.0)","(7.5, 11.0, 10.228070175438596)","(17.0, 28.0, 24.96551724137931)","(2.35, 3.35, 3.3141025641025643)"
09-01-2023 18:57:33.132938,"(2.0, 2.3, 2.273333333333333)","(10.0, 13.5, 12.61111111111111)","(16.0, 24.0, 23.0)","(7.5, 11.0, 10.386363636363637)","(17.0, 28.0, 26.333333333333332)","(2.35, 3.35, 3.3195652173913044)"
09-01-2023 18:57:34.030659,"(2.0, 2.3, 2.2714285714285714)","(10.0, 13.5, 12.596774193548388)","(16.0, 24.0, 23.0)","(7.5, 10.5, 10.386363636363637)","(17.0, 27.0, 25.5)","(2.35, 3.35, 3.3195652173913044)"
09-01-2023 18:57:34.905324,"(2.0, 2.3, 2.2714285714285714)","(10.0, 13.5, 12.588235294117647)","(16.0, 24.0, 22.545454545454547)","(7.5, 10.5, 10.10344827586207)","(17.0, 27.0, 25.5)","(2.35, 3.35, 3.3195652173913044)"
09-01-2023 18:57:35.809565,"(2.0, 2.32, 2.29)","(10.0, 13.5, 12.576923076923077)","(16.0, 24.0, 22.545454545454547)","(7.5, 10.5, 10.10344827586207)","(17.0, 27.0, 25.5)","(2.35, 3.35, 3.3195652173913044)"
09-01-2023 18:57:36.689418,"(2.0, 2.32, 2.29)","(10.0, 13.5, 12.583333333333334)","(16.0, 24.0, 22.545454545454547)","(7.5, 10.5, 10.10344827586207)","(17.0, 27.0, 25.5)","(2.35, 3.35, 3.3195652173913044)"
09-01-2023 18:57:37.572457,"(2.0, 2.32, 2.29)","(10.0, 13.0, 12.53125)","(16.0, 24.0, 23.238095238095237)","(7.5, 10.5, 10.10344827586207)","(17.0, 27.0, 24.84)","(2.35, 3.35, 3.3195652173913044)"
09-01-2023 18:57:38.542556,"(2.0, 2.32, 2.29)","(10.0, 13.0, 12.558823529411764)","(16.0, 24.0, 23.238095238095237)","(7.5, 10.5, 10.076923076923077)","(17.0, 27.0, 23.571428571428573)","(2.35, 3.35, 3.3195652173913044)"
09-01-2023 18:57:39.445529,"(2.0, 2.32, 2.29)","(10.0, 13.0, 12.558823529411764)","(16.0, 24.0, 23.238095238095237)","(7.5, 10.5, 10.076923076923077)","(17.0, 27.0, 23.387096774193548)","(2.35, 3.35, 3.3195652173913044)"
09-01-2023 18:57:40.379167,"(2.0, 2.32, 2.2984)","(10.0, 13.0, 12.558823529411764)","(16.0, 24.0, 23.238095238095237)","(7.5, 10.5, 10.076923076923077)","(17.0, 27.0, 23.606060606060606)","(2.35, 3.35, 3.3227272727272728)"
09-01-2023 18:57:41.236845,"(2.0, 2.32, 2.2984)","(10.0, 13.0, 12.55)","(16.0, 24.0, 23.238095238095237)","(7.5, 10.5, 10.076923076923077)","(17.0, 27.0, 23.606060606060606)","(2.35, 3.35, 3.334285714285714)"
09-01-2023 18:57:42.072104,"(2.0, 2.32, 2.2984)","(10.0, 13.0, 12.55)","(16.0, 24.0, 23.130434782608695)","(7.5, 10.5, 10.076923076923077)","(17.0, 27.0, 23.88888888888889)","(2.35, 3.4, 3.334285714285714)"
09-01-2023 18:57:42.942539,"(2.0, 2.3, 2.2846153846153845)","(10.0, 13.0, 12.357142857142858)","(16.0, 24.0, 23.130434782608695)","(7.5, 10.5, 10.076923076923077)","(17.0, 27.0, 23.88888888888889)","(2.35, 3.4, 3.334285714285714)"
09-01-2023 18:57:44.064143,"(2.0, 2.3, 2.286206896551724)","(10.0, 13.0, 12.307692307692308)","(16.0, 24.0, 23.130434782608695)","(7.5, 10.5, 10.076923076923077)","(17.0, 27.0, 23.88888888888889)","(2.35, 3.4, 3.334285714285714)"
09-01-2023 18:57:45.041095,"(2.0, 2.3, 2.286206896551724)","(10.0, 13.0, 12.307692307692308)","(16.0, 24.0, 23.130434782608695)","(7.5, 10.5, 10.076923076923077)","(17.0, 27.0, 23.88888888888889)","(2.35, 3.4, 3.348888888888889)"
09-01-2023 18:57:45.995193,"(2.0, 2.3, 2.286206896551724)","(10.0, 13.0, 12.307692307692308)","(16.0, 24.0, 23.130434782608695)","(7.5, 10.5, 10.076923076923077)","(17.0, 27.0, 23.88888888888889)","(2.35, 3.4, 3.348888888888889)"
09-01-2023 18:57:46.879037,"(2.0, 2.3, 2.286206896551724)","(10.0, 13.0, 12.307692307692308)","(16.0, 24.0, 23.130434782608695)","(7.5, 10.5, 10.076923076923077)","(17.0, 27.0, 23.88888888888889)","(2.35, 3.4, 3.3536585365853657)"
09-01-2023 18:57:47.792592,"(2.0, 2.3, 2.286206896551724)","(10.0, 13.0, 12.307692307692308)","(16.0, 24.0, 23.2)","(7.5, 10.5, 10.076923076923077)","(17.0, 27.0, 23.88888888888889)","(2.35, 3.4, 3.3536585365853657)"
09-01-2023 18:57:49.069751,"(2.0, 2.3, 2.286206896551724)","(10.0, 13.0, 12.333333333333334)","(16.0, 24.0, 23.2)","(7.5, 10.5, 10.076923076923077)","(17.0, 27.0, 23.88888888888889)","(2.35, 3.4, 3.3536585365853657)"
09-01-2023 18:57:50.097856,"(2.0, 2.3, 2.286206896551724)","(10.0, 13.0, 12.333333333333334)","(16.0, 24.0, 23.2)","(7.5, 10.5, 10.076923076923077)","(17.0, 27.0, 23.88888888888889)","(2.35, 3.4, 3.3536585365853657)"
09-01-2023 18:57:51.136311,"(2.0, 2.3, 2.286206896551724)","(10.0, 13.0, 12.333333333333334)","(16.0, 24.0, 23.2)","(7.5, 10.5, 10.076923076923077)","(17.0, 27.0, 23.88888888888889)","(2.35, 3.4, 3.3604166666666666)"
09-01-2023 18:57:52.176091,"(2.0, 2.3, 2.286206896551724)","(10.0, 13.0, 12.333333333333334)","(16.0, 24.0, 23.2)","(7.5, 10.5, 10.076923076923077)","(17.0, 27.0, 23.88888888888889)","(2.35, 3.4, 3.3604166666666666)"
09-01-2023 18:57:53.049335,"(2.0, 2.3, 2.286206896551724)","(10.0, 13.0, 12.333333333333334)","(16.0, 24.0, 23.2)","(7.5, 10.5, 10.076923076923077)","(17.0, 27.0, 23.88888888888889)","(2.35, 3.4, 3.3604166666666666)"
09-01-2023 18:57:53.992200,"(2.1, 2.3, 2.286206896551724)","(10.0, 13.0, 12.333333333333334)","(16.0, 24.0, 23.2)","(7.5, 10.5, 10.076923076923077)","(16.0, 27.0, 23.88888888888889)","(2.35, 3.4, 3.3604166666666666)"
09-01-2023 18:57:55.168507,"(2.1, 2.28, 2.286206896551724)","(10.0, 13.0, 12.307692307692308)","(16.0, 24.0, 23.2)","(7.5, 10.5, 10.038461538461538)","(16.0, 27.0, 23.88888888888889)","(2.35, 3.4, 3.3604166666666666)"
09-01-2023 18:57:56.057533,"(2.1, 2.3, 2.286206896551724)","(10.0, 13.0, 12.307692307692308)","(16.0, 24.0, 23.2)","(7.5, 10.5, 10.038461538461538)","(16.0, 27.0, 23.88888888888889)","(2.35, 3.4, 3.3604166666666666)"
09-01-2023 18:57:57.058770,"(2.0, 2.3, 2.286206896551724)","(10.0, 13.0, 12.307692307692308)","(16.0, 24.0, 23.2)","(7.5, 10.5, 10.038461538461538)","(16.0, 27.0, 23.88888888888889)","(2.5, 3.4, 3.3604166666666666)"
09-01-2023 18:57:57.896459,"(2.0, 2.3, 2.286206896551724)","(10.0, 13.0, 12.307692307692308)","(16.0, 24.0, 23.2)","(7.5, 10.5, 10.038461538461538)","(16.0, 27.0, 23.88888888888889)","(2.5, 3.4, 3.3604166666666666)"
09-01-2023 18:57:58.734494,"(2.0, 2.3, 2.286206896551724)","(10.0, 13.0, 12.307692307692308)","(16.0, 24.0, 23.2)","(7.5, 10.5, 10.038461538461538)","(16.0, 27.0, 23.88888888888889)","(2.5, 3.4, 3.3604166666666666)"
09-01-2023 18:57:59.606280,"(2.0, 2.3, 2.286206896551724)","(10.0, 13.0, 12.333333333333334)","(16.0, 24.0, 22.866666666666667)","(7.5, 10.5, 10.038461538461538)","(16.0, 27.0, 23.88888888888889)","(2.5, 3.4, 3.3604166666666666)"
09-01-2023 18:58:00.494727,"(2.0, 2.3, 2.286206896551724)","(10.0, 13.0, 12.333333333333334)","(16.0, 24.0, 22.866666666666667)","(7.5, 10.5, 10.038461538461538)","(16.0, 27.0, 23.88888888888889)","(2.5, 3.4, 3.3604166666666666)"
09-01-2023 18:58:01.424916,"(2.0, 2.3, 2.283333333333333)","(10.0, 13.0, 12.333333333333334)","(16.0, 24.0, 22.866666666666667)","(7.5, 10.5, 10.038461538461538)","(16.0, 27.0, 23.88888888888889)","(2.5, 3.4, 3.3604166666666666)"
09-01-2023 18:58:02.380742,"(2.0, 2.3, 2.286206896551724)","(10.0, 13.0, 12.333333333333334)","(16.0, 24.0, 22.866666666666667)","(7.5, 10.5, 10.038461538461538)","(16.0, 27.0, 23.88888888888889)","(2.5, 3.4, 3.3604166666666666)"
09-01-2023 18:58:03.354400,"(2.0, 2.3, 2.285333333333333)","(10.0, 13.0, 12.333333333333334)","(16.0, 24.0, 22.866666666666667)","(7.5, 10.5, 10.038461538461538)","(17.0, 27.0, 23.88888888888889)","(2.5, 3.4, 3.3604166666666666)"
09-01-2023 18:58:04.213353,"(2.0, 2.3, 2.285333333333333)","(10.0, 13.0, 12.333333333333334)","(16.0, 24.0, 22.866666666666667)","(7.5, 10.5, 10.038461538461538)","(17.0, 27.0, 23.88888888888889)","(2.5, 3.4, 3.3604166666666666)"
09-01-2023 18:58:05.035555,"(2.0, 2.3, 2.285333333333333)","(10.0, 13.0, 12.333333333333334)","(16.0, 24.0, 22.866666666666667)","(7.5, 10.5, 10.038461538461538)","(17.0, 27.0, 23.88888888888889)","(2.5, 3.4, 3.3604166666666666)"
09-01-2023 18:58:05.889038,"(2.0, 2.3, 2.2916666666666665)","(10.0, 13.0, 12.307692307692308)","(16.0, 24.0, 22.866666666666667)","(7.5, 10.5, 10.038461538461538)","(17.0, 27.0, 23.88888888888889)","(2.5, 3.4, 3.3604166666666666)"
09-01-2023 18:58:06.871214,"(2.0, 2.28, 2.2699999999999996)","(10.0, 13.0, 12.266666666666667)","(16.0, 24.0, 22.866666666666667)","(7.5, 10.5, 10.066265060240964)","(17.0, 27.0, 23.88888888888889)","(2.5, 3.45, 3.501785714285714)"
09-01-2023 18:58:07.791000,"(2.0, 2.2, 2.1837500000000003)","(10.0, 13.0, 12.32)","(16.0, 24.0, 22.962962962962962)","(7.5, 10.5, 10.066265060240964)","(17.0, 27.0, 23.88888888888889)","(2.5, 3.55, 3.622)"
09-01-2023 18:58:08.677600,"(2.0, 2.16, 2.1500000000000004)","(10.0, 13.0, 12.307692307692308)","(16.0, 24.0, 23.130434782608695)","(7.5, 10.5, 10.066265060240964)","(17.0, 27.0, 23.88888888888889)","(2.5, 3.65, 3.622)"
09-01-2023 18:58:09.545778,"(2.0, 2.16, 2.150344827586207)","(10.0, 13.0, 12.307692307692308)","(16.0, 24.0, 23.130434782608695)","(7.5, 10.5, 10.066265060240964)","(17.0, 27.0, 23.88888888888889)","(2.5, 3.65, 3.6176470588235294)"
09-01-2023 18:58:10.374384,"(2.0, 2.16, 2.150344827586207)","(10.0, 13.0, 12.307692307692308)","(16.0, 24.0, 23.130434782608695)","(7.5, 10.5, 10.066265060240964)","(17.0, 27.0, 23.88888888888889)","(2.5, 3.65, 3.6176470588235294)"
09-01-2023 18:58:11.256061,"(2.0, 2.16, 2.150344827586207)","(10.0, 13.0, 12.307692307692308)","(16.0, 24.0, 23.130434782608695)","(7.5, 10.5, 10.066265060240964)","(17.0, 27.0, 23.88888888888889)","(2.5, 3.65, 3.6176470588235294)"
09-01-2023 18:58:12.215866,"(2.0, 2.16, 2.1483333333333334)","(10.0, 13.0, 12.307692307692308)","(16.0, 25.0, 24.625)","(7.5, 10.5, 10.006849315068493)","(17.0, 26.0, 24.857142857142858)","(2.5, 3.7, 3.667741935483871)"
09-01-2023 18:58:13.126208,"(2.0, 2.16, 2.141904761904762)","(10.0, 13.0, 12.222222222222221)","(16.0, 29.0, 28.428571428571427)","(7.5, 10.0, 9.857142857142858)","(17.0, 25.0, 24.238095238095237)","(2.5, 3.7, 3.667741935483871)"
09-01-2023 18:58:14.040080,"(2.0, 2.16, 2.141904761904762)","(10.0, 13.0, 12.222222222222221)","(16.0, 34.0, 29.90909090909091)","(7.5, 9.6, 9.458823529411765)","(17.0, 25.0, 24.625)","(2.5, 3.7, 3.6636363636363636)"
09-01-2023 18:58:14.968323,"(2.0, 2.16, 2.150666666666667)","(10.0, 13.0, 12.222222222222221)","(16.0, 34.0, 28.176470588235293)","(7.5, 9.4, 9.216666666666667)","(17.0, 25.0, 23.615384615384617)","(2.5, 3.75, 3.7125)"
09-01-2023 18:58:15.813226,"(2.0, 2.16, 2.150344827586207)","(10.0, 13.0, 12.222222222222221)","(16.0, 32.0, 31.0)","(7.5, 9.4, 9.257142857142856)","(17.0, 25.0, 23.296296296296298)","(2.5, 3.75, 3.7214285714285715)"
09-01-2023 18:58:16.697441,"(2.0, 2.16, 2.150666666666667)","(10.0, 13.0, 12.222222222222221)","(16.0, 32.0, 31.0)","(7.5, 9.4, 9.288888888888888)","(17.0, 25.0, 22.90909090909091)","(2.5, 3.7, 3.6615384615384614)"
09-01-2023 18:58:17.605489,"(2.0, 2.16, 2.150666666666667)","(10.0, 13.0, 12.222222222222221)","(16.0, 32.0, 31.0)","(7.5, 9.6, 9.381818181818181)","(17.0, 25.0, 22.90909090909091)","(2.5, 3.7, 3.6615384615384614)"
09-01-2023 18:58:18.488949,"(2.0, 2.16, 2.150666666666667)","(10.0, 13.0, 12.222222222222221)","(16.0, 32.0, 31.0)","(7.5, 9.6, 9.381818181818181)","(17.0, 25.0, 22.90909090909091)","(2.5, 3.7, 3.6615384615384614)"
09-01-2023 18:58:19.439422,"(2.0, 2.16, 2.150666666666667)","(10.0, 13.0, 12.222222222222221)","(16.0, 32.0, 31.0)","(7.5, 9.6, 9.342857142857142)","(17.0, 25.0, 23.176470588235293)","(2.5, 3.7, 3.6615384615384614)"
09-01-2023 18:58:20.322951,"(2.0, 2.16, 2.152)","(10.0, 13.0, 12.222222222222221)","(16.0, 32.0, 31.588235294117645)","(7.5, 9.6, 9.375)","(17.0, 24.0, 23.666666666666668)","(2.5, 3.7, 3.6615384615384614)"
09-01-2023 18:58:21.197330,"(2.0, 2.16, 2.1526315789473687)","(10.0, 13.0, 12.222222222222221)","(16.0, 32.0, 31.588235294117645)","(7.5, 9.6, 9.375)","(17.0, 24.0, 22.64516129032258)","(2.5, 3.7, 3.665277777777778)"
09-01-2023 18:58:22.044529,"(2.0, 2.16, 2.1526315789473687)","(10.0, 13.0, 12.222222222222221)","(16.0, 32.0, 30.2)","(7.5, 9.6, 9.333333333333332)","(17.0, 24.0, 22.64516129032258)","(2.5, 3.7, 3.6041666666666665)"
09-01-2023 18:58:22.900475,"(2.0, 2.18, 2.1644897959183673)","(10.0, 13.0, 12.222222222222221)","(16.0, 32.0, 28.142857142857142)","(7.5, 9.6, 9.305263157894736)","(17.0, 24.0, 22.64516129032258)","(2.5, 3.65, 3.55)"
09-01-2023 18:58:23.798940,"(2.0, 2.22, 2.208888888888889)","(10.0, 13.0, 12.222222222222221)","(16.0, 32.0, 28.454545454545453)","(7.5, 9.6, 9.307692307692307)","(17.0, 24.0, 23.16)","(2.5, 3.55, 3.4261904761904765)"
09-01-2023 18:58:24.706763,"(2.0, 2.24, 2.2314285714285718)","(10.0, 13.0, 12.222222222222221)","(16.0, 32.0, 28.88)","(7.5, 9.6, 9.307692307692307)","(17.0, 24.0, 23.114285714285714)","(2.5, 3.45, 3.4523809523809526)"
09-01-2023 18:58:25.568362,"(2.0, 2.24, 2.226666666666667)","(10.0, 13.0, 12.517241379310345)","(16.0, 32.0, 28.941176470588236)","(7.5, 9.2, 9.142857142857142)","(17.0, 24.0, 23.114285714285714)","(2.5, 3.5, 3.4909090909090907)"
09-01-2023 18:58:26.430357,"(2.0, 2.24, 2.2262500000000003)","(10.0, 13.0, 12.533333333333333)","(16.0, 32.0, 29.523809523809526)","(7.5, 9.2, 9.018181818181818)","(17.0, 24.0, 23.114285714285714)","(2.5, 3.5, 3.488888888888889)"
09-01-2023 18:58:27.300212,"(2.0, 2.24, 2.2262500000000003)","(10.0, 13.0, 12.5625)","(16.0, 32.0, 29.523809523809526)","(7.5, 9.2, 9.057142857142857)","(17.0, 24.0, 23.133333333333333)","(2.5, 3.5, 3.488888888888889)"
09-01-2023 18:58:28.175826,"(2.0, 2.24, 2.2262500000000003)","(10.0, 13.0, 12.5625)","(16.0, 32.0, 29.523809523809526)","(7.5, 9.2, 9.057142857142857)","(17.0, 24.0, 23.133333333333333)","(2.5, 3.5, 3.488888888888889)"
