,Joyous Sensation,Princess Warrior,Bush Tiger,High Action,Trojan Package,Joey Mac,Coco Lilly,Fly Havoc
10-01-2023 15:10:54.826555,"(6.0, 10.0, 8.1)","(81.0, 480.0, 410.83333333333337)","(7.5, 14.5, 11.15)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 23.636363636363637)","(13.0, 28.0, 15.916666666666666)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:10:56.107537,"(6.0, 10.0, 8.4625)","(81.0, 480.0, 410.83333333333337)","(7.5, 14.5, 11.15)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 23.636363636363637)","(13.0, 28.0, 15.916666666666666)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:10:57.296537,"(6.0, 10.0, 8.86)","(81.0, 480.0, 410.83333333333337)","(7.5, 14.5, 11.15)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 23.636363636363637)","(13.0, 28.0, 15.916666666666666)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:10:58.525325,"(6.0, 10.0, 8.86)","(81.0, 480.0, 410.83333333333337)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 25.333333333333336)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:10:59.745613,"(6.0, 10.0, 8.1)","(81.0, 480.0, 438.5)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 25.333333333333336)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:01.055043,"(6.0, 10.0, 8.4625)","(81.0, 480.0, 438.5)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 25.333333333333336)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:02.311214,"(6.0, 10.0, 8.4625)","(81.0, 480.0, 438.5)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 21.5625)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:03.550977,"(6.0, 10.0, 8.2)","(81.0, 480.0, 438.5)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 20.714285714285715)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:04.804976,"(6.0, 10.0, 8.2)","(81.0, 480.0, 438.5)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 20.714285714285715)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:06.127235,"(6.0, 10.0, 8.4625)","(81.0, 480.0, 438.5)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 24.090909090909093)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:07.374983,"(6.0, 10.0, 8.4625)","(81.0, 480.0, 438.5)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 24.090909090909093)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:08.646641,"(6.0, 10.0, 8.86)","(81.0, 480.0, 438.5)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 24.090909090909093)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:09.908390,"(6.0, 10.0, 8.2)","(81.0, 480.0, 438.5)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 24.090909090909093)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:11.173079,"(6.0, 10.0, 8.4625)","(81.0, 480.0, 438.5)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 24.090909090909093)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:12.457110,"(6.0, 10.0, 8.285714285714285)","(81.0, 480.0, 438.5)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 24.090909090909093)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:13.798497,"(6.0, 10.0, 8.2)","(81.0, 480.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 24.090909090909093)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:15.050604,"(6.0, 10.0, 8.1)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 24.090909090909093)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:16.242261,"(6.0, 10.0, 6.925000000000001)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 24.090909090909093)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:17.422145,"(6.0, 10.0, 8.457142857142857)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 24.090909090909093)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:18.632845,"(6.0, 10.0, 8.457142857142857)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 24.090909090909093)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:19.775599,"(6.0, 10.0, 8.3)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 24.090909090909093)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:20.855306,"(6.0, 10.0, 8.3)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 24.090909090909093)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:21.980930,"(6.0, 10.0, 8.3)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 24.090909090909093)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:23.208967,"(6.0, 10.0, 8.3)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 24.090909090909093)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:24.472484,"(6.0, 10.0, 8.4625)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 24.090909090909093)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:25.727013,"(6.0, 10.0, 8.285714285714285)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 24.090909090909093)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:26.957126,"(6.0, 10.0, 8.2)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 24.090909090909093)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:28.223145,"(6.0, 10.0, 8.1)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 24.090909090909093)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:29.471701,"(6.0, 10.0, 8.457142857142857)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 24.090909090909093)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:30.797147,"(6.0, 10.0, 8.3)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 24.090909090909093)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:32.172036,"(6.0, 10.0, 8.3)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 24.090909090909093)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:33.519039,"(6.0, 10.0, 8.3)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.08)","(10.0, 30.0, 24.090909090909093)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:34.945804,"(6.0, 10.0, 8.8)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.090909090909093)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:36.433542,"(6.0, 10.0, 8.1)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.090909090909093)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:38.042608,"(6.0, 10.0, 8.86)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.090909090909093)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:39.555393,"(6.0, 10.0, 8.86)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.090909090909093)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:41.510400,"(6.0, 10.0, 8.86)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:43.073121,"(6.0, 10.0, 8.2)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:44.403182,"(6.0, 10.0, 8.2)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:45.760052,"(6.0, 10.0, 8.4625)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:47.118411,"(6.0, 10.0, 8.1)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:48.359751,"(6.0, 10.0, 8.1)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:49.642600,"(6.0, 10.0, 8.4625)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:50.920153,"(6.0, 10.0, 8.457142857142857)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:52.230174,"(6.0, 10.0, 8.3)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:53.517740,"(6.0, 10.0, 8.3)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:54.799130,"(6.0, 10.0, 8.4625)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:56.121992,"(6.0, 10.0, 8.86)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:57.404710,"(6.0, 10.0, 8.1)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:58.682067,"(6.0, 10.0, 8.4625)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:11:59.877976,"(6.0, 10.0, 8.4625)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:01.111057,"(6.0, 10.0, 8.1)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:02.292462,"(6.0, 10.0, 8.1)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:03.405226,"(6.0, 10.0, 8.4625)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:04.552990,"(6.0, 10.0, 8.457142857142857)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:05.681018,"(6.0, 10.0, 8.3)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:06.792682,"(6.0, 10.0, 6.925000000000001)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:07.940009,"(6.0, 10.0, 8.285714285714285)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:09.056853,"(6.0, 10.0, 8.2)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:10.083945,"(6.0, 10.0, 8.2)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:11.143039,"(6.0, 10.0, 8.4625)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:12.229404,"(6.0, 10.0, 8.4625)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:13.311643,"(6.0, 10.0, 9.185714285714285)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:14.419263,"(6.0, 10.0, 9.185714285714285)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.290909090909091)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:15.531108,"(6.0, 10.0, 9.185714285714285)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.16)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:16.655457,"(6.0, 10.0, 9.185714285714285)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.126315789473685)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:17.797875,"(6.0, 10.0, 9.185714285714285)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.126315789473685)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:18.923862,"(6.0, 10.0, 8.457142857142857)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.126315789473685)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:20.059531,"(6.0, 10.0, 8.457142857142857)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.1454545454545455)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:21.196345,"(6.0, 10.0, 8.3)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 4.957894736842105)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:22.288842,"(6.0, 10.0, 8.3)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 4.957894736842105)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:23.413121,"(6.0, 10.0, 8.4625)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 4.957894736842105)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:24.484088,"(6.0, 10.0, 8.86)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.1454545454545455)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:25.583985,"(6.0, 10.0, 8.2)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.0)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:26.642190,"(6.0, 10.0, 8.1)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 4.957894736842105)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:27.721101,"(6.0, 10.0, 8.1)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 4.957894736842105)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:28.733016,"(6.0, 10.0, 8.4625)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 4.957894736842105)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:29.750232,"(6.0, 10.0, 8.4625)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 5.1454545454545455)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:30.814843,"(6.0, 10.0, 8.1)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 4.957894736842105)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:31.830766,"(6.0, 10.0, 8.1)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 4.957894736842105)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:32.857081,"(6.0, 10.0, 8.1)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 4.957894736842105)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
10-01-2023 15:12:33.897814,"(6.0, 10.0, 8.1)","(81.0, 580.0, 522.7777777777778)","(7.5, 14.5, 9.475)","(4.2, 7.4, 4.957894736842105)","(2.0, 2.18, 2.1244444444444444)","(10.0, 30.0, 24.583333333333332)","(13.0, 28.0, 15.11111111111111)","(11.0, 22.0, 14.142857142857142)"
