,Bull Dimple Rum,Bullet Hero,Kobestar,Midnight Rambler,Scenic Rim,Hyde,Gunmetal Girl,Sumnamilla,Shadie Milly
07-01-2023 15:16:53.291972,"(21.0, 46.0, 35.5)","(31.0, 60.0, 48.0)","(10.0, 16.0, 13.142857142857142)","(2.7, 3.45, 3.253921568627451)","(31.0, 36.0, 33.333333333333336)","(2.2, 2.72, 2.66)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.6)","(101.0, 220.0, 207.77777777777777)"
07-01-2023 15:16:54.614945,"(21.0, 46.0, 35.5)","(31.0, 60.0, 48.0)","(10.0, 16.0, 13.142857142857142)","(2.7, 3.45, 3.253921568627451)","(31.0, 36.0, 33.333333333333336)","(2.2, 2.72, 2.66)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.6)","(101.0, 220.0, 207.77777777777777)"
07-01-2023 15:16:55.886340,"(21.0, 46.0, 35.5)","(31.0, 60.0, 48.0)","(10.0, 16.0, 13.142857142857142)","(2.7, 3.45, 3.253921568627451)","(31.0, 36.0, 33.333333333333336)","(2.2, 2.72, 2.66)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.6)","(101.0, 220.0, 207.77777777777777)"
07-01-2023 15:16:57.225736,"(21.0, 46.0, 35.5)","(31.0, 60.0, 48.0)","(10.0, 16.0, 13.142857142857142)","(2.7, 3.45, 3.253921568627451)","(31.0, 36.0, 33.333333333333336)","(2.2, 2.72, 2.66)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.6)","(101.0, 220.0, 207.77777777777777)"
07-01-2023 15:16:58.502802,"(21.0, 46.0, 35.5)","(31.0, 60.0, 48.0)","(10.0, 16.0, 13.6)","(2.7, 3.45, 3.253921568627451)","(31.0, 36.0, 33.333333333333336)","(2.2, 2.72, 2.66)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.6)","(101.0, 220.0, 207.77777777777777)"
07-01-2023 15:16:59.755859,"(21.0, 46.0, 35.5)","(31.0, 60.0, 48.0)","(10.0, 16.0, 13.0)","(2.7, 3.45, 3.253921568627451)","(31.0, 36.0, 33.333333333333336)","(2.2, 2.72, 2.66)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.6)","(101.0, 220.0, 207.77777777777777)"
07-01-2023 15:17:00.850331,"(21.0, 46.0, 35.5)","(31.0, 60.0, 48.0)","(10.0, 16.0, 13.0)","(2.7, 3.45, 3.253921568627451)","(31.0, 36.0, 34.0)","(2.2, 2.72, 2.66)","(13.0, 20.0, 19.5)","(6.5, 9.0, 8.6)","(101.0, 220.0, 207.77777777777777)"
07-01-2023 15:17:02.102970,"(21.0, 46.0, 40.75)","(31.0, 60.0, 48.0)","(10.0, 16.0, 13.0)","(2.7, 3.45, 3.253921568627451)","(31.0, 36.0, 34.0)","(2.2, 2.72, 2.66)","(13.0, 20.0, 19.5)","(6.5, 9.0, 8.6)","(101.0, 220.0, 207.77777777777777)"
07-01-2023 15:17:03.343429,"(21.0, 46.0, 40.75)","(31.0, 60.0, 48.0)","(10.0, 16.0, 13.0)","(2.7, 3.45, 3.253921568627451)","(31.0, 36.0, 34.0)","(2.2, 2.72, 2.66)","(13.0, 20.0, 19.5)","(6.5, 9.0, 8.6)","(101.0, 220.0, 207.77777777777777)"
07-01-2023 15:17:04.587410,"(21.0, 46.0, 40.75)","(31.0, 60.0, 48.0)","(10.0, 16.0, 13.0)","(2.7, 3.45, 3.253921568627451)","(31.0, 36.0, 34.0)","(2.2, 2.72, 2.66)","(13.0, 20.0, 19.5)","(6.5, 9.0, 8.6)","(101.0, 220.0, 207.77777777777777)"
07-01-2023 15:17:05.799013,"(21.0, 46.0, 40.75)","(31.0, 60.0, 48.0)","(10.0, 16.0, 16.142857142857142)","(2.7, 3.45, 3.253921568627451)","(31.0, 36.0, 34.0)","(2.2, 2.72, 2.66)","(13.0, 20.0, 19.5)","(6.5, 9.0, 8.6)","(101.0, 220.0, 192.5)"
07-01-2023 15:17:07.011010,"(21.0, 46.0, 40.75)","(31.0, 60.0, 48.0)","(10.0, 18.0, 15.5625)","(2.7, 3.45, 3.2535087719298246)","(31.0, 36.0, 34.0)","(2.2, 2.72, 2.66)","(13.0, 20.0, 19.5)","(6.5, 9.0, 8.6)","(101.0, 220.0, 192.5)"
07-01-2023 15:17:08.257580,"(21.0, 46.0, 40.75)","(31.0, 60.0, 48.0)","(10.0, 18.0, 15.5625)","(2.7, 3.45, 3.2535087719298246)","(31.0, 36.0, 34.0)","(2.2, 2.72, 2.66)","(13.0, 20.0, 19.5)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 192.5)"
07-01-2023 15:17:09.568000,"(21.0, 46.0, 40.75)","(31.0, 60.0, 48.0)","(10.0, 18.0, 15.5625)","(2.7, 3.45, 3.2535087719298246)","(31.0, 36.0, 34.0)","(2.2, 2.72, 2.66)","(13.0, 20.0, 19.5)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 192.5)"
07-01-2023 15:17:10.769638,"(21.0, 46.0, 40.75)","(31.0, 60.0, 48.0)","(10.0, 18.0, 15.5625)","(2.7, 3.45, 3.2535087719298246)","(31.0, 36.0, 34.0)","(2.2, 2.72, 2.66)","(13.0, 20.0, 19.5)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 192.5)"
07-01-2023 15:17:11.951514,"(21.0, 46.0, 40.75)","(31.0, 60.0, 48.0)","(10.0, 18.0, 15.5625)","(2.7, 3.45, 3.2535087719298246)","(31.0, 36.0, 34.0)","(2.2, 2.72, 2.7566666666666664)","(13.0, 20.0, 19.5)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 192.5)"
07-01-2023 15:17:13.190289,"(21.0, 46.0, 40.75)","(31.0, 60.0, 48.0)","(10.0, 18.0, 15.5625)","(2.7, 3.45, 3.2535087719298246)","(31.0, 36.0, 34.0)","(2.2, 2.76, 2.7566666666666664)","(13.0, 20.0, 19.5)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 192.5)"
07-01-2023 15:17:14.496202,"(21.0, 46.0, 40.75)","(31.0, 60.0, 48.0)","(10.0, 18.0, 14.208333333333332)","(2.7, 3.45, 3.2535087719298246)","(31.0, 36.0, 34.0)","(2.2, 2.76, 2.7566666666666664)","(13.0, 20.0, 19.5)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 192.5)"
07-01-2023 15:17:15.807252,"(21.0, 46.0, 40.75)","(31.0, 60.0, 48.0)","(10.0, 18.0, 14.208333333333332)","(2.7, 3.45, 3.2535087719298246)","(31.0, 36.0, 34.0)","(2.2, 2.76, 2.7566666666666664)","(13.0, 20.0, 19.5)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 192.5)"
07-01-2023 15:17:17.078328,"(21.0, 46.0, 40.75)","(31.0, 60.0, 48.0)","(10.0, 18.0, 13.333333333333334)","(2.7, 3.45, 3.2535087719298246)","(31.0, 36.0, 34.0)","(2.2, 2.76, 2.7566666666666664)","(13.0, 20.0, 19.5)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 192.5)"
07-01-2023 15:17:18.189365,"(21.0, 46.0, 40.75)","(31.0, 60.0, 48.0)","(10.0, 18.0, 13.333333333333334)","(2.7, 3.45, 3.25327868852459)","(31.0, 36.0, 34.0)","(2.2, 2.76, 2.7566666666666664)","(13.0, 20.0, 19.5)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 192.5)"
07-01-2023 15:17:19.311891,"(21.0, 46.0, 40.75)","(31.0, 60.0, 54.0)","(10.0, 18.0, 12.923076923076923)","(2.7, 3.45, 3.25327868852459)","(31.0, 36.0, 34.0)","(2.2, 2.76, 2.7566666666666664)","(13.0, 20.0, 19.5)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 192.5)"
07-01-2023 15:17:20.460014,"(21.0, 46.0, 40.75)","(31.0, 60.0, 54.0)","(10.0, 18.0, 13.0)","(2.7, 3.45, 3.25327868852459)","(31.0, 36.0, 34.0)","(2.2, 2.76, 2.7566666666666664)","(13.0, 20.0, 19.5)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 192.5)"
07-01-2023 15:17:21.594337,"(21.0, 46.0, 40.75)","(31.0, 60.0, 54.0)","(10.0, 18.0, 16.0)","(2.7, 3.45, 3.25327868852459)","(31.0, 36.0, 34.0)","(2.2, 2.76, 2.7566666666666664)","(13.0, 20.0, 19.5)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 192.5)"
07-01-2023 15:17:22.753162,"(21.0, 46.0, 40.75)","(31.0, 60.0, 54.0)","(10.0, 17.5, 15.666666666666666)","(2.7, 3.45, 3.25327868852459)","(31.0, 36.0, 34.0)","(2.2, 2.76, 2.7566666666666664)","(13.0, 20.0, 19.5)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 192.5)"
07-01-2023 15:17:23.979802,"(21.0, 46.0, 40.75)","(31.0, 60.0, 54.0)","(10.0, 17.5, 15.666666666666666)","(2.7, 3.45, 3.25327868852459)","(31.0, 36.0, 34.0)","(2.2, 2.76, 2.756)","(13.0, 20.0, 19.5)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 204.28571428571428)"
07-01-2023 15:17:25.267995,"(21.0, 46.0, 40.75)","(31.0, 60.0, 54.0)","(10.0, 17.5, 15.666666666666666)","(2.7, 3.45, 3.25327868852459)","(31.0, 36.0, 34.0)","(2.2, 2.76, 2.7488888888888887)","(13.0, 20.0, 19.5)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 204.28571428571428)"
07-01-2023 15:17:26.552351,"(21.0, 46.0, 40.75)","(31.0, 60.0, 54.0)","(10.0, 17.5, 15.666666666666666)","(2.7, 3.45, 3.25327868852459)","(31.0, 36.0, 34.0)","(2.2, 2.76, 2.756)","(13.0, 20.0, 19.5)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 204.28571428571428)"
07-01-2023 15:17:27.782957,"(21.0, 46.0, 40.75)","(31.0, 60.0, 54.0)","(10.0, 17.5, 15.666666666666666)","(2.7, 3.45, 3.25327868852459)","(31.0, 36.0, 34.0)","(2.2, 2.76, 2.756)","(13.0, 20.0, 19.5)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 204.28571428571428)"
07-01-2023 15:17:28.968892,"(21.0, 46.0, 40.75)","(31.0, 60.0, 54.0)","(10.0, 17.5, 15.666666666666666)","(2.7, 3.45, 3.25327868852459)","(31.0, 36.0, 34.0)","(2.2, 2.76, 2.7488888888888887)","(13.0, 20.0, 19.5)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 204.28571428571428)"
07-01-2023 15:17:30.168583,"(21.0, 46.0, 40.75)","(31.0, 60.0, 54.0)","(10.0, 17.5, 15.666666666666666)","(2.7, 3.45, 3.26875)","(31.0, 36.0, 34.0)","(2.2, 2.76, 2.7488888888888887)","(13.0, 20.0, 19.5)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 204.28571428571428)"
07-01-2023 15:17:31.436894,"(21.0, 46.0, 40.75)","(31.0, 60.0, 54.0)","(10.0, 17.5, 15.666666666666666)","(2.7, 3.4, 3.2625)","(31.0, 36.0, 33.333333333333336)","(2.2, 2.76, 2.756)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 204.28571428571428)"
07-01-2023 15:17:32.694292,"(21.0, 46.0, 35.5)","(31.0, 60.0, 54.0)","(10.0, 17.5, 15.666666666666666)","(2.7, 3.4, 3.2625)","(31.0, 36.0, 33.333333333333336)","(2.2, 2.76, 2.756)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 204.28571428571428)"
07-01-2023 15:17:33.887285,"(21.0, 46.0, 35.5)","(31.0, 60.0, 54.0)","(10.0, 17.5, 15.666666666666666)","(2.7, 3.4, 3.2625)","(31.0, 36.0, 33.333333333333336)","(2.2, 2.76, 2.7525)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 204.28571428571428)"
07-01-2023 15:17:35.103461,"(21.0, 46.0, 35.5)","(31.0, 60.0, 54.0)","(10.0, 17.5, 15.666666666666666)","(2.7, 3.4, 3.2625)","(31.0, 36.0, 33.333333333333336)","(2.2, 2.76, 2.7066666666666666)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 206.25)"
07-01-2023 15:17:36.315273,"(21.0, 46.0, 35.5)","(31.0, 60.0, 54.0)","(10.0, 17.5, 15.666666666666666)","(2.7, 3.4, 3.2625)","(31.0, 36.0, 33.333333333333336)","(2.2, 2.76, 2.7066666666666666)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 206.25)"
07-01-2023 15:17:37.528826,"(21.0, 46.0, 35.5)","(31.0, 60.0, 54.0)","(10.0, 17.5, 15.666666666666666)","(2.7, 3.4, 3.2625)","(31.0, 36.0, 33.333333333333336)","(2.2, 2.76, 2.7066666666666666)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 206.25)"
07-01-2023 15:17:38.747692,"(21.0, 46.0, 35.5)","(31.0, 60.0, 52.0)","(10.0, 17.5, 15.666666666666666)","(2.7, 3.4, 3.2625)","(31.0, 36.0, 33.333333333333336)","(2.2, 2.76, 2.7066666666666666)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 206.25)"
07-01-2023 15:17:39.948068,"(21.0, 46.0, 35.5)","(31.0, 60.0, 52.0)","(10.0, 17.5, 15.666666666666666)","(2.7, 3.4, 3.2625)","(31.0, 36.0, 33.333333333333336)","(2.2, 2.76, 2.7066666666666666)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 206.25)"
07-01-2023 15:17:41.220111,"(21.0, 46.0, 35.5)","(31.0, 60.0, 52.0)","(10.0, 17.5, 15.666666666666666)","(2.7, 3.4, 3.2625)","(31.0, 36.0, 33.333333333333336)","(2.2, 2.76, 2.7066666666666666)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 206.25)"
07-01-2023 15:17:42.525003,"(21.0, 46.0, 43.375)","(31.0, 60.0, 52.0)","(10.0, 17.5, 15.666666666666666)","(2.7, 3.4, 3.2625)","(31.0, 36.0, 33.333333333333336)","(2.2, 2.76, 2.702)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 206.25)"
07-01-2023 15:17:43.840849,"(21.0, 46.0, 43.625)","(31.0, 60.0, 53.0)","(10.0, 17.5, 13.416666666666666)","(2.7, 3.4, 3.2625)","(31.0, 36.0, 33.333333333333336)","(2.2, 2.72, 2.7004347826086956)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 206.25)"
07-01-2023 15:17:45.132864,"(21.0, 46.0, 40.0)","(31.0, 60.0, 53.0)","(10.0, 18.0, 13.416666666666666)","(2.7, 3.4, 3.2625)","(31.0, 36.0, 33.333333333333336)","(2.2, 2.72, 2.7004347826086956)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 206.25)"
07-01-2023 15:17:46.426923,"(21.0, 46.0, 40.0)","(31.0, 60.0, 53.0)","(10.0, 18.0, 13.416666666666666)","(2.7, 3.4, 3.2625)","(31.0, 36.0, 33.333333333333336)","(2.2, 2.72, 2.7004347826086956)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 206.25)"
07-01-2023 15:17:47.726450,"(21.0, 46.0, 43.0)","(31.0, 60.0, 53.0)","(10.0, 18.0, 13.416666666666666)","(2.7, 3.4, 3.2625)","(31.0, 36.0, 33.333333333333336)","(2.2, 2.72, 2.7004347826086956)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 206.25)"
07-01-2023 15:17:49.032981,"(21.0, 46.0, 43.0)","(31.0, 60.0, 53.0)","(10.0, 18.0, 14.5)","(2.7, 3.4, 3.2625)","(31.0, 36.0, 33.333333333333336)","(2.2, 2.72, 2.7069565217391305)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 206.25)"
07-01-2023 15:17:50.362031,"(21.0, 46.0, 43.0)","(31.0, 60.0, 53.0)","(10.0, 17.5, 13.75)","(2.7, 3.4, 3.2625)","(31.0, 36.0, 33.333333333333336)","(2.2, 2.72, 2.7069565217391305)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 206.25)"
07-01-2023 15:17:51.801329,"(21.0, 46.0, 43.0)","(31.0, 60.0, 53.0)","(10.0, 17.5, 13.75)","(2.7, 3.4, 3.2625)","(31.0, 36.0, 33.333333333333336)","(2.2, 2.72, 2.7069565217391305)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 206.25)"
07-01-2023 15:17:53.137065,"(21.0, 46.0, 43.0)","(31.0, 60.0, 53.0)","(10.0, 17.5, 13.75)","(2.7, 3.4, 3.2625)","(31.0, 36.0, 33.333333333333336)","(2.2, 2.72, 2.7069565217391305)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 206.25)"
07-01-2023 15:17:54.668279,"(21.0, 46.0, 43.0)","(31.0, 60.0, 53.0)","(10.0, 17.5, 15.0)","(2.7, 3.4, 3.2625)","(31.0, 36.0, 33.333333333333336)","(2.2, 2.72, 2.7069565217391305)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 201.66666666666666)"
07-01-2023 15:17:56.138936,"(21.0, 46.0, 43.0)","(31.0, 60.0, 53.0)","(10.0, 17.5, 16.3)","(2.7, 3.4, 3.2625)","(31.0, 36.0, 35.42857142857143)","(2.2, 2.72, 2.7069565217391305)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 190.0)"
07-01-2023 15:17:57.603487,"(21.0, 46.0, 43.0)","(31.0, 60.0, 50.0)","(10.0, 17.5, 16.46551724137931)","(2.7, 3.4, 3.2625)","(31.0, 36.0, 35.42857142857143)","(2.2, 2.72, 2.7069565217391305)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 190.0)"
07-01-2023 15:17:59.046325,"(21.0, 46.0, 43.0)","(31.0, 60.0, 50.0)","(10.0, 17.5, 17.1)","(2.7, 3.4, 3.1714285714285717)","(31.0, 36.0, 35.42857142857143)","(2.2, 2.72, 2.7069565217391305)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 190.0)"
07-01-2023 15:18:00.501072,"(21.0, 46.0, 43.0)","(31.0, 60.0, 53.0)","(10.0, 17.5, 17.1)","(2.7, 3.35, 3.15)","(31.0, 36.0, 35.42857142857143)","(2.2, 2.72, 2.7069565217391305)","(13.0, 20.0, 19.166666666666668)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 190.0)"
07-01-2023 15:18:01.973944,"(21.0, 46.0, 37.0)","(31.0, 60.0, 54.4)","(10.0, 17.5, 15.0875)","(2.7, 3.35, 3.1454545454545455)","(31.0, 36.0, 49.5)","(2.2, 2.72, 2.7084615384615387)","(13.0, 20.0, 18.5)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 175.0)"
07-01-2023 15:18:03.463565,"(21.0, 46.0, 41.714285714285715)","(31.0, 60.0, 55.333333333333336)","(10.0, 17.0, 14.906976744186046)","(2.7, 3.35, 3.1454545454545455)","(31.0, 60.0, 46.0)","(2.2, 2.72, 2.7084615384615387)","(13.0, 20.0, 18.833333333333332)","(6.5, 9.0, 8.885714285714286)","(101.0, 220.0, 185.0)"
07-01-2023 15:18:04.850814,"(21.0, 44.0, 41.714285714285715)","(31.0, 60.0, 55.333333333333336)","(10.0, 17.0, 14.906976744186046)","(2.7, 3.35, 3.157142857142857)","(31.0, 50.0, 42.5)","(2.2, 2.72, 2.7084615384615387)","(13.0, 19.5, 18.833333333333332)","(6.5, 9.0, 8.6)","(101.0, 210.0, 185.0)"
07-01-2023 15:18:06.097446,"(21.0, 44.0, 41.714285714285715)","(31.0, 60.0, 55.333333333333336)","(10.0, 17.0, 14.906976744186046)","(2.7, 3.3, 3.157142857142857)","(31.0, 50.0, 41.333333333333336)","(2.2, 2.72, 2.7084615384615387)","(13.0, 19.5, 18.833333333333332)","(6.5, 9.0, 8.6)","(101.0, 210.0, 185.0)"
07-01-2023 15:18:07.488691,"(21.0, 44.0, 36.72727272727273)","(31.0, 60.0, 55.333333333333336)","(10.0, 17.0, 14.894736842105264)","(2.7, 3.3, 3.15)","(31.0, 46.0, 40.16666666666667)","(2.2, 2.72, 2.7084615384615387)","(13.0, 19.5, 18.833333333333332)","(6.5, 9.0, 8.6)","(101.0, 210.0, 185.0)"
07-01-2023 15:18:08.878408,"(21.0, 42.0, 36.8)","(31.0, 60.0, 55.333333333333336)","(10.0, 17.0, 15.048780487804878)","(2.7, 3.3, 3.15)","(31.0, 46.0, 37.44444444444444)","(2.2, 2.72, 2.7084615384615387)","(13.0, 19.5, 18.833333333333332)","(6.5, 9.0, 8.6)","(101.0, 210.0, 185.0)"
07-01-2023 15:18:10.252452,"(21.0, 42.0, 37.41176470588235)","(31.0, 60.0, 55.333333333333336)","(10.0, 17.0, 13.571428571428571)","(2.7, 3.3, 3.15)","(31.0, 46.0, 37.44444444444444)","(2.2, 2.72, 2.7084615384615387)","(13.0, 19.5, 18.833333333333332)","(6.5, 9.0, 8.6)","(101.0, 210.0, 185.0)"
07-01-2023 15:18:11.532856,"(21.0, 42.0, 30.857142857142858)","(31.0, 60.0, 55.333333333333336)","(10.0, 17.0, 13.666666666666666)","(2.7, 3.3, 3.15)","(31.0, 46.0, 37.44444444444444)","(2.2, 2.72, 2.7084615384615387)","(14.0, 19.5, 18.833333333333332)","(7.0, 9.0, 8.6)","(101.0, 210.0, 185.0)"
07-01-2023 15:18:12.828788,"(21.0, 42.0, 30.857142857142858)","(31.0, 60.0, 55.333333333333336)","(10.0, 17.0, 13.666666666666666)","(2.7, 3.3, 3.15)","(31.0, 46.0, 37.44444444444444)","(2.2, 2.72, 2.7084615384615387)","(14.0, 19.5, 18.833333333333332)","(7.0, 9.0, 8.6)","(101.0, 210.0, 185.0)"
07-01-2023 15:18:14.202926,"(21.0, 42.0, 30.857142857142858)","(31.0, 60.0, 55.333333333333336)","(10.0, 17.0, 13.666666666666666)","(2.7, 3.3, 3.15)","(31.0, 46.0, 37.44444444444444)","(2.2, 2.72, 2.7084615384615387)","(14.0, 19.5, 18.833333333333332)","(7.0, 9.0, 8.6)","(101.0, 210.0, 185.0)"
07-01-2023 15:18:15.554179,"(21.0, 42.0, 30.857142857142858)","(31.0, 60.0, 55.333333333333336)","(10.0, 17.0, 15.333333333333334)","(2.7, 3.3, 3.15)","(31.0, 46.0, 39.5)","(2.2, 2.72, 2.7084615384615387)","(14.0, 19.5, 18.833333333333332)","(7.0, 9.0, 8.6)","(101.0, 210.0, 185.0)"
07-01-2023 15:18:16.874833,"(21.0, 42.0, 33.0)","(31.0, 60.0, 55.333333333333336)","(10.0, 16.5, 15.73076923076923)","(2.7, 3.3, 3.1666666666666665)","(31.0, 44.0, 37.6)","(2.2, 2.72, 2.703783783783784)","(14.0, 19.5, 18.833333333333332)","(7.0, 9.0, 8.6)","(101.0, 210.0, 185.0)"
07-01-2023 15:18:18.209108,"(21.0, 42.0, 33.0)","(31.0, 60.0, 55.333333333333336)","(10.0, 16.0, 15.73076923076923)","(2.7, 3.3, 3.18)","(31.0, 44.0, 37.6)","(2.2, 2.72, 2.7084615384615387)","(14.0, 19.5, 18.833333333333332)","(7.0, 9.0, 8.6)","(101.0, 210.0, 185.0)"
07-01-2023 15:18:19.575067,"(21.0, 42.0, 33.0)","(31.0, 60.0, 55.333333333333336)","(10.0, 16.0, 14.6)","(2.7, 3.3, 3.18)","(31.0, 44.0, 37.6)","(2.2, 2.72, 2.7084615384615387)","(14.0, 19.5, 18.833333333333332)","(7.0, 9.0, 8.6)","(101.0, 210.0, 185.0)"
07-01-2023 15:18:20.916216,"(21.0, 42.0, 33.0)","(31.0, 60.0, 55.333333333333336)","(10.0, 16.0, 14.6)","(2.7, 3.3, 3.18)","(31.0, 44.0, 37.6)","(2.2, 2.72, 2.7084615384615387)","(14.0, 19.5, 18.833333333333332)","(7.0, 9.0, 8.6)","(101.0, 210.0, 185.0)"
07-01-2023 15:18:22.269787,"(21.0, 42.0, 33.0)","(31.0, 60.0, 55.333333333333336)","(10.0, 16.0, 14.6)","(2.7, 3.3, 3.18)","(31.0, 44.0, 37.6)","(2.2, 2.72, 2.7084615384615387)","(14.0, 19.5, 18.25)","(7.0, 9.0, 8.6)","(101.0, 210.0, 185.0)"
07-01-2023 15:18:23.583565,"(21.0, 42.0, 33.0)","(31.0, 60.0, 55.333333333333336)","(10.0, 16.0, 14.6)","(2.7, 3.3, 3.2714285714285714)","(31.0, 44.0, 37.6)","(2.2, 2.72, 2.7084615384615387)","(14.0, 19.0, 18.25)","(7.0, 9.0, 8.6)","(101.0, 210.0, 185.0)"
07-01-2023 15:18:24.900053,"(21.0, 42.0, 33.0)","(31.0, 60.0, 55.333333333333336)","(10.0, 16.0, 14.6)","(2.7, 3.3, 3.18)","(31.0, 44.0, 37.6)","(2.2, 2.72, 2.7084615384615387)","(14.0, 19.0, 18.5)","(7.0, 9.0, 8.6)","(101.0, 210.0, 185.0)"
07-01-2023 15:18:26.281168,"(21.0, 42.0, 33.0)","(31.0, 60.0, 55.333333333333336)","(10.0, 16.0, 14.6)","(2.7, 3.3, 3.18)","(31.0, 44.0, 37.6)","(2.2, 2.72, 2.7084615384615387)","(14.0, 19.0, 18.5)","(7.0, 9.0, 8.6)","(101.0, 210.0, 192.0)"
07-01-2023 15:18:27.625413,"(21.0, 42.0, 33.0)","(31.0, 60.0, 55.333333333333336)","(10.0, 16.0, 14.6)","(2.7, 3.3, 3.18)","(31.0, 44.0, 37.6)","(2.2, 2.72, 2.7084615384615387)","(14.0, 19.0, 18.5)","(7.0, 9.0, 8.6)","(101.0, 210.0, 180.0)"
07-01-2023 15:18:28.918487,"(21.0, 42.0, 33.0)","(31.0, 60.0, 55.333333333333336)","(10.0, 16.0, 14.6)","(2.7, 3.3, 3.18)","(31.0, 44.0, 37.6)","(2.2, 2.72, 2.7084615384615387)","(14.0, 19.0, 18.5)","(7.0, 9.0, 8.6)","(101.0, 200.0, 160.0)"
07-01-2023 15:18:30.210958,"(21.0, 42.0, 33.0)","(31.0, 60.0, 55.333333333333336)","(10.0, 16.0, 14.6)","(2.7, 3.3, 3.18)","(31.0, 44.0, 38.666666666666664)","(2.2, 2.72, 2.7084615384615387)","(14.0, 19.0, 18.5)","(7.0, 9.0, 8.6)","(101.0, 200.0, 146.25)"
07-01-2023 15:18:31.569868,"(21.0, 42.0, 33.0)","(31.0, 60.0, 55.333333333333336)","(10.0, 16.0, 14.6)","(2.7, 3.3, 3.18)","(31.0, 44.0, 37.6)","(2.2, 2.72, 2.7084615384615387)","(14.0, 19.0, 18.5)","(7.0, 9.0, 8.6)","(101.0, 190.0, 146.25)"
