,Stacked Deck,Moonlit Picture,Tranquil Ben,Skylahs Misfit,Little Gomez,Kingsbrae Anna,Mundy Valley,Leon Kingsbrae
12-01-2023 12:46:15.334605,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.037037037037037)","(11.0, 23.0, 21.625)","(31.0, 180.0, 97.63636363636363)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:16.450442,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.037037037037037)","(11.0, 23.0, 21.625)","(31.0, 180.0, 97.63636363636363)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:17.610787,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.037037037037037)","(11.0, 23.0, 21.625)","(31.0, 180.0, 97.63636363636363)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:18.656487,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.037037037037037)","(11.0, 23.0, 21.625)","(31.0, 180.0, 97.63636363636363)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:19.729929,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.037037037037037)","(11.0, 23.0, 21.625)","(31.0, 180.0, 97.63636363636363)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:20.890420,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.037037037037037)","(11.0, 23.0, 21.625)","(31.0, 180.0, 97.63636363636363)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:22.060462,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.037037037037037)","(11.0, 23.0, 21.625)","(31.0, 180.0, 97.63636363636363)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:23.142360,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.037037037037037)","(11.0, 23.0, 21.625)","(31.0, 180.0, 97.63636363636363)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:24.253582,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.037037037037037)","(11.0, 23.0, 21.625)","(31.0, 180.0, 97.63636363636363)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:25.366922,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.037037037037037)","(11.0, 23.0, 21.625)","(31.0, 180.0, 97.63636363636363)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:26.477511,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.037037037037037)","(11.0, 23.0, 21.625)","(31.0, 180.0, 97.63636363636363)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:27.530497,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.037037037037037)","(11.0, 23.0, 21.625)","(31.0, 180.0, 97.63636363636363)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:28.571227,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.037037037037037)","(11.0, 23.0, 21.625)","(31.0, 180.0, 97.63636363636363)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:29.699598,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.037037037037037)","(11.0, 23.0, 21.625)","(31.0, 180.0, 97.63636363636363)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:30.791366,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.037037037037037)","(11.0, 23.0, 21.625)","(31.0, 180.0, 99.5)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:31.845335,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.037037037037037)","(11.0, 23.0, 21.625)","(31.0, 170.0, 88.54545454545453)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:32.911362,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.037037037037037)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:33.887810,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.315789473684211)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:34.933097,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.315789473684211)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:36.004742,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.315789473684211)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:37.159016,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.315789473684211)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:38.147065,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.315789473684211)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:39.276940,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.315789473684211)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:40.439990,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.315789473684211)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:41.503651,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.315789473684211)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 12.0, 8.7)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:42.578523,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.315789473684211)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:43.735266,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.315789473684211)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:44.897278,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.315789473684211)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:46.025723,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.133333333333333)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:47.164910,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.133333333333333)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:48.274458,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.133333333333333)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:49.431477,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.133333333333333)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:50.705661,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.133333333333333)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:51.934726,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.133333333333333)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:53.020501,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.133333333333333)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:54.101181,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.133333333333333)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:55.168250,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.133333333333333)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:56.404829,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.133333333333333)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:57.614945,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.133333333333333)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:58.686229,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.133333333333333)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:46:59.857398,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.133333333333333)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:01.096415,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.133333333333333)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:02.282119,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.133333333333333)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:03.591549,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.133333333333333)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:04.813526,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.133333333333333)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:06.056871,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.133333333333333)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:07.381260,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.133333333333333)","(11.0, 23.0, 21.625)","(31.0, 160.0, 88.54545454545453)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.439305210918114)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:08.497744,"(8.0, 16.0, 13.77142857142857)","(3.0, 5.0, 4.133333333333333)","(11.0, 23.0, 20.9)","(31.0, 160.0, 88.54545454545453)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.38)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:09.630301,"(8.0, 16.0, 14.45)","(3.0, 5.0, 4.133333333333333)","(11.0, 23.0, 20.9)","(31.0, 160.0, 88.54545454545453)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.38)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:10.668617,"(8.0, 16.0, 14.45)","(3.0, 5.0, 4.133333333333333)","(11.0, 23.0, 20.9)","(31.0, 160.0, 88.54545454545453)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.38)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:11.942646,"(8.0, 16.0, 14.45)","(3.0, 5.0, 4.133333333333333)","(11.0, 23.0, 20.9)","(31.0, 160.0, 88.54545454545453)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.38)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:13.203781,"(8.0, 16.0, 14.45)","(3.0, 5.0, 4.133333333333333)","(11.0, 23.0, 20.9)","(31.0, 160.0, 79.45454545454547)","(5.5, 11.5, 7.5)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:14.424178,"(8.0, 16.0, 14.666666666666666)","(3.0, 5.0, 4.133333333333333)","(11.0, 23.0, 20.9)","(31.0, 140.0, 72.21428571428571)","(5.5, 11.5, 7.5)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:15.573998,"(8.0, 16.0, 13.466666666666667)","(3.0, 5.0, 4.133333333333333)","(11.0, 23.0, 20.5)","(31.0, 150.0, 72.21428571428571)","(5.5, 11.5, 7.5)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:16.745392,"(8.0, 16.0, 13.466666666666667)","(3.0, 5.0, 4.381818181818182)","(11.0, 23.0, 20.5)","(31.0, 150.0, 72.21428571428571)","(5.5, 11.5, 7.5)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:18.000768,"(8.0, 15.0, 12.866666666666667)","(3.0, 5.0, 4.381818181818182)","(11.0, 23.0, 20.5)","(31.0, 150.0, 72.21428571428571)","(5.5, 11.5, 7.5)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:19.170088,"(8.0, 15.0, 12.866666666666667)","(3.0, 5.0, 4.381818181818182)","(11.0, 23.0, 20.5)","(31.0, 150.0, 72.21428571428571)","(5.5, 11.5, 7.5)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:20.255813,"(8.0, 15.0, 12.866666666666667)","(3.0, 4.9, 4.611764705882353)","(11.0, 23.0, 20.5)","(31.0, 150.0, 72.21428571428571)","(5.5, 11.5, 7.5)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:21.512304,"(8.0, 15.0, 12.866666666666667)","(3.0, 4.9, 4.494736842105263)","(11.0, 23.0, 20.5)","(31.0, 150.0, 72.21428571428571)","(5.5, 11.5, 7.5)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:22.811956,"(8.0, 15.0, 12.866666666666667)","(3.0, 4.9, 4.2875000000000005)","(11.0, 23.0, 20.5)","(31.0, 150.0, 72.21428571428571)","(5.5, 11.5, 7.5)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:24.008376,"(8.0, 15.0, 12.866666666666667)","(3.0, 4.9, 4.334615384615385)","(11.0, 23.0, 20.5)","(31.0, 150.0, 72.21428571428571)","(5.5, 11.5, 7.5)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:25.125899,"(8.0, 15.0, 12.866666666666667)","(3.0, 4.9, 4.334615384615385)","(11.0, 23.0, 20.5)","(31.0, 150.0, 72.21428571428571)","(5.5, 11.5, 7.5)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:26.216150,"(8.0, 15.0, 12.866666666666667)","(3.0, 4.9, 4.334615384615385)","(11.0, 23.0, 20.5)","(31.0, 150.0, 72.21428571428571)","(5.5, 11.5, 7.5)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:27.363385,"(8.0, 15.0, 12.866666666666667)","(3.0, 4.9, 4.334615384615385)","(11.0, 23.0, 20.5)","(31.0, 150.0, 72.21428571428571)","(5.5, 11.5, 7.5)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:28.497232,"(8.0, 15.0, 12.866666666666667)","(3.0, 4.9, 4.531578947368422)","(11.0, 23.0, 20.5)","(31.0, 150.0, 72.21428571428571)","(5.5, 11.5, 7.5)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:29.631401,"(8.0, 15.0, 12.866666666666667)","(3.0, 4.9, 4.511111111111111)","(11.0, 23.0, 20.5)","(31.0, 150.0, 72.21428571428571)","(5.5, 11.5, 7.5)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:30.723896,"(8.0, 15.0, 12.866666666666667)","(3.0, 4.9, 4.511111111111111)","(11.0, 23.0, 20.5)","(31.0, 150.0, 72.21428571428571)","(5.5, 11.5, 7.5)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:31.736371,"(8.0, 15.0, 12.866666666666667)","(3.0, 4.9, 4.511111111111111)","(11.0, 23.0, 20.5)","(31.0, 150.0, 72.21428571428571)","(5.5, 11.5, 7.5)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:32.849163,"(8.0, 15.0, 12.866666666666667)","(3.0, 4.9, 4.511111111111111)","(11.0, 23.0, 20.5)","(31.0, 150.0, 72.21428571428571)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:33.986083,"(8.0, 15.0, 12.866666666666667)","(3.0, 4.9, 4.531578947368422)","(11.0, 23.0, 20.5)","(31.0, 150.0, 72.21428571428571)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:35.346005,"(8.0, 15.0, 12.866666666666667)","(3.0, 4.9, 4.1535714285714285)","(11.0, 23.0, 20.5)","(31.0, 150.0, 72.21428571428571)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:36.517495,"(8.0, 15.0, 11.618181818181819)","(3.0, 4.9, 4.138461538461539)","(11.0, 23.0, 20.5)","(31.0, 150.0, 72.21428571428571)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:37.784572,"(8.0, 13.0, 10.333333333333334)","(3.0, 4.9, 4.445652173913044)","(11.0, 23.0, 20.5)","(31.0, 150.0, 72.21428571428571)","(5.5, 11.5, 8.7)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:39.018271,"(8.0, 13.0, 10.6)","(3.0, 4.9, 4.138461538461539)","(11.0, 23.0, 21.0)","(31.0, 150.0, 72.21428571428571)","(5.5, 11.5, 7.5)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:40.402186,"(8.0, 13.0, 10.6)","(3.0, 4.9, 4.138461538461539)","(11.0, 23.0, 21.0)","(31.0, 150.0, 72.21428571428571)","(5.5, 11.5, 7.5)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:41.762500,"(8.0, 13.0, 10.6)","(3.0, 4.9, 4.085714285714285)","(11.0, 23.0, 21.0)","(31.0, 150.0, 72.21428571428571)","(5.5, 11.5, 7.5)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:43.070486,"(8.0, 13.0, 10.24)","(3.0, 4.9, 4.085714285714285)","(11.0, 23.0, 21.0)","(31.0, 150.0, 72.21428571428571)","(5.5, 11.5, 7.5)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:44.223173,"(8.0, 13.0, 10.24)","(3.0, 4.9, 4.085714285714285)","(11.0, 23.0, 21.0)","(31.0, 150.0, 72.21428571428571)","(5.5, 11.5, 7.5)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:45.525643,"(8.0, 15.5, 13.585714285714285)","(3.0, 4.9, 4.14)","(11.0, 23.0, 21.0)","(31.0, 150.0, 121.5)","(5.5, 11.5, 7.5)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:46.751276,"(8.0, 16.0, 13.942857142857143)","(3.0, 4.9, 4.14)","(11.0, 23.0, 21.0)","(31.0, 140.0, 121.5)","(5.5, 11.5, 7.5)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:47.849100,"(8.0, 16.0, 13.2)","(3.0, 4.9, 4.14)","(11.0, 23.0, 21.0)","(31.0, 140.0, 121.5)","(5.5, 11.5, 7.5)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:49.095000,"(8.0, 16.0, 14.05)","(3.0, 4.9, 4.14)","(11.0, 23.0, 21.0)","(31.0, 140.0, 121.5)","(5.5, 11.5, 7.5)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
12-01-2023 12:47:50.430080,"(8.0, 16.0, 13.82857142857143)","(3.0, 4.9, 4.14)","(11.0, 23.0, 21.0)","(31.0, 140.0, 121.5)","(5.5, 11.5, 7.5)","(2.15, 2.44, 2.428181818181818)","(20.0, 65.0, 38.0)","(26.0, 95.0, 36.714285714285715)"
