,Nicko Ed,Gucci Green,Saint Madix,Tiger Zoe,Eskimo Roger,Chloes Comet,Rebels Spark,Just Enough
05-01-2023 16:35:14.256971,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 32.5)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 15.5, 11.75)","(10.0, 24.0, 17.863636363636363)"
05-01-2023 16:35:15.676408,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 32.5)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 15.5, 11.75)","(10.0, 24.0, 17.863636363636363)"
05-01-2023 16:35:17.066033,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 32.5)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 15.5, 11.75)","(10.0, 24.0, 17.863636363636363)"
05-01-2023 16:35:18.419952,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 44.5)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 15.5, 11.75)","(10.0, 24.0, 17.863636363636363)"
05-01-2023 16:35:19.716897,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 34.3)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 15.5, 12.1)","(10.0, 24.0, 17.863636363636363)"
05-01-2023 16:35:21.017789,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 34.3)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 12.1)","(10.0, 24.0, 17.863636363636363)"
05-01-2023 16:35:22.279742,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 34.3)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 12.1)","(10.0, 24.0, 17.863636363636363)"
05-01-2023 16:35:23.513835,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 34.3)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 12.1)","(10.0, 24.0, 17.863636363636363)"
05-01-2023 16:35:24.887592,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 33.4)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 12.1)","(10.0, 24.0, 17.863636363636363)"
05-01-2023 16:35:26.224999,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 33.4)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 12.2)","(10.0, 24.0, 17.863636363636363)"
05-01-2023 16:35:27.567069,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 33.4)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 12.2)","(10.0, 24.0, 17.863636363636363)"
05-01-2023 16:35:28.885146,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 33.4)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 12.2)","(10.0, 24.0, 17.863636363636363)"
05-01-2023 16:35:30.174483,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 33.4)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 12.2)","(10.0, 24.0, 17.863636363636363)"
05-01-2023 16:35:31.472872,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 33.4)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 12.2)","(10.0, 24.0, 17.863636363636363)"
05-01-2023 16:35:32.746559,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 33.4)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 12.2)","(10.0, 24.0, 17.863636363636363)"
05-01-2023 16:35:34.041480,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 33.4)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 12.2)","(10.0, 24.0, 17.863636363636363)"
05-01-2023 16:35:35.382057,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 33.4)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 12.2)","(10.0, 24.0, 17.863636363636363)"
05-01-2023 16:35:36.764766,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 33.4)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 12.2)","(10.0, 24.0, 17.863636363636363)"
05-01-2023 16:35:38.209881,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 33.4)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 17.863636363636363)"
05-01-2023 16:35:39.594608,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 33.4)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 17.863636363636363)"
05-01-2023 16:35:41.193355,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 33.4)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 17.863636363636363)"
05-01-2023 16:35:42.572944,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 33.4)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 17.863636363636363)"
05-01-2023 16:35:44.010220,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 33.4)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 17.863636363636363)"
05-01-2023 16:35:45.267417,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 33.4)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 17.863636363636363)"
05-01-2023 16:35:46.573808,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 14.357142857142858)"
05-01-2023 16:35:47.871924,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 14.357142857142858)"
05-01-2023 16:35:49.177502,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 14.357142857142858)"
05-01-2023 16:35:50.505472,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 14.357142857142858)"
05-01-2023 16:35:51.799749,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 14.357142857142858)"
05-01-2023 16:35:52.961662,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 14.357142857142858)"
05-01-2023 16:35:54.214143,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 14.357142857142858)"
05-01-2023 16:35:55.619219,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 14.357142857142858)"
05-01-2023 16:35:56.976624,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 14.357142857142858)"
05-01-2023 16:35:58.234588,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 14.357142857142858)"
05-01-2023 16:35:59.516844,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 14.357142857142858)"
05-01-2023 16:36:00.697257,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 14.357142857142858)"
05-01-2023 16:36:01.876681,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 14.357142857142858)"
05-01-2023 16:36:03.161397,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 14.357142857142858)"
05-01-2023 16:36:04.419363,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 14.357142857142858)"
05-01-2023 16:36:05.738844,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 14.357142857142858)"
05-01-2023 16:36:07.014089,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 14.357142857142858)"
05-01-2023 16:36:08.225151,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 14.357142857142858)"
05-01-2023 16:36:09.528451,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 14.357142857142858)"
05-01-2023 16:36:10.798841,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 14.357142857142858)"
05-01-2023 16:36:12.096652,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 14.357142857142858)"
05-01-2023 16:36:13.344400,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 14.357142857142858)"
05-01-2023 16:36:14.598054,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 14.357142857142858)"
05-01-2023 16:36:15.749632,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 14.357142857142858)"
05-01-2023 16:36:17.105113,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 14.357142857142858)"
05-01-2023 16:36:18.624980,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 14.357142857142858)"
05-01-2023 16:36:20.669608,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.3)","(10.0, 24.0, 14.357142857142858)"
05-01-2023 16:36:22.201812,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 8.64)","(5.0, 7.6, 5.9125)","(7.5, 16.0, 10.45)","(10.0, 24.0, 14.357142857142858)"
05-01-2023 16:36:23.480582,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 9.066666666666666)","(5.0, 7.6, 6.372727272727273)","(7.5, 16.0, 10.45)","(10.0, 24.0, 17.25)"
05-01-2023 16:36:24.664658,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 9.066666666666666)","(5.0, 7.6, 6.372727272727273)","(7.5, 16.0, 10.45)","(10.0, 24.0, 17.25)"
05-01-2023 16:36:25.847963,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 9.066666666666666)","(5.0, 7.6, 6.372727272727273)","(7.5, 16.0, 10.45)","(10.0, 24.0, 17.25)"
05-01-2023 16:36:27.128680,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 9.066666666666666)","(5.0, 7.6, 5.433333333333334)","(7.5, 16.0, 10.45)","(10.0, 24.0, 17.25)"
05-01-2023 16:36:28.362187,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 9.066666666666666)","(5.0, 7.6, 5.433333333333334)","(7.5, 16.0, 10.45)","(10.0, 24.0, 17.25)"
05-01-2023 16:36:29.629853,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 9.066666666666666)","(5.0, 7.6, 5.433333333333334)","(7.5, 16.0, 10.45)","(10.0, 24.0, 17.25)"
05-01-2023 16:36:31.018405,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 9.066666666666666)","(5.0, 7.6, 5.433333333333334)","(7.5, 16.0, 10.45)","(10.0, 24.0, 17.25)"
05-01-2023 16:36:32.262254,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 9.066666666666666)","(5.0, 7.6, 5.433333333333334)","(7.5, 16.0, 10.45)","(10.0, 24.0, 17.25)"
05-01-2023 16:36:33.532625,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 9.066666666666666)","(5.0, 7.6, 5.433333333333334)","(7.5, 16.0, 10.45)","(10.0, 24.0, 17.25)"
05-01-2023 16:36:34.760727,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 9.066666666666666)","(5.0, 7.6, 5.433333333333334)","(7.5, 16.0, 10.45)","(10.0, 24.0, 17.25)"
05-01-2023 16:36:35.923649,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 9.066666666666666)","(5.0, 7.6, 5.433333333333334)","(7.5, 16.0, 10.45)","(10.0, 24.0, 17.25)"
05-01-2023 16:36:37.126317,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 9.066666666666666)","(5.0, 7.6, 5.433333333333334)","(7.5, 16.0, 10.45)","(10.0, 24.0, 17.25)"
05-01-2023 16:36:38.352368,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 9.066666666666666)","(5.0, 7.6, 5.433333333333334)","(7.5, 16.0, 10.45)","(10.0, 24.0, 17.25)"
05-01-2023 16:36:39.602736,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 9.066666666666666)","(5.0, 7.6, 5.433333333333334)","(7.5, 16.0, 10.45)","(10.0, 24.0, 17.25)"
05-01-2023 16:36:40.875379,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 9.066666666666666)","(5.0, 7.6, 5.433333333333334)","(7.5, 16.0, 10.45)","(10.0, 24.0, 17.25)"
05-01-2023 16:36:42.259018,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 9.066666666666666)","(5.0, 7.6, 5.433333333333334)","(7.5, 16.0, 10.45)","(10.0, 24.0, 17.25)"
05-01-2023 16:36:43.751922,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 9.066666666666666)","(5.0, 7.6, 5.433333333333334)","(7.5, 16.0, 10.45)","(10.0, 24.0, 17.25)"
05-01-2023 16:36:45.194328,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 9.066666666666666)","(5.0, 7.6, 5.433333333333334)","(7.5, 16.0, 10.45)","(10.0, 24.0, 17.25)"
05-01-2023 16:36:49.342049,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 9.066666666666666)","(5.0, 7.6, 5.433333333333334)","(7.5, 16.0, 10.45)","(10.0, 24.0, 17.25)"
05-01-2023 16:36:50.947360,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 9.066666666666666)","(5.0, 7.6, 5.433333333333334)","(7.5, 16.0, 10.45)","(10.0, 24.0, 13.583333333333334)"
05-01-2023 16:36:53.039924,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 9.066666666666666)","(5.0, 7.6, 5.433333333333334)","(7.5, 16.0, 10.45)","(10.0, 24.0, 17.5)"
05-01-2023 16:36:54.515348,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 9.066666666666666)","(5.0, 7.6, 5.433333333333334)","(7.5, 16.0, 10.45)","(10.0, 24.0, 17.5)"
05-01-2023 16:36:56.179410,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 9.066666666666666)","(5.0, 7.6, 5.433333333333334)","(7.5, 16.0, 10.45)","(10.0, 24.0, 17.5)"
05-01-2023 16:36:57.596923,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 9.066666666666666)","(5.0, 7.6, 5.433333333333334)","(7.5, 16.0, 10.45)","(10.0, 24.0, 17.5)"
05-01-2023 16:36:58.965362,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 9.066666666666666)","(5.0, 7.6, 5.433333333333334)","(7.5, 16.0, 10.45)","(10.0, 24.0, 17.5)"
05-01-2023 16:37:00.386075,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 9.066666666666666)","(5.0, 7.6, 5.433333333333334)","(7.5, 16.0, 10.45)","(10.0, 24.0, 17.5)"
05-01-2023 16:37:01.692446,"(4.4, 6.8, 4.657142857142857)","(5.0, 8.6, 6.75)","(26.0, 100.0, 36.57142857142857)","(5.0, 9.4, 7.25)","(4.8, 9.6, 9.066666666666666)","(5.0, 7.6, 5.433333333333334)","(7.5, 16.0, 10.45)","(10.0, 24.0, 17.5)"
05-01-2023 16:37:03.333821,"(4.4, 6.8, 4.458823529411765)","(5.0, 8.6, 5.428571428571429)","(26.0, 100.0, 49.66666666666667)","(5.0, 9.4, 7.35)","(4.8, 9.6, 7.68)","(5.0, 7.6, 6.2)","(7.5, 16.0, 12.3)","(10.0, 24.0, 19.57142857142857)"
05-01-2023 16:37:04.710203,"(4.4, 7.0, 4.458823529411765)","(5.0, 8.6, 5.428571428571429)","(26.0, 95.0, 49.66666666666667)","(5.0, 9.6, 7.35)","(4.8, 9.6, 7.5)","(5.0, 7.4, 6.2)","(7.5, 16.0, 10.933333333333334)","(10.0, 23.0, 19.57142857142857)"
05-01-2023 16:37:06.119224,"(4.4, 6.4, 6.050000000000001)","(5.0, 8.6, 5.45)","(26.0, 95.0, 49.66666666666667)","(5.0, 9.4, 7.35)","(4.8, 9.6, 6.449999999999999)","(5.0, 7.4, 6.825)","(7.5, 16.0, 10.933333333333334)","(10.0, 23.0, 17.666666666666664)"
05-01-2023 16:37:07.461805,"(4.4, 6.4, 6.177777777777778)","(5.0, 8.6, 5.566666666666666)","(26.0, 95.0, 49.66666666666667)","(5.0, 9.4, 8.716666666666667)","(4.8, 9.6, 5.8374999999999995)","(5.0, 7.4, 5.36923076923077)","(7.5, 16.0, 9.583333333333334)","(10.0, 23.0, 19.166666666666668)"
05-01-2023 16:37:08.778874,"(4.4, 6.4, 6.177777777777778)","(5.0, 8.4, 6.7)","(26.0, 95.0, 49.66666666666667)","(5.0, 9.4, 8.82857142857143)","(4.8, 9.6, 5.8374999999999995)","(5.0, 7.4, 5.6125)","(7.5, 15.5, 11.7)","(10.0, 23.0, 15.666666666666666)"
05-01-2023 16:37:10.134260,"(4.4, 6.4, 5.45)","(5.0, 8.2, 6.6)","(26.0, 95.0, 49.66666666666667)","(5.0, 9.4, 7.45)","(4.8, 9.6, 5.8374999999999995)","(5.0, 7.4, 5.69375)","(7.5, 15.0, 11.7)","(10.0, 23.0, 15.666666666666666)"
05-01-2023 16:37:11.432245,"(4.4, 6.4, 5.45)","(5.0, 8.2, 6.6)","(26.0, 95.0, 49.66666666666667)","(5.0, 9.4, 7.45)","(4.8, 9.6, 5.8374999999999995)","(5.0, 7.4, 5.542857142857144)","(7.5, 15.0, 11.4)","(10.0, 23.0, 19.333333333333332)"
05-01-2023 16:37:12.756292,"(4.4, 6.4, 5.45)","(5.0, 8.2, 6.6)","(26.0, 95.0, 49.66666666666667)","(5.0, 9.4, 8.857142857142858)","(4.8, 9.6, 7.091666666666667)","(5.0, 7.4, 5.5285714285714285)","(7.5, 15.0, 11.4)","(10.0, 23.0, 19.333333333333332)"
