,Tokyo Dreamer,Shian Ned,Velocity Queue,Japanese Chica,Shakey Country,Job Done,Perfect Mate,Genius You
11-01-2023 21:34:37.691485,"(5.0, 12.0, 5.914285714285715)","(5.5, 9.4, 8.98)","(21.0, 90.0, 56.0)","(9.0, 24.0, 11.52)","(61.0, 550.0, 470.0)","(1.75, 2.84, 2.1066666666666665)","(11.0, 27.0, 25.636363636363633)","(8.5, 18.0, 11.6)"
11-01-2023 21:34:38.744129,"(5.0, 12.0, 5.914285714285715)","(5.5, 9.4, 8.98)","(21.0, 90.0, 56.0)","(9.0, 24.0, 11.52)","(61.0, 550.0, 470.0)","(1.75, 2.84, 2.1066666666666665)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:34:39.754312,"(5.0, 12.0, 9.757894736842106)","(5.5, 9.4, 9.0)","(21.0, 90.0, 41.27272727272727)","(9.0, 24.0, 15.2)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 2.1066666666666665)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:34:40.754070,"(5.0, 12.0, 7.8)","(5.5, 9.4, 9.0)","(21.0, 90.0, 41.27272727272727)","(9.0, 24.0, 15.2)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 2.1066666666666665)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:34:41.744133,"(5.0, 12.0, 7.8)","(5.5, 9.4, 9.0)","(21.0, 90.0, 41.27272727272727)","(9.0, 24.0, 15.2)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 2.1066666666666665)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:34:42.804699,"(5.0, 12.0, 8.347826086956522)","(5.5, 9.4, 9.0)","(21.0, 90.0, 41.27272727272727)","(9.0, 24.0, 15.2)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 2.1066666666666665)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:34:43.881282,"(5.0, 12.0, 8.347826086956522)","(5.5, 9.4, 9.0)","(21.0, 90.0, 41.27272727272727)","(9.0, 24.0, 15.2)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 2.1066666666666665)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:34:44.964306,"(5.0, 12.0, 8.347826086956522)","(5.5, 9.4, 9.0)","(21.0, 90.0, 41.27272727272727)","(9.0, 24.0, 15.2)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 2.1066666666666665)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:34:45.967495,"(5.0, 12.0, 8.347826086956522)","(5.5, 9.4, 9.0)","(21.0, 90.0, 41.27272727272727)","(9.0, 24.0, 15.2)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 2.1066666666666665)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:34:46.943478,"(5.0, 12.0, 8.347826086956522)","(5.5, 9.4, 9.0)","(21.0, 90.0, 41.27272727272727)","(9.0, 24.0, 15.2)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 2.1066666666666665)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:34:48.210931,"(5.0, 12.0, 8.347826086956522)","(5.5, 9.4, 9.0)","(21.0, 90.0, 41.27272727272727)","(9.0, 24.0, 15.2)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 2.1066666666666665)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:34:49.198568,"(5.0, 12.0, 8.347826086956522)","(5.5, 9.4, 9.0)","(21.0, 90.0, 41.27272727272727)","(9.0, 24.0, 15.2)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 2.1066666666666665)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:34:50.200003,"(5.0, 12.0, 8.347826086956522)","(5.5, 9.4, 9.0)","(21.0, 90.0, 41.27272727272727)","(9.0, 24.0, 15.2)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:34:51.157359,"(5.0, 12.0, 8.347826086956522)","(5.5, 9.4, 9.0)","(21.0, 90.0, 41.27272727272727)","(9.0, 24.0, 15.2)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:34:52.224736,"(5.0, 12.0, 8.347826086956522)","(5.5, 9.4, 9.0)","(21.0, 90.0, 41.27272727272727)","(9.0, 24.0, 15.2)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:34:53.325330,"(5.0, 12.0, 8.347826086956522)","(5.5, 9.4, 8.24)","(21.0, 90.0, 41.27272727272727)","(9.0, 24.0, 15.2)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:34:54.480717,"(5.0, 12.0, 8.347826086956522)","(5.5, 9.2, 8.24)","(21.0, 90.0, 41.27272727272727)","(9.0, 24.0, 15.2)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:34:55.693079,"(5.0, 12.0, 8.347826086956522)","(5.5, 9.2, 8.24)","(21.0, 90.0, 41.27272727272727)","(9.0, 24.0, 15.2)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:34:56.848090,"(5.0, 12.0, 8.347826086956522)","(5.5, 9.0, 7.874074074074073)","(21.0, 90.0, 41.27272727272727)","(9.0, 24.0, 15.2)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:34:58.009972,"(5.0, 12.0, 7.859999999999999)","(5.5, 9.0, 7.874074074074073)","(21.0, 90.0, 41.27272727272727)","(9.0, 24.0, 15.2)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:34:59.102271,"(5.0, 12.0, 8.236363636363636)","(5.5, 9.0, 7.874074074074073)","(21.0, 90.0, 41.27272727272727)","(9.0, 24.0, 15.2)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:00.167663,"(5.0, 12.0, 8.236363636363636)","(5.5, 9.0, 7.874074074074073)","(21.0, 90.0, 41.27272727272727)","(9.0, 24.0, 15.2)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:01.265633,"(5.0, 12.0, 8.236363636363636)","(5.5, 9.0, 7.874074074074073)","(21.0, 90.0, 41.27272727272727)","(9.0, 24.0, 15.2)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:02.330324,"(5.0, 12.0, 8.236363636363636)","(5.5, 9.0, 7.874074074074073)","(21.0, 90.0, 41.27272727272727)","(9.0, 24.0, 15.2)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:03.366443,"(5.0, 12.0, 8.236363636363636)","(5.5, 9.0, 7.874074074074073)","(21.0, 90.0, 41.27272727272727)","(9.0, 24.0, 21.06666666666667)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:04.577282,"(5.0, 12.0, 8.236363636363636)","(5.5, 9.0, 7.874074074074073)","(21.0, 90.0, 41.27272727272727)","(9.0, 24.0, 21.06666666666667)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:05.762589,"(5.0, 12.0, 8.236363636363636)","(5.5, 9.0, 7.874074074074073)","(21.0, 90.0, 41.27272727272727)","(9.0, 24.0, 21.06666666666667)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:06.952094,"(5.0, 12.0, 8.236363636363636)","(5.5, 9.0, 7.874074074074073)","(21.0, 90.0, 41.27272727272727)","(9.0, 24.0, 21.06666666666667)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:08.020771,"(5.0, 12.0, 8.236363636363636)","(5.5, 9.0, 7.874074074074073)","(21.0, 90.0, 41.27272727272727)","(9.0, 24.0, 21.06666666666667)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:09.323688,"(5.0, 12.0, 8.236363636363636)","(5.5, 9.0, 7.874074074074073)","(21.0, 90.0, 42.72727272727273)","(9.0, 24.0, 21.06666666666667)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:10.508203,"(5.0, 12.0, 8.236363636363636)","(5.5, 9.0, 7.874074074074073)","(21.0, 90.0, 42.72727272727273)","(9.0, 24.0, 21.06666666666667)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:11.627290,"(5.0, 12.0, 8.236363636363636)","(5.5, 9.0, 7.874074074074073)","(21.0, 90.0, 42.72727272727273)","(9.0, 24.0, 21.06666666666667)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:12.905922,"(5.0, 12.0, 8.236363636363636)","(5.5, 9.0, 7.874074074074073)","(21.0, 90.0, 40.54545454545455)","(9.0, 24.0, 21.06666666666667)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:14.065043,"(5.0, 12.0, 8.236363636363636)","(5.5, 9.0, 7.874074074074073)","(21.0, 90.0, 40.54545454545455)","(9.0, 24.0, 21.06666666666667)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:15.201052,"(5.0, 12.0, 8.236363636363636)","(5.5, 9.0, 7.874074074074073)","(21.0, 90.0, 40.54545454545455)","(9.0, 24.0, 21.06666666666667)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:16.371655,"(5.0, 12.0, 8.236363636363636)","(5.5, 9.0, 7.8307692307692305)","(21.0, 90.0, 40.54545454545455)","(9.0, 24.0, 11.52)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:17.529300,"(5.0, 12.0, 8.236363636363636)","(5.5, 9.0, 7.8307692307692305)","(21.0, 90.0, 40.54545454545455)","(9.0, 24.0, 11.52)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:18.584237,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.8, 7.9)","(21.0, 90.0, 40.54545454545455)","(9.0, 24.0, 11.52)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:19.659175,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.6, 8.26)","(21.0, 90.0, 40.54545454545455)","(9.0, 24.0, 11.52)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:20.726344,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.6, 8.26)","(21.0, 90.0, 40.54545454545455)","(9.0, 24.0, 11.52)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:21.862973,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.6, 8.26)","(21.0, 90.0, 40.54545454545455)","(9.0, 24.0, 11.52)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:22.944397,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.6, 8.26)","(21.0, 90.0, 40.54545454545455)","(9.0, 24.0, 11.52)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:24.001252,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.6, 8.26)","(21.0, 90.0, 40.54545454545455)","(9.0, 24.0, 11.52)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:24.999853,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.6, 8.26)","(21.0, 90.0, 40.54545454545455)","(9.0, 24.0, 11.52)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:25.984790,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.4, 7.415384615384616)","(21.0, 90.0, 40.54545454545455)","(9.0, 24.0, 11.52)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:27.059046,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.2, 7.8999999999999995)","(21.0, 90.0, 40.54545454545455)","(9.0, 24.0, 11.52)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:28.186475,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.2, 7.8999999999999995)","(21.0, 90.0, 40.54545454545455)","(9.0, 24.0, 11.52)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:29.279648,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.2, 7.8999999999999995)","(21.0, 90.0, 40.54545454545455)","(9.0, 24.0, 11.52)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:30.462674,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.2, 7.8999999999999995)","(21.0, 90.0, 40.54545454545455)","(9.0, 24.0, 11.52)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:31.599262,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.2, 7.8999999999999995)","(21.0, 90.0, 40.54545454545455)","(9.0, 24.0, 11.52)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:32.723301,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.2, 7.8999999999999995)","(21.0, 90.0, 40.54545454545455)","(9.0, 24.0, 11.52)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:33.863189,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.2, 7.8999999999999995)","(21.0, 90.0, 40.54545454545455)","(9.0, 24.0, 11.52)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:34.992995,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.2, 7.8999999999999995)","(21.0, 90.0, 40.54545454545455)","(9.0, 24.0, 11.52)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:36.211105,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.2, 7.8999999999999995)","(21.0, 90.0, 40.54545454545455)","(9.0, 24.0, 11.52)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:37.372594,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.2, 7.8999999999999995)","(21.0, 90.0, 40.54545454545455)","(9.0, 24.0, 11.52)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 24.1)","(8.5, 18.0, 15.257142857142858)"
11-01-2023 21:35:38.645907,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.2, 7.8999999999999995)","(21.0, 90.0, 40.54545454545455)","(9.0, 24.0, 11.52)","(61.0, 550.0, 496.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 19.75)","(8.5, 18.0, 11.6)"
11-01-2023 21:35:39.749525,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.2, 7.847058823529411)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 11.52)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 19.75)","(8.5, 18.0, 11.6)"
11-01-2023 21:35:40.828743,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.2, 7.074999999999999)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 11.52)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 19.75)","(8.5, 18.0, 11.6)"
11-01-2023 21:35:41.947131,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.2, 7.074999999999999)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 11.52)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 19.75)","(8.5, 18.0, 11.6)"
11-01-2023 21:35:43.042976,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.2, 7.074999999999999)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 11.52)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 19.75)","(8.5, 18.0, 11.6)"
11-01-2023 21:35:44.061937,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.2, 7.074999999999999)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 11.52)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 19.75)","(8.5, 18.0, 11.6)"
11-01-2023 21:35:45.043074,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.2, 7.074999999999999)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 11.52)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 19.75)","(8.5, 18.0, 11.6)"
11-01-2023 21:35:46.026641,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.2, 7.074999999999999)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 11.52)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 19.75)","(8.5, 18.0, 11.6)"
11-01-2023 21:35:47.064928,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.2, 7.074999999999999)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 11.52)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 19.75)","(8.5, 18.0, 11.6)"
11-01-2023 21:35:48.139961,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.2, 7.074999999999999)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 11.52)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 19.75)","(8.5, 18.0, 11.6)"
11-01-2023 21:35:49.239485,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.2, 7.074999999999999)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 11.52)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 19.75)","(8.5, 18.0, 11.6)"
11-01-2023 21:35:50.312019,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.2, 7.074999999999999)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 11.52)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 19.75)","(8.5, 18.0, 11.6)"
11-01-2023 21:35:51.428964,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.2, 7.074999999999999)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 11.52)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 19.75)","(8.5, 18.0, 11.6)"
11-01-2023 21:35:52.597894,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.2, 7.074999999999999)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 11.52)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 19.75)","(8.5, 18.0, 11.6)"
11-01-2023 21:35:53.679076,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.2, 7.074999999999999)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 11.52)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 19.75)","(8.5, 18.0, 11.6)"
11-01-2023 21:35:54.806711,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.2, 7.074999999999999)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 11.52)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 19.75)","(8.5, 18.0, 11.6)"
11-01-2023 21:35:55.923601,"(5.0, 12.0, 8.236363636363636)","(5.5, 8.2, 7.074999999999999)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 11.52)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 19.75)","(8.5, 18.0, 11.6)"
11-01-2023 21:35:57.036575,"(5.0, 12.0, 8.236363636363636)","(5.5, 9.6, 7.939130434782609)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 11.52)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 19.75)","(8.5, 18.0, 11.6)"
11-01-2023 21:35:58.140605,"(5.0, 12.0, 8.236363636363636)","(5.5, 9.4, 7.939130434782609)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 11.52)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 19.75)","(8.5, 18.0, 11.6)"
11-01-2023 21:35:59.213252,"(5.0, 12.0, 8.236363636363636)","(5.5, 9.2, 8.729411764705882)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 11.52)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 19.75)","(8.5, 18.0, 11.6)"
11-01-2023 21:36:00.334541,"(5.0, 12.0, 8.236363636363636)","(5.5, 9.2, 8.729411764705882)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 20.71578947368421)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 19.75)","(8.5, 18.0, 11.6)"
11-01-2023 21:36:01.413841,"(5.0, 12.0, 8.236363636363636)","(5.5, 9.2, 8.729411764705882)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 20.71578947368421)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 19.75)","(8.5, 18.0, 11.6)"
11-01-2023 21:36:02.471001,"(5.0, 12.0, 8.236363636363636)","(5.5, 9.2, 8.729411764705882)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 20.71578947368421)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 19.75)","(8.5, 18.0, 11.6)"
11-01-2023 21:36:03.586792,"(5.0, 12.0, 8.236363636363636)","(5.5, 9.2, 8.729411764705882)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 20.71578947368421)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 19.75)","(8.5, 18.0, 11.6)"
11-01-2023 21:36:04.662044,"(5.0, 12.0, 8.236363636363636)","(5.5, 9.2, 8.729411764705882)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 20.71578947368421)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 19.75)","(8.5, 18.0, 11.6)"
11-01-2023 21:36:05.734320,"(5.0, 12.0, 8.236363636363636)","(5.5, 9.2, 8.729411764705882)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 20.71578947368421)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 19.75)","(8.5, 18.0, 11.6)"
11-01-2023 21:36:06.781439,"(5.0, 12.0, 8.236363636363636)","(5.5, 9.2, 8.729411764705882)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 20.71578947368421)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 19.75)","(8.5, 18.0, 11.6)"
11-01-2023 21:36:07.843027,"(5.0, 12.0, 8.236363636363636)","(5.5, 9.2, 8.729411764705882)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 20.71578947368421)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 19.75)","(8.5, 18.0, 11.6)"
