,Aces Daughter,Manonthemoon,Amore Rock,Steinman Nz,Above Average,The Sneaky Fox,Springfield Affair,Kahina,Golden Jaylet,Barney Fella
779,"[datetime.datetime(2022, 11, 28, 17, 12, 2, 819360), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 12, 2, 819360), 61.0, 95.0]","[datetime.datetime(2022, 11, 28, 17, 12, 2, 819360), 1.3, 1.5]","[datetime.datetime(2022, 11, 28, 17, 12, 2, 819360), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 2, 819360), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 17, 12, 2, 819360), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 12, 2, 819360), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 12, 2, 819360), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 12, 2, 819360), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 12, 2, 819360), 41.0, 120.0]"
780,"[datetime.datetime(2022, 11, 28, 17, 12, 4, 63665), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 12, 4, 63665), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 17, 12, 4, 63665), 1.3, 1.5]","[datetime.datetime(2022, 11, 28, 17, 12, 4, 63665), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 4, 63665), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 17, 12, 4, 63665), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 12, 4, 63665), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 12, 4, 63665), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 12, 4, 63665), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 12, 4, 63665), 41.0, 110.0]"
781,"[datetime.datetime(2022, 11, 28, 17, 12, 5, 320730), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 12, 5, 320730), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 17, 12, 5, 320730), 1.3, 1.5]","[datetime.datetime(2022, 11, 28, 17, 12, 5, 320730), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 5, 320730), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 17, 12, 5, 320730), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 12, 5, 320730), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 12, 5, 320730), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 12, 5, 320730), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 12, 5, 320730), 41.0, 110.0]"
782,"[datetime.datetime(2022, 11, 28, 17, 12, 6, 577592), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 12, 6, 577592), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 17, 12, 6, 577592), 1.3, 1.5]","[datetime.datetime(2022, 11, 28, 17, 12, 6, 577592), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 6, 577592), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 17, 12, 6, 577592), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 12, 6, 577592), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 12, 6, 577592), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 12, 6, 577592), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 12, 6, 577592), 41.0, 110.0]"
783,"[datetime.datetime(2022, 11, 28, 17, 12, 7, 823764), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 12, 7, 823764), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 17, 12, 7, 823764), 1.3, 1.5]","[datetime.datetime(2022, 11, 28, 17, 12, 7, 823764), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 7, 823764), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 17, 12, 7, 823764), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 12, 7, 823764), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 12, 7, 823764), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 12, 7, 823764), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 12, 7, 823764), 41.0, 110.0]"
784,"[datetime.datetime(2022, 11, 28, 17, 12, 9, 89054), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 12, 9, 89054), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 17, 12, 9, 89054), 1.3, 1.5]","[datetime.datetime(2022, 11, 28, 17, 12, 9, 89054), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 9, 89054), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 17, 12, 9, 89054), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 12, 9, 89054), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 12, 9, 89054), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 12, 9, 89054), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 12, 9, 89054), 41.0, 110.0]"
785,"[datetime.datetime(2022, 11, 28, 17, 12, 10, 365297), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 12, 10, 365297), 61.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 12, 10, 365297), 1.3, 1.5]","[datetime.datetime(2022, 11, 28, 17, 12, 10, 365297), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 10, 365297), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 17, 12, 10, 365297), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 12, 10, 365297), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 12, 10, 365297), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 12, 10, 365297), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 12, 10, 365297), 41.0, 110.0]"
786,"[datetime.datetime(2022, 11, 28, 17, 12, 11, 665043), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 12, 11, 665043), 61.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 12, 11, 665043), 1.3, 1.5]","[datetime.datetime(2022, 11, 28, 17, 12, 11, 665043), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 11, 665043), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 17, 12, 11, 665043), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 12, 11, 665043), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 12, 11, 665043), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 12, 11, 665043), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 12, 11, 665043), 41.0, 110.0]"
787,"[datetime.datetime(2022, 11, 28, 17, 12, 12, 951418), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 12, 12, 951418), 61.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 12, 12, 951418), 1.3, 1.5]","[datetime.datetime(2022, 11, 28, 17, 12, 12, 951418), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 12, 951418), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 17, 12, 12, 951418), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 12, 12, 951418), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 12, 12, 951418), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 12, 12, 951418), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 12, 12, 951418), 41.0, 110.0]"
788,"[datetime.datetime(2022, 11, 28, 17, 12, 14, 209276), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 12, 14, 209276), 61.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 12, 14, 209276), 1.3, 1.5]","[datetime.datetime(2022, 11, 28, 17, 12, 14, 209276), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 14, 209276), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 17, 12, 14, 209276), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 12, 14, 209276), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 12, 14, 209276), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 12, 14, 209276), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 12, 14, 209276), 41.0, 110.0]"
789,"[datetime.datetime(2022, 11, 28, 17, 12, 15, 480217), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 12, 15, 480217), 61.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 12, 15, 480217), 1.3, 1.51]","[datetime.datetime(2022, 11, 28, 17, 12, 15, 480217), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 15, 480217), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 17, 12, 15, 480217), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 12, 15, 480217), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 12, 15, 480217), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 12, 15, 480217), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 12, 15, 480217), 41.0, 110.0]"
790,"[datetime.datetime(2022, 11, 28, 17, 12, 16, 739542), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 12, 16, 739542), 61.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 12, 16, 739542), 1.3, 1.51]","[datetime.datetime(2022, 11, 28, 17, 12, 16, 739542), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 16, 739542), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 17, 12, 16, 739542), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 12, 16, 739542), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 12, 16, 739542), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 12, 16, 739542), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 12, 16, 739542), 41.0, 110.0]"
791,"[datetime.datetime(2022, 11, 28, 17, 12, 17, 998124), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 12, 17, 998124), 61.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 12, 17, 998124), 1.3, 1.51]","[datetime.datetime(2022, 11, 28, 17, 12, 17, 998124), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 17, 998124), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 17, 12, 17, 998124), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 12, 17, 998124), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 12, 17, 998124), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 12, 17, 998124), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 12, 17, 998124), 41.0, 110.0]"
792,"[datetime.datetime(2022, 11, 28, 17, 12, 19, 291992), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 12, 19, 291992), 61.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 12, 19, 291992), 1.3, 1.51]","[datetime.datetime(2022, 11, 28, 17, 12, 19, 291992), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 19, 291992), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 17, 12, 19, 291992), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 12, 19, 291992), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 12, 19, 291992), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 12, 19, 291992), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 12, 19, 291992), 31.0, 110.0]"
793,"[datetime.datetime(2022, 11, 28, 17, 12, 20, 562130), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 12, 20, 562130), 61.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 12, 20, 562130), 1.3, 1.51]","[datetime.datetime(2022, 11, 28, 17, 12, 20, 562130), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 20, 562130), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 17, 12, 20, 562130), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 12, 20, 562130), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 12, 20, 562130), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 12, 20, 562130), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 12, 20, 562130), 31.0, 110.0]"
794,"[datetime.datetime(2022, 11, 28, 17, 12, 21, 826088), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 12, 21, 826088), 61.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 12, 21, 826088), 1.3, 1.51]","[datetime.datetime(2022, 11, 28, 17, 12, 21, 826088), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 21, 826088), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 17, 12, 21, 826088), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 12, 21, 826088), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 12, 21, 826088), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 12, 21, 826088), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 12, 21, 826088), 31.0, 110.0]"
795,"[datetime.datetime(2022, 11, 28, 17, 12, 23, 86174), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 12, 23, 86174), 61.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 12, 23, 86174), 1.3, 1.51]","[datetime.datetime(2022, 11, 28, 17, 12, 23, 86174), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 23, 87175), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 17, 12, 23, 87175), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 12, 23, 87175), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 12, 23, 87175), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 12, 23, 87175), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 12, 23, 87175), 31.0, 110.0]"
796,"[datetime.datetime(2022, 11, 28, 17, 12, 24, 370414), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 12, 24, 370414), 61.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 12, 24, 370414), 1.3, 1.51]","[datetime.datetime(2022, 11, 28, 17, 12, 24, 370414), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 24, 370414), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 17, 12, 24, 370414), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 12, 24, 370414), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 12, 24, 370414), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 12, 24, 370414), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 12, 24, 370414), 31.0, 110.0]"
797,"[datetime.datetime(2022, 11, 28, 17, 12, 25, 660143), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 12, 25, 660143), 61.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 12, 25, 660143), 1.3, 1.51]","[datetime.datetime(2022, 11, 28, 17, 12, 25, 660143), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 25, 660143), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 17, 12, 25, 660143), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 12, 25, 660143), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 12, 25, 660143), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 12, 25, 660143), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 12, 25, 660143), 31.0, 110.0]"
798,"[datetime.datetime(2022, 11, 28, 17, 12, 26, 920281), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 12, 26, 920281), 61.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 12, 26, 920281), 1.3, 1.5]","[datetime.datetime(2022, 11, 28, 17, 12, 26, 920281), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 26, 920281), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 12, 26, 920281), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 12, 26, 920281), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 12, 26, 920281), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 12, 26, 920281), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 12, 26, 920281), 31.0, 110.0]"
799,"[datetime.datetime(2022, 11, 28, 17, 12, 28, 191986), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 12, 28, 191986), 61.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 12, 28, 191986), 1.3, 1.5]","[datetime.datetime(2022, 11, 28, 17, 12, 28, 191986), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 28, 191986), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 12, 28, 191986), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 12, 28, 191986), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 12, 28, 191986), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 12, 28, 191986), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 12, 28, 191986), 31.0, 110.0]"
800,"[datetime.datetime(2022, 11, 28, 17, 12, 29, 455289), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 17, 12, 29, 455289), 61.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 12, 29, 455289), 1.3, 1.49]","[datetime.datetime(2022, 11, 28, 17, 12, 29, 455289), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 29, 455289), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 12, 29, 455289), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 12, 29, 455289), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 12, 29, 455289), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 12, 29, 455289), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 12, 29, 455289), 31.0, 110.0]"
801,"[datetime.datetime(2022, 11, 28, 17, 12, 30, 746037), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 12, 30, 746037), 61.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 12, 30, 746037), 1.3, 1.49]","[datetime.datetime(2022, 11, 28, 17, 12, 30, 746037), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 30, 746037), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 12, 30, 746037), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 12, 30, 746037), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 12, 30, 746037), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 12, 30, 746037), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 12, 30, 746037), 31.0, 110.0]"
802,"[datetime.datetime(2022, 11, 28, 17, 12, 32, 33638), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 12, 32, 33638), 61.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 12, 32, 33638), 1.3, 1.49]","[datetime.datetime(2022, 11, 28, 17, 12, 32, 33638), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 32, 33638), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 12, 32, 33638), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 12, 32, 33638), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 12, 32, 33638), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 12, 32, 33638), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 12, 32, 33638), 31.0, 110.0]"
803,"[datetime.datetime(2022, 11, 28, 17, 12, 33, 294458), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 12, 33, 294458), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 17, 12, 33, 294458), 1.3, 1.48]","[datetime.datetime(2022, 11, 28, 17, 12, 33, 294458), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 33, 294458), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 12, 33, 294458), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 12, 33, 294458), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 12, 33, 294458), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 12, 33, 294458), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 12, 33, 294458), 31.0, 110.0]"
804,"[datetime.datetime(2022, 11, 28, 17, 12, 34, 574015), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 12, 34, 574015), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 12, 34, 574015), 1.3, 1.47]","[datetime.datetime(2022, 11, 28, 17, 12, 34, 574015), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 34, 574015), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 12, 34, 574015), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 12, 34, 574015), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 12, 34, 574015), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 12, 34, 574015), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 12, 34, 574015), 31.0, 110.0]"
805,"[datetime.datetime(2022, 11, 28, 17, 12, 35, 851897), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 12, 35, 851897), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 12, 35, 851897), 1.3, 1.47]","[datetime.datetime(2022, 11, 28, 17, 12, 35, 851897), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 35, 851897), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 12, 35, 851897), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 12, 35, 851897), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 12, 35, 851897), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 12, 35, 851897), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 17, 12, 35, 851897), 31.0, 110.0]"
806,"[datetime.datetime(2022, 11, 28, 17, 12, 37, 127194), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 12, 37, 127194), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 12, 37, 127194), 1.3, 1.48]","[datetime.datetime(2022, 11, 28, 17, 12, 37, 127194), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 37, 127194), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 12, 37, 127194), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 12, 37, 127194), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 12, 37, 127194), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 12, 37, 127194), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 17, 12, 37, 127194), 31.0, 110.0]"
807,"[datetime.datetime(2022, 11, 28, 17, 12, 38, 392870), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 12, 38, 392870), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 12, 38, 392870), 1.3, 1.48]","[datetime.datetime(2022, 11, 28, 17, 12, 38, 392870), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 38, 392870), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 12, 38, 392870), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 12, 38, 392870), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 12, 38, 392870), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 12, 38, 392870), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 17, 12, 38, 392870), 31.0, 110.0]"
808,"[datetime.datetime(2022, 11, 28, 17, 12, 39, 703059), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 12, 39, 703059), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 12, 39, 703059), 1.3, 1.49]","[datetime.datetime(2022, 11, 28, 17, 12, 39, 703059), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 39, 703059), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 12, 39, 703059), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 12, 39, 703059), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 12, 39, 703059), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 12, 39, 703059), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 17, 12, 39, 703059), 31.0, 100.0]"
809,"[datetime.datetime(2022, 11, 28, 17, 12, 40, 959285), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 12, 40, 959285), 61.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 12, 40, 959285), 1.3, 1.49]","[datetime.datetime(2022, 11, 28, 17, 12, 40, 959285), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 40, 959285), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 12, 40, 959285), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 12, 40, 959285), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 12, 40, 959285), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 12, 40, 959285), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 17, 12, 40, 959285), 31.0, 100.0]"
810,"[datetime.datetime(2022, 11, 28, 17, 12, 42, 237088), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 12, 42, 237088), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 12, 42, 237088), 1.3, 1.49]","[datetime.datetime(2022, 11, 28, 17, 12, 42, 237088), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 12, 42, 237088), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 12, 42, 237088), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 12, 42, 237088), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 12, 42, 237088), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 12, 42, 237088), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 17, 12, 42, 237088), 31.0, 100.0]"
