,Downtown Lucca,Sporting Tristar,Uptotrix,Cronin,Melati Boy,Tackas Last Dance,Malibu Dream,Wheres Our Money,Lady Lagertha Nz,Muddy Montana
10-01-2023 20:15:24.124607,"(2.7, 5.6, 5.218181818181818)","(10.0, 18.5, 16.5)","(2.6, 3.15, 2.8379999999999996)","(101.0, 200.0, 113.75)","(16.0, 38.0, 27.25)","(61.0, 200.0, 175.45454545454547)","(9.0, 16.0, 14.666666666666666)","(8.5, 21.0, 15.0)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:15:25.385117,"(2.7, 5.6, 4.779999999999999)","(10.0, 18.5, 16.5)","(2.6, 3.15, 2.8379999999999996)","(101.0, 200.0, 113.75)","(16.0, 38.0, 27.25)","(61.0, 200.0, 175.45454545454547)","(9.0, 16.0, 13.777777777777779)","(8.5, 21.0, 15.0)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:15:26.633337,"(2.7, 5.6, 4.779999999999999)","(10.0, 18.5, 16.5)","(2.6, 3.15, 2.8379999999999996)","(101.0, 200.0, 113.75)","(16.0, 38.0, 22.42857142857143)","(61.0, 200.0, 175.45454545454547)","(9.0, 16.0, 13.777777777777779)","(8.5, 21.0, 15.0)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:15:27.851778,"(2.7, 5.6, 4.779999999999999)","(10.0, 22.0, 16.884615384615383)","(2.6, 3.15, 2.8379999999999996)","(101.0, 200.0, 113.75)","(16.0, 36.0, 25.5)","(61.0, 200.0, 175.45454545454547)","(9.0, 16.0, 13.777777777777779)","(8.5, 21.0, 15.0)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:15:29.145743,"(2.7, 5.6, 4.779999999999999)","(10.0, 21.0, 18.166666666666664)","(2.6, 3.15, 2.876666666666667)","(101.0, 200.0, 113.75)","(16.0, 34.0, 21.25)","(61.0, 200.0, 175.45454545454547)","(9.0, 16.0, 13.777777777777779)","(8.5, 21.0, 15.0)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:15:30.568872,"(2.7, 5.6, 5.1)","(10.0, 21.0, 17.5)","(2.6, 3.15, 2.8379999999999996)","(101.0, 200.0, 113.75)","(16.0, 34.0, 21.25)","(61.0, 200.0, 175.45454545454547)","(9.0, 16.0, 22.666666666666668)","(8.5, 21.0, 15.0)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:15:31.888429,"(2.7, 5.6, 5.1)","(10.0, 20.0, 17.5)","(2.6, 3.15, 2.8379999999999996)","(101.0, 200.0, 113.75)","(16.0, 34.0, 21.25)","(61.0, 200.0, 175.45454545454547)","(9.0, 25.0, 19.75)","(8.5, 21.0, 15.0)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:15:33.308844,"(2.7, 5.6, 5.1)","(10.0, 20.0, 17.5)","(2.6, 3.15, 2.8379999999999996)","(101.0, 200.0, 113.75)","(16.0, 34.0, 21.25)","(61.0, 200.0, 175.45454545454547)","(9.0, 25.0, 19.75)","(8.5, 21.0, 15.0)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:15:34.630247,"(2.7, 5.6, 5.236363636363636)","(10.0, 20.0, 17.5)","(2.6, 3.15, 2.8379999999999996)","(101.0, 200.0, 113.75)","(16.0, 34.0, 21.25)","(61.0, 200.0, 175.45454545454547)","(9.0, 25.0, 19.75)","(8.5, 21.0, 15.0)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:15:35.909229,"(2.7, 5.6, 5.236363636363636)","(10.0, 20.0, 17.5)","(2.6, 3.15, 2.8379999999999996)","(101.0, 200.0, 113.75)","(16.0, 34.0, 21.25)","(61.0, 200.0, 175.45454545454547)","(9.0, 25.0, 18.4)","(8.5, 21.0, 15.0)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:15:37.117938,"(2.7, 5.6, 5.236363636363636)","(10.0, 20.0, 17.5)","(2.6, 3.15, 2.8379999999999996)","(101.0, 200.0, 113.75)","(16.0, 34.0, 24.727272727272727)","(61.0, 200.0, 175.45454545454547)","(9.0, 25.0, 16.857142857142858)","(8.5, 21.0, 15.0)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:15:38.345508,"(2.7, 5.6, 5.236363636363636)","(10.0, 20.0, 16.25)","(2.6, 3.15, 2.8379999999999996)","(101.0, 200.0, 113.75)","(16.0, 34.0, 24.727272727272727)","(61.0, 200.0, 175.45454545454547)","(9.0, 24.0, 18.5)","(8.5, 21.0, 15.0)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:15:39.694708,"(2.7, 5.6, 4.3)","(10.0, 20.0, 16.25)","(2.6, 3.15, 3.085)","(101.0, 200.0, 113.75)","(16.0, 34.0, 26.714285714285715)","(61.0, 200.0, 175.45454545454547)","(9.0, 23.0, 18.5)","(8.5, 21.0, 13.714285714285714)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:15:41.039812,"(2.7, 5.6, 4.04)","(10.0, 19.5, 17.166666666666668)","(2.6, 3.15, 2.8899999999999997)","(101.0, 200.0, 113.75)","(16.0, 34.0, 26.714285714285715)","(61.0, 200.0, 175.45454545454547)","(9.0, 23.0, 18.5)","(8.5, 21.0, 13.714285714285714)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:15:42.399980,"(2.7, 5.5, 4.575)","(10.0, 19.0, 16.625)","(2.6, 3.15, 2.9033333333333333)","(101.0, 200.0, 120.0)","(16.0, 34.0, 25.333333333333336)","(61.0, 200.0, 175.45454545454547)","(9.0, 23.0, 18.0)","(8.5, 21.0, 13.714285714285714)","(7.5, 99999, 99990)","(71.0, 200.0, 100.0)"
10-01-2023 20:15:43.683162,"(2.7, 5.5, 4.575)","(10.0, 18.0, 16.625)","(2.6, 3.15, 2.9033333333333333)","(101.0, 190.0, 120.0)","(16.0, 32.0, 25.333333333333336)","(61.0, 200.0, 175.45454545454547)","(9.0, 22.0, 19.714285714285715)","(8.5, 21.0, 13.714285714285714)","(7.5, 99999, 99990)","(71.0, 190.0, 100.0)"
10-01-2023 20:15:44.992085,"(2.7, 5.5, 3.914285714285714)","(10.0, 18.0, 16.25)","(2.6, 3.15, 2.9033333333333333)","(101.0, 190.0, 116.66666666666667)","(16.0, 32.0, 26.285714285714285)","(61.0, 200.0, 175.45454545454547)","(9.0, 22.0, 19.0)","(8.5, 21.0, 13.714285714285714)","(7.5, 99999, 99990)","(71.0, 190.0, 96.66666666666666)"
10-01-2023 20:15:46.305108,"(2.7, 5.4, 4.2)","(10.0, 17.5, 16.25)","(2.6, 3.15, 2.9033333333333333)","(101.0, 180.0, 116.66666666666667)","(16.0, 30.0, 22.90909090909091)","(61.0, 200.0, 175.45454545454547)","(9.0, 21.0, 18.0)","(8.5, 21.0, 13.714285714285714)","(7.5, 99999, 99990)","(71.0, 180.0, 96.66666666666666)"
10-01-2023 20:15:47.587164,"(2.7, 5.3, 4.2)","(10.0, 17.5, 15.227272727272727)","(2.6, 3.15, 2.9341666666666666)","(101.0, 180.0, 116.66666666666667)","(16.0, 30.0, 23.80952380952381)","(61.0, 200.0, 175.45454545454547)","(9.0, 21.0, 17.5)","(8.5, 21.0, 14.461538461538462)","(7.5, 99999, 99990)","(71.0, 180.0, 96.66666666666666)"
10-01-2023 20:15:48.915835,"(2.7, 5.3, 3.8)","(10.0, 17.5, 15.227272727272727)","(2.6, 3.15, 2.9341666666666666)","(101.0, 180.0, 116.66666666666667)","(16.0, 30.0, 23.5)","(61.0, 200.0, 175.45454545454547)","(9.0, 20.0, 16.428571428571427)","(8.5, 21.0, 14.846153846153847)","(7.5, 99999, 99990)","(71.0, 180.0, 96.66666666666666)"
10-01-2023 20:15:50.303373,"(2.7, 5.2, 4.0375)","(10.0, 17.5, 15.0)","(2.6, 3.15, 2.9341666666666666)","(101.0, 180.0, 116.66666666666667)","(16.0, 30.0, 23.5)","(61.0, 200.0, 175.45454545454547)","(9.0, 20.0, 16.285714285714285)","(8.5, 21.0, 14.846153846153847)","(7.5, 99999, 99990)","(71.0, 180.0, 96.66666666666666)"
10-01-2023 20:15:51.616877,"(2.7, 5.1, 3.740625)","(10.0, 17.5, 15.0)","(2.6, 3.15, 2.9341666666666666)","(101.0, 180.0, 116.66666666666667)","(16.0, 30.0, 27.153846153846153)","(61.0, 200.0, 175.45454545454547)","(9.0, 19.5, 16.285714285714285)","(8.5, 21.0, 14.846153846153847)","(7.5, 99999, 99990)","(71.0, 180.0, 96.66666666666666)"
10-01-2023 20:15:52.915710,"(2.7, 5.1, 3.740625)","(10.0, 17.5, 15.0)","(2.6, 3.15, 2.9341666666666666)","(101.0, 180.0, 116.66666666666667)","(16.0, 29.0, 27.153846153846153)","(61.0, 200.0, 175.45454545454547)","(9.0, 19.5, 16.285714285714285)","(8.5, 21.0, 14.846153846153847)","(7.5, 99999, 99990)","(71.0, 180.0, 96.66666666666666)"
10-01-2023 20:15:54.199973,"(2.7, 5.1, 3.740625)","(10.0, 17.5, 15.0)","(2.6, 3.15, 2.9341666666666666)","(101.0, 180.0, 116.66666666666667)","(16.0, 29.0, 26.307692307692307)","(61.0, 200.0, 175.45454545454547)","(9.0, 19.5, 16.285714285714285)","(8.5, 21.0, 14.846153846153847)","(7.5, 99999, 99990)","(71.0, 180.0, 96.66666666666666)"
10-01-2023 20:15:55.432216,"(2.7, 4.9, 3.775)","(10.0, 17.5, 15.0)","(2.6, 3.15, 2.9341666666666666)","(101.0, 180.0, 116.66666666666667)","(16.0, 28.0, 24.5625)","(61.0, 200.0, 175.45454545454547)","(9.0, 19.5, 16.285714285714285)","(8.5, 21.0, 14.846153846153847)","(7.5, 99999, 99990)","(71.0, 180.0, 96.66666666666666)"
10-01-2023 20:15:56.685298,"(2.7, 4.8, 3.88)","(10.0, 17.5, 15.0)","(2.6, 3.15, 2.84375)","(101.0, 180.0, 116.66666666666667)","(16.0, 28.0, 24.5625)","(61.0, 200.0, 175.45454545454547)","(9.0, 19.5, 15.428571428571429)","(8.5, 21.0, 14.846153846153847)","(7.5, 99999, 99990)","(71.0, 180.0, 96.66666666666666)"
10-01-2023 20:15:58.087058,"(2.7, 4.7, 3.725)","(10.0, 17.5, 15.0)","(2.6, 3.15, 2.925)","(101.0, 180.0, 116.66666666666667)","(16.0, 28.0, 24.5625)","(61.0, 200.0, 175.45454545454547)","(9.0, 16.5, 15.5)","(8.5, 21.0, 14.846153846153847)","(7.5, 99999, 99990)","(71.0, 180.0, 96.66666666666666)"
10-01-2023 20:15:59.468168,"(2.7, 4.7, 3.8970588235294117)","(10.0, 17.5, 15.0)","(2.6, 3.05, 3.03125)","(101.0, 180.0, 116.66666666666667)","(16.0, 28.0, 22.789473684210527)","(61.0, 200.0, 175.45454545454547)","(9.0, 16.5, 15.25)","(8.5, 21.0, 14.846153846153847)","(7.5, 99999, 99990)","(71.0, 180.0, 96.66666666666666)"
10-01-2023 20:16:00.827897,"(2.7, 4.7, 3.840909090909091)","(10.0, 17.5, 15.571428571428571)","(2.6, 3.05, 3.03125)","(101.0, 180.0, 142.5)","(16.0, 27.0, 23.875)","(61.0, 200.0, 175.45454545454547)","(9.0, 16.0, 15.75)","(8.5, 21.0, 14.846153846153847)","(7.5, 99999, 99990)","(71.0, 180.0, 113.33333333333334)"
10-01-2023 20:16:02.150984,"(2.7, 4.7, 3.8710526315789475)","(10.0, 17.5, 15.0)","(2.6, 3.05, 3.0066666666666664)","(101.0, 200.0, 142.5)","(16.0, 26.0, 23.125)","(61.0, 200.0, 175.45454545454547)","(9.0, 16.0, 21.0)","(8.5, 21.0, 14.846153846153847)","(7.5, 99999, 99990)","(71.0, 230.0, 110.0)"
10-01-2023 20:16:03.480165,"(2.7, 4.7, 3.8970588235294117)","(10.0, 17.5, 15.0)","(2.6, 3.05, 3.0066666666666664)","(101.0, 200.0, 142.5)","(16.0, 25.0, 23.125)","(61.0, 200.0, 175.45454545454547)","(9.0, 27.0, 21.833333333333336)","(8.5, 21.0, 14.846153846153847)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:16:04.861509,"(2.7, 4.7, 3.8970588235294117)","(10.0, 17.5, 15.0)","(2.6, 3.05, 3.0066666666666664)","(101.0, 200.0, 113.75)","(16.0, 25.0, 22.375)","(61.0, 200.0, 175.45454545454547)","(9.0, 26.0, 14.166666666666666)","(8.5, 21.0, 14.846153846153847)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:16:06.090167,"(2.7, 4.7, 3.8970588235294117)","(10.0, 17.5, 15.0)","(2.6, 3.05, 3.0066666666666664)","(101.0, 200.0, 113.75)","(16.0, 24.0, 22.375)","(61.0, 200.0, 175.45454545454547)","(9.0, 15.5, 11.681818181818182)","(8.5, 21.0, 14.846153846153847)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:16:07.398718,"(2.7, 4.7, 3.8970588235294117)","(10.0, 17.5, 15.0)","(2.6, 3.05, 3.0066666666666664)","(101.0, 200.0, 113.75)","(16.0, 24.0, 19.714285714285715)","(61.0, 200.0, 175.45454545454547)","(9.0, 15.5, 13.857142857142858)","(8.5, 21.0, 14.846153846153847)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:16:08.680456,"(2.7, 4.7, 3.8970588235294117)","(10.0, 17.5, 15.0)","(2.6, 3.05, 3.0175)","(101.0, 200.0, 113.75)","(16.0, 24.0, 19.714285714285715)","(61.0, 200.0, 175.45454545454547)","(9.0, 15.0, 14.741935483870968)","(8.5, 21.0, 14.846153846153847)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:16:09.934808,"(2.7, 4.7, 3.8970588235294117)","(10.0, 17.5, 15.0)","(2.6, 3.05, 3.0175)","(101.0, 200.0, 113.75)","(16.0, 24.0, 19.714285714285715)","(61.0, 200.0, 175.45454545454547)","(9.0, 15.0, 11.2)","(8.5, 21.0, 14.846153846153847)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:16:11.172383,"(2.7, 4.7, 3.8970588235294117)","(10.0, 17.5, 15.0)","(2.6, 3.05, 3.0175)","(101.0, 200.0, 120.0)","(16.0, 24.0, 20.666666666666668)","(61.0, 200.0, 175.45454545454547)","(9.0, 14.5, 11.48076923076923)","(8.5, 21.0, 16.294117647058822)","(7.5, 99999, 99990)","(71.0, 220.0, 106.66666666666666)"
10-01-2023 20:16:12.315866,"(2.7, 4.7, 4.259677419354839)","(10.0, 17.5, 15.0)","(2.6, 3.05, 3.0443478260869563)","(101.0, 190.0, 116.66666666666667)","(16.0, 24.0, 22.0)","(61.0, 200.0, 175.45454545454547)","(9.0, 11.5, 12.875)","(8.5, 21.0, 17.307692307692307)","(7.5, 99999, 99990)","(71.0, 210.0, 103.33333333333334)"
10-01-2023 20:16:13.789290,"(2.7, 4.7, 3.8333333333333335)","(10.0, 17.5, 15.0)","(2.6, 3.05, 3.0443478260869563)","(101.0, 180.0, 116.66666666666667)","(16.0, 24.0, 20.666666666666668)","(61.0, 200.0, 175.45454545454547)","(9.0, 13.0, 12.84375)","(8.5, 21.0, 16.294117647058822)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:16:15.105580,"(2.7, 4.7, 3.8333333333333335)","(10.0, 17.5, 15.0)","(2.6, 3.05, 3.0443478260869563)","(101.0, 180.0, 116.66666666666667)","(16.0, 24.0, 20.666666666666668)","(61.0, 200.0, 175.45454545454547)","(9.0, 13.0, 13.75)","(8.5, 21.0, 16.294117647058822)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:16:16.460446,"(2.7, 4.7, 3.8333333333333335)","(10.0, 17.5, 15.0)","(2.6, 3.05, 3.0443478260869563)","(101.0, 180.0, 116.66666666666667)","(16.0, 24.0, 20.666666666666668)","(61.0, 200.0, 175.45454545454547)","(9.0, 14.0, 14.25)","(8.5, 21.0, 15.642857142857142)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:16:17.886084,"(2.7, 4.7, 3.7952380952380955)","(10.0, 17.5, 15.0)","(2.6, 3.05, 3.0443478260869563)","(101.0, 180.0, 116.66666666666667)","(16.0, 24.0, 20.666666666666668)","(61.0, 200.0, 175.45454545454547)","(9.0, 15.0, 13.928571428571429)","(8.5, 21.0, 15.615384615384615)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:16:19.221755,"(2.7, 4.7, 3.7952380952380955)","(10.0, 17.5, 15.0)","(2.6, 3.05, 3.0443478260869563)","(101.0, 180.0, 116.66666666666667)","(16.0, 24.0, 20.666666666666668)","(61.0, 200.0, 175.45454545454547)","(9.0, 15.0, 13.928571428571429)","(8.5, 21.0, 15.615384615384615)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:16:20.557730,"(2.7, 4.7, 3.7952380952380955)","(10.0, 17.5, 15.0)","(2.6, 3.05, 3.0443478260869563)","(101.0, 180.0, 116.66666666666667)","(16.0, 24.0, 20.666666666666668)","(61.0, 200.0, 175.45454545454547)","(9.0, 15.0, 13.928571428571429)","(8.5, 21.0, 15.615384615384615)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:16:21.831701,"(2.7, 4.7, 3.7952380952380955)","(10.0, 17.5, 15.0)","(2.6, 3.05, 3.0443478260869563)","(101.0, 180.0, 116.66666666666667)","(16.0, 24.0, 19.714285714285715)","(61.0, 200.0, 175.45454545454547)","(9.0, 15.0, 12.483333333333333)","(8.5, 21.0, 15.615384615384615)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:16:23.052125,"(2.7, 4.7, 3.8333333333333335)","(10.0, 17.5, 15.0)","(2.6, 3.05, 3.0443478260869563)","(101.0, 180.0, 116.66666666666667)","(16.0, 24.0, 19.714285714285715)","(61.0, 200.0, 175.45454545454547)","(9.0, 12.5, 13.714285714285714)","(8.5, 21.0, 15.615384615384615)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:16:24.227366,"(2.7, 4.7, 3.8333333333333335)","(10.0, 17.5, 14.5)","(2.6, 3.05, 3.0316666666666663)","(101.0, 180.0, 142.5)","(16.0, 24.0, 19.714285714285715)","(61.0, 200.0, 175.45454545454547)","(9.0, 15.0, 12.857142857142858)","(8.5, 21.0, 15.615384615384615)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:16:25.395713,"(2.7, 4.7, 3.8333333333333335)","(10.0, 17.5, 14.5)","(2.6, 3.05, 3.0316666666666663)","(101.0, 200.0, 142.5)","(16.0, 24.0, 19.714285714285715)","(61.0, 200.0, 175.45454545454547)","(9.0, 15.0, 15.75)","(8.5, 21.0, 15.615384615384615)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:16:26.588010,"(2.7, 4.5, 4.233333333333333)","(10.0, 17.5, 14.5)","(2.6, 3.05, 3.02)","(101.0, 200.0, 142.5)","(16.0, 24.0, 19.714285714285715)","(61.0, 200.0, 175.45454545454547)","(9.0, 27.0, 16.0625)","(8.5, 21.0, 15.615384615384615)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:16:27.750942,"(2.7, 4.5, 4.233333333333333)","(10.0, 17.5, 14.5)","(2.6, 3.05, 3.02)","(101.0, 200.0, 113.75)","(16.0, 24.0, 19.714285714285715)","(61.0, 200.0, 175.45454545454547)","(9.0, 27.0, 16.033333333333335)","(8.5, 21.0, 15.615384615384615)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:16:28.834044,"(2.7, 4.4, 4.166666666666667)","(10.0, 17.5, 14.5)","(2.6, 3.05, 3.02)","(101.0, 200.0, 113.75)","(16.0, 24.0, 19.714285714285715)","(61.0, 200.0, 175.45454545454547)","(9.0, 16.5, 15.678571428571429)","(8.5, 21.0, 15.615384615384615)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:16:29.996219,"(2.7, 4.5, 4.233333333333333)","(10.0, 17.5, 14.5)","(2.6, 3.05, 3.02)","(101.0, 200.0, 113.75)","(16.0, 24.0, 19.714285714285715)","(61.0, 200.0, 175.45454545454547)","(9.0, 16.0, 18.666666666666668)","(8.5, 21.0, 15.615384615384615)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:16:31.252515,"(2.7, 4.5, 3.928571428571429)","(10.0, 17.5, 14.5)","(2.6, 3.05, 3.02)","(101.0, 200.0, 113.75)","(16.0, 24.0, 19.714285714285715)","(61.0, 200.0, 175.45454545454547)","(9.0, 26.0, 15.0)","(8.5, 21.0, 15.615384615384615)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:16:32.466436,"(2.7, 4.5, 4.233333333333333)","(10.0, 17.5, 14.5)","(2.6, 3.05, 3.02)","(101.0, 200.0, 113.75)","(16.0, 24.0, 19.714285714285715)","(61.0, 200.0, 175.45454545454547)","(9.0, 16.0, 23.444444444444443)","(8.5, 21.0, 15.615384615384615)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:16:33.807325,"(2.7, 4.5, 4.233333333333333)","(10.0, 17.5, 14.5)","(2.6, 3.05, 3.02)","(101.0, 200.0, 111.25)","(16.0, 24.0, 19.714285714285715)","(61.0, 200.0, 175.45454545454547)","(9.0, 26.0, 22.272727272727273)","(8.5, 21.0, 15.615384615384615)","(7.5, 99999, 99990)","(71.0, 200.0, 100.0)"
10-01-2023 20:16:35.066303,"(2.7, 4.5, 4.233333333333333)","(10.0, 17.5, 14.5)","(2.6, 3.05, 3.02)","(101.0, 190.0, 111.25)","(16.0, 24.0, 19.714285714285715)","(61.0, 200.0, 175.45454545454547)","(9.0, 24.0, 14.96551724137931)","(8.5, 21.0, 15.615384615384615)","(7.5, 99999, 99990)","(71.0, 190.0, 100.0)"
10-01-2023 20:16:36.318105,"(2.7, 4.5, 3.928571428571429)","(10.0, 17.5, 14.5)","(2.6, 3.05, 3.02)","(101.0, 190.0, 116.66666666666667)","(16.0, 24.0, 19.714285714285715)","(61.0, 200.0, 175.45454545454547)","(9.0, 16.0, 15.066666666666666)","(8.5, 21.0, 15.615384615384615)","(7.5, 99999, 99990)","(71.0, 190.0, 96.66666666666666)"
10-01-2023 20:16:37.564682,"(2.7, 4.5, 3.928571428571429)","(10.0, 17.5, 14.5)","(2.6, 3.05, 3.02)","(101.0, 180.0, 116.66666666666667)","(16.0, 24.0, 19.714285714285715)","(61.0, 200.0, 175.45454545454547)","(9.0, 16.0, 14.2)","(8.5, 21.0, 13.036036036036036)","(7.5, 99999, 99990)","(71.0, 180.0, 96.66666666666666)"
10-01-2023 20:16:38.821512,"(2.7, 4.7, 3.8333333333333335)","(10.0, 17.5, 14.5)","(2.6, 3.05, 3.02)","(101.0, 180.0, 116.66666666666667)","(16.0, 24.0, 19.714285714285715)","(61.0, 200.0, 175.45454545454547)","(9.0, 14.5, 14.277777777777779)","(8.5, 14.0, 13.036036036036036)","(7.5, 99999, 99990)","(71.0, 180.0, 96.66666666666666)"
10-01-2023 20:16:40.063732,"(2.7, 4.7, 3.8333333333333335)","(10.0, 17.5, 14.5)","(2.6, 3.05, 3.02)","(101.0, 180.0, 116.66666666666667)","(16.0, 24.0, 19.714285714285715)","(61.0, 200.0, 175.45454545454547)","(9.0, 14.5, 14.5)","(8.5, 14.0, 13.036036036036036)","(7.5, 99999, 99990)","(71.0, 180.0, 96.66666666666666)"
10-01-2023 20:16:41.257093,"(2.7, 4.7, 4.0181818181818185)","(10.0, 17.5, 14.5)","(2.6, 3.05, 3.02)","(101.0, 180.0, 116.66666666666667)","(16.0, 24.0, 19.714285714285715)","(61.0, 200.0, 175.45454545454547)","(9.0, 15.5, 14.15)","(8.5, 14.0, 13.036036036036036)","(7.5, 99999, 99990)","(71.0, 180.0, 96.66666666666666)"
10-01-2023 20:16:42.466862,"(2.7, 4.7, 4.0181818181818185)","(10.0, 17.5, 14.5)","(2.6, 3.05, 3.02)","(101.0, 180.0, 142.0)","(16.0, 24.0, 19.714285714285715)","(61.0, 200.0, 135.0)","(9.0, 15.5, 20.42857142857143)","(8.5, 14.0, 13.036036036036036)","(7.5, 99999, 99990)","(71.0, 180.0, 117.5)"
10-01-2023 20:16:43.659177,"(2.7, 4.6, 3.9625)","(10.0, 17.5, 13.45)","(2.6, 3.05, 3.02)","(101.0, 180.0, 132.5)","(16.0, 24.0, 19.5)","(61.0, 200.0, 122.0)","(9.0, 23.0, 15.916666666666666)","(8.5, 14.0, 13.036036036036036)","(7.5, 99999, 99990)","(71.0, 180.0, 131.66666666666669)"
10-01-2023 20:16:44.874742,"(2.7, 4.4, 3.8583333333333334)","(10.0, 16.5, 14.166666666666666)","(2.6, 3.05, 3.0457142857142854)","(101.0, 180.0, 132.5)","(16.0, 24.0, 19.5)","(61.0, 200.0, 122.0)","(9.0, 23.0, 15.023809523809524)","(8.5, 14.0, 13.036036036036036)","(7.5, 99999, 99990)","(71.0, 170.0, 107.5)"
10-01-2023 20:16:46.153754,"(2.7, 4.4, 4.038888888888889)","(10.0, 16.0, 13.5)","(2.6, 3.05, 3.0457142857142854)","(101.0, 180.0, 163.75)","(16.0, 24.0, 19.5)","(61.0, 200.0, 122.0)","(9.0, 15.5, 17.333333333333332)","(8.5, 14.0, 13.036036036036036)","(7.5, 99999, 99990)","(71.0, 160.0, 107.5)"
10-01-2023 20:16:47.406393,"(2.7, 4.4, 4.038888888888889)","(10.0, 16.0, 13.5)","(2.6, 3.05, 3.0457142857142854)","(101.0, 190.0, 163.75)","(16.0, 24.0, 19.5)","(61.0, 200.0, 122.0)","(9.0, 23.0, 14.583333333333334)","(8.5, 14.0, 13.036036036036036)","(7.5, 99999, 99990)","(71.0, 160.0, 165.0)"
10-01-2023 20:16:48.656045,"(2.7, 4.4, 4.038888888888889)","(10.0, 16.0, 13.5)","(2.6, 3.05, 3.0457142857142854)","(101.0, 190.0, 163.75)","(16.0, 24.0, 19.5)","(61.0, 200.0, 122.0)","(9.0, 15.0, 14.605263157894736)","(8.5, 14.0, 13.036036036036036)","(7.5, 99999, 99990)","(71.0, 220.0, 132.5)"
10-01-2023 20:16:49.837647,"(2.7, 4.5, 4.083333333333333)","(10.0, 16.0, 13.75)","(2.6, 3.05, 3.0188888888888887)","(101.0, 190.0, 163.75)","(16.0, 24.0, 19.5)","(61.0, 200.0, 122.0)","(9.0, 15.0, 14.6)","(8.5, 14.0, 13.036036036036036)","(7.5, 99999, 99990)","(71.0, 210.0, 132.5)"
10-01-2023 20:16:50.989688,"(2.7, 4.7, 3.95)","(10.0, 12.5, 10.558823529411764)","(2.6, 3.15, 3.05)","(101.0, 190.0, 163.75)","(16.0, 24.0, 19.5)","(61.0, 200.0, 122.0)","(9.0, 15.0, 14.083333333333334)","(8.5, 14.0, 13.036036036036036)","(7.5, 99999, 99990)","(71.0, 210.0, 113.0)"
