,Dangerous Woman,Sweet Hummer,Boudicca,Churn It Up,Opawa Amiekay,Big Time Curly
16-12-2022 12:23:07.405431,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 12.433333333333334)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.684615384615385)"
16-12-2022 12:23:08.290168,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 12.433333333333334)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.684615384615385)"
16-12-2022 12:23:09.129173,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 12.433333333333334)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.684615384615385)"
16-12-2022 12:23:10.023459,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 12.433333333333334)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.684615384615385)"
16-12-2022 12:23:10.884426,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 12.433333333333334)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.684615384615385)"
16-12-2022 12:23:11.755756,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 12.433333333333334)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.684615384615385)"
16-12-2022 12:23:12.668168,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 12.433333333333334)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.684615384615385)"
16-12-2022 12:23:13.536435,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 12.433333333333334)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.684615384615385)"
16-12-2022 12:23:14.458070,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 12.433333333333334)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.684615384615385)"
16-12-2022 12:23:15.301372,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 12.433333333333334)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.684615384615385)"
16-12-2022 12:23:16.137764,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 12.433333333333334)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.684615384615385)"
16-12-2022 12:23:17.079868,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 12.433333333333334)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.684615384615385)"
16-12-2022 12:23:18.031238,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 12.433333333333334)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.684615384615385)"
16-12-2022 12:23:18.955024,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 12.433333333333334)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.684615384615385)"
16-12-2022 12:23:19.828294,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 12.433333333333334)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.684615384615385)"
16-12-2022 12:23:20.692115,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 16.75)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.684615384615385)"
16-12-2022 12:23:21.576046,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.684615384615385)"
16-12-2022 12:23:22.474169,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.684615384615385)"
16-12-2022 12:23:23.352512,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.684615384615385)"
16-12-2022 12:23:24.253526,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.684615384615385)"
16-12-2022 12:23:25.135198,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.684615384615385)"
16-12-2022 12:23:26.031340,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.684615384615385)"
16-12-2022 12:23:26.942795,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.684615384615385)"
16-12-2022 12:23:27.860334,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:28.729839,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:29.597217,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:30.507136,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:31.452273,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:32.394754,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:33.296054,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:34.196051,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:35.046788,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.220000000000001)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:35.911493,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:36.812940,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:37.711101,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 230.0, 170.0)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:38.589950,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 220.0, 91.42857142857143)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:39.475367,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 220.0, 91.42857142857143)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:40.373790,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 220.0, 91.42857142857143)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:41.310648,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 220.0, 91.42857142857143)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:42.309359,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 220.0, 91.42857142857143)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:43.238046,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 220.0, 91.42857142857143)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:44.063406,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 220.0, 91.42857142857143)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:44.990598,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 220.0, 91.42857142857143)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:45.904282,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 220.0, 91.42857142857143)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:46.854931,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 220.0, 91.42857142857143)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:47.773243,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 220.0, 91.42857142857143)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:48.678677,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 220.0, 91.42857142857143)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:49.581391,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 220.0, 91.42857142857143)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:50.494322,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 220.0, 91.42857142857143)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:51.447925,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 220.0, 91.42857142857143)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:52.363504,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 220.0, 91.42857142857143)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:53.254063,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 220.0, 91.42857142857143)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:54.175368,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 220.0, 91.42857142857143)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:55.155524,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 220.0, 91.42857142857143)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:56.119867,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 220.0, 91.42857142857143)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:57.096405,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 220.0, 91.42857142857143)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:58.034868,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 220.0, 91.42857142857143)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:58.910222,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 220.0, 91.42857142857143)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:23:59.786373,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 220.0, 91.42857142857143)","(9.0, 18.5, 11.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:24:00.789983,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.0)","(21.0, 220.0, 56.36363636363637)","(9.0, 18.5, 17.86875)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:24:01.821184,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 27.0)","(21.0, 220.0, 57.18181818181818)","(9.0, 18.5, 17.86875)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.715925925925926)"
16-12-2022 12:24:02.839731,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 27.0)","(21.0, 220.0, 57.18181818181818)","(9.0, 18.5, 17.86875)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 3.0471794871794873)"
16-12-2022 12:24:03.807122,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.333333333333332)","(21.0, 220.0, 57.18181818181818)","(9.0, 18.5, 17.86875)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 3.0471794871794873)"
16-12-2022 12:24:04.757908,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.333333333333332)","(21.0, 220.0, 57.18181818181818)","(9.0, 18.5, 17.86875)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 3.0471794871794873)"
16-12-2022 12:24:05.672202,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.333333333333332)","(21.0, 220.0, 57.18181818181818)","(9.0, 18.5, 17.86875)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 3.1035185185185186)"
16-12-2022 12:24:06.569312,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.333333333333332)","(21.0, 220.0, 57.18181818181818)","(9.0, 18.5, 15.67142857142857)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 3.1035185185185186)"
16-12-2022 12:24:07.505929,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.333333333333332)","(21.0, 220.0, 57.18181818181818)","(9.0, 18.5, 15.67142857142857)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 3.1035185185185186)"
16-12-2022 12:24:08.429366,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.333333333333332)","(21.0, 220.0, 57.18181818181818)","(9.0, 18.5, 15.67142857142857)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 3.1035185185185186)"
16-12-2022 12:24:09.389527,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.333333333333332)","(21.0, 220.0, 57.18181818181818)","(9.0, 18.5, 15.67142857142857)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 3.1035185185185186)"
16-12-2022 12:24:10.300859,"(3.2, 4.8, 3.815625)","(14.0, 32.0, 19.333333333333332)","(21.0, 220.0, 57.18181818181818)","(9.0, 18.5, 15.67142857142857)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.6096153846153847)"
16-12-2022 12:24:11.214615,"(3.2, 4.8, 3.815625)","(14.0, 36.0, 20.666666666666668)","(21.0, 220.0, 57.18181818181818)","(9.0, 19.5, 16.385714285714286)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.6096153846153847)"
16-12-2022 12:24:12.185195,"(3.2, 4.8, 3.815625)","(14.0, 36.0, 20.666666666666668)","(21.0, 220.0, 57.18181818181818)","(9.0, 19.5, 16.385714285714286)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.8922580645161293)"
16-12-2022 12:24:13.121376,"(3.2, 4.8, 3.815625)","(14.0, 36.0, 20.666666666666668)","(21.0, 220.0, 57.18181818181818)","(9.0, 19.5, 16.385714285714286)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.2, 2.8922580645161293)"
16-12-2022 12:24:14.025305,"(3.2, 4.8, 3.815625)","(14.0, 36.0, 20.666666666666668)","(21.0, 220.0, 57.18181818181818)","(9.0, 19.5, 16.385714285714286)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.2, 2.8922580645161293)"
16-12-2022 12:24:14.959204,"(3.2, 4.8, 3.815625)","(14.0, 36.0, 20.666666666666668)","(21.0, 220.0, 57.18181818181818)","(9.0, 19.5, 16.385714285714286)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.2, 2.7826315789473686)"
16-12-2022 12:24:15.894001,"(3.2, 4.8, 3.815625)","(14.0, 36.0, 20.666666666666668)","(21.0, 220.0, 57.18181818181818)","(9.0, 19.5, 16.385714285714286)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.7826315789473686)"
16-12-2022 12:24:16.921951,"(3.2, 4.8, 3.815625)","(14.0, 36.0, 20.666666666666668)","(21.0, 220.0, 57.18181818181818)","(9.0, 19.5, 16.385714285714286)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.7826315789473686)"
16-12-2022 12:24:17.925669,"(3.2, 4.8, 3.815625)","(14.0, 36.0, 20.666666666666668)","(21.0, 220.0, 57.18181818181818)","(9.0, 19.5, 16.385714285714286)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.7826315789473686)"
16-12-2022 12:24:18.922095,"(3.2, 4.8, 3.815625)","(14.0, 36.0, 20.666666666666668)","(21.0, 210.0, 75.0)","(9.0, 19.5, 16.385714285714286)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.7826315789473686)"
16-12-2022 12:24:19.916842,"(3.2, 4.8, 3.815625)","(14.0, 36.0, 20.666666666666668)","(21.0, 210.0, 75.0)","(9.0, 19.5, 16.385714285714286)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.7826315789473686)"
16-12-2022 12:24:20.783668,"(3.2, 4.8, 3.815625)","(14.0, 36.0, 20.666666666666668)","(21.0, 210.0, 75.0)","(9.0, 19.5, 16.385714285714286)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.7826315789473686)"
16-12-2022 12:24:21.716929,"(3.2, 4.8, 3.815625)","(14.0, 36.0, 20.666666666666668)","(21.0, 210.0, 75.0)","(9.0, 19.5, 16.385714285714286)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.7826315789473686)"
16-12-2022 12:24:22.688073,"(3.2, 4.8, 3.815625)","(13.0, 36.0, 20.666666666666668)","(21.0, 210.0, 75.0)","(9.0, 19.5, 12.366666666666667)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.7826315789473686)"
16-12-2022 12:24:23.593031,"(3.2, 4.8, 3.815625)","(13.0, 36.0, 20.666666666666668)","(21.0, 210.0, 75.0)","(9.0, 19.5, 12.366666666666667)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.7826315789473686)"
16-12-2022 12:24:24.532113,"(3.2, 4.8, 3.815625)","(13.0, 36.0, 20.666666666666668)","(21.0, 210.0, 75.0)","(9.0, 19.5, 12.366666666666667)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.7826315789473686)"
16-12-2022 12:24:25.503616,"(3.2, 4.8, 3.815625)","(13.0, 36.0, 20.666666666666668)","(21.0, 210.0, 55.36363636363637)","(9.0, 19.5, 12.366666666666667)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.7826315789473686)"
16-12-2022 12:24:26.528627,"(3.2, 4.8, 3.815625)","(13.0, 36.0, 20.666666666666668)","(21.0, 210.0, 55.36363636363637)","(9.0, 19.5, 12.366666666666667)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.638571428571429)"
16-12-2022 12:24:27.571243,"(3.2, 4.8, 3.815625)","(13.0, 36.0, 20.666666666666668)","(21.0, 210.0, 55.36363636363637)","(9.0, 19.5, 12.366666666666667)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.638571428571429)"
16-12-2022 12:24:28.545974,"(3.2, 4.8, 3.815625)","(13.0, 36.0, 20.666666666666668)","(21.0, 210.0, 55.36363636363637)","(9.0, 19.5, 12.366666666666667)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.638571428571429)"
16-12-2022 12:24:29.458846,"(3.2, 4.8, 3.815625)","(13.0, 36.0, 20.666666666666668)","(21.0, 210.0, 55.36363636363637)","(9.0, 19.5, 12.366666666666667)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.638571428571429)"
16-12-2022 12:24:30.368952,"(3.2, 4.8, 3.815625)","(13.0, 36.0, 20.666666666666668)","(21.0, 210.0, 55.36363636363637)","(9.0, 19.5, 12.366666666666667)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.638571428571429)"
16-12-2022 12:24:31.370885,"(3.2, 4.8, 3.815625)","(13.0, 36.0, 20.666666666666668)","(21.0, 210.0, 55.36363636363637)","(9.0, 19.5, 12.366666666666667)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.638571428571429)"
16-12-2022 12:24:32.531743,"(3.2, 4.8, 3.815625)","(13.0, 36.0, 20.666666666666668)","(21.0, 210.0, 55.36363636363637)","(9.0, 19.5, 12.366666666666667)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.638571428571429)"
16-12-2022 12:24:33.623653,"(3.2, 4.8, 3.815625)","(13.0, 36.0, 20.666666666666668)","(21.0, 210.0, 55.36363636363637)","(9.0, 19.5, 12.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.670689655172414)"
16-12-2022 12:24:34.563724,"(3.2, 4.8, 3.815625)","(13.0, 36.0, 20.666666666666668)","(21.0, 210.0, 55.36363636363637)","(9.0, 19.5, 12.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.670689655172414)"
16-12-2022 12:24:35.538222,"(3.2, 4.8, 3.815625)","(13.0, 36.0, 20.666666666666668)","(21.0, 210.0, 55.36363636363637)","(9.0, 19.5, 12.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.670689655172414)"
16-12-2022 12:24:36.557830,"(3.2, 4.8, 3.815625)","(13.0, 36.0, 20.666666666666668)","(21.0, 210.0, 55.36363636363637)","(9.0, 19.5, 12.633333333333333)","(3.3, 5.5, 4.627272727272727)","(2.3, 3.25, 2.670689655172414)"
16-12-2022 12:24:37.558354,"(3.2, 4.8, 3.815625)","(13.0, 36.0, 20.666666666666668)","(21.0, 210.0, 55.36363636363637)","(9.0, 19.5, 12.633333333333333)","(3.3, 5.5, 4.766666666666667)","(2.3, 3.25, 2.670689655172414)"
16-12-2022 12:24:38.624617,"(3.2, 4.8, 3.815625)","(13.0, 36.0, 20.666666666666668)","(21.0, 210.0, 55.36363636363637)","(9.0, 19.5, 12.633333333333333)","(3.3, 5.6, 4.766666666666667)","(2.3, 3.25, 2.670689655172414)"
16-12-2022 12:24:39.650475,"(3.2, 4.8, 3.815625)","(13.0, 36.0, 20.666666666666668)","(21.0, 210.0, 55.36363636363637)","(9.0, 19.5, 12.633333333333333)","(3.3, 5.6, 4.766666666666667)","(2.3, 3.25, 2.6482758620689655)"
16-12-2022 12:24:40.679168,"(3.2, 4.8, 3.815625)","(13.0, 36.0, 20.666666666666668)","(21.0, 210.0, 55.36363636363637)","(9.0, 19.5, 12.633333333333333)","(3.3, 5.6, 4.766666666666667)","(2.3, 3.2, 2.6482758620689655)"
16-12-2022 12:24:41.717819,"(3.2, 4.8, 3.815625)","(13.0, 36.0, 20.666666666666668)","(21.0, 210.0, 55.36363636363637)","(9.0, 19.5, 12.633333333333333)","(3.3, 5.6, 4.766666666666667)","(2.3, 3.2, 2.6482758620689655)"
16-12-2022 12:24:42.710979,"(3.2, 4.8, 3.815625)","(13.0, 36.0, 20.666666666666668)","(21.0, 210.0, 55.36363636363637)","(9.0, 19.5, 12.633333333333333)","(3.3, 5.6, 4.766666666666667)","(2.3, 3.2, 2.6482758620689655)"
16-12-2022 12:24:43.809789,"(3.2, 4.8, 3.815625)","(13.0, 36.0, 20.666666666666668)","(21.0, 210.0, 55.36363636363637)","(9.0, 19.5, 12.633333333333333)","(3.3, 5.6, 4.766666666666667)","(2.3, 3.2, 2.6482758620689655)"
16-12-2022 12:24:44.770198,"(3.2, 4.8, 3.815625)","(13.0, 36.0, 20.666666666666668)","(21.0, 210.0, 55.36363636363637)","(9.0, 19.5, 12.633333333333333)","(3.3, 5.6, 4.766666666666667)","(2.3, 3.2, 2.6482758620689655)"
16-12-2022 12:24:45.964780,"(3.2, 4.8, 3.815625)","(13.0, 34.0, 20.0)","(21.0, 210.0, 55.36363636363637)","(9.0, 19.5, 12.633333333333333)","(3.3, 5.6, 4.766666666666667)","(2.3, 3.2, 2.6482758620689655)"
