,Finniss Surprise,Finniss Redeem,Urban Ranger,Emerley Wiggum,Springvale Bray,Springvale Dave,Bobby Axelrod,Dash Of Blue
06-01-2023 13:16:52.111075,"(8.5, 16.0, 14.65)","(3.8, 5.8, 5.466666666666667)","(71.0, 470.0, 330.0)","(31.0, 260.0, 162.5)","(6.5, 13.0, 12.775)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.78, 1.7792105263157896)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:16:53.270775,"(8.5, 15.5, 15.0)","(3.8, 5.8, 5.466666666666667)","(71.0, 470.0, 330.0)","(31.0, 260.0, 162.5)","(6.5, 13.0, 12.775)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.78, 1.7792105263157896)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:16:54.403216,"(8.5, 15.5, 15.0)","(3.8, 5.8, 5.466666666666667)","(71.0, 470.0, 330.0)","(31.0, 260.0, 162.5)","(6.5, 13.0, 12.775)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.78, 1.7792105263157896)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:16:55.458464,"(8.5, 15.5, 15.0)","(3.8, 5.8, 5.26)","(71.0, 470.0, 330.0)","(31.0, 260.0, 162.5)","(6.5, 13.0, 12.775)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.78, 1.7792105263157896)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:16:56.503848,"(8.5, 15.5, 15.0)","(3.8, 5.8, 5.382142857142857)","(71.0, 470.0, 330.0)","(31.0, 260.0, 162.5)","(6.5, 13.0, 12.775)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.78, 1.7792105263157896)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:16:57.599079,"(8.5, 15.5, 15.0)","(3.8, 5.8, 5.422580645161291)","(71.0, 470.0, 330.0)","(31.0, 260.0, 162.5)","(6.5, 13.0, 12.788235294117648)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.78, 1.7792105263157896)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:16:58.641310,"(8.5, 15.5, 15.0)","(3.8, 5.8, 5.5)","(71.0, 470.0, 330.0)","(31.0, 260.0, 162.5)","(6.5, 13.0, 12.788235294117648)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.78, 1.7792105263157896)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:16:59.758944,"(8.5, 15.5, 15.0)","(3.8, 5.8, 5.08)","(71.0, 470.0, 325.0)","(31.0, 260.0, 162.5)","(6.5, 13.0, 12.788235294117648)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.78, 1.7792105263157896)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:00.842992,"(8.5, 15.5, 15.0)","(3.8, 5.8, 5.08)","(71.0, 470.0, 325.0)","(31.0, 260.0, 162.5)","(6.5, 13.0, 12.788235294117648)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.78, 1.7792105263157896)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:01.947725,"(8.5, 15.5, 15.0)","(3.8, 5.8, 5.523076923076923)","(71.0, 470.0, 325.0)","(31.0, 260.0, 162.5)","(7.0, 13.0, 12.788235294117648)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.78, 1.7792105263157896)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:03.050716,"(8.5, 15.5, 15.0)","(3.8, 5.8, 5.523076923076923)","(71.0, 470.0, 325.0)","(31.0, 260.0, 162.5)","(7.0, 13.0, 12.788235294117648)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.78, 1.7792105263157896)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:04.156994,"(8.5, 15.5, 15.0)","(3.8, 5.8, 5.523076923076923)","(71.0, 470.0, 325.0)","(31.0, 260.0, 162.5)","(7.0, 13.0, 12.788235294117648)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.78, 1.7792105263157896)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:05.144588,"(8.5, 15.5, 15.0)","(3.8, 5.8, 5.523076923076923)","(71.0, 470.0, 325.0)","(31.0, 260.0, 162.5)","(7.0, 13.0, 12.788235294117648)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.78, 1.7792105263157896)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:06.181118,"(8.5, 15.5, 15.0)","(3.8, 5.8, 5.683333333333334)","(71.0, 470.0, 325.0)","(31.0, 260.0, 162.5)","(7.0, 13.0, 12.788235294117648)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.78, 1.7792105263157896)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:07.155772,"(8.5, 15.5, 15.0)","(3.8, 5.8, 5.7124999999999995)","(71.0, 470.0, 330.0)","(31.0, 260.0, 162.5)","(7.0, 13.0, 12.788235294117648)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.79, 1.7792105263157896)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:08.240977,"(8.5, 15.5, 15.0)","(3.8, 5.8, 5.683333333333334)","(71.0, 470.0, 330.0)","(31.0, 260.0, 162.5)","(7.0, 13.0, 12.788235294117648)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.78, 1.7684615384615385)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:09.496306,"(8.5, 15.5, 15.0)","(3.8, 5.8, 5.666666666666666)","(71.0, 470.0, 335.0)","(31.0, 260.0, 162.5)","(7.0, 13.0, 12.788235294117648)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.78, 1.7684615384615385)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:10.653278,"(8.5, 15.5, 15.0)","(3.8, 5.8, 5.666666666666666)","(71.0, 470.0, 335.0)","(31.0, 260.0, 162.5)","(7.0, 13.0, 12.788235294117648)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.78, 1.7684615384615385)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:11.850995,"(8.5, 15.5, 15.0)","(3.8, 5.8, 5.68)","(71.0, 470.0, 335.0)","(31.0, 260.0, 162.5)","(7.0, 13.0, 12.788235294117648)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.78, 1.7684615384615385)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:13.023249,"(8.5, 15.5, 15.0)","(3.8, 5.8, 5.68)","(71.0, 470.0, 335.0)","(31.0, 260.0, 162.5)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.78, 1.7684615384615385)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:14.173289,"(8.5, 15.5, 15.0)","(3.8, 5.8, 5.68)","(71.0, 470.0, 335.0)","(31.0, 260.0, 162.5)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.78, 1.7684615384615385)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:15.218496,"(8.5, 15.5, 15.0)","(3.8, 5.8, 5.725)","(71.0, 470.0, 340.0)","(31.0, 260.0, 162.5)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.78, 1.7684615384615385)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:16.474294,"(8.5, 15.5, 15.0)","(3.8, 5.8, 5.725)","(71.0, 470.0, 340.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.78, 1.7684615384615385)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:17.565731,"(8.5, 15.5, 15.0)","(3.8, 5.8, 5.725)","(71.0, 470.0, 340.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.78, 1.7383333333333333)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:18.574468,"(8.5, 15.5, 15.0)","(3.8, 5.8, 5.75)","(71.0, 470.0, 340.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.78, 1.7349999999999999)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:19.610552,"(8.5, 15.5, 15.0)","(3.8, 5.8, 5.773684210526316)","(71.0, 470.0, 340.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.78, 1.7327777777777778)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:20.600943,"(8.5, 15.5, 15.0)","(3.8, 5.8, 5.75)","(71.0, 470.0, 340.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.78, 1.7327777777777778)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:21.780444,"(8.5, 15.5, 15.0)","(3.8, 5.9, 5.792857142857144)","(71.0, 470.0, 340.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.76, 1.7395454545454545)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:23.363905,"(8.5, 15.5, 15.0)","(3.8, 6.4, 5.9714285714285715)","(71.0, 470.0, 340.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.76, 1.7395454545454545)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:24.577714,"(8.5, 15.5, 15.0)","(3.8, 6.4, 5.9714285714285715)","(71.0, 470.0, 340.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.76, 1.7542028985507248)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:26.037563,"(8.5, 15.5, 15.0)","(3.8, 6.4, 5.9714285714285715)","(71.0, 460.0, 260.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.76, 1.7545205479452055)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:27.448278,"(8.5, 15.5, 15.0)","(3.8, 6.4, 5.9714285714285715)","(71.0, 460.0, 260.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.76, 1.7594805194805194)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:28.680843,"(8.5, 15.5, 15.0)","(3.8, 6.4, 5.95)","(71.0, 460.0, 340.0)","(31.0, 260.0, 219.0)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.77, 1.7449275362318841)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:30.018840,"(8.5, 15.5, 15.0)","(3.8, 6.4, 6.031818181818182)","(71.0, 470.0, 340.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.75, 1.7449275362318841)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:31.267845,"(8.5, 15.5, 15.0)","(3.8, 6.4, 6.031818181818182)","(71.0, 470.0, 340.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.75, 1.7449275362318841)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:32.487647,"(8.5, 15.5, 15.0)","(3.8, 6.4, 6.031818181818182)","(71.0, 470.0, 340.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.75, 1.7449275362318841)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:33.633466,"(8.5, 15.5, 15.0)","(3.8, 6.4, 6.031818181818182)","(71.0, 470.0, 340.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.75, 1.7449275362318841)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:34.755257,"(8.5, 15.5, 15.0)","(3.8, 6.4, 6.031818181818182)","(71.0, 470.0, 340.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.75, 1.7356521739130435)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:35.933485,"(8.5, 15.5, 15.0)","(3.8, 6.4, 6.031818181818182)","(71.0, 470.0, 340.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.74, 1.7297560975609756)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:37.097295,"(8.5, 15.5, 15.0)","(3.8, 6.4, 6.031818181818182)","(71.0, 470.0, 340.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.74, 1.7292307692307691)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:38.252749,"(8.5, 15.5, 15.0)","(3.8, 6.4, 6.031818181818182)","(71.0, 470.0, 340.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.74, 1.7292307692307691)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:39.441787,"(8.5, 15.5, 15.0)","(3.8, 6.4, 6.031818181818182)","(71.0, 470.0, 320.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.74, 1.7297560975609756)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:40.640137,"(8.5, 15.5, 15.0)","(3.8, 6.4, 6.031818181818182)","(61.0, 470.0, 320.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.74, 1.7297560975609756)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:41.761179,"(8.5, 15.5, 15.0)","(3.8, 6.4, 6.031818181818182)","(61.0, 470.0, 340.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.74, 1.7265753424657535)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:42.837729,"(8.5, 15.5, 15.0)","(3.8, 6.4, 6.031818181818182)","(61.0, 470.0, 340.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.73, 1.7253333333333334)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:44.232153,"(8.5, 15.5, 15.0)","(3.8, 6.4, 6.031818181818182)","(61.0, 470.0, 340.0)","(31.0, 260.0, 219.0)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.73, 1.7265753424657535)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:45.493338,"(8.5, 15.5, 15.0)","(3.8, 6.4, 6.031818181818182)","(61.0, 470.0, 340.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.73, 1.7265753424657535)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:46.654151,"(8.5, 15.5, 15.0)","(3.8, 6.4, 6.031818181818182)","(61.0, 470.0, 340.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.73, 1.7265753424657535)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:47.859895,"(8.5, 15.5, 15.0)","(3.8, 6.4, 6.031818181818182)","(61.0, 470.0, 340.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.73, 1.7674285714285713)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:49.156075,"(8.5, 15.5, 15.0)","(3.8, 6.4, 6.031818181818182)","(61.0, 470.0, 340.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.77, 1.7242857142857142)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:50.354461,"(8.5, 15.5, 15.0)","(3.8, 6.4, 6.031818181818182)","(61.0, 470.0, 340.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.75, 1.732)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:51.776119,"(8.5, 15.5, 15.0)","(3.8, 6.4, 6.031818181818182)","(61.0, 470.0, 340.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.75, 1.7357894736842105)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:53.086067,"(8.5, 15.5, 15.0)","(3.8, 6.4, 6.031818181818182)","(61.0, 470.0, 340.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.75, 1.7341176470588235)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:54.383666,"(8.5, 15.5, 15.0)","(3.8, 6.4, 6.031818181818182)","(61.0, 470.0, 320.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.75, 1.7341176470588235)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:55.852793,"(8.5, 15.5, 15.0)","(3.8, 6.4, 6.031818181818182)","(61.0, 470.0, 320.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.75, 1.7149999999999999)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:57.179467,"(8.5, 15.5, 15.0)","(3.8, 6.4, 6.031818181818182)","(61.0, 470.0, 310.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.72, 1.7141935483870967)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:58.474418,"(8.5, 15.5, 15.0)","(3.8, 6.4, 6.031818181818182)","(61.0, 470.0, 310.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.72, 1.7141935483870967)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:17:59.627055,"(8.5, 15.5, 15.0)","(3.8, 6.4, 6.031818181818182)","(61.0, 470.0, 310.0)","(31.0, 260.0, 219.0)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.72, 1.7141935483870967)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:18:00.837789,"(8.5, 15.5, 15.0)","(3.8, 6.4, 6.031818181818182)","(61.0, 470.0, 310.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.72, 1.7141935483870967)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:18:02.096510,"(8.5, 15.5, 15.0)","(3.8, 6.4, 6.031818181818182)","(61.0, 470.0, 310.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.72, 1.7141935483870967)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:18:03.390010,"(8.5, 15.5, 15.0)","(3.8, 6.4, 6.15)","(61.0, 470.0, 310.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.72, 1.7044827586206897)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:18:04.696860,"(8.5, 15.5, 15.0)","(3.8, 6.2, 6.0055555555555555)","(61.0, 470.0, 310.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.71, 1.7061538461538461)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:18:05.937867,"(8.5, 15.5, 15.0)","(3.8, 6.2, 6.0055555555555555)","(61.0, 470.0, 315.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.71, 1.7061538461538461)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:18:07.138702,"(8.5, 15.5, 15.0)","(3.8, 6.2, 6.0055555555555555)","(61.0, 470.0, 315.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.71, 1.7061538461538461)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:18:08.312320,"(8.5, 15.5, 15.0)","(3.8, 6.2, 6.0055555555555555)","(61.0, 470.0, 320.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.71, 1.7061538461538461)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:18:09.556199,"(8.5, 15.5, 15.0)","(3.8, 6.2, 6.0055555555555555)","(61.0, 470.0, 320.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.71, 1.704736842105263)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:18:10.839995,"(8.5, 15.5, 15.0)","(3.8, 6.2, 6.0055555555555555)","(61.0, 470.0, 320.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.71, 1.704736842105263)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:18:12.144505,"(8.5, 15.5, 15.0)","(3.8, 6.2, 6.0055555555555555)","(61.0, 470.0, 320.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.71, 1.704736842105263)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:18:13.386305,"(8.5, 15.5, 15.0)","(3.8, 6.2, 6.0055555555555555)","(61.0, 470.0, 320.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.71, 1.704736842105263)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:18:14.513204,"(8.5, 15.5, 15.0)","(3.8, 6.2, 6.0055555555555555)","(61.0, 470.0, 320.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.71, 1.704736842105263)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:18:15.610066,"(8.5, 15.5, 15.0)","(3.8, 6.2, 6.0055555555555555)","(61.0, 470.0, 320.0)","(31.0, 260.0, 219.0)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.71, 1.6958333333333333)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:18:16.728693,"(8.5, 16.0, 12.76)","(3.8, 6.2, 6.0055555555555555)","(61.0, 470.0, 320.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.7, 1.6958333333333333)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:18:17.913489,"(8.5, 16.0, 12.76)","(3.8, 6.2, 6.0055555555555555)","(61.0, 470.0, 320.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.7, 1.6973684210526316)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:18:19.168453,"(8.5, 16.0, 12.76)","(3.8, 6.2, 6.0055555555555555)","(61.0, 470.0, 320.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.7, 1.6973684210526316)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:18:20.330356,"(8.5, 16.0, 12.76)","(3.8, 6.2, 6.0055555555555555)","(61.0, 470.0, 320.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.7, 1.6973684210526316)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:18:21.542544,"(8.5, 16.0, 12.76)","(3.8, 6.2, 6.0055555555555555)","(61.0, 470.0, 320.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.7, 1.6973684210526316)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:18:22.738682,"(8.5, 16.0, 12.76)","(3.8, 6.2, 6.0055555555555555)","(61.0, 470.0, 320.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.7, 1.6973684210526316)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:18:23.995566,"(8.5, 16.0, 12.76)","(3.8, 6.2, 6.0055555555555555)","(61.0, 470.0, 320.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.7, 1.6977777777777778)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:18:25.153956,"(8.5, 16.0, 12.76)","(3.8, 6.2, 6.0055555555555555)","(61.0, 470.0, 320.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.7, 1.6977777777777778)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:18:26.301548,"(8.5, 16.0, 12.76)","(3.8, 6.2, 6.0055555555555555)","(61.0, 470.0, 320.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.7, 1.6977777777777778)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:18:27.369765,"(8.5, 16.0, 12.76)","(3.8, 6.2, 6.0055555555555555)","(61.0, 470.0, 320.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.7, 1.6977777777777778)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:18:28.574877,"(8.5, 16.0, 12.76)","(3.8, 6.2, 6.0055555555555555)","(61.0, 470.0, 320.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.7, 1.6858695652173912)","(14.0, 32.0, 26.857142857142858)"
06-01-2023 13:18:30.168355,"(8.5, 16.0, 12.76)","(3.8, 6.2, 6.0055555555555555)","(61.0, 470.0, 320.0)","(31.0, 260.0, 225.83333333333331)","(7.0, 13.0, 12.8)","(21.0, 44.0, 36.27272727272727)","(1.65, 1.69, 1.6858695652173912)","(14.0, 32.0, 26.857142857142858)"
