,Kooringa Magic,Dragon Smoke,Our Mate Ewan,Bit Of Mischief,Ripple Lane,Annika Mac,Rosdue Kodiak
942,"[datetime.datetime(2022, 11, 28, 12, 15, 59, 274456), 1.5, 1.65]","[datetime.datetime(2022, 11, 28, 12, 15, 59, 274456), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 15, 59, 274456), 5.5, 5.8]","[datetime.datetime(2022, 11, 28, 12, 15, 59, 274456), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 15, 59, 274456), 8.5, 15.5]","[datetime.datetime(2022, 11, 28, 12, 15, 59, 274456), 7.5, 17.5]","[datetime.datetime(2022, 11, 28, 12, 15, 59, 274456), 12.0, 27.0]"
943,"[datetime.datetime(2022, 11, 28, 12, 16, 0, 386642), 1.5, 1.65]","[datetime.datetime(2022, 11, 28, 12, 16, 0, 386642), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 0, 386642), 5.5, 5.8]","[datetime.datetime(2022, 11, 28, 12, 16, 0, 386642), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 16, 0, 386642), 8.5, 15.5]","[datetime.datetime(2022, 11, 28, 12, 16, 0, 386642), 7.5, 17.5]","[datetime.datetime(2022, 11, 28, 12, 16, 0, 386642), 12.0, 27.0]"
944,"[datetime.datetime(2022, 11, 28, 12, 16, 1, 493522), 1.5, 1.65]","[datetime.datetime(2022, 11, 28, 12, 16, 1, 493522), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 1, 493522), 5.5, 5.8]","[datetime.datetime(2022, 11, 28, 12, 16, 1, 493522), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 1, 493522), 8.5, 15.5]","[datetime.datetime(2022, 11, 28, 12, 16, 1, 493522), 7.5, 17.5]","[datetime.datetime(2022, 11, 28, 12, 16, 1, 493522), 12.0, 27.0]"
945,"[datetime.datetime(2022, 11, 28, 12, 16, 2, 604513), 1.5, 1.65]","[datetime.datetime(2022, 11, 28, 12, 16, 2, 604513), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 2, 604513), 5.5, 5.8]","[datetime.datetime(2022, 11, 28, 12, 16, 2, 604513), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 2, 604513), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 12, 16, 2, 604513), 7.5, 17.5]","[datetime.datetime(2022, 11, 28, 12, 16, 2, 604513), 12.0, 27.0]"
946,"[datetime.datetime(2022, 11, 28, 12, 16, 3, 711930), 1.5, 1.65]","[datetime.datetime(2022, 11, 28, 12, 16, 3, 711930), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 3, 711930), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 3, 711930), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 3, 711930), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 12, 16, 3, 711930), 7.5, 17.5]","[datetime.datetime(2022, 11, 28, 12, 16, 3, 711930), 12.0, 28.0]"
947,"[datetime.datetime(2022, 11, 28, 12, 16, 4, 825570), 1.5, 1.65]","[datetime.datetime(2022, 11, 28, 12, 16, 4, 825570), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 4, 825570), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 4, 825570), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 4, 825570), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 12, 16, 4, 825570), 7.5, 17.5]","[datetime.datetime(2022, 11, 28, 12, 16, 4, 825570), 12.0, 28.0]"
948,"[datetime.datetime(2022, 11, 28, 12, 16, 5, 934535), 1.5, 1.65]","[datetime.datetime(2022, 11, 28, 12, 16, 5, 934535), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 5, 934535), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 5, 934535), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 5, 934535), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 12, 16, 5, 934535), 7.5, 17.5]","[datetime.datetime(2022, 11, 28, 12, 16, 5, 934535), 12.0, 28.0]"
949,"[datetime.datetime(2022, 11, 28, 12, 16, 7, 39146), 1.5, 1.65]","[datetime.datetime(2022, 11, 28, 12, 16, 7, 39146), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 7, 39146), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 7, 39146), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 7, 39146), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 12, 16, 7, 39146), 7.5, 17.5]","[datetime.datetime(2022, 11, 28, 12, 16, 7, 39146), 12.0, 28.0]"
950,"[datetime.datetime(2022, 11, 28, 12, 16, 8, 150719), 1.5, 1.65]","[datetime.datetime(2022, 11, 28, 12, 16, 8, 150719), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 8, 150719), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 8, 150719), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 8, 150719), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 12, 16, 8, 150719), 7.5, 17.5]","[datetime.datetime(2022, 11, 28, 12, 16, 8, 150719), 12.0, 28.0]"
951,"[datetime.datetime(2022, 11, 28, 12, 16, 9, 258552), 1.5, 1.65]","[datetime.datetime(2022, 11, 28, 12, 16, 9, 258552), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 9, 258552), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 9, 258552), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 9, 258552), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 12, 16, 9, 259552), 7.5, 17.5]","[datetime.datetime(2022, 11, 28, 12, 16, 9, 259552), 12.0, 28.0]"
952,"[datetime.datetime(2022, 11, 28, 12, 16, 10, 366661), 1.5, 1.65]","[datetime.datetime(2022, 11, 28, 12, 16, 10, 366661), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 10, 366661), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 10, 366661), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 10, 366661), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 12, 16, 10, 366661), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 12, 16, 10, 366661), 12.0, 28.0]"
953,"[datetime.datetime(2022, 11, 28, 12, 16, 11, 473942), 1.5, 1.65]","[datetime.datetime(2022, 11, 28, 12, 16, 11, 473942), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 11, 473942), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 11, 473942), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 11, 473942), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 12, 16, 11, 473942), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 12, 16, 11, 473942), 12.0, 28.0]"
954,"[datetime.datetime(2022, 11, 28, 12, 16, 12, 585000), 1.5, 1.65]","[datetime.datetime(2022, 11, 28, 12, 16, 12, 585000), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 12, 585000), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 12, 585000), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 12, 585000), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 12, 16, 12, 585000), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 12, 16, 12, 585000), 12.0, 28.0]"
955,"[datetime.datetime(2022, 11, 28, 12, 16, 13, 690917), 1.5, 1.65]","[datetime.datetime(2022, 11, 28, 12, 16, 13, 690917), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 13, 690917), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 13, 690917), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 13, 690917), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 12, 16, 13, 690917), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 12, 16, 13, 690917), 12.0, 28.0]"
956,"[datetime.datetime(2022, 11, 28, 12, 16, 14, 802889), 1.5, 1.65]","[datetime.datetime(2022, 11, 28, 12, 16, 14, 802889), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 14, 802889), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 14, 802889), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 14, 802889), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 12, 16, 14, 802889), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 12, 16, 14, 802889), 12.0, 30.0]"
957,"[datetime.datetime(2022, 11, 28, 12, 16, 15, 911169), 1.5, 1.65]","[datetime.datetime(2022, 11, 28, 12, 16, 15, 911169), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 15, 911169), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 15, 911169), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 15, 911169), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 12, 16, 15, 911169), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 12, 16, 15, 911169), 12.0, 30.0]"
958,"[datetime.datetime(2022, 11, 28, 12, 16, 17, 21918), 1.5, 1.65]","[datetime.datetime(2022, 11, 28, 12, 16, 17, 21918), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 17, 21918), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 17, 21918), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 17, 21918), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 12, 16, 17, 21918), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 12, 16, 17, 21918), 12.0, 32.0]"
959,"[datetime.datetime(2022, 11, 28, 12, 16, 18, 130458), 1.5, 1.65]","[datetime.datetime(2022, 11, 28, 12, 16, 18, 130458), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 18, 130458), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 18, 130458), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 18, 130458), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 12, 16, 18, 130458), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 12, 16, 18, 130458), 12.0, 30.0]"
960,"[datetime.datetime(2022, 11, 28, 12, 16, 19, 249235), 1.5, 1.65]","[datetime.datetime(2022, 11, 28, 12, 16, 19, 249235), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 19, 249235), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 19, 249235), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 19, 249235), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 19, 249235), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 12, 16, 19, 249235), 12.0, 29.0]"
961,"[datetime.datetime(2022, 11, 28, 12, 16, 20, 356970), 1.5, 1.65]","[datetime.datetime(2022, 11, 28, 12, 16, 20, 356970), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 20, 356970), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 20, 356970), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 20, 356970), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 20, 356970), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 12, 16, 20, 356970), 12.0, 29.0]"
962,"[datetime.datetime(2022, 11, 28, 12, 16, 21, 470442), 1.5, 1.65]","[datetime.datetime(2022, 11, 28, 12, 16, 21, 470442), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 21, 470442), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 21, 470442), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 21, 470442), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 21, 470442), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 12, 16, 21, 470442), 12.0, 30.0]"
963,"[datetime.datetime(2022, 11, 28, 12, 16, 22, 584820), 1.5, 1.65]","[datetime.datetime(2022, 11, 28, 12, 16, 22, 584820), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 22, 584820), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 22, 584820), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 22, 584820), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 22, 584820), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 12, 16, 22, 584820), 12.0, 30.0]"
964,"[datetime.datetime(2022, 11, 28, 12, 16, 23, 697869), 1.5, 1.65]","[datetime.datetime(2022, 11, 28, 12, 16, 23, 697869), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 23, 697869), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 23, 697869), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 23, 697869), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 23, 697869), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 12, 16, 23, 697869), 12.0, 30.0]"
965,"[datetime.datetime(2022, 11, 28, 12, 16, 24, 808243), 1.5, 1.65]","[datetime.datetime(2022, 11, 28, 12, 16, 24, 808243), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 24, 808243), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 24, 808243), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 24, 808243), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 24, 808243), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 12, 16, 24, 808243), 12.0, 30.0]"
966,"[datetime.datetime(2022, 11, 28, 12, 16, 25, 923194), 1.5, 1.65]","[datetime.datetime(2022, 11, 28, 12, 16, 25, 923194), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 25, 923194), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 25, 923194), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 25, 923194), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 25, 923194), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 12, 16, 25, 923194), 12.0, 30.0]"
967,"[datetime.datetime(2022, 11, 28, 12, 16, 27, 34442), 1.5, 1.66]","[datetime.datetime(2022, 11, 28, 12, 16, 27, 34442), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 27, 34442), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 27, 34442), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 27, 34442), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 27, 34442), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 12, 16, 27, 34442), 12.0, 30.0]"
968,"[datetime.datetime(2022, 11, 28, 12, 16, 28, 149570), 1.5, 1.66]","[datetime.datetime(2022, 11, 28, 12, 16, 28, 149570), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 28, 149570), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 28, 149570), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 28, 149570), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 28, 149570), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 12, 16, 28, 149570), 12.0, 30.0]"
969,"[datetime.datetime(2022, 11, 28, 12, 16, 29, 259799), 1.5, 1.66]","[datetime.datetime(2022, 11, 28, 12, 16, 29, 259799), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 29, 259799), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 29, 259799), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 29, 259799), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 29, 259799), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 12, 16, 29, 259799), 12.0, 30.0]"
970,"[datetime.datetime(2022, 11, 28, 12, 16, 30, 373888), 1.5, 1.67]","[datetime.datetime(2022, 11, 28, 12, 16, 30, 373888), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 30, 373888), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 30, 373888), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 30, 373888), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 30, 373888), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 12, 16, 30, 373888), 12.0, 30.0]"
971,"[datetime.datetime(2022, 11, 28, 12, 16, 31, 485144), 1.5, 1.68]","[datetime.datetime(2022, 11, 28, 12, 16, 31, 485144), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 31, 485144), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 31, 485144), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 31, 485144), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 31, 485144), 8.0, 19.0]","[datetime.datetime(2022, 11, 28, 12, 16, 31, 485144), 12.0, 30.0]"
972,"[datetime.datetime(2022, 11, 28, 12, 16, 32, 597579), 1.5, 1.68]","[datetime.datetime(2022, 11, 28, 12, 16, 32, 597579), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 32, 597579), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 32, 597579), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 32, 597579), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 32, 597579), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 12, 16, 32, 597579), 12.0, 30.0]"
973,"[datetime.datetime(2022, 11, 28, 12, 16, 33, 712604), 1.5, 1.71]","[datetime.datetime(2022, 11, 28, 12, 16, 33, 712604), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 33, 712604), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 33, 712604), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 16, 33, 712604), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 33, 712604), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 12, 16, 33, 712604), 12.0, 30.0]"
974,"[datetime.datetime(2022, 11, 28, 12, 16, 34, 834907), 1.5, 1.68]","[datetime.datetime(2022, 11, 28, 12, 16, 34, 834907), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 34, 834907), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 34, 834907), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 34, 834907), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 34, 834907), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 12, 16, 34, 834907), 12.0, 30.0]"
975,"[datetime.datetime(2022, 11, 28, 12, 16, 35, 956757), 1.5, 1.71]","[datetime.datetime(2022, 11, 28, 12, 16, 35, 956757), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 35, 956757), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 35, 956757), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 35, 956757), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 35, 956757), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 12, 16, 35, 956757), 12.0, 30.0]"
976,"[datetime.datetime(2022, 11, 28, 12, 16, 37, 90065), 1.5, 1.71]","[datetime.datetime(2022, 11, 28, 12, 16, 37, 90065), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 37, 90065), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 37, 90065), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 37, 90065), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 37, 90065), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 12, 16, 37, 90065), 12.0, 30.0]"
977,"[datetime.datetime(2022, 11, 28, 12, 16, 38, 210165), 1.5, 1.71]","[datetime.datetime(2022, 11, 28, 12, 16, 38, 210165), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 38, 210165), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 38, 210165), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 38, 210165), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 38, 210165), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 12, 16, 38, 210165), 12.0, 29.0]"
978,"[datetime.datetime(2022, 11, 28, 12, 16, 39, 341555), 1.5, 1.71]","[datetime.datetime(2022, 11, 28, 12, 16, 39, 341555), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 39, 341555), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 12, 16, 39, 341555), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 39, 341555), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 39, 341555), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 12, 16, 39, 341555), 12.0, 29.0]"
979,"[datetime.datetime(2022, 11, 28, 12, 16, 40, 470576), 1.5, 1.71]","[datetime.datetime(2022, 11, 28, 12, 16, 40, 470576), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 40, 470576), 5.0, 5.7]","[datetime.datetime(2022, 11, 28, 12, 16, 40, 470576), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 40, 470576), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 40, 470576), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 12, 16, 40, 470576), 12.0, 29.0]"
980,"[datetime.datetime(2022, 11, 28, 12, 16, 41, 604088), 1.5, 1.71]","[datetime.datetime(2022, 11, 28, 12, 16, 41, 604088), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 41, 604088), 5.0, 5.7]","[datetime.datetime(2022, 11, 28, 12, 16, 41, 604088), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 16, 41, 604088), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 41, 604088), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 12, 16, 41, 604088), 12.0, 29.0]"
981,"[datetime.datetime(2022, 11, 28, 12, 16, 42, 731226), 1.5, 1.71]","[datetime.datetime(2022, 11, 28, 12, 16, 42, 731226), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 16, 42, 731226), 5.0, 5.7]","[datetime.datetime(2022, 11, 28, 12, 16, 42, 731226), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 42, 731226), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 42, 731226), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 12, 16, 42, 731226), 12.0, 27.0]"
982,"[datetime.datetime(2022, 11, 28, 12, 16, 43, 855819), 1.5, 1.7]","[datetime.datetime(2022, 11, 28, 12, 16, 43, 855819), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 16, 43, 855819), 5.0, 5.7]","[datetime.datetime(2022, 11, 28, 12, 16, 43, 855819), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 43, 855819), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 43, 855819), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 12, 16, 43, 855819), 12.0, 29.0]"
983,"[datetime.datetime(2022, 11, 28, 12, 16, 44, 967902), 1.5, 1.7]","[datetime.datetime(2022, 11, 28, 12, 16, 44, 967902), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 16, 44, 967902), 5.0, 5.7]","[datetime.datetime(2022, 11, 28, 12, 16, 44, 967902), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 44, 967902), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 44, 967902), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 12, 16, 44, 967902), 12.0, 29.0]"
984,"[datetime.datetime(2022, 11, 28, 12, 16, 46, 89230), 1.5, 1.7]","[datetime.datetime(2022, 11, 28, 12, 16, 46, 89230), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 16, 46, 89230), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 16, 46, 89230), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 46, 89230), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 46, 89230), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 12, 16, 46, 89230), 12.0, 29.0]"
985,"[datetime.datetime(2022, 11, 28, 12, 16, 47, 197560), 1.5, 1.74]","[datetime.datetime(2022, 11, 28, 12, 16, 47, 197560), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 16, 47, 197560), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 16, 47, 197560), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 47, 197560), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 47, 197560), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 12, 16, 47, 197560), 12.0, 28.0]"
986,"[datetime.datetime(2022, 11, 28, 12, 16, 48, 324681), 1.5, 1.73]","[datetime.datetime(2022, 11, 28, 12, 16, 48, 324681), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 16, 48, 324681), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 16, 48, 324681), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 48, 324681), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 48, 324681), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 12, 16, 48, 324681), 12.0, 28.0]"
987,"[datetime.datetime(2022, 11, 28, 12, 16, 49, 433706), 1.5, 1.73]","[datetime.datetime(2022, 11, 28, 12, 16, 49, 433706), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 16, 49, 433706), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 16, 49, 433706), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 49, 433706), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 49, 433706), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 12, 16, 49, 433706), 12.0, 28.0]"
