,Joint Forces,Mango Tango Wine,Mr Tangles,Sea Stitch,Falvelon Delight,Mrs Gloop,Paparazzi Rocket,Stars And Shadows,Talk Crazy,Cosmic Starlet,Miss Starlette
07-01-2023 13:38:04.797896,"(11.0, 13.5, 13.370967741935484)","(4.0, 4.8, 4.596774193548387)","(8.5, 12.5, 11.10344827586207)","(4.8, 6.0, 5.8769230769230765)","(31.0, 95.0, 78.5)","(4.8, 6.4, 6.217391304347826)","(61.0, 100.0, 85.0)","(6.0, 8.0, 7.742857142857143)","(9.0, 9.6, 9.266666666666667)","(61.0, 190.0, 118.75)","(31.0, 60.0, 57.66666666666667)"
07-01-2023 13:38:06.204267,"(11.0, 13.5, 12.442857142857143)","(4.0, 4.8, 4.617391304347826)","(8.5, 12.5, 11.10344827586207)","(4.8, 6.0, 5.8769230769230765)","(31.0, 90.0, 78.5)","(4.8, 6.4, 6.9)","(61.0, 100.0, 85.0)","(6.0, 8.2, 7.742857142857143)","(9.0, 9.4, 8.788235294117648)","(61.0, 190.0, 118.75)","(31.0, 60.0, 57.66666666666667)"
07-01-2023 13:38:07.522269,"(11.0, 12.5, 13.385714285714286)","(4.0, 4.8, 4.62)","(8.5, 12.5, 11.10344827586207)","(4.8, 6.0, 5.8769230769230765)","(31.0, 90.0, 78.5)","(4.8, 7.0, 6.816326530612245)","(61.0, 100.0, 86.66666666666667)","(6.0, 8.2, 7.742857142857143)","(9.0, 9.6, 9.316666666666666)","(61.0, 190.0, 118.75)","(31.0, 60.0, 57.66666666666667)"
07-01-2023 13:38:08.847006,"(11.0, 13.5, 12.5)","(4.0, 4.7, 4.62)","(8.5, 12.5, 10.08974358974359)","(4.8, 6.0, 5.8769230769230765)","(31.0, 90.0, 79.14285714285714)","(4.8, 7.0, 6.507692307692308)","(61.0, 100.0, 86.66666666666667)","(6.0, 8.2, 7.742857142857143)","(9.0, 9.4, 9.285714285714286)","(61.0, 190.0, 133.0)","(31.0, 60.0, 57.66666666666667)"
07-01-2023 13:38:10.191240,"(11.0, 12.5, 11.645299145299145)","(4.0, 4.7, 4.657894736842105)","(8.5, 10.5, 10.101990049751244)","(4.8, 6.0, 5.890909090909091)","(31.0, 85.0, 65.5)","(4.8, 7.0, 6.507692307692308)","(61.0, 100.0, 86.66666666666667)","(6.0, 8.2, 7.971428571428571)","(9.0, 9.4, 9.35)","(61.0, 190.0, 133.0)","(31.0, 60.0, 57.66666666666667)"
07-01-2023 13:38:11.510419,"(11.0, 12.5, 11.645299145299145)","(4.0, 4.7, 4.644186046511628)","(8.5, 10.5, 10.101990049751244)","(4.8, 6.0, 5.890909090909091)","(31.0, 85.0, 65.5)","(4.8, 7.0, 6.612121212121212)","(61.0, 100.0, 86.66666666666667)","(6.0, 8.2, 7.971428571428571)","(9.0, 9.4, 9.35)","(61.0, 190.0, 133.0)","(31.0, 60.0, 57.66666666666667)"
07-01-2023 13:38:12.897782,"(11.0, 12.5, 12.012195121951219)","(4.0, 4.7, 4.644186046511628)","(8.5, 10.5, 10.101990049751244)","(4.8, 6.0, 5.8875)","(31.0, 85.0, 65.5)","(4.8, 7.0, 6.466666666666667)","(61.0, 100.0, 86.66666666666667)","(6.0, 8.2, 7.72)","(9.0, 9.4, 9.35)","(61.0, 190.0, 133.0)","(31.0, 60.0, 56.0)"
07-01-2023 13:38:14.340694,"(11.0, 12.5, 11.524271844660195)","(4.0, 4.7, 4.617241379310345)","(8.5, 10.5, 10.109625668449198)","(4.8, 6.0, 5.8875)","(31.0, 85.0, 65.5)","(4.8, 7.0, 6.466666666666667)","(61.0, 100.0, 86.66666666666667)","(6.0, 8.2, 7.999999999999999)","(9.0, 9.4, 9.35)","(61.0, 190.0, 133.0)","(31.0, 60.0, 56.0)"
07-01-2023 13:38:15.813859,"(11.0, 12.5, 11.738095238095237)","(4.0, 4.7, 4.617241379310345)","(8.5, 10.5, 10.109625668449198)","(4.8, 6.0, 5.666666666666667)","(31.0, 85.0, 65.5)","(4.8, 7.0, 6.672727272727273)","(61.0, 100.0, 86.66666666666667)","(6.0, 8.2, 8.015384615384615)","(9.0, 9.4, 9.450980392156863)","(61.0, 190.0, 133.0)","(31.0, 60.0, 56.0)"
07-01-2023 13:38:17.153002,"(11.0, 12.0, 11.142857142857142)","(4.0, 4.7, 4.64)","(8.5, 10.5, 10.09903381642512)","(4.8, 5.7, 5.7375)","(31.0, 85.0, 75.25)","(4.8, 7.0, 6.65945945945946)","(61.0, 100.0, 86.66666666666667)","(6.0, 8.2, 8.015384615384615)","(9.0, 9.6, 9.46896551724138)","(61.0, 190.0, 163.0)","(31.0, 60.0, 59.333333333333336)"
07-01-2023 13:38:18.498092,"(11.0, 12.5, 10.815315315315315)","(4.0, 4.7, 4.64)","(8.5, 10.5, 10.09903381642512)","(4.8, 6.0, 5.710344827586207)","(31.0, 85.0, 75.25)","(4.8, 7.0, 6.65945945945946)","(61.0, 100.0, 86.66666666666667)","(6.0, 8.2, 8.015384615384615)","(9.0, 9.6, 9.711111111111112)","(61.0, 180.0, 163.0)","(31.0, 65.0, 59.333333333333336)"
07-01-2023 13:38:19.843444,"(11.0, 12.5, 10.815315315315315)","(4.0, 4.6, 4.5593220338983045)","(8.5, 10.5, 10.09903381642512)","(4.8, 6.0, 5.710344827586207)","(31.0, 85.0, 75.25)","(4.8, 7.0, 6.690909090909091)","(61.0, 100.0, 86.66666666666667)","(6.0, 8.2, 8.015384615384615)","(9.0, 9.8, 9.711111111111112)","(61.0, 180.0, 151.66666666666666)","(31.0, 65.0, 59.333333333333336)"
07-01-2023 13:38:21.184582,"(11.0, 11.5, 11.421052631578947)","(4.0, 4.6, 4.5593220338983045)","(8.5, 10.5, 10.101485148514852)","(4.8, 6.0, 5.710344827586207)","(31.0, 85.0, 75.25)","(4.8, 7.0, 6.690909090909091)","(61.0, 100.0, 86.66666666666667)","(6.0, 8.2, 8.015384615384615)","(9.0, 9.8, 9.711111111111112)","(61.0, 180.0, 151.66666666666666)","(31.0, 65.0, 59.333333333333336)"
07-01-2023 13:38:22.538206,"(11.0, 11.5, 11.295454545454545)","(4.0, 4.6, 4.5593220338983045)","(8.5, 10.5, 10.101485148514852)","(4.8, 6.0, 5.710344827586207)","(31.0, 85.0, 75.25)","(4.8, 7.0, 6.44)","(61.0, 100.0, 90.0)","(6.0, 8.2, 8.114285714285714)","(9.0, 9.8, 9.852941176470589)","(61.0, 180.0, 133.0)","(31.0, 65.0, 59.0)"
07-01-2023 13:38:23.842612,"(11.0, 12.0, 11.75)","(4.0, 4.7, 4.674193548387097)","(8.5, 10.5, 10.1025)","(4.8, 5.9, 5.774285714285715)","(31.0, 85.0, 79.42857142857143)","(4.8, 7.0, 6.458064516129032)","(61.0, 100.0, 90.0)","(6.0, 8.4, 8.177777777777777)","(9.0, 10.5, 9.884)","(61.0, 190.0, 138.84615384615384)","(31.0, 70.0, 59.0)"
07-01-2023 13:38:25.161375,"(11.0, 12.0, 11.75)","(4.0, 4.8, 4.5809999999999995)","(8.5, 10.5, 10.1025)","(4.8, 5.9, 5.774285714285715)","(31.0, 85.0, 79.42857142857143)","(4.8, 7.0, 6.458064516129032)","(61.0, 100.0, 90.0)","(6.0, 8.4, 8.177777777777777)","(9.0, 10.5, 9.884)","(61.0, 190.0, 138.84615384615384)","(31.0, 70.0, 59.0)"
07-01-2023 13:38:26.458411,"(11.0, 12.0, 11.75)","(4.0, 4.8, 4.5809999999999995)","(8.5, 10.5, 10.1025)","(4.8, 5.9, 5.66969696969697)","(31.0, 85.0, 79.42857142857143)","(4.8, 7.0, 6.473684210526316)","(61.0, 100.0, 90.0)","(6.0, 8.4, 8.177777777777777)","(9.0, 10.5, 9.884)","(61.0, 190.0, 138.84615384615384)","(31.0, 70.0, 62.666666666666664)"
07-01-2023 13:38:27.813845,"(11.0, 12.0, 11.75)","(4.0, 4.8, 4.583505154639175)","(8.5, 10.5, 10.122754491017965)","(4.8, 5.9, 5.651351351351352)","(31.0, 85.0, 78.83333333333334)","(4.8, 7.0, 6.575)","(61.0, 100.0, 90.0)","(6.0, 8.4, 8.177777777777777)","(9.0, 10.5, 9.8)","(61.0, 190.0, 135.9090909090909)","(31.0, 70.0, 60.0)"
07-01-2023 13:38:29.198916,"(11.0, 12.0, 11.71875)","(4.0, 4.8, 4.621621621621622)","(8.5, 10.5, 10.122754491017965)","(4.8, 5.9, 5.675)","(31.0, 85.0, 70.2)","(4.8, 6.8, 6.575)","(61.0, 100.0, 90.0)","(6.0, 8.4, 7.832142857142856)","(9.0, 10.0, 9.733333333333333)","(61.0, 170.0, 135.9090909090909)","(31.0, 70.0, 60.0)"
07-01-2023 13:38:30.468560,"(11.0, 12.0, 11.386363636363637)","(4.0, 4.8, 4.695652173913043)","(8.5, 10.5, 10.124324324324323)","(4.8, 5.9, 5.684)","(31.0, 85.0, 75.75)","(4.8, 6.8, 6.514285714285714)","(61.0, 100.0, 90.0)","(6.0, 8.6, 7.88)","(9.0, 10.0, 9.9)","(61.0, 170.0, 135.9090909090909)","(31.0, 70.0, 59.285714285714285)"
07-01-2023 13:38:31.779738,"(11.0, 11.5, 11.277777777777779)","(4.0, 4.8, 4.7555555555555555)","(8.5, 10.5, 10.109947643979057)","(4.8, 5.9, 5.72)","(31.0, 85.0, 75.75)","(4.8, 6.8, 6.593103448275862)","(61.0, 100.0, 97.5)","(6.0, 8.2, 8.294117647058824)","(9.0, 10.0, 9.432876712328767)","(61.0, 170.0, 135.9090909090909)","(31.0, 70.0, 59.285714285714285)"
07-01-2023 13:38:33.106976,"(11.0, 11.5, 11.277777777777779)","(4.0, 4.8, 4.764444444444444)","(8.5, 10.5, 10.109947643979057)","(4.8, 5.9, 5.757894736842105)","(31.0, 85.0, 75.75)","(4.8, 6.8, 6.624)","(61.0, 100.0, 97.22222222222223)","(6.0, 8.4, 8.294117647058824)","(9.0, 9.6, 9.352)","(61.0, 170.0, 128.33333333333334)","(31.0, 70.0, 59.285714285714285)"
07-01-2023 13:38:34.458327,"(11.0, 11.5, 11.277777777777779)","(4.0, 4.8, 4.764444444444444)","(8.5, 10.5, 10.109947643979057)","(4.8, 5.9, 5.757894736842105)","(31.0, 85.0, 75.75)","(4.8, 6.8, 6.593103448275862)","(61.0, 100.0, 97.22222222222223)","(6.0, 8.4, 8.294117647058824)","(9.0, 9.6, 9.413698630136986)","(61.0, 170.0, 128.33333333333334)","(31.0, 70.0, 59.285714285714285)"
07-01-2023 13:38:35.885864,"(11.0, 11.5, 11.159090909090908)","(4.0, 4.8, 4.764444444444444)","(8.5, 10.5, 10.109947643979057)","(4.8, 5.9, 5.72)","(31.0, 85.0, 61.666666666666664)","(4.8, 6.8, 6.593103448275862)","(61.0, 100.0, 90.0)","(6.0, 8.4, 8.294117647058824)","(9.0, 9.6, 9.413698630136986)","(61.0, 170.0, 128.33333333333334)","(31.0, 70.0, 60.0)"
07-01-2023 13:38:37.305375,"(11.0, 11.5, 11.159090909090908)","(4.0, 4.8, 4.764444444444444)","(8.5, 10.5, 10.109947643979057)","(4.8, 5.9, 5.72)","(31.0, 85.0, 61.666666666666664)","(4.8, 6.8, 6.624)","(61.0, 100.0, 90.0)","(6.0, 8.4, 8.294117647058824)","(9.0, 9.6, 9.413698630136986)","(61.0, 170.0, 128.33333333333334)","(31.0, 70.0, 59.285714285714285)"
07-01-2023 13:38:38.669809,"(11.0, 11.5, 11.159090909090908)","(4.0, 4.8, 4.764444444444444)","(8.5, 10.5, 10.109947643979057)","(4.8, 5.9, 5.72)","(31.0, 85.0, 61.666666666666664)","(4.8, 6.8, 6.593103448275862)","(61.0, 100.0, 90.0)","(6.0, 8.4, 8.294117647058824)","(9.0, 9.6, 9.413698630136986)","(61.0, 170.0, 128.33333333333334)","(31.0, 70.0, 59.285714285714285)"
07-01-2023 13:38:39.992531,"(11.0, 11.5, 11.110169491525424)","(4.0, 4.8, 4.764444444444444)","(8.5, 10.5, 10.109947643979057)","(4.8, 5.9, 5.802941176470588)","(31.0, 85.0, 61.666666666666664)","(4.8, 6.8, 6.5473684210526315)","(61.0, 100.0, 85.71428571428571)","(6.0, 8.4, 8.294117647058824)","(9.0, 9.6, 9.413698630136986)","(61.0, 170.0, 128.33333333333334)","(31.0, 70.0, 60.0)"
07-01-2023 13:38:41.297554,"(11.0, 11.5, 11.110169491525424)","(4.0, 4.8, 4.764444444444444)","(8.5, 10.5, 10.109947643979057)","(4.8, 5.9, 5.773076923076923)","(31.0, 85.0, 61.666666666666664)","(4.8, 6.8, 6.607407407407408)","(61.0, 100.0, 85.71428571428571)","(6.0, 8.4, 8.294117647058824)","(9.0, 9.6, 9.459999999999999)","(61.0, 170.0, 128.33333333333334)","(31.0, 70.0, 60.0)"
07-01-2023 13:38:42.669039,"(11.0, 11.0, 10.666666666666666)","(4.0, 4.8, 4.7272727272727275)","(8.5, 10.5, 10.12280701754386)","(4.8, 5.9, 5.785714285714286)","(31.0, 85.0, 70.0)","(4.8, 6.8, 6.632258064516129)","(61.0, 100.0, 85.71428571428571)","(6.0, 8.4, 8.106666666666667)","(9.0, 9.6, 9.417391304347827)","(61.0, 170.0, 132.5)","(31.0, 70.0, 69.23076923076923)"
07-01-2023 13:38:44.088377,"(11.0, 11.0, 10.854166666666666)","(4.0, 4.9, 4.776190476190476)","(8.5, 10.5, 10.116022099447514)","(4.8, 5.9, 5.785714285714286)","(31.0, 85.0, 73.0)","(4.8, 6.8, 6.530909090909091)","(61.0, 100.0, 85.71428571428571)","(6.0, 8.4, 8.034285714285714)","(9.0, 9.6, 9.425)","(61.0, 170.0, 111.66666666666667)","(31.0, 75.0, 66.25)"
07-01-2023 13:38:45.459608,"(11.0, 11.0, 10.854166666666666)","(4.0, 4.9, 4.854285714285715)","(8.5, 10.5, 10.109947643979057)","(4.8, 5.9, 5.8304347826086955)","(31.0, 85.0, 77.85714285714286)","(4.8, 6.8, 6.530909090909091)","(61.0, 100.0, 85.71428571428571)","(6.0, 8.4, 8.034285714285714)","(9.0, 9.6, 9.425)","(61.0, 170.0, 111.66666666666667)","(31.0, 75.0, 55.55555555555556)"
07-01-2023 13:38:46.839035,"(10.0, 11.0, 10.87037037037037)","(4.0, 4.9, 4.854285714285715)","(8.5, 10.5, 10.109947643979057)","(4.8, 5.9, 5.904545454545454)","(31.0, 85.0, 75.0)","(5.5, 6.8, 6.530909090909091)","(61.0, 100.0, 85.71428571428571)","(6.0, 8.4, 7.828571428571429)","(9.0, 9.6, 9.366666666666665)","(61.0, 170.0, 111.66666666666667)","(31.0, 75.0, 55.0)"
07-01-2023 13:38:48.138834,"(10.0, 11.0, 10.851063829787234)","(4.0, 4.9, 4.854285714285715)","(8.5, 10.5, 10.109947643979057)","(4.8, 6.0, 5.904545454545454)","(31.0, 85.0, 75.0)","(5.5, 6.8, 6.550943396226415)","(61.0, 100.0, 85.71428571428571)","(6.0, 8.4, 7.828571428571429)","(9.0, 9.6, 9.366666666666665)","(61.0, 170.0, 111.66666666666667)","(31.0, 70.0, 55.0)"
07-01-2023 13:38:49.435323,"(10.0, 11.0, 10.90909090909091)","(4.0, 4.9, 4.854285714285715)","(8.5, 10.5, 10.109947643979057)","(4.8, 6.0, 5.904545454545454)","(31.0, 85.0, 75.0)","(5.5, 6.8, 6.550943396226415)","(61.0, 100.0, 85.71428571428571)","(6.0, 8.4, 7.9)","(8.5, 9.6, 9.372972972972972)","(61.0, 170.0, 111.66666666666667)","(31.0, 70.0, 55.0)"
07-01-2023 13:38:50.751565,"(10.0, 11.0, 10.90909090909091)","(4.0, 4.9, 4.881818181818182)","(8.5, 10.5, 10.109947643979057)","(4.8, 6.0, 5.904545454545454)","(31.0, 85.0, 75.0)","(5.5, 6.8, 6.515384615384615)","(61.0, 100.0, 85.71428571428571)","(6.0, 8.4, 7.883870967741936)","(8.5, 9.6, 9.372972972972972)","(61.0, 170.0, 111.66666666666667)","(31.0, 70.0, 55.0)"
07-01-2023 13:38:52.040529,"(10.0, 11.0, 10.90909090909091)","(4.0, 4.9, 4.881818181818182)","(8.5, 10.5, 10.109947643979057)","(4.8, 6.0, 5.904545454545454)","(31.0, 85.0, 75.0)","(5.5, 6.8, 6.515384615384615)","(61.0, 100.0, 85.71428571428571)","(6.0, 8.4, 7.883870967741936)","(8.5, 9.6, 9.372972972972972)","(61.0, 170.0, 111.66666666666667)","(31.0, 70.0, 55.0)"
07-01-2023 13:38:53.384156,"(10.0, 11.5, 11.406542056074766)","(4.0, 4.9, 4.881818181818182)","(8.5, 10.5, 10.109947643979057)","(4.8, 6.0, 5.796774193548387)","(31.0, 85.0, 75.0)","(5.5, 6.8, 6.515384615384615)","(61.0, 100.0, 90.0)","(6.0, 8.4, 7.929411764705883)","(8.5, 9.6, 9.372972972972972)","(61.0, 170.0, 111.66666666666667)","(31.0, 70.0, 55.0)"
07-01-2023 13:38:54.726491,"(10.0, 11.5, 11.152173913043478)","(4.0, 4.9, 4.857142857142858)","(8.5, 10.5, 10.116022099447514)","(4.8, 5.9, 5.842857142857143)","(31.0, 85.0, 75.0)","(5.5, 6.8, 6.5875)","(61.0, 100.0, 90.9090909090909)","(6.0, 8.4, 7.688888888888888)","(8.5, 9.6, 9.372972972972972)","(61.0, 170.0, 111.66666666666667)","(31.0, 70.0, 55.0)"
07-01-2023 13:38:56.008238,"(10.0, 11.5, 11.152173913043478)","(4.0, 4.9, 4.842857142857143)","(8.5, 10.5, 10.12280701754386)","(4.8, 5.9, 5.842857142857143)","(31.0, 85.0, 75.0)","(5.5, 6.8, 6.5875)","(61.0, 100.0, 90.9090909090909)","(6.0, 8.4, 7.688888888888888)","(8.5, 9.6, 9.372972972972972)","(61.0, 170.0, 111.66666666666667)","(31.0, 70.0, 55.0)"
07-01-2023 13:38:57.328599,"(10.0, 11.5, 11.175)","(4.0, 4.9, 4.842857142857143)","(8.5, 10.5, 10.12280701754386)","(4.8, 5.9, 5.80344827586207)","(31.0, 85.0, 75.0)","(5.5, 6.8, 6.542857142857143)","(61.0, 100.0, 90.9090909090909)","(6.0, 8.4, 7.857142857142857)","(8.5, 9.6, 9.372972972972972)","(61.0, 170.0, 111.66666666666667)","(31.0, 70.0, 53.63636363636363)"
07-01-2023 13:38:58.659029,"(10.0, 11.5, 11.283333333333333)","(4.0, 4.9, 4.853846153846154)","(8.5, 10.5, 10.109947643979057)","(4.8, 5.9, 5.775)","(31.0, 85.0, 75.0)","(5.5, 6.8, 6.515384615384615)","(61.0, 100.0, 90.9090909090909)","(6.0, 8.4, 7.857142857142857)","(8.5, 9.6, 9.372972972972972)","(61.0, 170.0, 111.66666666666667)","(31.0, 70.0, 53.63636363636363)"
07-01-2023 13:38:59.988867,"(10.0, 11.5, 11.369565217391305)","(4.0, 4.9, 4.864705882352942)","(8.5, 10.5, 10.109947643979057)","(4.8, 5.8, 5.773684210526316)","(31.0, 85.0, 75.0)","(5.5, 6.8, 6.515384615384615)","(61.0, 100.0, 90.9090909090909)","(6.0, 8.4, 7.857142857142857)","(8.5, 9.6, 9.345454545454546)","(61.0, 170.0, 111.66666666666667)","(31.0, 70.0, 53.63636363636363)"
07-01-2023 13:39:01.331776,"(10.0, 11.5, 11.26)","(4.0, 4.9, 4.872093023255815)","(8.5, 10.5, 10.109947643979057)","(4.8, 5.8, 5.758823529411765)","(31.0, 85.0, 75.0)","(5.5, 6.8, 6.515384615384615)","(61.0, 100.0, 90.9090909090909)","(6.0, 8.4, 7.965714285714285)","(8.5, 9.6, 9.345454545454546)","(61.0, 170.0, 111.66666666666667)","(31.0, 70.0, 53.63636363636363)"
07-01-2023 13:39:02.663722,"(10.0, 11.5, 11.105263157894736)","(4.0, 4.9, 4.872093023255815)","(8.5, 10.5, 10.109947643979057)","(4.8, 5.8, 5.758823529411765)","(31.0, 85.0, 75.0)","(5.5, 6.8, 6.515384615384615)","(61.0, 100.0, 90.9090909090909)","(6.0, 8.4, 7.965714285714285)","(8.5, 9.6, 9.329032258064515)","(61.0, 170.0, 111.66666666666667)","(31.0, 70.0, 53.63636363636363)"
07-01-2023 13:39:04.038433,"(10.0, 11.5, 11.105263157894736)","(4.0, 4.9, 4.872093023255815)","(8.5, 10.5, 10.109947643979057)","(4.8, 5.8, 5.758823529411765)","(31.0, 85.0, 75.0)","(5.5, 6.8, 6.515384615384615)","(61.0, 100.0, 87.5)","(6.0, 8.4, 7.965714285714285)","(8.5, 9.6, 9.062222222222221)","(61.0, 170.0, 108.33333333333333)","(31.0, 70.0, 52.857142857142854)"
07-01-2023 13:39:05.471953,"(10.0, 11.5, 11.105263157894736)","(4.0, 4.9, 4.872093023255815)","(8.5, 10.5, 10.109947643979057)","(4.8, 5.8, 5.758823529411765)","(31.0, 85.0, 75.0)","(5.5, 6.8, 6.515384615384615)","(61.0, 95.0, 86.0)","(6.0, 8.4, 7.9393939393939394)","(8.5, 9.2, 9.078688524590163)","(61.0, 150.0, 125.0)","(31.0, 60.0, 54.0)"
07-01-2023 13:39:06.825660,"(10.0, 11.5, 11.058823529411764)","(4.0, 4.9, 4.88974358974359)","(8.5, 10.5, 10.109947643979057)","(4.8, 5.8, 5.758823529411765)","(31.0, 85.0, 75.0)","(5.5, 6.8, 6.515384615384615)","(61.0, 95.0, 84.0)","(6.0, 8.4, 7.9393939393939394)","(8.5, 9.2, 9.078688524590163)","(61.0, 150.0, 112.5)","(31.0, 60.0, 52.0)"
07-01-2023 13:39:08.091476,"(10.0, 11.5, 11.058823529411764)","(4.0, 4.9, 4.88974358974359)","(8.5, 10.5, 10.109947643979057)","(4.8, 5.8, 5.758823529411765)","(31.0, 85.0, 75.0)","(5.5, 6.8, 6.515384615384615)","(61.0, 90.0, 84.0)","(6.0, 8.4, 7.9393939393939394)","(8.5, 9.2, 9.078688524590163)","(61.0, 150.0, 136.66666666666666)","(31.0, 55.0, 60.0)"
07-01-2023 13:39:09.372579,"(10.0, 11.5, 11.058823529411764)","(4.0, 4.9, 4.88974358974359)","(8.5, 10.5, 10.109947643979057)","(4.8, 5.8, 5.758823529411765)","(31.0, 85.0, 75.0)","(5.5, 6.8, 6.5875)","(61.0, 90.0, 85.0)","(6.0, 8.4, 7.9393939393939394)","(8.5, 9.2, 9.078688524590163)","(61.0, 210.0, 155.0)","(31.0, 65.0, 55.0)"
07-01-2023 13:39:10.620576,"(10.0, 11.5, 11.0)","(4.2, 4.9, 4.885714285714286)","(9.0, 10.5, 10.12280701754386)","(4.8, 5.8, 5.758823529411765)","(41.0, 85.0, 75.0)","(5.5, 6.8, 6.5875)","(61.0, 90.0, 85.0)","(6.5, 8.4, 7.9393939393939394)","(8.0, 9.2, 9.078688524590163)","(61.0, 200.0, 122.85714285714286)","(31.0, 65.0, 55.0)"
07-01-2023 13:39:11.898349,"(10.0, 11.5, 11.0)","(4.2, 5.1, 4.993548387096774)","(9.0, 10.5, 10.109947643979057)","(4.8, 5.8, 5.758823529411765)","(41.0, 85.0, 75.0)","(5.5, 6.8, 6.515384615384615)","(61.0, 90.0, 86.66666666666667)","(6.5, 8.4, 7.9393939393939394)","(8.0, 9.2, 9.078688524590163)","(61.0, 200.0, 150.0)","(31.0, 60.0, 54.0)"
07-01-2023 13:39:13.221214,"(10.0, 11.5, 11.104938271604938)","(4.2, 5.1, 4.993548387096774)","(9.0, 10.5, 10.109947643979057)","(4.8, 5.8, 5.696153846153846)","(41.0, 85.0, 76.66666666666667)","(5.5, 6.8, 6.515384615384615)","(61.0, 90.0, 86.66666666666667)","(6.5, 8.4, 7.9393939393939394)","(8.0, 9.2, 9.078688524590163)","(61.0, 200.0, 133.33333333333334)","(31.0, 60.0, 52.0)"
07-01-2023 13:39:14.630582,"(10.0, 11.5, 11.136363636363637)","(4.2, 5.1, 5.010204081632653)","(9.0, 10.5, 10.109947643979057)","(4.8, 5.7, 5.695652173913044)","(41.0, 85.0, 76.66666666666667)","(5.5, 6.8, 6.515384615384615)","(61.0, 90.0, 86.66666666666667)","(6.5, 8.4, 7.9393939393939394)","(8.0, 9.2, 9.078688524590163)","(61.0, 180.0, 162.14285714285714)","(31.0, 55.0, 63.333333333333336)"
07-01-2023 13:39:15.939525,"(10.0, 11.5, 11.092592592592592)","(4.2, 5.0, 4.927007299270073)","(9.0, 10.5, 10.109947643979057)","(4.8, 5.7, 5.695652173913044)","(41.0, 85.0, 76.66666666666667)","(5.5, 6.8, 6.515384615384615)","(61.0, 90.0, 86.66666666666667)","(6.5, 8.4, 7.9393939393939394)","(8.0, 9.2, 9.078688524590163)","(61.0, 180.0, 154.0)","(31.0, 70.0, 54.0)"
07-01-2023 13:39:17.298940,"(10.0, 11.5, 11.182692307692308)","(4.2, 5.0, 4.927007299270073)","(9.0, 10.5, 10.119318181818182)","(4.8, 5.7, 5.695652173913044)","(41.0, 85.0, 76.66666666666667)","(5.5, 6.8, 6.478260869565218)","(61.0, 90.0, 86.66666666666667)","(6.5, 8.4, 7.9393939393939394)","(8.0, 9.2, 9.078688524590163)","(61.0, 170.0, 160.76923076923077)","(31.0, 70.0, 54.0)"
07-01-2023 13:39:18.598211,"(10.0, 11.5, 11.32967032967033)","(4.2, 5.0, 4.927205882352942)","(9.0, 10.5, 10.119318181818182)","(4.8, 5.7, 5.6937500000000005)","(41.0, 85.0, 76.66666666666667)","(5.5, 6.8, 6.478260869565218)","(61.0, 90.0, 86.66666666666667)","(6.5, 8.4, 7.9393939393939394)","(8.0, 9.2, 9.109756097560975)","(61.0, 170.0, 148.75)","(31.0, 70.0, 54.0)"
07-01-2023 13:39:19.966286,"(10.0, 11.5, 11.32967032967033)","(4.2, 5.0, 4.927205882352942)","(8.5, 10.5, 10.119318181818182)","(4.8, 5.7, 5.6125)","(41.0, 85.0, 76.66666666666667)","(5.5, 6.8, 6.478260869565218)","(61.0, 90.0, 86.66666666666667)","(6.5, 8.4, 7.989189189189189)","(8.0, 9.2, 9.109756097560975)","(71.0, 160.0, 148.75)","(31.0, 70.0, 54.0)"
07-01-2023 13:39:21.392537,"(10.0, 11.5, 11.32967032967033)","(4.2, 5.0, 4.927205882352942)","(8.5, 10.5, 10.123529411764705)","(4.8, 5.7, 5.542105263157895)","(41.0, 85.0, 76.66666666666667)","(5.5, 6.8, 6.478260869565218)","(61.0, 90.0, 86.66666666666667)","(6.5, 8.4, 7.989189189189189)","(8.0, 9.2, 9.109756097560975)","(71.0, 160.0, 145.3846153846154)","(31.0, 70.0, 54.0)"
07-01-2023 13:39:22.806185,"(10.0, 11.5, 11.379746835443038)","(4.2, 5.0, 4.930769230769231)","(8.5, 10.5, 10.147058823529411)","(4.8, 5.6, 5.526666666666666)","(41.0, 85.0, 68.33333333333333)","(5.5, 6.8, 6.614285714285715)","(61.0, 90.0, 85.0)","(6.5, 8.4, 7.881818181818182)","(8.0, 9.2, 9.112499999999999)","(71.0, 150.0, 145.3846153846154)","(31.0, 70.0, 54.0)"
07-01-2023 13:39:24.241211,"(10.0, 11.5, 11.379746835443038)","(4.2, 5.0, 4.930281690140846)","(8.5, 10.5, 10.147058823529411)","(4.8, 5.6, 5.526666666666666)","(41.0, 85.0, 68.33333333333333)","(5.5, 6.8, 6.614285714285715)","(61.0, 90.0, 85.0)","(6.5, 8.4, 7.881818181818182)","(8.0, 9.2, 9.152542372881355)","(71.0, 150.0, 196.66666666666669)","(31.0, 70.0, 59.33333333333333)"
07-01-2023 13:39:25.602679,"(10.0, 11.5, 11.379746835443038)","(4.2, 5.0, 4.930281690140846)","(8.5, 10.5, 10.042857142857143)","(4.8, 5.6, 5.526666666666666)","(41.0, 85.0, 68.33333333333333)","(5.5, 6.8, 6.525)","(61.0, 90.0, 86.66666666666667)","(6.5, 8.4, 8.02)","(8.0, 9.2, 9.152542372881355)","(71.0, 210.0, 188.33333333333331)","(31.0, 70.0, 59.33333333333333)"
