,Orson Time,White Like Snow,Glorious Purpose,Dusty Country,Wendy Witch,Be Like Oliver,Rybolt,Jayhawks
14-12-2022 19:48:54.016117,"(21.0, 44.0, 37.57142857142857)","(1.5, 1.64, 1.6314285714285712)","(26.0, 110.0, 105.83333333333334)","(18.0, 48.0, 46.75)","(61.0, 270.0, 250.0)","(7.0, 9.8, 9.083333333333334)","(4.0, 5.3, 5.06)","(18.0, 50.0, 43.714285714285715)"
14-12-2022 19:48:55.169459,"(21.0, 44.0, 37.57142857142857)","(1.5, 1.64, 1.633)","(26.0, 110.0, 105.83333333333334)","(18.0, 48.0, 46.75)","(61.0, 270.0, 250.0)","(7.0, 10.5, 9.083333333333334)","(4.0, 5.1, 5.06)","(18.0, 50.0, 43.714285714285715)"
14-12-2022 19:48:56.242859,"(21.0, 44.0, 37.57142857142857)","(1.5, 1.64, 1.6353333333333333)","(26.0, 110.0, 102.5)","(18.0, 48.0, 46.5)","(61.0, 270.0, 250.0)","(7.0, 9.6, 9.028571428571428)","(4.0, 5.0, 4.9)","(18.0, 50.0, 43.714285714285715)"
14-12-2022 19:48:57.519819,"(21.0, 44.0, 37.57142857142857)","(1.5, 1.64, 1.6353333333333333)","(26.0, 110.0, 102.5)","(18.0, 65.0, 57.5)","(61.0, 270.0, 250.0)","(7.0, 9.6, 9.975)","(4.0, 5.0, 4.754545454545455)","(18.0, 55.0, 45.833333333333336)"
14-12-2022 19:48:58.824781,"(21.0, 44.0, 37.57142857142857)","(1.5, 1.65, 1.64)","(26.0, 110.0, 102.5)","(18.0, 65.0, 56.92307692307692)","(61.0, 270.0, 250.0)","(7.0, 10.5, 9.717647058823529)","(4.0, 5.0, 4.92)","(18.0, 55.0, 45.833333333333336)"
14-12-2022 19:48:59.985423,"(21.0, 44.0, 37.57142857142857)","(1.5, 1.65, 1.646153846153846)","(26.0, 110.0, 102.5)","(18.0, 65.0, 57.27272727272727)","(61.0, 270.0, 250.0)","(7.0, 10.5, 9.428571428571429)","(4.0, 5.0, 4.91)","(18.0, 55.0, 45.833333333333336)"
14-12-2022 19:49:01.198537,"(21.0, 44.0, 37.57142857142857)","(1.5, 1.65, 1.646153846153846)","(26.0, 110.0, 104.0)","(18.0, 65.0, 59.33333333333333)","(61.0, 270.0, 250.0)","(7.0, 10.5, 9.5)","(4.0, 5.0, 4.8500000000000005)","(18.0, 55.0, 49.5)"
14-12-2022 19:49:02.401216,"(21.0, 44.0, 37.57142857142857)","(1.5, 1.65, 1.6489473684210525)","(26.0, 110.0, 105.83333333333334)","(18.0, 65.0, 59.33333333333333)","(61.0, 300.0, 250.0)","(7.0, 10.5, 9.459999999999999)","(4.0, 4.9, 4.86)","(18.0, 55.0, 50.6)"
14-12-2022 19:49:03.533788,"(21.0, 44.0, 37.57142857142857)","(1.5, 1.65, 1.645)","(26.0, 110.0, 105.83333333333334)","(18.0, 65.0, 60.75)","(61.0, 300.0, 262.5)","(7.0, 10.5, 9.459999999999999)","(4.0, 4.9, 4.800000000000001)","(18.0, 55.0, 50.333333333333336)"
14-12-2022 19:49:04.761621,"(21.0, 44.0, 37.57142857142857)","(1.5, 1.65, 1.645)","(26.0, 110.0, 100.0)","(18.0, 65.0, 60.75)","(61.0, 300.0, 281.25)","(7.0, 10.5, 10.1)","(4.0, 4.9, 4.7625)","(18.0, 55.0, 49.75)"
14-12-2022 19:49:05.951174,"(21.0, 44.0, 37.57142857142857)","(1.5, 1.65, 1.646)","(26.0, 110.0, 102.5)","(18.0, 65.0, 60.75)","(61.0, 300.0, 235.0)","(7.0, 10.5, 10.1)","(4.0, 4.8, 4.6866666666666665)","(18.0, 55.0, 49.166666666666664)"
14-12-2022 19:49:07.162874,"(21.0, 44.0, 37.57142857142857)","(1.4, 1.65, 1.646)","(41.0, 110.0, 104.0)","(21.0, 65.0, 60.75)","(81.0, 300.0, 235.0)","(7.0, 10.5, 10.172727272727272)","(4.0, 4.7, 4.7625)","(21.0, 55.0, 49.166666666666664)"
14-12-2022 19:49:08.360253,"(21.0, 44.0, 37.57142857142857)","(1.4, 1.65, 1.6375)","(41.0, 140.0, 122.5)","(21.0, 65.0, 60.75)","(81.0, 300.0, 235.0)","(7.0, 10.5, 10.2)","(4.0, 4.8, 4.733333333333333)","(21.0, 55.0, 49.166666666666664)"
14-12-2022 19:49:09.386820,"(21.0, 44.0, 37.57142857142857)","(1.4, 1.65, 1.6388888888888888)","(41.0, 150.0, 122.5)","(21.0, 65.0, 60.75)","(81.0, 300.0, 235.0)","(7.0, 10.5, 10.2)","(4.0, 4.8, 4.7625)","(21.0, 55.0, 47.142857142857146)"
14-12-2022 19:49:10.552245,"(21.0, 44.0, 37.57142857142857)","(1.4, 1.65, 1.6388888888888888)","(41.0, 140.0, 133.57142857142856)","(21.0, 65.0, 61.421052631578945)","(81.0, 300.0, 285.0)","(7.0, 10.5, 10.05)","(4.0, 4.8, 4.7)","(21.0, 55.0, 47.142857142857146)"
14-12-2022 19:49:11.726626,"(21.0, 44.0, 37.57142857142857)","(1.4, 1.64, 1.636774193548387)","(41.0, 140.0, 132.14285714285714)","(21.0, 65.0, 61.421052631578945)","(81.0, 300.0, 285.0)","(7.0, 10.5, 10.0125)","(4.0, 4.9, 4.7)","(21.0, 55.0, 47.142857142857146)"
14-12-2022 19:49:12.885258,"(21.0, 44.0, 37.57142857142857)","(1.4, 1.65, 1.6384210526315788)","(41.0, 140.0, 132.14285714285714)","(21.0, 65.0, 61.421052631578945)","(81.0, 300.0, 235.0)","(7.0, 10.5, 10.10625)","(3.9, 4.9, 4.7)","(21.0, 55.0, 49.166666666666664)"
14-12-2022 19:49:13.973835,"(21.0, 44.0, 37.57142857142857)","(1.4, 1.65, 1.6316666666666666)","(41.0, 140.0, 130.0)","(21.0, 65.0, 61.421052631578945)","(81.0, 300.0, 235.0)","(7.0, 10.5, 9.985714285714286)","(3.9, 4.9, 4.75)","(21.0, 55.0, 49.166666666666664)"
14-12-2022 19:49:15.088690,"(21.0, 44.0, 37.57142857142857)","(1.4, 1.64, 1.6346666666666667)","(41.0, 130.0, 116.66666666666667)","(21.0, 65.0, 61.421052631578945)","(81.0, 300.0, 235.0)","(7.0, 10.5, 9.985714285714286)","(3.9, 4.8, 4.733333333333333)","(21.0, 55.0, 52.666666666666664)"
14-12-2022 19:49:16.268324,"(21.0, 44.0, 37.57142857142857)","(1.4, 1.65, 1.644)","(41.0, 130.0, 116.66666666666667)","(21.0, 65.0, 61.421052631578945)","(81.0, 300.0, 235.0)","(7.0, 10.5, 9.807692307692307)","(3.9, 4.8, 4.76)","(21.0, 55.0, 50.666666666666664)"
14-12-2022 19:49:17.377611,"(21.0, 44.0, 37.57142857142857)","(1.4, 1.65, 1.644)","(41.0, 130.0, 120.0)","(21.0, 65.0, 61.421052631578945)","(81.0, 300.0, 250.0)","(7.0, 10.5, 9.728571428571428)","(3.9, 4.8, 4.76)","(21.0, 60.0, 47.75)"
14-12-2022 19:49:18.519093,"(21.0, 44.0, 37.57142857142857)","(1.4, 1.65, 1.628516129032258)","(41.0, 130.0, 116.66666666666667)","(21.0, 65.0, 61.421052631578945)","(81.0, 300.0, 250.0)","(7.0, 10.5, 9.728571428571428)","(3.9, 4.8, 4.76)","(21.0, 60.0, 47.75)"
14-12-2022 19:49:19.728207,"(21.0, 44.0, 37.57142857142857)","(1.4, 1.64, 1.6293333333333333)","(41.0, 130.0, 117.14285714285714)","(21.0, 65.0, 61.421052631578945)","(81.0, 300.0, 272.0)","(7.0, 10.5, 9.728571428571428)","(3.9, 4.8, 4.76)","(21.0, 60.0, 47.166666666666664)"
14-12-2022 19:49:20.771651,"(21.0, 44.0, 40.25)","(1.4, 1.64, 1.631578947368421)","(41.0, 130.0, 117.14285714285714)","(21.0, 65.0, 61.421052631578945)","(81.0, 300.0, 272.0)","(7.0, 10.5, 9.728571428571428)","(3.9, 4.8, 4.76)","(21.0, 60.0, 45.333333333333336)"
14-12-2022 19:49:21.842410,"(21.0, 44.0, 34.625)","(1.4, 1.63, 1.6233333333333333)","(41.0, 130.0, 118.0)","(21.0, 65.0, 61.421052631578945)","(81.0, 300.0, 276.0)","(7.0, 10.5, 9.728571428571428)","(3.9, 4.8, 4.771428571428571)","(21.0, 60.0, 49.5)"
14-12-2022 19:49:23.173498,"(21.0, 44.0, 34.625)","(1.4, 1.63, 1.6253846153846154)","(41.0, 130.0, 118.0)","(26.0, 65.0, 58.333333333333336)","(81.0, 300.0, 280.0)","(7.5, 10.5, 9.825)","(3.9, 4.8, 4.771428571428571)","(21.0, 55.0, 49.5)"
14-12-2022 19:49:24.449818,"(21.0, 44.0, 38.23076923076923)","(1.4, 1.63, 1.6242857142857143)","(41.0, 130.0, 118.0)","(26.0, 65.0, 58.333333333333336)","(81.0, 300.0, 280.0)","(7.5, 10.5, 9.909374999999999)","(3.9, 4.8, 4.771428571428571)","(21.0, 55.0, 45.375)"
14-12-2022 19:49:25.567710,"(21.0, 44.0, 36.5)","(1.4, 1.63, 1.6242857142857143)","(41.0, 130.0, 123.33333333333334)","(26.0, 65.0, 62.14285714285714)","(81.0, 300.0, 240.0)","(7.5, 10.5, 9.927272727272728)","(3.9, 4.8, 4.771428571428571)","(21.0, 55.0, 44.84615384615385)"
14-12-2022 19:49:26.749242,"(21.0, 44.0, 36.5)","(1.4, 1.63, 1.6242857142857143)","(41.0, 130.0, 123.33333333333334)","(26.0, 65.0, 62.14285714285714)","(81.0, 300.0, 240.0)","(7.5, 10.5, 9.927272727272728)","(3.9, 4.8, 4.771428571428571)","(21.0, 55.0, 44.84615384615385)"
14-12-2022 19:49:27.911444,"(21.0, 44.0, 36.5)","(1.4, 1.63, 1.6242857142857143)","(41.0, 130.0, 123.33333333333334)","(26.0, 65.0, 62.14285714285714)","(81.0, 300.0, 240.0)","(7.5, 10.5, 9.927272727272728)","(3.9, 4.8, 4.771428571428571)","(21.0, 55.0, 44.84615384615385)"
14-12-2022 19:49:29.105282,"(21.0, 44.0, 38.23076923076923)","(1.4, 1.64, 1.6255072463768117)","(41.0, 150.0, 133.33333333333334)","(26.0, 65.0, 62.69230769230769)","(81.0, 300.0, 230.0)","(7.5, 10.5, 9.975000000000001)","(3.9, 4.8, 4.766666666666667)","(21.0, 55.0, 47.8)"
14-12-2022 19:49:30.256023,"(21.0, 44.0, 38.705882352941174)","(1.4, 1.64, 1.6309090909090909)","(41.0, 150.0, 135.0)","(26.0, 65.0, 62.69230769230769)","(81.0, 300.0, 230.0)","(7.5, 10.5, 10.005882352941176)","(3.9, 4.8, 4.75)","(21.0, 55.0, 49.0)"
14-12-2022 19:49:31.481979,"(21.0, 44.0, 38.705882352941174)","(1.4, 1.64, 1.624126984126984)","(41.0, 150.0, 135.0)","(26.0, 65.0, 62.69230769230769)","(81.0, 300.0, 230.0)","(7.5, 10.5, 9.975000000000001)","(3.9, 4.8, 4.63157894736842)","(21.0, 55.0, 49.0)"
14-12-2022 19:49:32.588169,"(21.0, 44.0, 38.705882352941174)","(1.4, 1.64, 1.625934065934066)","(41.0, 150.0, 135.0)","(26.0, 65.0, 62.69230769230769)","(81.0, 300.0, 230.0)","(7.5, 10.5, 9.975000000000001)","(3.9, 4.8, 4.63157894736842)","(21.0, 55.0, 49.0)"
14-12-2022 19:49:33.643733,"(21.0, 44.0, 38.705882352941174)","(1.4, 1.64, 1.625934065934066)","(41.0, 150.0, 135.0)","(26.0, 65.0, 62.69230769230769)","(81.0, 300.0, 180.0)","(7.5, 10.5, 10.08)","(3.9, 4.8, 4.63157894736842)","(21.0, 55.0, 48.5)"
14-12-2022 19:49:34.818237,"(21.0, 44.0, 38.705882352941174)","(1.4, 1.64, 1.6309859154929576)","(41.0, 150.0, 135.0)","(26.0, 55.0, 54.78260869565217)","(81.0, 290.0, 225.0)","(7.5, 10.5, 10.057894736842107)","(3.9, 4.8, 4.63157894736842)","(21.0, 55.0, 46.642857142857146)"
14-12-2022 19:49:36.053691,"(21.0, 44.0, 40.16)","(1.4, 1.64, 1.6309999999999998)","(41.0, 150.0, 123.33333333333333)","(26.0, 65.0, 62.69230769230769)","(81.0, 290.0, 266.66666666666663)","(7.5, 10.5, 10.176923076923078)","(3.9, 4.8, 4.63157894736842)","(21.0, 55.0, 44.785714285714285)"
14-12-2022 19:49:37.187964,"(21.0, 44.0, 40.16)","(1.4, 1.64, 1.6276470588235294)","(41.0, 150.0, 123.33333333333333)","(26.0, 65.0, 62.69230769230769)","(81.0, 290.0, 266.66666666666663)","(7.5, 10.5, 10.36046511627907)","(3.9, 4.8, 4.63157894736842)","(21.0, 55.0, 44.785714285714285)"
14-12-2022 19:49:38.316086,"(21.0, 44.0, 40.16)","(1.4, 1.63, 1.6263888888888889)","(41.0, 150.0, 123.33333333333333)","(26.0, 65.0, 62.69230769230769)","(81.0, 290.0, 225.0)","(7.5, 10.5, 10.5625)","(3.9, 4.8, 4.6125)","(21.0, 55.0, 44.785714285714285)"
14-12-2022 19:49:39.393533,"(21.0, 44.0, 40.470588235294116)","(1.4, 1.62, 1.612857142857143)","(41.0, 150.0, 136.66666666666666)","(26.0, 65.0, 62.69230769230769)","(81.0, 290.0, 225.0)","(7.5, 11.0, 10.7)","(3.9, 4.7, 4.657575757575758)","(21.0, 55.0, 47.85)"
14-12-2022 19:49:40.607590,"(21.0, 44.0, 40.470588235294116)","(1.4, 1.62, 1.6119148936170213)","(41.0, 150.0, 136.66666666666666)","(26.0, 65.0, 62.69230769230769)","(81.0, 290.0, 225.0)","(7.5, 11.0, 10.7)","(3.9, 4.7, 4.657575757575758)","(21.0, 55.0, 47.6875)"
14-12-2022 19:49:41.762452,"(21.0, 44.0, 41.21739130434783)","(1.4, 1.62, 1.612)","(41.0, 150.0, 136.66666666666666)","(26.0, 65.0, 62.69230769230769)","(81.0, 290.0, 225.0)","(7.5, 11.0, 10.7)","(3.9, 4.7, 4.65625)","(21.0, 55.0, 46.642857142857146)"
14-12-2022 19:49:42.977628,"(21.0, 44.0, 41.21739130434783)","(1.4, 1.62, 1.612)","(41.0, 150.0, 136.66666666666666)","(26.0, 65.0, 62.69230769230769)","(81.0, 290.0, 225.0)","(7.5, 11.0, 10.7)","(3.9, 4.7, 4.65625)","(21.0, 55.0, 46.642857142857146)"
14-12-2022 19:49:44.251454,"(21.0, 44.0, 41.55555555555556)","(1.4, 1.62, 1.6113846153846154)","(41.0, 150.0, 136.66666666666666)","(26.0, 65.0, 62.69230769230769)","(81.0, 290.0, 266.66666666666663)","(7.5, 11.0, 10.7)","(3.9, 4.7, 4.666666666666667)","(21.0, 55.0, 46.642857142857146)"
14-12-2022 19:49:45.469871,"(21.0, 44.0, 41.09090909090909)","(1.4, 1.62, 1.61)","(41.0, 150.0, 123.33333333333333)","(26.0, 65.0, 62.69230769230769)","(81.0, 290.0, 266.66666666666663)","(7.5, 11.0, 10.777777777777779)","(3.9, 4.7, 4.666666666666667)","(21.0, 55.0, 46.642857142857146)"
14-12-2022 19:49:46.719582,"(21.0, 44.0, 41.09090909090909)","(1.4, 1.62, 1.61)","(41.0, 150.0, 136.66666666666666)","(26.0, 65.0, 63.84615384615385)","(81.0, 290.0, 225.0)","(7.5, 11.0, 10.921052631578947)","(3.9, 4.7, 4.664285714285715)","(21.0, 55.0, 46.642857142857146)"
14-12-2022 19:49:47.951421,"(21.0, 44.0, 41.21739130434783)","(1.4, 1.61, 1.6002222222222222)","(41.0, 150.0, 136.66666666666666)","(26.0, 65.0, 63.84615384615385)","(81.0, 290.0, 225.0)","(7.5, 11.0, 10.942307692307692)","(3.9, 4.7, 4.75)","(21.0, 55.0, 46.642857142857146)"
14-12-2022 19:49:49.122565,"(21.0, 44.0, 41.21739130434783)","(1.4, 1.6, 1.584848484848485)","(41.0, 150.0, 136.66666666666666)","(26.0, 65.0, 63.69565217391305)","(81.0, 290.0, 225.0)","(7.5, 11.0, 10.925925925925926)","(3.9, 4.8, 4.846153846153846)","(21.0, 55.0, 46.642857142857146)"
14-12-2022 19:49:50.287790,"(21.0, 44.0, 41.21739130434783)","(1.4, 1.59, 1.5822727272727273)","(41.0, 150.0, 136.66666666666666)","(26.0, 65.0, 63.69565217391305)","(81.0, 290.0, 225.0)","(7.5, 11.0, 10.925925925925926)","(3.9, 4.9, 4.846153846153846)","(21.0, 55.0, 46.642857142857146)"
14-12-2022 19:49:51.500832,"(21.0, 44.0, 41.21739130434783)","(1.4, 1.59, 1.5834615384615385)","(41.0, 150.0, 136.66666666666666)","(26.0, 65.0, 63.69565217391305)","(81.0, 290.0, 266.66666666666663)","(7.5, 11.0, 10.925925925925926)","(3.9, 4.9, 4.806666666666667)","(21.0, 55.0, 47.6875)"
14-12-2022 19:49:52.704969,"(21.0, 44.0, 41.09090909090909)","(1.4, 1.6, 1.5866666666666667)","(41.0, 150.0, 136.66666666666666)","(26.0, 65.0, 63.69565217391305)","(81.0, 290.0, 266.66666666666663)","(7.5, 11.0, 10.925925925925926)","(3.9, 4.9, 4.78421052631579)","(21.0, 55.0, 47.6875)"
14-12-2022 19:49:53.892244,"(21.0, 44.0, 41.09090909090909)","(1.4, 1.6, 1.5929411764705883)","(41.0, 150.0, 123.33333333333333)","(26.0, 65.0, 63.69565217391305)","(81.0, 290.0, 266.66666666666663)","(7.5, 11.0, 10.925925925925926)","(3.9, 4.9, 4.78421052631579)","(21.0, 55.0, 46.642857142857146)"
14-12-2022 19:49:54.998661,"(26.0, 44.0, 41.09090909090909)","(1.4, 1.6, 1.594)","(41.0, 150.0, 123.33333333333333)","(26.0, 65.0, 63.666666666666664)","(81.0, 290.0, 266.66666666666663)","(7.5, 11.0, 10.88888888888889)","(3.9, 4.9, 4.78421052631579)","(21.0, 55.0, 46.642857142857146)"
14-12-2022 19:49:56.072184,"(26.0, 44.0, 41.09090909090909)","(1.4, 1.6, 1.5933333333333335)","(41.0, 150.0, 136.66666666666666)","(26.0, 65.0, 63.666666666666664)","(81.0, 290.0, 225.0)","(7.5, 11.0, 10.904761904761905)","(3.9, 4.8, 4.792307692307692)","(21.0, 55.0, 48.5)"
14-12-2022 19:49:57.245151,"(26.0, 44.0, 40.8)","(1.4, 1.6, 1.59)","(41.0, 150.0, 136.66666666666666)","(26.0, 90.0, 82.5)","(81.0, 290.0, 235.0)","(7.5, 11.0, 10.909090909090908)","(3.9, 4.8, 4.793333333333333)","(21.0, 55.0, 48.5)"
14-12-2022 19:49:58.478512,"(26.0, 44.0, 40.8)","(1.4, 1.59, 1.5871428571428572)","(41.0, 150.0, 136.66666666666666)","(26.0, 85.0, 79.0909090909091)","(81.0, 290.0, 235.0)","(7.5, 11.0, 11.196969696969697)","(3.9, 4.8, 4.794117647058823)","(21.0, 55.0, 48.5)"
14-12-2022 19:49:59.685028,"(26.0, 44.0, 40.54545454545455)","(1.4, 1.59, 1.5871428571428572)","(41.0, 150.0, 136.66666666666666)","(26.0, 90.0, 84.0)","(81.0, 290.0, 275.0)","(7.5, 11.5, 11.196969696969697)","(3.9, 4.8, 4.794117647058823)","(21.0, 55.0, 46.642857142857146)"
14-12-2022 19:50:00.929333,"(26.0, 44.0, 40.54545454545455)","(1.4, 1.59, 1.5843478260869566)","(41.0, 150.0, 123.33333333333333)","(26.0, 90.0, 84.54545454545455)","(81.0, 290.0, 267.5)","(7.5, 11.5, 11.17741935483871)","(3.9, 4.8, 4.803030303030304)","(21.0, 55.0, 49.041666666666664)"
14-12-2022 19:50:02.245948,"(26.0, 44.0, 40.54545454545455)","(1.4, 1.59, 1.585)","(41.0, 150.0, 123.33333333333333)","(26.0, 90.0, 84.54545454545455)","(81.0, 290.0, 245.0)","(7.5, 11.5, 11.17741935483871)","(3.9, 4.9, 4.780952380952381)","(21.0, 55.0, 47.473684210526315)"
14-12-2022 19:50:03.526625,"(26.0, 44.0, 40.54545454545455)","(1.4, 1.6, 1.580909090909091)","(41.0, 150.0, 136.66666666666666)","(26.0, 90.0, 76.36363636363636)","(81.0, 290.0, 245.0)","(7.5, 11.5, 11.17741935483871)","(3.9, 4.8, 4.7894736842105265)","(21.0, 55.0, 46.642857142857146)"
14-12-2022 19:50:04.734844,"(26.0, 44.0, 40.54545454545455)","(1.35, 1.59, 1.585)","(51.0, 150.0, 136.66666666666666)","(26.0, 90.0, 76.36363636363636)","(81.0, 290.0, 281.42857142857144)","(7.5, 11.5, 11.369565217391305)","(3.9, 4.8, 4.790909090909091)","(21.0, 55.0, 46.642857142857146)"
14-12-2022 19:50:05.979362,"(26.0, 44.0, 40.38095238095238)","(1.35, 1.59, 1.585)","(51.0, 150.0, 136.66666666666666)","(26.0, 90.0, 85.0)","(81.0, 290.0, 281.42857142857144)","(7.5, 11.5, 11.477272727272727)","(3.9, 4.8, 4.788888888888889)","(21.0, 55.0, 46.642857142857146)"
14-12-2022 19:50:07.284418,"(26.0, 44.0, 40.38095238095238)","(1.35, 1.6, 1.5782051282051284)","(51.0, 150.0, 136.66666666666666)","(26.0, 90.0, 85.0)","(81.0, 290.0, 281.42857142857144)","(7.5, 11.5, 11.46)","(3.9, 4.8, 4.759090909090909)","(21.0, 55.0, 46.642857142857146)"
14-12-2022 19:50:08.605817,"(26.0, 44.0, 40.38095238095238)","(1.35, 1.59, 1.5776190476190477)","(51.0, 150.0, 136.66666666666666)","(26.0, 90.0, 86.15384615384616)","(81.0, 290.0, 281.42857142857144)","(7.5, 11.5, 11.482758620689655)","(3.9, 4.8, 4.7375)","(21.0, 55.0, 49.041666666666664)"
14-12-2022 19:50:09.853846,"(26.0, 44.0, 40.666666666666664)","(1.35, 1.59, 1.5784444444444445)","(51.0, 150.0, 136.66666666666666)","(26.0, 90.0, 86.15384615384616)","(81.0, 290.0, 281.42857142857144)","(7.5, 12.0, 11.352941176470589)","(3.9, 4.8, 4.733333333333333)","(21.0, 55.0, 49.041666666666664)"
14-12-2022 19:50:11.107779,"(26.0, 48.0, 41.84615384615385)","(1.35, 1.58, 1.5726315789473684)","(51.0, 150.0, 130.0)","(26.0, 90.0, 82.10526315789474)","(81.0, 290.0, 281.42857142857144)","(7.5, 11.5, 11.3)","(3.9, 4.8, 4.775)","(21.0, 55.0, 49.041666666666664)"
14-12-2022 19:50:12.348462,"(26.0, 50.0, 47.5)","(1.35, 1.58, 1.5772340425531917)","(51.0, 150.0, 132.0)","(26.0, 90.0, 86.36363636363636)","(81.0, 290.0, 235.0)","(7.5, 11.5, 11.326086956521738)","(3.9, 4.9, 4.79)","(21.0, 55.0, 48.5)"
14-12-2022 19:50:13.502080,"(26.0, 50.0, 44.375)","(1.35, 1.58, 1.5764356435643565)","(51.0, 150.0, 132.0)","(26.0, 90.0, 86.36363636363636)","(81.0, 290.0, 272.1428571428571)","(7.5, 11.5, 11.347826086956522)","(3.9, 4.8, 4.733333333333333)","(21.0, 55.0, 48.93333333333333)"
14-12-2022 19:50:14.679274,"(26.0, 48.0, 46.0)","(1.35, 1.59, 1.5836363636363637)","(51.0, 150.0, 140.0)","(26.0, 90.0, 86.36363636363636)","(81.0, 280.0, 272.1428571428571)","(8.0, 11.5, 11.46875)","(3.9, 4.8, 4.708571428571428)","(21.0, 55.0, 50.45)"
14-12-2022 19:50:15.902277,"(26.0, 48.0, 46.0)","(1.35, 1.58, 1.5740625000000001)","(51.0, 150.0, 132.0)","(26.0, 90.0, 86.36363636363636)","(81.0, 280.0, 272.1428571428571)","(8.0, 11.5, 11.761904761904763)","(3.9, 4.8, 4.703030303030303)","(21.0, 55.0, 48.93333333333333)"
14-12-2022 19:50:17.235314,"(26.0, 48.0, 46.0)","(1.35, 1.58, 1.5740625000000001)","(51.0, 150.0, 127.5)","(26.0, 90.0, 86.36363636363636)","(81.0, 280.0, 274.0)","(8.0, 12.0, 11.736842105263158)","(3.9, 4.8, 4.703030303030303)","(21.0, 55.0, 48.93333333333333)"
14-12-2022 19:50:18.505508,"(26.0, 48.0, 46.0)","(1.35, 1.58, 1.5740625000000001)","(51.0, 150.0, 127.5)","(26.0, 90.0, 86.36363636363636)","(81.0, 290.0, 274.0)","(8.0, 12.0, 11.4375)","(3.9, 4.8, 4.787037037037037)","(21.0, 55.0, 48.93333333333333)"
14-12-2022 19:50:19.673961,"(26.0, 48.0, 42.666666666666664)","(1.35, 1.58, 1.5740625000000001)","(51.0, 150.0, 138.46153846153845)","(26.0, 90.0, 86.36363636363636)","(81.0, 290.0, 274.0)","(8.0, 11.5, 11.4375)","(3.9, 4.8, 4.787037037037037)","(21.0, 55.0, 48.93333333333333)"
14-12-2022 19:50:20.929216,"(26.0, 48.0, 42.666666666666664)","(1.35, 1.58, 1.5740625000000001)","(51.0, 150.0, 138.46153846153845)","(26.0, 90.0, 86.36363636363636)","(81.0, 290.0, 274.0)","(8.0, 11.5, 11.4375)","(3.9, 4.8, 4.860655737704918)","(21.0, 55.0, 50.45)"
14-12-2022 19:50:22.136970,"(26.0, 46.0, 44.0)","(1.35, 1.57, 1.564848484848485)","(51.0, 150.0, 127.5)","(26.0, 90.0, 87.0)","(81.0, 290.0, 274.0)","(8.0, 11.5, 11.41304347826087)","(3.9, 4.9, 4.8769230769230765)","(21.0, 55.0, 48.93333333333333)"
14-12-2022 19:50:23.383366,"(26.0, 46.0, 44.0)","(1.35, 1.57, 1.5657142857142858)","(51.0, 150.0, 127.5)","(26.0, 90.0, 87.0)","(81.0, 290.0, 274.0)","(8.0, 11.5, 11.41304347826087)","(3.9, 5.0, 4.861111111111112)","(21.0, 55.0, 50.45)"
14-12-2022 19:50:24.590797,"(26.0, 50.0, 41.1764705882353)","(1.35, 1.57, 1.5657142857142858)","(51.0, 150.0, 127.5)","(26.0, 90.0, 88.37837837837839)","(81.0, 290.0, 274.0)","(8.0, 11.5, 11.4375)","(3.9, 4.9, 4.842105263157895)","(21.0, 55.0, 48.93333333333333)"
14-12-2022 19:50:25.899942,"(26.0, 50.0, 41.1764705882353)","(1.35, 1.56, 1.552439024390244)","(51.0, 150.0, 120.0)","(26.0, 90.0, 87.0)","(81.0, 290.0, 274.0)","(8.0, 11.5, 11.428571428571429)","(3.9, 4.9, 4.842105263157895)","(21.0, 55.0, 48.93333333333333)"
14-12-2022 19:50:27.224963,"(26.0, 50.0, 41.1764705882353)","(1.35, 1.56, 1.552439024390244)","(51.0, 150.0, 138.46153846153845)","(26.0, 90.0, 86.58536585365854)","(81.0, 290.0, 274.0)","(8.0, 11.5, 11.4375)","(3.9, 4.9, 4.863636363636364)","(21.0, 55.0, 50.45)"
14-12-2022 19:50:28.523876,"(26.0, 50.0, 41.1764705882353)","(1.35, 1.56, 1.552439024390244)","(51.0, 150.0, 138.46153846153845)","(26.0, 90.0, 86.58536585365854)","(81.0, 290.0, 274.0)","(8.0, 11.5, 11.4375)","(3.9, 4.9, 4.861904761904762)","(21.0, 55.0, 50.45)"
14-12-2022 19:50:29.695653,"(26.0, 50.0, 41.1764705882353)","(1.35, 1.56, 1.5523684210526316)","(51.0, 150.0, 127.5)","(26.0, 90.0, 86.66666666666666)","(81.0, 290.0, 274.0)","(8.0, 11.5, 11.457142857142857)","(3.9, 4.9, 4.827272727272727)","(21.0, 55.0, 48.93333333333333)"
14-12-2022 19:50:30.904298,"(26.0, 50.0, 41.1764705882353)","(1.35, 1.56, 1.5521126760563382)","(51.0, 150.0, 127.5)","(26.0, 90.0, 86.66666666666666)","(81.0, 290.0, 274.0)","(8.0, 11.5, 11.457142857142857)","(3.9, 4.9, 4.8578947368421055)","(21.0, 55.0, 48.93333333333333)"
14-12-2022 19:50:32.213937,"(26.0, 48.0, 40.55172413793103)","(1.35, 1.56, 1.5505555555555557)","(51.0, 150.0, 127.5)","(26.0, 90.0, 86.66666666666666)","(81.0, 290.0, 274.0)","(8.0, 11.5, 11.457142857142857)","(3.9, 4.9, 4.8578947368421055)","(21.0, 55.0, 50.45)"
