,Estonian Lady,Love Letter,Professor Sirius,Spring Flare,Silver Skylark,Summer Fiesta,Henry Delatt,Snake Eyes Senna
10-01-2023 15:06:22.240270,"(3.5, 8.8, 5.4)","(5.0, 6.8, 5.477777777777778)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.144444444444445)","(61.0, 550.0, 305.0)","(101.0, 180.0, 149.23076923076923)","(15.0, 48.0, 32.666666666666664)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:23.348804,"(3.5, 8.8, 5.4)","(5.0, 6.8, 5.477777777777778)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.144444444444445)","(61.0, 550.0, 305.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.666666666666664)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:24.502036,"(3.5, 8.8, 5.4)","(5.0, 6.8, 5.477777777777778)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.144444444444445)","(61.0, 550.0, 305.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.666666666666664)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:25.565867,"(3.5, 8.8, 5.4)","(5.0, 6.8, 5.477777777777778)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.144444444444445)","(61.0, 550.0, 305.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.666666666666664)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:26.607926,"(3.5, 8.8, 5.4)","(5.0, 6.8, 5.477777777777778)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.144444444444445)","(61.0, 550.0, 305.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.666666666666664)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:27.694491,"(3.5, 8.8, 5.4)","(5.0, 6.8, 5.477777777777778)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.144444444444445)","(61.0, 550.0, 305.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.666666666666664)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:28.833799,"(3.5, 8.8, 5.4)","(5.0, 6.8, 5.477777777777778)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.144444444444445)","(61.0, 550.0, 305.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.666666666666664)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:29.974938,"(3.5, 8.8, 5.4)","(5.0, 6.8, 5.477777777777778)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.144444444444445)","(61.0, 550.0, 305.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.666666666666664)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:31.138991,"(3.5, 8.8, 8.015384615384615)","(5.0, 6.8, 5.463636363636364)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.144444444444445)","(61.0, 550.0, 305.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 27.875)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:32.323932,"(3.5, 8.8, 5.466666666666667)","(5.0, 6.6, 6.0)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.144444444444445)","(61.0, 200.0, 140.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 36.15384615384615)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:33.528829,"(3.5, 8.8, 7.677777777777779)","(5.0, 6.6, 6.0)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.144444444444445)","(61.0, 200.0, 140.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 29.625)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:34.714220,"(3.5, 8.8, 7.677777777777779)","(5.0, 6.6, 6.0)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.144444444444445)","(61.0, 200.0, 140.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 29.625)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:35.930517,"(3.5, 8.8, 7.8909090909090915)","(5.0, 6.6, 6.0)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.144444444444445)","(61.0, 200.0, 140.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:37.004591,"(3.5, 8.8, 7.385714285714286)","(5.0, 6.6, 6.0)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.144444444444445)","(61.0, 200.0, 140.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:38.066887,"(3.5, 8.8, 7.385714285714286)","(5.0, 6.6, 6.0)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.144444444444445)","(61.0, 200.0, 140.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:39.138180,"(3.5, 8.8, 6.325000000000001)","(5.0, 6.6, 6.0)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.144444444444445)","(61.0, 200.0, 140.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:40.275721,"(3.5, 8.8, 6.325000000000001)","(5.0, 6.6, 6.0)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.144444444444445)","(61.0, 200.0, 140.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:41.418934,"(3.5, 8.8, 7.700000000000001)","(5.0, 6.6, 6.0)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.144444444444445)","(61.0, 200.0, 140.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:42.655627,"(3.5, 8.8, 7.700000000000001)","(5.0, 6.6, 6.0)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.144444444444445)","(61.0, 200.0, 140.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:43.811902,"(3.5, 8.8, 7.700000000000001)","(5.0, 6.6, 6.0)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.144444444444445)","(61.0, 200.0, 140.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:44.909278,"(3.5, 8.2, 6.618181818181818)","(5.0, 6.6, 6.0)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.144444444444445)","(61.0, 200.0, 140.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:45.994148,"(3.5, 8.2, 6.618181818181818)","(5.0, 6.6, 6.0)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.144444444444445)","(61.0, 200.0, 140.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:47.054075,"(3.5, 8.2, 6.618181818181818)","(5.0, 6.6, 6.0)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.144444444444445)","(61.0, 200.0, 140.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:48.142595,"(3.5, 8.2, 6.618181818181818)","(5.0, 6.6, 6.0)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.144444444444445)","(61.0, 200.0, 140.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:49.322064,"(3.5, 8.2, 6.618181818181818)","(5.0, 6.6, 6.0)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.144444444444445)","(61.0, 200.0, 140.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:50.506119,"(3.5, 8.2, 6.618181818181818)","(5.0, 6.6, 6.0)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.144444444444445)","(61.0, 200.0, 140.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:51.714661,"(3.5, 8.0, 6.490909090909091)","(5.0, 6.6, 6.0)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.144444444444445)","(61.0, 200.0, 140.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:52.969797,"(3.5, 8.0, 6.490909090909091)","(5.0, 6.6, 6.0)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.163076923076923)","(61.0, 200.0, 140.0)","(101.0, 180.0, 100.0)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:54.160554,"(3.5, 8.0, 6.490909090909091)","(5.0, 6.6, 6.0)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.163076923076923)","(61.0, 200.0, 140.0)","(101.0, 180.0, 100.0)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:55.390490,"(3.5, 8.0, 6.490909090909091)","(5.0, 6.6, 6.0)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.163076923076923)","(61.0, 200.0, 140.0)","(101.0, 180.0, 100.0)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:56.596209,"(3.5, 8.0, 6.490909090909091)","(5.0, 6.6, 6.0)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.163076923076923)","(61.0, 200.0, 140.0)","(101.0, 180.0, 100.0)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:57.794575,"(3.5, 8.0, 6.490909090909091)","(5.0, 6.6, 6.0)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.163076923076923)","(61.0, 200.0, 140.0)","(101.0, 180.0, 100.0)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:06:58.923806,"(3.5, 8.0, 6.490909090909091)","(5.0, 6.6, 6.0)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.163076923076923)","(61.0, 200.0, 140.0)","(101.0, 180.0, 100.0)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:00.049386,"(3.5, 8.0, 6.490909090909091)","(5.0, 6.6, 6.0)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.163076923076923)","(61.0, 200.0, 140.0)","(101.0, 180.0, 100.0)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:01.216899,"(3.5, 8.0, 6.490909090909091)","(5.0, 6.6, 6.0)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.163076923076923)","(61.0, 200.0, 140.0)","(101.0, 180.0, 100.0)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:02.355224,"(3.5, 8.0, 6.490909090909091)","(5.0, 6.6, 6.0)","(6.0, 9.0, 8.133333333333333)","(2.6, 3.2, 3.163076923076923)","(61.0, 200.0, 140.0)","(101.0, 180.0, 100.0)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:03.518090,"(3.5, 8.0, 6.490909090909091)","(5.0, 6.6, 6.0)","(6.0, 9.8, 8.100000000000001)","(2.6, 3.2, 3.163076923076923)","(61.0, 200.0, 140.0)","(101.0, 180.0, 100.0)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:04.669478,"(3.5, 8.0, 6.490909090909091)","(5.0, 6.6, 6.0)","(6.0, 9.8, 8.100000000000001)","(2.6, 3.2, 3.163076923076923)","(61.0, 200.0, 140.0)","(101.0, 180.0, 100.0)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:05.827299,"(3.5, 8.0, 6.490909090909091)","(5.0, 6.6, 6.0)","(6.0, 9.8, 8.100000000000001)","(2.6, 3.2, 3.163076923076923)","(61.0, 200.0, 140.0)","(101.0, 180.0, 100.0)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:07.001322,"(3.5, 8.0, 6.490909090909091)","(5.0, 6.6, 6.0)","(6.0, 9.8, 8.100000000000001)","(2.6, 3.2, 3.163076923076923)","(61.0, 200.0, 140.0)","(101.0, 180.0, 100.0)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:08.169950,"(3.5, 8.0, 6.490909090909091)","(5.0, 6.6, 6.0)","(6.0, 9.8, 8.100000000000001)","(2.6, 3.2, 3.163076923076923)","(61.0, 200.0, 140.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:09.407347,"(3.5, 8.0, 6.490909090909091)","(5.0, 6.6, 6.0)","(6.0, 9.8, 8.100000000000001)","(2.6, 3.2, 3.163076923076923)","(61.0, 200.0, 140.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:10.673707,"(3.5, 8.0, 6.490909090909091)","(5.0, 6.6, 6.0)","(6.0, 9.8, 8.100000000000001)","(2.6, 3.2, 3.163076923076923)","(61.0, 200.0, 140.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:11.971146,"(3.5, 8.0, 6.490909090909091)","(5.0, 6.6, 6.0)","(6.0, 9.8, 8.100000000000001)","(2.6, 3.2, 3.163076923076923)","(61.0, 200.0, 140.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:13.184250,"(3.5, 8.0, 6.490909090909091)","(5.0, 6.6, 6.0)","(6.0, 9.8, 8.100000000000001)","(2.6, 3.2, 3.1314285714285717)","(61.0, 200.0, 140.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:14.359608,"(3.5, 8.0, 6.311764705882353)","(5.0, 6.6, 6.0)","(6.0, 9.8, 7.0285714285714285)","(2.6, 3.2, 3.1342857142857143)","(61.0, 200.0, 140.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:15.696322,"(3.5, 8.0, 6.039130434782608)","(5.0, 6.6, 6.0)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.164615384615385)","(61.0, 200.0, 140.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:16.958539,"(3.5, 8.0, 5.7725)","(5.0, 6.6, 6.0)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.164615384615385)","(61.0, 200.0, 140.0)","(101.0, 180.0, 95.55555555555556)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:18.223246,"(3.5, 8.0, 6.081578947368421)","(5.0, 6.6, 6.0)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.164615384615385)","(61.0, 200.0, 140.0)","(101.0, 180.0, 100.0)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:19.459040,"(3.5, 8.0, 6.081578947368421)","(5.0, 6.6, 6.0)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.164615384615385)","(61.0, 200.0, 140.0)","(101.0, 180.0, 100.0)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:20.700165,"(3.5, 8.0, 6.081578947368421)","(5.0, 6.6, 5.533333333333333)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.164615384615385)","(61.0, 200.0, 140.0)","(101.0, 180.0, 100.0)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:21.906986,"(3.5, 8.0, 6.0)","(5.0, 6.6, 5.533333333333333)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.164615384615385)","(61.0, 200.0, 140.0)","(101.0, 180.0, 100.0)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:23.176622,"(3.5, 8.0, 6.0)","(5.0, 6.6, 5.533333333333333)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.164615384615385)","(61.0, 200.0, 140.0)","(101.0, 180.0, 100.0)","(15.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:24.370378,"(3.5, 8.0, 6.0)","(5.0, 6.6, 5.533333333333333)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.164615384615385)","(61.0, 200.0, 140.0)","(91.0, 180.0, 95.55555555555556)","(17.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:25.542085,"(3.5, 8.0, 6.0)","(5.0, 6.6, 5.533333333333333)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.164615384615385)","(61.0, 200.0, 140.0)","(91.0, 180.0, 95.55555555555556)","(17.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:26.756399,"(3.5, 8.0, 6.05)","(5.0, 6.6, 5.533333333333333)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.164615384615385)","(61.0, 200.0, 140.0)","(91.0, 180.0, 95.55555555555556)","(17.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:27.902216,"(3.5, 8.0, 6.152631578947368)","(5.0, 6.6, 5.533333333333333)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.164615384615385)","(61.0, 200.0, 140.0)","(91.0, 180.0, 95.55555555555556)","(17.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:29.064139,"(3.5, 8.0, 6.152631578947368)","(5.0, 6.6, 5.533333333333333)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.164615384615385)","(61.0, 200.0, 140.0)","(91.0, 180.0, 95.55555555555556)","(17.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:30.322446,"(3.5, 8.0, 6.152631578947368)","(5.0, 6.6, 5.533333333333333)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.164615384615385)","(61.0, 200.0, 140.0)","(91.0, 180.0, 95.55555555555556)","(17.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:31.579260,"(3.5, 8.0, 6.152631578947368)","(5.0, 6.6, 5.533333333333333)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.164615384615385)","(61.0, 200.0, 140.0)","(91.0, 180.0, 95.55555555555556)","(17.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:32.820878,"(3.5, 8.0, 6.152631578947368)","(5.0, 6.6, 5.533333333333333)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.164615384615385)","(61.0, 200.0, 140.0)","(91.0, 180.0, 100.0)","(17.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:34.015984,"(3.5, 8.0, 6.152631578947368)","(5.0, 6.6, 5.533333333333333)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.164615384615385)","(61.0, 200.0, 140.0)","(91.0, 180.0, 121.53846153846155)","(17.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:35.217915,"(3.5, 8.0, 6.152631578947368)","(5.0, 6.6, 5.533333333333333)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.1342857142857143)","(61.0, 200.0, 140.0)","(91.0, 180.0, 121.53846153846155)","(17.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:36.435861,"(3.5, 8.0, 6.152631578947368)","(5.0, 6.6, 5.533333333333333)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.1342857142857143)","(61.0, 200.0, 140.0)","(91.0, 180.0, 121.53846153846155)","(17.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:37.603589,"(3.5, 8.0, 6.152631578947368)","(5.0, 6.6, 5.533333333333333)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.1342857142857143)","(61.0, 200.0, 140.0)","(91.0, 180.0, 116.66666666666667)","(17.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:38.772063,"(3.5, 8.0, 6.152631578947368)","(5.0, 6.6, 5.533333333333333)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.1342857142857143)","(61.0, 200.0, 140.0)","(91.0, 180.0, 100.0)","(17.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:39.852672,"(3.5, 8.0, 6.152631578947368)","(5.0, 6.6, 5.533333333333333)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.1342857142857143)","(61.0, 200.0, 140.0)","(91.0, 180.0, 100.0)","(17.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:40.931822,"(3.5, 8.0, 6.152631578947368)","(5.0, 6.6, 5.533333333333333)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.1342857142857143)","(61.0, 200.0, 140.0)","(91.0, 180.0, 100.0)","(17.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:42.094224,"(3.5, 8.0, 6.152631578947368)","(5.0, 6.6, 5.5200000000000005)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.1685714285714286)","(61.0, 200.0, 140.0)","(91.0, 180.0, 100.0)","(17.0, 48.0, 32.72727272727273)","(5.0, 7.8, 7.0)"
10-01-2023 15:07:43.221355,"(3.5, 8.0, 6.152631578947368)","(5.0, 6.6, 5.5200000000000005)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.1371428571428575)","(61.0, 200.0, 140.0)","(91.0, 180.0, 100.0)","(17.0, 48.0, 32.72727272727273)","(5.0, 7.8, 6.72608695652174)"
10-01-2023 15:07:44.410051,"(3.5, 8.0, 6.152631578947368)","(5.0, 6.4, 5.506666666666667)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.1371428571428575)","(61.0, 200.0, 140.0)","(91.0, 180.0, 100.0)","(17.0, 48.0, 32.72727272727273)","(5.0, 7.8, 6.804761904761905)"
10-01-2023 15:07:45.595725,"(3.5, 8.0, 6.152631578947368)","(5.0, 6.2, 5.506666666666667)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.1371428571428575)","(61.0, 200.0, 140.0)","(91.0, 180.0, 100.0)","(17.0, 48.0, 32.72727272727273)","(5.0, 7.8, 6.804761904761905)"
10-01-2023 15:07:46.704751,"(3.5, 8.0, 6.152631578947368)","(5.0, 6.0, 5.50909090909091)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.1371428571428575)","(61.0, 200.0, 140.0)","(91.0, 180.0, 100.0)","(17.0, 48.0, 32.72727272727273)","(5.0, 7.8, 6.804761904761905)"
10-01-2023 15:07:47.812065,"(3.5, 8.0, 6.152631578947368)","(5.0, 6.0, 5.50909090909091)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.1371428571428575)","(61.0, 200.0, 140.0)","(91.0, 180.0, 132.5)","(17.0, 48.0, 32.72727272727273)","(5.0, 7.8, 6.804761904761905)"
10-01-2023 15:07:48.928658,"(3.5, 8.0, 6.152631578947368)","(5.0, 6.0, 5.50909090909091)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.1371428571428575)","(61.0, 200.0, 140.0)","(91.0, 180.0, 132.5)","(17.0, 48.0, 32.72727272727273)","(5.0, 7.8, 6.804761904761905)"
10-01-2023 15:07:49.931024,"(3.5, 8.0, 6.152631578947368)","(5.0, 6.0, 5.50909090909091)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.1371428571428575)","(61.0, 200.0, 140.0)","(91.0, 180.0, 132.5)","(17.0, 48.0, 32.72727272727273)","(5.0, 7.8, 6.804761904761905)"
10-01-2023 15:07:50.986528,"(3.5, 8.0, 6.152631578947368)","(5.0, 6.0, 5.50909090909091)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.1371428571428575)","(61.0, 200.0, 140.0)","(91.0, 180.0, 116.66666666666667)","(17.0, 48.0, 32.72727272727273)","(5.0, 7.8, 6.804761904761905)"
10-01-2023 15:07:52.094615,"(3.5, 8.0, 6.152631578947368)","(5.0, 6.0, 5.50909090909091)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.1371428571428575)","(61.0, 200.0, 140.0)","(91.0, 180.0, 116.66666666666667)","(17.0, 48.0, 32.72727272727273)","(5.0, 7.8, 6.804761904761905)"
10-01-2023 15:07:53.221673,"(3.5, 8.0, 6.152631578947368)","(5.0, 6.0, 5.50909090909091)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.1371428571428575)","(61.0, 200.0, 140.0)","(91.0, 180.0, 116.66666666666667)","(17.0, 48.0, 32.72727272727273)","(5.0, 7.8, 6.804761904761905)"
10-01-2023 15:07:54.389249,"(3.5, 8.0, 6.152631578947368)","(5.0, 6.0, 5.50909090909091)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.1371428571428575)","(61.0, 200.0, 140.0)","(91.0, 180.0, 129.33333333333331)","(17.0, 48.0, 33.75)","(5.0, 7.8, 6.804761904761905)"
10-01-2023 15:07:55.565578,"(3.5, 8.0, 6.152631578947368)","(5.0, 6.0, 5.50909090909091)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.1371428571428575)","(61.0, 200.0, 140.0)","(91.0, 180.0, 129.33333333333331)","(17.0, 48.0, 39.0)","(5.0, 7.8, 6.804761904761905)"
10-01-2023 15:07:56.721305,"(3.5, 7.2, 6.314285714285715)","(5.0, 6.0, 5.50909090909091)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.1371428571428575)","(61.0, 200.0, 140.0)","(91.0, 180.0, 129.33333333333331)","(17.0, 48.0, 39.0)","(5.0, 7.8, 6.804761904761905)"
10-01-2023 15:07:57.838454,"(3.5, 7.2, 6.314285714285715)","(5.0, 6.0, 5.640000000000001)","(6.0, 8.6, 7.0285714285714285)","(2.6, 3.2, 3.1371428571428575)","(61.0, 200.0, 140.0)","(91.0, 180.0, 129.33333333333331)","(17.0, 48.0, 36.0)","(5.0, 7.8, 6.804761904761905)"
