,Me And You,Sunburst,Just Like Mick,Symi Fortuna,Sorority
08-01-2023 19:21:24.584692,"(26.0, 60.0, 55.714285714285715)","(1.5, 1.8, 1.7861538461538462)","(3.5, 3.95, 3.856666666666667)","(61.0, 350.0, 295.0)","(5.0, 6.2, 6.078260869565217)"
08-01-2023 19:21:25.479887,"(26.0, 60.0, 55.714285714285715)","(1.5, 1.8, 1.7954237288135593)","(3.5, 3.9, 3.8567567567567567)","(61.0, 350.0, 295.0)","(5.0, 6.2, 6.109090909090909)"
08-01-2023 19:21:26.412276,"(26.0, 60.0, 49.5)","(1.5, 1.8, 1.7938461538461539)","(3.5, 3.9, 3.8567567567567567)","(61.0, 350.0, 295.0)","(5.0, 6.2, 6.08235294117647)"
08-01-2023 19:21:27.367011,"(26.0, 60.0, 47.55555555555556)","(1.5, 1.8, 1.79)","(3.5, 3.9, 3.8434782608695652)","(61.0, 350.0, 295.0)","(5.0, 6.2, 6.070588235294117)"
08-01-2023 19:21:28.263554,"(26.0, 60.0, 49.5)","(1.5, 1.8, 1.79)","(3.5, 3.9, 3.8434782608695652)","(61.0, 350.0, 295.0)","(5.0, 6.2, 6.116666666666667)"
08-01-2023 19:21:29.164054,"(26.0, 60.0, 52.72727272727273)","(1.5, 1.82, 1.814)","(3.5, 3.85, 3.8434782608695652)","(61.0, 350.0, 295.0)","(5.0, 6.2, 6.116666666666667)"
08-01-2023 19:21:30.065099,"(26.0, 60.0, 55.0)","(1.5, 1.82, 1.814)","(3.5, 3.85, 3.8282608695652174)","(61.0, 350.0, 295.0)","(5.0, 6.2, 6.116666666666667)"
08-01-2023 19:21:31.021550,"(26.0, 60.0, 55.0)","(1.5, 1.82, 1.8033333333333335)","(3.5, 3.85, 3.818181818181818)","(61.0, 350.0, 295.0)","(5.0, 6.2, 6.030769230769231)"
08-01-2023 19:21:31.950337,"(26.0, 60.0, 52.72727272727273)","(1.5, 1.82, 1.8063636363636364)","(3.5, 3.85, 3.825862068965517)","(61.0, 350.0, 295.0)","(5.0, 6.2, 6.030769230769231)"
08-01-2023 19:21:32.878719,"(26.0, 60.0, 52.72727272727273)","(1.5, 1.82, 1.814)","(3.5, 3.8, 3.7966666666666664)","(61.0, 350.0, 295.0)","(5.0, 6.2, 6.017391304347826)"
08-01-2023 19:21:33.777004,"(26.0, 60.0, 52.72727272727273)","(1.5, 1.83, 1.828125)","(3.5, 3.8, 3.7916666666666665)","(61.0, 350.0, 295.0)","(5.0, 6.2, 6.017391304347826)"
08-01-2023 19:21:34.667896,"(26.0, 60.0, 54.857142857142854)","(1.5, 1.83, 1.8275000000000001)","(3.5, 3.8, 3.793478260869565)","(61.0, 350.0, 295.0)","(5.0, 6.2, 6.030769230769231)"
08-01-2023 19:21:35.534243,"(26.0, 60.0, 52.0)","(1.5, 1.83, 1.8284615384615386)","(3.5, 3.8, 3.781132075471698)","(61.0, 350.0, 295.0)","(5.0, 6.2, 6.030769230769231)"
08-01-2023 19:21:36.501590,"(26.0, 60.0, 54.857142857142854)","(1.5, 1.83, 1.8284615384615386)","(3.4, 3.8, 3.76)","(81.0, 350.0, 295.0)","(5.0, 6.2, 6.030769230769231)"
08-01-2023 19:21:37.402086,"(26.0, 60.0, 51.111111111111114)","(1.5, 1.83, 1.8284615384615386)","(3.4, 3.8, 3.76)","(81.0, 350.0, 313.3333333333333)","(5.0, 6.2, 6.030769230769231)"
08-01-2023 19:21:38.356859,"(26.0, 60.0, 52.5)","(1.5, 1.83, 1.8262500000000002)","(3.4, 3.8, 3.7483870967741937)","(81.0, 350.0, 313.3333333333333)","(5.0, 6.2, 6.030769230769231)"
08-01-2023 19:21:39.251975,"(26.0, 60.0, 52.5)","(1.5, 1.83, 1.8262500000000002)","(3.4, 3.8, 3.75)","(81.0, 350.0, 313.3333333333333)","(5.0, 6.2, 6.030769230769231)"
08-01-2023 19:21:40.129930,"(26.0, 60.0, 52.5)","(1.5, 1.83, 1.8262500000000002)","(3.4, 3.8, 3.75)","(81.0, 350.0, 313.3333333333333)","(5.0, 6.2, 6.125925925925926)"
08-01-2023 19:21:41.107005,"(26.0, 60.0, 51.111111111111114)","(1.5, 1.83, 1.8262500000000002)","(3.4, 3.8, 3.7551724137931033)","(81.0, 350.0, 313.3333333333333)","(5.0, 6.2, 6.125925925925926)"
08-01-2023 19:21:42.094178,"(26.0, 60.0, 52.5)","(1.5, 1.83, 1.8262500000000002)","(3.4, 3.8, 3.75)","(81.0, 350.0, 313.3333333333333)","(5.0, 6.2, 6.08)"
08-01-2023 19:21:43.014425,"(26.0, 60.0, 52.5)","(1.55, 1.83, 1.8262500000000002)","(3.4, 3.8, 3.75)","(61.0, 350.0, 313.3333333333333)","(5.0, 6.2, 6.08)"
08-01-2023 19:21:43.962578,"(26.0, 60.0, 51.111111111111114)","(1.55, 1.83, 1.8262500000000002)","(3.4, 3.8, 3.75)","(61.0, 350.0, 295.0)","(5.0, 6.2, 6.08)"
08-01-2023 19:21:44.904365,"(26.0, 60.0, 52.5)","(1.55, 1.83, 1.8262500000000002)","(3.4, 3.8, 3.75)","(61.0, 350.0, 295.0)","(5.0, 6.2, 6.069565217391305)"
08-01-2023 19:21:45.882577,"(26.0, 60.0, 51.111111111111114)","(1.55, 1.83, 1.8262500000000002)","(3.4, 3.8, 3.7551724137931033)","(61.0, 350.0, 295.0)","(5.0, 6.2, 6.069565217391305)"
08-01-2023 19:21:47.136983,"(26.0, 60.0, 53.333333333333336)","(1.55, 1.83, 1.8262500000000002)","(3.4, 3.8, 3.7551724137931033)","(61.0, 350.0, 295.0)","(5.0, 6.2, 6.069565217391305)"
08-01-2023 19:21:48.060166,"(26.0, 60.0, 52.72727272727273)","(1.55, 1.83, 1.8262500000000002)","(3.4, 3.8, 3.7551724137931033)","(61.0, 350.0, 295.0)","(5.0, 6.2, 6.069565217391305)"
08-01-2023 19:21:49.038352,"(26.0, 60.0, 55.0)","(1.55, 1.83, 1.8262500000000002)","(3.4, 3.8, 3.7551724137931033)","(61.0, 350.0, 295.0)","(5.0, 6.2, 6.069565217391305)"
08-01-2023 19:21:49.962223,"(26.0, 60.0, 55.0)","(1.55, 1.84, 1.8262500000000002)","(3.4, 3.8, 3.7551724137931033)","(61.0, 350.0, 295.0)","(5.0, 6.2, 6.069565217391305)"
08-01-2023 19:21:50.962922,"(26.0, 60.0, 52.72727272727273)","(1.55, 1.84, 1.8308333333333333)","(3.4, 3.8, 3.75)","(61.0, 350.0, 295.0)","(5.0, 6.2, 6.033333333333333)"
08-01-2023 19:21:51.987375,"(26.0, 60.0, 51.6)","(1.55, 1.84, 1.8308333333333333)","(3.4, 3.8, 3.75)","(61.0, 350.0, 295.0)","(5.0, 6.2, 6.033333333333333)"
08-01-2023 19:21:52.889398,"(26.0, 60.0, 47.55555555555556)","(1.55, 1.84, 1.8296875000000001)","(3.4, 3.8, 3.75)","(61.0, 350.0, 295.0)","(5.0, 6.2, 6.033333333333333)"
08-01-2023 19:21:53.794318,"(26.0, 60.0, 49.5)","(1.55, 1.84, 1.8296875000000001)","(3.4, 3.8, 3.75)","(61.0, 350.0, 295.0)","(5.0, 6.2, 6.025581395348837)"
08-01-2023 19:21:54.650401,"(26.0, 60.0, 52.72727272727273)","(1.55, 1.84, 1.8296875000000001)","(3.4, 3.8, 3.75)","(61.0, 350.0, 295.0)","(5.0, 6.2, 6.025581395348837)"
08-01-2023 19:21:55.532079,"(26.0, 60.0, 55.0)","(1.55, 1.84, 1.8296875000000001)","(3.4, 3.8, 3.75)","(61.0, 350.0, 295.0)","(5.0, 6.2, 6.017073170731708)"
08-01-2023 19:21:56.470585,"(26.0, 60.0, 52.72727272727273)","(1.55, 1.84, 1.8296875000000001)","(3.4, 3.8, 3.75)","(61.0, 350.0, 295.0)","(5.0, 6.2, 5.979411764705882)"
08-01-2023 19:21:57.402858,"(26.0, 60.0, 55.0)","(1.55, 1.84, 1.8296875000000001)","(3.4, 3.8, 3.75)","(61.0, 350.0, 295.0)","(5.0, 6.2, 5.9904761904761905)"
08-01-2023 19:21:58.442017,"(26.0, 60.0, 52.72727272727273)","(1.55, 1.84, 1.8308333333333333)","(3.4, 3.8, 3.75)","(61.0, 350.0, 295.0)","(5.0, 6.0, 5.973913043478261)"
08-01-2023 19:21:59.384106,"(26.0, 60.0, 55.0)","(1.55, 1.84, 1.8308333333333333)","(3.4, 3.8, 3.75)","(61.0, 350.0, 295.0)","(5.0, 6.2, 5.973913043478261)"
08-01-2023 19:22:00.310634,"(26.0, 60.0, 49.5)","(1.55, 1.84, 1.8308333333333333)","(3.4, 3.8, 3.75)","(61.0, 350.0, 295.0)","(5.0, 6.2, 5.973913043478261)"
08-01-2023 19:22:01.257404,"(26.0, 60.0, 47.55555555555556)","(1.55, 1.84, 1.8308333333333333)","(3.4, 3.8, 3.75)","(61.0, 350.0, 300.0)","(5.0, 6.2, 5.973913043478261)"
08-01-2023 19:22:02.191894,"(26.0, 60.0, 49.5)","(1.55, 1.84, 1.8308333333333333)","(3.4, 3.8, 3.75)","(61.0, 350.0, 300.0)","(5.0, 6.2, 5.973913043478261)"
08-01-2023 19:22:03.073644,"(26.0, 60.0, 47.55555555555556)","(1.55, 1.84, 1.835)","(3.4, 3.8, 3.75)","(61.0, 350.0, 300.0)","(5.0, 6.2, 5.973913043478261)"
08-01-2023 19:22:03.959273,"(26.0, 60.0, 55.0)","(1.55, 1.84, 1.835)","(3.4, 3.8, 3.75)","(71.0, 350.0, 300.0)","(5.0, 6.2, 5.973913043478261)"
08-01-2023 19:22:04.865936,"(26.0, 60.0, 52.72727272727273)","(1.55, 1.85, 1.842)","(3.4, 3.8, 3.75)","(71.0, 350.0, 300.0)","(5.0, 6.2, 5.973913043478261)"
08-01-2023 19:22:05.769296,"(26.0, 60.0, 55.0)","(1.55, 1.85, 1.842)","(3.4, 3.8, 3.75)","(71.0, 350.0, 300.0)","(5.0, 6.2, 5.948387096774194)"
08-01-2023 19:22:06.686059,"(26.0, 60.0, 52.72727272727273)","(1.55, 1.85, 1.8445454545454547)","(3.4, 3.8, 3.75)","(71.0, 350.0, 300.0)","(5.0, 6.2, 5.948387096774194)"
08-01-2023 19:22:07.549050,"(26.0, 60.0, 52.72727272727273)","(1.55, 1.85, 1.8445454545454547)","(3.4, 3.8, 3.7432432432432434)","(71.0, 350.0, 300.0)","(5.0, 6.2, 5.948387096774194)"
08-01-2023 19:22:08.417858,"(26.0, 60.0, 55.0)","(1.55, 1.85, 1.8445454545454547)","(3.4, 3.8, 3.7432432432432434)","(71.0, 350.0, 305.0)","(5.0, 6.2, 5.948387096774194)"
08-01-2023 19:22:09.387973,"(26.0, 60.0, 49.5)","(1.55, 1.85, 1.8445454545454547)","(3.4, 3.8, 3.7432432432432434)","(71.0, 350.0, 305.0)","(5.0, 6.2, 5.948387096774194)"
08-01-2023 19:22:10.302761,"(26.0, 60.0, 47.55555555555556)","(1.55, 1.85, 1.8445454545454547)","(3.4, 3.8, 3.7432432432432434)","(71.0, 350.0, 305.0)","(5.0, 6.2, 5.948387096774194)"
08-01-2023 19:22:11.140073,"(26.0, 60.0, 49.5)","(1.55, 1.85, 1.8445454545454547)","(3.4, 3.8, 3.7432432432432434)","(71.0, 350.0, 305.0)","(5.0, 6.2, 5.948387096774194)"
08-01-2023 19:22:12.036097,"(26.0, 60.0, 55.0)","(1.55, 1.85, 1.8445454545454547)","(3.4, 3.8, 3.7432432432432434)","(71.0, 350.0, 295.0)","(5.0, 6.2, 5.948387096774194)"
08-01-2023 19:22:12.848514,"(26.0, 60.0, 55.0)","(1.55, 1.85, 1.8445454545454547)","(3.4, 3.8, 3.7432432432432434)","(71.0, 350.0, 305.0)","(5.0, 6.2, 5.948387096774194)"
08-01-2023 19:22:13.727903,"(26.0, 60.0, 55.0)","(1.55, 1.85, 1.8445454545454547)","(3.4, 3.8, 3.7432432432432434)","(71.0, 350.0, 305.0)","(5.0, 6.2, 5.948387096774194)"
08-01-2023 19:22:14.686262,"(26.0, 60.0, 52.72727272727273)","(1.55, 1.85, 1.8445454545454547)","(3.4, 3.8, 3.768421052631579)","(71.0, 350.0, 305.0)","(5.0, 6.2, 5.948387096774194)"
08-01-2023 19:22:15.524866,"(26.0, 60.0, 55.0)","(1.55, 1.85, 1.8445454545454547)","(3.4, 3.75, 3.73125)","(71.0, 350.0, 305.0)","(5.0, 6.2, 5.948387096774194)"
08-01-2023 19:22:16.364934,"(26.0, 60.0, 52.72727272727273)","(1.55, 1.85, 1.8445454545454547)","(3.4, 3.75, 3.73125)","(71.0, 350.0, 305.0)","(5.0, 6.2, 5.948387096774194)"
08-01-2023 19:22:17.259582,"(26.0, 60.0, 49.5)","(1.55, 1.85, 1.8445454545454547)","(3.4, 3.75, 3.73125)","(71.0, 350.0, 310.0)","(5.0, 6.2, 5.948387096774194)"
08-01-2023 19:22:18.090216,"(26.0, 60.0, 47.55555555555556)","(1.55, 1.85, 1.8445454545454547)","(3.4, 3.75, 3.7342105263157896)","(71.0, 350.0, 310.0)","(5.0, 6.2, 5.948387096774194)"
08-01-2023 19:22:18.976867,"(26.0, 60.0, 49.5)","(1.55, 1.85, 1.8445454545454547)","(3.4, 3.75, 3.7282608695652173)","(71.0, 350.0, 296.6666666666667)","(5.0, 6.2, 5.911111111111111)"
08-01-2023 19:22:19.904326,"(26.0, 60.0, 52.72727272727273)","(1.55, 1.85, 1.8445454545454547)","(3.4, 3.75, 3.7282608695652173)","(71.0, 350.0, 296.6666666666667)","(5.0, 6.2, 5.911111111111111)"
08-01-2023 19:22:20.738612,"(26.0, 60.0, 55.0)","(1.55, 1.85, 1.8445454545454547)","(3.4, 3.75, 3.7282608695652173)","(71.0, 350.0, 296.6666666666667)","(5.0, 6.2, 5.911111111111111)"
08-01-2023 19:22:21.563355,"(26.0, 60.0, 52.72727272727273)","(1.55, 1.85, 1.8445454545454547)","(3.4, 3.75, 3.7282608695652173)","(71.0, 350.0, 296.6666666666667)","(5.0, 6.2, 5.911111111111111)"
08-01-2023 19:22:22.410027,"(26.0, 60.0, 55.0)","(1.55, 1.85, 1.8445454545454547)","(3.4, 3.75, 3.7282608695652173)","(71.0, 350.0, 296.6666666666667)","(5.0, 6.2, 5.911111111111111)"
08-01-2023 19:22:23.233887,"(26.0, 60.0, 52.72727272727273)","(1.55, 1.85, 1.8445454545454547)","(3.4, 3.75, 3.7282608695652173)","(71.0, 350.0, 310.0)","(5.0, 6.2, 5.911111111111111)"
08-01-2023 19:22:24.070458,"(26.0, 60.0, 54.285714285714285)","(1.55, 1.85, 1.8431428571428572)","(3.4, 3.75, 3.7270833333333333)","(71.0, 350.0, 296.6666666666667)","(5.0, 6.2, 5.89)"
08-01-2023 19:22:25.072306,"(26.0, 60.0, 53.57142857142857)","(1.55, 1.85, 1.8450000000000002)","(3.4, 3.75, 3.722413793103448)","(71.0, 350.0, 296.6666666666667)","(5.0, 6.2, 5.89)"
08-01-2023 19:22:25.944773,"(26.0, 60.0, 48.8)","(1.55, 1.86, 1.8525)","(3.4, 3.75, 3.722413793103448)","(81.0, 350.0, 296.6666666666667)","(5.0, 6.2, 5.89)"
08-01-2023 19:22:26.848289,"(26.0, 60.0, 47.4)","(1.55, 1.86, 1.8525)","(3.4, 3.75, 3.7192307692307693)","(81.0, 350.0, 320.0)","(5.0, 6.2, 5.9)"
08-01-2023 19:22:27.787977,"(26.0, 60.0, 48.8)","(1.55, 1.86, 1.8525)","(3.4, 3.75, 3.7192307692307693)","(81.0, 350.0, 320.0)","(5.0, 6.0, 5.825)"
08-01-2023 19:22:28.655583,"(26.0, 60.0, 53.57142857142857)","(1.55, 1.87, 1.858888888888889)","(3.4, 3.75, 3.7192307692307693)","(81.0, 350.0, 320.0)","(5.0, 6.0, 5.825)"
08-01-2023 19:22:29.510191,"(26.0, 60.0, 54.285714285714285)","(1.55, 1.87, 1.858888888888889)","(3.4, 3.75, 3.7045454545454546)","(81.0, 350.0, 333.3333333333333)","(5.0, 6.0, 5.825)"
08-01-2023 19:22:30.323464,"(26.0, 60.0, 53.57142857142857)","(1.55, 1.87, 1.858888888888889)","(3.4, 3.75, 3.7045454545454546)","(81.0, 350.0, 333.3333333333333)","(5.0, 6.0, 5.825)"
08-01-2023 19:22:31.249726,"(26.0, 60.0, 54.285714285714285)","(1.55, 1.87, 1.858888888888889)","(3.4, 3.75, 3.7045454545454546)","(81.0, 350.0, 320.0)","(5.0, 6.0, 5.832)"
08-01-2023 19:22:32.130766,"(31.0, 60.0, 53.57142857142857)","(1.55, 1.87, 1.8611764705882354)","(3.4, 3.75, 3.7045454545454546)","(81.0, 350.0, 325.0)","(5.0, 6.0, 5.828571428571428)"
08-01-2023 19:22:33.060948,"(31.0, 80.0, 56.0)","(1.55, 1.87, 1.8611764705882354)","(3.4, 3.75, 3.715079365079365)","(81.0, 350.0, 333.3333333333333)","(5.0, 6.0, 5.826315789473684)"
08-01-2023 19:22:33.930663,"(31.0, 75.0, 53.125)","(1.55, 1.87, 1.864)","(3.4, 3.75, 3.715079365079365)","(81.0, 350.0, 333.3333333333333)","(5.0, 6.0, 5.826315789473684)"
08-01-2023 19:22:34.724943,"(31.0, 75.0, 57.45)","(1.55, 1.87, 1.864)","(3.4, 3.75, 3.715079365079365)","(81.0, 430.0, 350.0)","(5.0, 6.0, 5.826315789473684)"
08-01-2023 19:22:35.574020,"(31.0, 75.0, 51.785714285714285)","(1.55, 1.87, 1.864)","(3.4, 3.75, 3.715079365079365)","(81.0, 420.0, 365.0)","(5.0, 6.0, 5.746153846153846)"
08-01-2023 19:22:36.512295,"(31.0, 75.0, 51.5625)","(1.55, 1.87, 1.8675000000000002)","(3.4, 3.65, 3.627586206896552)","(81.0, 420.0, 365.0)","(5.0, 6.0, 5.8)"
08-01-2023 19:22:37.379826,"(31.0, 75.0, 58.69565217391305)","(1.55, 1.87, 1.8696551724137933)","(3.4, 3.65, 3.618269230769231)","(81.0, 420.0, 365.0)","(5.0, 6.0, 5.826315789473684)"
08-01-2023 19:22:38.177943,"(31.0, 75.0, 58.69565217391305)","(1.55, 1.88, 1.8775)","(3.4, 3.65, 3.618269230769231)","(91.0, 420.0, 340.0)","(5.0, 6.0, 5.826315789473684)"
08-01-2023 19:22:38.991328,"(31.0, 75.0, 58.69565217391305)","(1.55, 1.88, 1.8773333333333333)","(3.4, 3.65, 3.618269230769231)","(91.0, 420.0, 360.0)","(5.0, 6.0, 5.826315789473684)"
08-01-2023 19:22:39.760373,"(31.0, 75.0, 51.1764705882353)","(1.55, 1.88, 1.8773333333333333)","(3.4, 3.65, 3.6233870967741937)","(91.0, 420.0, 370.0)","(5.0, 6.0, 5.826315789473684)"
08-01-2023 19:22:40.653680,"(31.0, 75.0, 51.1764705882353)","(1.55, 1.89, 1.8821428571428571)","(3.4, 3.65, 3.6233870967741937)","(91.0, 420.0, 335.0)","(5.0, 6.0, 5.956250000000001)"
08-01-2023 19:22:41.601212,"(31.0, 75.0, 51.5625)","(1.6, 1.89, 1.8821428571428571)","(3.3, 3.65, 3.5984374999999997)","(91.0, 350.0, 335.0)","(5.0, 6.2, 5.95)"
08-01-2023 19:22:42.548155,"(31.0, 75.0, 51.5625)","(1.6, 1.89, 1.883103448275862)","(3.3, 3.6, 3.578333333333333)","(91.0, 350.0, 335.0)","(5.0, 6.0, 5.962790697674419)"
08-01-2023 19:22:43.369167,"(31.0, 75.0, 51.5625)","(1.6, 1.89, 1.886)","(3.3, 3.6, 3.5500000000000003)","(91.0, 350.0, 335.0)","(5.0, 6.2, 5.962790697674419)"
08-01-2023 19:22:44.195179,"(31.0, 75.0, 51.5625)","(1.6, 1.89, 1.8881249999999998)","(3.3, 3.6, 3.5500000000000003)","(91.0, 350.0, 325.0)","(5.0, 6.2, 5.962790697674419)"
08-01-2023 19:22:45.162158,"(31.0, 75.0, 51.5625)","(1.6, 1.89, 1.8881249999999998)","(3.3, 3.6, 3.5388888888888888)","(91.0, 450.0, 385.0)","(5.0, 6.2, 5.972972972972974)"
08-01-2023 19:22:46.091413,"(31.0, 75.0, 51.5625)","(1.6, 1.89, 1.8881249999999998)","(3.3, 3.6, 3.5388888888888888)","(91.0, 450.0, 385.0)","(5.0, 6.2, 5.972972972972974)"
08-01-2023 19:22:46.999254,"(31.0, 75.0, 51.5625)","(1.6, 1.89, 1.8881249999999998)","(3.3, 3.6, 3.5365384615384614)","(91.0, 450.0, 390.0)","(5.0, 6.2, 5.972972972972974)"
08-01-2023 19:22:47.814091,"(31.0, 75.0, 51.5625)","(1.6, 1.89, 1.8881249999999998)","(3.3, 3.6, 3.5326530612244897)","(91.0, 450.0, 390.0)","(5.0, 6.2, 5.972972972972974)"
08-01-2023 19:22:48.811660,"(31.0, 75.0, 51.5625)","(1.6, 1.89, 1.8881249999999998)","(3.3, 3.6, 3.5476190476190474)","(91.0, 450.0, 395.0)","(5.0, 6.2, 6.025)"
08-01-2023 19:22:49.858887,"(31.0, 75.0, 51.5625)","(1.6, 1.87, 1.8664)","(3.3, 3.55, 3.54)","(91.0, 450.0, 395.0)","(5.0, 6.2, 6.026666666666666)"
08-01-2023 19:22:50.743304,"(31.0, 75.0, 51.5625)","(1.6, 1.87, 1.8661538461538463)","(3.3, 3.6, 3.5651162790697675)","(101.0, 450.0, 395.0)","(5.0, 6.2, 6.043243243243244)"
08-01-2023 19:22:51.728954,"(31.0, 75.0, 51.5625)","(1.6, 1.88, 1.865)","(3.3, 3.6, 3.527659574468085)","(101.0, 450.0, 395.0)","(5.0, 6.2, 6.04)"
08-01-2023 19:22:52.660734,"(31.0, 75.0, 51.5625)","(1.6, 1.88, 1.8784615384615384)","(3.3, 3.55, 3.5281249999999997)","(101.0, 450.0, 395.0)","(5.0, 6.2, 6.03030303030303)"
08-01-2023 19:22:53.550531,"(31.0, 75.0, 51.5625)","(1.6, 1.88, 1.8784615384615384)","(3.3, 3.55, 3.5281249999999997)","(101.0, 450.0, 395.0)","(5.0, 6.2, 6.019354838709678)"
08-01-2023 19:22:54.477605,"(31.0, 75.0, 51.5625)","(1.6, 1.88, 1.8695238095238096)","(3.3, 3.6, 3.5346153846153845)","(101.0, 450.0, 395.0)","(5.0, 6.2, 6.002272727272728)"
08-01-2023 19:22:55.374857,"(31.0, 75.0, 51.5625)","(1.6, 1.87, 1.861896551724138)","(3.3, 3.6, 3.5346153846153845)","(101.0, 450.0, 383.3333333333333)","(5.0, 6.2, 5.985714285714286)"
08-01-2023 19:22:56.203300,"(31.0, 75.0, 51.5625)","(1.6, 1.87, 1.8557894736842107)","(3.3, 3.6, 3.5619565217391305)","(101.0, 470.0, 383.3333333333333)","(5.0, 6.0, 5.94)"
08-01-2023 19:22:57.050837,"(31.0, 75.0, 51.5625)","(1.6, 1.85, 1.8483132530120483)","(3.3, 3.6, 3.5627659574468082)","(101.0, 470.0, 383.3333333333333)","(5.0, 6.2, 6.083870967741936)"
08-01-2023 19:22:57.964789,"(31.0, 75.0, 51.92307692307692)","(1.6, 1.83, 1.829375)","(3.3, 3.6, 3.55625)","(101.0, 500.0, 393.3333333333333)","(5.0, 6.4, 6.241379310344827)"
08-01-2023 19:22:58.806748,"(31.0, 70.0, 53.333333333333336)","(1.6, 1.83, 1.829375)","(3.3, 3.6, 3.5527027027027027)","(101.0, 500.0, 393.3333333333333)","(5.0, 6.4, 6.241379310344827)"
08-01-2023 19:22:59.683213,"(31.0, 70.0, 51.666666666666664)","(1.6, 1.83, 1.828695652173913)","(3.3, 3.6, 3.5619565217391305)","(101.0, 460.0, 365.0)","(5.0, 6.4, 6.241379310344827)"
08-01-2023 19:23:00.619319,"(31.0, 70.0, 51.666666666666664)","(1.6, 1.83, 1.8297849462365592)","(3.3, 3.6, 3.5602272727272726)","(101.0, 460.0, 365.0)","(5.0, 6.4, 6.241379310344827)"
08-01-2023 19:23:01.748605,"(31.0, 70.0, 51.666666666666664)","(1.6, 1.83, 1.8297849462365592)","(3.3, 3.6, 3.5602272727272726)","(101.0, 460.0, 365.0)","(5.0, 6.4, 6.276470588235294)"
08-01-2023 19:23:02.575692,"(31.0, 70.0, 53.07692307692308)","(1.6, 1.84, 1.8385106382978724)","(3.3, 3.6, 3.5635416666666666)","(101.0, 460.0, 405.0)","(5.0, 6.4, 6.276470588235294)"
08-01-2023 19:23:03.561591,"(31.0, 70.0, 53.75)","(1.6, 1.85, 1.8480555555555556)","(3.3, 3.6, 3.5531249999999996)","(101.0, 460.0, 405.0)","(5.0, 6.4, 6.273913043478261)"
08-01-2023 19:23:04.446864,"(31.0, 70.0, 57.0)","(1.6, 1.86, 1.8454135338345865)","(3.3, 3.55, 3.5428571428571427)","(101.0, 460.0, 405.0)","(5.0, 6.4, 6.273913043478261)"
08-01-2023 19:23:05.270541,"(31.0, 70.0, 57.0)","(1.6, 1.86, 1.8450349650349651)","(3.3, 3.55, 3.5378048780487803)","(101.0, 390.0, 370.0)","(5.0, 6.4, 6.277894736842105)"
08-01-2023 19:23:06.102685,"(31.0, 70.0, 57.61904761904762)","(1.6, 1.86, 1.8515833333333334)","(3.3, 3.55, 3.536363636363636)","(101.0, 390.0, 330.0)","(5.0, 6.2, 6.1866666666666665)"
08-01-2023 19:23:06.903932,"(31.0, 70.0, 56.95652173913044)","(1.6, 1.87, 1.861095890410959)","(3.3, 3.6, 3.5424657534246577)","(101.0, 390.0, 330.0)","(5.0, 6.2, 6.120754716981132)"
08-01-2023 19:23:07.841967,"(31.0, 70.0, 58.46153846153846)","(1.6, 1.89, 1.881875)","(3.3, 3.6, 3.533333333333333)","(101.0, 390.0, 335.0)","(5.0, 6.0, 5.982608695652174)"
08-01-2023 19:23:08.817532,"(31.0, 70.0, 58.148148148148145)","(1.6, 1.9, 1.8923076923076922)","(3.3, 3.55, 3.5397435897435896)","(101.0, 390.0, 335.0)","(5.0, 6.0, 5.857142857142857)"
08-01-2023 19:23:09.748922,"(31.0, 70.0, 58.148148148148145)","(1.6, 1.9, 1.8939393939393938)","(3.3, 3.6, 3.5424657534246577)","(101.0, 390.0, 345.0)","(5.0, 6.0, 5.848484848484849)"
08-01-2023 19:23:10.574826,"(31.0, 70.0, 64.66666666666667)","(1.6, 1.9, 1.8945205479452054)","(3.3, 3.6, 3.5424657534246577)","(101.0, 390.0, 345.0)","(5.0, 6.0, 5.84375)"
08-01-2023 19:23:11.421162,"(31.0, 70.0, 64.66666666666667)","(1.6, 1.91, 1.8986206896551723)","(3.3, 3.6, 3.5424657534246577)","(101.0, 390.0, 345.0)","(5.0, 5.9, 5.842307692307693)"
08-01-2023 19:23:12.253017,"(31.0, 70.0, 65.15151515151516)","(1.6, 1.91, 1.9023255813953488)","(3.3, 3.6, 3.5424657534246577)","(101.0, 390.0, 345.0)","(5.0, 5.9, 5.802439024390244)"
08-01-2023 19:23:13.163748,"(31.0, 70.0, 65.15151515151516)","(1.6, 1.91, 1.9049999999999998)","(3.3, 3.5, 3.4953488372093022)","(101.0, 390.0, 345.0)","(5.0, 5.8, 5.707142857142857)"
08-01-2023 19:23:14.115556,"(31.0, 70.0, 65.66666666666667)","(1.6, 1.92, 1.915)","(3.3, 3.55, 3.513855421686747)","(101.0, 390.0, 350.0)","(5.0, 5.8, 5.737313432835821)"
08-01-2023 19:23:14.973486,"(31.0, 70.0, 65.18518518518519)","(1.6, 1.92, 1.9168558951965065)","(3.3, 3.55, 3.5162921348314606)","(101.0, 390.0, 350.0)","(5.0, 5.8, 5.737313432835821)"
08-01-2023 19:23:15.850374,"(31.0, 70.0, 65.18518518518519)","(1.6, 1.92, 1.917142857142857)","(3.3, 3.55, 3.5170454545454546)","(101.0, 390.0, 335.0)","(5.0, 5.8, 5.737313432835821)"
