,Mighty Kristy,Winlock Tilly,Locked Up,Angry Ann,Slingshot Yo Yo,Up The Score,Swiper Taz
04-01-2023 14:37:12.356228,"(6.5, 13.5, 13.10625)","(3.4, 6.0, 3.8066666666666666)","(13.0, 38.0, 24.0)","(7.0, 11.5, 8.125)","(19.0, 80.0, 28.444444444444443)","(3.5, 5.1, 4.425)","(3.2, 5.2, 3.976)"
04-01-2023 14:37:13.449088,"(6.5, 13.5, 13.10625)","(3.4, 6.0, 3.8066666666666666)","(13.0, 38.0, 24.0)","(7.0, 11.5, 8.125)","(19.0, 80.0, 28.444444444444443)","(3.5, 5.1, 4.35)","(3.2, 5.2, 4.055769230769231)"
04-01-2023 14:37:14.670941,"(6.5, 13.5, 12.89)","(3.4, 5.9, 4.025)","(13.0, 38.0, 24.0)","(7.0, 11.0, 7.666666666666667)","(19.0, 80.0, 28.444444444444443)","(3.5, 5.1, 4.35)","(3.2, 5.2, 3.9434782608695653)"
04-01-2023 14:37:15.769027,"(6.5, 13.5, 12.89)","(3.4, 5.9, 4.025)","(13.0, 38.0, 24.0)","(7.0, 11.0, 7.666666666666667)","(19.0, 80.0, 28.444444444444443)","(3.5, 5.1, 4.438235294117647)","(3.2, 5.2, 3.9434782608695653)"
04-01-2023 14:37:17.029626,"(6.5, 13.5, 10.55)","(3.4, 5.9, 4.025)","(13.0, 38.0, 24.0)","(7.0, 11.0, 7.666666666666667)","(19.0, 80.0, 28.444444444444443)","(3.5, 5.1, 4.438235294117647)","(3.2, 5.2, 3.6416666666666666)"
04-01-2023 14:37:18.153554,"(6.5, 13.5, 10.55)","(3.4, 5.9, 4.025)","(13.0, 38.0, 24.0)","(7.0, 11.0, 7.666666666666667)","(19.0, 80.0, 28.444444444444443)","(3.5, 5.1, 4.438235294117647)","(3.2, 5.2, 3.6416666666666666)"
04-01-2023 14:37:19.294923,"(6.5, 13.5, 10.55)","(3.4, 5.9, 3.9857142857142858)","(13.0, 38.0, 24.0)","(7.0, 11.0, 8.125)","(19.0, 80.0, 28.444444444444443)","(3.5, 5.1, 4.475)","(3.2, 5.2, 3.6416666666666666)"
04-01-2023 14:37:20.450739,"(6.5, 13.5, 10.55)","(3.4, 6.0, 4.041666666666667)","(13.0, 38.0, 24.0)","(7.0, 11.5, 7.5)","(19.0, 80.0, 28.444444444444443)","(3.5, 5.1, 4.41)","(3.2, 5.2, 4.153846153846154)"
04-01-2023 14:37:21.564775,"(6.5, 13.5, 12.93)","(3.4, 5.9, 4.025)","(13.0, 38.0, 24.0)","(7.0, 11.5, 7.5)","(19.0, 80.0, 28.444444444444443)","(3.5, 5.1, 4.41)","(3.2, 5.2, 4.054347826086957)"
04-01-2023 14:37:22.667724,"(6.5, 13.5, 12.93)","(3.4, 5.9, 4.025)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.5)","(19.0, 80.0, 28.444444444444443)","(3.5, 5.1, 4.41)","(3.2, 5.2, 4.054347826086957)"
04-01-2023 14:37:23.752225,"(6.5, 13.5, 10.75)","(3.4, 5.9, 4.025)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.5)","(19.0, 80.0, 28.444444444444443)","(3.5, 5.1, 4.491176470588235)","(3.2, 5.2, 4.146)"
04-01-2023 14:37:24.797643,"(6.5, 13.5, 10.75)","(3.4, 5.9, 4.025)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.5)","(19.0, 80.0, 28.444444444444443)","(3.5, 5.1, 4.491176470588235)","(3.2, 5.2, 4.146)"
04-01-2023 14:37:25.996117,"(6.5, 13.5, 10.75)","(3.4, 5.9, 4.025)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.5)","(19.0, 80.0, 62.074074074074076)","(3.5, 5.1, 4.491176470588235)","(3.2, 5.2, 4.146)"
04-01-2023 14:37:27.119129,"(6.5, 13.5, 10.75)","(3.4, 5.9, 4.025)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.666666666666667)","(19.0, 80.0, 26.666666666666668)","(3.5, 5.1, 4.55)","(3.2, 5.2, 4.040909090909091)"
04-01-2023 14:37:28.275559,"(6.5, 13.5, 12.969999999999999)","(3.4, 5.9, 3.875)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.0, 7.666666666666667)","(19.0, 80.0, 26.666666666666668)","(3.5, 5.1, 4.5)","(3.2, 5.2, 3.9675000000000002)"
04-01-2023 14:37:29.488174,"(6.5, 13.5, 12.969999999999999)","(3.4, 5.9, 3.875)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.0, 7.666666666666667)","(19.0, 80.0, 26.666666666666668)","(3.5, 5.1, 4.5375)","(3.2, 5.2, 3.9428571428571426)"
04-01-2023 14:37:30.674300,"(6.5, 13.5, 10.95)","(3.4, 5.9, 3.875)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.0, 7.666666666666667)","(19.0, 80.0, 26.666666666666668)","(3.5, 5.1, 4.5375)","(3.2, 5.1, 3.9954545454545456)"
04-01-2023 14:37:31.998616,"(6.5, 13.5, 10.95)","(3.4, 5.9, 3.875)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.0, 7.444444444444445)","(19.0, 80.0, 26.666666666666668)","(3.5, 5.1, 4.5375)","(3.2, 5.1, 4.416666666666667)"
04-01-2023 14:37:33.056506,"(6.5, 13.5, 10.95)","(3.4, 5.9, 3.875)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.0, 7.444444444444445)","(19.0, 80.0, 26.666666666666668)","(3.5, 5.1, 4.5375)","(3.2, 5.0, 4.291176470588235)"
04-01-2023 14:37:34.085707,"(6.5, 13.5, 10.95)","(3.4, 5.9, 3.875)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.0, 7.75)","(19.0, 80.0, 26.666666666666668)","(3.5, 5.1, 4.5375)","(3.2, 4.9, 4.261111111111111)"
04-01-2023 14:37:35.198852,"(6.5, 13.5, 10.95)","(3.4, 5.8, 3.8649999999999998)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.75)","(19.0, 80.0, 26.666666666666668)","(3.5, 5.1, 4.5375)","(3.2, 4.9, 4.102)"
04-01-2023 14:37:36.354927,"(6.5, 13.5, 12.955555555555556)","(3.4, 5.8, 3.8454545454545452)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.75)","(19.0, 80.0, 26.666666666666668)","(3.5, 5.1, 4.5375)","(3.2, 4.9, 4.102)"
04-01-2023 14:37:37.495829,"(6.5, 13.5, 11.15)","(3.4, 5.8, 3.8454545454545452)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.75)","(19.0, 80.0, 26.666666666666668)","(3.5, 5.1, 4.5375)","(3.2, 4.9, 4.1875)"
04-01-2023 14:37:38.558719,"(6.5, 13.5, 11.15)","(3.4, 5.8, 3.8454545454545452)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.75)","(19.0, 80.0, 26.666666666666668)","(3.5, 5.1, 4.5375)","(3.2, 4.9, 4.1875)"
04-01-2023 14:37:39.521393,"(6.5, 13.5, 11.15)","(3.4, 5.8, 3.8454545454545452)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.75)","(19.0, 80.0, 26.666666666666668)","(3.5, 5.1, 4.5375)","(3.2, 4.9, 4.1875)"
04-01-2023 14:37:40.719510,"(6.5, 13.5, 11.15)","(3.4, 5.8, 3.8454545454545452)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.75)","(19.0, 80.0, 26.666666666666668)","(3.5, 5.1, 4.5375)","(3.2, 4.9, 4.1875)"
04-01-2023 14:37:41.868771,"(6.5, 13.5, 11.15)","(3.4, 5.8, 3.8649999999999998)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.75)","(19.0, 80.0, 26.666666666666668)","(3.5, 5.1, 4.5375)","(3.2, 4.9, 4.2214285714285715)"
04-01-2023 14:37:42.931364,"(6.5, 13.5, 11.15)","(3.4, 5.7, 3.855)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.75)","(19.0, 80.0, 26.666666666666668)","(3.5, 5.1, 4.5375)","(3.2, 4.9, 4.2214285714285715)"
04-01-2023 14:37:43.952190,"(6.5, 13.5, 11.15)","(3.4, 5.7, 3.8363636363636364)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.75)","(19.0, 80.0, 26.666666666666668)","(3.5, 5.1, 4.5375)","(3.2, 4.9, 4.178)"
04-01-2023 14:37:45.100126,"(6.5, 13.5, 11.15)","(3.4, 5.7, 3.8363636363636364)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.75)","(19.0, 80.0, 26.666666666666668)","(3.5, 5.1, 4.5375)","(3.2, 4.9, 4.178)"
04-01-2023 14:37:46.134744,"(6.5, 13.5, 11.15)","(3.4, 5.7, 3.8363636363636364)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.75)","(19.0, 80.0, 26.666666666666668)","(3.5, 5.1, 4.5375)","(3.2, 4.9, 4.178)"
04-01-2023 14:37:47.176022,"(6.5, 13.5, 11.15)","(3.4, 5.7, 3.8363636363636364)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.75)","(19.0, 80.0, 26.666666666666668)","(3.5, 5.1, 4.5375)","(3.2, 4.9, 4.178)"
04-01-2023 14:37:48.191105,"(6.5, 13.5, 11.15)","(3.4, 5.7, 3.8363636363636364)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.625)","(19.0, 80.0, 26.666666666666668)","(3.5, 5.1, 4.5375)","(3.2, 4.9, 4.178)"
04-01-2023 14:37:49.251727,"(6.5, 13.5, 11.15)","(3.4, 5.7, 3.9916666666666667)","(13.0, 38.0, 21.666666666666668)","(7.0, 12.0, 7.75)","(19.0, 80.0, 50.0)","(3.5, 5.1, 4.5375)","(3.2, 4.9, 4.289285714285715)"
04-01-2023 14:37:50.322884,"(6.5, 13.5, 11.15)","(3.4, 5.6, 3.8449999999999998)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.75)","(19.0, 80.0, 50.0)","(3.5, 5.1, 4.5375)","(3.2, 4.9, 4.209090909090909)"
04-01-2023 14:37:51.458910,"(6.5, 13.5, 11.15)","(3.4, 5.6, 3.8449999999999998)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.75)","(19.0, 80.0, 50.0)","(3.5, 5.1, 4.5375)","(3.2, 4.9, 4.209090909090909)"
04-01-2023 14:37:52.692713,"(6.5, 13.5, 11.15)","(3.4, 5.6, 3.8449999999999998)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.75)","(19.0, 80.0, 50.0)","(3.5, 5.1, 4.5375)","(3.2, 4.9, 4.209090909090909)"
04-01-2023 14:37:53.650474,"(6.5, 13.5, 11.15)","(3.4, 5.6, 3.8449999999999998)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.75)","(19.0, 80.0, 50.0)","(3.5, 5.1, 4.5375)","(3.2, 4.9, 4.209090909090909)"
04-01-2023 14:37:54.609826,"(6.5, 13.5, 11.15)","(3.4, 5.6, 3.8449999999999998)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.75)","(19.0, 80.0, 50.0)","(3.5, 5.1, 4.5375)","(3.2, 4.9, 4.209090909090909)"
04-01-2023 14:37:55.567560,"(6.5, 13.5, 11.15)","(3.4, 5.6, 3.8449999999999998)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.75)","(19.0, 80.0, 50.0)","(3.5, 5.1, 4.5375)","(3.2, 4.9, 4.209090909090909)"
04-01-2023 14:37:56.600785,"(6.5, 13.5, 11.15)","(3.4, 5.6, 4.04)","(13.0, 38.0, 21.666666666666668)","(7.0, 12.0, 7.625)","(19.0, 80.0, 50.0)","(3.5, 5.1, 4.5375)","(3.2, 4.9, 4.209090909090909)"
04-01-2023 14:37:57.668862,"(6.5, 13.5, 11.15)","(3.4, 5.5, 3.835)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.75)","(19.0, 80.0, 50.0)","(3.5, 5.1, 4.5375)","(3.2, 4.9, 4.209090909090909)"
04-01-2023 14:37:58.726289,"(6.5, 13.5, 11.15)","(3.4, 5.5, 3.835)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.75)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.38)","(3.2, 4.9, 4.209090909090909)"
04-01-2023 14:37:59.816895,"(6.5, 13.5, 11.15)","(3.4, 5.5, 3.835)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.75)","(19.0, 85.0, 52.5)","(3.5, 5.1, 4.38)","(3.2, 4.9, 4.209090909090909)"
04-01-2023 14:38:00.868247,"(6.5, 13.5, 11.15)","(3.4, 5.5, 3.835)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.75)","(19.0, 85.0, 52.5)","(3.5, 5.1, 4.38)","(3.2, 4.9, 4.209090909090909)"
04-01-2023 14:38:01.916099,"(6.5, 13.5, 11.15)","(3.4, 5.5, 3.835)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.75)","(19.0, 85.0, 52.5)","(3.5, 5.1, 4.38)","(3.2, 4.9, 4.209090909090909)"
04-01-2023 14:38:02.975532,"(6.5, 13.5, 11.15)","(3.4, 5.5, 3.835)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.625)","(19.0, 85.0, 52.5)","(3.5, 5.1, 4.38)","(3.2, 4.9, 4.209090909090909)"
04-01-2023 14:38:03.998711,"(6.5, 13.5, 11.15)","(3.4, 5.5, 4.02)","(13.0, 38.0, 21.666666666666668)","(7.0, 12.0, 7.833333333333333)","(19.0, 85.0, 52.5)","(3.5, 5.1, 4.38)","(3.2, 4.9, 4.209090909090909)"
04-01-2023 14:38:04.958412,"(6.5, 13.5, 11.15)","(3.4, 5.4, 3.825)","(13.0, 38.0, 21.666666666666668)","(7.0, 11.5, 7.75)","(19.0, 85.0, 52.5)","(3.5, 5.1, 4.38)","(3.2, 4.9, 4.209090909090909)"
04-01-2023 14:38:05.907973,"(6.5, 13.5, 11.15)","(3.4, 5.4, 5.04)","(13.0, 38.0, 22.842105263157894)","(7.0, 11.5, 7.75)","(19.0, 85.0, 52.5)","(3.5, 5.1, 4.38)","(3.2, 4.9, 4.209090909090909)"
04-01-2023 14:38:06.881823,"(6.5, 13.5, 11.15)","(3.4, 5.4, 3.809090909090909)","(13.0, 38.0, 23.157894736842106)","(7.0, 11.5, 7.75)","(19.0, 85.0, 52.5)","(3.5, 5.1, 4.281818181818181)","(3.2, 4.9, 4.1875)"
04-01-2023 14:38:07.871451,"(6.5, 13.5, 11.15)","(3.4, 5.4, 3.809090909090909)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 7.75)","(19.0, 85.0, 52.5)","(3.5, 5.1, 4.281818181818181)","(3.2, 4.9, 4.1875)"
04-01-2023 14:38:08.904223,"(6.5, 13.5, 11.15)","(3.4, 5.4, 4.7518518518518515)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 7.75)","(19.0, 85.0, 52.5)","(3.5, 5.1, 4.281818181818181)","(3.2, 4.9, 4.1875)"
04-01-2023 14:38:09.929940,"(6.5, 13.5, 11.15)","(3.4, 5.4, 4.4)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 10.235294117647058)","(19.0, 85.0, 52.5)","(3.5, 5.1, 4.328571428571428)","(3.2, 4.9, 4.209090909090909)"
04-01-2023 14:38:10.879105,"(6.5, 13.5, 11.15)","(3.4, 5.4, 4.092307692307693)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 10.235294117647058)","(19.0, 85.0, 52.5)","(3.5, 5.1, 4.281818181818181)","(3.2, 4.9, 4.1875)"
04-01-2023 14:38:11.793138,"(6.5, 13.5, 11.15)","(3.4, 5.3, 4.3)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 10.235294117647058)","(19.0, 85.0, 52.5)","(3.5, 5.1, 4.281818181818181)","(3.2, 4.9, 4.1875)"
04-01-2023 14:38:12.702552,"(6.5, 13.5, 11.15)","(3.4, 5.3, 4.1)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 10.235294117647058)","(19.0, 85.0, 52.5)","(3.5, 5.1, 4.281818181818181)","(3.2, 4.9, 4.1875)"
04-01-2023 14:38:13.644999,"(6.5, 13.5, 11.15)","(3.4, 5.3, 4.1)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 10.235294117647058)","(19.0, 85.0, 52.5)","(3.5, 5.1, 4.3999999999999995)","(3.2, 4.9, 4.1875)"
04-01-2023 14:38:15.008916,"(6.5, 13.5, 11.15)","(3.4, 5.3, 4.1)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 10.235294117647058)","(19.0, 85.0, 52.5)","(3.5, 5.0, 4.15625)","(3.2, 4.9, 4.1875)"
04-01-2023 14:38:16.156730,"(6.5, 13.5, 11.15)","(3.4, 5.3, 4.1)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 10.235294117647058)","(19.0, 85.0, 52.5)","(3.5, 5.0, 4.15625)","(3.2, 4.9, 4.1875)"
04-01-2023 14:38:17.332610,"(6.5, 13.5, 11.15)","(3.4, 5.3, 4.1)","(13.0, 38.0, 23.9)","(7.0, 11.5, 10.235294117647058)","(19.0, 85.0, 52.5)","(3.5, 5.0, 4.15625)","(3.2, 4.9, 4.1875)"
04-01-2023 14:38:18.335168,"(6.5, 14.5, 9.614285714285716)","(3.4, 5.3, 4.1)","(13.0, 38.0, 23.9)","(7.0, 11.5, 10.235294117647058)","(19.0, 85.0, 52.5)","(3.5, 5.0, 4.15625)","(3.2, 4.9, 4.1875)"
04-01-2023 14:38:19.317739,"(6.5, 14.5, 9.614285714285716)","(3.4, 5.2, 4.075)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 10.235294117647058)","(19.0, 85.0, 52.5)","(3.5, 5.0, 4.15625)","(3.2, 4.9, 4.1875)"
04-01-2023 14:38:20.271535,"(6.5, 14.5, 9.614285714285716)","(3.4, 5.2, 4.075)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 10.235294117647058)","(19.0, 85.0, 52.5)","(3.5, 5.0, 4.15625)","(3.2, 4.9, 4.1875)"
04-01-2023 14:38:21.265596,"(6.5, 14.5, 9.614285714285716)","(3.4, 5.2, 4.075)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 10.235294117647058)","(19.0, 85.0, 52.5)","(3.5, 5.0, 4.15625)","(3.2, 4.9, 4.1875)"
04-01-2023 14:38:22.190655,"(6.5, 14.5, 9.614285714285716)","(3.4, 5.2, 4.075)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 10.235294117647058)","(19.0, 85.0, 52.5)","(3.5, 5.0, 4.15625)","(3.2, 4.9, 4.1875)"
04-01-2023 14:38:23.170047,"(6.5, 14.5, 9.614285714285716)","(3.4, 5.2, 4.075)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 10.235294117647058)","(19.0, 85.0, 52.5)","(3.5, 5.0, 4.15625)","(3.2, 4.9, 4.1875)"
04-01-2023 14:38:24.198497,"(6.5, 14.5, 9.614285714285716)","(3.4, 5.2, 4.075)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 10.235294117647058)","(19.0, 85.0, 52.5)","(3.5, 5.0, 4.15625)","(3.2, 4.9, 4.1875)"
04-01-2023 14:38:25.189884,"(6.5, 14.5, 11.65)","(3.4, 5.2, 4.075)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 10.235294117647058)","(19.0, 85.0, 52.5)","(3.5, 5.0, 4.15625)","(3.2, 4.9, 4.1875)"
04-01-2023 14:38:26.157513,"(6.5, 14.5, 11.65)","(3.4, 5.1, 4.225)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 10.235294117647058)","(19.0, 85.0, 52.5)","(3.5, 5.0, 4.15625)","(3.2, 4.9, 4.1875)"
04-01-2023 14:38:27.169085,"(6.5, 14.5, 11.65)","(3.4, 5.1, 4.05)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 10.235294117647058)","(19.0, 85.0, 52.5)","(3.5, 5.0, 4.15625)","(3.2, 4.9, 4.1875)"
04-01-2023 14:38:28.095570,"(6.5, 14.5, 11.65)","(3.4, 5.1, 4.05)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 10.305555555555555)","(19.0, 85.0, 52.5)","(3.6, 5.0, 4.15625)","(3.3, 4.9, 4.1875)"
04-01-2023 14:38:29.028576,"(6.5, 14.5, 11.65)","(3.4, 5.1, 4.05)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 10.305555555555555)","(19.0, 85.0, 52.5)","(3.6, 5.0, 4.15625)","(3.3, 4.9, 4.1875)"
04-01-2023 14:38:30.034580,"(6.5, 14.5, 11.65)","(3.4, 5.1, 4.05)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 10.305555555555555)","(19.0, 85.0, 52.5)","(3.6, 5.0, 4.152941176470588)","(3.3, 4.9, 4.1875)"
04-01-2023 14:38:31.012003,"(6.5, 14.5, 11.65)","(3.4, 5.1, 4.05)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 10.305555555555555)","(19.0, 85.0, 52.5)","(3.6, 5.0, 4.152941176470588)","(3.3, 4.9, 4.1875)"
04-01-2023 14:38:31.999553,"(6.5, 14.5, 11.65)","(3.4, 5.1, 4.05)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 10.32)","(19.0, 85.0, 52.5)","(3.6, 5.0, 4.152941176470588)","(3.3, 4.9, 4.1875)"
04-01-2023 14:38:32.961367,"(6.5, 14.5, 11.65)","(3.4, 5.1, 4.3)","(13.0, 38.0, 24.57142857142857)","(7.0, 12.0, 10.32)","(19.0, 85.0, 52.5)","(3.6, 5.0, 4.152941176470588)","(3.3, 4.9, 4.1875)"
04-01-2023 14:38:33.930348,"(6.5, 14.5, 11.65)","(3.4, 5.0, 4.025)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 10.305555555555555)","(19.0, 85.0, 52.5)","(3.6, 5.0, 4.152941176470588)","(3.3, 4.9, 4.1875)"
04-01-2023 14:38:34.863802,"(6.5, 14.5, 11.65)","(3.4, 5.0, 4.025)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 10.305555555555555)","(19.0, 85.0, 52.5)","(3.6, 5.0, 4.152941176470588)","(3.3, 4.9, 4.1875)"
04-01-2023 14:38:35.786226,"(6.5, 14.5, 11.65)","(3.4, 5.0, 4.025)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 10.305555555555555)","(19.0, 85.0, 52.5)","(3.6, 5.0, 4.152941176470588)","(3.3, 4.9, 4.1875)"
04-01-2023 14:38:36.755289,"(6.5, 14.5, 11.65)","(3.4, 5.0, 4.025)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 9.74090909090909)","(19.0, 85.0, 52.5)","(3.6, 5.0, 4.172727272727273)","(3.3, 4.9, 4.363636363636363)"
04-01-2023 14:38:37.656076,"(6.5, 14.5, 11.65)","(3.4, 5.0, 4.025)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 9.74090909090909)","(19.0, 85.0, 52.5)","(3.6, 4.9, 4.166666666666666)","(3.3, 4.8, 4.363636363636363)"
04-01-2023 14:38:38.670881,"(6.5, 14.5, 11.65)","(3.4, 5.0, 4.025)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 9.74090909090909)","(19.0, 85.0, 27.5)","(3.6, 4.9, 4.166666666666666)","(3.3, 4.8, 4.363636363636363)"
04-01-2023 14:38:39.617153,"(6.5, 14.0, 9.105882352941178)","(3.4, 5.0, 4.025)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.5, 9.74090909090909)","(19.0, 80.0, 27.5)","(3.6, 4.9, 4.166666666666666)","(3.3, 4.8, 4.363636363636363)"
04-01-2023 14:38:40.670056,"(6.5, 14.0, 9.08888888888889)","(3.4, 5.0, 4.257142857142857)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.0, 9.445454545454545)","(19.0, 80.0, 25.454545454545453)","(3.6, 4.9, 4.166666666666666)","(3.3, 4.8, 4.363636363636363)"
04-01-2023 14:38:41.718240,"(6.5, 14.0, 9.08888888888889)","(3.4, 5.0, 4.257142857142857)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.0, 9.445454545454545)","(19.0, 80.0, 25.454545454545453)","(3.6, 4.9, 4.166666666666666)","(3.3, 4.8, 4.363636363636363)"
04-01-2023 14:38:42.861299,"(6.5, 14.0, 9.08888888888889)","(3.4, 5.0, 4.257142857142857)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.0, 9.445454545454545)","(19.0, 80.0, 25.454545454545453)","(3.6, 4.9, 4.166666666666666)","(3.3, 4.8, 4.363636363636363)"
04-01-2023 14:38:43.870605,"(6.5, 14.0, 9.08888888888889)","(3.4, 5.0, 4.257142857142857)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.0, 9.445454545454545)","(19.0, 80.0, 25.454545454545453)","(3.6, 4.9, 4.166666666666666)","(3.3, 4.8, 4.363636363636363)"
04-01-2023 14:38:44.810237,"(6.5, 14.0, 9.08888888888889)","(3.4, 5.0, 4.257142857142857)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.0, 9.445454545454545)","(19.0, 80.0, 25.454545454545453)","(3.6, 4.9, 4.166666666666666)","(3.3, 4.8, 4.363636363636363)"
04-01-2023 14:38:45.823283,"(6.5, 14.0, 9.08888888888889)","(3.4, 5.0, 4.257142857142857)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.0, 9.445454545454545)","(19.0, 80.0, 25.454545454545453)","(3.6, 4.9, 4.166666666666666)","(3.3, 4.8, 4.363636363636363)"
04-01-2023 14:38:46.732473,"(6.5, 14.0, 9.08888888888889)","(3.4, 5.0, 4.257142857142857)","(13.0, 38.0, 24.57142857142857)","(7.0, 11.0, 9.445454545454545)","(19.0, 80.0, 25.454545454545453)","(3.6, 4.9, 4.166666666666666)","(3.4, 4.8, 4.363636363636363)"
04-01-2023 14:38:47.661468,"(6.5, 14.0, 9.08888888888889)","(3.4, 5.0, 4.257142857142857)","(13.0, 38.0, 23.9)","(7.0, 11.0, 10.105882352941176)","(19.0, 80.0, 25.454545454545453)","(3.6, 4.9, 4.166666666666666)","(3.4, 4.8, 4.363636363636363)"
04-01-2023 14:38:48.619147,"(6.5, 14.0, 9.08888888888889)","(3.4, 5.0, 4.257142857142857)","(13.0, 38.0, 24.57142857142857)","(7.0, 10.5, 9.583333333333334)","(19.0, 80.0, 25.454545454545453)","(3.6, 4.9, 4.166666666666666)","(3.4, 4.8, 4.363636363636363)"
04-01-2023 14:38:49.588218,"(6.5, 14.0, 9.08888888888889)","(3.4, 5.0, 4.257142857142857)","(13.0, 38.0, 23.452380952380953)","(7.0, 10.5, 9.242857142857144)","(19.0, 80.0, 25.454545454545453)","(3.6, 4.9, 4.166666666666666)","(3.4, 4.8, 4.363636363636363)"
04-01-2023 14:38:50.570820,"(6.5, 14.0, 9.08888888888889)","(3.4, 5.0, 4.257142857142857)","(13.0, 38.0, 23.452380952380953)","(7.0, 10.5, 9.242857142857144)","(19.0, 80.0, 25.454545454545453)","(3.6, 4.9, 4.166666666666666)","(3.4, 4.8, 4.363636363636363)"
04-01-2023 14:38:51.588272,"(6.5, 14.0, 9.08888888888889)","(3.4, 5.0, 4.257142857142857)","(13.0, 38.0, 23.452380952380953)","(7.0, 10.5, 9.242857142857144)","(19.0, 80.0, 25.454545454545453)","(3.6, 4.9, 4.166666666666666)","(3.4, 4.8, 4.363636363636363)"
