,Shesa Pocketrocket,Tinge Of Fear,Goalkicker,A Whole Lotta Rosie Nz,Shez Notorious,Goldies A Delight,Keayang Tara,Whata Journey,Couldntmisafalcon,Delightful Rainbow
07-01-2023 20:27:03.038406,"(7.0, 12.5, 10.15)","(3.1, 3.4, 3.32)","(10.0, 15.5, 12.35)","(15.0, 99999, 99990)","(4.4, 6.0, 5.25)","(6.5, 9.6, 8.85)","(61.0, 190.0, 166.66666666666666)","(21.0, 50.0, 32.0)","(6.0, 9.6, 8.4)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:04.531632,"(7.0, 12.5, 10.15)","(3.1, 3.4, 3.32)","(10.0, 15.5, 12.35)","(15.0, 99999, 99990)","(4.4, 6.0, 5.25)","(6.5, 9.6, 8.85)","(61.0, 190.0, 166.66666666666666)","(21.0, 50.0, 32.0)","(6.0, 9.6, 8.4)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:05.910207,"(7.0, 12.5, 10.15)","(3.1, 3.4, 3.32)","(10.0, 15.5, 12.35)","(15.0, 99999, 99990)","(4.4, 6.0, 5.25)","(6.5, 9.6, 8.85)","(61.0, 190.0, 166.66666666666666)","(21.0, 50.0, 32.0)","(6.0, 9.6, 8.4)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:07.411694,"(7.0, 12.5, 10.15)","(3.1, 3.4, 3.32)","(10.0, 15.5, 12.35)","(15.0, 99999, 99990)","(4.4, 6.0, 5.25)","(6.5, 9.6, 8.85)","(61.0, 190.0, 166.66666666666666)","(21.0, 50.0, 32.0)","(6.0, 9.6, 8.4)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:08.827482,"(7.0, 12.5, 10.15)","(3.1, 3.4, 3.32)","(10.0, 15.5, 12.35)","(15.0, 99999, 99990)","(4.4, 6.0, 5.25)","(6.5, 9.6, 8.85)","(61.0, 190.0, 166.66666666666666)","(21.0, 50.0, 32.0)","(6.0, 9.6, 8.4)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:10.269293,"(7.0, 12.5, 10.15)","(3.1, 3.4, 3.32)","(10.0, 15.5, 12.35)","(15.0, 99999, 99990)","(4.4, 6.0, 5.25)","(6.5, 9.6, 8.85)","(61.0, 190.0, 166.66666666666666)","(21.0, 50.0, 32.0)","(6.0, 9.6, 8.4)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:11.691437,"(7.0, 12.5, 10.15)","(3.1, 3.4, 3.32)","(10.0, 15.5, 12.35)","(15.0, 99999, 99990)","(4.4, 6.0, 5.25)","(6.5, 9.6, 8.85)","(61.0, 190.0, 166.66666666666666)","(21.0, 50.0, 32.0)","(6.0, 9.6, 8.4)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:13.104632,"(7.0, 12.5, 10.15)","(3.1, 3.4, 3.33)","(10.0, 15.5, 12.35)","(15.0, 99999, 99990)","(4.4, 6.0, 5.25)","(6.5, 9.6, 8.85)","(61.0, 190.0, 166.66666666666666)","(21.0, 50.0, 32.0)","(6.0, 9.6, 8.4)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:14.472433,"(7.0, 12.5, 10.15)","(3.1, 3.4, 3.33)","(10.0, 15.5, 12.35)","(15.0, 99999, 99990)","(4.4, 6.0, 5.25)","(6.5, 9.6, 8.85)","(61.0, 190.0, 166.66666666666666)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.657142857142857)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:15.993390,"(7.0, 12.5, 10.15)","(3.1, 3.4, 3.33)","(10.0, 15.5, 12.35)","(15.0, 99999, 99990)","(4.4, 6.0, 5.25)","(6.5, 9.6, 8.85)","(61.0, 190.0, 166.66666666666666)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.657142857142857)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:17.873520,"(7.0, 12.5, 10.15)","(3.1, 3.4, 3.33)","(10.0, 15.5, 12.35)","(15.0, 99999, 99990)","(4.4, 6.0, 5.25)","(6.5, 9.6, 8.85)","(61.0, 190.0, 166.66666666666666)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.657142857142857)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:19.538665,"(7.0, 12.5, 10.15)","(3.1, 3.4, 3.33)","(10.0, 15.5, 12.35)","(15.0, 99999, 99990)","(4.4, 6.0, 5.25)","(6.5, 9.6, 8.85)","(61.0, 190.0, 166.66666666666666)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.657142857142857)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:20.987719,"(7.0, 12.5, 10.15)","(3.1, 3.4, 3.34)","(10.0, 15.5, 12.35)","(15.0, 99999, 99990)","(4.4, 6.0, 5.25)","(6.5, 9.6, 8.85)","(61.0, 190.0, 166.66666666666666)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.657142857142857)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:22.387726,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.3375)","(10.0, 15.5, 10.925)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 7.733333333333333)","(61.0, 190.0, 166.66666666666666)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.466666666666667)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:23.714196,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.3375)","(10.0, 15.5, 10.925)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 8.2)","(61.0, 190.0, 166.66666666666666)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.466666666666667)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:25.281347,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.3375)","(10.0, 15.5, 10.925)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 8.2)","(61.0, 190.0, 166.66666666666666)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.466666666666667)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:26.667078,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.3375)","(10.0, 15.5, 10.925)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 8.2)","(61.0, 190.0, 166.66666666666666)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.466666666666667)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:28.223477,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.3375)","(10.0, 15.5, 10.925)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 8.2)","(61.0, 190.0, 166.66666666666666)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.466666666666667)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:29.708691,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.3375)","(10.0, 15.5, 10.925)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 8.2)","(61.0, 190.0, 166.66666666666666)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.466666666666667)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:31.652166,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.3642857142857143)","(10.0, 15.5, 10.925)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 8.2)","(61.0, 190.0, 166.66666666666666)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.466666666666667)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:33.234863,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.3642857142857143)","(10.0, 15.5, 10.925)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 8.2)","(61.0, 190.0, 166.66666666666666)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.466666666666667)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:35.089445,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 10.925)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 8.2)","(61.0, 190.0, 166.66666666666666)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.466666666666667)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:36.698422,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 10.925)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 8.2)","(61.0, 190.0, 166.66666666666666)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.466666666666667)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:38.213154,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 10.925)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 8.2)","(61.0, 190.0, 136.15384615384616)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.466666666666667)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:39.688867,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 10.925)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 8.2)","(61.0, 190.0, 136.15384615384616)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.466666666666667)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:41.362695,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 10.925)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 8.2)","(61.0, 190.0, 136.15384615384616)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.466666666666667)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:42.894026,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 10.925)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 8.2)","(61.0, 190.0, 136.15384615384616)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.466666666666667)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:44.545711,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 10.925)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 8.2)","(61.0, 190.0, 136.15384615384616)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.466666666666667)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:46.190934,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 10.925)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 8.2)","(61.0, 190.0, 136.15384615384616)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.466666666666667)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:47.751064,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 10.925)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 8.2)","(61.0, 190.0, 136.15384615384616)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.466666666666667)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:49.439051,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 10.925)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 8.2)","(61.0, 190.0, 136.15384615384616)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.466666666666667)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:51.117461,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 10.925)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 8.2)","(61.0, 190.0, 136.15384615384616)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.466666666666667)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:52.589541,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 10.925)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 8.2)","(61.0, 190.0, 136.15384615384616)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.466666666666667)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:54.092730,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 10.925)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 8.2)","(61.0, 190.0, 136.15384615384616)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.466666666666667)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:55.768633,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 10.925)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 8.2)","(61.0, 190.0, 136.15384615384616)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.466666666666667)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:57.240433,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 10.925)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 8.2)","(61.0, 190.0, 136.15384615384616)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.466666666666667)","(20.0, 40.0, 29.5)"
07-01-2023 20:27:58.920823,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 10.925)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 8.2)","(61.0, 190.0, 136.15384615384616)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.466666666666667)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:00.470695,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 10.925)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 8.2)","(61.0, 190.0, 136.15384615384616)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.466666666666667)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:02.018781,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 10.925)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 8.2)","(61.0, 190.0, 136.15384615384616)","(21.0, 50.0, 32.0)","(6.0, 9.6, 7.257142857142857)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:03.556609,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 13.533333333333333)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.4, 7.257142857142857)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:05.076373,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 11.84)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.4, 7.257142857142857)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:06.557797,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 11.84)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3999999999999995)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.4, 7.257142857142857)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:08.039575,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 11.84)","(15.0, 99999, 99990)","(4.4, 6.0, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.4, 7.257142857142857)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:09.579409,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 11.84)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.4, 7.257142857142857)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:11.168463,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 11.84)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.4, 7.257142857142857)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:12.842130,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 11.84)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.4, 7.257142857142857)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:14.418168,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 11.84)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.4, 7.257142857142857)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:15.947766,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 11.84)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.4, 7.257142857142857)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:17.447868,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 11.84)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.4, 7.257142857142857)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:18.834501,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 11.84)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.4, 7.257142857142857)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:20.201158,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 11.84)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.4, 7.257142857142857)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:21.509539,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 11.84)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.4, 7.257142857142857)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:22.928630,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 11.84)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.4, 7.257142857142857)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:24.427154,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 11.84)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.4, 7.257142857142857)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:25.851079,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 11.84)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.4, 7.257142857142857)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:27.219000,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 11.84)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.4, 7.257142857142857)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:28.601715,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 11.84)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.4, 7.257142857142857)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:29.941675,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 15.5, 9.8)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.4, 7.257142857142857)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:31.314773,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 13.0, 9.8)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.4, 7.257142857142857)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:32.772444,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 13.0, 9.8)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.4, 7.8)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:34.192923,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 13.0, 9.8)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.2, 7.8)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:35.557867,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 13.0, 9.8)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.2, 7.8)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:36.908719,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 13.0, 9.8)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.0, 7.7)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:38.244926,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 13.0, 9.8)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.0, 7.7)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:39.563095,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 13.0, 9.8)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.0, 7.7)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:40.823846,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 13.0, 9.8)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.0, 7.7)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:42.216847,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 13.0, 9.8)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.0, 7.7)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:43.635900,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.36)","(10.0, 13.0, 9.8)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.0, 7.7)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:45.084512,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.3833333333333333)","(10.0, 13.0, 9.8)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.0, 7.7)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:46.662694,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.3833333333333333)","(10.0, 13.0, 9.8)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.0, 7.7)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:48.148298,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.3833333333333333)","(10.0, 13.0, 9.8)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.0, 7.7)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:49.580728,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.3833333333333333)","(10.0, 13.0, 9.8)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.0, 7.7)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:51.020397,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.3833333333333333)","(10.0, 13.0, 9.842857142857143)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.0, 7.7)","(20.0, 40.0, 29.5)"
07-01-2023 20:28:52.905278,"(7.0, 12.5, 10.25)","(3.1, 3.4, 3.3833333333333333)","(10.0, 12.5, 9.842857142857143)","(15.0, 99999, 99990)","(4.4, 5.9, 5.3428571428571425)","(6.5, 9.6, 8.666666666666666)","(61.0, 190.0, 140.0)","(21.0, 50.0, 32.0)","(6.0, 9.0, 7.7)","(20.0, 40.0, 29.5)"
