,Hardtimes,Thomas Aquinas,Legit,Whatsup,Almeraki,Irrigate,Razors Edge,Trustworthy,Ginger Snapz,Pinsk,Oceanides,Lord Spencer,Swing Low
12-01-2023 14:27:02.741741,"(9.0, 15.5, 11.5)","(6.0, 8.6, 7.894117647058823)","(15.0, 25.0, 23.6)","(11.0, 16.5, 15.0)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 12.0, 10.05)","(11.0, 17.5, 15.5)","(18.0, 36.0, 27.5)","(16.0, 34.0, 32.69230769230769)","(6.5, 10.0, 9.45)","(7.0, 14.0, 11.2)","(26.0, 110.0, 89.75)"
12-01-2023 14:27:04.237531,"(9.0, 15.5, 11.5)","(6.0, 8.6, 7.894117647058823)","(15.0, 25.0, 23.6)","(11.0, 16.5, 15.0)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 12.0, 11.133333333333333)","(11.0, 17.5, 15.5)","(18.0, 36.0, 27.5)","(16.0, 34.0, 32.69230769230769)","(6.5, 10.0, 10.114285714285714)","(7.0, 14.0, 11.2)","(26.0, 110.0, 89.75)"
12-01-2023 14:27:05.712290,"(9.0, 15.5, 11.5)","(6.0, 8.6, 7.894117647058823)","(15.0, 25.0, 23.6)","(11.0, 16.5, 15.0)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 12.0, 11.133333333333333)","(11.0, 17.5, 15.5)","(18.0, 36.0, 27.5)","(16.0, 34.0, 32.69230769230769)","(6.5, 10.5, 10.114285714285714)","(7.0, 14.0, 11.2)","(26.0, 110.0, 89.75)"
12-01-2023 14:27:07.224820,"(9.0, 15.5, 11.5)","(6.0, 8.6, 7.894117647058823)","(15.0, 25.0, 23.6)","(11.0, 16.5, 15.0)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 12.0, 11.133333333333333)","(11.0, 17.5, 15.5)","(18.0, 36.0, 27.5)","(16.0, 34.0, 32.69230769230769)","(6.5, 10.5, 10.114285714285714)","(7.0, 14.0, 11.2)","(26.0, 110.0, 89.75)"
12-01-2023 14:27:08.801898,"(9.0, 15.5, 11.5)","(6.0, 8.6, 7.894117647058823)","(15.0, 25.0, 23.6)","(11.0, 16.5, 15.0)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 12.0, 11.133333333333333)","(11.0, 17.5, 15.5)","(18.0, 36.0, 27.5)","(16.0, 34.0, 32.69230769230769)","(6.5, 10.5, 10.114285714285714)","(7.0, 14.0, 11.2)","(26.0, 110.0, 89.75)"
12-01-2023 14:27:10.259479,"(9.0, 15.5, 11.5)","(6.0, 8.6, 7.894117647058823)","(15.0, 25.0, 23.6)","(11.0, 16.5, 15.0)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 12.0, 11.133333333333333)","(11.0, 17.5, 15.5)","(18.0, 36.0, 27.5)","(16.0, 34.0, 32.69230769230769)","(6.5, 10.5, 10.114285714285714)","(7.0, 14.0, 11.2)","(26.0, 110.0, 89.75)"
12-01-2023 14:27:11.799119,"(9.0, 15.5, 11.5)","(6.0, 8.6, 7.894117647058823)","(15.0, 25.0, 23.6)","(11.0, 16.5, 15.0)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 12.0, 11.133333333333333)","(11.0, 17.5, 15.5)","(18.0, 36.0, 27.5)","(16.0, 34.0, 32.69230769230769)","(6.5, 10.5, 10.114285714285714)","(7.0, 14.0, 11.2)","(26.0, 110.0, 89.75)"
12-01-2023 14:27:13.313154,"(9.0, 15.5, 11.5)","(6.0, 8.6, 7.894117647058823)","(15.0, 25.0, 23.6)","(11.0, 16.5, 15.0)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 12.0, 11.133333333333333)","(11.0, 17.5, 15.5)","(18.0, 36.0, 27.5)","(16.0, 34.0, 32.69230769230769)","(6.5, 10.5, 10.114285714285714)","(7.0, 14.0, 11.2)","(26.0, 110.0, 89.75)"
12-01-2023 14:27:15.014348,"(9.0, 15.5, 11.5)","(6.0, 8.6, 7.894117647058823)","(15.0, 25.0, 23.6)","(11.0, 16.5, 15.0)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 12.0, 10.64)","(11.0, 17.5, 15.5)","(18.0, 36.0, 27.5)","(16.0, 34.0, 32.69230769230769)","(6.5, 10.5, 10.114285714285714)","(7.0, 14.0, 11.2)","(26.0, 110.0, 89.75)"
12-01-2023 14:27:16.406921,"(9.0, 15.5, 11.5)","(6.0, 8.6, 7.894117647058823)","(15.0, 25.0, 23.6)","(11.0, 16.5, 15.0)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 12.5, 10.64)","(11.0, 17.5, 15.5)","(18.0, 36.0, 27.5)","(16.0, 34.0, 32.69230769230769)","(6.5, 10.5, 10.114285714285714)","(7.0, 14.0, 11.2)","(26.0, 110.0, 89.75)"
12-01-2023 14:27:17.780142,"(9.0, 15.5, 11.5)","(6.0, 8.6, 7.894117647058823)","(15.0, 25.0, 23.6)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 12.5, 10.566666666666666)","(11.0, 17.5, 14.5)","(18.0, 36.0, 26.25)","(16.0, 34.0, 32.785714285714285)","(6.5, 10.5, 9.666666666666666)","(7.0, 14.0, 11.2)","(26.0, 110.0, 93.8)"
12-01-2023 14:27:19.170536,"(9.0, 15.5, 11.5)","(6.0, 8.6, 7.894117647058823)","(15.0, 24.0, 22.0)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 12.5, 10.566666666666666)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.0)","(16.0, 34.0, 32.785714285714285)","(6.5, 10.5, 9.666666666666666)","(7.0, 14.0, 11.2)","(26.0, 110.0, 93.8)"
12-01-2023 14:27:20.573596,"(9.0, 15.5, 11.5)","(6.0, 8.6, 7.894117647058823)","(15.0, 24.0, 22.0)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 12.5, 10.566666666666666)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.2)","(16.0, 34.0, 32.785714285714285)","(6.5, 10.5, 9.666666666666666)","(7.0, 14.0, 11.2)","(26.0, 110.0, 93.8)"
12-01-2023 14:27:22.375163,"(9.0, 15.5, 11.5)","(6.0, 8.6, 7.894117647058823)","(15.0, 24.0, 23.6)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 12.5, 10.566666666666666)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.2)","(16.0, 34.0, 32.785714285714285)","(6.5, 10.5, 9.666666666666666)","(7.0, 14.0, 11.2)","(26.0, 110.0, 93.8)"
12-01-2023 14:27:23.831656,"(9.0, 15.5, 11.5)","(6.0, 8.6, 7.894117647058823)","(15.0, 25.0, 23.6)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 12.5, 10.566666666666666)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.2)","(16.0, 34.0, 32.785714285714285)","(6.5, 10.5, 9.666666666666666)","(7.0, 14.0, 11.2)","(26.0, 110.0, 93.8)"
12-01-2023 14:27:25.433745,"(9.0, 15.5, 11.5)","(6.0, 8.6, 7.894117647058823)","(15.0, 25.0, 22.0)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 12.5, 10.566666666666666)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.2)","(16.0, 34.0, 32.785714285714285)","(6.5, 10.5, 9.0)","(7.0, 14.0, 11.2)","(26.0, 110.0, 93.8)"
12-01-2023 14:27:26.967251,"(9.0, 15.5, 11.5)","(6.0, 8.6, 7.894117647058823)","(15.0, 24.0, 22.0)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 12.5, 10.566666666666666)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.2)","(16.0, 34.0, 32.785714285714285)","(6.5, 10.0, 9.0)","(7.0, 14.0, 11.2)","(26.0, 110.0, 93.8)"
12-01-2023 14:27:28.440119,"(9.0, 15.5, 11.5)","(6.0, 8.6, 7.894117647058823)","(15.0, 24.0, 22.0)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 12.5, 10.566666666666666)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.2)","(16.0, 34.0, 32.785714285714285)","(6.5, 10.0, 8.9)","(7.0, 14.0, 11.2)","(26.0, 110.0, 93.8)"
12-01-2023 14:27:29.907351,"(10.0, 15.5, 11.5)","(6.0, 8.6, 7.894117647058823)","(15.0, 24.0, 23.6)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 12.5, 10.566666666666666)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.2)","(16.0, 34.0, 32.785714285714285)","(6.5, 9.8, 8.514285714285714)","(7.0, 14.0, 11.2)","(26.0, 110.0, 93.8)"
12-01-2023 14:27:31.430903,"(10.0, 15.5, 11.5)","(6.0, 8.6, 7.894117647058823)","(15.0, 25.0, 23.6)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 12.5, 10.566666666666666)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.2)","(16.0, 34.0, 32.785714285714285)","(6.5, 9.8, 8.9)","(7.0, 14.0, 11.2)","(26.0, 110.0, 93.8)"
12-01-2023 14:27:32.814642,"(10.0, 15.5, 11.5)","(6.0, 8.6, 7.894117647058823)","(15.0, 25.0, 23.6)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 12.5, 10.566666666666666)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.2)","(16.0, 34.0, 32.785714285714285)","(6.5, 9.8, 8.4)","(7.0, 14.0, 11.2)","(26.0, 110.0, 93.8)"
12-01-2023 14:27:34.375075,"(10.0, 15.5, 11.5)","(6.0, 8.6, 7.894117647058823)","(15.0, 25.0, 23.6)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 12.5, 10.566666666666666)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.2)","(16.0, 34.0, 32.785714285714285)","(6.5, 9.8, 8.4)","(7.0, 14.0, 11.2)","(26.0, 110.0, 93.8)"
12-01-2023 14:27:35.809724,"(10.0, 15.5, 11.5)","(6.5, 8.6, 7.894117647058823)","(15.0, 25.0, 23.6)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 12.5, 10.566666666666666)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.2)","(16.0, 34.0, 32.785714285714285)","(6.5, 9.8, 8.4)","(7.0, 14.0, 11.2)","(26.0, 110.0, 93.8)"
12-01-2023 14:27:37.312048,"(10.0, 15.5, 11.5)","(6.5, 8.6, 7.894117647058823)","(15.0, 25.0, 23.6)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 12.5, 10.566666666666666)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.2)","(16.0, 34.0, 32.35)","(6.5, 9.8, 8.4)","(7.0, 14.0, 11.2)","(26.0, 110.0, 93.8)"
12-01-2023 14:27:38.811294,"(10.0, 15.5, 11.5)","(6.5, 8.6, 7.894117647058823)","(15.0, 25.0, 22.0)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 12.5, 10.566666666666666)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.2)","(16.0, 34.0, 28.666666666666664)","(6.5, 9.8, 8.4)","(7.0, 14.0, 11.2)","(26.0, 110.0, 93.8)"
12-01-2023 14:27:40.420303,"(10.0, 15.5, 11.5)","(6.5, 8.6, 7.894117647058823)","(15.0, 24.0, 22.0)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 12.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.2)","(16.0, 34.0, 28.666666666666664)","(6.5, 9.8, 8.4)","(7.0, 14.0, 11.2)","(26.0, 110.0, 93.8)"
12-01-2023 14:27:41.865684,"(10.0, 15.5, 11.5)","(6.5, 8.6, 7.894117647058823)","(15.0, 24.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.2)","(16.0, 34.0, 28.666666666666664)","(6.5, 9.8, 8.4)","(7.0, 14.0, 13.2)","(26.0, 110.0, 93.8)"
12-01-2023 14:27:43.696868,"(10.0, 15.5, 12.3)","(6.5, 8.6, 7.894117647058823)","(15.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.2)","(16.0, 34.0, 28.666666666666664)","(6.5, 9.8, 8.9)","(7.0, 14.0, 13.2)","(26.0, 110.0, 93.8)"
12-01-2023 14:27:45.178544,"(10.0, 15.5, 12.928571428571429)","(6.5, 8.6, 7.894117647058823)","(15.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.2)","(16.0, 34.0, 32.35)","(6.5, 9.8, 8.9)","(7.0, 14.0, 13.2)","(26.0, 110.0, 93.8)"
12-01-2023 14:27:46.831278,"(10.0, 15.5, 12.928571428571429)","(6.5, 8.6, 7.894117647058823)","(15.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.2)","(16.0, 34.0, 32.35)","(6.5, 9.8, 8.4)","(7.0, 14.0, 13.2)","(26.0, 110.0, 93.8)"
12-01-2023 14:27:48.542245,"(10.0, 15.5, 12.3)","(6.5, 8.6, 7.894117647058823)","(15.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.2)","(16.0, 34.0, 28.666666666666664)","(6.5, 9.8, 8.4)","(7.0, 14.0, 13.2)","(26.0, 110.0, 93.8)"
12-01-2023 14:27:50.253241,"(10.0, 15.5, 12.3)","(6.5, 8.6, 7.894117647058823)","(15.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.2)","(16.0, 34.0, 28.666666666666664)","(6.5, 9.8, 8.4)","(7.0, 14.0, 13.2)","(26.0, 110.0, 93.8)"
12-01-2023 14:27:51.799734,"(10.0, 15.5, 12.3)","(6.5, 8.6, 7.894117647058823)","(15.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.2)","(16.0, 34.0, 28.666666666666664)","(6.5, 9.8, 8.4)","(7.0, 14.0, 13.2)","(26.0, 110.0, 93.8)"
12-01-2023 14:27:53.417513,"(10.0, 15.5, 12.3)","(6.5, 8.6, 7.894117647058823)","(15.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 13.9)","(18.0, 34.0, 28.2)","(16.0, 34.0, 28.666666666666664)","(6.5, 9.8, 8.4)","(7.0, 14.0, 13.2)","(26.0, 110.0, 65.0)"
12-01-2023 14:27:54.961737,"(10.0, 15.5, 12.3)","(6.5, 8.6, 7.894117647058823)","(15.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 13.9)","(18.0, 34.0, 28.2)","(16.0, 34.0, 28.666666666666664)","(6.5, 9.8, 8.4)","(7.0, 14.0, 13.2)","(26.0, 110.0, 76.33333333333334)"
12-01-2023 14:27:56.685744,"(10.0, 15.5, 12.3)","(6.5, 8.6, 7.894117647058823)","(15.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.2)","(16.0, 34.0, 28.666666666666664)","(6.5, 9.8, 8.4)","(7.0, 14.0, 13.2)","(26.0, 95.0, 73.0)"
12-01-2023 14:27:58.306146,"(10.0, 15.5, 12.3)","(6.5, 8.6, 7.894117647058823)","(15.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.2)","(16.0, 34.0, 28.666666666666664)","(6.5, 9.8, 8.4)","(7.0, 14.0, 13.2)","(26.0, 95.0, 73.0)"
12-01-2023 14:27:59.889110,"(10.0, 15.5, 12.3)","(6.5, 8.6, 7.894117647058823)","(15.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.2)","(16.0, 34.0, 28.666666666666664)","(6.5, 9.8, 8.4)","(7.0, 14.0, 13.2)","(26.0, 95.0, 73.0)"
12-01-2023 14:28:01.691943,"(10.0, 15.5, 12.3)","(6.5, 8.6, 7.894117647058823)","(15.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.2)","(16.0, 34.0, 28.666666666666664)","(6.5, 9.8, 8.4)","(7.0, 14.0, 13.2)","(26.0, 95.0, 73.0)"
12-01-2023 14:28:03.353176,"(10.0, 15.5, 12.3)","(6.5, 8.6, 8.266666666666666)","(15.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.2)","(16.0, 34.0, 28.666666666666664)","(6.5, 9.8, 8.4)","(7.0, 14.0, 13.2)","(26.0, 95.0, 73.0)"
12-01-2023 14:28:05.320012,"(10.0, 15.5, 12.3)","(6.5, 8.6, 8.266666666666666)","(15.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.2)","(16.0, 34.0, 28.666666666666664)","(6.5, 9.8, 8.4)","(7.0, 14.0, 13.2)","(26.0, 95.0, 73.0)"
12-01-2023 14:28:07.035024,"(10.0, 15.5, 12.3)","(6.5, 8.6, 8.266666666666666)","(15.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.2)","(16.0, 34.0, 28.666666666666664)","(6.5, 9.8, 8.4)","(7.0, 14.0, 13.2)","(26.0, 95.0, 73.0)"
12-01-2023 14:28:08.708496,"(10.0, 15.5, 12.3)","(6.5, 8.6, 8.266666666666666)","(15.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 34.0, 24.333333333333336)","(16.0, 34.0, 28.666666666666664)","(6.5, 9.8, 8.533333333333333)","(7.0, 14.0, 13.2)","(26.0, 95.0, 58.33333333333333)"
12-01-2023 14:28:10.428139,"(10.0, 15.5, 12.3)","(6.5, 8.6, 8.266666666666666)","(16.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 34.0, 24.333333333333336)","(17.0, 34.0, 28.666666666666664)","(6.5, 9.6, 8.457142857142857)","(7.0, 14.0, 13.2)","(26.0, 95.0, 58.33333333333333)"
12-01-2023 14:28:12.041473,"(10.0, 15.5, 12.3)","(6.5, 8.6, 8.266666666666666)","(16.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 34.0, 24.333333333333336)","(17.0, 34.0, 28.666666666666664)","(6.5, 9.6, 8.457142857142857)","(7.0, 14.0, 13.2)","(26.0, 95.0, 58.33333333333333)"
12-01-2023 14:28:13.750695,"(10.0, 15.5, 12.3)","(6.5, 8.6, 8.266666666666666)","(16.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 34.0, 24.333333333333336)","(17.0, 34.0, 28.666666666666664)","(6.5, 9.6, 8.457142857142857)","(7.0, 14.0, 13.2)","(26.0, 95.0, 58.33333333333333)"
12-01-2023 14:28:15.516218,"(10.0, 15.5, 12.3)","(6.5, 8.6, 8.266666666666666)","(16.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 34.0, 24.333333333333336)","(17.0, 34.0, 28.666666666666664)","(6.5, 9.6, 8.355555555555556)","(7.0, 14.0, 13.2)","(26.0, 95.0, 58.33333333333333)"
12-01-2023 14:28:17.275392,"(10.0, 15.5, 12.3)","(6.5, 8.6, 8.266666666666666)","(16.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 34.0, 24.333333333333336)","(17.0, 34.0, 28.666666666666664)","(6.5, 9.8, 8.9)","(7.0, 14.0, 13.2)","(26.0, 90.0, 56.111111111111114)"
12-01-2023 14:28:18.985788,"(10.0, 15.5, 12.3)","(6.5, 8.6, 8.266666666666666)","(16.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 34.0, 28.875)","(17.0, 34.0, 28.666666666666664)","(6.5, 9.8, 8.9)","(7.0, 14.0, 13.2)","(26.0, 85.0, 61.0)"
12-01-2023 14:28:20.713065,"(10.0, 15.5, 12.3)","(6.5, 8.6, 8.266666666666666)","(16.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 32.0, 28.875)","(17.0, 34.0, 28.666666666666664)","(6.5, 9.8, 8.8)","(7.0, 14.0, 13.2)","(26.0, 85.0, 61.0)"
12-01-2023 14:28:22.404032,"(10.0, 15.5, 12.3)","(6.5, 8.6, 8.266666666666666)","(16.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 32.0, 28.875)","(17.0, 34.0, 28.666666666666664)","(6.5, 9.6, 8.290909090909091)","(7.0, 14.0, 13.2)","(26.0, 85.0, 61.0)"
12-01-2023 14:28:24.075616,"(10.0, 15.5, 12.3)","(6.5, 8.6, 8.266666666666666)","(16.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 32.0, 28.875)","(17.0, 34.0, 28.666666666666664)","(6.5, 9.6, 8.290909090909091)","(7.0, 14.0, 13.2)","(26.0, 85.0, 61.0)"
12-01-2023 14:28:25.740194,"(10.0, 15.5, 12.3)","(6.5, 8.6, 8.266666666666666)","(16.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 32.0, 28.875)","(17.0, 34.0, 28.666666666666664)","(6.5, 9.6, 8.290909090909091)","(7.0, 14.0, 13.2)","(26.0, 85.0, 61.0)"
12-01-2023 14:28:27.374782,"(10.0, 15.5, 12.3)","(6.5, 8.6, 8.266666666666666)","(16.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 32.0, 28.875)","(17.0, 34.0, 28.666666666666664)","(6.5, 9.6, 8.211764705882352)","(7.0, 14.0, 13.2)","(26.0, 85.0, 61.0)"
12-01-2023 14:28:29.109121,"(10.0, 15.5, 12.3)","(6.5, 8.6, 8.266666666666666)","(16.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 32.0, 28.875)","(17.0, 34.0, 28.666666666666664)","(6.5, 9.8, 8.211764705882352)","(7.0, 14.0, 13.2)","(26.0, 85.0, 61.0)"
12-01-2023 14:28:30.830173,"(10.0, 15.5, 12.3)","(6.5, 8.6, 8.266666666666666)","(16.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 32.0, 28.875)","(17.0, 34.0, 28.666666666666664)","(6.5, 9.8, 8.211764705882352)","(7.0, 14.0, 13.2)","(26.0, 85.0, 61.0)"
12-01-2023 14:28:32.586801,"(10.0, 15.5, 12.3)","(6.5, 8.6, 8.266666666666666)","(16.0, 23.0, 21.333333333333332)","(11.0, 16.5, 14.5)","(7.0, 16.0, 12.2)","(10.0, 25.0, 18.5)","(8.5, 11.5, 9.79)","(11.0, 17.5, 14.5)","(18.0, 32.0, 28.875)","(17.0, 34.0, 28.666666666666664)","(6.5, 9.8, 8.211764705882352)","(7.0, 14.0, 13.2)","(26.0, 85.0, 61.0)"
