,All Lit Up,My Brockie,Flying Tiny Tim,Yeah Duggi,Genuine Risk,Adele Amour,Elite Choice,Astral Star
795,"[datetime.datetime(2022, 11, 28, 18, 38, 37, 539446), 4.6, 5.6]","[datetime.datetime(2022, 11, 28, 18, 38, 37, 539446), 1.8, 2.2]","[datetime.datetime(2022, 11, 28, 18, 38, 37, 539446), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 38, 37, 539446), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 18, 38, 37, 539446), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 38, 37, 539446), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 18, 38, 37, 539446), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 38, 37, 539446), 15.0, 21.0]"
796,"[datetime.datetime(2022, 11, 28, 18, 38, 38, 675475), 4.6, 5.6]","[datetime.datetime(2022, 11, 28, 18, 38, 38, 675475), 1.8, 2.18]","[datetime.datetime(2022, 11, 28, 18, 38, 38, 675475), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 38, 38, 675475), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 18, 38, 38, 675475), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 38, 38, 675475), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 18, 38, 38, 675475), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 38, 38, 675475), 15.0, 21.0]"
797,"[datetime.datetime(2022, 11, 28, 18, 38, 39, 833518), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 18, 38, 39, 833518), 1.8, 2.2]","[datetime.datetime(2022, 11, 28, 18, 38, 39, 833518), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 38, 39, 833518), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 18, 38, 39, 833518), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 38, 39, 833518), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 18, 38, 39, 833518), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 38, 39, 833518), 15.0, 20.0]"
798,"[datetime.datetime(2022, 11, 28, 18, 38, 41, 19540), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 18, 38, 41, 19540), 1.8, 2.2]","[datetime.datetime(2022, 11, 28, 18, 38, 41, 19540), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 38, 41, 19540), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 18, 38, 41, 19540), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 38, 41, 19540), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 18, 38, 41, 19540), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 38, 41, 19540), 15.0, 20.0]"
799,"[datetime.datetime(2022, 11, 28, 18, 38, 42, 152549), 4.6, 6.0]","[datetime.datetime(2022, 11, 28, 18, 38, 42, 152549), 1.8, 2.2]","[datetime.datetime(2022, 11, 28, 18, 38, 42, 152549), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 38, 42, 152549), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 18, 38, 42, 152549), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 38, 42, 152549), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 18, 38, 42, 152549), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 38, 42, 152549), 15.0, 20.0]"
800,"[datetime.datetime(2022, 11, 28, 18, 38, 43, 289100), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 18, 38, 43, 289100), 1.8, 2.2]","[datetime.datetime(2022, 11, 28, 18, 38, 43, 289100), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 38, 43, 289100), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 18, 38, 43, 289100), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 38, 43, 289100), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 18, 38, 43, 289100), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 38, 43, 289100), 15.0, 20.0]"
801,"[datetime.datetime(2022, 11, 28, 18, 38, 44, 416770), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 18, 38, 44, 416770), 1.8, 2.22]","[datetime.datetime(2022, 11, 28, 18, 38, 44, 416770), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 38, 44, 416770), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 18, 38, 44, 416770), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 38, 44, 416770), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 18, 38, 44, 416770), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 38, 44, 416770), 15.0, 20.0]"
802,"[datetime.datetime(2022, 11, 28, 18, 38, 45, 561048), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 18, 38, 45, 561048), 1.8, 2.2]","[datetime.datetime(2022, 11, 28, 18, 38, 45, 561048), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 38, 45, 561048), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 18, 38, 45, 561048), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 38, 45, 561048), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 18, 38, 45, 561048), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 38, 45, 561048), 15.0, 20.0]"
803,"[datetime.datetime(2022, 11, 28, 18, 38, 46, 691529), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 18, 38, 46, 691529), 1.8, 2.2]","[datetime.datetime(2022, 11, 28, 18, 38, 46, 691529), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 38, 46, 691529), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 18, 38, 46, 691529), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 38, 46, 691529), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 18, 38, 46, 691529), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 38, 46, 691529), 15.0, 20.0]"
804,"[datetime.datetime(2022, 11, 28, 18, 38, 47, 824018), 4.6, 5.6]","[datetime.datetime(2022, 11, 28, 18, 38, 47, 824018), 1.8, 2.22]","[datetime.datetime(2022, 11, 28, 18, 38, 47, 824018), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 38, 47, 824018), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 18, 38, 47, 824018), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 38, 47, 824018), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 18, 38, 47, 824018), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 38, 47, 824018), 15.0, 20.0]"
805,"[datetime.datetime(2022, 11, 28, 18, 38, 48, 956047), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 18, 38, 48, 956047), 1.8, 2.2]","[datetime.datetime(2022, 11, 28, 18, 38, 48, 956047), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 38, 48, 956047), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 18, 38, 48, 956047), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 38, 48, 956047), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 18, 38, 48, 956047), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 38, 48, 956047), 15.0, 20.0]"
806,"[datetime.datetime(2022, 11, 28, 18, 38, 50, 83092), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 18, 38, 50, 83092), 1.8, 2.2]","[datetime.datetime(2022, 11, 28, 18, 38, 50, 83092), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 38, 50, 83092), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 18, 38, 50, 83092), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 38, 50, 83092), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 18, 38, 50, 83092), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 38, 50, 83092), 15.0, 20.0]"
807,"[datetime.datetime(2022, 11, 28, 18, 38, 51, 217470), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 18, 38, 51, 217470), 1.8, 2.2]","[datetime.datetime(2022, 11, 28, 18, 38, 51, 217470), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 38, 51, 217470), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 18, 38, 51, 217470), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 38, 51, 217470), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 18, 38, 51, 217470), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 38, 51, 217470), 15.0, 20.0]"
808,"[datetime.datetime(2022, 11, 28, 18, 38, 52, 343456), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 18, 38, 52, 343456), 1.8, 2.2]","[datetime.datetime(2022, 11, 28, 18, 38, 52, 343456), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 38, 52, 343456), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 18, 38, 52, 343456), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 38, 52, 343456), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 18, 38, 52, 343456), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 38, 52, 343456), 15.0, 20.0]"
809,"[datetime.datetime(2022, 11, 28, 18, 38, 53, 475384), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 18, 38, 53, 475384), 1.8, 2.2]","[datetime.datetime(2022, 11, 28, 18, 38, 53, 475384), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 38, 53, 475384), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 18, 38, 53, 475384), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 38, 53, 475384), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 18, 38, 53, 475384), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 38, 53, 475384), 15.0, 20.0]"
810,"[datetime.datetime(2022, 11, 28, 18, 38, 54, 599364), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 18, 38, 54, 599364), 1.8, 2.2]","[datetime.datetime(2022, 11, 28, 18, 38, 54, 599364), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 38, 54, 599364), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 18, 38, 54, 600365), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 38, 54, 600365), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 18, 38, 54, 600365), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 38, 54, 600365), 15.0, 20.0]"
811,"[datetime.datetime(2022, 11, 28, 18, 38, 55, 732875), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 18, 38, 55, 732875), 1.8, 2.2]","[datetime.datetime(2022, 11, 28, 18, 38, 55, 732875), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 38, 55, 732875), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 18, 38, 55, 732875), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 38, 55, 732875), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 18, 38, 55, 732875), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 38, 55, 732875), 15.0, 20.0]"
812,"[datetime.datetime(2022, 11, 28, 18, 38, 56, 865412), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 18, 38, 56, 865412), 1.8, 2.2]","[datetime.datetime(2022, 11, 28, 18, 38, 56, 865412), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 38, 56, 865412), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 38, 56, 865412), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 38, 56, 865412), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 18, 38, 56, 865412), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 38, 56, 865412), 15.0, 21.0]"
813,"[datetime.datetime(2022, 11, 28, 18, 38, 57, 996167), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 18, 38, 57, 996167), 1.8, 2.2]","[datetime.datetime(2022, 11, 28, 18, 38, 57, 996167), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 38, 57, 996167), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 38, 57, 996167), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 38, 57, 996167), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 18, 38, 57, 996167), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 38, 57, 996167), 15.0, 21.0]"
814,"[datetime.datetime(2022, 11, 28, 18, 38, 59, 132107), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 18, 38, 59, 132107), 1.8, 2.2]","[datetime.datetime(2022, 11, 28, 18, 38, 59, 132107), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 38, 59, 132107), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 38, 59, 132107), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 38, 59, 132107), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 18, 38, 59, 132107), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 38, 59, 132107), 15.0, 21.0]"
815,"[datetime.datetime(2022, 11, 28, 18, 39, 0, 271082), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 18, 39, 0, 271082), 1.8, 2.2]","[datetime.datetime(2022, 11, 28, 18, 39, 0, 271082), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 39, 0, 271082), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 39, 0, 271082), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 39, 0, 271082), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 18, 39, 0, 271082), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 39, 0, 271082), 15.0, 21.0]"
816,"[datetime.datetime(2022, 11, 28, 18, 39, 1, 402640), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 18, 39, 1, 402640), 1.8, 2.2]","[datetime.datetime(2022, 11, 28, 18, 39, 1, 402640), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 39, 1, 402640), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 39, 1, 402640), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 39, 1, 402640), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 18, 39, 1, 402640), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 39, 1, 402640), 15.0, 21.0]"
817,"[datetime.datetime(2022, 11, 28, 18, 39, 2, 536148), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 18, 39, 2, 536148), 1.8, 2.22]","[datetime.datetime(2022, 11, 28, 18, 39, 2, 536148), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 39, 2, 536148), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 2, 536148), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 39, 2, 536148), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 18, 39, 2, 536148), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 39, 2, 536148), 15.0, 21.0]"
818,"[datetime.datetime(2022, 11, 28, 18, 39, 3, 665042), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 18, 39, 3, 665042), 1.8, 2.22]","[datetime.datetime(2022, 11, 28, 18, 39, 3, 665042), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 39, 3, 665042), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 3, 665042), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 39, 3, 665042), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 18, 39, 3, 665042), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 39, 3, 665042), 15.0, 21.0]"
819,"[datetime.datetime(2022, 11, 28, 18, 39, 4, 805518), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 18, 39, 4, 805518), 1.8, 2.22]","[datetime.datetime(2022, 11, 28, 18, 39, 4, 805518), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 39, 4, 805518), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 4, 805518), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 39, 4, 805518), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 18, 39, 4, 805518), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 39, 4, 805518), 15.0, 21.0]"
820,"[datetime.datetime(2022, 11, 28, 18, 39, 5, 931865), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 18, 39, 5, 931865), 1.8, 2.22]","[datetime.datetime(2022, 11, 28, 18, 39, 5, 931865), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 39, 5, 931865), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 5, 931865), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 39, 5, 931865), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 39, 5, 931865), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 39, 5, 931865), 15.0, 21.0]"
821,"[datetime.datetime(2022, 11, 28, 18, 39, 7, 65509), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 18, 39, 7, 65509), 1.8, 2.22]","[datetime.datetime(2022, 11, 28, 18, 39, 7, 65509), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 39, 7, 65509), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 7, 65509), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 39, 7, 65509), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 39, 7, 65509), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 39, 7, 65509), 15.0, 21.0]"
822,"[datetime.datetime(2022, 11, 28, 18, 39, 8, 201190), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 18, 39, 8, 201190), 1.8, 2.22]","[datetime.datetime(2022, 11, 28, 18, 39, 8, 201190), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 39, 8, 201190), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 39, 8, 201190), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 39, 8, 201190), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 39, 8, 201190), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 39, 8, 201190), 15.0, 21.0]"
823,"[datetime.datetime(2022, 11, 28, 18, 39, 9, 329180), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 18, 39, 9, 329180), 1.8, 2.22]","[datetime.datetime(2022, 11, 28, 18, 39, 9, 329180), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 39, 9, 329180), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 39, 9, 329180), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 39, 9, 329180), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 39, 9, 329180), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 39, 9, 329180), 15.0, 21.0]"
824,"[datetime.datetime(2022, 11, 28, 18, 39, 10, 460608), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 18, 39, 10, 460608), 1.8, 2.22]","[datetime.datetime(2022, 11, 28, 18, 39, 10, 460608), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 39, 10, 460608), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 39, 10, 460608), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 39, 10, 460608), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 39, 10, 460608), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 39, 10, 460608), 15.0, 21.0]"
825,"[datetime.datetime(2022, 11, 28, 18, 39, 11, 598265), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 18, 39, 11, 598265), 1.8, 2.24]","[datetime.datetime(2022, 11, 28, 18, 39, 11, 598265), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 39, 11, 598265), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 39, 11, 598265), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 39, 11, 598265), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 39, 11, 598265), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 39, 11, 598265), 15.0, 21.0]"
826,"[datetime.datetime(2022, 11, 28, 18, 39, 12, 734881), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 18, 39, 12, 734881), 1.8, 2.24]","[datetime.datetime(2022, 11, 28, 18, 39, 12, 734881), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 39, 12, 734881), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 39, 12, 734881), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 39, 12, 734881), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 39, 12, 734881), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 18, 39, 12, 734881), 15.0, 21.0]"
827,"[datetime.datetime(2022, 11, 28, 18, 39, 13, 862442), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 18, 39, 13, 862442), 1.8, 2.24]","[datetime.datetime(2022, 11, 28, 18, 39, 13, 862442), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 39, 13, 862442), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 39, 13, 862442), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 39, 13, 862442), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 39, 13, 862442), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 18, 39, 13, 862442), 15.0, 21.0]"
828,"[datetime.datetime(2022, 11, 28, 18, 39, 14, 993458), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 18, 39, 14, 993458), 1.8, 2.24]","[datetime.datetime(2022, 11, 28, 18, 39, 14, 993458), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 39, 14, 993458), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 39, 14, 993458), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 39, 14, 993458), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 39, 14, 993458), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 18, 39, 14, 993458), 15.0, 21.0]"
829,"[datetime.datetime(2022, 11, 28, 18, 39, 16, 125445), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 18, 39, 16, 125445), 1.8, 2.24]","[datetime.datetime(2022, 11, 28, 18, 39, 16, 125445), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 39, 16, 125445), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 39, 16, 125445), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 39, 16, 125445), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 39, 16, 125445), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 18, 39, 16, 125445), 15.0, 21.0]"
830,"[datetime.datetime(2022, 11, 28, 18, 39, 17, 251891), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 18, 39, 17, 251891), 1.8, 2.24]","[datetime.datetime(2022, 11, 28, 18, 39, 17, 251891), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 39, 17, 251891), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 39, 17, 251891), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 39, 17, 251891), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 39, 17, 251891), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 18, 39, 17, 251891), 15.0, 21.0]"
831,"[datetime.datetime(2022, 11, 28, 18, 39, 18, 381916), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 18, 39, 18, 381916), 1.8, 2.24]","[datetime.datetime(2022, 11, 28, 18, 39, 18, 381916), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 39, 18, 381916), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 39, 18, 381916), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 39, 18, 381916), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 39, 18, 381916), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 18, 39, 18, 381916), 15.0, 21.0]"
832,"[datetime.datetime(2022, 11, 28, 18, 39, 19, 510435), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 18, 39, 19, 510435), 1.8, 2.24]","[datetime.datetime(2022, 11, 28, 18, 39, 19, 510435), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 39, 19, 510435), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 39, 19, 510435), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 39, 19, 510435), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 39, 19, 510435), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 18, 39, 19, 510435), 15.0, 21.0]"
833,"[datetime.datetime(2022, 11, 28, 18, 39, 20, 651992), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 18, 39, 20, 651992), 1.8, 2.24]","[datetime.datetime(2022, 11, 28, 18, 39, 20, 651992), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 39, 20, 651992), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 39, 20, 651992), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 39, 20, 651992), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 39, 20, 651992), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 18, 39, 20, 651992), 15.0, 21.0]"
834,"[datetime.datetime(2022, 11, 28, 18, 39, 21, 780392), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 18, 39, 21, 780392), 1.8, 2.24]","[datetime.datetime(2022, 11, 28, 18, 39, 21, 780392), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 39, 21, 780392), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 39, 21, 780392), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 39, 21, 780392), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 39, 21, 780392), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 18, 39, 21, 780392), 15.0, 21.0]"
